,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t)
107,-0.01992402,0.11675434,0.12858807,0.10811138,-0.0068811737,0.06941843,0.032814115,-0.050857663,0.15666442,0.08192592,0.03706705,0.101126194,0.07787242,-0.149526,0.015618841,0.1783182,-0.0866559,0.04736314,0.124848634,0.18639284
108,0.119982384,0.10199593,0.11513768,0.1704887,-0.034678638,-0.12820715,0.009538759,0.011770578,0.11716048,0.124360316,0.062260848,0.10513799,-0.011193224,-0.032583795,0.0073838234,-0.025477646,0.22550789,0.00020635873,0.088775046,0.116296485
109,0.09593505,0.032317758,0.044871714,0.026569765,-0.004349211,-0.028097961,-0.077050485,0.09118487,0.09245238,0.12424789,0.04814784,0.045863282,0.015764521,-0.15630601,0.08622129,0.13390306,0.0012550404,-0.015216751,0.04671534,0.22015004
110,0.021687128,-0.0112049235,0.062143303,0.10336971,-0.093062915,-0.009447645,-0.0931964,0.073139265,0.0041352753,0.031101257,0.07678605,-0.01171488,0.05757332,-0.025990404,0.019066047,0.014936404,0.06141551,-0.14993207,0.042007938,0.13798375
111,0.13562015,0.008716654,0.11488336,0.04986472,-0.063159,0.10974914,-0.05831218,-0.03130455,0.04894058,0.030369857,-0.0032912064,0.10676971,0.047098212,-0.05130531,0.038416773,0.11925574,0.025299326,-0.02866111,0.048230313,0.11878455
112,0.09945597,0.05989463,0.16852573,0.06115719,0.02423209,-0.005450227,-0.0129441265,0.030782279,0.040085055,0.004570041,0.22178313,0.028458428,0.055986937,-0.07759073,-0.0006889696,0.11223943,0.09079552,-0.025581451,0.08156068,0.067105636
113,-0.057863344,-0.031536013,0.065993264,0.07839415,0.08043912,0.0037280186,-0.081872314,-0.005510374,0.010659501,0.08334153,0.025973244,0.07077979,-0.018394887,-0.075708225,-0.07436088,0.058016017,0.030621681,-0.21377596,0.030921225,0.20301412
114,0.051594567,0.08283067,-0.044986982,0.044936188,-0.117254935,0.06960359,-0.013319028,0.07911438,-0.017131148,-0.016196718,0.037272424,0.10064095,-0.020298768,-0.0104108155,-0.013830267,0.0054191984,0.0010588119,0.16144504,0.07916197,0.12566847
115,0.12247989,0.016439278,0.14819166,0.10472127,-0.013414392,0.08188257,-0.16181095,0.07715598,0.05905049,0.14169091,-0.04008189,0.046100393,0.03248222,-0.073981926,0.002972371,0.034492902,0.10922226,0.008786414,0.06156113,0.08341788
116,0.07330097,0.04565259,0.026425727,0.042582296,-0.027483666,0.11981767,-0.034126595,0.032107417,0.033294417,-0.0069374777,-0.05408208,0.090265796,0.0043060007,-0.13320023,0.067380786,0.066481486,0.10002344,0.009916699,0.12112807,0.11817469
117,0.124124035,0.05947074,0.044397965,0.064530954,-0.016693575,-0.009958539,-0.018321877,0.05420959,0.069511205,-0.026741333,-0.009762287,0.03293332,0.033459365,-0.118688524,0.03604099,0.075284675,-0.028737409,0.036757782,0.08220588,0.059076816
118,0.04704394,0.017904276,0.03271639,0.09649891,0.0139245745,0.002032712,0.0027620336,0.028772492,0.09407541,0.08025229,0.016959945,0.049576994,0.02222807,-0.061706454,0.027433526,0.0039985566,0.050659552,-0.060708273,0.02780156,0.08265974
119,0.1683974,0.008423097,0.014745606,0.10694811,-0.03237675,-0.023581153,-0.012885457,0.015701264,0.010374169,0.029606849,-0.0126466025,0.067014016,-0.000466279,-0.033623807,0.02094584,0.044428162,0.012162188,-0.02383261,0.04935683,0.077445656
120,0.056821454,0.030730953,0.10108845,0.047023654,0.0016876906,0.02642944,0.0064148903,0.07724106,0.016628457,0.019399736,-0.013655575,0.014660971,0.059715524,-0.05752113,0.015630415,0.012927908,0.106708094,0.005011838,0.12740056,0.049245037
121,0.046224676,0.03879805,0.10144642,0.043908034,-0.004658318,0.0078023523,0.048427455,-0.0073654447,0.048034377,0.002749688,-0.0037082238,0.09885201,-0.009812929,-0.13894856,0.027429068,0.053823575,-0.004257243,0.010379054,0.052912284,0.101471744
122,0.0957782,0.04747585,0.026880944,0.015933651,0.04020304,0.036710024,0.03952334,0.07224415,0.06866439,0.08874898,-0.006001826,0.009324847,0.038775943,-0.047427103,0.044583313,-0.011783102,0.09466283,0.02397697,0.039022673,0.00354439
123,0.0055334326,-0.0036334586,0.0039207,0.02349154,0.034729395,-0.035624728,0.025319967,-0.010841169,0.1050689,0.009384538,0.014458785,0.022296619,-0.0015721866,-0.079120524,0.025651906,0.055838946,-0.016054396,0.019147687,0.044374317,0.09247794
124,0.031695925,0.018251298,0.038479775,0.0718878,-0.0405287,-0.06401055,-0.0168498,0.048020177,0.027663171,0.025433615,0.014608191,0.049720343,0.091041535,0.022420907,-0.009921176,-0.00065321894,0.010197213,0.030783564,-0.0058111437,0.09475091
125,0.0032224525,-0.0024674244,0.17087911,0.0018539559,-0.00076693296,0.08224356,-0.06618819,-0.0025682673,0.025066849,0.05460435,0.045319896,0.06465212,-0.006408355,0.015415482,0.009935221,0.046893552,0.027632516,0.064592086,0.04851924,0.0809255
126,0.11054619,0.02185647,0.10567957,0.080611534,-0.037304033,0.045265935,-0.076736875,0.097590655,0.014299607,-0.038421288,0.015379455,0.11657652,0.013021799,0.00089480355,-0.0071536656,0.0043231267,0.10149193,0.0016451366,0.06464812,0.12454972
127,0.040797703,0.05287264,0.11836486,0.08392038,-0.04717593,0.09670536,-0.054115027,0.057713695,0.016351778,-0.007899988,-0.074968755,0.047933012,0.00634807,-0.08263905,0.017483717,0.04846769,-0.030268189,-0.012844023,0.06908331,0.11977737
128,0.085565425,0.043516092,0.053617902,0.04023229,0.07615586,0.08619206,-0.018798774,0.03700894,0.04961775,0.059796125,-0.03145329,0.037778847,0.015963284,-0.068332806,0.078162484,0.06698787,0.09772702,0.0800639,0.10950059,-0.015519753
129,0.12501562,0.03544453,-0.018708674,0.047816478,0.032072164,-0.06722381,0.016864024,0.013504344,0.070174426,-0.018870909,0.019032208,0.03692328,0.09658513,-0.11348404,0.07516515,0.018744156,0.006806768,-0.00016118493,0.09132244,0.21946181
130,0.049976453,0.095005766,0.010272346,0.051734075,-0.091395885,0.124321535,-0.073736325,-0.012195544,0.056656238,0.16819772,0.06970437,0.06531925,0.042499237,-0.06694661,0.036901653,0.030032268,-0.03108298,-0.056515377,0.021326212,0.16597836
131,0.014747161,0.008623806,0.096267655,0.068593785,-0.03009427,0.01091339,0.018901892,0.068408296,0.16426685,-0.0003048908,0.05104116,0.017544027,0.02231798,0.047847196,-0.035379395,0.054075163,0.169933,-0.062147353,0.08836523,0.1256866
132,0.054789245,0.027046215,0.064776786,0.13433085,-0.058341406,-0.06970825,0.026310012,0.016464476,0.0139652155,0.017651554,-0.03142684,0.13495702,-0.0059239757,-0.1643344,0.014968842,0.14473361,0.06384087,-0.093991145,0.040268544,0.26332638
133,0.10144634,0.047869887,0.009056817,0.036823798,-0.103068955,0.12315903,0.017629923,0.07414212,0.026543487,0.061124895,0.013691595,0.014407246,0.069605336,-0.12552395,0.023705546,0.109943666,-0.008347631,0.09353733,0.033116892,0.045241907
134,-0.019161575,0.009959027,0.0970241,0.14842558,0.01495287,-0.025292773,0.035952933,0.04248844,0.094227135,0.033681348,-0.029590834,0.10789818,0.095645584,-0.068706185,0.04209788,0.076644905,0.06313048,-0.08973756,0.09210903,0.13507797
135,0.106680386,0.05675956,0.043821473,0.05078344,-0.053665087,-0.019135892,0.050532848,0.02871563,0.05631322,0.025354346,-0.012822593,0.20229234,-0.005057295,-0.14621605,0.034353297,0.022274839,0.026007673,0.19343543,0.10846126,0.12740605
136,0.19651943,0.07405912,0.008583179,0.0006287247,-0.014727758,0.048237868,-0.116557494,0.15078144,0.05866334,0.039273635,-0.023522422,0.057773575,0.023320919,-0.10326627,0.016867314,0.052290317,0.09053665,0.019315688,0.017535474,0.05496401
137,-0.019482005,-0.012608769,0.040917154,0.035207305,0.009629917,0.0047499556,-0.036944613,0.017951462,0.03986412,0.01703612,-0.04027848,0.017626587,0.009247965,-0.10223926,0.067655176,0.05325548,-0.03399189,-0.108015835,0.1209546,0.1803331
138,0.100897595,0.040500667,0.01962417,0.07230758,-0.0913158,-0.009013486,-0.007858653,0.004189325,0.045103125,-0.008654803,0.012065686,0.09245882,0.024763726,-0.061157323,0.17026941,0.07404574,0.19023705,0.08148094,0.02676652,0.11200361
139,0.05148769,0.027229892,0.071835116,0.04304138,0.028527886,0.009631521,-0.068663776,0.038847275,0.04668563,0.09237482,0.06644724,-0.02355491,0.080648646,-0.111752175,-0.004014952,0.21055993,-0.090255074,0.05489935,0.03367451,0.13899031
140,-0.012520913,0.042156156,0.028364304,0.14313267,0.08069021,-0.043959,-0.0005627759,-0.0087099,0.018115219,0.011719027,0.019086301,0.09628986,-0.007536413,0.07367595,0.09436785,-0.012465334,0.1078404,-0.076242924,0.032838557,0.08258797
141,0.059495993,0.039173745,-0.026616702,-0.056661393,-0.016475596,0.0436641,-0.018784462,0.09294873,0.030480782,0.043198388,0.010906031,-0.033488635,0.02009996,-0.037977487,0.03813929,-0.0052254833,-0.013345398,0.119851425,0.056721974,0.09942022
142,-0.005074937,-0.020155286,0.11546594,0.050846048,0.020005524,-0.008115098,-0.09156686,-0.01654768,0.032719076,0.0032380708,-0.023959432,0.023494273,0.010947818,0.021774616,0.02414171,0.019602297,0.00030582864,-0.07493715,0.009127876,0.32683414
143,0.043171626,0.0841141,-0.010770466,0.02922216,-0.15969896,0.07931408,-0.1366767,0.012019051,0.013774513,0.037908733,0.0025806995,0.071071744,0.0143534355,-0.0007505901,0.014054079,-0.007539937,-0.010328138,0.0525348,0.05795377,0.16888352
144,0.08265553,0.033647254,0.088928476,0.028653719,-0.042219583,0.043069433,-0.17706189,0.028568728,0.056810603,0.060322706,0.003595708,0.05113172,0.039945796,-0.016056333,0.048042033,0.06036116,0.070752285,0.015958782,0.074479364,0.14709702
145,0.047116984,0.027322166,0.041299134,0.09051794,0.059357747,-0.00022352766,-0.13981315,0.02765759,0.04805065,0.021994418,0.13962047,0.050711714,0.04431306,-0.07138884,0.06841068,0.08393844,0.04192059,-0.04751164,0.042349428,0.14847302
146,-0.03315913,-0.012093231,0.014137203,0.04861392,-0.055266414,0.05053044,-0.14462808,0.009994825,-0.0064236773,0.020188695,0.030630637,0.02971763,-0.0071501033,-0.011999339,-0.05720415,-0.0046014823,0.08283125,-0.109677516,0.055566646,0.156083
147,0.022656549,0.04823722,0.06504029,0.085485674,-0.048194017,0.11073808,-0.099470496,0.021356624,0.005990411,0.029739797,-0.03201176,0.053004358,0.026731597,-0.06366603,-0.012782719,0.06278096,-0.05369304,0.34059843,0.051592533,0.1970785
148,0.058715764,0.09611956,0.031484153,0.039358675,-0.07435889,0.051252328,-0.26641044,0.0134265665,0.14669728,-0.022328302,-0.020609204,0.04705737,0.03117383,-0.023629675,0.02237606,-0.00032869726,0.11686604,0.06599052,0.11244358,0.103105985
149,0.084038146,0.052155934,0.051768202,0.10603165,0.0032774825,-0.109828174,-0.18619442,0.04028399,0.10049336,0.02247967,0.118770204,0.08008252,0.026000809,-0.13675241,0.026330197,0.1250957,-0.029061576,-0.026534762,0.086636245,0.19368097
150,0.004104841,0.09084382,0.040174104,0.09390427,-0.0417353,-0.01311661,-0.16227031,0.042616162,0.060860436,0.1522848,0.050096795,0.08144291,0.0032252097,-0.060090024,0.047481887,0.068369776,0.11053607,-0.10768809,0.006927002,0.1547451
151,-0.0016040558,0.057251636,0.06497058,0.07086231,-0.018129412,0.027250383,-0.07930504,0.0998285,0.024858696,0.08549,0.014376052,-0.017965386,0.021505702,-0.082289115,-0.003331717,0.07715005,0.02809198,-0.02406159,0.08109699,0.14339799
152,0.004397657,-0.0027018795,0.15497221,0.09738576,-0.03289756,0.001261279,0.07864855,-0.011247828,0.033941712,0.01529979,0.030240066,0.060977116,0.040250603,-0.09400805,0.027026955,0.03716226,0.08510206,-0.014079806,0.052862637,0.08036396
153,0.056826774,0.023843018,0.01918869,0.026509807,-0.026958346,0.016219381,0.063057356,0.027766857,0.021186281,-0.001352781,0.008082306,0.035186768,0.120491974,-0.08635808,-0.017900536,0.052527383,0.06295239,0.053877957,0.09257774,0.065809965
154,0.08957589,0.1286439,0.07193611,0.051138222,0.008430542,-0.0020998083,-0.0051754066,-0.04196377,0.057625473,0.042242855,0.05051177,0.11991382,-0.02279739,-0.13522708,0.010334243,0.068826884,0.021569103,0.06730388,0.08210602,0.106270395
155,0.1030571,0.07328783,0.02433421,0.021730356,0.04242051,0.008238167,-0.06296475,0.09102218,0.10362138,0.089423366,0.050150998,0.042758834,0.030095173,0.029956363,-0.034340985,0.0025199903,0.105399765,-0.038872007,0.02499347,0.06777547
156,-0.020566288,-0.006603973,0.011490499,0.027378162,0.0030362792,-0.009445846,-0.02776857,0.020276746,0.10859771,0.09023297,0.04829973,0.044719007,0.0049458332,0.010970958,0.006761709,0.0701351,-0.027451284,0.005765334,0.015160866,0.21914938
157,0.115599334,0.15731388,0.009189997,0.07723187,-0.11114375,0.059851795,-0.11314405,0.023832686,0.107220136,0.0240409,-0.011992864,0.009738095,0.0011951119,0.018847387,-0.019080633,0.11580857,0.2511493,-0.029049974,0.009366826,0.29250497
158,0.008985662,0.075253315,0.06578143,0.14373474,-0.026805542,0.007248424,-0.12106944,0.06708167,0.08774815,0.050525896,0.0773677,0.019476457,0.055513874,-0.16216192,0.018748574,0.22584358,-0.1758942,-0.06025834,0.36346757,0.27469096
159,0.12178072,0.0672973,0.14121924,0.2828478,-0.096652225,-0.08351717,-0.08882319,-0.017933642,0.14505646,0.047574565,0.020637542,0.2650876,0.05553513,-0.16133718,0.0053125955,-0.05161855,0.24666071,0.029032199,0.0798288,0.39341447
160,0.1958576,0.09786254,0.043595523,0.23228103,-0.15298395,0.33092028,-0.14479867,0.117098674,0.07807468,0.07677252,0.018297981,0.11059721,0.09022632,-0.20003344,-0.0019246116,0.14218138,-0.041644245,0.09674103,0.11518583,0.17469177
161,0.08089903,0.06534268,0.112422444,0.13053538,-0.022701474,0.07413643,-0.090104006,0.06378764,0.1135855,-0.09843359,-0.085077316,0.11877768,0.050718267,-0.1472499,0.020157235,0.06309486,0.16684616,-0.034758493,0.29884955,0.08311312
162,0.22733851,0.117726326,0.24127203,0.26564807,0.0037294328,-0.11692806,0.041358154,0.03435913,0.12575111,-0.003911941,0.009439819,0.18497735,0.017330917,-0.31955844,0.14742056,0.19789784,-0.010945963,0.10456217,0.12160232,0.12603904
163,0.1819387,0.18388382,-0.0061722156,0.14560059,0.00298244,0.02401796,0.000257988,0.08625903,0.21835369,0.11968069,0.044533312,0.069270626,0.035839297,-0.10914005,0.010278689,0.0046497416,0.24412988,0.004172314,0.07794878,-0.025889244
164,0.023776717,0.0063904617,0.04486282,0.11261792,0.105467625,-0.16952474,-0.008544764,0.023078404,0.11021347,0.15190302,0.2722463,0.051829327,0.0036195815,-0.16194078,0.009179916,0.17913379,-0.049910385,-0.1432573,0.15227726,0.17901987
165,-0.04370685,-0.013499543,0.047598284,0.14588663,-0.0850354,-0.0218838,-0.048444465,0.024162643,-0.02956612,0.08877344,0.022230228,0.07567632,-0.01733246,-0.041653555,-0.13032503,-0.05606931,0.13481116,-0.21037054,0.16130663,0.39139497
166,0.105366014,0.047667664,0.07687007,-0.009053255,-0.18044968,0.15571474,-0.14716078,0.057966415,0.02656011,0.0046090325,-0.015868187,0.16299684,0.20139804,-0.16685523,0.027290769,0.08699602,-0.031457692,0.2450701,0.07724728,0.2177496
167,0.13360602,0.051127568,0.093032144,0.06901664,-0.06882355,0.08655031,-0.115828186,0.023201987,0.22248465,-0.04042641,-0.03446729,0.12573373,0.038452007,-0.11203694,0.059929952,0.044878736,0.30170932,-0.0347648,0.09137468,0.027711008
168,0.12897561,0.080924384,0.05035241,0.11086787,0.032950103,-0.13745962,-0.00020375103,0.06529729,0.07660335,-0.0073504,-0.004655944,0.035507068,0.023918156,-0.13094878,0.027289268,0.24577498,-0.12842847,0.027257882,0.080558985,0.14047264
169,0.056114286,0.023228172,0.012354354,0.15584274,0.017339285,0.08968123,0.047824476,0.0070146793,0.05676434,0.12932365,0.06414955,0.04153559,0.005361628,-0.060183547,0.022135971,-0.06942428,0.11752526,-0.07847871,0.039906397,0.05735094
170,0.018293161,0.0033379283,0.008957572,-0.021104926,-0.016890375,0.012100547,-0.002008304,0.03721489,0.026961746,-0.028920896,-0.022057276,0.04379503,-0.00010818898,-0.03874846,-0.027996428,0.09038532,0.07148371,0.009332897,0.15259057,0.10319793
171,0.12996748,0.045336608,0.20561007,0.08236847,-0.04891244,0.12548092,0.045005422,0.02333034,0.047503043,0.0037735747,-0.02704509,0.090961814,0.0038382858,-0.13205965,0.12625301,0.055386275,-0.019080764,0.069095485,0.110191844,0.14565037
172,0.10248685,0.055109367,0.095772184,0.0722333,-0.050002035,-0.0047828546,-0.04364972,0.108142644,0.06224817,-0.004977677,-0.040430058,-0.0058031427,0.042897616,0.012358636,0.030487206,0.01646098,0.15256846,0.033873975,0.103932574,0.048618946
173,0.032242782,0.04545454,0.075847454,0.09103818,0.025500834,0.034358688,-0.034604453,-0.018455837,0.05592911,0.049760103,-0.013124979,0.06414955,0.114504114,-0.1680551,0.04815455,0.19290176,-0.033638775,-0.021877678,0.049700066,0.1588814
174,0.08115668,0.03641113,-0.00294861,0.09863522,-0.053495888,-0.050041318,0.023645649,-0.02159618,0.07197747,0.020523842,0.0403895,0.08289441,-0.015933122,-0.08721998,0.010169126,0.13494928,0.123897456,0.08085405,0.06278849,0.013340579
175,0.093574435,0.06339975,0.04245763,0.09839735,0.01900926,-0.03909607,0.024813132,0.07630722,0.2566815,0.04507347,0.0547682,0.034364946,0.026780047,-0.11855498,0.016555618,0.0928548,0.005992951,-0.044953655,0.02799258,0.09779967
176,-0.03267944,-0.01712061,0.044950582,0.16716056,-0.0005618688,-0.113159135,0.0074369777,0.10585346,0.035304986,0.051444255,0.025562735,0.037096158,-0.0032409155,-0.013332631,-0.008230038,0.04913449,0.06241983,-0.18565193,0.037329495,0.321285
177,-0.02182739,0.07098654,0.07627155,0.046080794,-0.16003847,0.24760789,-0.05054394,0.05185006,-0.029250145,0.05243239,-0.04014723,0.0882029,0.0097963,-0.085887566,0.086235605,0.23450767,-0.067139685,0.048297774,0.032127246,0.23411077
178,0.056031063,0.04581386,0.07548374,0.17386167,-0.07803153,0.0439027,-0.01576878,0.06332217,0.054157846,-0.035500236,-0.07175647,0.021513894,0.08714396,0.00772918,0.06864138,0.027412754,0.13801317,0.03719481,0.15056968,-0.036922216
179,0.10616999,0.046622787,0.07561758,0.10462218,0.045056254,-0.09714312,0.047559116,-0.030293321,0.10027817,0.006589375,0.027995102,0.121444404,0.07217608,-0.16292103,0.100215405,0.12702143,-0.0062078023,0.13358842,0.12423134,0.03252097
180,0.15815629,0.07007241,0.011628546,0.08265366,0.06471267,-0.05851227,-0.0097353645,0.02664004,0.07743199,0.2171005,0.05563528,0.064770326,-0.0027616797,-0.07824804,-0.016479643,-0.017984074,0.10702396,-0.027465256,0.01547404,0.10643661
181,0.022878867,-0.00023726138,-0.024111351,0.012353984,-0.009082883,0.08027835,-0.06202799,0.06545298,0.028266367,0.0808615,0.05031364,0.034313828,0.0050244685,-0.061660748,-0.015232449,0.024778357,0.022246888,-0.10028413,0.04861047,0.14855254
182,0.0012899172,-0.007479685,0.05604525,0.15006629,-0.07424022,0.045412507,-0.053540573,0.01957573,-0.015524383,-0.02180041,-0.05425541,0.035745773,0.08219306,-0.058038116,-0.0034197522,0.03641771,-0.012940571,-0.008937307,0.09621489,0.1417169
183,0.19210275,0.107161336,0.049108446,0.045773774,-0.06975673,0.031860255,-0.032441687,-0.023215616,0.11234262,-0.016896304,-0.0099243615,0.09634368,0.031565648,-0.099493116,0.122140974,0.020851722,0.09304569,0.18979716,0.12246789,-0.0039897896
184,0.12850907,0.066812985,0.05162409,0.12797171,0.10550667,-0.091686435,-0.08438569,0.032415945,0.2111067,0.10813692,0.041299235,0.028521914,0.09745073,-0.08516438,0.0075881737,0.088692516,0.10857036,-0.060336497,0.03891653,0.13068156
185,0.016451064,0.00036398415,-0.026178196,0.13542446,-0.030741354,-0.1400027,-0.03057113,-0.0029926486,0.053982504,0.10461086,0.08453986,0.07095987,-0.0473833,-0.118215,-0.000522729,0.16810475,-0.03141795,-0.057288602,0.034771256,0.24402219
186,0.04284512,0.042285316,0.03011988,0.11257072,-0.11512575,0.025616849,-0.05975121,0.07584163,-0.0133441,0.07049792,0.008397707,0.018340778,0.059706725,0.018903943,-0.04301492,0.043630388,0.042173702,-0.0119214095,0.07630011,0.08790622
187,0.11354927,0.06180539,0.13401775,0.06440215,-0.022458745,0.04895515,-0.04490869,0.0006133858,0.03960018,0.09578715,-0.012830915,0.12770714,0.025918191,-0.11698734,0.020109257,0.07304384,0.04629456,0.08275314,0.09153732,0.04974278
188,0.12168139,0.06060295,0.0031085713,0.100787476,0.051254593,-0.0106970575,-0.043325163,0.061416645,0.0797453,0.009938278,-0.004687572,0.06198724,0.004198936,-0.08983097,0.006755269,0.0424335,0.19273587,0.006322904,0.05853463,0.016546246
189,0.038311716,0.016240558,0.026555471,0.035715826,0.023553068,0.00842477,-0.0017748913,0.028894274,0.05642496,0.03596642,0.09666628,0.032718595,-0.012040342,-0.13782918,0.029823605,0.12960674,-0.124086834,0.026549928,0.060904253,0.08277417
190,-0.015582766,0.045409445,0.037004035,0.10122062,-0.033205565,-0.022663007,-0.0058813468,0.05321352,-0.005752055,0.0040625976,0.0802414,0.021884453,0.08994402,0.029054105,-0.040005185,-0.067311816,0.12148545,-0.11376896,0.13865924,0.0777133
191,0.016439661,0.023619067,0.17455801,0.030016113,0.019134404,0.042098716,-0.058666956,-0.033548284,0.065872185,0.0996882,0.137388,0.1347226,-0.02411294,-0.10886504,-0.017343428,0.11816562,-0.041114025,0.065684244,0.063991286,0.15770462
192,0.12389608,0.106638126,0.042557806,0.03818812,-0.05677267,0.03230092,-0.14363737,0.07987616,0.011735816,0.0035158591,0.0017784033,0.038282417,-0.001538894,-0.028693913,-0.010785311,-0.026407687,0.18784232,-0.08159524,0.048639722,0.12747763
193,0.006468241,0.0075687924,0.056405615,0.013394576,0.0018451465,0.09102204,-0.104003526,0.047523346,0.049279094,0.054058187,0.0022335043,0.028987957,0.028794212,-0.14101787,0.024770135,0.118069954,-0.10067685,-0.009492859,0.060953103,0.2005508
194,0.11946693,0.013911185,0.07782717,0.10113524,-0.09445921,0.0049247723,-0.08593433,0.011465766,0.05954857,-0.038007963,-0.041919395,0.037944365,-0.0010117933,-0.028948504,0.044222858,-0.020082321,0.09527363,-0.015082873,0.052817665,0.052772485
195,0.077925496,0.08108599,0.06309815,0.09655065,-0.008872368,0.0002952926,-0.050888583,0.027420305,0.060137637,0.017412718,0.05619662,0.088545986,0.0444768,-0.07894086,0.02552527,0.1137428,-0.016049467,0.019329645,0.06533758,0.042880055
196,0.05208689,0.01854067,0.05052446,0.076651365,0.019648705,0.018875651,0.08445881,0.059566632,0.067836866,0.05985196,0.016930846,0.05670788,0.017467579,-0.06354397,-0.010990761,-0.010431774,0.11736635,-0.04310167,0.14041393,0.08351417
197,0.07033177,0.052425902,0.06881922,0.031334735,0.0043367,-0.013270285,0.011251784,0.0378992,0.030419767,0.061383016,-0.02236552,0.08504951,-0.0072495113,-0.15308173,0.007119795,0.083631024,0.034039833,0.039817084,0.114841715,0.13755111
198,0.092709176,0.14299104,0.011855094,0.07270722,-0.034222674,-0.0012151022,-0.028197164,0.07540401,0.056945533,0.097886726,0.04607047,0.108954325,0.0055660205,-0.08715077,0.024920788,0.049750734,0.060030106,0.02457526,0.009103686,0.06078964
199,0.056549378,0.026450483,0.02288656,0.057498265,0.07550425,0.011068815,-0.05147646,0.074821986,0.045106355,0.09657792,0.012052909,-0.0047240257,0.018722069,-0.05952193,0.033402257,0.11089291,0.059745982,-0.068525225,0.051287957,0.028633697
200,-0.019439287,-0.007969476,0.03764071,0.075503975,0.04572774,-0.0024513118,0.045121703,-0.008726246,0.011050223,0.09462784,-0.020762537,0.02392923,-0.0009281337,-0.0735593,0.034840804,0.006491486,0.03159666,-0.0650414,0.15626863,0.0746892
201,0.14523053,0.05261315,0.030405782,0.04986372,-0.017082034,-0.022261005,0.03136707,0.018234765,0.0543243,-0.0022036931,-0.004600333,0.06994161,0.00941516,-0.028778851,0.011554753,0.06716062,0.05759001,0.13764374,0.03740393,0.07713824
202,0.07620977,0.06357697,0.07711385,0.040201858,-0.010777798,-0.0053429883,-0.0512448,0.034841258,0.045495484,0.037888415,0.007916739,0.019601697,0.005326465,-0.049059913,0.0082720965,0.033650585,-0.008021124,-0.06548373,0.02451364,0.09028107
203,0.014979245,0.018650237,0.028633747,0.054818023,0.045623306,-0.01979302,-0.0018449463,0.0072444086,0.036140747,0.048541695,0.013612505,0.0138055915,0.023141276,-0.020240352,0.102441676,0.01577736,0.1897578,0.014755085,0.020516742,0.12309832
204,0.042935774,0.034213997,-0.0018096557,0.044532783,-0.049273644,0.08080333,-0.06868443,0.0775442,0.025824595,0.040108796,0.013787427,-0.028351966,0.008958328,-0.08653114,0.01942023,0.07840261,-0.043144964,0.028513905,0.04969528,0.15883765
205,-0.009320019,-0.008276462,0.067382075,0.19528812,-0.060112566,-0.0028884644,-0.08345415,-0.014361512,0.02770494,-0.007411938,0.021808997,0.026359098,0.062167495,-0.026854523,0.025571804,0.016692761,0.033679135,-0.055194106,0.06997234,0.07973407
206,0.08466177,0.04066062,0.04292242,0.043243703,-0.0027098283,0.037326448,-0.050035242,-0.008429912,0.06359713,-0.0023909067,0.028095452,0.05992384,0.0060399766,-0.022561789,-0.01378833,0.057164453,0.09537582,0.120975,0.1227171,0.044982873
207,0.08166072,0.040790167,0.029656177,0.075586304,0.04850713,0.0015107691,0.09569978,0.103621624,0.09389259,0.036215246,0.001922389,0.078158684,0.007211877,-0.10805319,0.04688213,0.0714717,0.00076228287,0.038611174,0.053946484,0.17447273
208,0.049393564,0.045850214,0.048861034,0.050095677,0.05426559,0.019679133,0.019781668,0.08469357,0.02093852,0.031049088,-0.045365483,0.010124205,0.013995631,0.030494742,0.02571947,-0.0025816448,0.03884793,-0.06009147,0.07913789,0.121946625
209,0.029665422,0.015098784,0.011066016,0.02805733,-0.037886366,0.018339723,0.001836786,-6.715814e-05,0.10114678,0.04628884,-0.007821324,0.079764165,-0.009425436,-0.083468914,0.06643245,-0.0048747514,-0.020570373,0.043743156,0.041089088,0.1369259
210,0.073853165,0.041274145,0.06917758,0.036268465,-0.060020074,-0.01323204,-0.05824766,0.044596042,0.0933107,0.019069577,-0.016200826,-0.0064879395,0.03695011,0.00016673934,0.11657482,0.014904715,0.084470354,0.0015399707,0.062222965,0.06648881
211,0.16084592,0.038302854,0.06768652,0.09454042,0.07591434,-0.057803046,-0.017904561,-0.019315002,0.091160886,0.03174877,0.024130784,-0.008078234,0.14497228,-0.06405435,0.027418207,0.09938192,0.055634443,-0.038015522,0.024884827,0.14384376
212,0.032215975,0.0034422225,-0.027407875,0.09033684,-0.023721697,-0.026414018,0.061703816,-0.07646475,0.07680015,0.07807749,0.09401683,0.118728705,-0.04734275,0.01194562,-0.014929291,0.022352299,-0.020269008,-0.10630148,0.04390171,0.16147779
213,0.07560225,0.054053217,0.023555491,0.052921914,-0.061407916,0.032229837,-0.011177175,0.1353512,0.06559151,0.020768505,0.02672339,0.04073128,0.019214494,0.0042879,-0.027560305,0.07606126,0.07074999,-0.023515394,0.034222454,0.13989331
