,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t)
72,0.11486432,0.020854801,0.03159965,0.052961707,-0.07833133,0.0015249439,0.0117576085,0.07844418,0.017129866,0.05968801,0.0017137986,0.0032224662,-0.0144035285,0.0051134033,0.02170296,0.09831897,0.099021494,0.14636378,-0.03155642,-0.05671345,0.17115876,0.07379256,0.01981086,0.12951162,0.009911731,0.014001891,0.0026749808,0.10780918,0.07971035
73,0.010888957,0.021839,0.007976594,0.055767123,-0.090320736,0.037620787,0.11150574,0.004942475,0.0012203341,-0.0021204227,-0.031471897,0.025343042,0.056652237,0.035579775,0.13970934,0.10070184,-0.098027736,0.10308023,0.0076787025,0.0019505111,0.054966033,0.053747825,0.051934674,0.031534918,-0.17826395,0.133626,0.048014298,0.11386124,-0.008377561
74,0.0030471152,0.011244975,0.07832567,-0.024502488,-0.12199185,0.07428244,-0.101157054,0.05538074,0.0013293428,-0.09119383,-0.18436535,-0.008325979,-0.07631251,0.005416818,0.028893521,0.107790716,-0.13417079,0.018635914,-0.0042753667,0.107372254,0.014607399,0.06787491,0.022131514,0.023497194,0.1931209,-0.10413156,0.0698798,0.17901734,-0.041608434
75,0.10366073,-0.0013894115,0.022822162,0.042672906,-0.011465497,0.088682234,-0.015785286,-0.029057164,0.012445017,0.10298836,0.09936553,-0.02985421,0.033182826,0.065261245,0.1320942,0.030351996,0.048014387,0.12946436,-0.091638185,-0.00622724,0.15246794,0.08937092,0.008871234,-0.021324363,-0.14039621,0.046283178,0.06116794,0.11236258,-0.009030009
76,-0.023829155,-0.022457113,0.03049512,0.052195877,-0.09149214,0.007400654,0.056264378,0.009231087,5.0006514e-05,-0.07086955,-0.08314209,0.04540177,-0.10155969,0.035979237,-0.018668955,0.03313141,-0.16722651,0.045406006,0.0014613428,0.08826958,0.035899542,-0.028315932,0.0033842996,-0.009507917,-0.09770446,0.044340413,0.014629386,0.1157132,-0.023788277
77,0.07681367,0.03021634,4.96206e-05,0.044458438,-0.008469391,0.07093548,-0.091175474,0.045133635,0.09222247,0.06240717,-0.123128414,-0.021156682,-0.00027392537,0.0752895,0.15840289,0.050776653,0.09214807,0.10247459,-0.018011637,-0.02301506,0.15344249,0.10121627,-0.007082086,0.021659963,0.22959584,-0.17264682,-0.01215946,0.16046524,0.025851654
78,-0.12434504,-0.011876177,0.00559966,-0.007816876,-0.12824515,0.018419532,0.14717415,-0.05850627,0.0058321054,-0.0787979,0.13277179,0.06472174,-0.03536709,0.03187001,-0.022567565,0.040291138,-0.021161743,0.19743708,0.0450984,0.085295685,0.21306708,0.07934348,-0.05337351,0.03611263,-0.3659362,0.09137864,0.07283384,0.14948362,0.072979875
79,0.092020474,0.09120997,0.043886274,0.08701703,-0.057438307,0.0053277016,-0.08416526,0.10268104,0.005947703,0.033108946,-0.0813518,0.059201993,-0.094920136,-0.06188782,0.028879857,0.13375543,0.051571097,0.013609716,-0.03445975,0.04616462,0.04287533,0.1670512,-0.005416628,-0.054471888,0.20948477,-0.16399577,-0.07091549,0.15155956,0.13971956
80,0.0068599246,-0.04512895,0.023068564,0.031856146,-0.070799634,-0.0077078696,0.08087111,0.06645579,0.0008245012,0.033909336,0.07110863,0.07371332,0.06734424,0.10510032,0.028345836,0.012781124,0.003757658,0.09602709,-0.10606039,-0.042147156,0.13768387,0.015934361,0.05166044,0.13315816,-0.2493708,0.16941534,0.10937721,0.102370456,0.11538133
81,0.046102155,0.044859767,0.045296878,-0.022065641,0.004113309,-0.013771542,-0.015925717,0.10392959,0.01610889,-0.047817502,-0.21230423,0.013373327,0.032274622,0.077866115,0.035431396,0.16185357,-0.12312774,0.0945124,0.04058093,0.10846346,-0.035060003,0.026421927,0.057057,0.028903056,0.2363011,0.010170244,-0.003370978,0.12926935,-0.0036050896
82,0.055457983,-0.016926974,0.0062808567,0.029203698,-0.11414902,0.07473259,-0.04120371,0.16469213,4.8466158e-05,-0.033225525,0.0294868,-0.023386065,0.2347838,0.13723072,0.04743258,-0.00038932357,-0.025414536,0.13651352,-0.051914528,-0.021933924,0.12069362,0.07234528,-0.007153354,-0.057461325,-0.13625582,0.020226022,0.05102617,0.13646194,-0.09736586
83,-0.040990874,-0.0043687467,0.038340684,0.01706507,-0.16962408,0.061112225,0.07328359,0.021314848,0.008596143,-0.14008209,-0.062402315,-0.006237755,-0.065320164,0.11827195,-0.104657724,0.24130432,-0.030103587,0.17796566,0.13696866,0.12660004,-0.07863726,0.0415596,0.07330881,-0.0034161694,0.045172617,-0.029045591,-0.07622569,0.1385565,-0.10067181
84,0.1619919,0.023154158,0.0072628045,0.030377708,-0.046854507,0.084582105,-0.04333966,0.13412656,0.0063606706,0.08499681,0.027207775,0.034338318,0.04866787,0.11279017,0.082546204,0.18578658,0.080833636,0.06588042,-0.15200701,0.15054561,-0.010689783,0.21366653,0.03862734,-0.11099484,0.0033411868,-0.02023331,0.03822484,0.14820158,-0.023038939
85,-0.055125665,-0.079567246,0.024988081,0.06647822,-0.13682896,0.0765451,0.074819595,0.039275825,0.002032943,-0.06077391,-0.023278574,0.06006322,0.008928293,0.08626946,-0.056305464,0.03004388,-0.077207215,0.17495692,-0.057439953,0.08367773,-0.07666226,-0.0796713,0.016509455,-0.07322541,-0.10448297,0.19851486,0.0137011325,0.14726342,-0.05519621
86,0.13164796,0.057631627,0.084611446,0.13544774,0.13545474,0.039728913,-0.052038513,0.1305634,0.0064739813,0.05960784,-0.081383824,-0.0069457022,0.09551507,0.08871178,0.03462392,0.05247539,0.07727942,0.15139057,-0.009482964,0.035669543,0.018554617,0.07385207,0.029653806,-0.005715415,0.18307106,-0.014164388,-0.01572162,0.059105106,-0.09483602
87,0.001233265,-0.065510646,0.004374342,0.0061449176,-0.13629328,0.06490341,0.098388165,0.011920515,0.07103982,-0.03960257,0.055684898,0.019416504,0.09869934,0.14043784,-0.08561625,-0.006058542,-0.14399466,0.18096858,0.02829305,-0.07238034,0.24661726,-0.034369204,-0.025434976,0.05813839,-0.23799141,0.2396604,0.052562736,0.060932443,-0.15707774
88,0.11172835,0.04117041,0.08313714,-0.02264661,-0.011764236,0.069356404,-0.103673376,0.03804473,0.009493535,-0.0034456858,-0.17193548,-0.03592856,0.16880067,0.11403886,0.0700748,0.16925414,-0.019473923,0.13880973,0.053419624,0.11704767,0.009679593,0.079929926,0.06772364,0.0332366,0.12630881,-0.14726675,-0.058397967,0.22685623,-0.14159036
89,-0.02927429,-0.01908014,0.012936409,0.025093725,-0.048570737,0.05936951,0.06627945,-0.1293013,0.002337309,-0.11363036,0.05646857,0.22956926,0.03467089,0.053940885,-0.07267067,0.08701451,-0.13090184,0.19008309,0.046231333,0.1821591,-0.023228692,0.09645658,-0.065240234,-0.18796593,-0.17304344,0.010574515,0.04130082,0.17790733,-0.1483885
90,0.07789775,0.026521865,2.2330958e-06,0.13041176,0.0076021776,0.032005318,-0.037343543,0.07477379,0.005405454,0.023356123,-0.055633962,-0.03256872,0.06697599,0.06583692,0.054325506,-0.10304537,0.08766872,0.11350267,-0.025528539,0.050740074,0.017908026,0.13841203,0.041131422,0.063501455,0.23514429,-0.0102176815,-0.0918294,0.10352356,-0.0070694806
91,-0.043688655,-0.029276377,0.004698234,0.0067779557,-0.10971817,0.019716822,0.15704796,-0.026038887,0.0056152167,-0.060398612,0.121082276,0.07023823,0.12503977,0.1570751,-0.06809448,-0.00073453784,-0.11209285,0.2767008,0.08560011,-0.008337387,0.22893122,0.005058037,0.01439308,0.15852126,-0.22586118,0.28613007,-0.027422065,0.026479129,-0.056053855
92,0.12160536,0.03981804,0.0072222017,-0.00049266126,-0.081445776,0.0044475286,-0.13406433,0.15599342,0.051449537,-0.008346077,-0.17613734,0.019121297,0.10290178,0.24140191,0.005901603,0.12926422,0.05244393,0.15266669,0.06310349,0.13714133,0.03498042,0.11052539,0.03090745,0.16811703,0.2377526,-0.070565015,-0.13291922,0.22379707,0.01434578
93,-0.06125314,-0.033222854,0.0079744505,0.055346284,-0.1125903,0.007929321,0.1365624,-0.07685261,0.01547866,-0.052517995,0.115853004,0.08163897,0.14184202,0.24666108,-0.030716058,0.09247062,-0.08083225,0.3187906,-0.00054183416,0.25160676,0.0840797,0.27023202,0.019227907,-0.010950491,-0.2501766,0.18370959,0.023574844,0.2091545,-0.11433182
94,0.0970142,0.03423737,0.020466456,0.14798231,-0.10531539,0.004931542,-0.10289588,0.052913286,4.946536e-06,-0.030366646,-0.116960205,-0.018393127,0.0076451716,0.14128278,-0.028912188,0.048509147,-0.072857425,0.14103317,0.029166497,0.20763059,-0.015089174,0.1429266,-0.022265889,-0.08856925,0.13151066,0.026460141,-0.13214342,0.27939868,0.085548334
95,-0.026435072,-0.022130772,0.029711064,0.14580213,-0.04971152,0.0629202,0.016449679,0.17226902,0.0051508024,0.01422254,0.08845739,-0.0038558654,0.22736058,0.1563704,0.037638634,-0.015436973,0.005938264,0.2840079,0.12142707,0.028071152,0.13756311,0.19955723,-0.037271965,0.016511528,-0.14511466,0.09498838,-0.014899602,0.14380164,-0.020680752
96,0.0729232,0.019078923,0.00017104248,0.032863382,-0.23980999,0.04900049,0.017230816,0.015984917,1.2008485e-05,-0.09697564,0.26663214,0.0017639808,-0.046838727,0.049454797,-0.09257567,0.22724771,-0.12019088,0.21290787,0.134235,0.052588113,0.008973112,0.14868498,0.09598479,-0.021401793,-0.076017074,0.057033017,-0.08830331,0.15379927,-0.037629277
97,0.05574723,-0.021858197,0.023307325,0.0061986614,-0.05490918,0.038151752,-0.0569047,0.11346263,0.08068143,0.0815602,-0.19304326,-0.023229986,0.06728307,0.08209687,0.36292058,0.12822355,0.090161465,0.061635766,-0.04550319,0.098834105,-0.019781156,0.10826359,0.1505749,0.25077587,0.090773225,0.018708643,0.011588968,0.25239486,0.121148735
98,-0.18157735,0.017736083,0.0044253427,0.00950668,-0.26838338,0.069582656,0.09903127,-0.08221229,0.028074369,-0.17650357,0.037794933,0.023310028,-0.08408646,0.0072779525,-0.072549425,0.021160085,-0.28990275,0.19475856,0.028857697,0.19111356,0.024808992,0.11610014,0.0047608167,-0.13484362,-0.14744063,-0.040251855,0.10881744,0.07561654,-0.097270764
99,0.088022895,0.17115378,0.006997343,0.09403508,-0.0096624885,0.10213155,-0.124822475,0.053611096,0.0026686275,0.08111716,-0.0885969,-0.022355363,-0.06656675,-0.06467867,0.27559042,0.122872315,0.1489554,-0.0345274,-0.052407857,0.08293404,0.1565583,0.15785334,0.08326148,-0.017138865,0.18502054,-0.24174231,-0.03033184,0.12000155,0.13350944
100,-0.16935742,0.012561768,0.0023952364,0.00070108246,0.06095153,0.09122702,0.14206931,-0.059753764,0.020120086,-0.056526892,0.093721524,0.1586424,-0.055844337,-0.04786158,-0.034461528,0.061812606,-0.11582326,0.02412821,-0.065200195,0.01876701,0.17701782,0.0035559572,0.0038434006,-4.919202e-06,-0.32162553,0.11061302,0.13913167,0.070411325,0.12977672
101,0.09325579,0.1027951,0.000401935,0.013488554,0.11256915,0.09996842,-0.12854636,0.14711976,0.0009777991,0.049740165,-0.20852889,-0.028684188,-0.028890278,-0.070684895,0.10944778,0.005010517,0.0761907,-0.10761876,-0.048094206,-0.061376754,0.0991858,0.09736635,-0.08768006,0.011539551,0.31289732,-0.052021816,-0.023060009,0.14095399,0.18365574
102,-0.084474966,-0.04500566,0.003947393,0.02163741,-0.07188415,0.031650122,0.24112104,0.084428504,0.0078496635,0.017389499,0.22530137,0.022151787,0.086414896,0.15970318,0.034562223,-0.046072148,-0.0011713095,0.17520618,0.0063683204,-0.16499741,0.19544677,0.00057064666,-0.043857463,0.085450515,-0.30446208,0.21503696,0.110672265,0.003783571,0.015555114
103,0.10807062,0.11529858,4.4999055e-05,-0.031174958,-0.1144419,-0.04585527,-0.108756736,0.10038731,0.013314162,-0.055484917,-0.1187366,0.006928459,-0.018482048,0.048160404,-0.03743058,0.3424508,-0.050804604,0.022763286,0.06638818,0.09694433,0.08819712,0.059420496,0.16269572,0.050250538,0.2416908,-0.026479006,-0.069389455,0.25967816,0.017600182
104,-0.022845158,0.11921957,0.09994791,-0.022532206,-0.0427743,0.043228634,0.029324494,0.02536806,0.009770739,0.08623742,-0.027644299,-0.012445346,0.1915663,0.12861432,0.098727524,0.031863675,-0.05035163,0.13833465,-0.16558805,0.037748158,0.022292128,0.12318057,0.08077692,0.02219206,-0.18275826,0.028662749,0.15745702,0.25293735,-0.047009196
105,0.03693977,0.03690333,0.00012707675,-0.015870616,-0.12868005,0.021988882,-0.03314374,-0.048840187,0.025364568,-0.1445664,-0.14401045,0.037178148,-0.13828723,0.0065989373,-0.024142195,0.2356449,-0.25486624,0.07352571,0.08040774,0.06400373,-0.1500959,0.1150663,-0.0796543,-0.23171516,0.13632764,-0.060815845,-0.018212669,0.10398569,-0.080336675
106,0.16930994,-0.01798483,0.044811666,0.08139598,-0.00015055385,0.13191843,-0.1021304,0.14587331,0.009311523,0.11197928,-0.0051685683,-0.05568862,0.07769475,0.0482269,0.19905418,-0.015192218,0.23894534,-0.0017738123,-0.18419981,0.15596807,0.10079562,0.086689524,0.0016921367,-0.04430641,-0.029358523,-0.05481505,0.07700748,0.12930539,0.00847908
107,-0.09684852,-0.028402533,0.0019703282,0.088793956,-0.11111808,-0.05287525,0.17113961,0.12195337,0.00080255046,-0.13818869,0.08641305,0.064314276,-0.1259942,-0.011156399,-0.15661699,-0.0071566883,-0.16380276,0.15735589,0.06331822,-0.009768815,0.039328657,-0.085710235,0.09687024,-0.04842266,-0.15126804,0.19288339,0.02404221,0.013046107,-0.0880908
108,0.3146631,0.061769363,0.06806099,-0.034455962,-0.048152767,0.005367547,-0.16520362,0.122483164,0.034106374,0.14911513,-0.09733188,-0.039329924,0.11338948,0.09167476,0.28324097,0.1621843,0.14468837,0.09108131,-0.048051786,-0.11029142,0.16606057,0.08815839,0.11546839,0.17986758,0.26405966,-0.17612739,0.012913816,0.053641826,0.031187855
109,-0.12961397,-0.13968098,0.2192564,-0.10719034,-0.22242132,0.025344724,0.6148205,-0.15543629,0.032084007,-0.17975621,-0.04744079,0.045111753,-0.0297385,0.07624425,-0.059718274,0.10231035,-0.28691915,0.1267683,-0.020067554,0.14987256,0.046079632,-0.13336632,0.059496377,0.034698736,-0.3634546,0.21865802,0.15861608,0.17511654,-0.07258777
110,0.45984727,0.06515136,0.0022168795,0.10977721,0.113424644,-0.030763753,-0.45081046,0.12823683,0.0010554779,0.044736516,-0.2683751,-0.017398324,-0.046633426,0.072847724,0.17205398,0.21113637,0.22674021,-0.13472727,-0.059118874,0.037649255,0.08880512,0.18351905,-0.03310979,-0.31690398,0.64026064,-0.43056235,-0.03816651,0.21107362,0.028284699
111,-0.2509158,-0.22028464,0.021981325,0.03938695,-0.059272584,0.071624115,0.3454796,0.07129167,0.0006546753,-0.06150027,0.24652107,0.058966264,0.15321715,0.15707685,0.0030555949,-0.21391661,0.054697093,0.3289092,-0.11868279,-0.019839281,0.26028055,-0.13124284,-0.06667316,0.20804164,-0.6515224,0.4949589,0.100945994,0.16502073,-0.0254126
112,0.19160068,0.20890562,0.00022248099,0.044353522,-0.20155041,-0.11110005,-0.10752798,0.098874435,0.004669914,-0.06635994,-0.108923525,0.045216765,-0.10901802,0.0034758858,-0.06679239,0.22527443,-0.04569225,0.3209806,0.18848936,-0.0092207715,0.03598012,0.15202475,0.06271736,-0.010666497,0.40370393,-0.21627143,-0.19531727,0.14195928,-0.12609419
113,0.0066649076,-0.00430423,0.004625584,-0.015349746,-0.1669674,0.071980074,0.030998819,-0.07911848,0.019408595,0.0880819,0.05679986,-0.00513193,0.3498755,0.12449941,0.08890565,0.12835924,0.014554601,0.22424407,-0.14578308,0.02037542,0.22281721,0.09733173,0.082770474,0.22771233,-0.39959064,0.25727335,0.06200532,0.15955554,0.010065787
114,-0.022502553,0.021459367,1.7559965e-05,-0.011763075,-0.09880385,0.15960482,-0.006043515,-0.020068254,0.00047440807,-0.21362172,-0.20502812,0.085013114,-0.07009804,0.09900503,-0.09621135,0.1599142,-0.36700246,0.0006050653,0.13307412,0.38379174,-0.269826,0.025755532,-0.035852965,-0.24413694,0.09199874,-0.02181067,-0.005061092,0.2590561,-0.1680527
115,0.059067965,0.020132646,0.0011436811,0.34120977,0.058618385,0.19543333,-0.17921878,0.14661588,0.018625814,0.11143635,-0.045746315,-0.09162331,0.12920837,0.10787928,0.24274582,-0.124450594,0.24910706,0.13215874,-0.113289356,-0.007435402,0.19974616,0.21014564,-0.043996356,-0.024318509,0.19987802,-0.25182828,-0.029927002,0.12326993,-0.023965213
116,-0.20603143,-0.008281436,0.16366601,0.021279074,-0.26056454,0.04036146,0.23294921,-0.12335563,0.0054378645,-0.1856848,0.27260172,0.06854507,-0.14126886,-0.022609822,-0.14955458,0.11599214,-0.18699276,0.32405144,0.17574036,0.11004804,0.24638875,0.061362483,0.016659169,0.10523178,-0.51273376,0.3205821,-0.0050606476,0.034027983,-0.016302537
117,0.27561596,0.11296435,0.018757978,0.26373696,-0.021317333,-0.011644989,-0.20984556,0.14891101,0.00090778776,0.16077586,-0.2641751,-0.014713142,-0.036618497,-0.056204006,0.1644073,0.19315751,0.06610224,-0.071027234,-0.10305261,0.00079535245,0.107262954,0.22949517,0.064906746,-0.021886483,0.32474935,-0.2699599,-0.087904334,0.23200628,0.11459885
118,-0.17759882,-0.0709048,0.009815888,0.010401417,-0.042568065,0.07293732,0.1440012,-0.009692676,0.00027283098,-0.060603127,0.022470841,0.044140242,0.010883321,0.010091494,-0.0030047111,-0.005485706,-0.0907422,0.098185755,-0.005989492,-0.017487071,0.23647514,-0.05443693,0.02089883,0.0098344805,-0.46977818,0.24791658,0.19512771,0.18901464,-0.012457367
119,0.12986311,0.1334454,0.014624885,-0.019092038,-0.03566562,0.01473773,-0.084664926,0.100334525,0.0011769714,0.04580701,-0.18124743,-0.021570131,-0.13131231,-0.08024642,0.055439156,0.12372576,0.03608385,0.0048151193,0.009931152,-0.01181663,-0.0030021085,0.18098362,-0.07297715,-0.07068419,0.28919342,-0.33056483,-0.03553987,0.14452536,-0.0077324323
120,0.01809688,-0.04202246,0.0069712754,0.038203437,-0.07611857,0.013526304,0.061907712,-0.12319982,0.019784218,0.14821258,0.1891063,0.03140763,-0.019515872,-0.035488397,0.049409457,0.07095073,0.047199056,0.042773984,-0.1270284,-0.084408686,0.13443637,0.06571141,0.06352817,-0.047997512,-0.33252725,0.2633931,0.18447791,0.06424419,0.21116701
121,0.00983593,0.0486922,0.0036753984,-0.028906234,0.071036845,-0.017774027,-0.0067856987,0.24269636,0.0089462055,-0.012605365,-0.22959891,0.07198316,0.13004637,-0.020845324,-0.013771743,0.0022908815,-0.16509095,-0.07428348,0.01417619,0.17488383,-0.09287849,-0.025939863,-0.04381474,-0.017250873,0.07112463,-0.016775392,0.12688556,0.1346807,0.061602406
122,0.006547429,-0.003920738,0.010086011,0.118773766,-0.0715604,0.101301335,-0.044306602,0.07538541,0.001012069,0.014951602,0.0031454116,0.01898371,0.13332269,0.051533576,0.09112822,-0.013814201,0.13511,0.14587496,0.07545322,-0.1726929,0.0261753,0.15034854,0.027642665,0.016802862,0.16636395,-0.08080765,0.09638635,-0.006965123,-0.061062284
123,-0.060299393,-0.002940902,0.029887503,-0.09430161,-0.13931309,-0.009016324,0.09065222,-0.08197309,0.0015263439,-0.08782595,0.10887311,0.033780783,0.009142921,0.09111238,-0.04162851,0.15940079,-0.1484107,0.13847446,0.10108166,0.11430948,0.0021544066,0.034307033,0.11726063,0.22226557,-0.09210115,0.20017987,-0.028834844,-0.00014214858,-0.05718152
124,0.11561869,0.11132753,0.060013432,-0.00025939208,0.3196828,0.050037615,-0.07464217,-0.007550262,0.0012775648,0.09132457,-0.16267589,-0.028876442,0.1756087,0.09218646,0.070116505,0.09006687,-0.12083966,-0.023169354,-0.069008544,0.17804615,-0.032892585,0.15877345,0.029123986,0.030372463,0.17550306,-0.048592716,-0.058451444,0.16816095,-0.006641727
125,-0.025495043,-0.034535944,0.028170342,0.1249854,-0.010949304,0.083644986,-0.022989158,-0.03633081,0.00012567737,-0.11185993,0.009489756,0.033797525,0.046981882,0.08944744,0.023246396,-0.20193358,-0.220118,0.05209525,0.13519825,-0.055501677,0.17347738,-0.00085294107,-0.2293089,-0.16566771,-0.11421335,0.105978966,0.052384403,0.10581718,-0.08720954
126,0.007239572,0.027806433,0.011818712,0.08759211,-0.017864969,0.11778463,-0.09815315,0.15972078,0.0025836313,-0.016228538,0.024320766,-0.03804978,0.00048517156,0.04003982,0.086765245,0.04837099,0.17519164,0.21001762,0.12506057,-0.024301957,0.21759735,0.16263849,-0.06422404,0.3307609,0.107295476,-0.15955779,-0.13163355,0.08725038,0.00093064085
127,-0.084676385,0.034579117,0.0031529828,0.020049771,-0.22822574,0.03125861,0.13712174,-0.15507041,0.015741426,-0.033394814,0.20300095,0.044639967,-0.0866615,-0.01525824,0.0019642338,0.13722515,-0.08623062,0.19892855,-0.016541284,-0.043189753,0.1389624,0.12265377,0.07233281,0.16941126,-0.34512115,0.17302895,0.0019650254,0.22295883,0.048402518
128,0.06915669,0.048270393,0.04372838,-0.05497633,-0.013416151,0.049350828,-0.10207524,0.026805144,0.082324624,0.042371813,-0.24213056,0.018519383,-0.07782324,-0.06106319,0.088125646,0.2806125,-0.11162417,-0.014500225,-0.1119072,0.1438347,-0.027353913,0.17210504,-0.016418282,-0.0062866895,0.17050576,-0.06507701,0.16670989,0.15571015,0.103719
129,-0.065722816,-0.034574885,0.00010696772,0.089073956,-0.012827441,0.11649649,-0.002149761,0.10719539,0.009864775,-0.0041910326,0.053273052,-0.02316571,0.0919209,0.005740938,0.13841017,-0.089572266,0.023011144,-0.04986515,-0.1790551,-0.008118164,0.11014993,0.028688075,-0.03510331,-0.17058131,-0.22841293,0.056707844,0.21473092,0.15090206,-0.0009623342
130,-0.039767753,0.034950353,0.040967442,0.05224343,-0.09773137,0.024611613,0.02083775,0.10080473,0.019389555,-0.10639639,-0.0049093384,0.027230784,-0.010672957,-0.0879581,-0.027455436,0.11471092,-0.018040538,0.079353906,0.14937155,-0.04756071,-0.024066456,0.0468482,-0.01042345,-0.028054753,0.31837466,-0.11327479,-0.018779047,0.0809226,-0.0061604735
131,0.047590297,0.046226196,0.00086574483,-0.016321694,-0.056681816,4.397705e-06,-0.016383493,0.004885534,0.00027341157,0.025089564,0.15832695,0.010792703,0.12008506,0.022352006,0.015183888,0.06536599,0.12225725,0.107511856,-0.021230713,-0.09340735,0.1556192,0.23611608,0.060247626,0.18151382,-0.14175703,0.067244925,0.11452833,0.006006633,0.073947035
132,0.006094048,0.023042047,0.00055440306,0.09957553,-0.062489472,-0.05226169,0.13006715,0.09770518,0.080923945,-0.0676128,-0.106778696,0.11823639,-0.0063821077,0.007710187,-0.120134234,0.11943364,-0.23656157,0.023495786,0.103538856,0.13310757,-0.16466282,-0.029294096,0.048561223,0.049208254,0.1172667,0.15590687,-0.017655078,0.098537765,0.088633664
133,0.13877663,0.026278663,0.00011339058,0.05617577,0.036423344,0.058285974,-0.15598528,0.24088341,1.3934753e-06,0.07237734,-0.10062022,-0.040587954,0.2666716,0.13327932,0.13318034,0.031777192,0.17276111,0.08158928,0.072456375,-0.052307244,0.14921674,0.14081264,0.05709281,0.042423125,0.14020559,-0.09496865,0.18067099,0.076430134,-0.014790943
134,-0.14421622,-0.063606605,0.009731486,-0.049288858,-0.22608718,-0.008436127,0.1645707,-0.073279224,0.00014903971,-0.19483271,0.078066215,0.047770396,-0.024135467,0.18067542,-0.21956505,0.13393934,-0.15197295,0.3371509,0.16031808,0.054033972,-0.08160802,0.012769297,0.06677924,-0.00065721717,-0.25804958,0.192464,0.0039074486,0.14859843,-0.11941825
135,0.20404568,0.079021975,0.057406537,0.004380917,-0.011221081,0.023484662,-0.1582126,0.09951383,0.006194936,0.14771381,-0.15584138,-0.010832202,0.077491306,0.26976115,0.088316694,0.4340581,0.13166453,0.109241724,-0.077599354,0.12188561,-0.13552493,0.22940707,0.010636123,-0.05853536,0.26408878,-0.1809732,-0.09635873,0.15757024,-0.029911596
136,-0.093697175,-0.08451959,0.002251873,0.05973938,-0.13855866,-0.013061861,0.25065124,-0.08898907,0.007052083,-0.07604016,0.15331164,0.032916516,0.12438616,0.18273908,-0.1015571,0.10327775,-0.21631557,0.10007402,-0.14689535,0.22482952,-0.15090309,-0.05271221,-0.009095766,-0.2926892,-0.45567793,0.33985722,0.056453977,0.25128427,-0.105665475
137,0.22680238,0.08168648,0.004682562,0.14548865,0.076371886,0.06390995,-0.20731126,0.27816123,0.10029161,0.026572257,-0.23843265,-0.046593998,-0.0041658804,0.1553703,0.08549437,0.077001214,0.13326448,0.018990993,0.01881319,0.15455964,-0.17185909,0.14540327,-0.059010293,-0.21706954,0.5017789,-0.2925587,-0.10256051,0.12204723,-0.080598146
138,-0.14398924,-0.11337308,0.0015488766,0.11702207,-0.15895501,0.034848563,0.20429724,0.0023836158,0.041233882,0.007816281,0.3252193,0.03339564,0.12557204,0.15368974,-0.056925483,0.011232026,0.07446489,0.32150468,0.012983903,-0.059422698,0.13524881,0.007425021,0.05901085,0.020220477,-0.4704595,0.34890443,0.070564754,-0.0009524417,-0.014225781
139,0.14172454,0.13615069,0.0058754836,-0.004622437,-0.12150561,-0.10275671,-0.01926056,0.11970617,0.0012268447,-0.031405408,-0.18821198,0.058779743,-0.05158521,0.177188,0.007423289,0.26761693,-0.11457707,0.02411433,0.06887798,0.2348852,-0.11360295,0.1998229,0.13447699,0.11393475,0.20273441,-0.08965614,-0.068281084,0.17448327,0.021399926
140,-0.009209369,-0.069806084,0.046929166,0.054891318,-0.07510829,0.06428739,-0.013258453,-0.0399508,0.044036027,0.067074366,-0.0889196,-0.026592935,0.13000515,0.16521983,0.08619297,0.08758339,-0.095488384,0.14181639,-0.1480593,0.09096362,0.02275127,0.05572222,0.03336927,-0.08461758,-0.06385387,0.06288047,0.2021423,0.29406446,-0.032101028
141,-0.024936162,0.006748583,0.0009873991,0.04862701,-0.02629418,0.069178045,0.041352347,0.12525557,6.79072e-05,-0.10548487,-0.062893786,-0.015614931,-0.04516282,0.0519027,0.09383064,0.06716653,-0.12721355,0.110232055,0.09471388,0.14371121,0.025246667,0.10781651,-0.11178754,-0.19405776,-0.10961963,-0.005709447,0.11884843,0.16843717,-0.070702285
142,-0.009770872,0.012474144,4.5746194e-05,0.17288885,-0.16319865,0.10143695,-0.051481437,0.22857909,0.008387394,-0.023418402,0.04094146,-0.03106806,-0.080645025,-0.027581897,0.08922604,0.09026585,0.10173052,0.19506711,0.015237793,0.011474013,0.14928912,0.15082277,-0.005502329,-0.12153047,0.037575856,-0.030442968,0.0040043537,0.10396139,0.02436022
143,0.16726324,0.043711666,0.00038846862,0.017647497,-0.25406253,-0.0131741315,0.12310983,0.06712593,0.009860375,0.010191126,0.104868405,0.06260005,-0.051651742,0.028359957,-0.009012627,0.22492367,-0.0064134942,0.16398044,-0.0681226,-0.024963751,0.17264009,0.06868409,0.1987355,0.08243797,-0.25091958,0.13608001,0.033508763,0.085216776,0.07692005
144,0.06906026,-0.08086501,0.041442465,-0.0941229,-0.06917967,-0.011354504,-0.0619383,0.10899599,0.012048983,0.09347859,-0.39390957,-0.0016029176,0.020587496,0.045333344,0.04415192,0.2924918,-0.14809181,0.08260582,-0.024888769,0.15523037,0.0067605674,-0.06400168,0.15813458,0.059204284,0.14929458,-0.0101844575,0.011981227,0.2261439,0.0074404776
