,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37
55,0.037233643,-0.016463973,0.034751695,-0.046922028,0.032579206,0.17416832,0.009374375,0.046141382,-0.00026817917,0.07251587,-0.030974926,0.046279736,0.03433591,-0.10631067,0.14220086,0.05811634,0.05292395,0.14269724,0.09695316,0.09286629,-0.014156519,0.02983315,-0.08377199,-0.02446445,0.04327737,0.023731373,-0.061988574,0.06866768,0.03698784,0.044728193,0.041728668,0.009899031,0.020609891,-0.04626067,0.045425005,-0.0030782688,-0.06079549,-0.008654896,0.027756946,6.2395707e-06,0.034751695,0.06760411,0.03985198,0.10240073,0.00058048527,0.02253728,0.0001482403,0.025656456,2.706292e-05,0.023368318,0.02081093,0.0064335307,0.12348134,0.068130165,0.007725437,0.055331953,0.00052024465,0.0970523,0.009631072,0.0048459684,0.00046759585,0.016050097,0.006783391,0.039680224,0.008012277,0.002310324,0.0026398513,0.032150704,0.0012178196,0.0038667547,3.32894e-06,0.0009737667,0.0054236525,0.023017878,0.00014836289,0.021464724
56,0.017382365,0.05767903,0.0001415239,-0.07497461,-0.02140827,-0.05239077,-0.033422567,0.0751639,0.031969257,0.056800287,-0.046253856,0.068110004,0.1464503,-0.09397103,0.043517523,-0.047012903,0.09482813,-0.042111382,0.17579119,0.10867609,0.040828183,0.07472098,0.10868508,0.023611344,0.0284836,-0.061709173,-0.085660905,-0.051278457,-0.10161614,-0.16009954,-0.017164059,-0.0048075877,0.020049788,-0.041411452,-0.021509312,0.16070528,0.034039892,0.0042859195,6.5168483e-06,0.0039722435,0.0001415239,0.00022296142,0.0075864624,0.06512587,0.0148407575,0.120626636,0.004026661,0.04073868,0.00017928609,0.0497265,0.11637512,2.9304203e-05,0.026047861,0.0008430019,0.004278682,1.7391272e-07,0.01128844,0.12954043,0.04290984,0.11029491,0.0011783349,0.014998398,0.0054991427,0.00599481,0.022427455,0.0017041441,0.006729753,0.0024683774,0.021635339,0.021667743,0.033725012,0.047246374,0.050675705,0.013592554,0.02364139,7.1286304e-05
57,0.013173888,0.09760673,0.004281257,-0.04155287,0.04052234,-0.027439319,-0.027425896,-0.051461913,-0.008787362,0.10626814,-0.051967256,0.056806754,0.03809944,0.059201524,0.024202324,0.09104885,0.050931737,0.07260038,-0.016098693,0.11586118,-0.012677609,-0.04232055,0.0711334,0.037551306,0.03890831,0.094440676,0.088549584,-0.039521307,0.035228692,0.05013953,-0.044184245,0.008474256,-0.023530046,-0.02780449,-0.02109874,-0.056219887,0.009423226,0.027330933,0.013103127,0.06553093,0.004281257,0.052535087,0.005800097,0.017409302,0.0027251816,0.01770679,0.02020876,0.051799044,0.0023707885,0.0025135202,0.0026148374,0.0045553446,0.006630383,0.0049563395,0.020835804,0.06262258,0.0010956643,0.10727915,0.0072884643,0.074361995,2.648144e-06,0.04818737,0.0077896575,0.015705578,0.034599762,0.021509932,0.019907502,0.14724879,0.011908427,2.3269622e-07,0.007676454,0.015500642,0.009344518,0.0006263292,0.07242957,0.037009686
58,0.0400624,-0.050987825,0.01486248,-0.054710012,0.15949802,0.0003623441,0.0670789,0.030452725,-0.015684597,0.02215823,0.011239842,0.042743906,0.010954001,0.055493057,-0.03167329,0.13237037,0.049000524,0.099600606,0.15996012,0.025217332,-0.0044801906,0.03778759,-0.007420201,0.059058115,0.002971489,-0.007979069,-0.052649222,0.087725215,-0.017282814,0.01641919,0.056571182,0.00913291,0.085771024,-0.04966785,0.016884983,0.061305244,-0.08414676,0.06658589,0.03792177,0.003836336,0.01486248,0.0010058255,0.10000313,0.017550707,0.04634287,0.00013360327,6.8719644e-05,9.3657516e-05,0.06917043,0.054761913,0.00017054839,0.084756605,0.0029772099,0.097785935,0.034316313,0.006599867,0.0772354,0.0031252103,0.006451767,8.1308805e-05,0.055631917,0.018158646,0.043765496,7.5863725e-05,0.02805682,0.00081482576,0.007285222,0.0019065847,0.019600365,0.0025460552,0.07004577,2.071117e-07,0.011773124,0.0024845535,0.00048563833,0.06721189
59,0.020851173,0.035887294,0.023015983,0.06366872,0.08496985,-0.021474343,-0.017672705,0.10267575,0.13150366,0.093996614,0.08489452,-0.01818463,0.08789237,0.1646021,0.041747715,-0.0664403,0.045932397,-0.04606459,0.038334265,0.0043838304,0.038622767,-0.08309898,0.039335005,0.036246948,0.056250036,0.019610716,-0.0014203945,0.12645817,-0.1472941,-0.090610735,0.013055339,-0.02599524,0.0110464,-0.09402108,-0.0015115179,0.16814268,0.11750342,0.030948587,0.013419934,0.0011201897,0.023015983,0.007986568,0.023231596,0.0066561317,0.02169869,0.07632536,0.10097797,0.07486475,0.09750319,0.000128459,0.05907047,0.15622729,0.039415114,0.000489694,0.009879665,0.017818298,0.03177381,0.03266942,0.0058769435,0.002602617,0.023546329,0.0014204658,0.02249408,0.017249823,0.013133143,0.11600566,0.0016198298,0.01410579,0.002920114,0.0059516644,0.023010457,0.018843237,0.021245494,0.0018228266,0.09389286,0.0017156746
60,0.021351611,0.022879789,0.021226523,0.14146423,0.07742842,0.16142401,0.025991283,0.14187002,0.089378886,0.038870916,0.016489688,0.20992005,-0.005533131,-0.004167742,-0.066070095,-0.0032983907,0.041383002,-0.025314387,-0.0629131,0.022467053,0.042686954,-0.14423305,-0.08505555,-0.117352806,0.10665618,0.17357749,0.030299755,0.02324763,0.04288718,0.030706784,0.061680842,-0.031682987,0.14499629,-0.05706862,0.08003629,-0.042940587,-0.10212619,-0.001844734,0.00984362,0.02292535,0.021226523,0.064285845,0.08063607,0.0015663427,0.001283948,0.056980487,0.1021626,0.028651847,0.018681604,0.14974582,0.01027629,0.007898064,0.0009086278,0.020456182,0.006317531,0.037528936,0.0024989785,0.028994722,0.029609034,0.016390974,0.009648776,0.0070368815,0.009403718,0.103502356,0.0010072193,0.0011014844,0.023567112,0.018605394,0.030435055,0.005144348,0.13394877,0.016363483,9.6063966e-05,0.022735046,0.003310524,0.05722122
61,0.03520181,0.11169669,0.018506857,0.22733654,0.04463673,0.12899388,0.0409877,0.13229097,0.009578044,0.1325327,-0.01088755,0.08476081,0.15871856,-0.11995142,0.08967019,-0.058957476,-0.020807976,0.122285336,0.09175389,-0.020494368,-0.03624045,-0.044164687,-0.06343384,-0.076779395,0.11545423,0.0009918846,-0.12878935,0.03472921,0.011401378,0.089330114,0.14623715,0.044195503,0.08983116,-0.024010826,0.049266707,0.027893238,-0.074001625,0.053415958,0.02458855,0.08682842,0.018506857,0.1385916,0.0012905216,0.01802842,0.02108062,0.044234317,8.10993e-05,0.006229211,0.00034597603,0.026821436,0.049605064,0.06339083,0.0033100527,0.028639752,0.0012648721,0.11314251,0.0152792875,0.010346054,0.0048650196,0.009431615,5.9337475e-05,0.018126676,0.021601671,0.017890068,0.0009851574,0.013387944,0.00013116418,0.062030412,0.09769831,0.055345315,0.02022219,0.02788439,1.0388501e-06,0.008631262,0.022942169,0.086847395
62,0.010442646,0.12284747,0.0015438942,0.14810398,-0.020442322,-0.07515108,0.055168595,-0.014650075,0.12651956,0.045173377,0.054780215,0.06658988,0.06203162,-0.036744922,0.05679479,0.018304726,0.03470234,-0.075256675,0.067794606,-0.0501683,0.016808402,-0.074930206,0.10692251,-0.0874891,0.092621416,0.055567555,-0.0460391,-0.055520035,-0.09804612,0.026370928,-0.1166482,0.0006165225,0.19374163,-0.017516531,-0.060544156,0.1452192,0.069559194,-0.0040876493,0.0011892184,0.033819433,0.0015438942,0.089093804,0.007931977,0.001468695,0.00060305255,0.008234099,0.03528076,0.020913199,0.044533033,0.020938236,0.04576917,0.0061502075,0.012034784,0.018686255,0.029241921,0.011626198,0.049549464,0.022950277,0.005597237,0.027532872,0.0086689135,0.010307312,0.009346921,0.021687375,0.009198811,0.001010012,0.010500798,0.06615122,0.000105409534,0.018099276,0.19277547,0.040841058,2.2737799e-05,0.004373942,0.00897791,0.032804858
63,0.0010568686,0.0037689963,2.925714e-05,0.18689623,-0.040386796,0.05335612,-0.026209123,0.07352768,-0.061836828,0.07253981,0.025232332,-0.031000124,0.032970633,0.030697402,0.06512236,0.07184087,-0.03986927,-0.004106963,-0.07964036,0.05898934,0.03227008,-0.044009432,0.10190582,0.045536023,0.069235064,0.09409002,0.06682019,-0.016754303,0.047279105,0.13235745,0.043199576,0.01403276,0.020773564,-0.0009582625,0.03182863,-0.043304354,-0.019071542,0.003983557,0.00028492144,0.011021524,2.925714e-05,0.012070066,0.015138572,0.0005696626,0.024372388,0.0003758777,0.0048914743,0.030840667,0.000148183,0.0039092097,0.01689408,0.02059738,0.00028997983,0.00093643425,0.07008251,0.003694644,0.026993232,0.0006652402,0.033536654,0.03377413,0.105048805,0.029559601,0.05525976,0.0026270545,0.007923017,0.02084076,0.018673275,0.012276664,0.0037970287,0.002763412,0.024019832,0.004344111,0.0036222702,0.029735237,0.019920342,0.022452807
64,0.08057408,0.30701962,0.0020575959,0.05552998,0.0049269423,0.048449658,0.08761687,0.084075585,0.0063642873,0.086058356,-0.01646065,0.05498896,0.036698285,-0.066631965,-0.04802042,0.031026762,-0.03406072,0.10840562,0.11491364,-0.0038540047,0.025939956,0.13164434,-0.026845414,0.22683705,0.06376455,-0.016535064,-0.07639599,0.053401425,0.053395543,0.077230364,0.09811874,0.05313449,0.046306998,0.075824514,0.024085151,0.16042219,-0.0013000377,0.00414123,0.080559455,0.3245154,0.0020575959,0.0021561054,0.0060016736,0.024807028,0.005092896,0.023499422,0.00089953985,0.08542338,0.013034021,0.0051205605,3.9298597e-05,7.472026e-05,4.9026876e-05,0.009221473,0.00047493214,0.05187104,0.05597527,0.017745784,0.023482101,0.0047919187,0.02475172,0.19931357,0.04126891,2.3754108e-05,0.0028505765,0.00029861674,0.0057666623,0.00044109306,0.047994822,0.04921013,0.009102942,0.056206573,0.007889891,0.1937002,0.00085531094,0.05349349
65,0.0022388112,0.06774909,0.015658524,0.028769907,0.02437257,-0.13893387,0.04129224,-0.05352802,0.037852995,0.04046492,0.06799534,0.17484939,0.11054721,0.017424684,0.06718669,-0.040236663,0.094368786,-0.065077275,-0.09640718,-0.011951029,0.036066853,-0.023148458,0.12958564,-0.002057869,0.038653616,0.0106902905,0.06803368,-0.03508129,-0.17060614,-0.1259427,-0.06587273,-0.03349252,0.009237987,-0.034927726,-0.08375062,0.10790182,0.16430807,0.020918794,0.0012100133,0.017508524,0.015658524,0.0033611218,0.00021874858,0.01585406,0.024603836,0.009877836,0.0017636048,4.592075e-07,0.06606834,0.17662004,0.030124262,0.006814734,0.00018630017,0.006906229,0.04008542,0.00078493694,0.0023536305,0.03710834,0.006731048,0.024440598,0.0035041482,0.017635368,0.03356458,0.0033979265,0.028430436,0.01910978,0.016026521,0.012806874,0.010638611,1.3544084e-06,0.009516123,0.00043240847,0.006203488,0.0003997142,0.083839424,0.00075762405
66,0.039537497,-0.011518434,0.0006220657,0.0038155373,-0.027028164,0.050148517,0.07361376,0.05320188,-0.0063841343,0.12686855,0.05773491,-0.0471366,0.04667889,0.04837359,0.0707631,0.04327784,0.004889845,0.067589104,-0.0600509,0.086647406,-0.023924112,0.01549764,-0.078485586,-0.036118016,-0.006170348,0.11453443,0.12625207,0.0669997,0.15641814,0.0797099,0.0063998373,0.023009676,0.20555407,-0.015201527,0.15255281,-0.1171374,-0.012201767,-0.016677571,0.031708237,0.06437372,0.0006220657,0.02351438,0.0020812994,0.018523118,0.078402534,0.011570598,0.044585656,0.02141042,0.051759396,0.00027353055,0.004357259,0.0009980607,1.1435749e-05,0.001622391,0.011461663,0.019019375,0.039099943,0.05371104,0.003675776,0.018525163,0.00077638787,5.7833247e-05,0.00014204097,0.011088021,0.056536894,0.0002853526,0.07141763,0.0033938526,0.0021918295,0.014799056,0.17035441,2.2788934e-06,0.11776707,0.0024366442,0.0015372821,2.351701e-05
67,0.0022090715,0.030850891,0.05103805,-0.02931984,0.045756556,-0.011910314,-0.07959514,0.05936316,0.0154062295,0.003099829,-0.033146586,0.0075781196,0.06766519,-0.07081959,-0.03150496,0.11751675,0.08795786,0.12080389,0.07589452,-0.0031167215,0.13055764,0.117907725,-0.021665666,-0.005686445,0.022059754,0.00097577064,-0.06744757,0.08219052,-0.028298765,0.016558103,0.021758785,-0.02632322,0.058177713,0.0146302,-0.014172807,0.027360236,0.017000027,0.063590504,0.0018980388,0.01770052,0.05103805,0.0045504556,0.04615319,0.010375915,0.021472448,0.0055715106,0.00024425515,0.038630188,0.010177117,0.01778406,0.008479172,1.705688e-05,0.002049824,0.11764848,0.01775411,0.069515854,0.07057566,8.319709e-05,0.09465507,0.049537204,0.018690873,0.00038714352,0.009519901,0.0011146397,6.005664e-05,9.6479525e-06,0.0010964134,0.08262732,0.006211788,0.00031108,0.0428689,0.043413848,0.00025789964,0.0032729756,0.013833502,0.028656764
68,0.026864534,0.05597709,0.0043611797,-0.013051843,0.091585875,-0.11891809,0.0043161865,-0.04786627,0.008614261,0.069660835,0.0030045137,0.07169117,0.09050194,0.05707946,-0.04814119,-0.025670273,0.049304612,-0.044161674,0.025004819,0.018916152,0.014195146,0.14043961,0.07278974,0.020854313,0.1111946,0.048119783,0.014763099,0.0017607524,-0.031624496,-0.16163717,0.074413784,-0.016696617,-0.011251202,-0.006340895,-0.06404927,0.07208235,0.31176722,0.03948488,0.0013455102,0.029339707,0.0043611797,0.0009514183,0.045596506,0.009367214,0.025070278,0.00017424821,0.06301369,0.0005929515,0.0014461528,0.0022120192,0.0026887779,0.0647738,0.00024767287,0.001686131,0.000103183454,0.03143655,5.5932915e-06,0.029795544,0.019538565,0.15020989,5.9215006e-05,0.0052332035,0.08804894,0.07156583,0.000550884,0.004653554,0.053321913,0.00012523883,0.11825266,0.004403281,0.005953718,0.049738947,0.0067527317,0.01002482,0.26368326,0.023354035
69,0.0026694362,0.071604714,0.0009152797,-0.0039461902,0.06688585,-0.024088532,0.081377275,0.058468364,0.033370342,0.05411394,0.0065203775,-0.01518008,0.0914424,0.028604304,0.0019138509,0.13175541,0.04643308,0.05087422,-0.065782286,-0.02246018,0.0019033863,-0.06291503,-0.017251536,-0.06868032,-0.0206366,0.11161536,-0.005186051,0.10570757,-0.03388523,0.025137708,-0.026012275,-0.0067881458,0.035802193,-0.032869417,0.006064114,-0.17994682,-0.0032644898,0.034400426,0.00048884633,0.111010894,0.0009152797,0.00027348904,0.013614743,0.0068654926,0.055642042,0.05002621,0.0032610237,0.01117078,0.015978454,0.010911149,1.0913672e-05,0.0015534599,0.0023608783,0.12500136,0.030010596,0.039644007,0.0018553806,0.0147467125,0.0021597785,0.012522583,0.004246988,0.0014114197,0.004855127,0.052440785,0.00010966691,0.06502159,0.00073405,0.022692872,0.012190771,0.00036817588,0.032616626,0.004597696,0.01168958,0.0034139652,0.003372994,0.0049654776
70,0.09253527,0.05868383,0.025901746,0.044966325,0.017493632,0.030116163,-0.0075643836,0.07438389,-0.0027772263,-0.005038555,0.032663897,0.03410875,0.06414817,-0.04488547,0.020588687,0.04773302,0.062204733,-0.050993025,0.060488284,0.026774824,0.035523873,0.1204527,0.024820734,0.07762468,0.05213992,-0.012529377,-0.07652831,0.044541087,0.077764004,0.027406909,0.13290103,0.008043811,0.05347594,-0.00037586014,0.09464082,-0.0018453076,0.0006723646,0.015999047,0.092077635,0.053058747,0.025901746,0.0608964,0.012480433,0.003586991,0.0098032085,0.06850725,0.011180605,0.0015997923,0.021433806,0.045563206,0.009490488,0.0022720164,0.012945863,0.044796336,5.1189072e-05,0.010068832,0.0014458643,0.013768685,0.0021170669,0.071811944,0.051286235,0.023187246,0.0008559822,0.004123417,0.0018216694,0.022630306,0.009706106,0.07430776,0.072365224,0.035138063,0.07286199,0.0036491214,0.08278251,0.02099933,0.014725572,0.035399467
71,0.02300046,0.11277822,0.027192652,0.185208,0.012128623,-0.015860494,0.062012684,-0.028011126,0.09992634,0.044053607,-0.0045529893,0.0479658,0.042933453,0.030963259,-0.0045228917,0.010046594,0.080058254,0.034663662,0.0091510825,-0.055764787,0.026970379,-0.00084021036,0.061256662,-0.018449625,0.03071215,0.011711273,-0.0014795028,0.02161207,-0.0358806,-0.06266902,-0.012471184,-0.01327843,-0.011327169,-0.019928973,-0.0075099003,-0.012834737,0.039735388,0.034221217,0.010049587,0.027193652,0.027192652,0.19955994,0.0010360306,0.002541703,0.060721193,0.01724107,0.05123776,0.009237295,0.008834423,0.006991663,0.0011263958,0.035734747,0.017433971,0.04847093,0.004344098,0.08850466,0.022389386,0.010685727,0.0102550825,0.012895622,0.00039479308,0.020564327,2.5979853e-05,2.420335e-06,0.009980945,0.06700902,0.0094313985,0.029856972,0.002259068,0.02099066,0.01492972,0.0064149667,0.02308734,0.01836068,0.0048049972,0.017558495
72,0.14604986,-0.0017331946,0.00614427,0.087715715,0.3986388,0.0133306915,0.09416049,0.052641377,-0.01449562,0.056536034,0.027994525,-0.04069406,0.034331173,0.0048242826,0.024738578,0.037896324,-0.017600862,-0.024399118,0.09366216,0.011399882,0.017887939,-0.05496636,-0.018501118,-0.04809608,0.023651993,0.072287954,0.011966204,0.025762144,0.02523432,0.22966069,0.0027205562,-0.010337355,0.009691929,-0.028930169,0.052949343,0.0153915975,0.076682195,-0.02719716,0.13245353,0.0012820042,0.00614427,0.0022657027,0.40714917,0.009629172,0.00014807796,0.00069163187,0.005225162,0.019067945,0.00011213141,0.0043178434,0.013161434,0.009388887,0.0029725425,0.04290745,0.0028178801,0.001087865,0.109563105,0.0051642894,7.079853e-05,0.0006133637,0.00047429887,0.012389954,0.013751873,0.04904265,1.0976878e-05,0.0012058583,0.024785733,0.14519604,0.012203309,0.00081577804,0.01957648,0.0005681205,0.050344784,0.0015749302,0.10364402,0.023033887
73,0.008427144,0.022095947,0.019312602,0.10753414,-0.008223004,0.13374548,0.029367853,0.021975046,0.033569895,0.008575164,0.026039451,-0.014962986,-0.009173917,0.014901362,-0.008467361,0.116708554,0.18856826,0.024951415,0.111148536,0.12889133,0.100589186,-0.20892411,-0.010050923,0.05777062,0.037956744,0.014928546,-0.055290237,0.2725955,-0.109426826,-0.0037912207,0.05807345,-0.04025317,0.043881066,-0.113743335,0.053736128,0.081337415,0.09183841,-0.03896514,0.005355009,0.0016043771,0.019312602,0.106041536,0.012044924,0.076236136,0.00048992474,0.0007805588,0.041153587,0.019978225,0.03173939,0.005796571,0.02419128,0.06287936,0.034449864,0.10446673,0.10340857,0.028999414,0.060633007,0.13025162,0.037162375,0.011030403,0.0059653777,0.032199323,2.0938429e-05,0.023578966,0.002319656,0.28401873,0.087858886,0.0010649671,0.0018949275,0.0026998308,0.029022006,3.79366e-05,0.030104352,0.0076038837,0.099925056,0.00025355944
74,0.01984534,0.06509228,0.034225054,0.095097296,0.053816453,0.15116332,0.06285134,0.07760186,0.013909167,0.06703142,-0.026168637,-0.0032727427,0.030969575,-0.06251754,0.008540492,-0.1524568,0.09842358,-0.06850291,0.15273152,-0.023444135,0.07093903,-0.009825151,0.08257938,0.04701574,0.03583383,-0.06799982,-0.004635427,-0.024931464,0.013508125,0.038104746,0.13838516,-0.023988653,-0.046566606,0.045682095,0.13623816,0.22955875,-0.11602107,-0.034893163,0.01018904,0.010579098,0.034225054,0.0065749986,0.0046196724,0.004343126,0.0064264126,0.004114159,0.035167035,0.02421832,0.03827703,0.00042366065,0.09793866,0.031946063,0.00068233476,0.004033665,0.0021734096,0.063217126,0.013884672,0.0055925907,0.067490816,6.8284426e-05,0.0952335,0.020575596,0.00019747301,0.0149943,0.06162333,0.04576006,0.0011546214,0.015455354,0.0007664998,0.046267007,0.0068695527,0.14685558,0.076456346,0.21590243,0.011971622,0.0004313396
75,0.018885603,0.07044876,0.0028331548,-0.08816598,-0.032528568,0.07081269,0.10314386,-0.068424106,0.051710155,0.03695098,0.027022593,0.015779272,0.00545109,-0.03337741,0.05365008,-0.0133986715,0.049855288,0.079011604,0.023190863,-0.06418297,0.0569058,-0.18640776,0.044152554,-0.15959328,0.09845893,0.059876762,0.034452684,0.012788672,0.12807624,0.024752075,-0.0026014186,0.04621283,-0.029319398,-0.056458566,0.033726938,0.14102691,-0.013523087,0.020764688,0.001773077,1.1975933e-05,0.0028331548,0.00011359206,0.0009103273,0.015694704,0.049031354,0.0008744455,0.017987087,0.0031178356,0.015300524,0.008404014,0.0022563725,0.020198675,0.0037574912,0.0009851792,0.0082585635,0.07472462,0.035784237,0.0050096177,0.044136733,4.9223374e-05,0.034338053,1.2662148e-05,0.07663801,0.062445864,0.011017621,0.042435113,0.2695049,0.021895558,0.04623061,0.0449413,0.0069989385,0.002401381,0.023777142,0.046599366,0.004743542,0.029564315
76,0.031028299,0.015630923,0.0008783416,-0.11111167,-0.047467135,0.057219047,0.009924829,-0.010655708,-0.023798551,0.037618816,0.038225763,-0.07340896,0.008752961,-0.035719264,0.018525511,0.029715553,0.07330599,0.020328019,0.27244103,0.0044066147,0.2109449,-0.027588112,-0.024490194,-0.046202626,0.12384202,-0.01571618,-0.028549384,0.044109035,-0.15947576,0.013825698,0.10843617,-0.0020854115,0.14331931,-0.08905402,0.09847332,0.18026319,0.016955735,0.01719025,0.029611722,0.015993796,0.0008783416,0.0011350777,0.0010670474,0.043497525,0.06361521,1.2041082e-05,0.005955057,0.0012762811,0.0061342777,0.012375028,0.054610055,0.0065190434,0.0016169021,0.037387095,0.0013454768,0.025541754,0.18136914,0.0031059054,0.17919119,0.00029744735,0.010069972,0.00027199913,0.11377905,0.0034248708,0.03204813,0.002696007,0.0011272856,0.026080303,0.118566364,0.005833157,0.12663957,0.030535638,0.09152184,0.000930835,0.0041595115,0.00013757317
77,0.021967798,0.18728736,0.009609524,-0.04015824,0.008177775,0.018873421,-0.11759699,0.07132142,-0.049975075,0.06898036,0.011115504,-0.00858592,0.01492922,0.024337215,-0.053452246,0.06346404,0.11639962,0.16903093,-0.0011872629,-0.03810939,0.054833993,-0.051823497,0.017123017,-0.019106703,0.05045401,0.081038795,0.037137408,-0.0061382162,0.008840835,-0.07274382,0.00041421608,-0.01727376,0.01438124,-0.0605388,0.002639491,0.033401053,0.03541062,0.11274816,0.021528628,0.123776,0.009609524,0.0009360195,0.0066420985,0.0003046256,0.008850656,0.06161623,0.0012792947,0.00021238318,0.013318812,0.0017043493,0.01789425,0.046131354,0.017525256,0.09011846,0.05828383,0.20425849,0.0017004703,0.016108695,0.021945909,0.0339064,0.0048500095,0.0059537184,0.012356509,0.04390694,0.0022082666,0.0023811352,0.017821092,0.0033011097,0.00074500416,0.0015105729,0.0013045028,0.0007267875,0.009232931,0.011836171,8.329898e-06,0.041630954
78,0.004958486,-0.0028810743,0.042913146,0.03825562,0.08834776,0.013318472,0.060014702,0.04913075,-0.013359774,0.04647973,0.020044334,0.10213572,0.0036951527,-0.05797763,-0.15475684,0.017153153,0.03770359,0.0752856,0.025868583,0.006166801,0.015113299,0.07768883,-0.050906,0.01485172,0.075705744,0.03172271,0.026273541,0.12894198,0.04673887,-0.064784996,-0.04316245,0.03462986,-0.017202917,-0.07552065,0.07639999,0.3448502,0.072841726,-0.019216454,0.00015372406,0.014367884,0.042913146,0.06632857,0.024302263,0.05974118,0.05526169,0.014329124,0.013850115,0.023355693,0.0009896402,0.0076765134,7.827571e-05,0.00061535934,0.00011163487,0.00697889,0.015752325,0.063175134,0.001391815,0.006373909,0.00868708,0.02446453,0.005137672,0.0006154261,0.00024828478,0.008424836,0.06542638,0.016527817,0.11487463,0.018616103,0.00037872928,0.038587254,0.0026134432,0.038711302,0.0952991,0.24041726,0.0043426286,1.0179511e-05
79,0.07619103,0.12820348,0.020056667,-0.048817232,0.09315306,-0.087093,0.06991551,0.029774567,-0.027522992,0.059166435,0.17374566,-0.0033259862,0.18058482,-0.0050165122,0.0661641,0.019798473,0.11331514,-0.02973759,0.11008468,0.0475446,0.04694098,-0.0151926745,0.07727663,0.033984475,0.08135755,0.094183266,0.28884122,0.041223407,-0.25191814,-0.036045387,-0.031029446,0.012062158,0.09747934,-0.17600177,-0.05971546,0.22098447,0.11223817,-0.05091124,0.054734457,0.10314025,0.020056667,0.02282958,0.022299465,0.023166353,0.0067594396,0.014700877,0.0016148825,0.0005419241,0.17682907,0.0021159905,0.07175967,0.00018914875,0.003408454,0.10789349,0.010541505,0.02005493,0.09058987,0.025963373,0.061035722,0.026659036,0.019409694,0.020367634,0.02057355,0.09748205,0.29988104,0.035930593,0.007061812,0.08571935,0.012181232,0.045537274,0.050842043,0.009990046,0.0016800206,0.10862461,0.03722403,0.0049068592
80,0.04594179,-0.15520482,0.020919178,-0.1731192,-0.018279713,-0.03946599,-0.09035876,0.14675003,-0.03605451,0.07989039,0.011753328,0.0048156697,0.04810467,0.009999653,0.009256966,0.1499455,0.15308793,0.14358167,-0.051572703,0.017842568,0.040414046,-0.03668857,-0.10270668,-0.027658489,0.113955565,0.23849133,0.01745202,0.17942885,0.13097274,-0.004786633,0.093199566,0.05628284,0.07566055,-0.12260567,0.0940227,-0.06181152,0.12022179,-0.022484684,0.035913456,0.019073516,0.020919178,0.00991329,0.016485658,0.03374738,0.00017221917,0.005844796,0.002930702,0.058082897,0.035525627,0.02488614,0.01087862,0.007513706,0.104812846,0.07669011,0.0028644588,0.0078866165,0.02403417,0.0023278452,0.015783723,0.041269567,0.023221204,0.0026768825,0.02295355,0.077846654,0.007247607,0.0009813616,0.008630395,0.06692831,0.050881807,0.08563645,0.00018946308,0.0018444575,0.0870598,0.004185276,0.05032266,0.0001426176
81,0.011321634,0.04037879,0.0004116412,-0.114150174,-0.0031233311,-0.052731667,-0.12749822,0.013968494,0.039398037,0.03672285,0.009704994,0.11898466,0.12377777,0.07801631,-0.08528877,-0.0715365,0.21751994,-0.071302205,0.040190257,-0.0030683205,-0.013625165,0.13706979,0.041676402,0.07702012,0.15823337,0.008399114,-0.12989922,0.0075974925,-0.03161268,-0.25090718,0.04800512,-0.02854761,0.06848776,-0.043523043,-0.036814027,0.031048771,0.13697943,0.019172132,0.0008620456,0.0020934537,0.0004116412,0.009369025,0.00382621,0.004713817,0.00036642374,0.0056992513,0.013005275,0.014107991,0.018626278,0.00043026725,0.020442048,0.14938755,0.0042257453,0.0238592,0.043075018,0.005225567,3.0252006e-05,0.043531463,0.0043041646,0.009143578,0.0008659939,0.039821327,0.02801616,7.3235124e-06,0.022622818,0.011371991,0.017422648,0.014123743,8.410297e-05,0.027795048,0.09348009,0.104667574,0.0014800498,0.04117599,0.08370272,0.0010162332
82,0.03596813,0.06365328,0.0015814529,0.044345986,0.07802215,0.044087116,0.0066795424,-0.016116722,0.10378082,0.056169547,0.0015376228,0.103112005,0.13501006,0.01027529,0.0021249289,0.037170082,-0.009211811,-0.06733761,-0.113366574,0.014332384,-0.05043117,-0.066084266,0.048416547,-0.051916905,0.07778098,0.119177856,0.048894346,-0.06910009,0.08375792,-0.055749472,-0.026199192,0.015753077,-0.08099057,-0.052808195,0.016390113,-0.14491609,-0.023463422,0.047320556,0.035762306,0.017110689,0.0015814529,0.0067013027,0.02732586,0.00041765237,0.072650366,0.008249024,0.07296568,0.0034897993,3.4625464e-06,0.032378644,0.069978975,0.0023828186,3.4549186e-05,0.020930298,0.00015096733,0.0021778252,0.023055617,0.038334943,0.0035661077,0.0079164645,0.0032520902,7.696718e-05,0.048268124,0.00016017065,0.00029037785,0.013945228,0.055161614,0.0030463831,0.0089560365,0.020482859,0.022920664,0.0045859506,0.0061910306,0.014898127,4.8021433e-05,0.004032678
