,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10
99,0.25219172,0.07605067,0.006430946,0.073510036,0.14893463,0.032889046,0.03656522,0.08467947,0.4269518,0.6636947,0.035231695,0.2145451,0.008245675,0.006430946,7.501355e-05,0.006306593,0.015048675,0.018724853,0.025452662,0.00944916,0.05303795,0.003559954
100,0.12973042,0.113473535,0.020364573,0.096107684,0.10660955,0.024125796,0.050718583,0.09777039,0.41370428,0.62825435,0.020406373,0.0036345508,0.012400273,0.020364573,0.05743502,0.004696393,0.020910323,0.04750311,0.032172706,0.036301747,0.022213873,0.0011827892
101,0.10774015,0.09503635,0.031457078,0.053026576,0.15575671,0.011688883,0.010709856,0.10444642,0.41009188,0.6261172,0.024807476,0.042874936,0.005866985,0.031457078,0.0024130081,0.08112615,0.001506597,0.00052756927,0.016901607,0.03689721,0.032225814,0.009513144
102,0.110465355,0.08058481,0.014045494,0.09945878,0.18367235,0.025251007,0.1557103,0.066960275,0.3892312,0.65409607,0.12740517,0.05659528,0.006131597,0.014045494,0.05412671,0.08260377,0.009522468,0.13998176,0.005901412,0.008220855,0.070511654,0.10713716
103,0.08109054,0.11805135,0.16623491,0.06114655,0.18348771,0.013845915,0.09753374,0.09417692,0.41196147,0.58685464,0.07365729,0.025857858,0.050142612,0.16623491,0.0213521,0.01812482,0.006823168,0.090510994,0.014477204,0.044410545,0.0068462165,0.006443327
104,0.14447014,0.09288951,0.019960174,0.18080735,0.43890125,0.16391212,0.09569912,0.10802516,0.47897837,0.63592637,0.07850666,0.10392487,0.013591203,0.019960174,0.061254095,0.26530856,0.08079467,0.012581665,0.002918842,0.05534515,0.07414321,0.000119294
105,0.085890114,0.09685744,0.033202223,0.116780244,0.3712102,0.010750074,0.045538094,0.1661314,0.3821535,0.6953455,0.057296455,0.013655044,0.0142951505,0.033202223,0.0016217171,0.066538155,0.00076998665,0.035558008,0.0065372814,0.00019763416,0.03867869,0.01305308
106,0.044748288,0.09858307,0.016994093,0.057317626,0.34560537,0.028508745,0.017647922,0.09517432,0.4474388,0.72350323,0.100857995,0.0018032287,0.028681822,0.016994093,0.011127117,0.12036397,0.011907632,0.0010468097,0.0015817678,9.9226614e-05,0.07249293,0.06390921
107,0.03982474,0.06513864,0.13001521,0.10380019,0.26230407,0.06259052,0.015496756,0.06814317,0.42351854,0.6718743,0.059151083,0.017450595,0.004660028,0.13001521,0.056403007,0.027696656,0.054093473,0.0069997096,0.003462872,0.0056827045,0.024486667,0.004473563
108,0.021774106,0.08338149,0.06868212,0.11327128,0.21223673,0.11395436,0.102544196,0.12017187,0.44339412,0.61624414,0.07232226,0.0018617362,0.040855985,0.06868212,0.000683751,0.003357719,0.048946753,0.03753659,0.0038356765,0.008377804,0.008526054,0.010242915
109,0.031304985,0.07352564,0.021513117,0.115557015,0.26097542,0.03820713,0.05457249,0.12640671,0.4626019,0.6417677,0.06158319,0.02041793,0.026391368,0.021513117,0.003393415,0.073036835,0.0038660704,0.02023143,0.0032665771,0.060052827,0.02354483,0.008251535
110,0.016856797,0.044662554,0.010096643,0.07038141,0.20045349,0.0363295,0.023792945,0.10402275,0.42073905,0.6457541,0.057195615,0.0012043049,7.3488634e-05,0.010096643,0.022139875,0.02424413,0.025572943,0.013036385,0.012932768,0.025895283,0.0014767025,0.02102574
111,0.053700157,0.03671646,0.04956133,0.035598103,0.1548688,0.025863113,0.007476965,0.059382554,0.38091147,0.61044854,0.086124584,0.045271758,0.010170985,0.04956133,0.0012193901,0.014437724,0.020814791,0.0024286432,0.001419674,0.00097471115,0.007595212,0.05500261
112,0.026864972,0.0746071,0.0033035404,0.059960466,0.14461334,0.024796095,0.024814269,0.057710208,0.39134783,0.53908,0.13599491,1.4893414e-05,0.04282383,0.0033035404,0.0130691305,0.0052605453,1.543021e-05,3.3603446e-05,0.011875929,0.031651627,0.004809204,0.08054228
113,0.11832805,0.044137582,0.020045064,0.07877971,0.18416813,0.0096362,0.1493211,0.064865746,0.32079235,0.5346742,0.07594673,0.10489556,0.00011778813,0.020045064,0.04607812,0.036839105,0.00798443,0.14766933,0.009208826,0.020745449,0.025615105,0.0071233986
114,0.065514795,0.05280377,0.01042493,0.04177469,0.13832355,0.017538212,0.1964514,0.07166323,0.35473782,0.4799054,0.04659349,0.0063507683,0.0011529658,0.01042493,0.01589966,0.0008458091,0.0075156805,0.18642886,0.0138186645,0.04494529,4.4312706e-05,0.003608857
115,0.059857793,0.061331406,0.003192544,0.04444585,0.106687985,0.00673015,0.0586109,0.06390469,0.28334972,0.49712664,0.026930016,0.027100395,0.018550823,0.003192544,0.017263334,0.0072386833,0.0015176851,0.053398438,0.022825617,0.002352943,0.033529747,0.0010270384
116,0.16752705,0.052017752,0.0014002407,0.027037418,0.07274029,0.10729512,0.0061118263,0.04412105,0.30548242,0.4342103,0.02112603,0.13759816,0.006387601,0.0014002407,0.0067432183,0.003450619,0.10569885,0.0045155543,0.0040846,0.02337048,0.0009082919,0.0068628867
117,0.084183164,0.23499581,0.026921527,0.06753117,0.0763352,0.004012513,0.036633354,0.06818674,0.24796967,0.40357676,0.015665658,0.00041963987,0.16710518,0.026921527,0.00017904949,0.0022282014,0.0033123926,0.035933234,0.014489753,0.00810388,0.0049105403,0.004752583
118,0.045731377,0.1512317,0.009562082,0.076790705,0.06108307,0.032246005,0.016222654,0.10520497,0.24982868,0.39004177,0.018097036,0.0036397944,0.01268801,0.009562082,0.0025747342,0.007349134,0.01878524,0.0027618904,0.0049569258,0.00048616674,0.01329237,0.003533826
119,0.028902601,0.120783016,0.07964507,0.09280026,0.050977353,0.021417998,0.0050736456,0.092680946,0.25473067,0.39177513,0.030273283,0.006036913,0.03373432,0.07964507,0.03408829,0.0009352777,0.016636956,0.00029260482,0.006025643,0.002326258,3.97563e-05,0.018834244
120,0.014454013,0.070097595,0.020579148,0.13586397,0.15098588,0.047206093,0.05987659,0.10506826,0.3310052,0.43786544,0.035085678,2.7119554e-06,0.0024804408,0.020579148,0.05513669,0.085094795,0.0073835575,0.020054055,0.003206614,0.048954606,0.04507199,3.7769852e-05
121,0.048884142,0.23787068,0.03923084,0.07420534,0.113718644,0.022289325,0.08358071,0.10743517,0.29422772,0.53647983,0.028696965,0.041657135,0.19920838,0.03923084,0.022788322,0.003736555,0.0119997505,0.07329114,0.005032474,0.012471281,0.0655444,0.0060093403
122,0.026191086,0.13167581,0.00027179107,0.09026476,0.15461418,0.051051207,0.046110004,0.22141938,0.34853992,0.50684106,0.12811275,0.001749014,0.0005194462,0.00027179107,3.700338e-05,0.06802634,0.031435788,0.026494583,0.109469,0.0069669965,0.019218393,0.10395655
123,0.013448421,0.08719394,0.0005591143,0.058919482,0.16236323,0.0007531175,0.021827023,0.19033611,0.40395528,0.60065097,0.14503866,0.00035287844,0.014808269,0.0005591143,0.00033902997,0.008169014,0.00061722193,0.021691129,0.09945403,0.039689153,0.03968458,0.08091434
124,0.0068979897,0.18169525,0.00072624505,0.031463217,0.1757813,0.0024576508,0.19814335,0.05893271,0.43775088,0.6123421,0.07268807,0.00017377902,0.13473618,0.00072624505,0.009008615,0.021752283,0.0021780937,0.19786379,0.0073464243,0.04197776,0.00014110601,2.8959721e-05
125,0.012949909,0.1304667,0.0041654175,0.06892699,0.13358931,0.004990821,0.0030353756,0.06396414,0.34026098,0.56238353,0.048691954,0.009500914,0.03789457,0.0041654175,0.021911228,0.008558662,0.004627698,0.0026722532,0.0020127478,0.004260453,4.879471e-06,0.012166358
126,0.012405671,0.102496415,0.00023187367,0.037196733,0.13065751,0.009482523,0.004388759,0.069474846,0.466791,0.609381,0.029418467,0.0059307166,0.03402559,0.00023187367,1.9384054e-06,0.037227817,0.0073998147,0.0023060504,0.00010561597,0.15153447,0.108844936,0.004031135
127,0.052027334,0.05633209,0.05509141,0.045250885,0.08299105,0.020431627,0.0026754064,0.047335666,0.34874564,0.5893084,0.077329636,0.045824498,0.0019824652,0.05509141,0.014769585,0.00052445877,0.02031569,0.0025594695,0.0006845959,0.0092017595,0.00718578,0.062562436
128,0.027052268,0.047794577,0.0012152224,0.05336351,0.09988849,0.02757101,0.02825693,0.09457804,0.35746637,0.51459974,0.084741995,0.0010386024,0.0066217002,0.0012152224,0.0015189741,0.0008473807,2.5303676e-05,0.0007112256,0.03898882,0.011598643,0.010592142,0.032304324
129,0.014998554,0.038510393,0.038201313,0.093269825,0.10153407,0.0042396113,0.036985364,0.06999031,0.346281,0.5545017,0.07251277,0.0014724202,0.007850038,0.038201313,0.06692807,0.002022266,0.003632,0.036377754,0.024163354,0.04108449,0.057838734,0.029837966
130,0.012258593,0.03970444,0.011879446,0.049619082,0.10827248,0.025009003,0.02801295,0.06748972,0.44300628,0.52388984,0.06742255,0.0047593154,0.016699603,0.011879446,0.018771023,0.010638826,0.005908346,0.008912292,0.0006169782,0.1116596,0.015185892,0.021615835
131,0.019420698,0.075196,0.023357017,0.0300687,0.097319834,0.07433081,0.0059639756,0.044374432,0.33219394,0.53007287,0.18353662,0.013291401,0.05227913,0.023357017,0.0016983635,0.0002502063,0.068391085,2.4252671e-05,0.0004166716,0.030564424,0.0004750958,0.14685549
132,0.02134176,0.076677136,0.032019496,0.079201005,0.18091372,0.04604336,0.013424744,0.061569445,0.30468884,0.5186087,0.17365122,0.01163141,0.034223963,0.032019496,0.011558095,0.016063524,0.03436485,0.0017462358,0.0033141382,0.00578668,0.05777086,0.076043665
133,0.029597767,0.04370695,0.02965561,0.061526045,0.3367133,0.026659813,0.06202026,0.07911787,0.33696893,0.4672951,0.10131471,0.018926887,3.2942367e-05,0.02965561,0.0033253354,0.13991512,0.010650066,0.046010513,0.0008323679,0.030870108,0.005061391,0.006484225
134,0.12763765,0.02963632,0.0020584983,0.07197685,0.28877312,0.04808688,0.080474235,0.05741253,0.37533987,0.45816368,0.058254376,0.11283877,0.00038340408,0.0020584983,0.0328924,0.055680234,0.03325908,0.06564643,0.0016439151,0.08730556,0.0010911729,0.00018312069
135,0.063875996,0.060191892,0.02864273,0.0391389,0.18758297,0.014414727,0.0103508765,0.05948168,0.2594465,0.48726204,0.055431947,5.716807e-05,0.013464319,0.02864273,0.0066571273,0.0015328791,0.0133854775,0.009321627,0.0035478307,0.0006291639,0.02380978,0.025790136
136,0.08234042,0.04923232,1.0267627e-05,0.15089878,0.16576898,0.039225373,0.053408016,0.04545134,0.31494024,0.4229072,0.045951296,0.050402418,0.0031673773,1.0267627e-05,0.11432209,0.03349716,0.024904007,0.03908665,6.9555565e-05,0.027247006,0.01002736,0.011074641
137,0.041289467,0.075639114,0.0003965516,0.036370665,0.115695626,0.008284283,0.060915764,0.12751986,0.23435096,0.43967098,0.024281051,0.000119257995,0.030437851,0.0003965516,0.004444762,2.6579011e-05,0.008279149,0.06091063,0.02995348,0.00016656087,0.010296879,0.0013028373
138,0.020881888,0.04956799,1.3022459e-05,0.10336758,0.087170586,0.09272268,0.004375787,0.042703316,0.28463948,0.43530345,0.01601313,0.0002371534,0.0014260663,1.3022459e-05,0.08011739,0.015012038,0.0925244,0.004177511,0.0034379943,0.00084578816,0.025439896,0.0037734658
139,0.024943314,0.032011196,0.00196496,0.06777153,0.074781604,0.00042336353,0.00044928133,0.19059378,0.25446627,0.41055968,0.011364635,0.01450237,0.0020067268,0.00196496,0.009011688,5.816552e-06,0.0004168523,0.0004427701,0.10333408,0.0154563775,0.0033946647,0.0033548137
140,0.038524836,0.031591434,0.0005553601,0.039476044,0.04752359,0.0028080705,0.008443219,0.13280386,0.3224587,0.4793846,0.01235953,0.026053177,0.009350007,0.0005553601,0.030279081,0.003853391,0.0018255905,0.0074607385,0.09031821,0.0208995,0.034631807,0.0061859726
141,0.03477525,0.13641152,0.02811307,0.009946824,0.036896277,0.0032232304,0.00073515804,0.028852409,0.3071348,0.4791708,0.0067174807,0.015512832,0.11098459,0.02811307,0.00036725,0.0061138603,0.0029455503,0.000457478,0.00037567093,0.000762871,0.0019781927,0.00039887548
142,0.04504224,0.08470542,0.0015751985,0.05327622,0.06012389,0.02041877,0.014098434,0.24764389,0.26808974,0.46158016,0.016696101,0.027654614,0.00780585,0.0015751985,0.003505189,0.030482937,0.0063622342,4.189816e-05,0.20073353,2.1614476e-05,0.051514443,0.0063090925
143,0.04062718,0.053613275,4.8584247e-06,0.046940506,0.07360694,0.048699435,0.030796379,0.09648481,0.35943323,0.5201819,0.015218435,0.018106064,7.0279036e-09,4.8584247e-06,0.014767168,0.029698448,0.047911834,0.03000878,0.04317185,0.0040336386,0.018205924,0.006476585
144,0.022559315,0.116952315,0.03310353,0.038148288,0.14045903,0.008917784,0.0020294082,0.068792224,0.3587105,0.64383584,0.01244556,0.0022457247,0.07998888,0.03310353,0.0003928196,0.08387026,0.008915355,0.002026979,0.019742578,0.050374705,0.14405078,0.004835128
145,0.011742743,0.066502884,0.11639264,0.19387102,0.0875718,0.116656624,0.076420374,0.058828015,0.38012996,0.5569351,0.014538444,0.00046308557,0.0023868969,0.11639264,0.1436223,0.0006141791,0.10010486,0.05986861,1.0462876e-05,0.0072641717,0.011728699,3.978131e-05
146,0.03356651,0.03720883,0.045900557,0.1762347,0.12759861,0.058266114,0.06370719,0.21721074,0.37555724,0.5665031,0.04985975,0.027695138,0.0010217011,0.045900557,0.043084357,0.018281171,6.979516e-05,0.0055108704,0.045387194,0.009479367,0.020088838,0.013492367
147,0.03129477,0.09754333,0.020610834,0.0746087,0.11503776,0.030059144,0.05798644,0.12655094,0.41759583,0.6237078,0.039545804,0.014511516,0.07054728,0.020610834,0.01322316,0.0002669146,0.0071088644,0.035036158,0.0030897132,0.0027886187,1.3601269e-05,0.0031407902
148,0.04586289,0.09146948,0.00025709093,0.06390356,0.14409126,0.019210173,0.015388825,0.08360298,0.45613804,0.61308104,0.026425395,0.030215506,0.034874123,0.00025709093,0.01418274,0.054131985,0.008904756,0.005083408,0.009245309,0.07070327,0.0105015375,0.0014997857
149,0.03521417,0.08846371,0.0027478922,0.036979314,0.10580012,0.06737086,0.018076645,0.066548094,0.3689466,0.6228402,0.017005283,0.012282727,0.031263247,0.0027478922,0.0043783113,0.01567498,0.06724232,0.0179481,0.0068621254,0.020476041,0.030453313,0.0037283131
150,0.03764347,0.054465313,0.023908732,0.09736827,0.1860135,0.0038567171,0.0028881612,0.06092213,0.3617033,0.56257445,0.030058762,0.020036383,0.0014299169,0.023908732,0.04019297,0.107081115,0.0024827712,0.001514215,0.0027868596,0.015635196,0.024162175,0.020869147
151,0.026481852,0.051323496,0.00020040019,0.06515023,0.11547638,0.022116624,0.024244944,0.074349545,0.41816494,0.51851565,0.027195025,0.0076601175,0.014679972,0.00020040019,0.037651174,0.00049888174,0.010162257,0.012290577,0.0051077227,0.094462276,0.0015736426,0.0061884616
152,0.015195149,0.053407125,0.21912827,0.026269522,0.09882625,0.002894245,0.001208904,0.06674131,0.32253772,0.55157995,0.014686512,0.0019542228,0.021124914,0.21912827,0.002280134,0.021911293,0.002794045,0.0011087039,0.015756061,0.026004897,0.029777339,0.0010388988
153,0.011483188,0.05496064,0.0046721855,0.1250208,0.115036175,0.15954897,0.1139709,0.15987626,0.44473067,0.5201562,0.087788984,0.0038856133,0.02445829,0.0046721855,0.0006577615,0.0027741657,0.049984835,0.004406766,0.07788409,0.026005901,0.043159354,0.02566366
154,0.013297201,0.042408723,0.0021994754,0.26317868,0.14327969,0.0109014865,0.014365688,0.15431207,0.42734706,0.5936403,0.08341796,0.0075556072,0.012057609,0.0021994754,0.16732794,0.00081181736,0.008565394,0.012029595,0.037006237,0.08499474,3.5953462e-06,0.03835542
155,0.006684119,0.024716629,0.055897452,0.09792707,0.1350852,0.20800348,0.0021096966,0.15118954,0.49721265,0.6549131,0.06439185,3.551822e-05,0.00018796611,0.055897452,0.08077441,0.01846113,0.20690374,0.0010099589,0.005722783,0.122136705,0.0014687963,0.022133
156,0.026255388,0.023775315,0.023336506,0.19940063,0.16919377,0.039385073,0.07688977,0.16813825,0.44495445,0.68230504,0.048419237,0.02291333,0.00974597,0.023336506,0.061271008,0.003480021,0.011436349,0.04894104,0.047020335,0.013954398,0.0061656223,0.0022489491
157,0.014074247,0.018461337,0.029209549,0.05371021,0.12696387,0.019749427,0.012593819,0.13301732,0.45484132,0.8077711,0.031137194,0.00094655366,9.832325e-06,0.029209549,0.016405594,0.0024769674,0.008081174,0.0009255661,0.011692781,0.017951414,0.110222034,0.0010934494
158,0.01577286,0.102570705,0.055702567,0.13887751,0.18483554,0.01898857,0.01664448,0.061592594,0.48550662,0.7478509,0.02368805,0.008735737,0.08982147,0.055702567,0.10978268,0.09354526,0.0043837964,0.002039705,0.017882409,0.0005076606,0.03660852,0.0008170657
159,0.02500626,0.07676184,0.014232801,0.068575494,0.12480543,0.10761867,0.03743986,0.17194599,0.4327928,0.7163763,0.107693896,0.01711983,0.021533277,0.014232801,0.00558725,0.0018708487,0.07976738,0.009588577,0.05819178,0.00021978188,0.034181822,0.08192423
160,0.012503291,0.053201344,0.14451471,0.08281852,0.14678001,0.0073604127,0.019945577,0.09106895,0.49058548,0.6799174,0.087652706,1.6005093e-07,0.008568857,0.14451471,0.0027023267,6.748901e-05,0.00024401223,0.012829175,0.007127882,0.039307915,0.0022159745,0.030247556
161,0.008630067,0.063434094,0.0059003397,0.09209467,0.16540262,0.09674513,0.08392715,0.092679806,0.4578441,0.6536947,0.08008851,0.0023784216,0.0337076,0.0059003397,0.0028567698,0.010217468,0.024487779,0.01166979,1.423695e-06,9.35803e-05,0.002204157,0.00013348788
162,0.018725432,0.033937078,0.041720137,0.14105645,0.20679912,0.018550277,0.024141358,0.15004236,0.38384354,0.62575155,0.09293571,0.014410399,6.25132e-05,0.041720137,0.07387519,0.05839218,0.015600107,0.021191189,0.062475126,0.0077061323,0.0006185875,0.051416375
163,0.028296368,0.039765485,0.024630774,0.053096287,0.21451437,0.044166468,0.02799341,0.13889739,0.4209291,0.77212137,0.06020075,0.018933652,0.018115588,0.024630774,0.0144768115,0.04957935,0.023306398,0.0071333414,0.044817284,0.012172066,0.15703852,0.003302862
164,0.084868744,0.031170152,0.012135742,0.04905918,0.17175531,0.014590198,0.09888397,0.053707965,0.47846815,0.76912016,0.03797658,0.07072056,0.0042133178,0.012135742,0.004719186,0.01719844,0.002274811,0.08656859,1.9139321e-05,0.010643404,0.08987216,0.0017185138
165,0.043890085,0.059183054,0.047281317,0.044365127,0.11192515,0.013059965,0.011857509,0.04066903,0.4226253,0.6876129,0.028787961,0.0014557142,0.022380792,0.047281317,0.023209618,0.00037771548,0.006992094,0.0057896376,0.0016654201,0.0051433807,0.024699964,0.0067657344
166,0.037949115,0.041161172,0.015014158,0.051238835,0.08572741,0.042004295,0.03422536,0.06308215,0.38952684,0.62305987,0.026240706,0.016004073,0.00059712207,0.015014158,0.006272426,0.00028553564,0.018363638,0.010584702,0.011018505,0.0017452361,0.03651495,2.6397838e-05
167,0.019232249,0.13213374,6.7977055e-08,0.04050381,0.09716471,0.015902227,0.008995691,0.051773127,0.35855183,0.5508313,0.020369647,0.00025769163,0.10206587,6.7977055e-08,0.0017042925,0.02692604,0.0083951475,0.0014886121,0.0016088028,0.007973731,0.00018723136,0.003495754
168,0.049752716,0.11501242,0.008153278,0.048037544,0.0651976,0.046297975,0.014270993,0.07842749,0.346389,0.52178293,0.0106157465,0.04013659,0.04413749,0.008153278,0.007052961,0.0024548485,0.04629794,0.014270959,0.021166574,0.045086745,0.031078868,0.00043090587
169,0.027758956,0.0754253,0.06802655,0.05820603,0.05729298,0.013139406,0.03495899,0.09625721,0.3193627,0.48762983,0.008311645,0.002882597,0.0054809116,0.06802655,0.0022272982,0.005773491,0.009062767,0.030882347,0.029872525,0.015180843,0.0023207434,0.0009654523
170,0.019244142,0.04531635,0.021875877,0.086917385,0.057626847,0.09839438,0.043245256,0.09940467,0.33594227,0.4992824,0.04999794,0.005364664,0.00066396093,0.021875877,0.027478082,0.004533045,0.06438111,0.009231981,0.031153841,0.009985472,0.033106003,0.028835481
171,0.01974405,0.064186424,0.011953082,0.118447885,0.089011654,0.030971536,0.02500159,0.08707021,0.35346356,0.5171715,0.051120464,0.010121978,0.03671721,0.011953082,0.04698367,0.005131696,0.020033598,0.01406365,0.0022148625,0.0431821,0.028127473,0.020652525
172,0.016113091,0.09834202,0.09456723,0.048661757,0.17879073,0.017696861,0.037492305,0.122464634,0.31256405,0.51974106,0.04705224,0.006241067,0.061312795,0.09456723,0.011152842,0.09799352,0.011720319,0.031515766,0.036462933,0.0044666408,0.011276484,0.01850374
173,0.039380327,0.0883657,0.0077127228,0.20658125,0.17016843,0.076362684,0.060215637,0.20573393,0.36947694,0.49182305,0.047841422,0.03132378,0.035166416,0.0077127228,0.1258637,0.029180912,0.029079065,0.012932023,0.12875152,0.0010904984,0.0022727677,0.00067349337
174,0.030623613,0.1103673,0.0010308835,0.070896044,0.13456792,0.09955158,0.047166005,0.16868255,0.35359892,0.6038925,0.045283064,0.0109334495,0.05633937,0.0010308835,0.006766915,0.004544141,0.09569522,0.043309644,0.022281649,0.0009640735,0.01873025,0.019434175
175,0.027461575,0.106179565,0.012360596,0.087904066,0.23479572,0.0009477945,0.026271075,0.094597064,0.45495123,0.59712946,0.06236156,0.012149769,0.043340016,0.012360596,0.010021005,0.119724624,0.00043235277,0.025755633,0.006411606,0.06814825,0.016318465,0.039462306
176,0.018189484,0.061953418,0.0028844709,0.03339334,0.20962787,0.04981291,0.025040826,0.10375333,0.35247302,0.5965985,0.06867036,0.0044586966,0.0019982404,0.0028844709,0.00019425325,0.05772213,0.04363261,0.018860528,0.029929308,0.00042946343,0.0012836489,0.034399435
177,0.012490428,0.05311551,0.004333313,0.045338534,0.16020139,0.012676524,0.008703009,0.061744966,0.381568,0.54468054,0.03698578,0.0033956857,0.017591426,0.004333313,0.0035014884,0.007877926,0.011234288,0.007260774,0.016385598,0.029949876,0.009919736,0.0019294802
178,0.09305129,0.031681065,0.0045869905,0.023554157,0.18346876,0.017647864,0.10963818,0.04555928,0.30581048,0.5226979,0.024573043,0.08680608,0.0020007023,0.0045869905,0.0017703627,0.08062271,0.0154812075,0.10747152,0.0053586727,0.00043109994,0.017366553,0.004996825
179,0.05068168,0.08467144,0.06065443,0.03353927,0.11049743,0.0078433305,0.0027340897,0.025464708,0.29422587,0.45876583,0.015842458,0.004156033,0.045568086,0.06065443,0.014501575,0.00091781514,0.005549835,0.00044059457,0.00020864948,0.0078037656,0.015843458,0.002409189
180,0.03011136,0.12361916,0.028417876,0.0556678,0.085936464,0.10836951,0.0521224,0.06826555,0.3364914,0.4147277,0.023456834,0.004770519,0.06861302,0.028417876,0.00025105925,0.005642076,0.07804229,0.021795182,0.013203615,0.064048916,0.017114652,0.0003719969
181,0.030317646,0.17037551,0.024684984,0.10932301,0.118028566,0.06985202,0.015291595,0.12956767,0.36740708,0.4274824,0.059930257,0.015261966,0.10103809,0.024684984,0.010024528,0.029135067,0.05564308,0.0010826566,0.036632124,0.11170152,0.0038231248,0.041097373
182,0.032344416,0.09628133,0.01880394,0.090669036,0.18081442,0.04154236,0.017317023,0.1282866,0.3021478,0.49521446,0.05308503,0.017185591,0.0035141625,0.01880394,0.0008066566,0.06820076,0.029199868,0.004974532,0.007396967,0.011280302,0.005655144,0.016948655
183,0.038141705,0.0736447,0.0023403263,0.0570843,0.14138237,0.0106120035,0.010173611,0.14102814,0.3424806,0.48761842,0.044721156,0.021969497,0.017417934,0.0023403263,0.0028408188,0.009346062,0.0012100339,0.00077164196,0.056536704,0.021328093,0.0021267359,0.013477656
184,0.030752594,0.046405055,0.04794782,0.049388684,0.15813854,0.0023203716,0.013341091,0.06265112,0.31839514,0.5444821,0.032286357,0.011681741,4.72832e-05,0.04794782,0.024501348,0.061848704,0.0011502085,0.012170928,0.012459715,0.0029016891,0.044647455,0.009340698
185,0.023593336,0.053897128,0.0017426994,0.07041733,0.1383237,0.07414441,0.12280759,0.050507575,0.33479315,0.48724514,0.03505592,0.00821704,0.02300645,0.0017426994,0.03368197,0.030544199,0.050170496,0.09883368,0.0016449204,0.007252623,0.012133805,0.006925788
186,0.01222878,0.043930534,0.03300447,0.11985235,0.1256568,0.050305005,0.057781227,0.09026219,0.2701209,0.469136,0.021673521,0.000432112,0.011083636,0.03300447,0.068434514,0.01999521,0.049433656,0.056909878,0.02260747,0.0003731806,0.015258734,0.0037098865
187,0.039287183,0.039096992,0.050734106,0.07176189,0.11107922,0.03065942,0.01653949,0.092889115,0.33847478,0.46959144,0.029244978,0.033172794,0.01407453,0.050734106,0.019124521,0.016586697,0.014157185,3.7255628e-05,0.0011529365,0.042273458,0.024868852,0.010157102
188,0.04523397,0.07157869,0.0025663292,0.0712099,0.09165427,0.049800377,0.025900677,0.068767905,0.3922407,0.48357305,0.043276437,0.025590377,0.042208396,0.0025663292,0.020738887,0.0011437808,0.024433324,0.0005336239,0.0027643328,0.08563337,0.015154916,0.01597042
189,0.02650344,0.06417847,6.0456925e-05,0.15458784,0.097402625,0.0019285643,0.0022756006,0.07018655,0.29359356,0.49048176,0.024144685,0.0038864561,0.01708063,6.0456925e-05,0.110509805,0.016845599,0.0006453997,0.000992436,0.0035952467,0.016139925,0.00038845342,0.0018648839
190,0.019001188,0.048796445,0.034097046,0.029604316,0.061413687,0.043910254,0.045937844,0.1108787,0.28553554,0.48673707,0.01433211,0.005749468,0.010081353,0.034097046,0.012565187,0.00014277521,0.043880027,0.045907617,0.01704291,0.0051711584,0.020959161,0.0022446536
191,0.08554035,0.034054186,0.09228244,0.05564029,0.07377657,0.030779086,0.035200223,0.14750151,0.31973326,0.4603123,0.016262975,0.076039754,0.0049056667,0.09228244,0.0044375313,0.016401853,0.013730564,0.018151702,0.10099842,0.003876866,0.011335585,0.00057265925
192,0.05510671,0.039264746,0.0018611836,0.106655315,0.21662514,0.046160825,0.089745015,0.06817951,0.3561639,0.6690311,0.12100567,0.012336538,0.00085256575,0.0018611836,0.036611006,0.14083998,1.9607147e-05,0.0436038,0.0010804419,0.0061157607,0.19134744,0.08980357
193,0.031025905,0.03827131,0.1172834,0.044672858,0.2500627,0.016160863,0.004399306,0.07861588,0.39356408,0.66766095,0.14076939,0.0034725505,0.0048622615,0.1172834,0.010845664,0.0692418,0.01523027,0.0034687144,0.0034665386,0.024028176,0.09430985,0.07980126
194,0.02204786,0.057134345,0.038550444,0.07655682,0.26030812,0.11295892,0.058666892,0.068164796,0.4923961,0.61691946,0.10301929,0.006534908,0.03024221,0.038550444,0.0002668559,0.03153101,0.05431723,2.5194911e-05,0.0028994782,0.060615987,0.03583071,0.0033137423
195,0.013906467,0.037627056,0.04271186,0.09180391,0.27479637,0.1240153,0.020718837,0.09279969,0.3632542,0.6169367,0.09012688,0.0028825363,0.00354792,0.04271186,0.0017656381,0.055255324,0.104740076,0.0014436148,0.0023603558,0.0014368361,0.009057305,0.02897962
196,0.122808404,0.038376722,0.0053419466,0.11231552,0.23688044,0.038771637,0.032747068,0.10651566,0.37622786,0.6152437,0.057653125,0.11585517,0.016086578,0.0053419466,0.01954518,0.012737022,0.017415708,0.011391136,0.009525148,3.7451246e-06,0.05579745,0.0019117201
197,0.12541139,0.062748976,0.00042085722,0.034833584,0.15979806,0.057644416,0.020147821,0.085774995,0.36407873,0.5799912,0.038543437,0.06400719,0.012858512,0.00042085722,0.0031826133,0.0015028806,0.054973442,0.017476847,0.008994663,0.000528092,0.0029187896,0.008381388
198,0.07648184,0.07220811,0.01410726,0.05380386,0.12135121,0.0048337653,0.00045140332,0.16043428,0.34545895,0.6113243,0.019378914,0.013776143,0.009480772,0.01410726,0.009083978,0.0076641506,0.0046233367,0.00024097471,0.11281391,0.012365419,0.08769336,1.9807185e-06
