,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t)
130,0.036914147,0.16263637,0.15627609,0.0011045869,0.20102707,0.86372775,0.45029667,0.24337578,0.56191725,1.0224882,0.43284974,0.3390114,0.1358281,0.08842249,0.31114823,0.043682262,0.07739244,0.2410004,0.0033212153,0.116192535,0.79751754,0.5188433,0.3557871,0.6470495,0.83183366,0.36041874,0.2782381,0.13134043,0.048173144,0.30087635,0.012827574,0.042136163,0.005837912,0.0011045869,0.023133514,0.0057217036,0.0015549854,0.041325275,0.0005377009,0.0031312604,0.016552728,0.0019214341,0.002512733,0.08842249,0.021171676
131,0.050137855,0.08367296,0.17400454,0.004153585,0.19366646,1.1139281,0.52203196,0.23696765,0.64295924,0.9844514,0.43707633,0.41500965,0.18158446,0.046253935,0.28314662,0.036914147,0.16263637,0.15627609,0.0011045869,0.20102707,0.86372775,0.45029667,0.24337578,0.56191725,1.0224882,0.43284974,0.3390114,0.1358281,0.08842249,0.31114823,0.005926609,0.005534918,0.018430427,0.004153585,0.07197858,0.18432951,0.017743886,0.002085709,0.022580238,0.002083895,0.0029579313,0.13386554,0.003283871,0.046253935,0.013175653
132,0.0698539,0.109551854,0.14232834,0.13930771,0.1546433,0.9212926,0.48563367,0.24360785,0.8406313,1.1024444,0.43700227,0.30798638,0.16892697,0.047288824,0.34065223,0.050137855,0.08367296,0.17400454,0.004153585,0.19366646,1.1139281,0.52203196,0.23696765,0.64295924,0.9844514,0.43707633,0.41500965,0.18158446,0.046253935,0.28314662,0.04672693,0.022549583,0.0007550255,0.13930771,0.036159467,0.009145936,0.004438222,7.659786e-07,0.049016703,0.014014818,0.029243326,0.0606638,0.0013070798,0.047288824,0.028327571
133,0.024491427,0.10205545,0.21462467,3.460547e-07,0.122144125,0.93407667,0.50443804,0.29241383,0.7367567,0.9799394,0.51924,0.24900816,0.16257505,0.019021196,0.33930442,0.0698539,0.109551854,0.14232834,0.13930771,0.1546433,0.9212926,0.48563367,0.24360785,0.8406313,1.1024444,0.43700227,0.30798638,0.16892697,0.047288824,0.34065223,0.0008470147,0.030891286,0.04429856,3.460547e-07,0.00034020384,0.010688765,0.0006324359,0.038985714,0.017536396,0.0050877756,0.10344288,0.0012641371,9.0346235e-05,0.019021196,0.01917332
134,0.05373377,0.11012286,0.17611048,0.002396464,0.15423635,0.8480956,0.5946811,0.33655056,0.6926392,1.0821098,0.467521,0.3064352,0.14601056,0.011141322,0.37129116,0.024491427,0.10205545,0.21462467,3.460547e-07,0.122144125,0.93407667,0.50443804,0.29241383,0.7367567,0.9799394,0.51924,0.24900816,0.16257505,0.019021196,0.33930442,0.04422317,0.002810523,0.006458267,0.002396464,0.0080294255,4.5558158e-05,0.044816263,0.064684846,0.08885085,0.048794817,0.03990303,0.0018882252,0.000112400085,0.011141322,0.12002729
135,0.013292013,0.09221949,0.25095084,0.05326195,0.17862034,0.9581289,0.60287625,0.2629628,0.60955906,1.0423249,0.45257035,0.35415384,0.20091,0.08768711,0.28324836,0.05373377,0.11012286,0.17611048,0.002396464,0.15423635,0.8480956,0.5946811,0.33655056,0.6926392,1.0821098,0.467521,0.3064352,0.14601056,0.011141322,0.37129116,0.007721352,0.0041642515,0.06530527,0.05326195,0.010345063,0.0030875355,0.06408857,0.0023353992,0.0042285537,0.0039739907,0.006143237,0.042761885,0.030969035,0.08768711,0.00066728774
136,0.04397322,0.14685994,0.14339362,0.04597765,0.1332371,0.9662743,0.52368367,0.23785307,0.6941806,1.1778773,0.45446265,0.30967224,0.16281657,0.058119588,0.35404277,0.013292013,0.09221949,0.25095084,0.05326195,0.17862034,0.9581289,0.60287625,0.2629628,0.60955906,1.0423249,0.45257035,0.35415384,0.20091,0.08768711,0.28324836,0.00012966293,0.021384526,0.0017694349,0.04597765,0.001755707,0.0050475057,0.014280974,0.0049218778,0.004762241,0.050464667,0.0053190137,0.006605689,0.0026943032,0.058119588,0.02185645
137,0.029270427,0.08241956,0.18310562,0.10326415,0.119418465,0.99599504,0.53172773,0.26257914,0.68811584,1.0397505,0.42942443,0.2847275,0.16494504,0.0008779569,0.27587202,0.04397322,0.14685994,0.14339362,0.04597765,0.1332371,0.9662743,0.52368367,0.23785307,0.6941806,1.1778773,0.45446265,0.30967224,0.16281657,0.058119588,0.35404277,0.0002106327,0.010722749,0.0060842335,0.10326415,0.00049193355,0.030240813,0.0016841913,0.013361207,0.0051670996,0.0016582657,0.011047107,0.020674214,0.009815791,0.0008779569,0.0027354122
138,0.011883767,0.1944536,0.14592725,0.008052181,0.14187354,0.87153536,0.4776283,0.2323419,0.7069078,1.0450965,0.3867385,0.316677,0.130154,0.0317207,0.31300935,0.029270427,0.08241956,0.18310562,0.10326415,0.119418465,0.99599504,0.53172773,0.26257914,0.68811584,1.0397505,0.42942443,0.2847275,0.16494504,0.0008779569,0.27587202,0.011444788,0.10290079,0.007991246,0.008052181,0.010583965,0.011703567,0.0046209814,0.002994462,0.0002792731,0.01674406,0.028352985,0.052624844,0.0014767641,0.0317207,0.007592312
139,0.022940721,0.16068,0.20694807,0.01986888,0.13356362,0.89481306,0.4982415,0.2059284,0.6257828,0.97865236,0.38667226,0.30498293,0.15414384,0.06463686,0.36481047,0.011883767,0.1944536,0.14592725,0.008052181,0.14187354,0.87153536,0.4776283,0.2323419,0.7069078,1.0450965,0.3867385,0.316677,0.130154,0.0317207,0.31300935,0.0070803715,0.08771636,0.050443396,0.01986888,0.017392676,0.015879324,0.0062306547,0.0066172616,0.021708675,0.001848822,8.465648e-05,0.018621575,0.0049547297,0.06463686,0.10787861
140,0.062494792,0.13010956,0.20926312,0.011909469,0.108973324,0.86382395,0.51630694,0.2821964,0.6283784,1.0760374,0.4700396,0.3204882,0.15834603,0.06034934,0.34505406,0.022940721,0.16068,0.20694807,0.01986888,0.13356362,0.89481306,0.4982415,0.2059284,0.6257828,0.97865236,0.38667226,0.30498293,0.15414384,0.06463686,0.36481047,0.030176364,0.026635524,0.026857885,0.011909469,0.006009124,0.019082345,0.02287416,0.07738991,0.007075605,0.060413446,0.010016711,0.03370997,0.00036159102,0.06034934,0.07940903
141,0.09717594,0.10506996,0.18117563,0.00069059,0.16546254,0.9553781,0.58105826,0.2699298,0.6781371,1.0455198,0.49232152,0.3161441,0.14580122,0.099366605,0.29381675,0.062494792,0.13010956,0.20926312,0.011909469,0.108973324,0.86382395,0.51630694,0.2821964,0.6283784,1.0760374,0.4700396,0.3204882,0.15834603,0.06034934,0.34505406,0.06700127,0.00043839993,0.008648605,0.00069059,0.024364332,0.00020599095,0.04499807,0.003662576,0.048778895,0.014495116,0.05932542,0.005359556,0.0050510457,0.099366605,0.004753013
142,0.07714745,0.09384524,0.24523586,0.0038332473,0.14110313,0.95875823,0.51320857,0.29571307,0.7563148,1.1560647,0.43229687,0.28495857,0.24031582,0.002809655,0.32941744,0.09717594,0.10506996,0.18117563,0.00069059,0.16546254,0.9553781,0.58105826,0.2699298,0.6781371,1.0455198,0.49232152,0.3161441,0.14580122,0.099366605,0.29381675,0.027464142,0.003257425,0.098327495,0.0038332473,0.006138238,0.0009539919,0.0006756,0.0009643472,0.07162042,0.06007556,0.013773558,0.006870898,0.08413037,0.002809655,0.058223754
143,0.0018009014,0.14498737,0.16535246,0.0150159,0.14793831,0.9455234,0.6874346,0.29204056,0.6674968,1.055779,0.5479406,0.32199928,0.15290597,0.07693222,0.3156281,0.07714745,0.09384524,0.24523586,0.0038332473,0.14110313,0.95875823,0.51320857,0.29571307,0.7563148,1.1560647,0.43229687,0.28495857,0.24031582,0.002809655,0.32941744,0.00039607388,0.02236944,0.00064374367,0.0150159,8.1783226e-05,0.0011196632,0.14792304,0.037318397,0.0051480425,0.0009935804,0.10700564,0.0046022017,4.3350507e-08,0.07693222,0.03599497
144,0.053490307,0.10466765,0.2263112,0.00031228035,0.26436597,0.96561927,0.5754945,0.27597183,0.687029,1.1755478,0.4136877,0.30311063,0.32317746,2.848425e-06,0.28939587,0.0018009014,0.14498737,0.16535246,0.0150159,0.14793831,0.9455234,0.6874346,0.29204056,0.6674968,1.055779,0.5479406,0.32199928,0.15290597,0.07693222,0.3156281,0.015024195,0.021991419,0.06849716,0.00031228035,0.1183457,5.4973856e-07,0.00066042144,0.0011010683,0.044859305,0.019412464,0.0010881748,0.0019204213,0.17030127,2.848425e-06,0.0065400386
145,0.0005726415,0.1780898,0.16509758,0.023341008,0.1605103,0.9487393,0.569655,0.23359866,0.66504264,1.1049688,0.47020638,0.34734628,0.20568863,0.052566886,0.28123254,0.053490307,0.10466765,0.2263112,0.00031228035,0.26436597,0.96561927,0.5754945,0.27597183,0.687029,1.1755478,0.4136877,0.30311063,0.32317746,2.848425e-06,0.28939587,0.0005712173,0.06493419,0.02039965,0.023341008,0.022524387,0.0024290027,0.00754666,9.651043e-06,0.0037764213,0.03093509,0.007820203,0.043870933,0.0011566796,0.052566886,0.0039503262
146,0.028002815,0.11542697,0.1456489,0.011342569,0.19055602,0.94099915,0.55671316,0.2717375,0.707386,1.2573171,0.38688168,0.31794974,0.17077373,0.011379426,0.29468864,0.0005726415,0.1780898,0.16509758,0.023341008,0.1605103,0.9487393,0.569655,0.23359866,0.66504264,1.1049688,0.47020638,0.34734628,0.20568863,0.052566886,0.28123254,0.001719372,0.032878187,0.005032633,0.011342569,0.07375668,0.00021748569,0.0010129862,0.036347974,0.047386393,0.18344343,1.1606604e-05,0.02955672,0.020210443,0.011379426,0.009670942
147,0.08777244,0.090622656,0.1655073,0.05069591,0.16925134,1.0203044,0.47834104,0.27564067,0.7914476,1.0215305,0.39355966,0.2783565,0.1754249,0.0053774854,0.2736803,0.028002815,0.11542697,0.1456489,0.011342569,0.19055602,0.94099915,0.55671316,0.2717375,0.707386,1.2573171,0.38688168,0.31794974,0.17077373,0.011379426,0.29468864,0.082082726,0.017798208,0.018162977,0.05069591,0.03338259,0.020333342,0.00019332829,0.06819843,0.14230043,0.00057805766,0.0015958569,0.01194983,0.0064747403,0.0053774854,0.0046875537
148,0.0026929881,0.08354709,0.13946426,0.00034747884,0.16089511,0.8699127,0.5235914,0.30814227,0.7234019,1.0553926,0.374015,0.26831922,0.18245469,0.011900492,0.293023,0.08777244,0.090622656,0.1655073,0.05069591,0.16925134,1.0203044,0.47834104,0.27564067,0.7914476,1.0215305,0.39355966,0.2783565,0.1754249,0.0053774854,0.2736803,4.245499e-06,0.0007934385,0.0026241096,0.00034747884,0.02307478,0.009205549,0.05645758,0.067476235,0.004837286,0.037495825,3.1095664e-05,0.002433922,0.029408952,0.011900492,0.018209813
149,0.006062783,0.07149591,0.22434711,0.014909844,0.21412195,0.9126471,0.4826555,0.19101156,0.58796805,1.1493562,0.38721558,0.29552674,0.27111706,0.024930652,0.25183415,0.0026929881,0.08354709,0.13946426,0.00034747884,0.16089511,0.8699127,0.5235914,0.30814227,0.7234019,1.0553926,0.374015,0.26831922,0.18245469,0.011900492,0.293023,0.000112536945,0.00176378,0.07783562,0.014909844,0.06005082,0.010759065,0.012355775,0.0026575623,0.01733188,0.18107714,0.014293516,0.029949935,0.11741376,0.024930652,0.005599184
150,0.012538525,0.13522153,0.13112904,0.040232085,0.097205944,0.8913662,0.4850676,0.2091658,0.6693695,0.9655548,0.4212742,0.24839053,0.18031129,0.00011006419,0.25945753,0.006062783,0.07149591,0.22434711,0.014909844,0.21412195,0.9126471,0.4826555,0.19101156,0.58796805,1.1493562,0.38721558,0.29552674,0.27111706,0.024930652,0.25183415,7.319922e-05,0.023047965,0.00521196,0.040232085,0.0017001664,0.006968067,0.009441914,0.012526617,0.054796252,0.012010785,0.0069313715,0.004963224,0.010291792,0.00011006419,0.00039959635
151,0.00037724624,0.06634074,0.14076921,0.0043870127,0.10464758,0.7899151,0.5554833,0.24377728,0.5989325,0.93718165,0.33951855,0.27109393,0.1767303,0.013132081,0.22951013,0.012538525,0.13522153,0.13112904,0.040232085,0.097205944,0.8913662,0.4850676,0.2091658,0.6693695,0.9655548,0.4212742,0.24839053,0.18031129,0.00011006419,0.25945753,0.00032221415,0.00077621674,0.011040451,0.0043870127,6.467664e-05,0.025985548,0.06992395,0.026870923,0.0026688427,0.011151489,0.030730389,0.033335753,0.06326295,0.013132081,0.00012510437
152,0.02696208,0.09705493,0.12702361,0.017999943,0.13608886,0.81951493,0.624486,0.17575422,0.5425803,1.0276071,0.31386405,0.32897383,0.11634105,0.00855312,0.23388259,0.00037724624,0.06634074,0.14076921,0.0043870127,0.10464758,0.7899151,0.5554833,0.24377728,0.5989325,0.93718165,0.33951855,0.27109393,0.1767303,0.013132081,0.22951013,0.020396039,0.026670324,0.012268538,0.017999943,0.014200228,0.022695113,0.21486938,0.005806323,0.00969371,0.12289819,0.015740022,0.1035302,0.006639726,0.00855312,5.499589e-06
153,0.005007355,0.12942868,0.11727148,0.17431262,0.09638643,0.8195326,0.40002874,0.1948024,0.59748644,0.9329017,0.31158954,0.20728168,0.12681602,0.00034693064,0.27068883,0.02696208,0.09705493,0.12702361,0.017999943,0.13608886,0.81951493,0.624486,0.17575422,0.5425803,1.0276071,0.31386405,0.32897383,0.11634105,0.00855312,0.23388259,0.000730795,0.06591687,0.00033018595,0.17431262,0.008509325,0.003011578,0.033989508,0.024389349,0.0007610428,0.006708208,0.0024830692,0.0073652957,0.00030094106,0.00034693064,0.021507485
154,0.051925573,0.11941248,0.13621297,0.0062204096,0.11928038,0.71683097,0.4021591,0.19949877,0.60322917,0.8318069,0.31316504,0.2207631,0.116633415,0.0023576317,0.2816491,0.005007355,0.12942868,0.11727148,0.17431262,0.09638643,0.8195326,0.40002874,0.1948024,0.59748644,0.9329017,0.31158954,0.20728168,0.12681602,0.00034693064,0.27068883,0.05175211,0.060776737,0.0008685611,0.0062204096,0.021879183,0.00037725733,0.0018691494,0.04120032,0.0001620816,0.0011014916,0.003232727,1.1813015e-05,0.00076799,0.0023576317,0.012833462
155,0.07379641,0.07404098,0.24099669,4.4814124e-06,0.11298877,0.7216997,0.39678407,0.1827432,0.53788227,0.79846054,0.3519733,0.26440194,0.20987996,0.064242415,0.1979064,0.051925573,0.11941248,0.13621297,0.0062204096,0.11928038,0.71683097,0.4021591,0.19949877,0.60322917,0.8318069,0.31316504,0.2207631,0.116633415,0.0023576317,0.2816491,0.07261759,0.00593449,0.100172125,4.4814124e-06,0.013239387,0.044022415,0.001891648,0.00019790133,0.040012214,0.01022457,0.012400362,0.03683984,0.079827495,0.064242415,0.00048669544
156,0.057516936,0.22523396,0.10862934,0.084478326,0.19430357,0.71692437,0.41945222,0.22344305,0.5858512,0.8533712,0.34676835,0.27687824,0.136915,0.030309748,0.23992677,0.07379641,0.07404098,0.24099669,4.4814124e-06,0.11298877,0.7216997,0.39678407,0.1827432,0.53788227,0.79846054,0.3519733,0.26440194,0.20987996,0.064242415,0.1979064,0.025395729,0.10473561,0.009676134,0.084478326,0.10293197,0.00025390528,0.006342682,0.010558205,0.05589993,0.013117686,0.0052852007,0.027987804,0.030944016,0.030309748,0.0017885849
157,0.06273817,0.080092594,0.17758957,0.020593686,0.16222171,0.8013114,0.47045615,0.215275,0.59779114,1.0233133,0.37530607,0.2840415,0.18777132,0.027112374,0.28943884,0.057516936,0.22523396,0.10862934,0.084478326,0.19430357,0.71692437,0.41945222,0.22344305,0.5858512,0.8533712,0.34676835,0.27687824,0.136915,0.030309748,0.23992677,0.0475833,0.025777921,0.057626184,0.020593686,0.050500195,0.045872096,0.0001550454,0.01313237,0.0298922,0.16131696,0.036317118,0.0053883134,0.030637842,0.027112374,0.025742458
158,0.013582789,0.11435836,0.18974793,0.0030926114,0.11271504,0.83762103,0.49353662,0.2285872,0.6388528,0.89438486,0.3959044,0.24356352,0.17181367,0.014126462,0.26090717,0.06273817,0.080092594,0.17758957,0.020593686,0.16222171,0.8013114,0.47045615,0.215275,0.59779114,1.0233133,0.37530607,0.2840415,0.18777132,0.027112374,0.28943884,2.6602153e-05,0.025563573,0.0450285,0.0030926114,0.0050775395,0.0021530783,0.04577317,0.00956507,0.054510403,0.008466377,0.0021415085,0.007084955,0.018343093,0.014126462,0.0103734555
159,0.046654176,0.1449408,0.13172787,0.16866557,0.11857707,0.847767,0.46478152,0.20475861,0.55156577,0.9833378,0.39123976,0.27148244,0.13003959,0.05173594,0.2525781,0.013582789,0.11435836,0.18974793,0.0030926114,0.11271504,0.83762103,0.49353662,0.2285872,0.6388528,0.89438486,0.3959044,0.24356352,0.17181367,0.014126462,0.26090717,0.039590944,0.050066836,0.0012742912,0.16866557,0.004283471,0.096757516,0.0013697085,1.5027306e-05,0.0026357928,0.044349022,0.040796313,0.005135699,0.0084552765,0.05173594,0.024666237
160,0.029155277,0.09579448,0.18349256,0.01961282,0.1596617,0.89731437,0.47893202,0.219412,0.6687097,0.9289774,0.33149993,0.3839687,0.1413598,0.058700703,0.32887372,0.046654176,0.1449408,0.13172787,0.16866557,0.11857707,0.847767,0.46478152,0.20475861,0.55156577,0.9833378,0.39123976,0.27148244,0.13003959,0.05173594,0.2525781,0.0032873063,0.02993054,0.057203505,0.01961282,0.05728239,0.07753332,0.03148776,0.0004650305,0.0014250586,0.00612154,0.0039798957,0.14325508,0.01892674,0.058700703,0.024678122
161,0.029544653,0.09245867,0.16569488,0.08132538,0.11561242,0.87328696,0.42190084,0.1813548,0.6659817,0.9830032,0.4387263,0.3593519,0.16252173,0.01951369,0.33920547,0.029155277,0.09579448,0.18349256,0.01961282,0.1596617,0.89731437,0.47893202,0.219412,0.6687097,0.9289774,0.33149993,0.3839687,0.1413598,0.058700703,0.32887372,0.00019430231,0.0007123976,0.001258012,0.08132538,0.0059064175,0.008229419,0.00050229166,0.0010272028,0.00095611886,0.016180165,0.00581872,0.11000239,0.00047246186,0.01951369,0.03668857
162,0.045722455,0.090225145,0.17079794,0.076107584,0.11368372,0.8260676,0.48639014,0.26288724,0.7074238,0.8978544,0.43612334,0.2251814,0.23811534,0.01735478,0.30735943,0.029544653,0.09245867,0.16569488,0.08132538,0.11561242,0.87328696,0.42190084,0.1813548,0.6659817,0.9830032,0.4387263,0.3593519,0.16252173,0.01951369,0.33920547,0.03596561,0.007377707,0.0011952147,0.076107584,0.02300632,0.004238689,0.009396728,0.028751763,0.03566933,0.020749474,0.036187135,0.005427212,0.09550778,0.01735478,0.00025836198
163,0.021999557,0.11665535,0.27763742,0.0051203426,0.13150436,0.77230155,0.55239046,0.26305917,0.6059645,0.9498737,0.4321484,0.33252668,0.15282008,0.016599746,0.41322097,0.045722455,0.090225145,0.17079794,0.076107584,0.11368372,0.8260676,0.48639014,0.26288724,0.7074238,0.8978544,0.43612334,0.2251814,0.23811534,0.01735478,0.30735943,0.013322167,0.031256374,0.12395771,0.0051203426,6.0737948e-05,0.0006021497,0.027596861,0.02213626,0.019424986,0.023012305,0.05504931,0.07057152,0.019138364,0.016599746,0.15415516
164,0.0083018085,0.14138511,0.20733802,0.01286607,0.26751673,0.85446286,0.53250796,0.22710794,0.5748018,1.0016899,0.52709585,0.3484727,0.16907953,0.034831505,0.36439285,0.021999557,0.11665535,0.27763742,0.0051203426,0.13150436,0.77230155,0.55239046,0.26305917,0.6059645,0.9498737,0.4321484,0.33252668,0.15282008,0.016599746,0.41322097,1.9354093e-06,0.0025664028,0.00072753534,0.01286607,0.13598716,0.0035184468,0.012625974,3.3956887e-05,0.00882773,0.0023680232,0.008459347,0.019796737,2.2091308e-05,0.034831505,0.060395185
165,0.025622785,0.13815787,0.18960842,0.10070534,0.1159376,0.87687117,0.57215077,0.28402743,0.6310765,0.99983597,0.522943,0.39570707,0.31464761,0.0076310216,0.30730188,0.0083018085,0.14138511,0.20733802,0.01286607,0.26751673,0.85446286,0.53250796,0.22710794,0.5748018,1.0016899,0.52709585,0.3484727,0.16907953,0.034831505,0.36439285,0.008207033,0.03448886,0.007412006,0.10070534,0.0023836298,0.005335255,0.005495309,0.016328594,0.019024804,0.0010192341,0.0035130873,0.107791536,0.08979102,0.0076310216,0.01802099
166,0.0039552883,0.10232286,0.21903975,0.007561879,0.16001289,0.9436792,0.64366907,0.31423467,0.7346788,1.0357043,0.39628989,0.30602914,0.23639578,0.023449214,0.36744127,0.025622785,0.13815787,0.18960842,0.10070534,0.1159376,0.87687117,0.57215077,0.28402743,0.6310765,0.99983597,0.522943,0.39570707,0.31464761,0.0076310216,0.30730188,0.00013977764,0.007518648,0.06538881,0.007561879,0.017999176,0.027163845,0.007962442,0.039951764,0.035225607,0.0014809226,0.01113269,0.00013226293,0.101601504,0.023449214,0.0008260801
167,0.16983834,0.12970407,0.18681605,0.017711395,0.17706123,1.0850168,0.5394768,0.26874813,0.7122885,1.1709352,0.47750866,0.31981167,0.17360657,0.013661086,0.38783473,0.0039552883,0.10232286,0.21903975,0.007561879,0.16001289,0.9436792,0.64366907,0.31423467,0.7346788,1.0357043,0.39628989,0.30602914,0.23639578,0.023449214,0.36744127,0.15811373,0.020184191,0.003095424,0.017711395,0.019943893,0.1608872,0.0015535756,0.06862555,0.081675775,0.04773773,0.0065391124,0.0020130167,0.0017398195,0.013661086,0.09772064
168,0.0068305433,0.11454989,0.22613662,4.730954e-05,0.13439369,0.9670006,0.55728906,0.3769503,0.8138039,1.1678061,0.49119034,0.29280365,0.2108145,2.6915197e-06,0.28304118,0.16983834,0.12970407,0.18681605,0.017711395,0.17706123,1.0850168,0.5394768,0.26874813,0.7122885,1.1709352,0.47750866,0.31981167,0.17360657,0.013661086,0.38783473,5.817867e-10,0.02114186,0.032219265,4.730954e-05,1.9624513e-05,0.00982037,0.0027336844,0.053276815,0.017614787,0.05609467,0.014960368,0.00016951666,0.025325201,2.6915197e-06,0.000388581
169,0.03705889,0.1132071,0.14224254,0.036803935,0.19148791,1.0146477,0.57545555,0.30400676,0.6817847,1.1467657,0.4245065,0.36566064,0.14804363,0.037980657,0.336603,0.0068305433,0.11454989,0.22613662,4.730954e-05,0.13439369,0.9670006,0.55728906,0.3769503,0.8138039,1.1678061,0.49119034,0.29280365,0.2108145,2.6915197e-06,0.28304118,0.037057545,0.00013879064,0.0007219403,0.036803935,0.003012756,0.0016280476,0.0021803516,0.0549963,0.04844364,0.025801051,0.031959787,0.0068422193,0.010086494,0.037980657,0.039405756
170,0.019804886,0.1360935,0.16926953,0.021627925,0.15201303,1.0755781,0.5780447,0.2308207,0.76099765,1.3471786,0.43297696,0.29136154,0.18001162,0.004392627,0.31380057,0.03705889,0.1132071,0.14224254,0.036803935,0.19148791,1.0146477,0.57545555,0.30400676,0.6817847,1.1467657,0.4245065,0.36566064,0.14804363,0.037980657,0.336603,0.0008145575,0.06497222,0.00096803583,0.021627925,9.658749e-06,0.0628743,0.075013675,3.8009402e-05,0.03391208,0.2534083,0.004164336,0.011633349,0.00011691079,0.004392627,0.0010059513
171,0.012238388,0.088147625,0.21846187,0.024119888,0.12153252,0.99697006,0.5118337,0.25576478,0.7366683,1.1011722,0.40518364,0.3113091,0.15880352,0.0014604157,0.28792173,0.019804886,0.1360935,0.16926953,0.021627925,0.15201303,1.0755781,0.5780447,0.2308207,0.76099765,1.3471786,0.43297696,0.29136154,0.18001162,0.004392627,0.31380057,0.010042074,0.0035128559,0.061561584,0.024119888,0.00612217,0.0012899968,0.0011373535,0.029373841,0.0324821,0.0040726527,0.008093785,0.04321723,0.004346861,0.0014604157,0.031404447
172,0.009324742,0.11693136,0.17983268,6.505e-06,0.13023981,0.9266724,0.4672809,0.21105088,0.69087094,1.0364963,0.3981254,0.30252597,0.13881151,0.0016725658,0.28733203,0.012238388,0.088147625,0.21846187,0.024119888,0.12153252,0.99697006,0.5118337,0.25576478,0.7366683,1.1011722,0.40518364,0.3113091,0.15880352,0.0014604157,0.28792173,0.008594533,0.0077004232,0.035871822,6.505e-06,0.0023574305,0.027512778,0.00529187,0.0023398718,0.01855222,0.00017701961,0.011821841,0.02133883,0.0060648173,0.0016725658,0.001060873
173,0.0008601358,0.09859787,0.14502676,0.009991601,0.11278449,0.87878793,0.45538858,0.20382643,0.6201666,0.9532964,0.37104017,0.29493585,0.15366933,0.116183065,0.2658533,0.009324742,0.11693136,0.17983268,6.505e-06,0.13023981,0.9266724,0.4672809,0.21105088,0.69087094,1.0364963,0.3981254,0.30252597,0.13881151,0.0016725658,0.28733203,2.3852892e-05,0.00868153,0.0013607423,0.009991601,0.007259048,0.049734242,0.003858674,0.000101355996,0.0009017415,0.0015760899,8.675961e-05,0.04102838,0.016716426,0.116183065,0.016866166
174,0.058127023,0.07506255,0.1505304,0.04881145,0.11135284,0.87653756,0.43014795,0.21700627,0.5966557,0.95230097,0.39693394,0.28867775,0.1679881,0.026998093,0.2869846,0.0008601358,0.09859787,0.14502676,0.009991601,0.11278449,0.87878793,0.45538858,0.20382643,0.6201666,0.9532964,0.37104017,0.29493585,0.15366933,0.116183065,0.2658533,3.5490502e-05,0.0025491714,0.01760375,0.04881145,0.009439624,0.012414341,0.0010743374,0.03105612,0.0043679425,0.0033956806,0.039592586,0.06495222,0.045132544,0.026998093,0.047307555
175,0.048183467,0.088122636,0.22064872,0.06263132,0.12358507,0.8037053,0.4776606,0.31361216,0.64571506,0.9325617,0.35879552,0.22442313,0.1335814,0.016137602,0.2784364,0.058127023,0.07506255,0.1505304,0.04881145,0.11135284,0.87653756,0.43014795,0.21700627,0.5966557,0.95230097,0.39693394,0.28867775,0.1679881,0.026998093,0.2869846,0.03468442,0.012857441,0.077156425,0.06263132,0.015081935,0.00021268541,0.031670563,0.08608168,0.0096381055,0.0444203,0.00586593,0.0031235188,0.006158831,0.016137602,0.01780763
176,0.020789227,0.11208355,0.139219,0.064349785,0.16412124,0.8575368,0.4388119,0.205496,0.57043785,0.96802753,0.38498065,0.34049174,0.14818966,0.043756656,0.27933097,0.048183467,0.088122636,0.22064872,0.06263132,0.12358507,0.8037053,0.4776606,0.31361216,0.64571506,0.9325617,0.35879552,0.22442313,0.1335814,0.016137602,0.2784364,0.012720426,0.0017591837,8.1000434e-07,0.064349785,0.0073151654,0.031732034,0.00055000203,0.002006499,0.00096628,0.008083983,2.0415923e-06,0.029299963,0.016788034,0.043756656,0.0022385193
177,0.028821165,0.08540784,0.14556783,0.054123033,0.1343548,0.84122044,0.44849038,0.20383142,0.6897657,0.9052466,0.37345004,0.2331562,0.15563795,0.012814984,0.33808798,0.020789227,0.11208355,0.139219,0.064349785,0.16412124,0.8575368,0.4388119,0.205496,0.57043785,0.96802753,0.38498065,0.34049174,0.14818966,0.043756656,0.27933097,0.006942837,0.015798338,0.0059023486,0.054123033,0.031606805,2.1353e-05,0.0046566655,0.0009464709,0.04818187,0.006794649,0.0013425254,0.00475692,0.0037445943,0.012814984,0.04948846
178,0.031281017,0.0816024,0.20122635,0.08805786,0.1600985,0.7554264,0.4578717,0.24852785,0.58713776,0.8728143,0.39852843,0.2186022,0.2291829,0.034460463,0.2670228,0.028821165,0.08540784,0.14556783,0.054123033,0.1343548,0.84122044,0.44849038,0.20383142,0.6897657,0.9052466,0.37345004,0.2331562,0.15563795,0.012814984,0.33808798,0.024873525,0.008818488,0.032182366,0.08805786,0.058182776,0.023740167,0.015143907,0.047392253,0.008477339,0.0041478532,0.0017973483,0.0011986494,0.077483505,0.034460463,0.036033344
