,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t)
184,0.029490437,0.025759194,0.03504724,0.28186396,0.1340558,0.276684,0.10786539,0.061425235,0.09744413,0.17600933,0.075355984,0.061022513
185,0.053057387,0.039170027,0.16253686,0.0006717104,0.212095,0.2699226,0.048827823,0.22172417,0.13368812,0.2367988,3.4886103e-05,0.097131506
186,0.016689414,0.14477244,0.06812063,0.006864735,0.11403498,0.40980077,0.094581634,0.14700136,0.10610917,0.14512768,0.018055461,0.12835452
187,0.018010806,0.040761985,0.12501085,0.010623498,0.0606508,0.35238332,0.057947274,0.17333345,0.12307304,0.17293687,0.022070752,0.11031397
188,0.04911136,0.06754949,0.030032799,0.028308012,0.04729121,0.37418985,0.1339578,0.1399233,0.13380224,0.21213934,0.011342716,0.11379474
189,0.00833894,0.027081642,0.05119372,0.0022861566,0.04086826,0.40908217,0.07453412,0.1717307,0.07207679,0.13795562,0.00013201947,0.21415636
190,0.009842505,0.02778447,0.03338756,0.05683036,0.12526225,0.36535278,0.046080142,0.062012345,0.028684119,0.15995084,0.018059922,0.07197809
191,0.025086794,0.11134408,0.042781856,0.06314412,0.11315576,0.297724,0.022766482,0.059281833,0.07374285,0.1254369,0.082942404,0.082709424
192,0.34327078,0.04320601,0.092037015,0.031104034,0.17325664,0.2559222,0.04256451,0.20369092,0.14619124,0.13166176,0.042903338,0.066346146
193,0.052023087,0.05996223,0.06725371,0.02292879,0.11713943,0.300377,0.10646569,0.28632385,0.09695261,0.13127615,0.015872613,0.086928055
194,0.10539709,0.038586028,0.042648267,0.02024182,0.0727534,0.36388493,0.061581932,0.12945507,0.07292106,0.19801345,0.021818714,0.13183698
195,0.028380118,0.08779447,0.073391035,0.012959546,0.13718358,0.35057387,0.06402766,0.1300923,0.056374352,0.11431073,0.06834336,0.10296684
196,0.040118005,0.038255,0.09574763,0.0063936864,0.09311741,0.31304064,0.02951963,0.25044554,0.1312658,0.11235699,0.048698388,0.0872063
197,0.03247805,0.10088226,0.022592392,0.065782085,0.05223108,0.37604517,0.08253398,0.14315346,0.05639648,0.117793635,0.0010024165,0.085326515
198,0.02279019,0.014208047,0.14454825,0.0005958623,0.08330505,0.39831576,0.06673522,0.13720977,0.08107126,0.10459794,0.021294313,0.06760351
199,0.0117165595,0.07887122,0.0094846375,0.005775859,0.0817045,0.3206076,0.095483616,0.08154327,0.028558532,0.074914455,2.215097e-05,0.11500579
200,0.010765007,0.016337378,0.048176754,0.04596056,0.04856966,0.2775372,0.016202081,0.10256578,0.11813749,0.090223305,0.028728627,0.04302213
201,0.018313117,0.030846834,0.050385945,0.0071082423,0.1900091,0.27349687,0.059654582,0.08926456,0.048613474,0.10380228,0.052815005,0.0629002
202,0.073742956,0.027456837,0.025554845,0.045673072,0.10543258,0.23335914,0.055682044,0.0625411,0.06535159,0.08215457,0.0127541,0.086771816
203,0.034102716,0.034260243,0.040206607,0.005047577,0.09548662,0.2776736,0.033464957,0.113838084,0.0705287,0.12908256,0.040871754,0.064693585
204,0.025436405,0.08377786,0.025124302,0.009586748,0.050749324,0.26041812,0.10266281,0.08123644,0.19824015,0.0706223,0.0068272627,0.08839184
205,0.077805,0.018158868,0.09134841,0.0705049,0.03869275,0.26790357,0.1383773,0.18427564,0.057587475,0.18551455,0.08247926,0.12150046
206,0.051708017,0.046317138,0.107065454,0.0011980928,0.11819112,0.31925115,0.08021425,0.16638741,0.09120615,0.12500262,0.001073799,0.094481915
207,0.0025471598,0.06428714,0.030853836,0.00034106357,0.060569655,0.31780192,0.19196385,0.14078075,0.057098664,0.16611764,0.13169713,0.06529267
208,0.084645286,0.044264246,0.055468433,0.00031905,0.09140646,0.31347245,0.22236551,0.07866214,0.061510205,0.14050213,0.0001686546,0.084229924
209,0.001711976,0.065413475,0.031324115,6.856307e-06,0.054560445,0.2688146,0.04564621,0.16812041,0.050459176,0.25412774,0.04956002,0.16075358
210,0.03885932,0.025177658,0.07089515,0.030894661,0.037023377,0.5358316,0.026293227,0.083469324,0.066174954,0.13780165,0.048549816,0.17279889
211,0.025751043,0.037836865,0.030108275,0.00081322034,0.034002665,0.3789497,0.10904277,0.07912457,0.0556921,0.14594065,1.853213e-05,0.09637623
212,0.010550978,0.019107498,0.04918644,0.0041381624,0.023396004,0.4054359,0.04254163,0.07162457,0.11727216,0.105859324,0.034746863,0.13513206
213,0.07555078,0.05824506,0.06856367,0.0799445,0.06587605,0.29365888,0.07719295,0.08682075,0.03966424,0.19344348,0.00809095,0.06739117
214,0.011442456,0.07722825,0.06967056,0.0016264834,0.075147,0.3040893,0.020278068,0.12392987,0.066562496,0.14665571,0.060199656,0.097598426
215,0.03283173,0.034965433,0.07130259,0.009886742,0.13792068,0.29052997,0.03712681,0.20756553,0.06294278,0.11168105,0.014116819,0.07413331
216,0.008785521,0.121355854,0.048551634,0.068466306,0.09827598,0.39285937,0.035412725,0.0807091,0.055198777,0.09160989,0.044403054,0.055994604
217,0.0601218,0.026810199,0.099932194,0.06949806,0.15606886,0.2955342,0.028624639,0.15446632,0.10351971,0.09078873,0.01567986,0.08700898
218,0.22159505,0.06965904,0.056232072,0.00013911718,0.121162705,0.2758676,0.057212822,0.12016944,0.07194203,0.1302429,0.0073414785,0.05147158
219,0.0038224212,0.048950177,0.038009636,0.024430934,0.063087165,0.280893,0.037604097,0.20856972,0.06709747,0.08893046,0.0363889,0.0654216
220,0.025557108,0.019721318,0.037051417,0.010403575,0.08447265,0.28922635,0.035299335,0.14519441,0.04778757,0.08656551,0.0019058803,0.05002654
221,0.011626645,0.018587459,0.025137255,0.026942357,0.047737803,0.26699638,0.053526286,0.09778846,0.056213573,0.058029223,0.008983445,0.060364254
222,0.035703517,0.047772482,0.045880973,0.0006054123,0.047244158,0.21182714,0.06640807,0.06036324,0.046537235,0.08692831,0.10554172,0.0919
223,0.064206734,0.06411156,0.050271954,0.001803157,0.082588635,0.19785188,0.024529187,0.0849613,0.046630263,0.0695412,0.008016448,0.044213127
224,0.013921181,0.0415416,0.061453514,0.0056974497,0.052421205,0.18899138,0.08369972,0.12188418,0.064545974,0.09428728,0.019455489,0.037228573
225,0.019615768,0.053429656,0.038700353,0.0023353477,0.050817985,0.20468931,0.032509822,0.07533841,0.17057401,0.0597538,0.006978612,0.055184655
226,0.024587797,0.05520244,0.05090094,0.0626181,0.04983559,0.17372923,0.10388109,0.13718288,0.040218648,0.15619954,0.09799504,0.037527084
227,0.07455467,0.026607255,0.064441524,0.00019616634,0.12787533,0.3058221,0.020152222,0.10320519,0.060492083,0.0701951,0.021755738,0.079501614
228,0.011130617,0.032235667,0.014224481,9.334486e-05,0.12285436,0.2449009,0.036236335,0.13072108,0.055803735,0.07013056,0.005396631,0.040242847
229,0.04305641,0.0358783,0.02085239,0.0012059894,0.11803709,0.22893946,0.03075296,0.05859842,0.12178524,0.051590223,0.027174369,0.054598317
230,0.0576553,0.010572595,0.019766517,0.0019217535,0.13938297,0.17923915,0.07974089,0.11476621,0.074859045,0.089091316,0.031356968,0.09637614
231,0.016788255,0.011249914,0.055479076,0.03911886,0.08980892,0.20841442,0.04034939,0.100407586,0.058802113,0.14559767,7.875076e-06,0.08573201
232,0.04523064,0.033539552,0.029156148,0.0022877199,0.07097882,0.25166512,0.032051373,0.058157723,0.042291444,0.0933093,0.009775207,0.11033009
233,0.006252725,0.02936256,0.01885861,0.0026238202,0.03832203,0.26420367,0.026847968,0.07867577,0.037758384,0.10610737,0.00048904115,0.12682709
234,0.025614489,0.025742695,0.019164693,0.010501899,0.02426644,0.22721156,0.040871616,0.04726023,0.030031169,0.13544776,0.0014565543,0.063073836
235,0.015508137,0.05842547,0.04896918,0.00869191,0.060989298,0.20716189,0.018614635,0.058212314,0.022288324,0.057575546,0.009876245,0.072955534
236,0.02600355,0.025999203,0.03791079,0.029425776,0.05332905,0.17400865,0.030284278,0.08098511,0.054286778,0.091653354,0.03580787,0.030814279
237,0.04039077,0.019201798,0.11368783,0.007507488,0.04571651,0.18017574,0.027403004,0.07230754,0.061073475,0.08621402,0.00402663,0.16216105
238,0.04118617,0.07174108,0.01869381,0.02143164,0.04674647,0.22313361,0.15506746,0.07250994,0.06114656,0.16806461,0.0077425856,0.10253088
239,0.0093181385,0.11043978,0.089060396,0.04302124,0.045301795,0.37363708,0.031631716,0.12373546,0.087165534,0.10812599,0.0017880796,0.11256282
240,0.001679558,0.0961025,0.12028391,0.016847903,0.09147369,0.30281124,0.17884138,0.149949,0.14276707,0.12184121,0.00021508774,0.060525656
241,0.09161066,0.076162525,0.09263763,0.0012333799,0.06401271,0.29010305,0.09397498,0.16553639,0.11151971,0.11537209,0.0060524372,0.061369434
242,0.0034419643,0.046390474,0.04215483,0.06507631,0.039262705,0.31802538,0.05577005,0.1611046,0.114034995,0.12770127,0.03468512,0.24412866
243,0.06184778,0.035147358,0.17975074,0.00072433846,0.075831845,0.3189467,0.11044751,0.18338534,0.07417085,0.21163483,0.0014833492,0.087662175
244,0.005134266,0.09578276,0.019855704,0.013673038,0.088195115,0.3591121,0.0432335,0.12482041,0.04903222,0.17950664,0.0022405116,0.11566526
245,0.0066100396,0.06795099,0.0583931,0.002920178,0.06375525,0.3356049,0.027095981,0.1094866,0.086779155,0.10853386,0.002744174,0.14574796
246,0.0014491763,0.03771042,0.045509677,0.0034351107,0.03619034,0.2786056,0.0660968,0.1457526,0.07768377,0.16103217,0.024083748,0.05924893
247,0.014578054,0.07435035,0.06699355,0.0011363167,0.020991955,0.29633322,0.038846448,0.081474066,0.02991887,0.21904266,0.0019323477,0.11221385
248,0.011513703,0.038521033,0.10569058,0.020509187,0.066635765,0.3056564,0.015813703,0.09166968,0.04292434,0.084597826,0.011090964,0.10988668
249,0.022123018,0.068253025,0.050287478,0.0003510337,0.05353514,0.25593796,0.035371006,0.09924334,0.05916045,0.101680875,0.010782844,0.04392611
250,0.095315345,0.03305348,0.050982676,0.00042208424,0.04385245,0.25037104,0.105568916,0.12153472,0.110897385,0.06667144,0.009963286,0.05112321
251,0.0137267,0.03415922,0.07588932,0.07873805,0.026379727,0.21943118,0.10296351,0.12800512,0.073543474,0.10586902,1.10986575e-05,0.058571026
252,9.288867e-05,0.03989232,0.058431454,0.019705147,0.06534652,0.24458249,0.03743791,0.09321004,0.04717128,0.10901374,0.001902008,0.08166496
253,0.015534367,0.033335976,0.053052664,0.0049860547,0.11345847,0.25054628,0.0274304,0.104539186,0.061876163,0.07444931,0.016783847,0.055420306
254,0.00957198,0.09860762,0.021390334,0.003632631,0.10048203,0.21967104,0.09426562,0.089801915,0.055382863,0.06622961,0.0020466992,0.12381719
255,0.017131837,0.020723425,0.06340806,0.003926811,0.062872864,0.19326726,0.03446854,0.15128464,0.079088174,0.10396069,0.003320732,0.086111605
256,0.019673761,0.047046922,0.018470082,0.009125389,0.045488268,0.26263008,0.069288306,0.08267352,0.028751377,0.101239845,0.025937222,0.11610672
257,0.026025735,0.01259852,0.02859906,0.02998744,0.030103829,0.22562425,0.029694885,0.10997055,0.048147272,0.08293489,0.0020291845,0.065661676
258,0.062570594,0.014880984,0.13396563,0.013414782,0.045400966,0.20975491,0.024235656,0.0545852,0.058942072,0.12080308,0.018661581,0.06078326
259,0.06457803,0.07632356,0.16244523,0.022643555,0.036098268,0.19686566,0.031504538,0.11298785,0.032069337,0.07383289,0.0015841066,0.09053897
260,0.00096286566,0.121802226,0.052554775,0.06772962,0.07361528,0.19692545,0.033848424,0.114698626,0.06113007,0.098118134,0.047617495,0.040340554
261,0.026805453,0.027155198,0.094961,0.0008225428,0.07360475,0.20791686,0.043197468,0.14095546,0.12015156,0.15589914,0.07450429,0.06265331
262,0.03768494,0.07524009,0.0144626405,0.029501654,0.07608779,0.2548054,0.063920885,0.09917064,0.038497217,0.11029794,0.034811545,0.09578304
263,0.019396078,0.05193338,0.058054127,0.012212901,0.080403134,0.257648,0.043012574,0.123798594,0.064146064,0.08790164,0.017060164,0.07615149
264,0.012417514,0.030381836,0.032188866,0.03928675,0.12776455,0.25719973,0.032089084,0.088816755,0.08568372,0.1132567,5.7588008e-05,0.06412642
265,0.105059646,0.018369991,0.19773042,0.0013001312,0.0837559,0.23888718,0.047272347,0.08635881,0.05908843,0.26220968,0.037357707,0.09768601
266,0.1098149,0.09886905,0.017884292,0.020790305,0.046105783,0.2937516,0.051089045,0.18427029,0.030680211,0.079478346,3.4698216e-06,0.13231076
267,0.03988878,0.011691109,0.059915237,6.7939095e-06,0.051081035,0.2881043,0.03499263,0.16849424,0.08762995,0.14186454,8.1904334e-05,0.046564344
268,0.018443592,0.09749985,0.015121983,0.23110443,0.025544027,0.3500757,0.06768739,0.07254,0.02744358,0.10174911,0.00047040792,0.11200428
269,0.0094765825,0.0076578166,0.16570054,0.04504823,0.18524666,0.30694482,0.022555497,0.18314339,0.14846137,0.19353993,0.038528267,0.15552643
270,0.071156554,0.08571878,0.085629225,0.0056597237,0.123738855,0.34188583,0.19029957,0.0981221,0.06764017,0.17592226,0.025967222,0.09968661
271,0.01358657,0.08176814,0.04863904,0.0067000748,0.0931841,0.31157187,0.06229209,0.13630962,0.07576354,0.14876491,0.18568608,0.088003464
272,0.10228572,0.03197103,0.04811246,0.07085742,0.060477354,0.30678296,0.040144388,0.11088076,0.107899934,0.11886155,0.069979005,0.12277651
273,0.05685156,0.025301032,0.06531591,0.0012212218,0.08747667,0.26925346,0.1475535,0.17782913,0.05538538,0.1598456,0.0021374335,0.059443098
274,0.0043626036,0.03675991,0.1088469,0.037481844,0.044349123,0.40424377,0.05747711,0.09827092,0.053723026,0.06324973,0.067912444,0.08931264
275,0.118590586,0.06339077,0.03928944,0.03658606,0.042732757,0.32700738,0.06337047,0.06880881,0.06330679,0.15538466,0.13386244,0.04231524
276,0.08441216,0.0240685,0.06183746,0.0015067474,0.07381491,0.31711036,0.032273516,0.15362269,0.061229125,0.085285224,0.025060995,0.08243076
277,0.03896327,0.073494874,0.022145402,0.09026247,0.052263986,0.29143006,0.121556535,0.09262865,0.035905715,0.17336734,1.2599936e-05,0.047087908
278,0.04833401,0.021971276,0.15293245,0.006305451,0.071283385,0.30439213,0.055158094,0.1862442,0.073945664,0.102208994,0.021650592,0.087113574
279,0.038305346,0.10079211,0.015084388,0.05377001,0.03915957,0.30523747,0.056082264,0.11215417,0.03529352,0.084586404,0.0013506291,0.063670754
280,0.07980033,0.04922428,0.12523767,0.008581611,0.1347086,0.25112522,0.028740406,0.12711607,0.073756106,0.078214735,0.04287215,0.05067202
281,0.100775115,0.0633561,0.028957285,0.024772983,0.15115428,0.23219596,0.08925077,0.12199894,0.09141061,0.10987486,0.017091675,0.039115496
282,0.016834125,0.015318368,0.046937473,0.011234274,0.19767371,0.26148376,0.049026165,0.15186279,0.076312035,0.093868986,0.010845592,0.13284391
283,0.04960373,0.0737991,0.014931401,0.0024619822,0.1303903,0.27242213,0.043184757,0.066649646,0.12311734,0.11392942,2.7565045e-05,0.050855145
284,0.008324739,0.007477913,0.03817189,0.0043689967,0.083294205,0.22865191,0.072519936,0.16251226,0.07213817,0.095415734,0.061161213,0.09204872
285,0.06263365,0.08441596,0.00600154,0.0031568147,0.045425635,0.24554902,0.09232746,0.14098662,0.03910803,0.08670687,0.00917915,0.09640297
286,0.011863133,0.005421793,0.05662833,0.015035352,0.032828007,0.24309096,0.026391512,0.21820137,0.054360397,0.07136409,0.00282607,0.047858316
287,0.012021318,0.08477791,0.03139404,0.027150571,0.18585983,0.29005465,0.02738106,0.08882563,0.018414106,0.058732025,0.04071124,0.03577649
288,0.034573037,0.017992292,0.057443164,0.0052607106,0.10655043,0.31573603,0.014189081,0.09559925,0.13168871,0.11203034,0.01696445,0.03462072
289,0.06349016,0.048102215,0.013850103,0.03497161,0.07314566,0.26411954,0.0957367,0.10537693,0.04920197,0.103994064,0.008579315,0.08208421
290,0.0045501594,0.02640135,0.04933145,4.2882006e-05,0.058420796,0.2555132,0.066624954,0.12425857,0.051508095,0.1035373,0.001434039,0.053098682
291,0.0013990568,0.053080563,0.017982816,0.092832394,0.029606355,0.24279302,0.025800211,0.1010971,0.1209221,0.12297168,0.012472355,0.07052472
292,0.036722943,0.09136533,0.07999914,0.009042254,0.06391669,0.23422498,0.0923827,0.16475552,0.05899161,0.16682196,0.017501269,0.08830493
293,0.014065782,0.04228345,0.08588104,0.028922865,0.050728917,0.28320006,0.046907887,0.12484273,0.133096,0.08083971,0.05082269,0.083846845
294,0.10804787,0.047501095,0.0696764,0.06316556,0.051917177,0.24527241,0.06707658,0.121547505,0.056438863,0.14562829,0.081858255,0.089729995
295,0.046189174,0.048357885,0.06416842,0.00047823548,0.061168864,0.3686986,0.059086904,0.13371211,0.07307649,0.11528872,0.041422166,0.096758775
296,0.023587955,0.0356777,0.024619713,0.1512516,0.031220715,0.30896074,0.038322847,0.15483934,0.12048057,0.09901525,0.009478663,0.06306928
297,0.008425232,0.01401029,0.09359525,0.0045321034,0.09303791,0.32063127,0.08988772,0.13713266,0.13268453,0.16807507,0.04032223,0.05942242
298,0.074447155,0.046876963,0.009292475,0.012951681,0.055596884,0.3253812,0.10694496,0.113128796,0.03504663,0.10597962,0.10831026,0.0872744
299,0.08097423,0.12530586,0.034607366,0.0018287516,0.043116245,0.30298555,0.01766129,0.11797504,0.047964994,0.080602184,0.06915646,0.06901802
300,0.037500676,0.029145759,0.16124114,0.019205842,0.04358845,0.2524878,0.027661033,0.1676981,0.07403644,0.08403353,0.013721107,0.15825927
301,0.0076374216,0.112380035,0.06383655,0.027986567,0.11383113,0.3429096,0.13979347,0.109530754,0.066130504,0.13322356,0.0007523331,0.06370673
302,0.003744603,0.03505086,0.075232066,0.105726905,0.14580809,0.29661822,0.18347931,0.12948638,0.10856967,0.1635432,0.0021213803,0.06669556
303,0.017892081,0.04616842,0.07042694,0.00036333947,0.12659392,0.30140698,0.08971038,0.117034696,0.089767255,0.14051014,0.0358764,0.09808494
304,0.01832316,0.09876831,0.023473792,0.05160109,0.0639684,0.28169522,0.05387451,0.102525346,0.05482955,0.095925525,4.5134566e-06,0.11552418
305,0.06251274,0.072659835,0.16000736,0.013280732,0.066727005,0.27261963,0.054878656,0.12506369,0.082079634,0.12839457,0.00039188075,0.093842044
306,0.0059079877,0.08054659,0.044654112,0.027961891,0.08706012,0.26608863,0.120075166,0.14575933,0.06253198,0.09672598,0.033846837,0.07309362
307,0.020071333,0.06766339,0.07082313,0.00024960545,0.09498722,0.2549118,0.04497899,0.10266748,0.10848664,0.10565851,0.0026238207,0.05631574
308,0.039190397,0.03588507,0.09105802,0.00594455,0.15585375,0.33258706,0.08842628,0.13118954,0.07602912,0.09151811,0.00255731,0.11428192
309,0.0026836984,0.053100877,0.13266554,0.01600482,0.09151329,0.3609307,0.064621866,0.1563782,0.07195568,0.17616491,0.012022525,0.13645585
310,0.037597287,0.12102449,0.041817963,0.04120585,0.06148975,0.34707367,0.040538386,0.109400876,0.12591866,0.13258931,1.3342843e-05,0.098536395
311,0.00021193536,0.022675151,0.1234381,0.0010449891,0.05708868,0.31179282,0.06305746,0.19764298,0.09705682,0.13867211,0.023364322,0.06826342
312,0.014902342,0.082763396,0.013403951,0.0037450872,0.050969742,0.32412764,0.113817275,0.07123337,0.03523577,0.09263696,0.0064798086,0.07329379
313,0.02084422,0.15513003,0.061071187,0.0010724064,0.07758777,0.29067263,0.033254493,0.088888295,0.1384801,0.103485346,0.007385654,0.113180794
314,0.011803745,0.030540146,0.08018373,0.09655274,0.04025026,0.28028828,0.075691454,0.25587356,0.16470844,0.13940899,0.024033958,0.051963557
315,0.04948805,0.041342534,0.087216355,0.005702877,0.16571248,0.3420555,0.083281204,0.1375471,0.052547317,0.15767415,0.0017416872,0.076134026
316,0.09795411,0.043876108,0.036224328,0.014613623,0.08667058,0.31866622,0.028846715,0.2326749,0.07627268,0.07017457,0.14507769,0.08287939
317,0.12817857,0.024467014,0.053304777,0.00020256525,0.27873868,0.31867588,0.039104097,0.1814259,0.06280835,0.08943631,0.112895556,0.0967754
318,0.08152799,0.02688105,0.017997563,0.001986728,0.14988281,0.3647437,0.07006775,0.15038246,0.0819895,0.11786096,0.014713365,0.07260751
319,0.008097623,0.014984945,0.035836108,2.7675214e-05,0.07593605,0.38973024,0.061503366,0.17729825,0.051840115,0.07944938,0.0137714045,0.08546966
320,0.05936803,0.07099762,0.00988985,0.046744343,0.043752316,0.41436088,0.07067734,0.04224847,0.03416289,0.08119136,0.037159625,0.04009803
321,0.022094686,0.045995962,0.061069332,0.001242417,0.05097453,0.38370064,0.020753013,0.12873758,0.05812983,0.06398678,0.007510768,0.04286639
322,0.021441493,0.07179837,0.04275218,0.0011161237,0.026296655,0.29530814,0.057034962,0.07519899,0.1253061,0.0567162,0.030653689,0.03199428
323,0.0399307,0.022826955,0.04724163,0.013328349,0.01847829,0.21719617,0.06605213,0.14046289,0.04292054,0.086413525,0.080347255,0.056955032
324,0.04092964,0.03788119,0.02834728,0.002232632,0.025535014,0.2226047,0.029723318,0.07902414,0.02828278,0.085673384,0.00012155387,0.18105054
325,0.004119639,0.023623643,0.021724408,0.004282126,0.014151016,0.21612069,0.109717295,0.08416225,0.027219482,0.106260784,0.020880872,0.042845972
326,0.015037071,0.061034773,0.014504515,0.00031070533,0.009941698,0.23986508,0.03127448,0.03531182,0.07970959,0.1806836,0.021263028,0.05315272
327,0.023686785,0.014379914,0.0743686,0.042473327,0.037179526,0.25356013,0.07533965,0.09683498,0.09143847,0.08119716,0.003174883,0.17917195
328,0.002524679,0.04331942,0.028500685,0.00030112173,0.11282916,0.2165575,0.14920844,0.09127639,0.038461916,0.16435985,0.0010840652,0.08872506
329,0.021914177,0.024688138,0.021924328,0.00036086276,0.06050636,0.23744111,0.04390859,0.07087374,0.103260264,0.07267339,0.066607244,0.09869533
330,0.086004585,0.012133437,0.04694464,0.07673418,0.043292336,0.28829187,0.06664174,0.187658,0.027766516,0.1985783,0.0018684271,0.042071067
331,0.079695575,0.023897396,0.049513657,0.008054225,0.13127826,0.3729464,0.042311367,0.13391858,0.040618505,0.07538985,0.016984977,0.09930483
332,0.027141249,0.090116054,0.022895558,0.04175108,0.08077295,0.29811078,0.021591306,0.09686294,0.05653248,0.08008472,0.010165404,0.03887409
333,0.101179406,0.031450685,0.06610575,0.10182506,0.061849177,0.24175918,0.07785367,0.12027339,0.14378145,0.08902115,0.314566,0.05140293
334,0.15837507,0.035719,0.10237014,3.1175218e-06,0.12048066,0.26324376,0.0758917,0.3445223,0.05692804,0.17230967,0.04483856,0.04928555
335,0.12729546,0.056653317,0.050174735,0.012296623,0.13222909,0.44009334,0.032325402,0.16805391,0.058834277,0.05327428,0.0106148785,0.11451378
336,0.034809213,0.06515534,0.04022797,0.0036542125,0.10059624,0.33082083,0.030625205,0.15905981,0.08259935,0.102685206,0.00011735204,0.026826503
337,0.00075482414,0.02090828,0.07157638,0.0043326467,0.0876537,0.40690497,0.061189737,0.10851142,0.10902719,0.0776282,0.008432679,0.052984126
338,0.017887224,0.052149713,0.028629228,0.03947846,0.10224758,0.296623,0.061459914,0.13568914,0.034315325,0.10815814,0.001950931,0.043206804
339,0.001238378,0.014663453,0.12203765,0.02021662,0.07086331,0.28833598,0.02669294,0.093885705,0.06656429,0.061931837,0.025056712,0.06342414
340,0.0690023,0.061785612,0.042141058,0.0078041432,0.045595195,0.2221901,0.033715036,0.15701173,0.060018167,0.15171817,0.03676328,0.03855808
341,0.025534175,0.054200973,0.037075367,0.06661718,0.066112,0.2657421,0.06280361,0.14875734,0.12871695,0.06432901,0.00344035,0.07590974
342,0.06613632,0.02419061,0.071419135,0.020224694,0.10699257,0.27088526,0.0720478,0.13796628,0.14374197,0.1367755,6.633575e-05,0.062491603
343,0.006689088,0.05982668,0.02723782,0.0024598185,0.105116844,0.27728006,0.07626298,0.12814702,0.085032284,0.116050124,0.00041976536,0.073187284
344,0.025748067,0.03385064,0.06641507,0.0019899127,0.06770007,0.2637954,0.0727008,0.1348817,0.058206756,0.0951359,0.005978655,0.06638627
345,0.04578851,0.052937664,0.017973486,0.0023717382,0.060790956,0.24734087,0.033005357,0.06821908,0.12708987,0.113809094,0.0039080395,0.053383548
346,0.009024524,0.0121339895,0.030573992,0.00036042323,0.0315824,0.21933946,0.14196402,0.16722621,0.11661927,0.09414556,0.0030138097,0.06058604
347,0.0128333755,0.044833597,0.024661299,0.009776743,0.017608797,0.25587493,0.062070325,0.08044163,0.09789766,0.09586066,0.022809181,0.04908885
348,0.030103298,0.014836,0.046573326,0.0043978957,0.016320381,0.28625298,0.05029962,0.3677708,0.031272657,0.10940614,0.02593842,0.1472506
349,0.03517823,0.07837917,0.056964505,0.041748695,0.02716609,0.3979352,0.09392583,0.056116104,0.06839939,0.091652766,0.021475075,0.055198353
350,0.011494458,0.03319941,0.06550749,0.0024772952,0.08990863,0.28617275,0.060525727,0.123132,0.09895912,0.08457964,0.031771813,0.1320503
351,0.042073138,0.06991964,0.017839324,0.027386548,0.06352273,0.24878876,0.049534272,0.086898655,0.054680906,0.12469714,7.760622e-07,0.047851387
352,0.012962739,0.00911765,0.06845051,0.0028650395,0.05033355,0.2800166,0.07220191,0.1113421,0.06349178,0.074422084,0.0069921627,0.06272957
353,0.05023694,0.13249762,0.0060888547,0.057497103,0.032943714,0.27081996,0.07866654,0.05422064,0.027179407,0.097990364,0.035575148,0.03740403
354,0.042189077,0.010109216,0.0964462,0.0065708426,0.048198897,0.21188252,0.017799523,0.1576113,0.090901695,0.07282519,0.006068225,0.16413254
355,0.006399791,0.050524153,0.07192985,0.13107067,0.0388707,0.2796789,0.055879883,0.076268755,0.03717611,0.13576373,0.050206326,0.037474938
356,0.035282023,0.0421879,0.114629574,0.034718264,0.08882646,0.30532485,0.021278735,0.09307061,0.06929373,0.13676976,0.0022853941,0.07628463
357,0.024000285,0.09870898,0.077528045,0.09193652,0.0939655,0.2772673,0.045757163,0.10625002,0.060325198,0.1422973,0.07955133,0.07207401
358,0.18946578,0.060174152,0.13304268,0.012186032,0.11108281,0.26779607,0.032223836,0.25032485,0.10960989,0.11547993,0.0017791503,0.18942496
359,0.044570483,0.07423898,0.03665609,0.087602176,0.07615359,0.356314,0.05663975,0.19880709,0.068747185,0.17018634,0.007037549,0.06641266
360,0.0063677975,0.018758338,0.090116546,0.01265501,0.08589022,0.3930784,0.044746086,0.1881355,0.122201145,0.124849744,0.011547217,0.11748029
361,0.0061348993,0.045172617,0.12238873,0.0036007194,0.0524001,0.36448672,0.06122275,0.08178038,0.039532162,0.1654439,0.00014291485,0.14339714
362,0.055298172,0.07304828,0.238388,0.08373462,0.054172672,0.31849873,0.035180643,0.089549705,0.036621273,0.09394281,4.6827336e-05,0.14956516
363,0.09051397,0.119194776,0.07935383,0.052560758,0.07854691,0.29127544,0.0642914,0.1252006,0.08415104,0.15581521,0.060151428,0.06484288
364,0.031778842,0.07573894,0.093965195,0.000103929386,0.09823552,0.30714333,0.042113677,0.19364204,0.09444713,0.12805472,9.40645e-05,0.0914941
365,0.0052564237,0.047785938,0.056761034,0.0032376742,0.061950713,0.4182166,0.06858894,0.13319898,0.067094065,0.09433503,0.046580896,0.07194725
366,0.03493202,0.16837919,0.027486105,0.017082056,0.043259285,0.32290334,0.09741917,0.106378675,0.040446058,0.08978875,0.014485262,0.15371814
367,0.07769363,0.016082538,0.14503829,0.15630007,0.052739073,0.26040387,0.040340215,0.18308981,0.10944257,0.2098577,0.033344522,0.06955384
368,0.045517527,0.07558754,0.102037065,0.0028849624,0.10597385,0.369005,0.055136062,0.14490923,0.07445525,0.16810006,0.002668094,0.121297315
369,0.015646067,0.08930272,0.04133587,0.05790931,0.072204106,0.35737067,0.05103214,0.12642458,0.15529545,0.15364265,0.0044345767,0.08564055
