,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x45(t),x46(t),x47(t),x48(t)
91,0.09555153,0.08115491,0.081512086,0.0014932686,0.04270203,-0.055810563,0.050348938,0.03431536,0.07621066,0.052264076,0.110587716,0.0135876,0.050636895,0.0025658617,-0.032441273,-0.107509755,-0.06027017,0.015948288,0.12924789,-0.010616289,0.0019648215,3.17469e-05,0.20097,-0.011924489,-0.10821874,0.00027490244,0.010590125,0.0006085613,-0.016760752,-0.010763061,0.018597437,-0.08224783,-0.10275139,0.08195658,-0.070464164,0.095960744,-0.009499624,0.05235426,0.09820941,0.04340256,0.13307711,-0.03954907,0.09060414,0.12202536,-0.038493,0.12730396,0.03453573,0.10004855,0.009984262
92,-0.09530314,0.018410632,-0.033885267,-0.028106317,0.25296834,0.08964546,0.037840843,0.049614813,0.057170026,0.10458648,-0.0050814804,0.051458262,-0.040659193,-0.0021945913,-0.12110991,0.04909554,-0.0987954,-0.043081667,0.030170875,-0.038897015,0.21319947,0.0010625151,0.10990933,0.052146673,-0.13982984,-0.048992276,0.0042257593,9.3810726e-05,0.06613411,-0.010921132,-0.04095573,0.16662516,0.05094246,0.05900345,0.03219423,0.00378377,7.8679994e-05,0.046944566,0.06250581,0.05123249,0.11716446,0.0775042,-0.026808457,0.076794915,0.033091597,0.1751362,0.053795572,0.124593295,0.15417711
93,0.029293492,0.16616485,0.090802,-0.06370567,0.14588155,-0.053738825,0.008658938,-0.04360169,-0.06896881,0.09164887,0.052081935,0.09812495,-0.1988789,0.06313558,0.25119737,0.00041084393,-0.026951991,0.07181576,0.102536894,-0.0072685806,0.00264572,0.019133374,0.135225,0.0074155782,0.09443591,0.0561901,0.010472334,-0.041307066,0.0003135167,-0.08001886,-0.09779815,0.11148298,-0.016283676,0.07400112,0.14159742,-0.065587506,-0.018449139,-0.008886326,-0.021743188,0.11062339,-0.09133604,-0.042995483,-0.060390633,-0.049421355,0.030582223,-0.01713384,-0.16865404,-0.079258464,-0.023235643
94,0.048479535,-0.018931974,0.055777937,0.028625006,-0.077804714,0.06408493,-0.0707768,0.094395824,-0.099233076,-0.026189093,-0.023619289,-0.019045375,4.744157e-06,0.08140366,0.0030991929,0.06807469,-0.047933422,0.032718066,0.031454448,-0.040785797,0.011040198,0.0014662923,-0.09968677,0.07741756,-0.031615682,0.021483684,0.034919664,0.0011605918,0.05219589,-0.06780962,0.012733565,0.046127692,0.05318659,-0.05028555,0.20117265,-0.022524538,0.13352439,-0.024428172,0.006304819,-0.1383565,0.10481389,0.0679126,0.02533677,0.08220598,0.08778519,0.19801147,0.10105197,0.08840073,-0.10140169
95,0.05003055,0.08269601,0.025169816,-0.09617693,-0.020323738,-0.0851971,-0.10050975,0.13958764,0.14838815,0.13643524,0.11572876,0.12352613,0.09728418,0.054785095,0.024016086,-0.08326274,0.018629862,-0.049354576,0.07551188,0.026748024,-0.030177094,0.016150564,0.023525503,-0.00032604788,-0.009051771,0.0881488,0.060433112,0.044489924,-0.07125176,0.0052120513,0.051575102,-0.036743224,0.010965591,0.11530444,0.15694165,0.061032116,0.01688385,0.060656674,0.06654267,0.048051834,-0.01576221,0.012750229,0.06779277,0.07613347,-0.026195662,-0.03347256,-0.044981875,0.015783066,0.048416782
96,-0.06013264,0.054706946,0.01804071,0.037445344,0.03201077,-0.060205407,-0.062340282,0.060940675,-0.021782404,0.025824718,-0.07138592,0.0423775,0.09291062,-0.008749852,-0.08491951,0.024463786,0.040518153,0.05377102,0.01776867,-0.019596249,-0.008177574,0.00026987342,0.032551393,0.15361121,-0.1254687,0.014738321,0.004459276,0.05999051,-0.052713964,-0.025639787,-0.15750927,0.07618944,0.019080758,0.019580629,0.2752481,-0.08659919,-0.04749626,0.038852528,-0.110917464,0.0008499846,0.067790486,0.02175381,-0.04420887,-0.0061543584,0.16962212,0.08327745,0.12051223,0.08909274,0.011242162
97,-0.01933964,0.028923983,0.039593115,-0.016182352,0.070256956,-0.053559348,-0.1283026,-0.016195899,-0.046052787,0.032660913,0.07299886,0.086107135,0.12678482,0.07962616,0.12581518,-0.07387301,0.011923118,-0.031873092,-0.040710203,-0.024019524,0.04381229,0.04489063,0.041325495,0.0031495579,0.013421757,0.035728533,0.04910666,0.040964033,-0.106645435,-0.06495423,-0.09066504,-0.03729086,-0.022478445,0.007907655,0.1242767,0.05604195,0.042785592,-0.035646122,-0.099633835,0.044636115,-0.022884421,0.034756664,0.0038389575,0.115456335,-0.03022473,0.006808866,-0.104097165,0.05033915,0.0025843158
98,-0.08200517,0.07353194,-0.018644083,-0.041609287,-0.054427866,0.156681,-0.031695835,0.021249993,-0.0041724257,0.015890189,0.011801608,0.010085164,0.020354671,0.051228594,-0.079368815,0.059150353,0.007918679,0.04071009,-0.03500395,-0.014460465,-0.013757129,0.005425264,-0.095183365,0.100319885,0.05668558,-0.03558428,0.0066085663,0.09884989,-0.050073,-0.004282634,-0.04068824,0.031197997,0.06801797,0.023011334,0.10611092,0.030764194,-0.013098648,0.066873804,-0.009843461,-0.0014491752,0.05540684,0.030519202,-0.019571897,0.06934233,0.11177052,0.099766135,0.11296992,0.044023953,0.028838579
99,-0.004349988,0.016049437,0.02544873,-0.11126556,0.06557285,-0.04262354,0.01208749,-0.018077143,0.105624355,-0.032075286,-0.012898442,0.07636212,-0.053735074,0.02045348,0.17140472,0.059721015,0.0019808542,-0.004323967,-0.017155746,-0.014816595,0.054971308,0.0037289578,0.042525217,0.003239706,0.06982996,0.029617378,0.0013298872,0.12435271,0.010911293,0.00076970784,0.03414297,-0.08697645,0.03633852,0.021562306,0.06612198,-0.028492225,0.02098252,-0.02114477,-0.057989627,0.06973886,-0.04344179,0.06670332,0.00038532165,0.065602,0.010209424,-0.045807358,-0.012696773,-0.104006395,0.014331714
100,-0.02105797,0.1748103,-0.03644204,-0.10717051,-0.13240945,0.057772823,0.12977228,0.0018539401,-0.022948025,-0.08851633,-0.09165426,0.07385631,0.02561637,0.0053342916,0.042339727,0.1706902,0.004671758,0.01406503,0.0028227977,-0.0036689537,0.047453035,0.040910374,-0.02737612,0.07862368,-0.0041416097,0.03264483,7.8104895e-05,0.11335381,-0.003852659,-0.02742489,0.02394275,-0.009558171,-0.038634885,-0.08341146,0.059073683,-0.03223694,-0.076244704,-0.05782327,-0.0031140847,-0.003158547,-0.0020255016,0.20329149,0.044090725,0.061714455,0.02792913,0.12889913,0.016203173,0.019938678,0.05452551
101,-0.015467473,0.02567528,-0.00059608277,-0.12323557,-0.093920164,0.021930315,-0.025029704,-0.0072630234,0.10202454,0.036390595,0.11848965,0.1093988,-0.010983605,-0.0057979673,0.021181794,-0.007302463,0.002176086,0.027976029,0.008400694,-0.025503282,0.11223863,0.04366044,-0.017214954,0.08601954,0.06952769,0.086294234,0.059416797,0.009887527,-0.009847882,0.0004329048,0.15445909,-0.039501734,0.021904198,0.07553245,0.13160299,-0.12593965,-0.026336504,0.01077687,-0.04035832,-0.08254714,0.014759837,0.026768977,0.124910116,0.009381443,0.10416535,0.08400603,-0.0011666517,-0.08208308,0.0050328374
102,-0.029091224,0.05405379,0.011029303,0.009128511,0.01131247,0.008510856,-0.06555658,0.014141111,0.06748686,-0.017089777,-0.08619061,0.028484294,0.14047024,-0.013499051,-0.106420584,-0.068030745,-0.003771335,0.05010275,0.024697471,0.0002843812,0.10386321,0.05279916,0.0551617,0.04986612,-0.08089804,-0.0036475528,0.06537271,0.039171435,-0.027358098,-0.069952816,0.057041544,0.073459744,0.06619401,0.059119765,0.111137025,-0.08670719,-0.049750783,0.010825317,-0.05029078,-0.04672854,0.036368802,0.049124468,-0.0041008485,-0.041172236,0.07167736,0.09947738,0.101058885,-0.0034181862,0.032269243
103,0.031952735,0.073773056,0.07066098,-0.039965615,0.060496785,0.03913226,-0.029305028,-0.0023993216,-0.0009046487,0.01004291,0.08041667,0.065172344,0.019054515,-0.011730207,0.041855372,-0.047860473,0.07581309,-0.016155059,0.06915818,-0.023889564,0.06906295,0.022064844,0.056450307,-0.023347797,0.05419014,-0.02290242,0.010755832,0.03240701,-0.011423821,0.043856315,-0.012527024,0.12636998,-0.022840371,0.031329844,0.08500678,-0.07007498,-0.048826665,-0.011093522,-0.12105511,0.16164449,0.03601534,-0.05928704,-0.005363526,0.031534918,-0.0051026666,-0.061309885,-0.03769596,0.017824408,-0.017893026
104,-0.020728488,0.047604956,0.06406627,0.007607783,-0.0209063,0.026416626,0.03518678,0.016002718,0.005517993,-0.06190526,-0.059970018,0.008542307,-0.061665326,0.07016843,-0.002528444,0.092518464,-0.009419744,0.002663447,0.014543738,-0.020811869,0.040955707,0.022154013,-0.054566637,0.022138044,-0.01659014,-0.013711081,0.0061317235,-0.049157165,0.07160832,-0.050190423,-0.018682282,0.115249306,0.030371914,-0.028708149,-0.000689463,0.1258176,0.044073585,0.06707594,-0.030194044,-0.035938434,0.07542368,0.16901658,0.009440925,0.0064340904,0.05572851,0.10945742,0.15111133,0.03211921,-0.044765443
105,0.03179413,0.052599307,0.08135013,0.05096695,0.054744445,-0.04768534,0.060471274,-0.010014302,0.023802578,0.066811636,0.11476555,0.14096995,0.022758223,0.01681238,0.103889816,-0.02618368,0.014589174,-0.089922786,0.08487893,-0.015238249,0.15673114,0.116337,0.07176331,-0.06329926,-0.009666848,0.08005099,0.0035424468,-0.030318119,-0.0034351996,0.15180936,0.054920077,-0.004348951,0.024532588,0.07446853,0.10741719,0.007981063,-0.016811391,-0.042031128,0.047441993,0.03430766,-0.027179662,0.052743554,0.10990022,0.07898307,-0.022890095,0.0018246043,-0.06630652,-0.016571738,0.0007520057
106,-0.04777525,0.09292485,0.0040004496,-0.011055468,0.029178597,-0.004858791,-0.03455287,0.032337055,-0.04668418,0.1387305,-0.15629934,0.021413501,0.0065310393,-0.01759385,-0.09085045,0.052185737,-0.086164586,0.03721629,0.14284107,0.047456406,0.11659197,0.0073153195,-0.018041728,0.08275888,-0.14874989,-0.012169288,0.03648583,-0.0030890051,-0.017703347,-0.09997249,0.10779153,0.24059962,0.08940136,0.07813281,0.1455396,0.0030829422,-0.009587308,0.014718119,-0.03153308,-0.06695535,-0.017409513,0.13334097,0.028578142,-0.04556249,0.106619224,0.20631039,0.07484934,0.11671296,0.0086592
107,0.01266394,0.07967225,0.12910233,-0.016285181,0.056133114,-0.11508459,-0.068334036,-0.02103343,-0.007937848,0.1618709,0.21038409,0.08305978,-0.0018884977,-0.040717207,0.13739994,-0.029077109,-0.044144563,0.024115887,0.11620786,-0.04397317,0.05407825,0.10181829,0.064357735,0.025130909,0.02866467,0.13446245,0.065823086,0.015054047,0.007929448,-0.11132738,-0.07581844,0.0136486245,-0.06924843,0.16005564,0.09374723,-0.09071289,0.123741455,0.010792777,-0.067682944,0.11966329,0.019161578,-0.07374945,0.061364375,0.23032497,0.098707035,-0.060791556,-0.12810627,0.06012677,-0.12770438
108,-0.22297925,0.016561972,0.097316936,-0.02461062,0.13098313,0.07620151,0.051506303,0.0072918693,-0.048350584,0.094672054,-0.105620824,-0.018466571,0.19197139,0.046293177,-0.13965724,0.047997173,-0.14036703,0.0086358255,0.107887544,-0.03400648,-0.041082993,0.0009653637,0.008411299,0.11982799,-0.10061191,-0.009005109,0.020551309,0.013960176,-0.04897483,-0.17866138,-0.050293315,0.010078209,-0.019203078,0.04392658,0.046120234,0.07697559,0.044530045,0.034010924,0.050123416,-0.06610897,0.21108726,0.017898433,0.09320985,0.09825655,0.07548583,0.17577782,0.07773933,0.21990925,0.05169152
109,-0.1919236,-0.01630408,0.13497853,0.04961247,0.18266375,0.038394734,-0.016184118,-0.111079395,-0.024590913,0.21585964,0.48402354,0.17944932,-0.07300616,0.04138808,0.039871965,-0.06173694,-0.04341624,-0.09415691,0.025198601,-0.0033926205,-0.0047522187,0.0030741885,0.09886552,0.010665327,-0.00783477,0.024428042,0.00040767321,0.0030701924,0.018823165,-0.012423646,-0.032865025,-0.055821985,-0.11012244,0.08710646,0.13877721,0.0037544472,0.058249213,-0.07882928,0.03518451,0.09678156,0.0038343421,-0.11217653,0.004595735,0.2838925,0.014270124,-0.049963053,-0.08215189,0.02094188,0.10094396
110,-0.32806507,-0.04646473,0.03874229,-0.10794693,0.13615759,0.13323215,-0.05561328,-0.060849726,-0.02159661,0.08559687,-0.23178773,-0.05266104,-0.10146382,0.020660955,-0.06052205,0.053538047,-0.21309885,0.0019680038,0.032247104,0.013776591,-0.0052257814,0.010102134,-0.04965215,0.11779507,-0.26161632,-0.024338314,0.0009925204,0.07076733,-0.02275595,-0.14917073,-0.10747672,0.041003563,0.18517083,-0.045255776,0.107294224,-0.020383753,0.09618312,-0.05419463,-0.02640409,0.0786828,0.09174253,0.04423468,-0.06449922,0.04759544,0.051271513,0.16657981,0.06980471,0.035414442,0.0677162
111,-0.070510104,-0.032419436,0.06369381,-0.069695994,0.007723402,-0.06601933,-0.021693695,-0.1558311,0.012038627,0.21623133,0.2152479,0.07134649,-0.09457215,0.053954206,0.15329313,0.014402539,0.01586334,-0.06134678,-0.037430633,0.027047276,-0.047951847,0.019288495,0.14748636,0.15106857,0.19715741,0.08116066,0.0014669189,-0.07502847,-0.14372545,-0.08660163,-0.0026855767,-0.31814942,-0.19743483,-0.038152847,-0.007911551,0.044623908,0.11874592,-0.15957765,0.015925307,0.15506044,0.040147785,-0.07710643,0.017499877,0.01606834,0.00024713203,-0.21112879,-0.16759963,0.021967478,0.025537746
112,-0.11950346,-0.10165856,-0.1119134,0.15863936,0.019863568,0.2568447,0.08311935,0.05597058,-0.02686513,-0.09220481,-0.08720888,-0.018172638,0.0599834,0.0043695457,-0.14527875,0.0025900807,0.0055249482,0.029874455,-0.025234312,0.01706307,-0.001239188,0.04509825,-0.0031454712,0.019421801,-0.16533412,0.014790551,0.012896439,-0.04879578,0.012302931,-0.060158808,-0.116064064,-0.1187535,0.16448691,-0.07350424,-0.0032615066,0.0101695135,0.09164164,-0.007904094,0.07546292,-0.055179235,0.16416432,0.0075338134,0.0028877128,0.17896764,0.059204184,0.17870346,0.20830989,0.016908638,0.17969383
113,0.01514139,0.08783549,-0.031908177,-0.1253097,0.10836458,-0.058750592,0.005064779,-0.028272789,0.119010404,0.11373458,0.15796316,0.14362419,-0.064773396,0.22432768,0.2001737,-0.035704076,0.08565746,-0.0081449635,-0.06099258,0.23750575,0.021653105,0.00025991126,0.031481855,-0.027189711,0.2220715,0.0928143,0.0010744366,-0.014316231,-0.11927894,0.1031546,0.13145119,-0.047756553,0.065568395,0.024338458,0.2430636,0.19027004,0.056358643,-0.09000922,0.105857566,0.2127462,0.03095454,-0.05513764,-0.038852267,0.07800025,-0.025333978,-0.22683749,-0.13862598,-0.13934319,0.14226256
114,-0.00797453,-0.0030397642,0.07149316,0.028176112,-0.13198294,0.1919932,-0.12149973,0.09288277,-0.071312875,-0.20218436,-0.2074832,0.00074436516,0.088027075,-0.061266474,0.02427468,0.12710118,0.014044687,0.083708584,-0.004670513,-0.035256304,-0.028163834,0.026804851,-0.021588765,0.06532566,-0.0318178,-0.009279259,0.0049115135,-0.0026969276,-0.040497493,0.16364361,-0.061546497,-0.016488558,0.15013364,-0.027974047,0.3046856,-0.18066101,0.11248098,0.077908516,-0.049955487,-0.078640506,0.08758357,0.11235054,-0.040903382,0.01804985,0.079304785,0.15884022,0.035731122,-0.004613748,0.058691945
115,0.15401909,0.06604103,-0.0050059753,-0.05647889,-0.008652168,-0.113538146,-0.12848099,-0.0038626525,0.16201912,0.03973694,0.050460197,0.17209181,0.50802624,0.16429192,-0.00057049096,-0.06410836,0.33634216,0.031050317,-0.0723325,0.0034487247,-0.055381265,0.08147216,-0.114301816,0.060835805,0.37263855,0.073310636,0.045695074,-0.04660831,-0.060778093,0.06113123,0.076705694,-0.17527668,0.11761566,0.02003545,0.2048572,0.0029565382,-0.033327483,-0.026573151,-0.063158065,0.06576774,-0.060542393,0.14286901,0.006052384,-0.06863699,-0.04103434,-0.12454425,-0.06198006,-0.1446295,0.066006914
116,0.16152978,0.092110835,-0.086760014,0.062046822,-0.024486419,0.022106051,-0.0016057417,0.21432294,0.044999786,-0.4074649,-0.047661282,0.09360933,0.13285577,-0.027574085,-0.11151397,0.013393533,0.16506304,0.14781326,-0.11415894,-0.0324572,0.017400067,0.044075165,-0.18143478,0.045694567,-0.003250774,0.012009732,0.027566364,-0.010998574,0.112481095,0.06072026,-0.02688036,0.03360323,0.019078558,-0.0220822,0.2367153,-0.10425061,-0.06529566,0.11605647,-0.17667452,0.08820698,-0.044003367,0.06658689,-0.040099442,-0.037259236,-0.0016701743,0.090796486,0.06127727,0.022132453,0.067922354
117,0.15572539,0.11595047,0.049250014,-0.007061946,0.059448607,-0.0695961,-0.1175261,0.08107116,0.15315424,-0.10668597,0.007664459,0.011767932,0.19455944,0.014955976,0.12812781,0.022319332,0.30529165,0.07068962,-0.092341885,-0.0058278777,0.03265059,0.0049015046,-0.1370972,-0.023306027,0.18296763,0.015594378,0.0006288462,-0.04129608,-0.10585624,0.29153335,0.17973368,0.1241637,0.32101753,0.004776429,0.2870838,-0.048500657,-0.115462996,0.13433464,-0.11676785,0.04146018,0.058096047,-0.031147689,-0.029774696,0.0044944324,0.00267983,-0.036498446,-0.03762469,-0.08845247,-0.027485076
118,0.23376134,0.06496074,0.07873789,-0.0033900267,-0.044385094,-0.2153693,-0.14225309,0.20953606,-0.05562952,-0.32028484,-0.17941423,0.04791162,0.062687606,-0.049264822,0.04471655,0.040430304,0.21974029,0.044823248,0.006085788,-0.041134372,0.06489017,0.0073143346,-0.06768128,0.028738443,0.032139037,0.047559775,0.06760063,0.007875495,0.05532497,0.13235214,-0.01095704,0.16286714,-0.0061826766,-0.0011803616,0.2010946,-0.1127739,-0.097561836,0.03262916,-0.23260665,-0.05929003,-0.1291182,0.21274984,0.02073098,-0.16922218,-0.022075303,0.07896079,-0.12141836,0.0040051183,0.0820404
119,0.19920383,0.15436111,0.08841111,0.0433134,-0.105930574,-0.13740568,-0.0981853,0.12055611,-0.077401735,-0.08072305,0.0300553,0.09230269,0.19550052,0.045130316,-0.019236665,0.1660845,0.37932724,0.0981962,-0.08407954,-0.026147505,0.052588418,0.04955703,-0.15302306,0.04115833,0.19896844,0.021718407,0.014118413,0.038194936,-4.1754916e-05,0.13506135,0.12997398,0.22349405,0.13730171,-0.03390292,0.1918909,-0.056992546,-0.16398609,0.15625778,-0.18672456,-0.12705362,-0.009786142,0.08764249,0.011036571,-0.03991801,0.025388794,0.07495707,0.057447743,0.12652196,-0.049918115
120,0.25634086,0.117229626,0.122078404,0.073300645,0.015640598,-0.14910443,-0.0949696,0.10287493,-0.0077596055,-0.15483557,-0.07302609,0.04964706,0.15940824,-0.05167864,0.06508102,-0.063905284,0.18154173,-0.014538396,0.20838574,-0.07282785,0.10103426,0.00045444202,-0.19224134,-0.03982444,-0.027282946,0.15171309,0.015252584,0.12173123,0.049710616,0.08424229,0.07047351,0.25333592,0.1344232,0.034472823,0.14135076,-0.09536167,0.034828305,0.100337796,-0.19692343,-0.07054328,-0.162891,0.09496158,0.09529792,-0.025557475,-0.054329608,0.08634465,-0.13594662,0.02639977,-0.104712464
121,0.194092,0.2276423,0.17617726,-0.04807536,-0.066802196,-0.1442453,-0.06903748,0.13287981,-0.07994382,-0.022181248,0.112299465,-0.03203762,0.11240927,-0.021505967,-0.12503535,-0.0069010723,0.1807985,0.062106356,0.06824895,-0.046596784,-0.007959399,0.026536776,-0.050484557,0.119151816,-0.023453247,-0.025554456,0.008978078,0.2636478,0.0040702857,-0.13512285,0.07350039,0.16497356,-0.18825954,-0.005407558,0.08104803,-0.026132608,-0.11813538,0.17855231,-0.06981958,-0.06463202,0.03176842,0.07122219,0.058860663,-0.07083,0.055651113,0.08988078,0.03186882,0.22812115,-0.20047505
122,0.041058034,0.07771194,0.11397268,-0.026502594,0.013292334,0.0015888428,0.029456489,0.097351015,-0.031167697,0.09162317,0.29347932,0.054223843,0.058560718,-0.0035871416,-0.07788342,-0.0860113,-0.024412172,-0.07269997,0.11541887,-0.09811469,0.05932082,0.0032586788,0.015108847,-0.0006352945,-0.22261149,0.014167278,0.0006312563,0.2300528,0.060049213,-0.1306628,-0.028808603,0.18010217,-0.08529747,0.100257754,0.048844032,-0.03174311,0.08051133,0.14488764,-0.11356946,-0.047045186,0.09676988,-0.002621077,0.10312631,0.14047375,0.31574917,0.14681551,0.05484061,0.25044087,-0.06571062
123,-0.14110188,0.08710351,0.115915835,-0.13216618,0.11391936,-0.040900003,-0.008322367,0.0351104,0.00023848377,0.25805667,-0.05569663,0.13113803,-0.0342338,0.03980678,-0.072297275,0.010092244,-0.08739772,-0.026166927,0.07214856,0.00025831908,-0.04022445,0.0011870976,0.11557931,0.0418423,-0.24781516,-0.021134885,0.027296249,0.18907441,-0.09234617,-0.2668129,-0.06020287,0.18888749,-0.027776793,0.010380082,0.033449236,0.038794156,0.018926326,0.1200835,0.046987392,0.026510706,0.075388804,-0.060740944,0.044075064,-0.018462932,0.022702144,0.087158486,-0.015983563,0.1408284,-0.04136469
124,-0.07847331,0.008489238,0.16852483,-0.056517493,0.056134723,-0.05009257,-0.012665605,-0.036887724,-0.07557819,0.18959704,0.19335122,0.007402973,-0.02124577,0.043721586,0.024562038,-0.0016230093,-0.17322764,-0.049165454,0.16549209,-0.04248637,-0.0042519653,0.009821468,0.1450648,0.077062175,-0.09426734,0.011075839,0.0010839432,0.07637276,-0.059079863,-0.24858278,-0.17735283,-0.12953487,-0.13784018,0.014660243,0.10330474,0.07432525,0.1819261,0.013523694,0.00058056606,0.17312759,0.1491908,-0.13766548,0.09775809,0.043119367,0.079068035,-0.012715057,-0.037286583,0.0817717,-0.04935201
125,-0.10832801,-0.012768549,-0.063373186,-0.0083021615,0.025494236,0.1462812,-0.05145228,-0.020579886,-0.052459504,0.22065514,0.0822128,0.01680462,0.0026882195,0.08961055,-0.13751206,0.079100326,-0.18147098,0.088455044,0.0038345084,-0.00092528807,-0.069654375,0.015056025,0.10366717,0.027397115,-0.25823155,-5.8433856e-05,0.024754085,-0.0073376987,-0.019780034,-0.19676554,0.11333263,-0.08430811,-0.059629705,-0.009091837,0.022611529,0.19703458,0.086394615,-0.019730315,0.123828486,0.048001524,0.23084301,-0.07919981,0.024322921,0.16676646,0.040295348,0.1750667,0.09126265,0.13854162,0.1396031
126,-0.13656124,-0.034990694,-0.024477175,-0.071477324,0.18354997,0.062864475,-0.0008792728,-0.0519057,0.087996945,0.27155778,0.116644956,0.09884028,0.0062590465,-0.056663983,0.097783946,0.0103022065,-0.08816411,-0.035965428,-0.045597278,0.056626625,-0.027457746,0.18873031,0.15381037,0.003926408,0.02715783,0.053083237,0.015288521,-0.046234563,-0.14500266,0.03844984,-0.138472,-0.06060729,0.18375048,0.022413375,0.1274801,-0.11848017,0.16894177,-0.028683687,-0.047506027,0.10949315,0.023083396,-0.11320327,-0.033691302,0.29662037,0.059181195,-0.077050656,-0.07326813,-0.123707905,0.15822089
127,-0.12670667,-0.032265548,0.022040442,-0.13672228,0.034240797,-0.048955437,-0.045141272,-0.062363196,-0.04854502,-0.028525265,-0.13158898,-0.03713351,-0.06456519,0.13076372,0.076668195,0.053935856,-0.08274243,0.20937584,-0.056699738,0.17173441,-0.08213672,0.011505245,0.10451573,0.11463469,-0.013096672,0.0583678,0.00096477114,-0.052796096,-0.1083114,-0.16700424,0.02958268,-0.20339955,0.02612744,-0.028869774,0.090021946,0.07478831,0.16108823,0.012448825,0.07691254,0.117920004,0.04751259,0.051360205,-0.0017480925,-0.07235948,0.08307054,0.0022471948,-0.0072572157,-0.061925,0.111948185
128,0.009725108,-0.06505068,-0.07977218,0.050988786,0.0040711598,0.07851578,-0.02515542,-0.06198618,0.14701506,0.09102481,0.14898041,0.05052452,0.1813166,0.094038054,-0.0037036762,0.008963991,0.110637635,-0.016473893,-0.1075227,0.035693586,-0.048592586,0.062559,-0.04555865,0.00046052784,0.0954337,0.029192328,0.026561333,-0.10413037,-0.11835725,0.2232891,0.11363509,-0.2458528,0.08813869,0.1806319,0.1545223,0.012674265,0.27416316,-0.097683884,0.013459342,0.03557143,0.26643798,-0.035973743,-0.024755875,0.2240576,0.0022585872,-0.007494021,0.042893916,-0.04422862,0.13132823
129,-0.15340684,-0.043911837,-0.08941552,0.048241787,0.087608814,0.051652625,-0.018577997,0.005362975,0.039055254,-0.17703006,-0.2984982,0.22755285,0.039716683,-0.05564423,0.031386636,0.023737304,-0.038651153,0.12684107,-0.13091898,0.032528937,-0.13038564,0.021068843,-0.013762113,0.026795011,0.003240691,0.01766377,0.05118613,-0.029120505,-0.10917995,0.12477921,-0.021091945,-0.11856615,0.14295965,-0.018476995,0.14905414,-0.08547082,-0.022338614,-0.009304691,0.14477767,0.20031677,-0.08852441,0.10059091,-0.06035794,-0.0629812,-0.0042247027,0.028983187,0.021405194,-0.071450934,0.26322937
130,0.054382864,-0.019967329,0.032561447,-0.0039828774,0.04416009,-0.031812888,-0.07339652,-0.062444896,-0.012414573,0.024098054,0.04198572,0.011149403,0.061886933,0.12185791,0.1252827,0.13133685,0.2715294,0.03299702,-0.12508461,0.021967966,0.040625617,0.03130039,-0.19911706,0.025970459,0.3457169,0.015323437,0.059865564,-0.15669796,-0.10349669,0.21887097,0.13589656,-0.27523085,0.16141734,-0.056958463,0.32882243,-0.079305276,-0.050772235,-0.10307683,0.03632196,0.017097523,0.014110821,0.061490096,-0.11591633,0.023636615,0.06333904,-0.071435034,-0.08547886,-0.15763639,0.017173553
131,0.13291107,-0.009689059,-0.1303959,0.02371319,-0.06683152,0.15013829,-0.1616883,0.05270812,-0.021027751,-0.3477147,-0.12173621,0.037999976,0.11511278,0.0071286485,0.018453527,0.013066833,0.15268639,0.1551004,-0.0031758398,0.043745525,0.062441695,0.00068034773,-0.20012076,0.03721228,0.072413534,0.08346274,0.0130233895,-0.03876709,0.05936818,0.11193775,-0.0034515487,0.058368772,0.046259318,-0.00086520263,0.19142067,-0.055566177,0.023304231,0.043366686,-0.050437048,-0.016400212,-0.029714316,0.16787684,0.07036059,-0.05319105,-0.08397872,0.044960186,-0.03849443,-0.053598125,0.18668811
132,0.13561459,0.087293625,0.05028195,0.025208203,0.023631807,-0.063659355,-0.061059646,0.0820848,0.12984598,-0.06681274,0.036196105,0.077528976,0.16599134,0.06316889,0.02670211,-0.024859944,0.43169603,0.13287194,-0.05637365,0.005981906,-0.0048616654,0.02265274,-0.16080704,0.027759302,0.31798714,0.0065797605,2.165257e-05,-0.09674119,-0.054743465,0.24460132,0.21693632,0.07886994,0.13465706,-0.015796645,0.19261445,-0.07507845,-0.06982841,0.15289441,-0.13723294,0.039218456,-0.002851911,0.043443073,-0.064204045,0.07276141,0.030312855,-0.04392637,0.03896015,-0.12045009,-0.042696703
133,0.11682851,0.053829353,0.053348865,0.031344697,0.0763632,-0.09713818,-0.08528967,0.07689907,-0.01603784,-0.45132765,-0.104834974,0.066615626,0.114093415,-0.10145725,0.049923204,0.021935476,0.101264425,-0.0011780281,-0.018854436,-0.023920124,0.044015497,0.0016279938,-0.15210912,-0.0055481354,-0.0040152995,-0.0112494165,0.0035170645,0.0035073739,0.1630325,0.144935,-0.004767146,0.19292915,0.11737832,0.1477348,0.095611446,-0.12870163,0.019218903,0.062412377,-0.17893869,-0.03838809,-0.11684225,0.15995115,0.081527054,-0.06956666,-0.085913,0.09941359,-0.019917766,0.046283543,-0.014945757
