,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),x42(t-1),x43(t-1),x44(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t),e42(t),e43(t),e44(t)
203,0.20518728,0.024569463,-0.028678307,-0.15301538,0.0028487453,-0.13797837,-0.026998237,-0.113564275,0.055285335,0.07228443,0.095852986,-0.033490174,0.09964829,0.06068552,-0.60582787,0.16597362,-0.05973147,-0.13851774,0.3536326,-0.16195685,0.15701495,0.39578405,-0.14024247,0.17379937,0.4030356,0.37647167,-0.074294284,0.1293925,-0.37611032,0.051067937,-0.36701193,-0.3211453,-0.14761192,-0.019575803,0.1066967,0.033986405,0.097951576,-0.37237328,-0.20590761,-0.109944165,0.20950341,-0.0565675,0.38082653,-0.06554658,0.15858823,0.0132282935,-0.062330633,0.0808746,-0.4556291,0.12770347,-0.06552617,0.17834528,0.101880275,-0.11288082,0.06229221,-0.10199788,-0.18624106,0.19511424,0.03549411,0.08614738,0.4797861,-0.006807778,0.010814792,0.26301432,0.40876296,-0.06884244,0.03551818,-0.3059794,-0.0197829,-0.039175026,-0.071978435,-0.15425327,-0.05576832,-0.054313175,-0.27597135,0.17260122,0.010296661,-0.054789048,-0.24651153,0.090231024,-0.025160154,0.28775144,-0.5239214,0.20426166,-0.08687761,0.03251683,-0.024664734,0.25945196,-0.11425361,0.29462895,0.012552647,0.083949044,0.0077789035,0.016401427,0.008497274,0.00836248,0.0027340446,0.010017635,0.009446784,0.0035852038,0.00056925946,0.042424694,0.052912988,0.0035587153,0.00016542849,0.14948013,0.025992105,0.00039723457,0.0034886452,0.0028556935,4.409114e-06,3.767516e-06,0.0003320135,0.021125643,0.023028411,0.01160679,0.00043444755,0.005503748,0.006498765,0.00094134145,0.0081286635,0.00088041835,0.048243966,0.008192258,1.6700635e-05,0.0842978,0.00012626061,0.01054551,0.04901675,0.0029944938,0.10023231,0.005110909,0.012357476,0.06574658,0.0010245672
204,-0.27666563,-0.002871743,0.077501066,-0.18160234,0.021965152,-0.27790374,0.071976684,0.07980489,-0.19069986,0.14292274,0.006166037,-0.50060284,0.0013943472,0.03569198,0.16034013,0.6234488,-0.15015319,0.054399304,0.16887124,0.5603158,-0.0062485766,-0.05597767,-0.33200228,-0.15372042,0.16984604,0.06261682,-0.1539428,0.033941723,0.12849452,-0.43350002,-0.015274278,0.1035611,-0.059072893,-0.13079436,0.45371887,0.0018343031,0.53747857,-0.5179701,0.16774763,-0.11622093,-0.15581568,0.014503751,0.4179921,-0.16446169,0.22880036,0.20518728,0.024569463,-0.028678307,-0.15301538,0.0028487453,-0.13797837,-0.026998237,-0.113564275,0.055285335,0.07228443,0.095852986,-0.033490174,0.09964829,0.06068552,-0.60582787,0.16597362,-0.05973147,-0.13851774,0.3536326,-0.16195685,0.15701495,0.39578405,-0.14024247,0.17379937,0.4030356,0.37647167,-0.074294284,0.1293925,-0.37611032,0.051067937,-0.36701193,-0.3211453,-0.14761192,-0.019575803,0.1066967,0.033986405,0.097951576,-0.37237328,-0.20590761,-0.109944165,0.20950341,-0.0565675,0.38082653,-0.06554658,0.15858823,0.03714587,0.0039326395,0.005119482,0.021059394,0.002767561,0.021922898,0.030944014,0.0016337419,0.037734095,0.0018128605,0.0002713202,0.0028322972,3.750284e-06,0.0029186897,0.103383884,0.02293137,0.050117232,0.0043423306,0.0004502931,0.0024390614,0.02907543,0.0015280362,0.016027283,0.00043478922,0.08089411,0.0011760842,0.06336764,0.01583337,0.011680839,0.00071380334,0.012562313,0.058402233,0.012378444,0.017407047,0.0051293485,0.00656417,0.0058394354,0.05187875,0.015975762,0.100229256,0.013036926,0.006356668,0.003987925,0.005448142,0.010197948
205,0.4267164,-0.016287308,0.022340149,-0.42460832,0.05502952,-0.17035455,-0.02572779,-0.06733822,0.12639238,0.035770535,-0.015396051,0.15441898,0.38806748,0.14104697,-0.7867314,0.016484395,-0.113695554,0.008459987,0.37601742,-0.16053131,-0.035225473,0.42384872,0.042498656,0.2443746,0.3249551,0.2703967,0.076497026,0.105892695,-0.60317063,0.27748683,-0.35152453,-0.37778693,-0.027275465,-0.020451516,0.35944346,-0.023051776,-0.007937614,-0.54928744,-0.019137427,0.013983516,0.2976588,-0.007458361,0.14016633,0.05564891,0.15544851,-0.27666563,-0.002871743,0.077501066,-0.18160234,0.021965152,-0.27790374,0.071976684,0.07980489,-0.19069986,0.14292274,0.006166037,-0.50060284,0.0013943472,0.03569198,0.16034013,0.6234488,-0.15015319,0.054399304,0.16887124,0.5603158,-0.0062485766,-0.05597767,-0.33200228,-0.15372042,0.16984604,0.06261682,-0.1539428,0.033941723,0.12849452,-0.43350002,-0.015274278,0.1035611,-0.059072893,-0.13079436,0.45371887,0.0018343031,0.53747857,-0.5179701,0.16774763,-0.11622093,-0.15581568,0.014503751,0.4179921,-0.16446169,0.22880036,0.00089495763,0.0428381,0.0037862766,0.0056092474,0.046669733,0.0021283908,0.026966605,0.10035048,0.027413601,0.023856923,0.09874195,0.0012235009,0.00040353576,0.058816124,0.0024697927,0.12506346,0.028267303,0.006298994,0.000644605,0.003552979,0.012157581,0.0014558436,0.12078962,0.039738145,0.016427156,0.055711254,0.004152872,0.0026072024,0.0664659,0.005638529,0.021610364,0.01889623,1.335067e-05,0.040838137,0.007383629,0.0006194929,0.002361581,0.011711227,0.052287325,5.0754234e-06,0.025037918,0.016084053,0.00032812255,0.0002892993,0.0010801759
206,-0.45974258,0.1357947,-0.009413283,0.036287196,0.022842042,-0.36509392,0.13514662,0.25277734,-0.2340937,0.17961389,0.09083456,-0.60281706,-0.13084435,-0.02090979,0.19735475,0.5460643,-0.24388114,-0.036148645,0.15090366,0.74081856,0.037443824,-0.08142591,-0.27112317,-0.102471106,0.1544133,0.15228042,-0.22936195,0.21728984,0.19341367,-0.5651607,-0.082248956,0.102641255,-0.18317112,0.04530807,0.42618173,0.05829854,0.5244569,-0.741113,0.043678474,-0.20962755,-0.323321,-0.06607397,0.52717745,-0.3360779,0.19282988,0.4267164,-0.016287308,0.022340149,-0.42460832,0.05502952,-0.17035455,-0.02572779,-0.06733822,0.12639238,0.035770535,-0.015396051,0.15441898,0.38806748,0.14104697,-0.7867314,0.016484395,-0.113695554,0.008459987,0.37601742,-0.16053131,-0.035225473,0.42384872,0.042498656,0.2443746,0.3249551,0.2703967,0.076497026,0.105892695,-0.60317063,0.27748683,-0.35152453,-0.37778693,-0.027275465,-0.020451516,0.35944346,-0.023051776,-0.007937614,-0.54928744,-0.019137427,0.013983516,0.2976588,-0.007458361,0.14016633,0.05564891,0.15544851,0.07402881,0.027022712,0.004463743,0.023959827,0.018254668,0.003005075,0.093684435,0.0397223,0.0644629,0.0013586484,0.0027358239,0.00023782912,0.03977863,0.006914665,6.099781e-05,0.009126337,0.004284783,0.022837237,3.3638113e-05,0.08046472,9.818532e-06,0.0006968235,0.021559533,0.07416532,0.015493905,0.012841734,0.009775902,0.0012287577,0.00028008633,0.0048923995,0.055485252,0.021048153,0.0008040093,0.006152724,0.010285866,0.017734628,0.006022106,0.032002263,0.03718015,0.011054845,0.019174417,0.03587693,0.022633184,0.04749601,0.009990579
207,0.5192639,-0.06103365,0.08950041,-0.54937786,0.030825045,-0.09439318,-0.07422093,-0.13128434,0.2478089,0.09623118,-0.2426143,0.31527176,0.5902271,0.17530324,-0.7748038,-0.21785843,-0.17078903,0.0048366096,0.3270894,-0.094722636,0.052438233,0.50843775,-0.030899331,0.31896314,0.29802468,0.24199973,0.27426118,0.13651218,-0.8370553,0.395298,-0.42097443,-0.27351207,0.2683817,-0.1439633,0.38223028,0.039803468,-0.041499466,-0.6248471,0.038172014,0.07498189,0.56399745,0.039041545,0.023745265,0.12714225,0.20219311,-0.45974258,0.1357947,-0.009413283,0.036287196,0.022842042,-0.36509392,0.13514662,0.25277734,-0.2340937,0.17961389,0.09083456,-0.60281706,-0.13084435,-0.02090979,0.19735475,0.5460643,-0.24388114,-0.036148645,0.15090366,0.74081856,0.037443824,-0.08142591,-0.27112317,-0.102471106,0.1544133,0.15228042,-0.22936195,0.21728984,0.19341367,-0.5651607,-0.082248956,0.102641255,-0.18317112,0.04530807,0.42618173,0.05829854,0.5244569,-0.741113,0.043678474,-0.20962755,-0.323321,-0.06607397,0.52717745,-0.3360779,0.19282988,0.0021311399,0.06410222,0.009335873,0.0015372622,0.019892046,0.03954339,0.0022324566,0.088262126,0.09663408,0.01055546,0.008822764,0.04334765,0.066904575,0.0072642835,0.0104277525,0.0010474294,0.00011753079,0.009602426,0.046591144,0.005909473,0.084465496,0.017239895,0.02907212,0.013820988,0.0095889615,0.13423464,0.058010787,0.02190165,0.0050163534,0.021760939,0.005463602,0.0823453,0.12657848,0.055625387,0.03398521,0.0748192,6.738972e-05,0.0017561461,0.08733017,0.06882714,0.13656296,0.016690519,0.043160137,0.014038109,0.0086090285
208,-0.66782147,0.2368956,-0.14400491,0.34938955,-0.091147065,-0.28225997,-0.06978559,0.34566113,-0.38109148,0.20724857,0.06724292,-0.7295427,-0.22528204,-0.04460779,0.27831656,0.56873316,-0.25121653,0.114014395,0.06850285,0.76088405,0.1595561,-0.08843067,-0.2515613,-0.17106268,0.21725637,0.21978006,-0.29386172,0.31705245,0.32590112,-0.4313346,-0.20007929,0.1363478,-0.21768594,0.122207865,0.5371466,0.10789194,0.59661317,-0.64462346,-0.024457227,-0.17841756,-0.32309434,-0.12245556,0.4609537,-0.30723545,0.14797884,0.5192639,-0.06103365,0.08950041,-0.54937786,0.030825045,-0.09439318,-0.07422093,-0.13128434,0.2478089,0.09623118,-0.2426143,0.31527176,0.5902271,0.17530324,-0.7748038,-0.21785843,-0.17078903,0.0048366096,0.3270894,-0.094722636,0.052438233,0.50843775,-0.030899331,0.31896314,0.29802468,0.24199973,0.27426118,0.13651218,-0.8370553,0.395298,-0.42097443,-0.27351207,0.2683817,-0.1439633,0.38223028,0.039803468,-0.041499466,-0.6248471,0.038172014,0.07498189,0.56399745,0.039041545,0.023745265,0.12714225,0.20219311,0.0011207474,0.012113412,0.005598467,0.0046598157,0.0035563596,0.004077942,0.0008341471,0.0004967665,0.0021582788,0.01867187,0.010780092,0.017981723,0.025409255,0.018963337,0.00013564654,0.050816637,0.0049587335,0.11652558,0.00012216174,0.035602983,0.04799032,0.0773024,0.018243263,0.06571116,0.0630601,0.0029009453,0.032277256,0.009438951,0.0015723291,0.12926777,0.00066902814,0.037585206,0.0051129884,0.005885023,0.017209105,0.018404586,0.0004311838,0.047529776,0.0022540875,0.015717814,0.013719126,0.000831097,0.002418781,4.811696e-05,0.08688204
209,0.7000374,-0.15038337,0.21442789,-0.6302286,0.14550437,-0.063050896,0.15191996,-0.20318703,0.20962526,0.12887101,-0.35535613,0.45538896,0.6645778,0.2199247,-0.6832626,-0.36242822,-0.11027439,0.050939295,0.3084643,-0.13590407,-0.1010246,0.58257216,0.104326956,0.40921688,0.27458733,0.025393268,0.3492186,0.13529947,-0.8917931,0.4032887,-0.2745832,-0.23580515,0.21521913,-0.22732678,0.38438702,-0.009636411,-0.06773884,-0.66450185,0.083696246,0.14305033,0.46540105,0.087873705,-0.3554226,0.25778183,0.12784149,-0.66782147,0.2368956,-0.14400491,0.34938955,-0.091147065,-0.28225997,-0.06978559,0.34566113,-0.38109148,0.20724857,0.06724292,-0.7295427,-0.22528204,-0.04460779,0.27831656,0.56873316,-0.25121653,0.114014395,0.06850285,0.76088405,0.1595561,-0.08843067,-0.2515613,-0.17106268,0.21725637,0.21978006,-0.29386172,0.31705245,0.32590112,-0.4313346,-0.20007929,0.1363478,-0.21768594,0.122207865,0.5371466,0.10789194,0.59661317,-0.64462346,-0.024457227,-0.17841756,-0.32309434,-0.12245556,0.4609537,-0.30723545,0.14797884,0.005562079,0.018851385,0.060011387,0.0027834997,0.12224209,5.066604e-05,0.19669472,0.0038441343,0.009318907,0.00025578198,0.009303188,0.026888516,0.058379706,0.06630698,0.0032541647,0.01053721,0.007800163,0.017355237,0.024207931,0.0042950367,0.019145502,0.049586322,0.04585155,0.081287205,0.019873817,2.2627746e-06,0.058725093,0.0045230123,0.0060217106,0.00041697477,1.6899337e-06,0.075811975,0.0067422935,0.010964151,0.03675103,0.00021397165,0.06492447,0.0135132,0.040398892,3.780852e-05,0.020736203,0.0060942248,0.0020547393,0.003630183,0.030232614
210,-0.67412263,0.296642,-0.1799365,0.55302685,-0.082626574,-0.32314387,0.030764407,0.36524507,-0.36354858,0.18969594,0.2642291,-0.7952816,-0.2658543,-0.12636985,0.25998023,0.41951358,-0.3437483,-0.045627594,-0.015311748,0.6099258,0.17396662,-0.1428547,-0.09465378,-0.23309837,0.15821326,0.26203266,-0.27553988,0.37824613,0.40416747,-0.4359611,-0.25129285,0.33438888,-0.20767787,0.19050895,0.4605454,0.18731636,0.51980186,-0.60977966,-0.101267435,-0.3053784,-0.40276024,-0.1932869,0.8432471,-0.44842398,0.023444504,0.7000374,-0.15038337,0.21442789,-0.6302286,0.14550437,-0.063050896,0.15191996,-0.20318703,0.20962526,0.12887101,-0.35535613,0.45538896,0.6645778,0.2199247,-0.6832626,-0.36242822,-0.11027439,0.050939295,0.3084643,-0.13590407,-0.1010246,0.58257216,0.104326956,0.40921688,0.27458733,0.025393268,0.3492186,0.13529947,-0.8917931,0.4032887,-0.2745832,-0.23580515,0.21521913,-0.22732678,0.38438702,-0.009636411,-0.06773884,-0.66450185,0.083696246,0.14305033,0.46540105,0.087873705,-0.3554226,0.25778183,0.12784149,1.5791697e-05,0.012070353,0.00042525548,0.06162797,0.0027360925,0.018894216,0.009483052,0.00016786372,0.013821064,3.3869844e-06,0.0004038785,0.003247501,0.002403969,0.0025210606,0.002511544,0.0056378935,0.0021344018,0.03281705,0.02102156,0.022321645,0.04273111,0.01864778,0.0036930225,0.005923165,0.0052180067,0.0022817794,0.0080920905,0.012064092,0.017585186,0.022874884,0.06256425,0.002681125,0.038437754,0.0005545928,0.008692257,0.06272139,0.006909295,0.00016609977,0.00022823401,0.020894282,0.034571055,0.006925637,0.0730326,0.01154275,0.0029257096
211,0.71243876,-0.19927564,0.14551498,-0.60604197,-0.020980602,0.05863297,-0.12033244,-0.2544332,0.2737175,0.1769853,-0.53146565,0.56126213,0.68306565,0.2292895,-0.5560635,-0.31516004,-0.052676726,0.17303832,0.17530075,-0.06427109,-0.18083371,0.44929585,-0.052522197,0.3240039,0.37325743,-0.1795021,0.32357243,0.07270594,-0.80592793,0.38741738,-0.19935715,-0.43082714,0.28353223,-0.31747416,0.30842775,0.09892453,-0.0029977725,-0.7066892,0.14076304,0.15616171,0.5981269,0.19582091,-0.49310648,0.46318713,0.18394081,-0.67412263,0.296642,-0.1799365,0.55302685,-0.082626574,-0.32314387,0.030764407,0.36524507,-0.36354858,0.18969594,0.2642291,-0.7952816,-0.2658543,-0.12636985,0.25998023,0.41951358,-0.3437483,-0.045627594,-0.015311748,0.6099258,0.17396662,-0.1428547,-0.09465378,-0.23309837,0.15821326,0.26203266,-0.27553988,0.37824613,0.40416747,-0.4359611,-0.25129285,0.33438888,-0.20767787,0.19050895,0.4605454,0.18731636,0.51980186,-0.60977966,-0.101267435,-0.3053784,-0.40276024,-0.1932869,0.8432471,-0.44842398,0.023444504,0.0030335565,0.001679215,0.0003627513,0.008687395,0.00010146414,0.043100417,4.0616396e-05,1.5556556e-05,0.0041680145,0.06579011,0.011552858,0.058877464,0.0246742,0.0050775167,7.12289e-06,0.03431893,0.038711812,0.024970936,0.004419769,1.0030215e-06,0.003099849,8.9684145e-06,0.06532906,0.005697566,0.19184315,0.0052388897,0.04511526,0.062394954,0.004151289,0.028577574,0.02319698,0.035953414,0.0048962394,0.00396737,0.009809902,0.104294434,0.0010518564,0.04355533,0.010079529,0.035195697,0.03613524,0.004570648,0.001171657,0.10209254,0.02571352
212,-0.66884816,0.27701023,-0.12835287,0.6120684,-0.11087557,-0.36405605,0.11284233,0.45611647,-0.41817233,0.09784787,0.4102299,-0.7011513,-0.13737147,-0.22536588,0.24416399,0.24385644,-0.287845,-0.001230468,-0.027445558,0.43558335,0.07249394,-0.23964664,0.13678873,-0.17713052,0.120807864,0.36778903,-0.28406745,0.48167422,0.3688028,-0.3557864,-0.13009168,0.28774706,-0.20225325,0.29488572,0.55197155,0.21633981,0.44698888,-0.7878094,0.034585863,-0.16779941,-0.5572506,-0.26462185,0.68595964,-0.369718,-0.14856797,0.71243876,-0.19927564,0.14551498,-0.60604197,-0.020980602,0.05863297,-0.12033244,-0.2544332,0.2737175,0.1769853,-0.53146565,0.56126213,0.68306565,0.2292895,-0.5560635,-0.31516004,-0.052676726,0.17303832,0.17530075,-0.06427109,-0.18083371,0.44929585,-0.052522197,0.3240039,0.37325743,-0.1795021,0.32357243,0.07270594,-0.80592793,0.38741738,-0.19935715,-0.43082714,0.28353223,-0.31747416,0.30842775,0.09892453,-0.0029977725,-0.7066892,0.14076304,0.15616171,0.5981269,0.19582091,-0.49310648,0.46318713,0.18394081,0.026673356,0.00057925464,0.002922953,3.6006888e-05,0.004224609,0.00063991797,0.023014883,2.246505e-06,0.00014118453,0.00041655474,0.007733409,0.026105104,0.067879274,0.006227691,0.004216634,0.006663432,0.0036134347,0.0128743155,0.00021187603,0.004674494,0.005150299,0.03314587,0.09534655,0.0013874538,0.0005697172,0.031647105,6.524813e-05,0.0011425654,0.0040858253,0.04222098,0.036554977,0.037516147,0.018088825,0.00083875563,0.0240798,0.026910191,0.107952334,0.0004564741,0.06667422,1.3159408e-07,0.0013460416,3.4159242e-05,0.0041893735,0.0056853285,3.4774719e-06
213,0.6928769,-0.25308287,0.16114624,-0.61605275,-0.025899816,0.03604936,-0.044942666,-0.30433685,0.3648249,0.108287096,-0.35333934,0.56581926,0.636666,0.18992226,-0.43544525,-0.37965074,-0.10581224,0.05621464,0.057178862,-0.1412466,-0.22298321,0.4521334,-0.07936768,0.2333613,0.2841013,-0.17266269,0.26491868,-0.043397628,-0.708012,0.48439875,-0.078774676,-0.36059564,0.33148333,-0.35014907,0.16316728,-0.109646596,0.058830366,-0.89768726,0.12172,0.07189671,0.48368996,0.1312187,-0.54188466,0.39675993,0.19282156,-0.66884816,0.27701023,-0.12835287,0.6120684,-0.11087557,-0.36405605,0.11284233,0.45611647,-0.41817233,0.09784787,0.4102299,-0.7011513,-0.13737147,-0.22536588,0.24416399,0.24385644,-0.287845,-0.001230468,-0.027445558,0.43558335,0.07249394,-0.23964664,0.13678873,-0.17713052,0.120807864,0.36778903,-0.28406745,0.48167422,0.3688028,-0.3557864,-0.13009168,0.28774706,-0.20225325,0.29488572,0.55197155,0.21633981,0.44698888,-0.7878094,0.034585863,-0.16779941,-0.5572506,-0.26462185,0.68595964,-0.369718,-0.14856797,0.011133041,0.0016338041,0.0045818225,0.0466775,0.0039878823,0.04648354,0.0387897,0.009137323,9.205443e-05,5.2187395e-05,0.040752243,0.060594294,0.031637423,0.0050632646,0.00078011473,0.0020427895,0.07606554,6.531098e-06,0.0059629832,0.011967247,0.00026996178,0.0032817177,0.021419344,0.027087195,0.18097784,0.00041771706,0.0024763953,0.022714185,0.020941395,0.05829241,0.028604535,0.14865045,0.00487063,0.0014992605,0.009229193,0.009202075,0.1321971,0.01776872,0.035088163,0.0133312335,0.003363395,0.005917652,0.007630597,0.009858951,0.05016262
214,-0.6406669,0.2319812,-0.15128118,0.5965122,-0.021482088,-0.27214512,0.037258957,0.36787072,-0.16059917,0.31326422,0.264528,-0.64903235,-0.2535565,-0.19305491,0.25026476,0.4367542,-0.19433534,-0.04844526,0.01178439,0.3866633,0.15955842,-0.20074949,0.075331904,-0.20451975,0.30233872,0.30855313,-0.31968188,0.5067572,0.36677134,-0.3783001,-0.21141408,0.3356202,-0.30639955,0.30484194,0.4059866,0.1418074,0.200594,-0.6433549,0.07302098,-0.07875694,-0.56130815,-0.085760824,0.66433764,-0.37209296,-0.028041907,0.6928769,-0.25308287,0.16114624,-0.61605275,-0.025899816,0.03604936,-0.044942666,-0.30433685,0.3648249,0.108287096,-0.35333934,0.56581926,0.636666,0.18992226,-0.43544525,-0.37965074,-0.10581224,0.05621464,0.057178862,-0.1412466,-0.22298321,0.4521334,-0.07936768,0.2333613,0.2841013,-0.17266269,0.26491868,-0.043397628,-0.708012,0.48439875,-0.078774676,-0.36059564,0.33148333,-0.35014907,0.16316728,-0.109646596,0.058830366,-0.89768726,0.12172,0.07189671,0.48368996,0.1312187,-0.54188466,0.39675993,0.19282156,0.042377755,0.0045607286,0.0015105782,0.0021146561,9.049018e-05,0.009986564,0.0046206615,0.002067822,0.1621573,0.23936595,0.008306941,0.0073530218,0.0046879826,0.0053250566,0.003984604,0.02351764,0.005604809,0.006340961,0.036835246,0.023431748,0.088517636,0.014132711,0.026177147,0.0002125572,0.10225835,0.018928804,0.009768312,0.065022886,0.0031656874,0.03390796,0.036230993,0.003185301,0.049288016,0.014059644,0.11804055,0.016088724,0.0005717698,9.204131e-05,0.057705265,0.09830697,0.024940116,0.0809933,0.003469266,0.024125393,0.08290046
215,0.5303337,-0.25412413,0.17102472,-0.72567225,0.067462206,-0.07384019,-0.01624734,-0.26276347,0.099753216,0.084394924,-0.3850679,0.59771764,0.550676,0.20518522,-0.24249144,-0.19832581,-0.20403269,0.19359688,0.16646658,-0.061925594,-0.2548196,0.17493701,0.04104208,0.19723643,-0.15572715,-0.15341744,0.31437045,0.17897075,-0.6489243,0.4371665,0.031583384,-0.379084,0.32699564,-0.39796507,0.20072708,-0.036593214,0.020096205,-0.6392773,0.19728674,0.109992556,0.40582195,0.02694151,-0.53076464,0.23277023,0.1924724,-0.6406669,0.2319812,-0.15128118,0.5965122,-0.021482088,-0.27214512,0.037258957,0.36787072,-0.16059917,0.31326422,0.264528,-0.64903235,-0.2535565,-0.19305491,0.25026476,0.4367542,-0.19433534,-0.04844526,0.01178439,0.3866633,0.15955842,-0.20074949,0.075331904,-0.20451975,0.30233872,0.30855313,-0.31968188,0.5067572,0.36677134,-0.3783001,-0.21141408,0.3356202,-0.30639955,0.30484194,0.4059866,0.1418074,0.200594,-0.6433549,0.07302098,-0.07875694,-0.56130815,-0.085760824,0.66433764,-0.37209296,-0.028041907,0.0003855753,0.0022442704,0.007083909,0.009605868,0.0563955,0.0034421536,0.016599365,0.00052511203,0.008420423,0.0008343079,0.025805093,0.19540562,0.038781494,0.01913874,0.013673554,0.0026591218,0.012346495,0.11256795,0.002428964,0.008405586,0.01263057,0.0025493435,0.006209913,0.024861962,0.007903372,1.831432e-05,0.04961786,0.07951056,1.3918813e-05,0.034290932,0.04924932,0.005223516,0.012737552,0.07021746,0.005535672,0.011976308,0.051221304,0.031750333,0.01221905,0.00022357093,0.0021304127,0.00028211888,0.011058338,0.0006986257,0.00010549814
216,-0.4250633,0.25991982,-0.19673967,0.5038651,-0.0778921,-0.1071509,-0.019657724,0.31941432,-0.1372696,0.1272146,0.31563178,-0.48115224,-0.32743347,-0.05186428,0.21023007,0.04066354,-0.23733014,0.0013303272,-0.05394571,0.1727303,0.28659427,0.04655013,0.06823707,-0.11369526,0.35878408,0.23661216,-0.22541052,0.3619476,0.277872,-0.19463909,-0.2710941,0.14083646,0.011879422,0.23550266,0.1056023,0.09971449,0.12958719,-0.42199484,-0.33740488,-0.12492663,-0.42164555,-0.111867495,0.5599289,-0.39154446,-0.03560237,0.5303337,-0.25412413,0.17102472,-0.72567225,0.067462206,-0.07384019,-0.01624734,-0.26276347,0.099753216,0.084394924,-0.3850679,0.59771764,0.550676,0.20518522,-0.24249144,-0.19832581,-0.20403269,0.19359688,0.16646658,-0.061925594,-0.2548196,0.17493701,0.04104208,0.19723643,-0.15572715,-0.15341744,0.31437045,0.17897075,-0.6489243,0.4371665,0.031583384,-0.379084,0.32699564,-0.39796507,0.20072708,-0.036593214,0.020096205,-0.6392773,0.19728674,0.109992556,0.40582195,0.02694151,-0.53076464,0.23277023,0.1924724,0.04491783,0.0001419768,0.00048925105,0.026468085,0.0024257516,0.025628611,0.02745498,0.08886794,0.00094384095,0.17112783,0.012351477,0.009068893,0.00010692659,0.064520836,0.12954047,0.0006534307,0.0040573613,0.04525936,0.021662299,0.10534408,0.013876297,0.0033835694,0.0036867326,0.1036249,0.0037616987,0.023432285,0.0021766764,0.0005575995,0.051986102,0.012009857,0.0018776401,0.04215069,0.13172863,0.001878208,0.010514759,0.038797464,0.0029586048,0.015731174,0.012351195,0.011364698,0.00028517345,0.00025038162,0.0020328467,0.00027451265,0.0050072013
217,0.43064177,-0.1367396,0.039374296,-0.3409002,-0.013110377,-0.008717217,-0.15486233,-0.15382405,0.0034845565,0.1885543,-0.49472988,0.22255138,0.49241075,0.2040884,-0.11692229,-0.08464714,-0.060218763,0.09775479,-0.047567062,-0.0033369493,-0.25228503,0.1126798,-0.057929248,0.14935926,-0.0068529397,-0.31729868,0.18634413,-0.013191044,-0.34650433,0.24705918,0.0256485,0.05892452,0.25376678,-0.21884024,0.2541828,0.02911175,0.12195404,-0.13516352,0.31523964,0.1301483,0.3142476,0.27056864,-0.56446147,0.440629,0.17067547,-0.4250633,0.25991982,-0.19673967,0.5038651,-0.0778921,-0.1071509,-0.019657724,0.31941432,-0.1372696,0.1272146,0.31563178,-0.48115224,-0.32743347,-0.05186428,0.21023007,0.04066354,-0.23733014,0.0013303272,-0.05394571,0.1727303,0.28659427,0.04655013,0.06823707,-0.11369526,0.35878408,0.23661216,-0.22541052,0.3619476,0.277872,-0.19463909,-0.2710941,0.14083646,0.011879422,0.23550266,0.1056023,0.09971449,0.12958719,-0.42199484,-0.33740488,-0.12492663,-0.42164555,-0.111867495,0.5599289,-0.39154446,-0.03560237,0.016315823,0.0018977977,0.006367954,0.025063554,0.020243697,0.00040483254,0.046849612,0.08213402,0.030963117,0.0055720825,0.087828405,0.0021254583,0.0014264213,0.008316169,0.00042126348,0.008966397,0.02694622,3.481178e-05,0.0014713844,0.02995027,0.0017557901,0.0035670914,0.024015622,0.006629856,0.1183456,0.0016010628,2.9819612e-05,0.02905456,0.026827697,0.0005376224,0.0063991514,0.01607015,0.0061395867,0.08262324,0.0036148627,0.011870771,0.0016797299,0.07444323,0.00033805688,0.002410339,0.04615496,0.0055879573,0.00014103152,0.09032215,0.012704601
