,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35
81,0.14111508,0.046136066,-0.0114082135,0.00630353,0.03028842,0.005058637,0.09347748,0.046762954,-0.04398097,-0.04891284,-0.0015998185,0.108274594,0.0029909238,-0.018873548,0.06487764,0.0585016,0.12864974,0.1313839,0.32393172,-0.022918671,-0.14027362,-0.011316048,0.07066203,0.15503886,-0.09104603,0.08180811,0.22337279,0.10707767,0.0067978026,0.024431732,0.2003874,-0.13517085,0.08352462,-0.20660083,0.0074897083,-0.0019340055,0.119066626,0.00037107107,0.03281073,0.015614532,0.03028842,0.005058637,0.005962519,0.055055913,0.030826377,0.027755398,0.12699531,3.1698215e-05,0.0029909238,0.0017994449,0.011301804,0.040077303,0.11075987,0.007131705,0.28848866,0.061211556,0.004948939,0.00019588493,0.055100847,0.041922294,0.0022035257,0.013487242,0.007400252,9.324713e-05,0.0004439958,0.0014783094,0.0045468537,0.00031834943,0.029050931,9.823426e-05,0.0013776394,0.0006519839
82,0.069813095,-0.06522649,0.2004557,-0.06436219,0.017865216,0.025244726,0.14693335,0.10967645,0.058663152,0.08072858,-0.022970073,-0.058401566,0.00067679776,0.005900234,0.06762813,0.02055541,-0.041649934,0.097869836,-0.10996418,0.06810653,-0.08103497,-0.034122374,0.20355661,0.0856076,-0.029529631,0.18312003,0.21819605,-0.09967694,0.2344732,0.088508114,0.016030189,0.029798944,0.029801842,0.14671436,0.011599986,-0.009438589,0.004950413,0.004411225,0.020029597,0.0003622567,0.017865216,0.025244726,0.0031419047,0.05553915,0.011124502,0.015036636,0.0021787845,0.04690059,0.00067679776,0.030810643,0.04143316,0.0040881033,0.007737662,0.010481191,0.015326724,0.00052111177,0.078401566,0.0008668283,0.093206085,0.030367274,0.074989945,5.8752597e-05,0.0038961421,0.0005509331,0.13880815,0.001002263,0.006169011,0.0009995132,0.0016155128,0.016301032,0.02814111,0.027176786
83,-0.05513078,0.05274117,-0.020463075,-0.15928908,0.051285833,0.0008022469,0.24227034,-0.029059255,0.085177734,0.052127507,0.05987979,-0.19803151,0.045138646,-0.06821075,-0.04324627,0.07420077,-0.0066599054,0.10382087,0.15697475,0.059485584,0.11291436,0.17516172,-0.13271782,0.0501105,0.018331047,-0.055349406,-0.027152188,0.050521504,0.11897333,-0.041609637,0.1300653,-0.02795885,0.034748,0.18313213,-0.03918367,0.05011645,0.03863243,0.0024138598,0.012265769,0.003641912,0.051285833,0.0008022469,0.09031813,0.00014152745,0.00022602269,0.0031925885,0.03752319,0.011999241,0.045138646,0.0259947,0.006171128,0.020610843,0.0001934403,0.03035263,0.054285992,0.074385054,0.04530991,0.006438299,2.559432e-06,3.0262067e-05,0.03346021,0.034016263,0.094426066,0.032712027,0.00052137265,0.016033957,0.022212649,0.029867982,0.0054664635,0.042850584,0.018324884,0.0013602395
84,0.13933912,-0.037091415,-0.02466794,-0.02853685,0.12614958,0.016592806,-0.13470188,-0.07539475,0.09122397,0.08896008,-0.047828708,-0.031951476,0.010294416,-0.073938675,-0.0041920035,0.023637667,0.11674479,0.11508957,0.14836207,0.015032694,-0.051061314,0.069249235,0.040923074,0.105897926,0.21052915,0.13621818,0.13831758,0.15632495,-0.019188464,0.11961687,0.26090965,0.06756582,-0.1050165,0.24038038,0.22337835,-0.044048734,0.007947566,0.008873125,0.028236056,0.014713949,0.12614958,0.016592806,0.0001533125,0.023621006,2.8699798e-05,0.037049647,0.012551407,0.002275426,0.010294416,0.09968186,0.002328022,0.0037807683,0.0012087668,0.027054362,0.014207137,0.0010532691,0.027024936,0.0024402393,0.052462146,0.006741209,0.10527403,0.009527617,0.0010788221,0.015441101,0.0026414993,0.07924204,0.0140132,0.0050049615,1.0259244e-07,0.119406894,0.0032932686,0.008681218
85,0.120799184,-0.104765184,0.07982141,0.056524385,0.0655813,0.09094303,0.08322062,-0.015692813,-0.042547956,0.060190726,0.08507236,-0.11418784,0.060647327,0.0349389,-0.25107518,0.11568119,-0.11663188,-0.2155176,0.16605043,0.012695093,-0.065884426,0.26579466,0.0056246314,0.039508976,-0.082695805,0.12407333,-0.049424738,-0.018477716,0.027743338,0.07864763,-0.1784997,0.013771512,-0.0013032311,0.15749727,0.018333632,0.036800213,0.010805901,0.039381303,0.051011067,0.0027048958,0.0655813,0.09094303,0.00034113426,0.00028292486,0.0008886307,0.0026459391,0.0013697773,0.03671995,0.060647327,0.09241221,0.009530994,0.0013765079,0.0009924378,0.027179375,0.00024825518,0.046478003,2.0626149e-07,0.15522647,0.01501769,0.0029474192,0.00770183,0.00043499598,0.0064866585,0.010935445,0.0080218855,0.03027207,0.013724717,0.07074437,0.00013813209,0.040110704,0.031603448,0.021640087
86,-0.089050554,0.22527534,-0.11319328,-0.07195651,0.0015972959,0.2466296,0.07381374,-0.056620233,0.041383147,-0.08416341,-0.15129519,-0.0029490003,2.9056635e-06,-0.10846826,0.08379713,0.18892273,-0.030502237,0.11038666,0.11465341,0.063548654,-0.037551805,0.07683297,-0.020051973,0.11113999,-0.054659653,0.06470555,0.06306033,0.25609168,0.036764428,-0.04784259,0.28718448,-0.10810443,0.08945339,-0.065880574,0.02797192,0.14876965,0.0030116113,0.015834097,0.0024226096,0.020892149,0.0015972959,0.2466296,0.00026033993,0.0004736873,0.042309016,0.023595382,0.006304535,0.015349987,2.9056635e-06,0.0011794942,6.207898e-05,0.02912715,0.0013800599,0.0003607293,0.057178754,0.07043441,1.8957343e-06,0.0021077057,0.0015144636,0.012749002,0.000112744165,0.011513882,6.733185e-05,4.926125e-05,0.00045066146,0.0013567602,0.16678603,0.030405765,3.6219895e-05,0.032799892,0.0076189074,0.10648747
87,0.1790621,-0.13891777,0.16509192,0.21802515,0.015037319,0.04437483,-0.08137067,0.0023663382,0.14184833,0.0660008,-0.04614182,0.012451691,0.0038946765,0.14947435,0.10712269,-0.022284243,-0.007126972,0.06725373,0.009128297,0.058999468,0.10915333,0.2060554,-0.06739427,0.15606195,0.14696433,0.16802047,0.10757653,0.080333516,0.021400131,-0.03617404,-0.01692554,0.059739653,-0.18634073,0.04796932,0.033647604,0.020666558,0.02544386,0.048212264,0.101197064,0.007976069,0.015037319,0.04437483,0.010856006,0.0038408383,0.029293872,0.010807463,0.009383433,0.001290622,0.0038946765,0.20110588,0.05028537,0.00027862735,0.00018920397,0.04958587,0.02137701,0.004947252,0.04316524,0.10145708,0.005542521,0.03615344,2.1134168e-05,0.009586552,0.013662941,0.03402796,0.011236238,0.007925253,0.041950095,0.0065288558,0.02017199,0.004483201,0.0013107863,0.04388378
88,0.057216622,-0.019473024,0.04163009,0.0019934033,0.009167146,0.006915465,0.17776483,0.006837311,-0.01693327,0.035816953,-0.025028909,-0.1765128,0.014555048,0.025989499,-0.18721573,0.069826044,0.025376478,-0.05948601,0.128411,-0.023215193,0.059944764,0.34085098,-0.11160488,-0.02177658,-0.043957066,0.085714094,-0.067683004,-0.07234149,0.09478855,0.11217096,-0.03823364,-0.06530544,0.08522909,0.050923895,-0.060205553,0.03159379,0.031982254,0.0012073775,0.004618633,0.00033908378,0.009167146,0.006915465,0.059542198,0.0006114658,0.00068115536,0.0021900889,0.0155628305,0.00018043957,0.014555048,0.00096238236,0.0001827463,0.027862748,0.00052805117,0.054599598,0.033502173,0.0066546327,0.042321496,0.032430567,0.02249325,0.00032263988,0.0015648097,0.027204327,0.0006077971,0.014929239,0.044484448,0.10705083,0.012629132,0.0061717923,0.026617162,0.001252037,0.0061859675,0.025614526
89,0.036888972,0.27905428,-0.028632078,-0.11214465,0.009617979,0.0007717771,0.14316483,0.021301381,0.10140906,-0.027952641,-0.026711494,-0.06130624,0.01206661,-0.106748454,0.13425262,0.05307208,0.08681922,0.18429081,0.06545219,0.037432402,-0.060746472,0.07011408,0.042081963,0.07005482,0.046735838,0.10294193,0.19361648,0.21829844,0.10556808,0.035904832,0.30159393,-0.058750134,0.11953137,-0.0036745863,0.14819556,0.10217126,0.00020335434,0.08233423,0.006210179,0.025719924,0.009617979,0.0007717771,0.04297777,0.10955778,1.21918165e-05,0.0017903629,0.06873793,0.044310786,0.01206661,0.003436918,0.022400279,0.024570143,0.0009930015,0.0018522837,0.048456874,0.0047796806,1.2917706e-06,0.007937037,0.05906495,0.002113213,0.102289334,0.012265356,0.06823639,0.048143674,0.004776114,0.0013018011,0.029666215,2.68998e-05,0.0116322115,0.00078712136,0.0516527,0.04842592
90,0.12977497,-0.13618061,0.044540145,0.1278415,0.006581773,0.00044760943,0.043206356,-0.019860715,0.32749322,0.11827628,-0.025435433,-0.119741306,0.0008132178,-0.15992817,-0.045813642,-0.013275759,0.0116335675,-0.068050295,0.1455631,0.029389804,0.06647885,0.042464223,0.04073562,0.10706755,0.04556182,0.14249402,0.017962597,0.015595663,0.06213447,0.1117039,-0.015176479,0.09258595,-0.1437054,0.1767232,0.10783426,0.024404211,1.8984418e-05,0.05349409,0.031433027,0.057633556,0.006581773,0.00044760943,0.008133607,0.010792404,0.24255507,0.026130877,0.009776569,0.022222491,0.0008132178,0.0071118823,0.014210057,0.019462219,0.046281137,0.021590916,0.09669586,1.4737196e-05,0.098819055,0.00015857034,0.063783444,0.004674761,0.050943162,0.0059393025,0.019235332,0.016144328,0.0021290146,0.04984574,0.015429584,0.051449887,0.00046870296,0.047783013,0.029349133,0.007960657
91,-0.027947903,0.030708507,-0.027426228,-0.06581675,0.027125625,0.038382214,0.051227137,-0.024927933,0.036111593,0.00575535,0.028367102,-0.05918918,0.029323906,-0.105372556,-0.23853989,0.18776213,0.043566793,-0.16195548,0.2562877,-0.045851067,-0.047087476,0.1710608,-0.016222076,0.031986926,-0.04601819,0.0734483,0.04485319,0.1491455,0.058529817,0.03202876,0.028543087,-0.07760103,0.1524737,-0.07131435,0.07140645,0.017832318,8.146989e-06,0.16704282,0.00043330423,0.00067397224,0.027125625,0.038382214,0.007773921,0.03494272,0.0017906968,0.039780498,0.01182917,0.053067435,0.029323906,0.0004896868,0.021761877,0.077298924,0.026687648,0.0040113353,0.0041794786,0.00044191023,0.025470266,6.7719557e-06,0.008024951,0.00066134526,0.058870755,0.011976712,0.0033148553,0.05426034,0.019642761,0.0019233796,0.0038000296,0.019900888,0.0007891152,0.0028738284,0.01838694,0.00011908074
92,0.0575644,-0.015054351,0.03607277,0.07954602,0.01000032,0.0007804378,0.025419177,-0.020702207,0.020588282,-0.052995875,-0.11583364,-0.008641326,0.006040118,-0.08746449,0.088477895,-0.019968638,0.0019311793,0.05693312,-0.005018469,0.039470416,-0.10373001,-0.037667718,0.041275702,0.13878852,-0.053720135,0.211424,0.16195597,0.2706483,0.019128649,0.118548125,0.031945877,-0.12827767,-0.073987044,-0.009954955,0.051425874,0.10376923,0.03518182,0.0032350847,0.0014983049,0.0076967287,0.01000032,0.0007804378,0.02040741,0.008892383,0.009158266,0.027981862,0.012644145,0.010461534,0.006040118,0.0033115465,0.016595038,0.008986721,0.03785072,0.01898293,0.012582909,0.0006699013,0.0052227336,0.0029519463,0.013941272,0.0069180904,1.1549531e-07,0.058572564,0.028135194,0.11548807,0.010907756,0.07597547,0.00018719777,0.012943735,0.00034830475,0.005715333,0.011644537,0.08303854
93,0.008931723,-0.09410052,0.029168814,0.34038854,0.020127203,0.026451645,0.21040893,0.0006916914,0.0911843,0.03175485,-0.043431588,-0.07429766,0.02656515,0.07537493,-0.03401076,0.060820654,-0.041204326,-0.118653126,0.00911418,0.15468436,0.14800341,0.21182789,-0.08563861,0.09868206,-0.057860523,0.086708136,-0.05361026,0.035535518,0.13580227,0.060990676,-0.19145767,-0.01644028,-0.031396613,0.06273188,0.0020177206,0.060794428,0.013596636,0.06801917,0.0006912213,0.19467157,0.020127203,0.026451645,0.092699185,0.0050123543,0.020557892,0.0032882926,0.032403342,0.06680993,0.02656515,0.11897785,0.0013385091,0.0019650906,0.018672382,0.00046062062,0.0037975162,0.09054553,0.14510396,0.009351891,0.007399431,0.08794509,0.00013991188,5.3987827e-05,0.0050889067,0.050828055,0.04163419,0.021073876,0.0017177266,0.00879943,0.0011429214,0.029396854,0.006473045,0.024476692
94,-0.04878282,0.07816736,0.04309964,-0.056583848,0.0063393777,0.026187757,0.21370567,0.0030519478,0.15261488,-0.039517686,-0.21990101,-0.015762584,0.019896468,-0.13383643,-0.0021772354,0.06386586,0.1281522,0.044874884,0.56695324,0.01537188,0.03960595,0.2879387,-0.098796,0.18597476,-0.102265276,0.03358095,0.08258366,0.2164384,0.18668826,0.04351735,0.3619749,0.01822815,0.20883815,-0.15372841,-0.022319708,0.08560632,0.004126709,0.009158562,0.12314416,0.0049215076,0.0063393777,0.026187757,0.002031342,0.040200777,0.025694624,0.019808877,8.5231935e-05,0.010484861,0.019896468,0.0042338767,6.158772e-05,0.018024063,0.008693993,0.00067179266,0.48999515,0.00715174,0.030937217,0.06449052,0.036614157,0.095816486,0.00091749796,0.01933677,0.0046136435,0.03507449,0.017390968,0.06290366,0.14109714,0.114641696,0.038842928,0.016690323,0.00076065894,0.09159328
95,0.23929912,-0.15369943,0.21959509,0.10209982,0.037085634,0.00021489809,0.07451156,-0.0047614733,0.25600237,0.022486668,-0.107687876,-0.113110535,0.045409985,-0.10033904,0.07352246,-0.04879974,0.07396424,0.07758422,0.010950049,-0.0077712513,-0.24953906,0.07340419,0.23702358,0.085204795,-0.035205387,0.29979476,0.46761167,0.07831976,0.14064488,0.110515766,0.405834,0.019158008,0.039708003,0.17965144,0.23377779,-0.073809676,0.008913662,0.0020505849,0.00082711835,0.03353889,0.037085634,0.00021489809,0.010345763,0.0031198189,0.03919902,4.922691e-05,0.018028494,0.004465233,0.045409985,0.0092428215,0.0026665316,0.0067898585,0.00012902587,0.027734576,0.011506816,0.0013428243,0.020843666,0.060494643,0.05953033,0.00045125405,0.08935553,0.03376167,0.013130734,0.0013366902,0.00016029936,0.0005413358,0.10685418,0.022746364,0.028688602,0.017205706,0.030908503,0.002387235
96,0.08456439,-0.1696973,0.19928503,-0.13816297,0.061938774,0.0024051033,0.28892282,-0.04695078,0.09715131,0.04701437,0.014525923,-0.28310585,0.025588134,-0.205122,-0.28064513,0.2087192,-0.09569621,-0.19490679,0.22725011,0.03203383,0.029152548,0.13456976,-0.030870244,0.07085298,-0.17491412,-0.03453382,-0.0919901,0.0220308,0.18970633,-0.048382882,-0.123409405,0.037443906,0.10113863,0.2589354,-0.05344589,0.11543093,0.00015917822,0.002964277,0.009344037,0.016487338,0.061938774,0.0024051033,0.00071046664,0.009604486,0.0060515893,0.00822226,0.00197995,0.06124491,0.025588134,5.29805e-06,0.0006918696,0.0075381147,0.080242366,2.7285116e-05,0.0094232075,0.041612834,0.034520123,0.012797116,0.0014830787,0.0068280175,0.00041917834,0.024077687,0.032392066,0.008905429,5.0297327e-05,0.0037353155,0.075431004,0.063605964,0.019053273,0.039036557,0.00606294,0.008135944
97,-0.044713475,0.036257613,-0.052926175,-0.103712246,0.01143993,0.02757435,-0.0983034,-0.114057384,0.14048752,-0.09737202,-0.14851944,-0.055069678,0.0102105,-0.18338022,0.14948054,0.21444458,0.09468027,0.2512244,0.2376357,0.040402576,-0.107817866,0.025320305,0.0030856654,0.18194568,0.055100538,0.067247145,0.19608673,0.3528067,-0.013005771,0.020902175,0.37357044,0.007329756,-0.076966844,0.10250535,0.23753043,-0.044242587,0.0015561056,0.0054289945,0.053397574,0.014300492,0.01143993,0.02757435,0.065101735,0.02749554,0.0032890735,8.137431e-05,0.0018497533,0.0015075895,0.0102105,0.017928775,0.014321776,0.002538683,0.00090885814,0.017919451,0.05959235,0.05912453,0.004604635,0.0036530064,0.03275948,0.012319823,5.83579e-07,0.002085636,0.01594354,0.014737412,9.7573015e-05,0.0023180388,0.00051690364,0.0006516217,0.022688756,0.02233583,0.0025492017,0.008450813
98,0.19589481,-0.32477126,0.16831173,0.2690612,0.026982319,0.0047998624,-0.002815634,-0.024265463,0.12750094,0.1486346,0.16193222,-0.13100716,0.080537386,-0.07552634,-0.3091223,0.04522353,-0.0670203,-0.21020658,0.20742318,0.019263964,-0.09918026,0.12038355,-0.062873095,0.22928064,0.031670764,0.120610155,0.04077065,-0.058015082,-0.0015657302,0.041573048,-0.30177087,0.17587434,-0.21083622,0.2380217,0.012674012,-0.052422795,0.010652421,0.0018368881,0.050908,0.043270715,0.026982319,0.0047998624,0.035533328,0.0032693762,0.10239292,0.0230224,0.07188155,6.697843e-05,0.080537386,0.012959842,0.0032974698,0.00061659084,0.07339972,0.039038435,0.08592675,0.022928841,0.0058504203,0.017864771,0.0030484078,0.08469896,0.002871732,2.8207083e-05,0.024213428,0.0012383823,0.0050547402,0.00017450056,0.008699218,0.011732479,0.0011743804,0.009774438,0.00019851391,0.0049264734
99,-0.11937174,0.15568748,-0.10637174,-0.09425621,0.0003878582,0.0008288945,0.14149381,-0.06374648,-0.0802556,-0.09292668,-0.034588717,-0.08692744,0.006298026,-0.02025364,-0.14916436,0.1807986,0.0019883662,-0.005867064,0.20226015,-0.030724164,-0.09941003,0.2612803,-0.055214554,0.0888989,-0.12074154,0.025585925,0.0044959644,0.18800974,0.048782077,-0.03341309,0.029326834,-0.10927053,0.3713987,-0.089357704,-0.028445305,-0.04795752,7.7144214e-05,0.07051419,0.0011389214,0.05750232,0.0003878582,0.0008288945,0.008642745,0.0017570973,0.0021183246,0.0121766105,0.0023360474,0.0042235055,0.006298026,0.057696033,9.61598e-07,0.00029478766,0.07558525,0.0028374025,0.019498842,0.057213005,0.0019016374,0.00091891934,0.01919423,0.043688193,0.00048539694,0.020187518,0.009084635,0.005416294,0.023543507,0.0065563335,0.019751247,0.0373185,0.14652409,0.034868453,3.332062e-07,0.0063777184
100,0.06909332,0.05691869,-0.014552331,0.06265834,0.028287608,0.0003420179,0.024747035,-0.043429103,0.098891914,0.00040368643,-0.11410962,0.023411123,0.019313108,-0.040113423,0.22016707,-0.02490624,-0.0041600247,0.25372696,-0.083805636,0.15263338,-0.09950755,-0.12655124,0.056852475,0.1233969,0.1534857,0.1115238,0.22827503,0.15068403,0.05824246,0.033983417,0.18358329,0.049047228,-0.13703112,0.10857137,0.122249335,-0.029373214,0.026822623,0.0012909601,0.003949145,0.0036932693,0.028287608,0.0003420179,0.023618268,3.4614433e-05,0.010850652,0.0033372184,0.04344887,0.0042774933,0.019313108,0.041291703,0.0026292622,0.00894633,0.004634717,0.070552036,0.0010010172,0.09799812,0.0012080838,0.00026519966,0.007892392,0.0031609721,0.15041468,0.040107988,0.08962863,0.00989959,0.013657448,0.0018389713,0.07284741,0.024564669,0.015442995,0.0022156192,0.0070251822,0.0022832723
101,0.06640559,-0.21936384,0.009879199,0.0823676,0.0036690426,0.005922578,0.13568525,0.0118055735,0.110265315,0.1478864,0.075868,-0.06720911,0.051799774,-0.07412188,-0.24877323,0.076523475,-0.059538834,-0.12618406,0.106885694,0.07853249,0.075571805,0.20774509,-0.11086516,0.04165602,0.026718143,-0.0028181584,-0.12488429,-0.020564944,0.087331556,-0.009057604,-0.16484404,0.0875221,-0.037785344,0.2174598,-0.021650437,-0.0032542206,0.0030401808,0.00038245294,0.0008325881,0.06863237,0.0036690426,0.005922578,0.030626098,0.00010001161,0.04083699,0.02102291,0.016663345,0.036775578,0.051799774,0.0031800806,0.008431303,0.03686665,0.019418791,0.05114774,0.003154048,0.1030561,0.033497978,3.7279267e-05,0.011919986,0.012531772,0.02191141,0.0015520317,0.008406443,0.032825194,8.78187e-05,0.0029550537,0.019114124,0.01386414,0.00396064,0.09713403,0.040753126,0.0026823313
102,-0.026849791,0.10303764,-0.08143475,-0.10529576,1.895207e-05,0.0062682945,-0.024156166,0.08180786,0.03870732,-0.034711152,-0.0747438,0.063582756,0.017447203,-0.04702389,0.037696328,0.13280056,0.07526666,0.07395373,0.3438977,0.1091501,-0.04112965,0.1122577,-0.049630422,0.0966971,0.0075145196,0.031905502,0.12680636,0.25073794,0.0206176,0.00807683,0.25825837,-0.073020436,0.10700792,-0.10148769,0.07487686,-0.006643785,0.00013964532,0.030520555,3.5251265e-05,0.007659237,1.895207e-05,0.0062682945,0.00013931577,0.115412414,0.008798697,0.02838088,0.008847443,0.02260012,0.017447203,0.05269568,0.07097754,0.026932022,0.011096777,0.0008028858,0.18003513,0.15291114,0.009351909,8.852122e-05,0.0038934448,0.016976716,0.0017102063,0.010491739,0.00061601965,0.0014105466,0.01781103,0.026231125,0.038998466,0.0031048132,0.052479897,0.0009837843,0.024088912,0.015593305
103,0.26531363,-0.13746116,0.1284427,0.15518203,0.03690289,0.0058506588,0.033788443,0.03762931,0.025853915,0.03875267,-0.052549817,0.005831808,0.025066957,-0.008170009,-0.02383689,-0.0026804805,0.034174524,-0.007406477,-0.0043258257,0.039061923,-0.16793409,-0.034617785,0.09699699,0.08406929,0.012610484,0.22131507,0.19078001,-0.02440229,0.03815176,0.124301635,-0.018020831,-0.015564497,-0.1180023,0.06324215,0.21208534,-0.0021144934,0.11136921,0.028104827,8.849253e-05,0.0076319943,0.03690289,0.0058506588,0.037402898,0.0058379313,0.0005600993,0.0017758058,0.00025225378,0.021293258,0.025066957,0.01001825,0.0012615644,0.09025376,0.08385941,0.040711705,0.027064357,0.0025517049,0.0008806078,0.00386822,0.014409094,0.0006270313,0.053517647,0.012420646,0.014239637,0.011010892,0.027312081,0.031712167,0.03933654,0.0004802543,0.0032018488,0.018590214,0.17941579,0.030281305
104,-0.057354365,0.012223875,0.062007308,-0.15955919,0.020360876,0.005946924,0.2557941,0.004189087,0.1501437,0.029601762,0.00044655427,-0.15973827,0.00029988008,-0.1156899,-0.16397199,0.15812631,-0.09920023,-0.085746035,0.049244914,0.007851828,0.005263931,0.18485923,-0.08446616,0.067005195,-0.13314962,0.013705425,-0.062014684,0.14463739,0.16005345,0.040302254,-0.08906081,-0.07551063,0.1523374,0.062012933,-0.12319686,0.12515408,0.00015454688,0.0015041237,0.033908222,0.0032502352,0.020360876,0.005946924,7.1061495e-06,0.001273183,0.106974564,0.033305,0.0047578644,0.028918304,0.00029988008,0.018322494,0.0132044135,0.017510368,0.035607778,0.029746171,0.0046968805,6.9579815e-05,0.0001756891,4.4384535e-05,0.0074918754,0.0006102515,0.035209365,0.0028380936,0.003136517,0.048893392,0.010575369,0.050327398,0.028160116,0.0070989514,0.00080574374,0.055904016,0.0009463796,0.05653119
105,0.006828068,-0.053752374,-0.067742854,0.18254583,0.0056738346,0.0008587289,-0.08322737,-0.07505594,0.1746095,-0.027460422,-0.14174771,0.1038997,0.017221043,-0.104311064,0.15585884,0.0627497,0.09799251,0.21820197,0.27631104,0.22269325,-0.010466825,0.08977996,-0.09757418,0.1291414,0.11120586,0.15735419,0.10726708,0.22457117,0.02414536,0.029244268,0.20275609,-0.040044047,-0.06695023,0.06600199,0.16575761,-0.016167723,0.009125395,5.9892278e-05,0.013905958,0.14686996,0.0056738346,0.0008587289,0.0064513916,0.004813197,0.046935726,0.015412594,0.043496095,0.11065401,0.017221043,0.0020720693,0.009150018,0.035874713,0.00068778027,0.03274216,0.17023274,0.18493794,0.01118217,0.014158043,8.972941e-05,0.01685397,0.028146753,0.0989742,0.0044992156,0.011144459,0.005147854,0.0031776747,0.00241344,0.0012582258,0.09221728,0.0043834015,0.0072896047,0.010482162
106,0.15090089,-0.19206442,0.0999801,0.16154721,0.0005738008,0.009695869,0.12052056,0.05474299,0.19113399,0.15651837,0.11861744,-0.11282864,0.011346264,-0.007848842,-0.261925,0.045659356,-0.023866475,-0.22594668,0.1261555,0.034915715,-0.12687089,0.17017397,-0.009032229,0.056537513,-0.075261466,0.32533664,0.15410684,-0.054347515,0.08279317,0.11188842,-0.15730642,0.05078504,0.050051413,-0.006464798,-0.042698015,0.034834772,0.00073574943,0.037718505,0.004726853,0.019145852,0.0005738008,0.009695869,0.00047871296,0.002793137,0.16187382,0.04741738,0.028032817,0.009548846,0.011346264,0.016051872,0.004368011,0.001344355,0.04791844,0.0026292363,0.0058497456,0.014893694,0.01085527,0.001454374,0.0029784418,0.00022484512,0.016213497,0.11964002,0.037596997,0.014082359,0.00814216,0.018080007,0.0014831406,0.00029781822,0.0030516116,0.00090614543,0.020282533,0.02072838
107,-0.024349611,0.05593541,0.0700139,-0.08993706,0.0009045102,0.06306096,0.23868977,0.045745187,0.17044696,-0.028430112,-0.107735775,-0.17244563,0.01169098,-0.03369529,0.027405687,0.055805452,-0.025457256,0.1407481,0.09850506,-0.016160637,-0.01845989,0.25025806,-0.06375627,0.048676543,-0.16204399,0.023603339,0.030206773,0.1776907,0.1385153,0.006304823,0.0743646,-0.28869748,0.18519309,-0.12553298,-0.028037012,0.20535758,0.04978748,0.002173116,0.0494025,0.05553003,0.0009045102,0.06306096,0.012997564,0.10215951,0.1694954,0.08454323,0.034399666,6.9060717e-09,0.01169098,0.039096277,0.0026939171,0.0015353349,1.0110434e-05,0.039723318,0.006170459,0.009231883,0.03976992,0.06754889,0.0019076946,0.0035546601,0.008641234,0.006131457,0.0018236267,0.058391616,0.025193414,0.008089948,0.0037188062,0.024251653,0.0011774699,0.05350865,1.8394858e-05,0.07095801
108,0.12161349,-0.056102023,0.15504473,0.08534454,0.019819975,0.009963089,0.008979812,-0.048774693,0.30198324,0.12720361,-0.010566533,-0.11237425,0.010112443,-0.15355006,0.09031453,0.072365984,0.083778255,0.09609784,0.0263294,0.33488566,-0.004345524,0.106568664,-0.00079752784,0.08748492,0.049585152,0.21666425,0.15375158,0.13505101,0.090193525,0.0949431,0.14962819,0.063996844,-0.11837225,0.16673335,0.23654555,0.032954983,0.052553054,0.027367992,0.083063655,0.0009904648,0.019819975,0.009963089,0.0018846118,0.03744812,0.12877049,0.056829568,0.110402,4.1757203e-06,0.010112443,0.0007332107,0.0014311917,0.1322693,0.029249249,0.034318466,0.0038724109,0.19053692,0.013376524,0.070750505,0.00019225944,0.003996257,6.4529536e-07,0.0014061908,0.0073784185,0.0054711043,3.9538656e-05,0.024690038,0.065169685,5.7612564e-05,0.0016143278,0.0035614423,0.039070453,0.045491584
109,0.0811635,-0.20077287,0.020689068,0.048965767,0.02154506,0.035811234,0.10295653,0.032572184,0.024572589,0.054756895,0.069109716,-0.27606702,0.0024212655,-0.14959507,-0.3349838,0.117146164,-0.048957378,-0.18087456,0.23947765,-0.030929372,-0.008151526,0.33554292,-0.12808163,0.13769293,0.049418107,0.06192736,-0.07075679,0.06175329,0.06078932,0.09035188,-0.11713189,-0.059671286,0.07716483,-0.054779142,-0.0031990893,0.06978686,0.005950645,0.0020663647,0.0011906385,0.030259416,0.02154506,0.035811234,0.00042909526,0.08875931,0.014799415,0.006707972,0.016301176,0.0037946408,0.0024212655,0.0063173985,0.0010136903,0.0014715346,0.012634925,0.06655492,0.005119351,0.0010690512,3.162994e-05,0.08287826,0.02331479,0.03760048,0.11673761,0.039491013,0.0068087406,0.05677704,0.0046390146,0.08917147,0.018895183,0.0022396096,0.06605566,8.2486986e-05,0.020244636,0.0051971963
