,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46
147,0.10375504,0.008595899,0.06796315,-0.08093265,-0.022519538,-0.05674608,-0.109940864,-0.021679018,0.009739429,0.14339662,0.018482585,-0.080268905,0.11433226,-0.082120456,0.2807284,-0.0557753,-0.02998841,0.1851486,0.014383439,-0.36748096,-0.11063677,-0.028025879,-0.07146086,0.047665164,0.0988373,-0.07172538,-0.2021518,0.05328295,0.10753665,0.065857194,-0.0527179,0.29466692,-0.059808724,-0.1681498,0.12863126,0.10776036,-0.021751156,-0.11600624,-0.13459045,0.11174521,-0.1362022,0.035844162,-0.18326394,0.06377593,0.13432775,-0.11180291,0.103008285,0.047736228,0.05181989,0.011384319,0.00012297105,0.024090638,0.009497865,0.010567478,0.0010950273,0.093170956,0.016443238,0.0044625658,0.003048566,0.0019049785,0.0007799056,0.00018413173,0.00020135046,0.002828053,0.10326399,0.019889493,0.004169799,0.044854198,7.5082164e-05,0.0011431278,0.009996077,0.010156787,0.011052995,0.00058567314,0.00058343034,0.015902922,0.03476043,0.025479557,0.02353497,0.00020365762,0.0035469744,0.06047792,0.00046175215,0.0024954851,0.0057873316,0.012748268,0.064992495,0.007901618,0.02268765,0.019540982,0.02780534,0.09294565,0.0001039668,0.014758124
148,0.0783311,0.10580673,0.03981094,-0.18337704,0.063052,0.018011289,0.059845343,0.050377797,0.017258573,0.089846715,0.15469098,0.03669088,0.028146971,0.09492437,0.053143356,0.29206946,0.078067735,0.19488424,0.0707856,-0.0067393966,0.0282919,-0.05716304,-0.2065688,-0.072368115,0.19651718,0.15827851,-0.051052228,-0.030948844,-0.017437492,0.066596605,-0.01787527,0.07831395,0.020068258,-0.14289719,0.0395348,0.08249842,-0.05963829,-0.15800045,-0.025524978,-0.0058197156,-0.30638298,0.010127246,-0.026891146,-0.0035227854,-0.07569771,0.12735428,-0.114107184,0.031993724,0.0003788255,0.0005497322,0.00038738613,0.027321566,0.0064560254,0.012098536,0.018657517,0.05482443,0.00018481987,0.0025248884,0.00383146,0.00017282683,0.011127514,0.0056097684,0.00033155514,0.013634191,0.07552475,0.010792603,0.03287482,0.0016128724,0.0029002577,0.000349618,0.0073002945,0.0045414036,0.037103374,0.0048825503,0.004582755,0.0020816398,0.049959373,0.002063202,0.0048080753,0.005074052,0.0037138723,0.019394131,0.08868052,0.043591373,0.0010670506,0.044610936,0.034556855,0.005815528,0.003161333,0.00027649515,0.0039728563,0.00086352136,0.012522825,0.011780969
149,0.103602745,0.055347588,0.043522008,-0.014275017,0.18254426,0.21085197,-0.102909006,-0.09375771,0.007189845,0.15921226,0.19493464,0.027261058,0.1526021,0.1456254,0.043814912,0.12200913,0.09528971,0.05672834,-0.018494438,0.008851906,-0.106246054,0.047201388,0.09456091,-0.18026626,0.01817482,-0.017239977,-0.0812539,-0.073975205,-0.30638802,0.012103885,0.035079513,0.10650075,0.009107251,-0.064698294,-0.12508287,-0.061677277,-0.1275943,0.1866063,0.0867821,0.103460215,-0.20864198,0.08303392,-0.25229242,0.009669252,0.06253825,0.280142,0.09902124,0.0008985876,0.0010376463,0.056885067,0.015370506,0.07925986,0.032151926,0.0037752483,0.008032267,0.0014768444,0.00037242353,0.03867625,0.014652723,0.0236586,0.015134888,0.0025565776,0.038341615,0.0128279235,0.091144845,0.009067458,0.0027406865,0.0013556954,0.071441546,0.003174229,0.0061925426,0.07557362,0.0011385744,0.049757723,0.021246985,0.0026078888,0.10799639,0.006912135,0.13063282,0.04814112,0.044855196,0.0058436706,0.016920075,0.0007599676,0.002278583,0.021296358,0.05616236,0.0012745288,8.352133e-05,0.07387715,0.01380384,0.100481935,0.022507854,0.056876313
150,0.08528559,0.028057454,0.0056981924,0.06279361,0.0024665445,0.15588452,0.041885532,-0.08308296,0.02229501,0.06995075,0.037187736,-0.07014327,-0.045243546,0.18851677,0.024140617,-0.13930748,0.17850012,0.102366574,0.042866662,-0.12334649,0.0810986,-0.0031969482,-0.0153922755,0.028944869,-0.008470722,-0.10479264,0.086667016,-0.02836474,-0.15026146,0.030527666,-0.065046355,0.0010407045,-0.03573453,-0.23985729,0.15205568,0.14940417,-0.15707639,0.15721476,0.05746872,-0.02233877,-0.16554853,-0.13588805,-0.41958326,0.051905334,0.010692805,0.0981615,0.068870984,0.0016191191,0.04070066,0.0047174687,0.0071472754,0.049746998,0.010022304,0.00027345118,0.008077134,0.023291294,0.01832078,0.012780789,0.0011418137,0.00563247,0.0008881915,0.029160889,0.018981129,0.011671872,0.0045475117,0.008220566,0.0075016925,0.0019091134,0.004680301,0.0032957774,0.0076758377,0.09248704,0.007111713,0.00041364355,0.0059205475,0.019727252,0.11103015,0.0007493643,0.043434687,0.011910324,0.08110436,0.081570484,0.12796792,0.005321595,0.04003542,0.0032984687,0.031214073,0.00426485,0.013094854,0.011953548,0.040002447,0.029559813,0.008629182,0.010601012
151,0.089456126,0.056416344,-0.055918742,0.038291857,0.011272626,0.07931927,-0.12891956,-0.08153821,-0.08325712,0.08265093,-0.15613337,-0.083134905,0.048429802,0.07340717,0.10151508,-0.05646441,0.04976741,0.14091757,0.0054444764,-0.14839405,-0.031822033,0.02999562,-0.12956461,-0.047711,0.023727065,0.088452876,0.022452671,0.06776835,-0.2183586,0.1861371,-0.03502425,0.007299521,-0.075768396,-0.16090459,-0.06516677,0.044674754,-0.0004168211,-0.043194484,0.16070372,-0.03158298,0.15356678,-0.059437472,-0.1803654,-0.08671531,-0.1692883,0.14641729,0.069476634,0.03156166,0.074157014,0.017713007,0.060605068,0.0035764882,0.00022989552,0.013144674,0.008498751,4.9636196e-06,0.002210952,0.0015377413,0.0022670834,0.0044738143,0.016744185,0.085587144,0.0011332104,0.0043081916,0.017981444,0.028040888,0.02091056,0.015265043,0.116570316,0.0058822986,0.020894289,2.856007e-08,0.0032180194,0.0056914315,0.0010174591,0.017876694,0.0070907907,0.03368665,8.352961e-06,0.01348166,0.010721868,0.009250289,0.014994309,0.002289647,0.03800146,0.109953314,0.00096659595,0.13036774,0.001115563,0.051757913,0.01003772,0.036648918,0.00023892912,0.012146384
152,-0.022211103,0.082325585,0.07596618,0.0062399693,0.080581464,-0.13737658,-0.03820508,0.017185578,0.09564609,0.28341466,-0.043284543,0.06555058,0.10336666,0.011009989,0.09450875,0.03020902,0.036347896,0.13245744,-0.014950469,-0.041572545,0.11500672,0.0140116215,-0.1622941,0.014138447,0.14320132,0.10446193,0.083522454,0.024014905,0.10813568,0.023166372,0.019350372,0.09345963,-0.01578945,-0.13680309,0.030209212,0.21639183,-0.1860331,-0.23752765,0.033670537,0.09859673,-0.2594071,0.06741681,-0.13694789,-0.047106966,0.051438563,0.07592512,-0.02619037,0.015249142,0.028269462,0.010646937,0.016058052,0.01579916,0.011175178,0.000855191,0.016243385,0.017651573,0.15192105,0.06067764,0.058043133,0.011122957,0.009479148,0.051855568,0.13552271,0.013581277,0.007661282,0.027303535,0.023284603,0.009157685,0.024559636,0.0027498489,0.01053965,0.009726219,0.0010219578,0.028623866,0.048049524,0.095285915,9.196132e-05,0.08353061,0.01930446,0.009094256,0.007907301,0.015665429,0.13742815,0.02136308,0.013394754,0.03067058,0.004560507,0.0016973472,0.045450956,0.0012126684,0.022429554,0.110527895,0.00343921,0.0052814484
153,0.004459046,0.16142482,0.0053672194,0.11449884,0.08123011,0.25652575,0.0011589248,-0.08485594,0.0801394,0.060890514,0.15770592,0.0855964,0.012890009,0.12140267,-0.0058331634,0.07195686,0.12528138,0.083933614,0.0021745246,0.1941807,0.038051292,0.002749459,0.019843522,-0.11084212,-0.004556164,0.19630037,0.002744412,-0.06719284,-0.22603537,0.018533345,-0.00046295673,-0.15881269,0.016070668,-0.13188489,0.051711954,-0.15970142,-0.003066413,-0.0029481577,0.13587674,0.026520416,-0.051530838,0.0736223,-0.11090608,0.05859275,-0.05370885,0.13874671,-0.013202317,0.025681827,0.025425408,0.025494937,0.06477632,8.305713e-05,0.14672437,0.0008234727,0.0009865258,0.0016378026,8.858271e-05,0.023234347,0.063196816,0.023761766,0.038509063,0.003563345,0.0013361649,0.011159984,0.023349905,0.00023234455,0.027928734,0.06667034,0.0136285825,0.03881705,0.00547787,0.03656406,0.001558294,0.017504297,0.0074262056,0.011997,2.222807e-05,0.017967746,0.00072808575,0.034244616,0.0036507347,0.04330645,0.00021866523,0.019287884,0.00267205,0.009176895,0.09609358,0.0005890855,0.03766607,0.029341917,0.006103366,0.0057498976,0.001165297,0.043965362
154,0.07741802,-0.043390557,-0.07753937,0.22119027,-0.008233534,0.077663526,-0.11939453,-0.015575014,0.08194184,0.17865196,-0.03564134,-0.04453709,0.039451994,0.1064298,-0.02745996,-0.29657385,0.122942455,0.06671326,-0.082781725,-0.009162251,0.03600086,-0.10760311,0.26367494,-0.01983636,-0.062007584,0.047257647,0.11481647,0.015303209,-0.18592224,0.06907514,0.13684812,0.053818114,-0.049148377,0.09933059,0.04576402,-0.073996164,-0.010109721,0.1709302,0.04779151,0.028814634,-0.015428712,0.01692667,-0.15912272,0.16709265,-0.020570397,0.01672579,0.04954207,0.0055131344,0.0007090208,0.005537767,0.07559679,0.0016882266,0.010266352,0.0039918963,0.12245252,0.00012761189,0.10918637,0.026574682,0.023064477,8.373006e-05,0.06924231,0.0015039397,0.0031932783,0.019860843,0.0029850851,4.416215e-06,0.0029888074,0.0060600163,0.0084954,0.16064855,0.002637615,0.070156075,0.015241852,0.05972598,0.06420791,0.008173647,0.004307582,0.010376249,0.022202075,0.013492313,0.042093802,0.0033247657,0.0006938099,0.027180837,0.004131287,0.0019866452,0.0022013697,0.0007220239,0.024818854,0.016547823,0.05138017,0.014758729,2.3133312e-07,0.005040289
155,0.058712043,0.071055666,0.01293209,0.083589815,-0.063334785,-0.024491008,-0.057813376,0.018499115,0.043974005,-0.06325973,-0.11779353,-0.1243827,0.0024370253,0.05504565,-0.10195766,0.18034072,0.026005225,0.11777929,-0.11037926,0.07254822,0.17113456,0.0320238,0.043533526,0.13572502,0.11863426,0.05918476,0.33687517,0.20909956,-0.015042543,0.027242232,0.043269686,-0.05798953,-0.058194757,-0.11746321,0.1128234,0.015841056,-0.08415761,-0.11650607,-0.08598031,0.0426039,-0.10569671,0.04206078,0.021677125,-0.1268794,-0.080040455,-0.046244342,0.0688315,0.09334938,0.00031922778,0.0019932515,0.00017444762,0.06850269,2.0429816e-05,0.012250872,0.027475476,0.020778755,0.002137509,0.018278066,0.0030072674,0.07349091,0.03887055,0.0080493195,0.2635933,0.008412866,0.05317256,0.016468415,0.028231828,0.0036337315,0.0029067534,0.0020077627,0.015215594,0.047995858,0.015567532,3.7549407e-06,0.02035156,0.06348002,3.0030236e-05,0.026936641,0.0002666194,0.00327647,0.008950447,0.03921171,0.0019584696,0.007740073,9.413431e-05,0.0040749023,0.03692862,0.0056306734,3.5534194e-05,0.061654072,0.01187501,0.022188948,0.0012392679,0.010231087
156,-0.06810598,0.08369398,0.10373608,0.04493881,0.027893346,-0.019477583,-0.07865802,0.105938196,0.07742289,-0.06900301,0.11431073,-0.021293087,0.13397503,-0.013749765,-0.18342318,0.012237545,-0.013659285,0.10228742,-0.1563731,0.36685067,0.11664401,-0.04469641,-0.024439259,-0.008902113,-0.008782701,0.053743355,-0.07578034,0.08880408,-0.2793125,0.020659655,0.0041315034,-0.22958487,-0.009150132,0.057280112,-0.0714677,-0.08500383,0.035230286,-0.0702163,0.057873286,-0.004307424,0.18234819,0.079809934,0.20376612,0.040433973,0.13328183,0.077581584,0.06880693,0.016883029,0.00017354988,0.08756684,0.001456675,0.04966011,0.06132122,0.0016791361,0.07703637,0.013217624,0.026592307,0.040302906,0.0025929087,0.095248945,0.006364936,0.0018617703,0.026520943,0.0007660375,0.012573474,0.0097938925,0.08327692,0.0016284162,0.030728023,0.0048669227,0.004371674,0.0031039033,0.013665545,0.0043033734,0.0019138328,0.019626781,0.017577752,0.09115946,0.023973463,0.0038524808,0.001941053,0.00044218538,0.023759536,0.0031708234,0.0013116357,0.00053486077,0.007716526,0.040497698,0.047923766,0.002321698,0.046623416,0.2029129,0.010567061,0.01106815
157,0.054744788,0.010126849,0.05688502,0.13758469,0.0135199195,-0.11078206,0.16982189,0.008446698,0.008663069,-0.14160219,-0.04692825,0.017061818,-0.22086932,-0.075758465,-0.18362246,-0.15066937,0.03408965,0.0202652,0.025722466,0.1925167,0.15093927,-0.024284082,0.14047831,0.04512517,-0.07491184,-0.12920767,0.21073079,0.06243716,0.12484963,-0.21030883,0.20303597,0.102412485,0.02446035,0.06920676,0.06550579,-0.047922693,-0.029569684,0.2966759,0.072666965,0.0564215,0.18008469,0.0097895,-0.049849994,0.12872304,0.16259876,-0.11863353,0.11237034,0.07120091,0.0001476939,0.0032983534,0.013344893,0.0013002902,0.029369147,0.05604242,0.000857097,0.049325544,0.00053187885,0.0035162414,0.0041223606,0.023109797,0.0064335684,0.0019271538,0.007212792,0.002041076,0.0035991082,0.10244804,0.01687476,3.579057e-05,0.0015168376,0.039525654,0.021198537,0.016089687,0.0066095227,0.03685545,0.0009025332,0.00023345002,0.0039994074,0.0004007975,0.0048678503,0.017630707,0.0013416791,0.00031788566,0.0003527711,0.014072249,0.04442821,0.0036337292,0.010790774,0.100405745,0.036359943,0.013234079,0.0028896008,0.08047514,0.0032276982,0.062701635
158,0.14459465,0.22842267,-0.043163847,0.13780263,-0.06437287,-0.10466958,0.037251927,0.053916145,-0.024552014,-0.078314476,-0.024001159,-0.020227563,-0.038042933,-0.040280957,-0.0768049,-0.08347849,-0.065811634,0.07120117,0.062271196,0.07912149,-0.035097573,0.14172399,0.16622967,0.10809875,-0.022619944,0.00776637,0.06700698,0.22804707,0.11412051,0.20828423,0.08218219,0.010959278,-0.009526746,0.03702403,-0.14194661,0.13697128,0.31926343,0.048857197,0.023351392,-0.13571763,0.17788035,0.35769826,0.055086367,0.1461922,-0.10617756,0.017365567,0.17242804,0.16742772,0.06560441,0.041855287,0.0009959152,0.005866289,0.004361175,0.01798044,0.035883185,0.0020392344,0.055591367,0.12058888,0.031936843,0.04396984,0.0008546519,0.0034715356,0.0009154957,0.008701267,4.0778414e-06,0.059793916,6.5958535e-05,0.006357926,0.012204479,0.005911953,0.0010320427,0.0069809896,0.0013928566,5.772168e-05,0.00096157746,0.011386064,0.004497497,0.18736018,0.009724167,0.007518079,0.006288072,0.002537733,0.18355252,0.049518384,0.028293604,0.0016279732,0.028823497,0.060351744,0.1565636,0.0110201975,2.0551066e-05,0.022670904,0.10217737,0.032491833
159,0.025295204,0.10295665,0.023137225,0.17499673,-0.03097212,-0.14575659,0.05571039,0.0728295,0.18382075,-0.122927874,0.050951786,0.020591248,0.11653967,0.07358204,-0.21860732,0.040277008,-0.0264218,0.29777187,-0.030455962,0.36493954,0.17417033,0.079595365,-0.011846192,0.15851289,0.059720397,0.008761896,-0.06779587,-0.072839506,-0.023725964,0.1487468,0.15726563,0.04468506,0.033057887,-0.08995329,-0.0042190677,-0.05836064,-0.03965111,0.012000009,-0.1455423,0.09665332,-0.008161555,0.14028716,-0.0040880037,0.07091773,0.48129863,0.1057417,0.15544184,0.0013968105,0.0008882604,0.002529109,0.011963798,0.052142713,0.06197049,0.00015667597,0.00042519523,0.00010404279,0.00047705325,0.123383485,0.029242847,0.027985517,0.1161184,0.001245388,0.0002713952,0.00021583536,0.1473084,0.014902129,0.10066357,0.025671441,0.0071924273,0.00012476374,0.011067301,0.066279605,0.023169292,0.037206795,0.0017524665,0.035040013,0.031389516,0.064621665,0.004010402,0.00015206893,0.005100382,0.00064962404,0.00062794075,0.0068231397,0.07038054,0.00043546892,0.027571177,1.4732853e-05,0.13353154,0.000101916026,0.0025843475,0.15476687,0.20655333,0.065958336
160,-0.002511519,0.28033635,-0.082825795,0.031305805,0.01140799,0.057218015,0.24839635,-0.0032375753,-0.050731286,-0.38830078,0.0123747215,0.022064034,-0.30966112,0.0404303,-0.22090556,0.0068809483,0.20855051,0.2660573,-0.09559079,0.21117024,0.08372364,0.21917516,0.14027315,-0.06965326,-0.19252276,0.086694464,0.09129448,0.19093214,-0.19401711,0.087687604,0.11252913,0.023576671,0.021614138,-0.09470623,0.04635326,-0.0750616,0.15857688,0.23091528,0.15096788,-0.09649466,0.1641826,0.06659447,-0.04301483,0.14213832,0.090400085,-0.13889104,0.13558266,0.0037695123,0.016354049,0.0005250278,0.00020654337,0.0054848944,0.00018853901,0.008955558,0.057819366,0.036845654,0.000992796,0.017720029,0.0058915857,0.000120353674,0.024677513,0.02362751,0.010427036,0.08115504,0.0012143019,0.026675677,0.007870271,0.025208091,0.00013011397,0.03638611,0.03296401,0.058259424,0.04099117,0.042774398,0.009733064,0.0031364372,0.01905597,0.07029088,0.026922585,0.008403239,0.012639336,0.000317818,0.07327991,0.016290246,0.00202866,0.017047059,0.05055104,0.004297977,0.0005978939,0.027997965,0.013703094,0.08212465,7.6216515e-05,0.0037078983
161,-0.05233644,0.18571527,-0.10030326,0.12577417,-0.041855082,-0.12384547,-0.08578371,0.123154745,0.07215135,-0.0018363988,-0.28579673,-0.062057383,-0.114855126,-0.13199116,-0.09182389,-0.22593245,-0.16994217,0.018344058,-0.109159075,-0.053323474,0.01525278,0.21369885,0.2873801,0.11254745,-0.12185628,-0.018101916,0.020532638,0.007997525,0.11676651,0.12959668,-0.047903996,0.13117477,-0.093360774,0.17763872,-0.1735268,-0.026276037,0.085489444,0.08403505,0.05071459,0.054948468,0.074919544,0.24175783,-0.0006480515,0.10250759,0.16547754,-0.021143034,0.20028423,7.866258e-05,0.023412274,0.00014805506,1.8130448e-05,0.028281493,0.042904843,0.0072752032,0.08791787,2.8110222e-05,0.0022558847,0.0006122873,0.07728616,0.03506853,0.009880451,0.004721393,0.011571966,0.0075982222,0.0031232594,0.00060464314,0.013618817,0.034076367,0.129027,0.014688532,0.0014461131,0.009941271,0.009962037,0.0023258321,0.0015155828,0.024269244,0.0006811513,0.011512801,0.0051046293,0.010914485,0.05923542,0.0062569194,0.0074655185,0.0074723135,0.0024740375,0.057484962,0.012069476,0.016258014,0.01988152,0.015298955,0.027641624,0.04299158,0.0041518123,0.028142512
162,-0.12099859,-0.0035048155,0.10327472,0.22328533,-0.12556621,-0.082643315,0.34849793,0.15688992,0.06815354,-0.21978372,-0.065408126,0.023120144,-0.15566641,0.017985597,-0.25574625,0.06944455,-0.104072616,0.12328139,-0.005351346,0.3220858,0.30371234,0.10964814,-0.16737953,0.29725492,-0.0334149,0.122527964,0.106266305,-0.06940429,0.27796444,-0.009528669,-0.028311286,-0.06024626,0.20954111,0.13537069,0.029563745,0.019181198,0.021626815,-0.24216112,-0.063447095,-0.009965517,0.073314905,-0.12070659,0.21814932,-0.08914968,0.24955486,-0.08908289,-0.048662044,0.029798929,0.010929788,0.034881163,0.086157426,0.01812383,0.0054956116,0.047344252,0.028526308,0.07263985,0.014234838,0.00783801,0.009994084,0.028625082,0.019984894,0.024829376,0.020038754,0.009455679,0.024805052,0.015861712,0.020229058,0.0063377796,0.08906157,0.004957477,0.02154024,0.002703323,0.04634241,0.03481585,0.040413063,0.07870705,0.017289406,0.0051494827,5.043935e-06,0.124570034,0.17282736,0.0055623925,2.9063325e-05,0.0184129,0.0008907711,0.011048807,0.025732629,0.04408625,0.011147723,0.0025196327,0.0031750235,0.030591939,0.00015002111,0.020760156
163,-0.042594142,0.0627858,-0.11922036,0.08231895,0.09676169,0.10418269,0.059205268,0.023299286,-0.17859077,-0.2650651,-0.04940852,0.09953883,-0.044688374,-0.11694281,0.058990568,-0.0673135,-0.10619597,0.047621936,-0.14831883,0.1254593,-0.19972932,0.16305643,0.11277584,-0.046073508,-0.2641382,0.010304678,-0.16804484,0.10431906,-0.05979312,0.14744806,-0.031274043,-0.058192763,0.07975271,0.2503851,-0.03447105,-0.09014355,0.2995821,0.15829125,0.2537106,-0.036536142,0.36040276,0.12916647,0.29175454,0.15999073,-0.0039561577,-0.23376934,0.20480609,0.09755615,0.052424047,0.010660412,0.04187614,0.013071924,0.0013674456,0.0019439609,0.0050997864,0.019304734,0.034804888,0.0030303146,0.005657644,0.0010829059,0.03368439,0.04425653,0.0123143885,0.0038049293,0.035533253,0.010986599,0.0062427022,0.02833559,0.043372758,0.010194844,0.0342219,0.0031364078,0.004875243,0.000792849,0.0016568276,0.00041602858,0.0040219687,0.006792645,0.0065604486,0.027716408,0.011249296,0.023076355,0.015366462,0.042057224,0.0027477553,0.114745654,0.021246599,0.0206436,0.04508111,0.025123583,0.0008764824,0.021829221,3.322766e-05,0.05867986
164,-0.10287896,-0.024738353,0.098866455,0.10622864,-0.023185015,-0.19171624,0.07667329,0.14333075,0.08213501,0.14038807,-0.19750531,0.024942882,-0.02381589,-0.08217843,0.14393601,-0.29813206,-0.07995583,-0.090486735,0.1394711,-0.16458175,0.061685976,-0.038997546,0.10284047,0.30582199,-0.007415198,-0.19199239,0.09933217,-0.073137686,0.62644863,-0.003412026,0.13210474,0.2147817,0.054127645,0.28034726,0.15288284,0.15496206,-0.04557201,-0.049691528,-0.10532904,0.07730202,-0.10234712,0.11745682,0.12217668,0.1871674,0.2876187,-0.23064753,-0.035416555,0.035861075,0.030828688,0.027524052,0.0025082754,0.033202905,0.00076832436,0.048194215,0.05897998,0.03370979,0.039436497,0.03706789,3.8856848e-05,0.0015022758,0.00030743715,8.278789e-05,0.0012645958,8.2241255e-05,0.0006038811,0.01070948,0.06204625,0.03330196,0.022570757,0.062354214,0.05385437,0.040600397,0.0003360749,0.10920413,0.0438033,0.13231727,0.009183851,0.029047083,0.0042450335,0.0010296594,0.12378733,0.012905825,0.023249615,0.0028451344,0.0028615873,0.0005270314,0.0012625201,0.04770838,0.0989352,0.019394038,0.0038096583,0.0068506566,0.006992716,0.0020484377
165,-0.0057039186,0.11419855,-0.0034658802,0.08712608,-0.040821765,0.13194683,0.15574875,0.028339889,-0.078163475,-0.04871279,0.03200864,0.029762968,0.024566492,0.0400059,0.015157264,0.27600348,-0.013897311,-0.084027424,0.11194466,0.19605482,-0.11942404,0.120325804,0.027555497,0.06958146,0.054385148,0.07724132,0.0413924,0.03305616,0.09430162,0.1693909,0.09445791,-0.033749238,0.053197324,0.060343858,0.11932144,-0.11931233,0.3648233,-0.12106042,0.24076942,-0.17143719,0.10352462,0.06162984,0.19112532,-0.005106088,0.060641002,-0.069994025,-0.097516835,0.05037701,0.069196805,0.004272889,0.0066677025,0.010598469,0.0171406,0.07546673,0.0019289815,0.004642484,0.025239052,0.017126901,0.015495171,0.028159233,0.05270964,0.003449909,0.00156507,0.032405652,0.014330349,0.00039347907,0.003074486,0.0003514543,0.013964232,0.013899552,0.03763133,0.009998614,4.8374623e-05,0.028788162,0.007036288,0.012995507,0.0006528276,0.081561625,0.045782506,0.013219407,0.038904443,0.05751857,0.045538682,0.0095419055,0.04496611,0.29458836,0.053053122,0.0010157278,0.034382038,0.015240131,0.048689056,0.008159954,0.0016882762,0.018815788
166,0.052098446,-0.05995614,-0.0009286739,0.2350363,-0.0055759773,-0.036515344,-0.04897855,-0.008013152,0.1590958,0.11127181,-0.0071330164,0.0035586213,0.15186873,-0.062423646,0.057518583,-0.23059991,0.03400916,-0.013645261,0.065992296,0.012963921,-0.13098119,0.007871628,0.19672178,0.14418772,-0.124617025,-0.13471912,-0.1510445,-0.09579587,-0.0056003095,0.06543643,0.030450247,0.06141674,0.024362607,0.18253112,0.13492928,-0.063902274,0.17208113,0.07676701,0.01654122,0.044201773,-0.019094002,0.09003754,-0.06659576,0.23822273,0.30916092,-0.04301533,0.0238278,0.006720461,0.014971978,0.023694022,0.0588557,0.008201771,0.0051763854,1.1679737e-05,0.03153204,0.20738342,0.0023764072,0.019609293,0.0034988401,0.078805834,0.004809394,0.00019298463,0.01692668,0.011098394,0.0003106996,0.04405699,0.020385023,0.012335407,0.0001575275,0.05687691,0.026323523,0.0127274245,0.02376761,0.0622028,0.03891155,2.4029303e-05,0.0015034792,0.010885659,0.002715701,0.017413951,0.03462594,0.01651902,0.03600481,0.008943888,0.018781405,0.1267466,0.00010810774,0.0011282453,0.009543735,0.057069186,0.066600606,0.040386625,0.002871707,0.011134057
167,0.10024339,0.049530186,-0.05820886,-0.012300157,-0.08222468,0.11399749,0.065571755,-0.0280605,-0.11406475,-0.10712087,-0.028654434,-0.06346945,-0.19808628,0.07437908,-0.08143774,0.010684256,0.12833981,0.08417182,0.04302587,0.11781193,0.10208752,0.1128077,-0.012861716,0.08786648,0.011087175,0.027544796,0.18474646,0.034915373,0.16012637,0.089218065,0.12794682,0.13914753,-0.016260779,-0.045719914,0.23703805,0.016639464,0.13558869,-0.009271979,-0.12977341,-0.10910555,-0.007085274,0.0065851733,-0.01979074,0.053696916,0.081690304,-0.17613292,0.017990164,0.08299506,0.018863447,0.00085633516,9.306203e-06,0.016136207,0.044371244,0.007641813,0.019675788,0.0022062247,0.0023323456,0.008068401,0.0027155792,0.0006832395,0.036988318,0.00040902005,0.0025615627,0.0019670334,0.0029050405,0.022633415,0.15871356,0.011898111,0.053122487,0.005241697,0.013605407,0.05631807,0.021562845,0.0018419151,0.016486807,0.033347,0.013966723,0.00043298677,0.03114836,0.0007438016,0.011278092,0.0041441554,0.03410975,0.00017918664,0.013601519,0.00023872074,0.0035919573,0.010543239,0.084018745,0.010095691,0.017579548,4.8321e-08,0.034726135,1.6640794e-05
168,0.016145715,0.073266804,0.013494909,0.02356414,0.007098482,-0.010312628,-0.13370691,0.0328497,-0.016502779,-0.016510863,-0.0057517057,-0.060255807,0.16486801,-0.023790194,-0.016832408,-0.04600239,-0.12791687,0.005442933,-0.111606054,0.08248587,-0.024179492,0.17021856,0.10493319,-0.09618074,-0.09527205,0.037425224,-0.118164845,0.06490506,0.043873347,0.14591464,-0.0875158,-0.013673907,-0.06330824,0.12322888,-0.18481502,-0.05723133,0.20952703,0.05298864,0.063808575,0.027338952,0.115972266,0.20072326,0.17222507,0.05099263,0.0714559,0.08584283,0.14838171,0.00082960824,0.010175983,0.0032786594,0.0016864974,0.0006676243,0.011732811,6.476731e-06,0.031567544,0.025595821,0.01608793,0.014769443,0.0006986714,0.0153140975,0.0021777395,0.010011785,0.0113878185,0.00039055498,0.0054680565,0.015713759,0.042500947,0.0014894003,0.18022957,0.05486498,0.006580696,0.009015053,0.02993004,9.891391e-06,0.0019052523,0.15563537,0.01325297,0.025633771,0.0007856397,0.0008616665,0.032130346,0.021543646,0.019990481,0.043376785,0.06742257,0.07073258,0.027398277,3.0203042e-05,0.048198897,8.230346e-05,0.0033307883,0.0062468746,0.0011229722,0.03358657
