,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
116,-0.037110355,0.18406008,0.040520832,-0.056067627,-0.13276123,0.014914356,0.23904645,-0.035354745,-0.0626187,0.018102862,-0.19116312,-0.15285239,0.089055076,-0.11496705,-0.11025538,-0.045068823,-0.21105419,-0.087027356,-0.024679719,0.102242805,0.15338112,0.07665572,0.0073727565,0.004856033,0.0065590227,0.015785154,0.0045764297,0.0459212,0.07724047,0.002353231,0.11192915,0.10211505,0.0010102929,4.407365e-07,0.042867217,0.051088218,0.024414323,0.093939655,0.0008175648,0.001608852,2.0396776e-06,0.0023393286,0.13175946,0.14589018
117,0.056341533,-0.097643554,-0.10389446,-0.0207278,-0.04405903,-0.107551396,0.27315897,-0.015022102,-0.15875115,-0.12368782,-0.1388661,-0.2614278,-0.036570035,-0.14218684,0.1742271,-0.055954643,0.031032782,-0.067639634,-0.02937442,-0.123458326,0.07760469,0.1107437,0.07918833,0.006774705,0.004334428,0.0025357003,0.11921596,0.00019260935,0.03668525,0.0075123096,0.02886046,0.00040699332,0.009702655,0.061950732,0.0057398,0.04437164,6.98776e-05,0.018590758,0.0071144886,0.056152735,0.014139258,0.004435107,0.013310646,2.9822377e-05
118,0.10015322,-0.15166067,-0.06880283,-0.0064702462,0.036969107,0.053554356,0.100388706,0.06437522,0.0973128,0.009807412,-0.07779429,-0.3232707,-0.08082207,-0.11557597,0.28419462,0.03629498,0.10968515,-0.06123351,-0.023748517,-0.05357611,-0.009167979,0.21200156,0.03160267,0.011342068,0.031657934,0.018969873,0.00063458417,0.02841041,0.01360089,0.09235255,0.11792407,0.03088266,2.2624163e-05,0.005370328,0.0044584037,0.029309781,0.0025499687,0.019774457,0.03128965,0.013286699,0.010071301,0.013663242,0.0045817047,0.00031097484
119,-0.024661798,-0.19777659,-0.17315343,0.1892949,0.17454368,-0.14591816,0.033802416,0.0183716,0.15309347,0.01425746,-0.06506422,-0.18331999,0.1622953,-0.115729004,-0.010118892,0.050349936,0.24712983,0.078554854,-0.027652536,-0.04102043,0.06701028,0.26662165,0.037558105,0.0053264783,0.0010110897,0.12319461,0.011269744,0.0038434777,0.007340687,0.00022410917,0.11616029,0.0056256866,0.00078750664,0.03194005,0.046782292,0.024387956,0.0022352724,0.028088503,0.022433665,0.067157,0.0029642198,0.05857356,0.13115208,0.07598757
120,-0.09877491,-0.15005285,-0.24100259,0.037000045,0.14634591,-0.27158698,0.038884036,0.05592928,0.0731278,-0.08563743,0.003264919,0.06565544,0.19742699,0.101823464,-0.21949351,0.08801554,0.11265016,0.08822124,0.03927847,0.08317609,-0.07562918,0.29392546,0.03645194,0.092851326,4.6497287e-05,0.00039728644,0.022490656,0.00011180738,0.07793432,0.030754313,0.00677162,0.015012408,0.0007871614,0.03318959,0.0001357754,0.045210227,0.0011079645,0.0007844991,0.007373293,0.022301896,1.0430134e-06,0.018903641,0.0018037801,1.5663278e-06
121,-0.039672412,-0.06294788,-0.12842125,0.050946616,0.13306221,-0.19829841,-0.0104854535,0.11654993,0.1624715,-0.1528027,0.108313404,0.15787582,0.15159053,0.13730922,-0.19553183,-0.04514097,-0.05065663,0.11804129,0.050979655,0.19926809,-0.049469132,0.15932238,0.003084669,0.035167,0.010946135,0.017054623,0.020838534,0.0033698715,0.00501907,0.07254216,0.08581263,0.03481698,0.00033471972,0.015141016,0.09179002,0.018584773,0.14996599,0.00028626647,0.0087671,0.077595875,0.0068690362,0.0002854006,0.00038597974,0.023381252
122,-0.0033258367,0.014355488,-0.024690565,0.17429875,0.06625834,-0.19534782,0.037513524,0.08985651,0.09100971,-0.16440737,0.035020236,0.23922336,0.06585263,0.21047747,-0.31995898,-0.11999531,-0.18276735,0.0009989012,0.061055955,0.19921614,0.001725758,-0.015682468,0.030604867,0.047311462,1.066279e-05,0.1677061,0.07713539,0.009573813,0.00046258414,0.112426996,0.005379075,0.036024384,0.025720503,0.043552432,0.0006463447,0.051185407,0.044816315,0.035836402,6.248282e-05,0.022326937,0.0020353075,0.0007284613,0.0014735875,0.024120016
123,0.046082683,0.13631758,0.18578447,-0.14816935,-0.1000308,0.0223839,0.107453726,-0.04743094,0.03975839,-0.084682465,-0.017254166,0.03058371,0.22044803,0.0842798,-0.19026503,-0.05546549,-0.21906117,0.014122024,0.017872043,0.14261371,-0.036524203,-0.16586211,0.032452762,0.0022860495,0.10113127,0.051397145,0.0065886974,0.00070895033,0.004128257,0.0125667155,0.02942602,0.01817909,0.086408444,0.0052305306,0.15667152,0.012330988,0.037361104,0.043842226,0.0080862865,0.09919107,0.017372593,0.0011198857,0.0065418193,0.00010216461
124,0.026353894,0.09824542,0.091223136,0.047111887,-0.048258703,0.33520266,0.15689778,-0.027628163,-0.075875014,-0.15606818,0.22447821,-0.14755839,-0.10302481,-0.15474339,0.13218221,-0.15861611,-0.11193267,-0.09036492,0.009665007,0.10045055,0.10843105,-0.08998529,0.0002382436,0.012143761,0.010043156,0.0029018235,0.016161729,0.30431977,0.006698164,0.00010458158,0.0009108662,0.0044057094,0.1509652,0.032535374,0.018609649,0.029551873,0.11559043,0.014719299,0.0050207386,0.0051301806,0.0026039944,0.08412525,0.047586888,0.0042950595
125,0.076190084,0.009091236,-0.034759216,-0.071433775,-0.11345513,0.06735468,0.18312225,-0.06659567,0.065153,0.007207088,-0.26896867,-0.1283526,-0.07960389,0.054906882,0.30334145,0.00058330595,0.06547339,-0.10012616,0.031356595,0.059160646,0.08701973,0.14722508,0.013160054,0.032892812,0.0018530665,0.0056634783,0.00031922833,0.00026555883,0.08022203,0.012712382,0.0020366008,0.05416827,0.0009042764,2.2157676e-05,0.02972845,0.081090234,0.06346315,0.044294022,0.03264165,0.006735472,0.076539055,8.7500994e-05,0.05292366,0.11288847
126,-0.03242642,-0.22821629,-0.084363505,-0.04685768,0.08303829,-0.07315494,0.09912306,0.067072175,-0.12649123,-0.08034212,0.006967243,-0.28850308,0.14635357,-0.24876997,0.24609204,0.022651277,0.08881037,-0.026240231,-0.04781393,-0.036083795,-0.07516441,0.050207745,0.043951597,0.0007748838,0.010553975,0.00026281402,0.002181715,0.10201223,0.0021096258,0.06678052,0.01253872,0.0014211361,0.042591397,0.00012043932,0.07824236,0.026891442,0.00089279976,0.027507013,0.04033659,0.0030261558,0.002249153,0.025401004,0.007918633,0.0015639437
127,0.09026918,-0.15801403,-0.15303504,0.27181792,0.10195192,0.11538492,-0.026944246,0.012553713,0.121067755,-0.15867391,-0.0073143262,-0.21739794,-0.08503878,-0.02337388,0.104587026,-0.04166007,0.19334662,0.04722788,-0.0029053353,0.045861088,0.06403497,0.36696082,0.00076699565,0.025730431,0.0772394,0.1442931,9.797352e-05,0.041887134,0.0126505,0.0012280748,0.003475983,0.00917733,0.0050013084,0.021154016,0.022989152,0.009830684,0.03694897,0.019593177,0.011687314,0.044143233,0.01021478,0.001388175,0.028823981,0.01976882
128,-0.05846968,-0.21542592,-0.04544112,-0.093503244,0.17340551,-0.16805778,-0.07381327,-0.020374956,0.09271244,-0.05327717,-0.12406158,0.026028693,0.3635493,0.04283193,-0.2125485,0.12108888,0.039947156,0.0582267,0.07679582,0.07702679,-0.13747193,0.12845841,0.013251651,0.0098460885,0.13124827,0.0032616528,0.011737653,0.13319944,0.00047150577,0.0004550791,0.017362589,0.002456656,0.033911534,1.3854167e-06,0.07153945,0.04287441,0.00020266754,0.0017660564,0.0069391755,0.013569,0.053181875,0.002089619,0.009674766,0.003701148
129,-0.035948653,-0.07058608,-0.12653705,0.22668882,0.102786854,-0.066296406,-0.037644923,0.21112972,0.049466465,-0.27231345,0.26799536,-0.07393298,0.07572563,-0.049773507,-0.38132167,-0.10415509,-0.014371826,0.0924674,0.046689283,0.1908938,0.071564265,0.1715025,0.0022160423,0.00040756416,0.027718278,0.0844215,0.005675694,0.001186228,0.00015294398,0.1505853,0.0037842905,0.0027869593,0.028126422,0.0016452302,0.0023816857,0.003229811,0.009394119,0.0012075929,0.0012811504,0.033755075,0.017575933,0.039386146,0.058527358,0.0140569955
130,0.05874501,0.03831066,-0.063617475,-0.07020239,-0.030026577,0.026188366,0.0014283564,-0.03543688,0.17335472,-0.07767083,-0.12645328,0.20467158,0.13387603,0.30575055,-0.48142892,-0.12187737,-0.08680654,-0.0047809836,0.064401105,0.2484549,0.0026216134,0.09607798,0.06718283,0.0070460243,0.10576787,0.0035847973,0.0008617297,0.1319812,0.008845994,0.016640667,0.004064,0.059132308,0.0635437,0.05522869,0.04456412,0.029552707,6.090027e-06,0.0007478093,1.0804629e-05,0.015439516,0.01816741,0.006770991,0.026180504,0.0014033052
131,-0.012545919,0.12483813,0.12767911,-0.102976345,0.005966044,-0.0774433,0.114501685,-0.049132407,-0.049434945,-0.003323242,0.15233815,0.06463959,0.13107055,-0.08572961,-0.2992696,-0.18998852,-0.16706795,-0.052402288,0.030628055,0.1368985,-0.05821413,-0.10534985,0.014503563,0.00041148186,0.041415058,0.0049743005,0.00014063608,0.011824553,0.05685949,0.011806281,0.032947026,0.14430471,0.043709848,0.11529458,0.013992821,0.11744916,0.00086976937,1.5936215e-05,0.043373097,0.0001257803,0.033018548,0.023719786,0.0054362686,0.019257706
132,0.14897975,0.20104471,0.18385051,0.14977726,-0.12938145,0.12885827,0.08230585,-0.0801093,0.02540538,-0.11434574,-0.06396207,-0.04340804,-0.103815414,-0.031590134,0.015105579,-0.16365154,0.13174216,-0.02032046,-0.015076053,0.14032623,0.13622242,0.02346864,0.00016095961,0.035163186,0.039732527,0.12692776,0.00023006185,0.004743027,0.01593043,0.01488496,0.011655373,0.02642145,0.0007209423,0.033660185,0.06394944,0.02461383,0.031408254,0.03291397,0.18014456,0.09756908,0.0111250905,0.077067815,0.022787219,0.010633857
133,0.020848785,-0.023669124,0.27536237,-0.08944999,0.03174688,-0.1324193,-0.024358917,0.0011929721,-0.09270482,-0.012694938,-0.19904551,-0.070626065,0.09487394,0.008533657,0.14767422,0.059403144,-0.13240413,0.016825624,0.0008178167,0.10351244,-0.06330047,-0.067220815,0.019836914,0.011821491,0.17850272,0.048420962,0.028078053,0.00012513535,0.00086517725,0.08301874,0.039798573,0.016273685,0.0013499229,0.0033091472,0.005467927,0.17372988,0.0020335051,0.031644326,6.906953e-05,0.04537943,0.010978047,0.034117147,0.007216455,0.006869292
134,0.048833158,-0.027692618,-0.08389892,0.05968482,0.097393006,0.11407449,0.058204353,0.19015694,-0.07756598,-0.15175876,0.06948933,-0.2511602,0.014788281,-0.10865039,0.093117625,-0.059375882,0.0022020228,-0.010693244,0.008778371,-0.0865316,0.055745196,-0.10250655,0.000532082,0.028320821,0.0026318375,0.003314144,0.092364974,0.058696643,0.028332282,0.16045536,0.010122212,5.900569e-07,0.051828068,0.0041918294,0.00026459087,0.034871984,0.09198652,0.006045072,0.010642583,0.0014672758,0.00036555927,0.00035844313,0.017998602,0.015861828
135,0.043224577,-0.019881073,-0.06862417,0.0204752,0.049659215,0.13207906,0.012020057,-0.015941085,0.07724832,0.0010721805,-0.017959109,-0.16099137,0.036120277,0.069479406,-0.047016565,-0.049318112,0.07971335,-0.020774353,-0.0014387676,0.026892094,-0.025247773,0.18112163,0.0026262454,0.010691206,0.001304524,0.049510803,0.0051758913,0.038136017,0.004318058,0.013746856,0.028657349,0.005175014,0.029549135,0.012481219,0.006473008,5.464436e-05,0.0023803392,0.029864654,0.015214494,0.0080702,0.003907854,0.020605644,0.0013621065,0.008765664
136,0.017909827,-0.07165379,-0.010937829,-0.041950602,0.17386322,-0.13964067,-0.031479042,0.0025765765,0.014681843,-0.015142523,0.09668589,-0.05867792,0.16619132,-0.117738634,-0.10732619,-0.019104095,0.12300077,0.0120995715,0.005650867,0.0074501224,-0.087255426,0.09652159,0.019251043,0.00083499576,0.034049205,0.00011938192,0.006147259,0.0054609934,0.001696997,0.027235633,0.013720861,0.051218063,0.050646365,0.006838224,0.010835451,0.0116922585,0.037470065,0.0027402195,0.043430854,0.007505777,0.016038043,0.0030863099,0.01797285,0.008325708
137,0.15234111,-0.029943353,0.01824863,0.15375794,0.075684614,-0.021111581,-0.06358095,0.013824207,0.08670536,-0.09471457,0.10225941,0.022812743,0.13295794,0.04838957,-0.22260308,-0.06945346,0.056543436,0.05109582,0.024884762,0.12803803,0.029039277,0.22229546,0.10650228,0.0041223005,0.025004875,0.047155242,8.688114e-05,0.021745853,0.036578372,0.023376254,0.0025355208,0.034883827,0.022162868,4.705066e-06,0.090184994,0.0635949,0.0067179245,0.0071852515,0.0035166277,0.017251892,0.018834976,0.012143671,0.0020770864,0.03549167
138,-0.021416793,-0.06318772,0.036061604,-0.07801412,0.03815579,-0.2054474,-0.04339057,-0.03290835,0.066661164,-0.11728251,0.040884066,0.08494887,0.19124098,-0.06261201,-0.32977012,-0.0036000684,-0.0513943,0.013084649,0.079240546,0.16096862,-0.05808531,0.019829497,0.001728794,0.017657077,0.0072682803,0.0004585737,0.011615298,5.162551e-05,0.00509883,0.0018183811,0.00055978604,0.054507464,0.061077207,0.0319362,3.8497074e-06,0.0016063302,0.00031127568,0.03262998,0.017229944,0.00041691886,0.05369264,0.033460636,0.00020768234,0.0037848684
139,0.006799101,0.098879196,-0.03898236,0.10743118,-0.052112643,0.026253155,0.0058009694,0.043383144,0.052434172,-0.09698655,0.026645891,-0.013798919,-0.041881192,0.009741452,-0.24134377,-0.1313907,-0.076265104,0.04323922,0.034069348,0.17449178,0.10814636,0.08944136,0.009286993,0.010486725,0.010487081,0.0002891833,0.018322293,0.0002507131,0.00055515807,0.045183178,0.00039828077,0.073298335,0.0058095856,0.0068004616,0.0012813451,0.021143965,0.039646447,0.0008247518,0.006274981,0.04614017,0.027527025,0.00014387349,0.01997987,0.021173779
140,-0.005709895,0.11646867,0.017813869,-0.0822294,-0.061726965,-0.108815566,0.048794437,-0.022253864,-0.029765021,-0.050887465,-0.16629353,0.06347221,0.16123536,0.08097907,-0.15013878,-0.07520968,-0.10624817,-0.04763868,0.24902022,0.055508982,0.03602409,0.046372026,0.008885018,0.07365005,0.0474979,0.0015130267,0.018708581,0.011772103,0.00046394303,0.04344149,0.0063516316,0.0037457338,0.011254336,0.030016672,0.08599551,0.020441212,0.015469417,0.00013164054,0.007871259,0.0057255146,0.2274006,0.012776115,0.04132626,0.08992832
141,0.102331795,-0.044398576,0.087545365,0.04388431,-0.05713178,-0.05722916,0.06347026,-0.029725965,-0.13643205,0.0014440119,0.12037543,-0.19780459,0.0592858,-0.035971735,-0.08508837,-0.13067743,-0.11929277,0.026542652,-0.008361349,0.079450004,0.023468014,0.032239318,0.06785649,0.0023477746,0.008591573,0.10232818,0.0052509224,0.00886251,0.003186613,0.0078788735,0.0049490407,0.27493712,0.024668656,0.008412996,0.03639662,0.0027852182,0.009118855,0.053356323,0.0035606918,0.08410572,0.0154579915,0.0030573984,0.012879773,0.019628854
142,0.12939523,0.09400469,0.012697488,-0.06332893,0.009541842,0.1269075,0.11194867,-0.060918648,0.11601789,-0.13260168,-0.081985876,-0.17385316,-0.05127068,-0.05442166,0.04198742,-0.027095493,0.09714689,-0.07749453,0.013743695,0.015378378,0.07453692,0.054334905,0.007574496,0.10895707,0.06875346,4.0980777e-07,5.8067008e-06,0.07335936,0.081477515,0.0044200686,0.03363089,0.0009721075,0.01371501,0.01155253,2.8449222e-05,0.055541087,0.04213464,0.0340317,0.002269775,0.0008655894,0.00047236888,0.09472906,0.08051442,0.044122193
143,-0.07533674,-0.05404931,0.10200502,0.03583938,0.07110123,-0.09930345,0.048413265,-0.013331501,-0.08672695,0.058182582,-0.025127081,-0.09122052,0.12823051,-0.21340086,0.021879558,-0.00355944,0.011477805,0.04031347,-0.035954647,0.080159724,-0.042955123,0.10283174,0.006392918,0.005744975,0.10864154,0.012114981,8.0494734e-05,0.02402518,0.00014754804,0.00021624606,0.0012683317,0.03614059,0.0074442574,0.091591425,0.008465772,0.022567438,0.0035581188,0.005656296,0.0028763146,0.050787788,0.0027926182,0.04775752,0.0011254627,0.0011077117
144,0.06662094,-0.10164448,-0.07856574,0.10619041,0.02610967,-0.0026575737,0.034749255,-0.001319698,0.09516144,-0.15418603,-0.077810794,-0.04720816,-0.045230567,0.043541186,0.001573585,0.15001695,0.076851174,-0.007991377,0.052908182,0.0026816446,0.14097248,0.24210466,1.832239e-07,0.003348868,0.048560135,0.009085755,0.059983373,0.051023576,0.049591903,0.00046002187,0.08070032,0.017838817,0.032007787,0.00489106,0.007866377,0.00032100992,0.025299083,0.17032012,0.015965665,0.0021323473,0.032751445,0.0032562185,0.058828104,0.11677365
145,-0.16342652,-0.16471808,-0.18454131,0.09372226,0.0134482365,-0.18550824,0.08765313,0.0753236,0.012098554,0.031230725,-0.009348072,-0.017256962,0.19217946,-0.013095953,-0.06576205,0.16087084,-0.0045931973,0.13317543,-0.0018831138,0.07227404,-0.07120249,0.07035048,0.029648919,0.004992005,0.0034100683,0.14653227,0.00013421674,0.013161943,0.012166376,0.00031512047,0.00018171096,0.024727682,0.035407167,0.017715445,0.015010003,0.022024244,0.06863309,0.03469713,0.0014373922,0.08514571,0.0021125749,7.77531e-05,0.0101283835,0.04044297
146,-0.050108675,-0.015263066,-0.19822793,0.09385574,0.037400685,-0.047795445,0.16087455,0.08767648,0.08109449,-0.13709076,0.012727715,0.09855444,-0.117062464,0.22033362,-0.121576086,0.06065257,0.03801472,0.040584728,0.066764526,0.06314632,0.05965082,0.23374438,0.0007747763,0.04751964,0.055444047,0.0065382156,0.0020155364,0.009049103,0.089309655,0.007241063,0.0034094867,0.00014406464,0.029245697,0.039533548,0.0057505183,0.007221999,0.0043732966,0.036660418,0.0012983846,0.0234286,0.00017681124,0.0145041635,0.046405494,0.10225779
147,-0.05507942,-0.01319183,-0.024638992,-0.03538099,0.050168462,-0.16738991,0.12078135,0.03838761,0.015308417,0.030615626,-0.057234533,0.1927709,0.067948304,0.17314056,-0.055355154,0.062244006,-0.086040616,0.057971887,0.030091856,0.12526025,-0.107002266,-0.08789654,0.04561952,0.014186498,0.05049451,0.08089726,9.692135e-05,0.016379522,0.00900197,0.008061327,0.0013130268,0.00037951127,0.00034587467,0.04067002,0.011825126,0.01821989,0.0886436,0.03204019,0.029913506,0.0735237,0.009799492,0.0042938753,0.0013473596,0.01711483
148,0.020202883,0.11270017,0.030247081,0.007349722,0.042546473,0.06598048,0.09889927,0.07299283,0.020815743,-0.06394962,0.024064405,0.022256343,-0.10134166,0.1908424,-0.0022354461,-0.060506515,-0.105444394,-0.03156014,0.032952122,0.096677855,0.07060919,-0.13655037,0.005477961,0.02154734,0.008248247,0.0011048894,0.04188082,0.006500029,0.0028507502,0.041870825,0.042837095,0.009486628,0.00016509905,0.012445113,0.009867365,0.13836262,0.032385416,0.0010808858,6.8867004e-05,0.0045843474,0.003966177,0.0660199,0.06413837,0.002415095
149,-0.0023286697,0.09008237,0.056300223,-0.1394105,0.01423954,0.06303438,0.21477751,-0.024116429,-0.040371194,0.06557238,0.07582213,-0.053747654,0.03966589,0.04781802,0.022588778,-0.058282264,-0.06280274,-0.034834865,-0.012270898,0.023469182,-0.07244156,-0.17728536,0.01313054,0.0053232317,0.032110788,0.003040621,0.017973302,0.003357513,0.10487608,0.0061368295,0.003946688,0.029607363,0.13417146,0.015780127,4.000716e-05,0.06679484,0.0025560604,0.011864624,0.0018057462,0.031377677,0.0035091736,0.022724984,0.0007819225,7.531956e-05
150,0.0922472,0.098492235,0.0737097,0.024041269,0.07198674,0.1363151,0.096893676,-0.027184151,-0.0068705315,-0.019492239,0.049236104,-0.12774596,-0.17053103,-0.06203432,0.2064788,-0.092172734,0.072279215,-0.067862466,0.04755059,-0.020329842,0.0049163825,-0.0045521194,0.006699695,0.0047561084,0.003079358,0.0022154346,0.016384494,0.00824252,0.00087730074,0.0019569807,0.00025958862,0.0018455377,0.016918557,0.00018326659,3.2077667e-05,0.037611265,0.035860777,0.0073314686,0.013337394,0.016103167,0.06496802,0.01633217,0.00041771273,0.012520394
151,0.059207994,-0.017677594,0.105764404,-0.03608032,0.12397152,-0.012411644,0.015692325,-0.03992744,0.011424184,0.074918956,-0.11163592,-0.076604456,0.07071164,-0.03933931,0.11932865,0.020583829,0.0596517,-0.024466742,-0.03389498,-0.014577371,-0.034385487,0.028556611,0.0121445535,0.000478425,0.02047457,0.004844296,0.05743429,0.0062699253,0.026916815,0.006158925,0.03605225,0.035873536,0.012656075,0.008229572,0.010011999,0.020953069,0.019641263,0.005229913,0.006950823,0.004730058,3.6253296e-05,0.0010881228,0.0075795753,0.03572229
152,0.0057556187,-0.072634764,0.01827496,0.042344414,0.14233357,-0.008510999,-0.019644542,0.08231135,-0.045544133,-0.05710706,0.07019584,-0.12622009,0.13567784,-0.15949361,0.040351845,0.0074830465,0.09733189,0.039177243,0.012081645,-0.053291168,-0.009300398,0.100052655,0.0045668813,0.019470943,0.021622472,0.00026959542,0.076682396,0.036460087,0.002929512,0.072019435,0.0014350347,0.00065980887,0.018190986,0.0048483373,0.03543495,0.0004525704,0.04584552,0.0008273945,0.027680442,0.023041442,0.024315016,0.004528042,0.0021905901,0.05161197
153,0.029738275,-0.12570918,-0.0651171,0.10379265,0.13340612,-0.07015434,-0.0460231,0.020977248,0.072413325,-0.12126851,0.037286926,0.10489945,0.08646577,0.090606526,-0.11362685,0.052809283,0.055686094,0.11790142,0.051516727,0.10794998,0.040330045,0.3061886,0.006057535,0.007681807,0.0038782556,0.03281961,0.09672673,0.007066653,0.024305485,0.017235724,0.0009980222,0.004501523,0.014477327,0.10531099,0.035970017,0.0024870397,0.0416712,0.09266831,0.0031397822,0.08678655,0.031928107,0.03235271,0.017263029,0.131441
154,-0.06440079,-0.15758298,-0.07344811,0.008287601,0.04527796,-0.24112694,0.0038149292,0.059388645,0.09422709,-0.15912692,0.07405699,0.17195067,0.16302283,0.18411304,-0.31802723,0.04341289,-0.11622868,0.07630479,0.07175124,0.18944064,-0.029472023,0.016113508,0.01837553,0.0020958106,0.022632275,0.02531334,0.0447464,0.024109561,0.013281365,0.032984003,0.012729045,0.0022905292,0.06596486,0.00013319112,0.008990102,0.0915045,0.00019063144,0.03708366,0.0018546548,0.037675172,0.012800528,0.040843554,7.0833977e-07,0.056879383
155,-0.040727913,0.13780332,-0.12570325,-0.012937054,-0.034091443,0.22781447,0.096926056,0.03504894,0.12584135,-0.13176464,0.08563751,0.06881286,-0.03762116,0.235868,-0.29228657,-0.09471568,-0.13398673,-0.009762994,0.1474888,0.20180076,0.11170821,-0.050665256,0.013356067,0.053621855,0.0010040748,0.0033328687,0.0032056973,0.20025495,0.009862265,0.013342495,0.010021355,0.011210004,0.040944602,0.004255236,0.009404083,0.13533919,0.006183343,0.015182078,0.00094123185,0.009394684,0.10933641,0.01577205,0.1147156,0.033353027
156,-0.039048906,0.14141864,-0.016699772,-0.09056239,0.016443003,0.0029839203,0.20237753,-0.04557385,-0.023282412,-0.005998429,-0.018563379,0.07799767,0.11941634,0.05398574,-0.1044016,-0.13651323,-0.041290425,-0.080462046,-0.0042690095,0.1388445,-0.036359027,-0.054545157,0.032368038,0.006986252,0.009752747,0.045930203,0.0557629,0.037375934,0.05121267,0.001783988,0.002800491,0.0469111,0.034473244,0.07013121,0.094374284,0.004126753,0.055314112,0.012754712,0.09083719,0.00094507117,0.0006124878,0.01080314,0.030081557,0.0651662
157,0.101142794,0.076277584,0.121305935,-0.052150015,-0.013085268,0.053939275,0.07648546,-0.05495689,-0.044986036,-0.15616828,0.012276655,-0.0899645,-0.08935252,-0.13526301,0.1268553,-0.06266268,-0.047481716,0.0025571585,-0.03589515,0.09831084,0.0066053,0.3020026,0.003065463,0.038332865,0.014108358,0.00065183523,0.0013863947,0.026531428,0.0036901468,0.013299725,0.03500497,0.0008939562,0.0106336605,0.02965762,0.010456187,0.006561942,0.0020059377,0.091586165,0.028409125,0.09760246,0.0043358714,0.0077225715,0.0012510603,0.25052842
158,0.050861645,-0.13148248,0.07783431,0.07002292,-0.0067711435,-0.25428948,0.06526551,-0.02570291,-0.019512836,-0.051861074,-0.13174354,-0.027936587,0.065634854,-0.054094918,0.034716833,-0.018054485,-0.04862672,-0.041759253,0.05885486,0.0030638743,0.07132768,-0.010361765,0.00033993795,0.04157286,0.0552331,0.0036013355,0.04292162,0.00016384863,0.028542776,0.005628431,0.0124876285,0.046459038,0.034636434,0.00049490994,0.028230242,0.06615362,0.0010087676,0.005139211,0.017419651,0.004898211,0.05757628,0.0008017478,0.0006400712,0.017993843
159,-0.014292194,-0.04645517,-0.07838816,-0.049888782,-0.04767347,0.07647174,0.13705465,-0.0076231556,0.0044556186,-0.07724015,-0.052038547,-0.20959689,0.0498887,-0.077507734,0.058095492,0.035622004,0.0062170494,-0.03213033,0.06711481,-0.006696692,0.0042757834,0.092807315,0.0025879848,0.03420363,0.004059087,0.006178599,0.025382891,0.015242972,0.07166845,0.0014040873,0.0045861453,0.018425955,0.0072079366,0.02769415,0.041357122,0.0014472172,0.0015062551,0.02867473,0.0018785514,0.0008563476,0.087994434,0.0019933595,1.3370334e-06,0.05615249
160,-0.02162064,-0.08527742,-0.12246859,0.06675385,0.06952831,0.077264145,0.094581336,0.034074403,0.044918366,-0.08268638,-0.017450651,-0.1184698,-0.029367156,-0.052610207,0.061664768,-0.02978823,0.090849236,0.03560383,-0.014160674,0.04179381,0.0053722057,0.1932435,0.0005560638,0.017256219,0.029304085,0.010170293,0.002513102,0.13786969,0.018074183,0.016263403,0.047710054,0.012645495,0.0007755287,0.07688374,0.011206751,0.00032469752,0.041270487,0.0011102853,0.0010960455,0.05940773,0.0019044912,0.026291737,0.01613221,0.020332562
161,0.0010288991,-0.088542305,-0.119604036,0.0423032,0.088776104,-0.13974907,0.01839469,-0.0054235244,0.034375947,-0.018625587,0.036693394,0.012777633,0.10675036,0.05546546,0.011396099,0.0020045144,0.01345171,-0.0009257635,0.019593362,0.05994963,-0.02087691,0.10779815,0.011280069,0.02691435,0.0017687811,0.029133623,0.013107802,0.012223409,0.011403056,0.00947059,0.00046256042,0.03311014,0.13288893,0.005503076,0.056502804,0.009836004,0.07230613,0.00012540068,0.003852281,0.007454319,0.0017914466,0.01109123,0.012935247,0.0004144855
162,-0.00036836695,-0.10178376,-0.05750221,0.09961979,0.046129823,-0.042951282,0.038029667,0.018930903,0.06287389,-0.12424767,0.042340368,0.036966257,0.058151193,-0.02354065,-0.08179748,0.019498479,0.049187623,0.008856606,0.020008814,0.120460436,0.04528356,0.09382708,0.0073834085,0.00075008953,0.00040428908,0.13465266,0.0076216026,0.034668658,0.03168229,0.017928645,0.0002560405,0.016290043,0.013594618,0.04784065,0.0022086892,0.0034382334,0.007862765,0.0412062,0.032616295,0.009591222,0.020471696,0.045506474,0.08399205,0.007751217
163,-0.063442,-0.041627206,-0.06551391,-0.0099534355,-0.02343555,-0.053108465,0.027823882,0.010163504,0.07330654,-0.07839066,-0.08822586,0.014059951,0.08083782,0.07312788,-0.11746895,0.00085340976,-0.04294619,0.00880238,0.0047178906,0.24894392,-0.0126963705,0.07844767,0.00038597133,0.016104974,0.059700247,0.014385626,0.004865872,0.0076445364,0.0014888764,0.00041426442,0.0012444766,0.017871663,0.0017194974,0.000716315,0.054850664,0.040775433,0.002674296,0.00041483878,0.0011834238,0.0011382721,0.00028958762,0.09486657,0.0012794413,0.010223603
