,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18
110,0.07198646,-0.12396647,0.17115112,0.20003855,0.13430694,0.030264966,0.15730222,-0.0015721722,0.14972119,-0.014281757,0.2817885,-0.09848397,0.04298733,0.3168682,0.1883351,-0.12990756,-0.02729847,-0.0364749,0.028658021,8.466551e-05,0.009643134,0.0006257119,0.009567928,0.036685117,0.031458225,0.0021367066,0.007941344,0.0029656694,0.10016888,0.011525833,0.076479785,0.1111667,0.17690009,0.0070378287,0.002470536,0.003986064,0.05265469,0.039630096
111,0.11773098,-0.037359934,0.1555235,0.0436753,0.19588982,-0.03954348,0.06648876,0.09084431,-0.032288376,-0.0719187,0.18779793,-0.034965847,-0.07954657,0.08748363,-0.044932954,-0.013455996,-0.1671515,0.09790082,-0.07582461,0.119430736,0.036084536,0.00034663003,0.00038573463,0.087017894,0.0040700906,0.008125428,0.020869473,0.0507312,0.026481783,0.07576284,0.0069525144,0.015975533,0.028263567,0.018914782,0.026843948,0.00385572,0.03845322,0.029738447
112,0.051456332,-0.12394582,0.08078666,-0.040337976,-0.013387736,0.0093984995,0.17810737,-0.034191407,-0.14534289,-0.07023568,-0.18302381,-0.03430463,0.048625357,0.0041991817,-0.12687156,-0.12001955,-0.19167724,0.12978539,-0.17568861,0.071236186,6.852205e-05,0.016549354,0.049711827,0.0087215565,0.020856304,0.0379713,0.0028597207,0.035553113,0.00010723484,0.020141847,0.00090100215,0.0015522857,0.002400872,0.0030682432,0.00014038735,0.012112316,0.033318803,0.00048539153
113,0.060871504,-0.055641524,-0.007434964,-0.047985252,0.09292666,-0.048568238,-0.040045086,0.03426428,-0.20756173,0.16986248,-0.1643361,0.2951979,0.071341984,-0.14129744,-0.052524056,0.009793181,-0.03430822,0.3357781,-0.21108636,0.0042167697,0.0011098147,0.05105032,0.0055774446,0.01988115,0.0013451905,0.020996377,0.0027099622,0.01589811,0.04058373,0.0002864673,0.25686815,0.048772328,0.003053967,0.033055235,0.053270284,0.037062753,0.011636171,0.0196788
114,0.20010911,-0.04430677,-0.009251922,-0.13868871,-0.18107305,0.06634607,-0.07261451,0.09703092,-0.007029187,0.0022364487,-0.2515636,0.021864489,0.24858773,0.05228408,0.0073861256,0.00011969358,-0.14641757,0.13604955,-0.09773543,0.0070812814,0.01373923,0.00068633223,0.0021868064,0.003476651,0.009290099,0.0024709557,0.008563038,0.016655901,0.001974885,0.018075397,0.0013461413,0.0031488056,0.007952239,0.015449904,0.03144052,0.017805496,0.00058526464,0.0015391813
115,0.016689695,0.12087899,-0.12118466,-0.14035794,-0.03497239,0.02694782,-0.16859546,0.059991468,0.18806027,0.11341816,-0.05980294,0.28242576,-0.022728825,0.0042389035,-0.0004070662,0.088681936,0.09319656,0.11749987,0.12292064,0.075129844,4.156529e-06,0.0006441793,0.008624188,0.0075237094,0.042945303,0.011744443,0.003546822,0.11875134,0.0033695532,1.9422678e-05,0.023653273,0.011889597,0.045195147,0.009386729,6.4769e-05,0.072333746,0.10788591,0.01044782
116,-0.05806385,0.14233401,-0.032610223,0.011187604,0.028896034,0.044743303,0.011691742,0.02414929,0.31246185,-0.098507516,0.00054921675,0.06451992,0.19710581,0.09582318,0.24131021,0.16168654,0.08134085,-0.17328827,0.21973734,0.014561884,0.03182587,0.020130204,0.0024130999,0.11208492,0.00095523533,0.0051268116,0.014405789,0.09811649,0.021824494,0.0045438865,0.019017648,0.012898734,0.0320743,0.04827089,0.022344984,0.004608359,0.016248727,0.005271374
117,0.04447555,-0.038879253,0.0090660835,0.07016648,0.03426321,0.004736618,-0.06841999,-0.09355169,0.22671571,-0.17519236,0.2505009,0.09790932,-0.12033858,0.28634462,0.21256572,0.14777732,0.021629566,-0.42161024,0.2821865,0.09390658,0.00010701195,0.011135339,0.012109163,0.014452406,0.00012768903,0.0028053008,0.004497423,0.054458193,9.551662e-05,0.023652233,0.00030576144,0.012109899,0.10224911,0.042035457,0.03472042,0.008526245,0.0021978049,0.023249088
118,-0.14577712,0.012460809,0.03551887,0.0515989,0.038562786,-0.0017687837,-0.014660107,-0.06488637,0.124397084,-0.1180795,0.36131027,0.011891882,-0.08244721,0.14510722,0.19647549,0.012149109,0.09964578,-0.35628444,0.17738897,0.057536975,0.015531544,0.009557156,0.006632083,3.5511196e-06,0.00626913,0.013006309,0.0009018668,0.005804377,0.0043720626,0.07173448,0.0019522558,0.0027216035,0.0001679948,0.00039253003,0.014964519,0.0011178505,0.022790262,0.000101611105
119,-0.15934879,0.009263457,0.10035427,0.1737949,0.13091332,0.0057381354,0.14056669,0.02623213,0.20952798,-0.027190614,0.32743463,-0.09813701,-0.05319392,0.09175072,0.19712597,-0.06004748,0.15210328,-0.18300985,0.09351053,0.015097109,0.00036165252,0.0078064804,0.018286413,0.0010782785,0.031778537,0.04575767,0.09238668,0.08082114,0.028248921,0.013345398,0.050102107,0.04951758,0.0073175943,0.0014774521,0.00679991,0.00623615,0.00061941094,0.01232291
120,0.050439633,-0.021030053,0.17767163,0.16038452,0.14535981,-0.0226034,0.23262456,0.028308522,0.04804621,-0.13859524,0.2921326,-0.1119997,-0.1253614,0.096461795,0.11505875,-0.017017629,-0.016048267,-0.016629893,-0.030040719,0.032506473,0.06698849,0.0021186676,0.0039311135,0.020645002,0.00064065686,0.11366378,0.04366649,0.027743308,0.008381358,0.06049488,0.021807456,0.0044940202,0.001991878,0.076329514,0.0010375492,0.05952307,0.050447118,0.00063747464
121,0.018064981,-0.13458712,0.14170127,-0.025162235,0.056681737,-0.012447808,0.115211226,-0.06880766,-0.14285116,-0.06106143,0.019755054,-0.07437037,-0.06761851,0.05729449,-0.11887864,-0.090918176,-0.15230976,0.014152452,-0.18126428,0.0042628846,0.014291448,3.5621695e-05,0.006569124,0.006042684,0.020804558,0.0022458266,0.0012766364,0.015449839,0.002389212,0.052066874,0.0050505376,0.029924238,0.006582792,0.00590784,0.023429776,0.010588153,0.013106715,9.246312e-05
122,0.020783344,-0.06850887,0.040743995,-0.029345399,0.042742983,-0.010774644,0.049589932,0.090611756,-0.15017278,0.08392399,-0.07684948,-0.06915572,0.032009684,-0.07275027,-0.08629955,-0.101446494,-0.048505396,0.28187332,-0.26811567,0.00042385876,0.0005424566,0.02691063,0.024860146,7.98608e-05,0.024108304,0.0137786195,0.060072813,0.03666982,0.005956331,0.052428536,0.002462874,0.027424041,0.033243068,0.0017770063,0.0012416872,0.018719703,0.0015070012,0.009519303
123,0.15494655,-0.051925372,0.07133385,-0.07767335,-0.027179262,0.11640776,0.062814936,0.07234847,-0.045252148,0.07729563,-0.19826388,0.040944796,0.1268131,-0.024319831,-0.16034669,-0.042776335,-0.12277253,0.3307877,-0.1544012,1.7866632e-05,0.004948467,0.03768157,0.016052907,0.016309937,0.11809473,0.058990624,0.0015193576,0.037659917,0.021893762,0.027777743,0.04155938,0.062237915,0.037886452,0.0011584929,0.0001087758,0.038187806,0.03792293,0.03354903
124,0.096469596,0.032376714,0.010529822,-0.051845,0.044813894,-0.00042608753,0.02266327,0.12362402,-0.06123683,0.07600977,-0.2274745,0.12276164,0.2787025,-0.07228418,-0.0724498,0.051421825,-0.11305412,0.21285614,-0.12339584,0.033949625,0.011399252,0.0201979,0.0814407,0.07051251,0.02004603,0.03458334,0.00080963667,0.014689692,0.019321954,0.00041294636,0.0036638486,0.14530425,0.01674824,0.028565634,0.027465144,2.0498114e-06,0.02980905,0.003919015
125,0.13801146,-0.016717322,-0.044676572,-0.13144983,-0.0880221,0.066130064,-0.050281607,0.02468603,-0.05846788,-0.008211992,-0.20112821,0.1621009,0.09432044,0.058120724,-0.050944198,0.034234185,-0.16596857,0.057707883,-0.018161094,0.0226189,0.025381017,0.011577437,0.0041937935,0.04372856,0.034165643,0.012800885,0.003082545,0.01990626,0.015540962,0.001760652,0.009749851,0.0026314359,0.038428795,0.0010073067,7.848704e-05,8.493437e-08,0.048043493,0.006428025
126,-0.05955363,0.08517439,-0.0875311,-0.07979699,0.037851907,-0.009866451,-0.07640624,0.07449061,0.03658759,0.12865368,-0.045853857,0.17618392,0.12910268,0.012168895,0.09542722,0.02874504,0.051649198,-0.0014702305,0.07375721,0.02352196,0.0037315418,0.021505764,0.015406367,0.065399654,0.00016051724,0.021075977,0.037172914,0.021113222,0.045381717,0.0030563078,0.0049015884,0.0373906,0.044582423,0.0068840487,0.0042769155,0.0053277034,0.02894833,0.008889304
127,-0.0037601618,0.11055731,0.019759852,0.05774873,0.00550171,0.05996816,-0.012652263,0.016871661,0.14670712,-0.07895301,0.09530455,0.06577631,0.08669816,0.18501005,0.23334904,0.13367698,0.058360796,-0.13727191,0.22718197,0.0053394577,0.060606617,0.052169815,0.00546583,0.06299284,0.018151868,0.015590979,6.5244174e-05,5.1757513e-07,8.302655e-05,0.0029471545,0.013623143,0.028682515,0.08129752,0.057459384,0.07875266,0.034317233,0.015389209,0.062469903
128,-0.09965571,0.03570622,0.02852492,0.054888383,0.027168,0.032319624,-0.030026088,0.033143185,0.15745059,-0.06139368,0.22675523,0.06677165,-0.09242343,0.18410164,0.1822255,0.07019614,0.07597855,-0.38507533,0.2434159,0.0007819325,0.02771476,0.0011073869,0.006255804,0.00022961319,0.033630673,0.0007692834,0.09791427,0.004159827,0.013399689,0.008258076,0.00022089116,0.023006575,0.018951466,0.046248138,0.056774437,0.011516732,0.0059820446,0.00016858481
129,-0.1516704,0.03681632,0.05414552,0.17065841,0.08125634,0.009407479,0.31305242,-0.0054599643,0.1707277,-0.054303497,0.34811652,0.031929456,-0.093763754,0.11770288,0.22645223,0.049943928,0.11869219,-0.26925403,0.2526465,0.0043977257,0.0030631032,0.0026421444,0.034220666,0.0012788826,0.01528677,0.27561158,0.026930172,0.037897013,0.03212651,0.0022278298,0.028658217,0.011860313,4.848083e-05,0.0023866105,0.058127772,0.010850135,0.034848332,0.071081206
130,-0.1150772,0.020813279,0.124898106,0.200071,0.09831665,0.0072471155,0.11443711,-0.034422193,-0.045056835,-0.10393461,0.30818903,-0.10165585,-0.076677024,0.1655035,0.17421561,-0.027057279,0.08273333,-0.2259653,0.07995417,8.507582e-07,0.031054169,0.0036751244,0.022884523,0.0028398796,0.010688877,0.025016835,0.0064339745,0.019522632,0.01861565,0.0009288726,0.024689162,0.014479635,0.020567205,0.028708415,0.010849829,0.01905174,0.036946427,0.09643512
131,-0.0027204603,-0.09084007,0.16251189,0.11303546,0.13149762,-0.033933483,0.11385841,-0.05689324,-0.010609019,0.27239728,0.2874785,-0.12017132,-0.15854311,0.10544906,0.006515925,-0.14773957,-0.007505896,-0.08755723,-0.0018817484,0.0007906556,0.0085299965,0.006549358,0.0019911488,0.0068559586,0.0006262657,0.0033097987,0.0018571473,0.0145470025,0.26446745,0.078805156,0.00681588,9.811013e-05,0.033274382,1.8354419e-07,0.0042107003,0.00060369604,0.0064386413,0.033280563
132,-0.018292513,0.09965955,0.11463606,0.08659594,-0.036325622,0.0870997,0.1650192,0.18248186,-0.12790322,-0.06929729,0.16253933,-0.11068967,-0.0012487732,0.036964554,-0.06441429,-0.01842531,-0.042270992,0.12861684,-0.11424923,0.0059922715,0.017067328,5.9476183e-06,0.012306797,0.005825404,0.0474519,0.008632018,0.017829917,0.0030054487,0.030794809,0.06010001,0.047821525,0.046269413,0.006602655,9.607715e-06,0.015040537,0.024385523,0.019069895,0.08204025
133,0.000717178,-0.0028090258,0.30905592,0.07975246,0.07517189,-0.016248617,0.18748868,-0.037219584,-0.12733772,0.19099545,-0.080591105,0.010944549,0.030690141,-0.043975268,-0.06638279,-0.098551616,-0.017103659,0.07650206,-0.13267528,0.020862572,0.0036041117,0.19430909,0.118518166,0.007143589,0.027456958,0.006882242,0.0037089842,0.008262631,0.06517546,3.7891283e-07,0.036602404,0.050578177,0.023850258,0.07812572,0.03605267,0.024511406,0.014860333,0.00018415648
134,0.17558219,-0.02824603,0.039743736,-0.0054763863,-0.053721674,0.0850586,0.082102835,0.09067924,-0.18237501,0.008182043,-0.048054446,0.051889237,-0.09851749,0.0064942874,-0.08184857,0.06946277,-0.050276704,0.16899176,-0.19540569,3.8664282e-05,0.0016139452,0.0003918413,0.011944032,0.009334764,0.05788549,0.05124278,0.0019013054,0.0011130848,0.009272238,0.011266604,0.06962825,0.0029359886,0.022419654,0.0010489598,0.07996581,0.09150382,0.027415922,0.006520035
135,0.11066736,-0.0023166742,0.06457624,-0.21629442,-0.019817054,0.015593905,0.0031886734,0.3767112,-0.0077224933,0.14314795,-0.17038217,0.13533126,0.09748914,-0.009913631,-0.122008845,-0.08171891,-0.012868188,0.02230803,-0.10969902,0.043674678,0.00022781093,0.012577815,0.003930891,0.08658871,0.017447352,0.009946087,0.31596786,0.05412406,0.023246152,0.007145442,0.019618751,0.0053620357,0.007664178,0.0008664395,0.0032437104,0.07479043,0.012829834,0.0289272
136,0.017735202,0.118887335,-0.06308867,-0.06861334,-0.05618676,0.018778557,0.0060739387,0.090897344,0.047917724,0.010842956,-0.02380883,0.30087483,0.06971128,-0.06196954,0.12688133,0.07624742,-0.07931462,0.110484205,0.11825167,0.0021844474,0.045180216,0.0065300907,0.0007103876,0.0013926734,0.0073197726,0.012045002,0.010368084,0.0010064107,0.008531966,0.03447327,0.0041752,0.0108245,0.009061611,0.0179111,0.0006703518,0.015034449,0.0009530807,0.094551496
137,-0.13928038,0.10903242,-0.012188904,0.01216181,-0.027059024,0.01808386,-0.034687024,-0.033653785,0.06826783,-0.012865438,0.048498157,0.075277016,0.101881035,0.10005421,0.22761358,0.047718517,0.09205344,-0.20377044,0.1932937,0.009998409,0.0008781707,0.06496563,2.7288064e-05,0.0010296236,0.001005905,0.0096283,0.010979127,0.0038254966,7.799746e-05,0.008085627,0.00026241294,0.0007449972,0.009825788,0.028008314,0.005744658,0.0015706433,0.009142353,0.0013191003
138,-0.06248842,0.049611177,-0.0063784183,0.14260586,0.07024607,0.013608076,-0.04789251,-0.03971248,0.1921642,0.017897487,0.32203776,0.015585404,-0.13839282,0.15062256,0.21533634,0.037021354,0.16757922,-0.2063812,0.24128217,0.019829398,0.0013554746,0.0014894843,0.00017806394,0.0074167857,0.009415771,0.0013224123,0.012194518,0.012026146,0.042694192,0.022541536,0.013934586,9.825472e-07,0.02293762,0.00019785739,0.015984546,0.01842788,0.07541087,1.1832818e-07
139,-0.07828576,0.019563317,0.1296527,0.16421723,0.09718521,0.01933327,0.15136659,0.01888844,0.16824685,-0.14144388,0.29986507,-0.09814155,-0.058699314,0.16201498,0.13010317,0.0023171832,0.08503424,-0.22773276,0.16006793,0.013158633,1.5412168e-05,0.0075519774,0.030842617,0.051153287,0.009005577,0.061502088,0.027941247,0.017341703,8.896191e-05,0.028602084,0.005146373,0.0005120599,0.013800243,0.01809467,0.0032336866,0.030362025,0.04593249,0.0034087216
140,-0.037810627,-0.060706053,0.13556139,0.12667128,0.13855083,-0.035104968,0.15571012,-0.06497601,-0.02310937,-0.067981884,0.23848596,-0.08353894,-0.085191414,0.16818886,0.022126898,0.13145995,-0.013544501,-0.12206662,0.0055131093,0.018937524,0.030234415,0.004336302,0.008653032,0.00031171745,0.0045100227,0.032497197,0.005860952,0.017447202,0.025119158,0.0505495,0.0017999505,0.051485434,0.11304334,4.872921e-06,0.18679337,0.013665176,0.0019348862,0.02576049
141,0.027205225,-0.078134045,0.11982443,-0.037093956,-0.06651154,0.024920115,0.08352327,-0.010572197,-0.11747185,-0.07495568,0.058056932,-0.13791609,-0.04147861,0.104701005,-0.09835619,-0.096188754,-0.07282881,-0.10855132,-0.10286726,0.023365948,0.027051952,0.01621429,0.0069741537,0.00481403,0.00027435564,0.0127002895,0.010618202,0.03698013,0.007410808,0.077179894,0.005448077,0.008992194,0.010265346,0.0015108401,0.017844362,0.0005679136,0.00028961553,0.086847514
142,-0.027025905,0.059369158,0.050758217,0.05548106,0.1049689,-0.04368116,0.10229036,0.09591235,-0.08881368,0.1434963,0.012043813,0.026941247,-0.020941671,-0.13263324,0.004251361,0.041374028,0.08370237,0.20925024,-0.062509716,0.03878608,0.030685235,0.042175684,0.07242293,0.015407556,0.005334979,0.04950149,0.08186311,0.0075334166,0.002488477,0.005068153,0.038874384,0.06223843,6.037712e-06,0.05435455,0.12296525,0.026981426,0.020529803,0.09992656
143,0.147629,-0.019566897,0.087280914,-0.037358247,-0.13339294,0.060344573,0.056651853,0.031815514,-0.050454125,-0.063112676,-0.053948544,0.057845723,0.062815845,0.12100215,0.028826378,0.0564113,-0.103917636,-0.010835238,-0.06999109,0.00031987022,0.03482396,0.029445026,0.0010706716,9.7254335e-05,0.0032066996,0.01809262,0.01159252,0.0062953015,0.00210281,0.07997409,0.09159442,0.02104685,0.036073152,0.12448076,0.08327695,0.025811665,0.0126063675,0.0007160712
144,-0.044519126,0.17707697,-0.030949734,-0.13699876,-0.010398027,0.03778767,-0.081152916,0.043030865,-0.012269982,0.123176426,-0.00054423575,0.14172445,-0.058075074,0.003071393,0.060023487,-0.009174513,0.04355616,-0.074843876,0.0011488628,0.030845478,0.10425454,0.003534555,1.6924654e-05,0.024586838,0.054549158,0.0023829073,0.03463147,0.0047501614,0.014491402,0.00039044704,2.6393818e-05,0.00062202464,0.009578959,0.0559278,8.148906e-05,0.005562604,0.0076234285,0.0001596175
145,0.022421084,0.11261337,0.009359863,0.032742996,0.009207632,0.01938636,0.299497,-0.0015168316,0.1989591,0.052989364,0.24932145,0.11207081,0.01922645,0.0680615,0.19844118,0.11013245,0.22458722,-0.026371136,0.1759428,0.07464371,0.019714834,0.016849458,0.005321745,0.03360413,0.0003327986,0.23210135,0.0065396004,0.01919961,0.06070892,0.11588968,0.06937906,0.019169953,0.014442414,0.002205186,0.092184685,0.14441139,0.131114,0.047017638
146,-0.0792022,0.08387884,0.09996251,0.02281999,-0.016848426,0.07264983,0.094414726,-0.011783107,0.065876596,-0.12726647,0.19919649,0.015369907,0.025156047,0.17167693,0.13176644,0.057827815,0.118246436,-0.33970127,0.0053207898,0.00016099759,0.022306373,0.005290205,0.0011253593,0.044171985,0.036715966,0.033052523,0.008335718,0.010789221,0.012750758,0.05530441,0.06852883,0.038288433,0.0018408799,0.020205542,0.014579787,0.04618774,0.00023614656,0.004735446
147,-0.035320684,0.0039516427,0.1414709,0.019879652,0.114817485,-0.022643533,0.08166153,-0.06415695,0.12831953,0.01913547,0.25220102,0.03000367,-0.14729735,0.061925985,0.21517435,-0.04524663,0.24855497,-0.19528563,0.014843233,0.0048289546,0.03908584,0.025622549,0.0065320665,0.037099455,0.01287859,0.006513687,0.005090788,0.02560553,0.008127432,0.0010729437,0.03906517,0.0030277087,0.0031575838,0.0761962,0.017381163,0.18859196,0.02316563,0.021070063
148,0.06755534,-0.05196712,0.15602612,0.10319349,0.029048234,-0.00075190933,0.117120095,0.056042686,0.17214115,-0.11803954,0.19707663,-0.07865903,-0.029533446,0.19154057,0.13130693,0.029952534,0.0027356409,-0.10262851,-0.013595002,0.009451412,0.024925852,0.012195431,0.055488218,0.0034617847,0.000114997376,0.062275793,0.05977254,0.0023688434,0.002662065,0.0032362856,0.00022619728,0.09750292,0.07308847,0.0054381737,0.047102645,0.03552718,0.0045128837,0.019032924
149,-0.017437724,-0.06139192,0.10260749,-0.039095804,0.06802838,-0.021578595,0.09688184,-0.014091119,-0.040491823,-0.016564425,0.053249657,0.022014845,-0.13631098,0.07677466,-0.011924658,0.0059512225,-0.104715325,-0.05774054,-0.037692245,0.006814407,2.5906134e-05,0.016571198,0.01645563,0.05213655,0.00025517878,0.0903946,0.019321047,0.0030196428,0.062196497,0.0012055556,0.0004582659,0.0030071542,0.018392747,0.04848144,0.0057337773,0.00013073787,0.021331249,0.01752416
150,-0.01380289,0.011930164,0.024942145,0.000501886,-0.012022791,0.008765527,0.021419946,0.01332446,-0.057459496,-0.0031977864,-0.01343184,0.036922727,0.002029336,0.014275979,0.032692898,-0.030514661,0.004264286,0.04039281,-0.10057247,0.031867187,0.031391528,0.031941652,0.013604757,1.1339353e-05,0.006024179,0.009404103,0.0017000097,0.040542804,0.0133118415,0.002149154,0.073252656,0.010525624,0.004396708,0.0026296866,0.018797215,0.02326621,0.0008026301,0.021867175
151,0.12295496,-0.01384533,0.038283408,-0.02810932,0.054263838,-0.009567711,-0.010167536,0.003593958,0.058881413,0.050129462,-0.011074524,0.023783883,0.009517303,0.01686973,0.016049124,0.021205004,-0.0063809603,0.06680467,0.045600265,0.069581114,0.00842909,0.013929644,1.8138313e-05,0.04708858,0.0010517826,0.00011540143,0.0067751696,0.046980973,0.0047688237,0.00025014573,0.017040774,0.016930075,0.019585755,0.011636029,0.046561923,0.0240126,0.021301433,0.07757271
152,-0.0073611136,0.0016208991,-0.0073761838,-0.023070505,-0.034186907,0.020679737,-0.014021436,0.045415275,0.026632112,-0.06672534,-0.053814556,0.053881306,0.039021336,0.045717046,-0.0071131405,0.03705591,-0.049254883,-0.027105786,0.051585156,1.49779635e-05,4.1074852e-08,0.00663298,0.026209341,0.030904107,0.00045419272,0.0005902717,0.018211732,0.007443457,0.010072827,0.002020588,0.00015039746,0.02572776,0.0009916571,0.0066609937,0.0034882377,0.0037144166,0.030779194,0.02903686
153,0.052830778,0.011240236,-0.04247302,0.09968433,0.044385046,0.056748673,0.040998854,-0.011588203,0.04468772,0.12027314,0.021079011,0.14186397,0.016674686,-0.010240121,0.09617014,0.016704839,0.043090723,-0.035816744,0.064885676,0.10497223,0.0014387298,0.00016511565,0.08873915,0.01373787,0.06933597,0.076179884,0.012245052,0.043985892,0.10390845,0.00340484,0.08576152,0.006501474,1.6557007e-05,0.04205355,0.003239688,0.009747913,0.0048141014,0.0018795427
154,0.13374534,0.04512119,0.07084065,0.10602944,-0.03403165,0.020087345,-0.008985189,0.08367885,0.028553704,-0.061139006,0.112356275,0.058922652,0.071571544,0.15157539,0.08444367,0.030390104,-0.06117952,-0.12695897,0.043686114,0.083147645,0.032475993,0.006627957,0.10835441,0.007245493,3.0016783e-05,0.001833039,0.00078805565,0.0008905249,0.003454705,0.0001789589,0.0016569803,0.008699183,0.053973343,0.017332446,0.008531142,0.005721414,0.026089825,0.00011063669
155,-0.0726116,0.025859036,0.0920365,-0.056602523,0.011862151,-0.010336466,0.05060293,0.030738167,0.011028059,0.15737763,0.1040648,0.111397795,0.007571973,0.037082028,0.10011165,0.28659087,-0.032360964,-0.13149725,0.1535761,4.4516636e-07,0.0031066902,0.062120713,0.0036221407,0.016556362,0.002372595,0.025169639,0.07382459,0.037874434,0.1419296,0.025208982,0.0009913424,0.07416985,0.0034578026,0.09590488,0.31220177,0.0066923657,0.029509973,0.07239977
156,0.03689234,0.16872191,-0.025383985,-0.019642068,-0.23418887,0.14553976,-0.024044998,0.10616051,0.032988966,-0.07052137,0.1321384,-0.008040207,-0.03865093,0.2862362,0.16781668,0.040807217,0.14882319,-0.4100265,0.0984118,0.20426346,0.012278614,0.0114374105,0.010559516,0.008064398,0.031963516,0.032315206,0.045569435,0.0012820588,0.054499973,0.00022411374,0.009610799,0.014665695,0.050574977,0.043599214,0.022346405,0.018902948,0.029425435,0.011701819
157,-0.09285784,0.16948198,0.0649923,0.017206825,0.094699204,-0.032083362,0.03635654,-0.046809044,0.26391375,0.17704278,0.413375,0.21727473,-0.19483611,0.049124092,0.27600187,-0.011912811,0.32296598,-0.3359484,0.2528928,0.07492113,0.0037587383,0.010042704,0.0068507046,0.0018941878,0.011730117,0.0021988007,4.271893e-05,0.010980412,0.032629356,0.0055885836,0.030971758,0.014215147,0.0209897,0.08417712,9.537204e-05,0.09927326,0.028215364,0.013522832
158,-0.10897379,0.11191885,0.15757737,0.2290592,-0.009058469,0.055732682,0.18134046,-0.01099855,0.25666735,-0.21678792,0.40015373,0.08653265,-0.06623523,0.20001449,0.34770596,0.1290609,0.13317513,-0.36533275,0.15635714,0.0067240843,0.012898124,0.02478048,0.050227482,0.00013233605,0.0064293486,0.009280759,0.0012627292,6.7607793e-06,0.011821892,0.00021853963,0.21808687,0.0029843745,3.4463355e-05,0.013289424,0.07184104,0.014074524,0.0057320315,0.00643839
159,-0.010013491,-0.02697007,0.19068445,0.08092404,0.10775393,-0.013792217,0.063133985,-0.13548112,0.08662025,-0.08657968,0.37746358,-0.06322452,-0.20983578,0.25959468,0.16260391,-0.037304375,0.047198057,-0.4208018,0.08973628,0.09165401,0.026060902,0.0135749895,0.012789016,0.001956567,0.02207271,0.0015473407,0.0010059103,0.02351319,0.0013598311,0.010942738,0.004645653,0.0071454775,0.077672854,0.0076068323,0.00026592083,0.010890558,0.0009867221,0.0009186758
160,-0.08983847,-0.027406085,0.1808508,0.0769844,0.097044006,-0.02540717,0.16944815,-0.030943796,0.03617253,-0.03455996,0.34985095,0.024717629,-0.1849658,0.07312793,0.11946001,-0.09000839,0.042545993,-0.10382718,-0.06597734,0.025823452,0.011929762,0.05684609,0.008457325,0.0077345483,0.0021157886,0.04268683,0.0057571153,0.010196666,0.035104167,0.079364106,0.14379334,0.0038922625,0.0051845983,0.014867385,0.0061827316,0.009870842,0.026723536,0.0013367306
161,-0.03346023,-0.03566715,0.14593624,0.17648761,0.08200713,0.0034613237,0.1448379,-0.009617122,-0.05466316,-0.041742597,0.09468786,-0.18490006,-0.04949067,0.044400275,0.059029456,-0.07370538,-0.009325832,0.10213319,-0.18396938,0.00018938389,0.013310028,0.000539147,0.11955285,0.0039591664,0.02825162,0.00293417,0.006663401,0.00025369835,7.537414e-05,0.00018146652,0.0009465309,0.0020392428,0.014053457,0.007225462,0.022220291,0.026322879,0.030162826,0.00032457357
162,0.2282538,-0.11334384,0.24014232,-0.027470484,0.041902762,-0.025071204,0.040098377,0.025575502,-0.13360673,0.021617968,-0.052674796,-0.07141393,-0.11232256,0.0027601826,-0.14104332,-0.073327,-0.18736869,0.15227205,-0.18940938,0.05902858,0.033143632,0.106455125,0.010931399,0.0016490566,0.00465612,0.0003092974,0.026882563,0.0004735558,0.005562629,0.017284784,0.0073792804,0.0031211611,3.2012864e-05,0.068762064,0.009479304,0.0062580556,0.00078679225,0.0009743606
163,0.07575807,-0.01209141,-0.01975697,-0.11879422,-0.032761674,-0.0066413507,0.015864244,0.055072594,-0.16127604,0.05416299,-0.22855712,0.08500808,-0.013997304,-0.0913006,-0.12081191,-0.05107492,-0.12710428,0.2469597,-0.1853641,0.04118419,0.015337928,0.0018290888,0.053373877,0.04000346,1.8106017e-05,0.005812264,0.00012728984,0.0217795,0.0016515506,0.021791384,0.011352668,0.013815996,4.375053e-06,0.066840485,0.0013631465,0.028516574,0.017218912,0.019160507
164,0.10509896,0.00995086,-0.050584204,-0.10458145,-0.057233833,0.0029335392,-0.05081066,0.03349912,-0.053426314,0.15043226,-0.11867119,0.086423405,0.13113874,-0.057767272,-0.041617118,0.003970266,-0.0029089004,0.21144554,-0.08413428,0.03746844,0.00030378878,0.033199765,0.000442169,0.00014268857,0.0005011836,0.0061896825,0.0036925967,0.022387456,0.05584576,0.09931593,0.00033274858,0.020577528,0.022825813,0.0025967886,0.004077502,0.055332717,0.016657956,0.00081085024
165,0.03544858,0.101684704,0.0072682835,-0.09648497,-0.122988574,0.039651424,-0.034939796,0.09631371,0.059869714,0.01901319,-0.1090609,0.15324888,0.15193054,0.05399838,0.10435504,0.055681262,0.080430344,0.030463398,0.021076554,0.01640794,0.0073719765,0.055616792,0.000116785275,0.0010467967,0.0017841756,0.013179449,0.02460624,0.0029698976,0.0015503637,0.012388024,0.08714652,0.055487383,0.049522202,0.11968577,0.0015434823,0.07824212,0.009321766,0.0037081758
