,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x45(t),x46(t),x47(t),x48(t),x49(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),x42(t-1),x43(t-1),x44(t-1),x45(t-1),x46(t-1),x47(t-1),x48(t-1),x49(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t),e42(t),e43(t),e44(t),e45(t),e46(t),e47(t),e48(t),e49(t)
251,-0.008785136,0.045696836,0.15394302,0.11667413,0.025992114,-0.018176079,-0.04595681,0.18830529,0.0035161409,0.058696542,0.08923403,0.003814871,-0.0042784056,-0.0102070775,-0.040107246,-0.10495573,0.07237349,0.024158325,0.115719974,0.0044101467,0.027504098,-0.017968439,0.0074854884,-0.056693286,0.09207763,-0.011537701,0.027022555,-0.025285903,-0.036888674,-0.010463074,0.016353194,0.15381986,-0.028905258,0.026113018,0.100788124,0.03327749,0.03308257,0.04125773,0.012262826,-0.04228218,0.07338644,-0.008821584,-0.026360322,0.071323544,0.0069072004,0.03516816,0.025774848,-0.015162053,0.052869394,0.108146966,0.063943565,0.028639937,0.0359727,0.023552809,0.0011536309,0.0501118,-0.03662783,0.16253702,-0.048395947,0.04029762,0.076199464,0.0012243511,-0.036255583,0.06545129,0.13056667,0.035752214,0.021614047,0.005873315,-0.026344158,-0.007825658,0.043811582,-0.03704133,0.02156366,0.0074514756,0.2770288,0.008378154,0.05614471,-0.034036912,0.049026858,0.054159734,-0.047973074,-0.05323741,-0.0082700495,0.05704291,0.16012688,0.05140227,0.024621157,0.065112285,0.030395411,0.011367435,0.039890412,0.081690855,-0.03225644,0.048143655,0.21869639,0.09063437,0.0939716,0.0683955,-0.0522565,0.13756175,0.08257671,0.01762448,0.113097586,0.021085648,0.007958252,0.0074566356,0.0030224046,0.15316011,0.0068493546,0.040710192,0.040919553,0.003814871,0.0021213556,0.021991352,0.012739458,0.0043924632,0.0163762,0.0001717874,0.00083443284,0.0005919382,0.014439972,1.7911363e-05,0.009938461,0.0023583616,0.021585833,0.005977916,0.003403945,0.0023749124,0.017582359,0.024009213,0.0182973,0.062234774,0.010694773,0.01514137,0.009870154,0.000312133,0.008925331,0.005687988,0.0035050176,8.3598214e-05,0.06992473,0.04993838,0.024184015,0.019620722,0.0264268,0.012150659,0.03491303,0.019636681,0.022129776,0.032189477
252,0.16504785,0.07340452,-0.004347251,0.1571832,-0.021818623,0.017315105,-0.066529214,-0.021113113,0.0641434,0.0785065,-0.009091256,0.000116533934,-0.11162904,0.061734766,0.11612534,0.04876085,-0.0045841746,-0.008174751,-0.028583487,-0.052899927,0.02506926,-0.0416673,0.04143566,0.13587674,0.03443316,0.0009305774,-0.0035343282,-0.05744047,0.04691797,0.021192532,-0.030175015,0.18782037,0.034780852,0.19771168,0.023501668,0.02371798,-0.001179574,0.02461886,0.00437155,-0.011626976,0.0103181405,0.010874256,-0.052437946,-0.0023937228,0.10563633,0.049424052,0.012067977,-0.01914452,0.17097902,0.063731365,-0.008785136,0.045696836,0.15394302,0.11667413,0.025992114,-0.018176079,-0.04595681,0.18830529,0.0035161409,0.058696542,0.08923403,0.003814871,-0.0042784056,-0.0102070775,-0.040107246,-0.10495573,0.07237349,0.024158325,0.115719974,0.0044101467,0.027504098,-0.017968439,0.0074854884,-0.056693286,0.09207763,-0.011537701,0.027022555,-0.025285903,-0.036888674,-0.010463074,0.016353194,0.15381986,-0.028905258,0.026113018,0.100788124,0.03327749,0.03308257,0.04125773,0.012262826,-0.04228218,0.07338644,-0.008821584,-0.026360322,0.071323544,0.0069072004,0.03516816,0.025774848,-0.015162053,0.052869394,0.108146966,0.09152994,0.059893247,6.354132e-05,0.040182143,0.09997924,0.021223122,0.011794571,0.066220514,0.024385558,0.0015349913,0.02470612,0.000116533934,0.0010461974,0.031402793,0.00071483705,0.05221445,0.014953315,1.8456153e-06,0.0069139316,5.9867605e-05,0.038286608,0.035304207,0.017978208,0.12625264,0.009935298,0.0011623447,0.03080155,0.013063553,0.040291052,0.05931234,0.009770961,0.007005744,0.015193278,0.122005984,0.0043265554,0.0580957,0.015719114,0.0025823673,0.0042556664,0.016835509,0.0019577164,0.008450122,0.007143179,0.0006057376,0.04021445,0.0077846707,0.012574453,0.00015413231,0.20120816,0.0022596146
253,-0.054943763,0.0037294137,0.005485981,0.09749064,0.00089327805,0.024790913,0.017038712,-0.035085596,0.019423801,-0.0008330748,0.09945352,0.00093797507,0.17053087,0.25855985,0.099803254,-0.047958333,0.032835048,0.017788023,0.038539838,0.04722491,-0.02187717,0.0031827884,0.017050967,-0.09305434,0.012911477,-0.055736296,-0.047041405,0.23748547,0.1966601,-0.046572074,-0.0814999,0.09634386,-0.014463033,0.062423855,0.08218156,-0.122016825,0.052497122,0.030511472,0.028976865,-0.05689556,0.021518731,-0.02586192,0.0520782,0.004738819,-0.034750387,0.040608775,-0.006241376,-0.012516648,0.022816166,0.11963207,0.16504785,0.07340452,-0.004347251,0.1571832,-0.021818623,0.017315105,-0.066529214,-0.021113113,0.0641434,0.0785065,-0.009091256,0.000116533934,-0.11162904,0.061734766,0.11612534,0.04876085,-0.0045841746,-0.008174751,-0.028583487,-0.052899927,0.02506926,-0.0416673,0.04143566,0.13587674,0.03443316,0.0009305774,-0.0035343282,-0.05744047,0.04691797,0.021192532,-0.030175015,0.18782037,0.034780852,0.19771168,0.023501668,0.02371798,-0.001179574,0.02461886,0.00437155,-0.011626976,0.0103181405,0.010874256,-0.052437946,-0.0023937228,0.10563633,0.049424052,0.012067977,-0.01914452,0.17097902,0.063731365,4.8025544e-05,0.005496578,4.88529e-05,0.071344934,0.026275305,0.022539154,0.0006630214,0.06309493,0.012546277,0.0013405506,0.019848363,0.00093797507,0.1169204,0.085184135,0.004653766,0.0048598316,0.032475423,0.0027005146,0.00029461068,0.020861464,0.020867586,0.0010091629,0.0072365794,6.5852364e-05,0.014023607,1.9955718e-05,0.05549935,0.045654334,0.1677403,0.017964335,0.0022224456,0.10077183,0.012048465,0.045408998,0.04351606,1.6230615e-05,0.012694546,0.006493158,0.0010987384,0.0025480515,0.014238137,0.0049169003,0.06076152,0.012382325,2.6346643e-05,0.008356977,0.0012097814,0.014471717,0.019972103,0.013649619
254,0.021601308,-0.0021350626,-0.004677617,0.038721137,-0.120908104,-0.004318469,-0.03024251,-0.002669245,0.04313437,0.0043141902,-0.08267147,0.124259576,0.14182977,-0.059659846,0.14965928,0.048978437,-0.10640428,0.07257961,0.07130531,0.0936837,0.0113455765,0.094521716,0.09440385,0.111114055,-0.045971964,0.14013173,-0.058199137,-0.022493854,0.032894462,0.12247338,0.031046512,0.042492587,-0.047451682,0.08782746,0.018596744,0.088344455,-0.031204741,0.22855711,-0.04200891,-0.13429612,0.024417521,0.1204973,0.07795667,0.20505804,0.051858205,0.16632974,0.0075828005,-0.005977204,-0.0061829286,0.03104017,-0.054943763,0.0037294137,0.005485981,0.09749064,0.00089327805,0.024790913,0.017038712,-0.035085596,0.019423801,-0.0008330748,0.09945352,0.00093797507,0.17053087,0.25855985,0.099803254,-0.047958333,0.032835048,0.017788023,0.038539838,0.04722491,-0.02187717,0.0031827884,0.017050967,-0.09305434,0.012911477,-0.055736296,-0.047041405,0.23748547,0.1966601,-0.046572074,-0.0814999,0.09634386,-0.014463033,0.062423855,0.08218156,-0.122016825,0.052497122,0.030511472,0.028976865,-0.05689556,0.021518731,-0.02586192,0.0520782,0.004738819,-0.034750387,0.040608775,-0.006241376,-0.012516648,0.022816166,0.11963207,0.0014831235,0.02138564,0.008253343,0.05439923,3.955147e-05,0.008523626,0.031123858,0.06921267,0.011108321,0.0015711999,0.00032456807,0.124259576,0.0010050666,0.004485606,0.017765667,0.031603243,0.012717046,0.03182966,0.006245611,0.029151523,0.017049618,0.09726471,0.012085038,0.06035614,0.02093615,0.054397304,0.008976273,0.05196923,0.012440311,0.021442138,0.018933892,0.0068540173,0.0072173546,2.3856363e-05,0.0009996289,0.04393862,0.01029328,0.11724871,0.000858299,0.0019000932,0.0232107,0.027103188,0.02160543,0.0011581784,0.015317645,0.000108297856,0.0019246425,5.9269783e-05,0.009869396,0.0016471433
255,-0.01658323,-0.02295412,0.060876396,0.001964128,0.13591054,0.103857934,-0.05663474,0.036212903,-0.08826664,0.014371613,-0.022062946,0.015609442,0.02472172,-0.052225377,0.030297287,-0.022768883,0.003023181,0.01948027,0.0006616432,-0.029404763,0.07576721,0.026690567,0.08828628,-0.06948426,0.2419076,0.15219927,0.017085712,-0.054328233,-0.08977468,0.046821035,0.048914686,-0.029576404,-0.079643875,0.1538923,0.27720898,-0.10478204,-6.046146e-06,0.06939963,-0.06604693,-0.007846678,0.08844817,0.113962285,0.12439312,0.17124869,0.071549445,0.021074854,-0.065410115,-0.0055128243,-0.03540979,0.028332297,0.021601308,-0.0021350626,-0.004677617,0.038721137,-0.120908104,-0.004318469,-0.03024251,-0.002669245,0.04313437,0.0043141902,-0.08267147,0.124259576,0.14182977,-0.059659846,0.14965928,0.048978437,-0.10640428,0.07257961,0.07130531,0.0936837,0.0113455765,0.094521716,0.09440385,0.111114055,-0.045971964,0.14013173,-0.058199137,-0.022493854,0.032894462,0.12247338,0.031046512,0.042492587,-0.047451682,0.08782746,0.018596744,0.088344455,-0.031204741,0.22855711,-0.04200891,-0.13429612,0.024417521,0.1204973,0.07795667,0.20505804,0.051858205,0.16632974,0.0075828005,-0.005977204,-0.0061829286,0.03104017,0.01168468,0.0061454494,0.0006277439,0.004366282,0.08599743,0.041244652,0.0042438814,0.008164884,0.0038379724,0.016710421,0.039965097,0.015609442,0.073547706,0.00021379015,0.008826413,0.0031602192,0.0063328147,0.035003524,0.012207178,0.0022831226,0.07422148,0.024351759,0.050379746,0.002553086,0.18377754,0.019154586,0.031739783,0.016472256,0.0012901585,0.028341906,0.016723651,0.0006225996,0.005801677,0.0057263994,0.040236153,0.0167254,0.031007975,0.06156614,0.00047540825,0.0069638095,2.249579e-06,0.00184312,0.100813426,0.00072170206,0.0750286,0.017476864,7.864681e-07,0.004365595,0.033897508,0.053015135
256,-0.0043722102,0.008638606,0.057265524,0.009554465,-0.019828457,-0.104402244,-0.054730132,0.014730179,0.02047507,0.03316646,-0.015781257,0.005507758,-0.099188045,-0.07338337,0.10014139,-0.034270488,-0.19278903,-0.0044780932,-0.024068926,0.004503764,0.015401666,-0.025399668,0.120640084,0.054589987,0.26719907,0.030724071,0.073860005,-0.083075784,-0.020657426,-0.01609664,0.015572448,0.16064522,0.033224124,0.12532377,0.2150963,0.057191495,0.08173183,0.10329379,-0.009852833,0.08436291,-0.01844395,-0.023392387,0.10351323,-0.021988142,0.114543565,0.022383768,-0.03455758,0.01507976,0.12242822,0.113077834,-0.01658323,-0.02295412,0.060876396,0.001964128,0.13591054,0.103857934,-0.05663474,0.036212903,-0.08826664,0.014371613,-0.022062946,0.015609442,0.02472172,-0.052225377,0.030297287,-0.022768883,0.003023181,0.01948027,0.0006616432,-0.029404763,0.07576721,0.026690567,0.08828628,-0.06948426,0.2419076,0.15219927,0.017085712,-0.054328233,-0.08977468,0.046821035,0.048914686,-0.029576404,-0.079643875,0.1538923,0.27720898,-0.10478204,-6.046146e-06,0.06939963,-0.06604693,-0.007846678,0.08844817,0.113962285,0.12439312,0.17124869,0.071549445,0.021074854,-0.065410115,-0.0055128243,-0.03540979,0.028332297,0.0009643146,9.5750445e-05,0.00028438022,0.002925074,0.00012244807,0.015481994,0.021897621,0.007000737,0.014422958,0.0027282643,0.007967066,0.005507758,0.019933898,0.00081570086,0.062295616,0.001504236,0.00071338523,0.01997925,0.03822496,0.06192902,0.0065492187,0.00503853,5.9685033e-05,0.06970889,0.054737084,0.010558491,0.031624027,0.0022555233,0.00010722728,0.016900267,0.0064104097,0.13811047,0.023975972,0.09147542,0.0020590955,0.0002007432,0.093605995,0.0028993108,0.00022995789,0.053285677,0.024148263,0.02323015,0.056905236,9.1197717e-07,0.07111565,0.0074261683,0.008154915,0.019084385,0.0744226,0.023801548
257,-0.028127031,0.15562941,-0.008797317,0.034942754,-0.079129234,0.062622845,-0.018352166,-0.08907786,0.08962085,0.034070812,0.07731994,0.0059760823,-0.044578426,0.16335401,0.039262395,-0.044313833,0.06093297,0.008082878,0.04081797,0.0017653769,0.019442815,-0.028616216,-0.007891023,0.012437971,0.14753601,0.110317364,-0.062005743,0.13248485,0.0195295,-0.021698292,-0.09390601,-0.04907859,0.022835478,0.0775778,0.2545424,0.07515844,0.03706025,-0.0035139858,0.023907913,-0.03370285,0.05841078,0.03180215,0.11859769,0.028781794,0.023854222,-0.017095864,-0.07202285,0.037177283,-0.004864015,0.17635019,-0.0043722102,0.008638606,0.057265524,0.009554465,-0.019828457,-0.104402244,-0.054730132,0.014730179,0.02047507,0.03316646,-0.015781257,0.005507758,-0.099188045,-0.07338337,0.10014139,-0.034270488,-0.19278903,-0.0044780932,-0.024068926,0.004503764,0.015401666,-0.025399668,0.120640084,0.054589987,0.26719907,0.030724071,0.073860005,-0.083075784,-0.020657426,-0.01609664,0.015572448,0.16064522,0.033224124,0.12532377,0.2150963,0.057191495,0.08173183,0.10329379,-0.009852833,0.08436291,-0.01844395,-0.023392387,0.10351323,-0.021988142,0.114543565,0.022383768,-0.03455758,0.01507976,0.12242822,0.113077834,0.0005119893,0.11869941,0.0028988763,0.023258362,0.014764293,0.00050749676,0.022582963,0.019083012,0.0004926317,0.005438049,0.0039952453,0.0059760823,0.0047919247,0.042308338,0.010202016,0.01295795,0.0076065944,0.015869102,0.0027990434,0.01721805,0.05004987,1.654547e-05,0.01268544,0.0022035465,0.008694046,0.15715751,0.00010737077,1.8073344e-05,0.08011959,0.000377186,0.004238105,0.020842338,0.008351557,0.010187209,0.19245325,0.05580875,0.00039790274,0.006383699,0.00048784234,9.633523e-05,0.0015296576,0.05661183,0.06926392,0.077512644,0.04218272,0.0066681365,0.015149689,0.075700566,0.0051556523,0.0121723255
258,-0.015264141,-0.014782617,0.06311366,0.047613278,0.0125886295,0.00900304,-0.008492243,0.016534198,-0.005647663,-0.0039992617,0.04680928,0.02733853,0.12676993,0.06495088,0.0699498,0.0014325874,0.0442416,0.0920566,0.06895318,0.052690383,0.0469495,0.022893453,0.07323511,0.026265113,0.07226279,0.0029447023,-0.0008754676,-0.0067163943,0.07764737,0.038367037,0.0334573,-0.004347667,0.025326695,0.16841546,0.032535028,0.05576732,0.054339048,0.05505383,0.30043542,0.040020987,0.0062270053,0.08163473,-0.050079875,-0.0118254665,0.027839104,0.14261144,0.046804924,0.0044390224,0.019458132,0.28863573,-0.028127031,0.15562941,-0.008797317,0.034942754,-0.079129234,0.062622845,-0.018352166,-0.08907786,0.08962085,0.034070812,0.07731994,0.0059760823,-0.044578426,0.16335401,0.039262395,-0.044313833,0.06093297,0.008082878,0.04081797,0.0017653769,0.019442815,-0.028616216,-0.007891023,0.012437971,0.14753601,0.110317364,-0.062005743,0.13248485,0.0195295,-0.021698292,-0.09390601,-0.04907859,0.022835478,0.0775778,0.2545424,0.07515844,0.03706025,-0.0035139858,0.023907913,-0.03370285,0.05841078,0.03180215,0.11859769,0.028781794,0.023854222,-0.017095864,-0.07202285,0.037177283,-0.004864015,0.17635019,0.0010616282,0.016220255,0.047212586,0.014337503,0.0003604743,0.0007498463,0.00056718494,0.007988113,0.017317839,0.00039939658,0.028146857,0.02733853,0.008573447,0.0002832579,0.009771089,0.0133596985,0.04312992,0.045103595,0.013647362,0.0013428587,0.045733493,0.018494794,0.05304288,0.0013524493,0.0014787934,0.022245875,0.00026106817,0.00019081161,0.04274399,0.010063324,2.2421927e-05,0.03183206,0.0007657973,0.06086393,0.007880112,0.0681917,0.045007836,0.0034100318,0.29078484,0.019315412,0.0029789049,0.004359095,0.0024643962,0.009246929,0.012715653,0.07499337,0.045543827,0.017868634,0.004998135,0.10555419
259,0.02186057,0.007463786,0.044420287,0.005787381,-0.0077726436,0.10718314,0.051999144,0.010038016,0.029035896,0.05230241,-0.022696007,7.788233e-05,-0.042181637,0.06138719,-0.05969207,-0.013450113,-0.022406872,-0.016167093,0.17172898,-0.012206806,-0.0018221599,-0.02127102,0.024239643,0.027283635,-0.038678817,0.07833233,0.049315814,0.045056235,-0.060343996,-0.07144228,-0.009276349,0.032216664,-0.06634549,0.048109055,-0.036525276,0.009551424,-0.004726297,0.015554512,-0.017430805,-0.060597498,0.034827918,-0.06768966,-0.04971864,0.18257166,-0.021082632,0.03799728,0.03525741,0.05593213,0.031467702,-0.020275328,-0.015264141,-0.014782617,0.06311366,0.047613278,0.0125886295,0.00900304,-0.008492243,0.016534198,-0.005647663,-0.0039992617,0.04680928,0.02733853,0.12676993,0.06495088,0.0699498,0.0014325874,0.0442416,0.0920566,0.06895318,0.052690383,0.0469495,0.022893453,0.07323511,0.026265113,0.07226279,0.0029447023,-0.0008754676,-0.0067163943,0.07764737,0.038367037,0.0334573,-0.004347667,0.025326695,0.16841546,0.032535028,0.05576732,0.054339048,0.05505383,0.30043542,0.040020987,0.0062270053,0.08163473,-0.050079875,-0.0118254665,0.027839104,0.14261144,0.046804924,0.0044390224,0.019458132,0.28863573,0.0042232918,0.00790152,0.0036029238,0.0049115904,0.0040904903,0.117978975,0.06439387,0.025698649,0.0030938343,0.02074558,0.012803138,7.788233e-05,0.0170758,0.11786692,1.0977008e-05,0.00046943896,0.0017147661,0.0005615578,9.708251e-06,0.017531347,0.003042373,0.010285811,0.0053813863,0.038835082,0.00066504616,0.0012780941,0.02299924,0.05861866,2.2829623e-07,0.003317618,1.4983539e-05,0.013731667,2.6040965e-05,0.008022713,0.006852682,0.008497137,0.013023275,0.013643773,0.021096312,0.00065246597,0.026462378,0.014059031,6.6950466e-05,0.009057304,0.048330553,0.0015439853,0.016250113,0.058248863,0.006955688,6.134541e-05
260,0.034259647,0.039723523,-0.0073798224,0.05623923,0.00046697934,0.055421155,0.004754169,-0.010272134,0.10010885,0.022253105,0.1091768,0.008998851,-0.0029704738,0.052899342,0.038205888,0.011043978,-0.07668563,0.01423431,0.026214976,0.018110361,0.01226985,-0.006810083,0.03739264,0.027277643,0.006754073,0.05504985,0.015277325,0.010954646,0.035993937,0.10220978,-0.038684998,0.10703065,0.07079326,0.1331133,0.2173796,0.06822775,0.033278763,0.06075356,0.025710925,0.03525205,0.08487643,0.056009173,-0.0044036875,0.017052606,0.081007116,0.070042774,-0.020744048,-0.013082962,0.023465915,0.0108671505,0.02186057,0.007463786,0.044420287,0.005787381,-0.0077726436,0.10718314,0.051999144,0.010038016,0.029035896,0.05230241,-0.022696007,7.788233e-05,-0.042181637,0.06138719,-0.05969207,-0.013450113,-0.022406872,-0.016167093,0.17172898,-0.012206806,-0.0018221599,-0.02127102,0.024239643,0.027283635,-0.038678817,0.07833233,0.049315814,0.045056235,-0.060343996,-0.07144228,-0.009276349,0.032216664,-0.06634549,0.048109055,-0.036525276,0.009551424,-0.004726297,0.015554512,-0.017430805,-0.060597498,0.034827918,-0.06768966,-0.04971864,0.18257166,-0.021082632,0.03799728,0.03525741,0.05593213,0.031467702,-0.020275328,0.0015081875,0.015065614,0.026465006,0.047488328,0.00057034544,0.1051264,0.025040813,0.0055133994,0.13035591,4.2961965e-05,0.09717419,0.008998851,0.018121684,0.001556719,0.014506926,0.0005026615,0.015364535,0.0095961355,0.00017526407,0.022491964,0.020136775,0.01540006,0.001260178,0.0024867859,0.0013105221,0.07610173,0.022599673,0.017678361,0.031947553,0.047425296,0.0017067615,0.1128406,0.0025810283,0.000116225296,0.011926284,0.013256602,0.027277455,0.0076539735,0.015184986,0.009511747,0.10584043,0.03872596,0.0014975414,0.049316786,0.017876394,0.057171922,0.007873347,0.0014411759,0.00017309196,0.0011393909
261,-0.042214755,0.055450004,0.028015163,0.12515633,-0.0016301274,-0.02297866,-0.014595221,-0.025201853,0.048626263,0.026784346,0.036617715,0.0582284,0.030861057,0.06495358,0.052140392,-0.035206698,0.010333782,0.023770276,0.047943182,0.016363047,-0.0057861754,0.0666953,0.010601861,0.08635613,0.091188245,0.02298136,-0.064941555,0.20869443,-0.015360988,-0.009035307,0.03458917,0.023441948,0.0026092753,0.080490395,0.07125836,0.05789464,0.017434139,0.03489226,-0.00070289563,-0.046688426,0.08419476,0.066750385,0.0045622457,0.075894594,-0.03333445,0.052528024,-0.07565725,0.0012695435,0.0889776,0.1530661,0.034259647,0.039723523,-0.0073798224,0.05623923,0.00046697934,0.055421155,0.004754169,-0.010272134,0.10010885,0.022253105,0.1091768,0.008998851,-0.0029704738,0.052899342,0.038205888,0.011043978,-0.07668563,0.01423431,0.026214976,0.018110361,0.01226985,-0.006810083,0.03739264,0.027277643,0.006754073,0.05504985,0.015277325,0.010954646,0.035993937,0.10220978,-0.038684998,0.10703065,0.07079326,0.1331133,0.2173796,0.06822775,0.033278763,0.06075356,0.025710925,0.03525205,0.08487643,0.056009173,-0.0044036875,0.017052606,0.081007116,0.070042774,-0.020744048,-0.013082962,0.023465915,0.0108671505,0.0019787147,0.04781134,1.0575277e-05,0.11043063,0.05488576,0.004965408,0.013269291,0.0147890495,0.0027422942,0.030474257,0.012971109,0.0582284,0.006030947,0.0016809652,0.010133991,0.0052968594,0.0034800002,0.0044277767,0.016744131,0.0020383268,8.0303456e-05,0.063005395,0.00075606594,0.15459085,2.0931455e-05,0.019967172,8.9970985e-05,0.14033219,0.008141563,0.0012375063,0.05396079,0.025138464,0.062039882,0.018772837,0.0010824531,0.07645113,0.0056108367,0.0018846373,0.00080419873,0.0032435178,0.0829784,0.061917685,0.0041526384,0.024361478,0.023514342,0.005604619,0.0051237787,0.019862976,0.043640994,0.0030687472
262,0.06830658,-0.015981182,0.069840565,0.016967664,0.06549871,0.022506557,0.09170894,-0.01813589,0.04746413,0.024291083,-0.017115831,0.0014595111,0.0901099,0.25849193,0.10288859,0.021716798,-0.011582455,0.027996942,-0.013047232,0.12743098,0.0015126765,0.25318015,0.024750391,0.025625631,0.11569761,0.12475427,0.0051264013,0.04304275,0.083350636,0.14869206,-0.011604631,-0.025702324,0.022181727,0.20594552,0.038100667,-0.04654047,-0.01173916,-0.011934832,-0.0102479,0.15681732,0.017554635,0.13456118,-0.017219797,0.042037293,0.07247941,0.025675492,-0.014667122,0.02851754,-0.0022708178,0.055774722,-0.042214755,0.055450004,0.028015163,0.12515633,-0.0016301274,-0.02297866,-0.014595221,-0.025201853,0.048626263,0.026784346,0.036617715,0.0582284,0.030861057,0.06495358,0.052140392,-0.035206698,0.010333782,0.023770276,0.047943182,0.016363047,-0.0057861754,0.0666953,0.010601861,0.08635613,0.091188245,0.02298136,-0.064941555,0.20869443,-0.015360988,-0.009035307,0.03458917,0.023441948,0.0026092753,0.080490395,0.07125836,0.05789464,0.017434139,0.03489226,-0.00070289563,-0.046688426,0.08419476,0.066750385,0.0045622457,0.075894594,-0.03333445,0.052528024,-0.07565725,0.0012695435,0.0889776,0.1530661,0.037631772,0.016489595,0.036465373,0.0018435887,0.042758685,0.010202163,0.07936918,0.014982898,0.082178354,0.010283502,0.0072009778,0.0014595111,0.0066459025,0.20512053,0.0023927367,0.0050495733,0.008988144,0.045291528,0.0012445103,0.09381667,0.023757076,0.2671877,0.0054814504,5.996752e-07,0.08872239,0.080209546,0.001196291,0.019819608,0.044863835,0.056117304,0.00041339014,0.014499535,0.018630873,0.09393755,0.017496914,0.026893154,0.0004192438,0.002326202,0.012024463,0.12716725,0.0026793724,0.013529977,0.000659027,0.008023247,0.05639373,3.3554695e-06,0.022263365,0.0038929537,0.032562725,0.002107136
263,0.05984231,0.002593966,0.07508681,0.07593981,0.093336985,0.025167707,0.024837386,0.027284084,0.063107245,0.06670544,-0.02748604,1.4069991e-07,-0.008555874,-0.010426484,-0.09214553,0.09746563,-0.10858074,0.0063036494,-0.007990102,0.05618403,0.00075933384,-0.034920283,0.09905934,-0.10831692,0.07094727,0.04852808,0.027485443,0.09586406,-0.021892458,0.019373227,0.066725865,0.07079195,-0.07906608,0.06139978,-0.023995979,0.015862845,-0.0045065843,0.08422474,-0.022522664,-0.042763293,-0.023293342,0.10647279,0.027983367,0.105853885,-0.07083894,0.1154565,-0.0015595304,0.13646458,0.09690212,0.010726486,0.06830658,-0.015981182,0.069840565,0.016967664,0.06549871,0.022506557,0.09170894,-0.01813589,0.04746413,0.024291083,-0.017115831,0.0014595111,0.0901099,0.25849193,0.10288859,0.021716798,-0.011582455,0.027996942,-0.013047232,0.12743098,0.0015126765,0.25318015,0.024750391,0.025625631,0.11569761,0.12475427,0.0051264013,0.04304275,0.083350636,0.14869206,-0.011604631,-0.025702324,0.022181727,0.20594552,0.038100667,-0.04654047,-0.01173916,-0.011934832,-0.0102479,0.15681732,0.017554635,0.13456118,-0.017219797,0.042037293,0.07247941,0.025675492,-0.014667122,0.02851754,-0.0022708178,0.055774722,0.061161734,3.0765386e-05,0.0078062206,0.09299835,0.06180343,0.06917034,0.018202696,0.010381896,0.0004653612,0.03178516,0.012580091,1.4069991e-07,0.009504266,0.01203181,0.00021097672,0.13370533,0.011065576,0.0005013338,0.012166378,0.0645733,0.0001916294,8.5424745e-10,0.033116527,0.00018240015,0.011113517,0.002743375,7.529717e-05,0.03642169,0.010434993,0.015526684,0.06815366,0.09736688,0.034054104,0.06459923,0.015813475,0.028044121,0.015526481,0.011198005,0.00036968893,0.011463786,0.0016916826,0.11060624,0.00020350517,0.0062858695,0.0043131183,0.0037866482,0.013009015,0.006890802,0.0072401753,4.1419776e-06
