,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16
125,-0.011141887,-0.068313934,-0.53816843,-0.14161256,-0.07312945,0.023703728,-0.2766756,-0.14812647,0.17173792,0.066018276,0.08342067,-0.31176415,-0.08573982,0.062045153,0.2465369,-0.056896564,-0.04867334,0.017753763,0.00375366,0.003488313,0.024750179,0.0011134297,0.00075712084,0.031978074,0.024217272,0.0007056738,1.1852709e-06,0.0071596284,0.037953585,0.10495803,0.059063133,0.04963221,0.045171577,0.018148629
126,-0.08623971,-0.06426825,-0.21729763,-0.079465136,0.014427637,0.016690208,-0.236436,-0.12119189,0.13855994,0.14340422,0.31513375,0.4245643,0.015241515,0.004374641,-0.24300554,0.25675312,-0.15993185,0.037028737,0.0049294243,0.011289227,1.3617976e-05,1.4777444e-06,0.008419132,0.004489887,0.016570464,0.019798283,0.027348842,0.0031924197,0.013238631,0.042218577,0.00860228,0.002660839,0.011040666,0.0019998578
127,0.16934036,-0.15737122,-0.09742731,-0.031460617,0.21959782,-0.018792026,0.06899061,0.012107577,-0.012020331,-0.05605924,-0.0673222,-0.16071662,0.17335276,0.1631205,-0.059642844,-0.29080647,0.08405197,0.047837585,0.002641923,0.0015745707,8.131937e-06,0.08068884,0.0688353,0.014415051,0.02482308,0.0005425472,0.13489802,0.0007615336,0.018902387,0.0070055593,0.00092860585,0.0059759244,0.0436041,0.00012466445
128,0.030098293,0.10098343,-0.22062291,-0.0140773,-0.070336945,-0.043462712,0.17471442,0.11272688,-0.29396507,0.010356881,0.17087579,0.026068535,0.16178751,0.0846153,-0.22121528,0.28303412,0.10486519,0.000276871,0.021531811,1.583412e-05,0.01564937,0.0029020547,0.0034878603,0.00097292464,0.0059932284,0.061495513,0.0035588038,0.026630618,0.050202403,2.8160312e-06,0.07574829,0.12601575,0.008699616,0.25036576
129,0.19803333,0.12533526,0.19254063,-0.025598016,0.16402818,-0.02198055,0.16091007,0.11431127,-0.1613943,-0.18535773,-0.19043039,-0.008229387,0.12482021,0.015359687,-0.0101500675,-0.24691059,0.281284,0.08742569,0.056349743,0.0065270844,0.03905167,0.001934826,0.024420448,0.0010693853,0.017144544,0.009535523,0.006296587,0.010041407,0.01179299,0.0052224337,0.00011030781,0.053260013,0.0074732197,0.0034226442
130,0.052618075,0.24434282,0.076522365,-0.0044217184,-0.114854254,0.23795526,0.21413445,0.18250644,-0.19170356,0.09487902,-0.02016663,-0.1293876,-0.09127751,-0.12170421,0.015485764,0.20498525,0.015926609,0.04754304,3.1658405e-05,0.02055611,0.056340426,0.011911472,0.17820978,0.08990836,0.059315614,0.0008134524,0.036571186,0.012006519,0.0024059676,0.017330352,0.044449992,0.032339104,0.004881126,6.740635e-05
131,0.0060656955,-0.15745375,0.3657812,-0.03988489,0.16082487,0.05148589,0.010836279,-0.03517094,0.20888978,-0.029448777,-0.064109646,0.06871194,0.07106515,-0.13924569,0.08953353,-0.23269723,0.1474071,0.013808577,0.0010000857,0.022134775,0.01772878,0.00020672764,0.08507405,0.008332325,0.0031905435,0.004351102,0.04311741,0.0025344817,8.898681e-06,0.00059321016,0.013413127,0.013004488,0.0019205131,0.013383237
132,-0.042455684,0.067753226,-0.10241839,0.00092700124,-0.15722926,0.0059644235,-0.014806597,0.03442842,0.085663944,0.19064306,-0.02070992,-0.3407077,-0.0549947,-0.15960398,0.21428841,0.057631668,0.065241225,0.0023110812,0.00506823,0.004063316,0.07984861,0.0029992538,0.0101545,0.027955303,0.04013812,0.052561384,0.06576203,0.0015155714,0.003223683,0.013886902,0.011934038,0.000826734,0.0040076845,0.032726757
133,-0.06866929,-0.055026397,0.155089,-0.127459,-0.047663853,0.05209872,-0.21654494,-0.09402323,0.30034477,0.13206977,0.097226605,0.20811827,0.052355193,-0.16291814,0.18881355,0.09639723,0.078945674,0.038474917,0.01065673,0.023771165,1.9635027e-05,0.00034009072,0.057442933,0.0013409103,0.03134048,0.006199642,0.0009235817,0.0003428324,0.0077830255,0.16147217,0.000116322546,0.02039277,0.014515796,0.0078086327
134,-0.055817056,0.02762815,-0.04898034,-0.16230427,0.047637828,-0.05219556,-0.20421247,-0.10327363,0.22402875,0.09806142,-0.07068777,-0.2134307,-0.058038745,-0.11856408,0.4593026,-0.20639582,0.24962664,0.03858972,0.08023956,0.028717728,0.0069329394,0.05484892,0.00028773834,0.0018100417,0.012890483,0.00773008,4.909722e-05,0.013127598,0.009293833,0.0038485772,0.007578844,0.09228267,0.008403132,0.0013959788
135,-0.21709202,0.120236695,-0.15719372,-0.254996,-0.1883,0.086290896,-0.45869756,-0.2083263,0.3217926,0.3257683,0.20643227,0.07333991,-0.27680665,-0.29884923,0.4119386,0.25656858,0.026490964,0.012559274,0.018356308,0.010460978,1.8699863e-07,0.00027772906,0.0063313297,0.009004671,5.4735592e-05,0.014397564,0.0018281403,0.038881075,0.0019144389,0.007827623,0.004855728,0.1374056,0.00013431287,0.0005852663
136,-0.046704203,-0.19069058,0.021407105,-0.27332556,0.05325495,0.06753778,-0.6447648,-0.36101195,0.7357254,0.2541544,0.07906702,0.061514903,-0.2550488,-0.23926108,0.54248214,-0.23734392,0.29083586,0.1592651,0.0020935405,0.05004757,0.030302083,0.031249825,0.02552651,0.0021439518,0.010638456,0.0041135754,0.059187684,0.008784648,0.01274508,1.6748065e-05,0.0002943558,0.042966288,0.007378353,0.108272985
137,-0.26815745,-0.014061579,-0.39170107,-0.40579826,-0.18501398,0.126407,-0.6582106,-0.27963042,0.5473538,0.3990346,0.22830927,-0.081695355,-0.43267527,-0.3275122,0.4716729,0.15640625,0.004280371,0.003083614,0.0013665924,0.06864408,0.0033596866,0.019519633,0.0065966714,0.019932883,0.06329834,0.0028886278,0.025526738,0.0020920313,0.00049858564,0.00013048305,0.023710726,0.008693976,0.0080137,0.0036557144
138,-0.23572505,-0.24461311,-0.17377654,-0.31340608,-0.022231635,0.11147979,-0.8500053,-0.4943342,1.0055038,0.24706006,0.2872055,0.19219506,-0.2514503,-0.21633695,0.36608842,-0.045164414,0.05963125,0.00011139927,0.015967485,0.024014672,0.09115052,0.00011784131,0.02543245,0.00837355,4.0933273e-07,0.13936555,4.887592e-05,0.0016367877,0.0042326148,0.116063796,0.005737493,0.00090905494,0.034465708,0.079453744
139,-0.18240426,-0.14944464,-0.5025897,-0.29515722,-0.0671576,0.053094428,-0.54240596,-0.35330662,0.5576903,0.22714037,0.30237636,-0.011865266,-0.25932083,-0.06505582,0.39105383,-0.05761632,-0.008360915,0.00063994306,9.662e-06,0.01695737,0.014891467,0.007853191,0.0020964271,0.08973182,0.00012585775,7.220165e-05,0.0065907505,0.08411371,0.09062329,0.119033545,0.050893378,0.024353463,0.0005130635,0.001542576
140,-0.19484502,-0.14409576,-0.3482415,-0.025873616,-0.02037621,0.05787864,-0.57355493,-0.32533002,0.546828,0.36581266,0.46438304,0.21857457,-0.24716717,-0.14975728,0.15349323,0.12859374,-0.11787905,0.00068188726,0.00020208677,0.02934055,0.23109473,0.014412646,0.0003671532,0.031834412,0.013439118,0.073956706,0.15289134,0.15872866,0.02281105,0.0024771069,0.028333472,0.026308691,0.024880316,0.011463943
141,-0.05538317,-0.24706826,-0.3082501,-0.12174436,0.02177811,0.0019791313,-0.35617155,-0.24661629,0.4313341,0.13751614,0.13503094,-0.012123255,-0.041677635,-0.03851687,0.20860997,-0.16275176,-0.015875502,0.021363445,0.02371692,0.003881772,0.015159256,0.003420557,0.013788138,0.0020316741,0.00018162995,0.022080043,0.06994831,0.0032341734,0.000536157,0.001445997,0.018953465,0.01739961,0.0023174451,0.0027936127
142,-0.10429977,-0.00787773,-0.32052866,-0.09744837,-0.0993065,-0.006605869,-0.23705798,-0.056316838,0.17831005,0.19225481,0.32378975,0.11571689,-0.026800914,-0.010567065,-0.039917715,0.36789793,-0.13238949,5.2167593e-06,0.069807656,0.024874331,0.024244128,0.00033824763,0.011398006,0.006564961,0.08491598,0.030716488,0.038127445,0.0456783,0.0041262796,0.02575502,0.035248477,0.02976907,0.14528278,0.009603219
143,0.03355398,-0.15882641,-0.02294815,0.016975187,0.17774718,-0.0632866,-0.07639556,-0.07934719,0.101910256,-0.107492864,-0.08720795,-0.00734385,0.28142387,0.0629252,0.098610155,-0.30835998,0.2518301,0.013595121,0.0001928064,0.034603503,0.09563204,0.002384675,0.002822548,0.034537908,0.015874337,0.00031208192,0.00014723565,0.0021409788,0.0017453351,0.2239084,0.011678451,0.010417387,0.05641074,0.06466601
144,-0.045665912,0.22397108,-0.2599365,-0.042909596,-0.012578428,-0.016492585,0.0670498,0.097712524,-0.19178683,0.21748285,0.16461939,-0.039369516,0.07053508,0.019175911,-0.07822192,0.34903485,0.10709885,0.0036391646,0.012666301,0.0026631805,0.020771425,0.14178227,0.018566957,0.0022843168,0.012503587,0.07454067,0.09099743,0.056908228,0.004193174,0.014331363,0.007118704,0.08985339,0.025699463,0.07462834
145,0.07106641,-0.035923686,0.16449273,-0.18052423,0.2527171,-0.05411446,0.0167448,-0.039081134,0.03460512,-0.12549314,-0.12266354,0.022330636,0.11396033,-0.058880027,0.03208734,-0.29971534,0.31339347,0.031955447,0.01102202,0.0027255395,0.0032214164,0.07685802,0.0046259295,0.07192262,0.0002442029,0.00025190768,0.0015473629,0.009944571,0.0025267878,0.0041763047,0.0066499677,3.0493393e-05,0.009914592,0.0061851577
146,0.02064611,0.24938683,-0.11224109,-0.18163005,-0.19658227,0.15411311,-0.0589397,0.026609434,0.04229936,0.12004718,0.031677715,-0.29169318,-0.1503601,-0.2131174,0.066238515,0.21694735,0.05852247,0.03668978,0.0028862897,0.0022887262,0.002582238,0.009772648,0.087843016,0.015356418,0.0021323566,0.099539936,0.00082605606,0.0014946077,0.0050162314,0.033378426,0.00026417722,0.0027793192,0.018208314,0.051152952
147,0.09671064,-0.09774317,0.34709746,-0.17865106,0.09407973,0.026192091,-0.16753791,-0.118262075,0.41847745,0.0026456807,0.07239422,0.1222264,-0.18122728,-0.19432555,0.20397179,-0.15331213,0.15202789,0.1298299,0.010075745,0.06358367,0.0014487817,0.015108208,0.0049214964,0.02736752,0.0061453646,0.013189298,0.009012187,0.04004976,0.014929179,0.0017894974,0.0035330548,0.034383338,0.0048643914,0.038817413
148,-0.100368105,0.21785074,-0.1302461,-0.16646485,-0.15546305,0.14133678,-0.261207,-0.11598873,0.2949769,0.23084126,-0.01900322,-0.39067566,-0.40359887,-0.40665692,0.5500361,-0.04079642,0.026541058,0.0016177899,0.15625568,0.003264487,0.00019747214,0.00525974,0.019925611,0.0044831,0.0014575622,0.017188786,0.04849397,0.06673718,0.006042099,1.1293543e-05,0.0060883164,6.639053e-05,0.041786626,0.0002589824
149,-0.24897468,-0.1712127,0.12220297,-0.2117061,-0.14221023,0.13940078,-0.6233113,-0.30562615,0.93478894,0.39913365,0.31211743,0.30176726,-0.41302484,-0.40893438,0.40343165,0.18102412,-0.11834678,0.026043357,0.0016057903,0.00033012553,0.00021748756,0.010848044,0.02401059,0.015934026,0.057201132,0.08004817,0.047586482,2.388248e-05,0.023252444,0.0003171758,0.04597655,0.0039659627,0.0020234592,0.0005827498
150,-0.05577959,-0.27121603,-0.22044814,-0.2455486,-0.042731907,0.045100212,-0.61259085,-0.39088127,0.8432254,0.23584579,0.05081901,-0.22231969,-0.40571073,-0.28590614,0.767955,-0.3436467,0.08270344,0.14593624,0.05722457,0.0020994495,0.00069786527,0.0015228355,0.002808093,0.061324272,0.028186481,0.024466041,0.012002587,0.01563084,0.0014378203,0.00024328721,0.007858705,0.00034498284,0.0045281895,0.0031831332
151,-0.331969,-0.09694113,-0.44217765,-0.27432638,-0.1974413,0.15355767,-0.76669186,-0.42758653,0.72911584,0.54038346,0.49608785,0.318114,-0.5235249,-0.46601012,0.4092861,0.49949977,-0.22568583,0.052008502,0.0021801621,0.02739554,0.0077225696,0.09478502,0.0002629594,0.039167322,0.00012340506,0.00037675086,0.010292798,0.020692432,0.059085544,0.014569541,0.0012523133,0.01676246,0.061541207,0.043971393
152,-0.19335766,-0.43743712,-0.14575502,-0.29393798,0.107484736,0.032813795,-0.80517226,-0.5149011,1.0555431,0.16056937,0.20739959,0.09297683,-0.25997522,-0.26448157,0.62789017,-0.41613424,0.12597457,0.011285393,0.022376355,0.056657314,0.0005740133,0.013961071,0.0009580934,0.004665974,0.004971368,0.008036518,0.0026881355,0.030798659,0.016762359,0.01755963,0.0004390186,0.097832836,0.05142879,0.010156026
153,-0.2925323,-0.00529051,-0.6970564,-0.104480654,-0.323592,0.113509364,-0.75036436,-0.3749235,0.6421833,0.5973283,0.39202002,-0.05052041,-0.47465047,-0.3211888,0.44230893,0.42958942,-0.16996053,0.021412803,0.028413786,0.0027224014,0.18576029,0.00030899473,0.0003739034,0.000648705,0.009009099,0.0749687,0.12143269,0.003077362,0.03237496,0.008276054,3.0250343e-05,0.04831979,0.08671621,0.03675679
154,-0.16675973,-0.4387549,-0.14596,-0.26294395,0.11422874,0.018232957,-0.7277793,-0.4623567,0.92900157,0.19837934,0.3702875,0.5183418,-0.2041181,-0.11434428,0.26333082,-0.14351155,0.034522492,0.05439474,0.0016442338,0.020054257,0.0029802765,0.0032737537,0.0011072756,0.0076714344,0.015468474,0.012176136,0.03270236,0.0383364,0.0026888116,0.0025866278,0.00034659365,0.013568345,0.026861977,0.00031779462
155,-0.12584622,-0.07696073,-0.6469223,-0.19877167,-0.09088357,0.09176336,-0.46394828,-0.25965005,0.34063536,0.19232222,0.15447597,-0.18357828,-0.28590944,-0.13129985,0.31912512,-0.027587269,-0.06299787,0.005819193,0.014084177,0.0021197393,0.049151223,0.028927863,0.035226766,0.03829524,0.014232939,0.01897703,0.0007511092,0.0051862504,0.080419265,0.010208171,0.0010130458,0.0027247854,0.011330266,0.007519012
156,-0.13403274,-0.14768054,-0.21587276,-0.14904585,-0.0039025936,0.056184884,-0.42678547,-0.27628282,0.47369993,0.27144736,0.54341745,0.45707458,-0.15703584,-0.07395931,-0.15717995,0.25685507,-0.23607129,0.025529822,0.025861192,0.02327131,0.015002163,0.029659284,1.023349e-06,0.047431014,0.004210859,0.0059353444,0.09510385,0.098892316,0.00030937814,0.0012428672,0.008197064,0.017413318,0.00013253973,0.00240313
157,0.08346354,-0.11664875,-0.2063968,-0.08835578,0.11980867,-0.017302219,-0.13598053,-0.044966675,0.26426417,-0.07757203,-0.0060026273,-0.3112317,0.067847095,0.008282045,0.2043112,-0.4481829,0.040779904,0.0048735696,0.16520302,0.0026102604,0.00385518,0.0002683458,0.045105744,0.00028450953,0.09362879,0.035439704,0.060788114,0.057710834,0.011478098,0.03968639,0.004331263,0.00339101,0.0042867153,0.002100973
158,-0.101407535,0.08170896,-0.1448963,-0.0004534088,-0.21887524,0.13156807,-0.058670834,0.008250462,-0.051353417,0.23528616,0.3056559,0.09044504,-0.06835043,-0.08875641,-0.16236523,0.5490412,-0.22213277,0.0007480696,0.0138818845,0.09654149,0.025328416,0.009726298,0.13157809,0.007134868,0.024196545,0.026499959,0.01882978,0.00010712031,0.0033667225,0.011957916,0.043748617,0.007639598,0.044444613,0.061712954
159,0.106878996,-0.2797964,0.22634403,0.13779277,0.29981485,-0.10004078,0.08696596,-0.06058229,0.24156556,-0.22911409,-0.18746464,0.052879244,0.22066045,0.11361703,0.11722667,-0.5815761,0.2837186,0.02569638,0.014697091,0.02041783,0.14459617,0.0038883907,0.013030754,0.061285373,0.00020078867,0.040774427,3.1754204e-05,6.254722e-05,0.07703881,0.0016418447,0.0145169,0.0077584786,0.0039423425,0.017580703
160,-0.058607247,0.3101033,-0.32914993,0.041726965,-0.19025853,0.060391303,0.19452247,0.14653534,-0.37752923,0.28937036,0.12785923,-0.107113704,-0.09434049,-0.113275245,-0.09089536,0.52874905,-0.13020208,6.086396e-06,0.003666582,0.003287923,0.00013283153,0.09374139,0.017503168,0.059131026,0.0022304407,2.3735385e-05,0.088757075,0.02298791,0.025521265,0.0063800877,0.00032933176,0.0015530512,0.010512259,0.014763964
161,0.09871553,-0.23326881,0.44664425,-0.05209743,0.25264552,-0.041712604,0.0121010095,0.16901964,0.33782762,-0.16189046,-0.048300292,0.331537,0.19200587,-0.03240022,-0.021210909,-0.35671508,0.2113235,0.053267844,0.0067130583,0.01984062,0.006623226,0.014712967,0.031108089,0.046957947,0.24644358,0.05140875,0.0025235026,0.0037529639,0.07693595,0.01052504,0.023757637,5.058968e-05,0.00017124099,7.951239e-05
162,0.07105099,0.21019894,-0.21213064,0.0033701584,-0.19024163,0.05256941,0.13983393,0.20294845,-0.31575593,0.09739978,-0.09469323,-0.5107054,-0.044766657,-0.1135275,0.28839135,0.10824494,0.03188132,0.060445536,0.002735659,0.0032731874,0.05413539,0.025172325,0.04484071,0.032702897,0.097517125,0.016339868,0.0002982561,0.0640077,0.012256471,0.10070526,0.0016786155,0.066175774,0.008359366,0.0034696865
163,-0.10513759,-0.02622389,0.2634949,-0.009219997,0.033809114,-0.004173576,-0.098173514,-0.07748421,0.24447966,0.14867365,0.12617345,0.3955052,0.06620285,-0.16975191,0.02613724,0.10884161,0.14273539,0.039058093,0.032820046,0.008691726,0.053735472,0.010165689,0.0029650636,0.05037284,0.0115499515,0.025513789,0.01629969,0.019717272,0.00053144095,0.03232156,0.0047521763,0.02159429,3.2161053e-05,0.07260246
164,0.06736834,0.070622504,0.004046137,-0.14827433,-0.0077524316,-0.03325969,-0.07204397,-0.055718698,0.20707497,0.035140652,-0.18429841,-0.31241122,-0.04683178,0.00141792,0.42176688,-0.26483145,0.3277217,0.08043697,0.071504846,0.004807752,0.0020401885,0.024789507,0.0002829048,0.038997672,2.2710654e-05,0.041379873,0.0058010644,0.0027063699,0.054852363,0.031108314,0.14111911,0.000662025,0.0061202412,0.037669994
165,-0.1905217,0.17991781,-0.025387317,-0.2416811,-0.14684995,0.12226841,-0.37073714,-0.13146701,0.23834759,0.28734797,0.17119868,0.1757848,-0.34760708,-0.3168368,0.30778944,0.33106565,0.011596521,0.020361736,0.016997453,0.07759788,0.01388723,0.0014866736,0.01739234,0.00304567,0.014694308,0.05209967,0.0022962177,0.016541796,0.0016673221,0.0005863838,0.0012774759,0.089654356,0.0032780715,0.009396514
166,-0.06580849,-0.083038874,0.06726661,-0.12288876,0.08909061,0.08796484,-0.5603536,-0.34370348,0.75260574,0.23045066,0.06155754,-0.009186052,-0.20870265,-0.24477808,0.55083233,-0.35056502,0.20474482,0.08808623,0.11597105,0.0077802557,0.14742403,0.020841978,0.013666263,0.02761514,3.335558e-05,0.029598353,0.11068026,0.08841514,0.03238102,0.07023657,0.00019536351,0.01848898,0.028472021,0.01105064
167,-0.2732384,-0.008895259,-0.3722479,-0.27902728,-0.20080993,0.07827254,-0.5591192,-0.24965875,0.5319875,0.42484614,0.29389077,-0.00509521,-0.34337974,-0.34457576,0.42763716,0.2728939,-0.08187835,0.0021777614,0.04794008,0.009312673,1.4847772e-05,0.052879177,0.0023388776,0.0018045034,0.04501195,0.012826601,0.02258543,0.007482281,0.04683214,0.019419482,0.018521838,0.00890852,0.0005325138,0.013110223
168,-0.07826078,-0.23159143,-0.10889864,-0.29642,0.0067604706,0.030177822,-0.713227,-0.43488795,0.8196925,0.21907352,0.19892636,0.14716786,-0.27287173,-0.23563863,0.48520198,-0.1858935,0.085302405,0.1355578,0.060907103,0.009325045,0.014577514,0.0034651386,0.0047372193,0.014588078,0.0021442124,0.005355354,0.0069026044,0.0013868288,0.0013302842,0.0026897732,3.883978e-06,0.05816034,0.0008003679,0.005941019
169,-0.23300637,-0.054572627,-0.41236573,-0.29916084,-0.11100058,0.09848045,-0.50888735,-0.3350881,0.5786137,0.35479608,0.26060215,-0.0039737076,-0.41720426,-0.29495874,0.45150596,0.117983356,-0.08911758,0.009594622,0.027401833,0.06690488,0.0012371157,0.08467658,0.003031812,0.1260394,0.0028689033,0.016160555,0.014356523,0.0040503787,0.07698411,0.002896749,0.0044155307,0.020904377,0.0015336312,0.00027978898
170,-0.18175687,-0.21944298,-0.17046459,-0.25918975,-0.036426492,0.10175608,-0.695866,-0.43890575,0.8250303,0.29354858,0.32904354,0.19546889,-0.30982864,-0.31929123,0.3985679,-0.03619506,-0.070118144,0.043996107,0.05175407,0.021162227,0.023229906,0.0028209768,0.02875248,0.04637223,1.2624629e-05,0.0061626243,0.048171878,0.019043164,0.007668347,0.03197928,0.0052974364,0.06891193,0.003826998,0.019619668
171,-0.19914012,-0.22434434,-0.37177414,-0.22787265,-0.11699312,0.14342684,-0.59408,-0.35862464,0.81996024,0.3039433,0.24712278,-0.041447446,-0.28024408,-0.18417445,0.44038764,-0.01899069,-0.011910126,0.0001438297,0.008367068,0.007663472,0.013437431,0.009871981,0.10486821,0.011010182,0.0020982984,0.14257948,0.04122681,0.0024097937,0.06615304,0.031391706,0.07780161,0.016450504,0.025410755,0.06592285
172,-0.18118829,-0.044765085,-0.35295054,-0.25944713,0.0038292594,0.025509924,-0.61013335,-0.32781762,0.58350146,0.25317597,0.37101564,0.23516315,-0.25358173,-0.17860875,0.26631656,0.15374139,-0.027334783,0.03900553,0.18487504,0.015774729,0.00050577224,0.03369841,0.00020794594,0.00084046513,0.035079323,0.008458134,0.018047597,0.048674762,0.027143393,0.028738659,0.009610469,0.05220151,0.08995801,0.05405126
173,-0.11293132,-0.14862774,-0.20119005,-0.2274447,0.008544407,0.050285712,-0.49378857,-0.14488377,0.50718397,0.13460048,0.17477314,-0.051787414,-0.267259,-0.18471572,0.31356052,-0.18819155,0.046672862,0.020226963,0.0043825945,0.10544854,0.015199448,0.008223123,1.5939962e-08,0.036561098,0.15854366,0.007177675,0.0016028447,0.05756463,0.0016997375,0.00012231643,0.007702444,0.00028134603,0.002126788,0.00072966283
174,-0.15496914,-0.06904473,-0.30900526,-0.19112453,-0.15173136,0.099552445,-0.4846222,-0.26146212,0.39591834,0.28086942,0.23362952,0.014103083,-0.28604293,-0.15856837,0.20524403,0.2072928,-0.090984695,0.0018111233,6.193237e-05,0.0025073455,0.01323448,0.00957942,0.0004762764,0.008722421,0.002486855,0.016916115,0.0434338,0.009372083,0.0006875821,0.02661515,0.0019180363,0.0074597644,0.031282566,0.08866613
175,-0.08191072,-0.22807404,-0.16204184,-0.17372538,0.12387412,0.04844132,-0.4228697,-0.2600414,0.50049114,0.07842762,0.15705441,0.20693691,-0.12255542,-0.029136255,0.331115,-0.03120765,0.08833903,0.020711295,0.007629244,0.010952771,0.016779238,0.049735688,0.023271503,0.018403703,0.019521138,0.00024444994,0.012874817,0.00015367991,0.062033933,0.016283914,0.009442151,0.17318244,0.13349159,0.08891617
176,-0.13413699,-0.012298157,-0.4215469,-0.17022921,0.009247072,0.11804836,-0.32901472,-0.12998766,0.18630761,0.18384555,0.10209371,-0.0044919048,-0.070533626,-0.05274941,0.16456561,-0.041736856,0.0412503,0.031420514,0.0069667934,0.034072634,1.6803142e-05,0.015198365,0.06640313,0.0552199,0.06694589,0.00056678685,0.015312411,0.0020692772,0.022323398,0.09726418,0.09592357,0.012024223,0.0037879203,0.00023235055
177,-0.043847356,-0.117053494,-0.18087775,-0.1325211,0.02854251,0.024641946,-0.28560463,-0.17778032,0.21655208,0.08118875,0.29535076,0.22990663,0.055144437,0.043291114,-0.21323796,0.14197038,-0.055001937,0.038435448,0.013268318,0.00916893,0.06514144,0.016761461,0.05453604,0.010889935,0.0030474244,0.0011750361,0.0047964756,0.003910577,0.0049553425,0.009469233,0.008468194,0.0004120263,0.00170074,0.029664263
178,0.10663521,-0.032087334,-0.18367611,-0.076197155,0.17694938,-0.046106182,0.057156965,0.011059035,-0.06502974,-0.15786919,-0.019504149,-0.21216926,0.10584396,0.1646314,-0.033761486,-0.25507262,0.14838353,1.6232463e-05,0.04832899,0.0002602815,0.0031568054,0.07199765,0.021674195,0.011536209,0.008352738,0.0028409977,0.0012256545,0.03488708,0.0043296153,0.0006922014,0.023803657,0.028882833,0.001383427,0.066525735
179,0.023442248,0.24882317,-0.14481315,-0.031068234,-0.023858838,0.03642846,0.09147051,0.082417965,-0.24228506,0.20101218,0.14798385,0.03370927,-0.013590584,-0.016434994,-0.19184959,0.3035847,-0.089857504,0.006561504,0.072643705,0.005002054,0.0022875126,0.04441487,0.0012607117,0.0156038925,0.00043979584,0.033127114,0.18375607,0.050869748,0.013167407,0.0021390743,0.029205877,0.07230592,0.039839868,0.03356866
180,0.117461145,-0.15497325,0.30995616,-0.061113156,0.18940297,-0.050327204,0.10503577,0.011442365,0.14561184,-0.1540884,0.022240773,-0.03982929,0.21590133,-0.019811133,-0.006826314,-0.24442841,0.12899543,0.021536348,0.0086758295,0.0717,0.0099983,0.027613895,0.02470204,0.038400803,0.019037155,0.072464004,0.022730928,0.11028967,0.0057198163,0.03510951,0.0014560499,0.01486968,0.06754236,0.00020067302
181,0.0036035236,0.17054965,-0.08113178,0.07577914,-0.13768448,-0.018742032,0.2126284,0.1165883,-0.11127,0.16000602,-0.119459584,-0.44631144,-0.050486848,-0.19374403,0.34268856,0.055746,0.10804922,0.00019036647,0.003844129,0.0269263,0.093789235,0.019598883,0.005855873,0.07939915,0.008297302,0.10169428,0.08477748,0.0056852517,0.0013108229,7.635539e-05,0.009659577,0.14524327,0.022510517,0.037579484
182,-0.08420522,0.009499991,0.27406323,-0.07722845,-0.07731194,0.07411198,-0.21369669,-0.10625166,0.3995706,0.21771136,0.1034769,0.30283627,-0.11525385,-0.3071748,0.2537169,0.1527678,0.10634805,0.08713906,0.026107376,0.0024320753,0.018909598,0.0010580901,0.05717225,0.014899015,0.012198041,0.051269714,0.007182061,0.0034615963,0.0004886073,0.014761266,0.039211202,0.033299714,0.0017306962,0.00023306925
183,-0.07851347,-0.0052211806,0.026751904,-0.19914584,-0.035777785,0.012631979,-0.2919558,-0.06950415,0.47821316,0.15248767,-0.10873452,-0.24773362,-0.22465885,-0.29423586,0.62199897,-0.25242788,0.26796818,0.04834497,0.08751646,3.6103895e-05,0.0014980905,0.0043697194,0.001373872,0.03573327,0.117524795,0.01058502,0.005555469,0.006693991,0.0014027393,0.014680836,0.0012554969,0.009704797,0.030823419,3.1002994e-05
184,-0.30588317,0.09419469,-0.11495337,-0.30868614,-0.26118976,0.14998753,-0.6343714,-0.29395258,0.5730411,0.45468268,0.2683352,0.121121764,-0.46961755,-0.44195074,0.48176527,0.32945934,-0.016487664,0.0051163193,0.042770423,0.024128048,0.0011147034,0.0058261147,0.0119459815,0.029743131,0.025248606,0.007596014,0.010175246,0.035907086,5.5343473e-05,0.044245128,4.0650455e-05,0.0041280207,0.0064812046,0.01617449
185,-0.15893853,-0.30352965,-0.038881153,-0.35176516,0.036022633,0.07988993,-0.85490143,-0.48334235,1.0329572,0.23151481,0.105933815,0.062057566,-0.39286602,-0.28018922,0.7010888,-0.34414533,0.18016113,0.0819441,0.0070492947,7.826125e-05,0.02167545,0.017274575,0.0003706294,0.0001265507,0.021816375,0.0017015276,6.2056265e-06,0.008089109,0.035987224,0.01570426,0.015073,0.0008404453,0.00088818744,0.01733245
186,-0.33066744,-0.06478974,-0.6271803,-0.35906833,-0.27215868,0.17011502,-0.88312703,-0.37195325,0.7192201,0.5509316,0.37541664,0.02242108,-0.5801697,-0.34478194,0.52452064,0.2648984,-0.16040441,0.019876946,0.0008320587,0.005224164,0.022652203,6.363551e-05,0.006492915,0.0021487118,0.08709009,0.008760633,0.06427606,0.0131765045,0.043190602,0.0047392724,0.001602352,0.008769296,0.001151523,0.012021683
