,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t)
70,-0.08964222,0.026989574,0.18747199,-0.017872404,0.17905354,0.041167647,-0.08564809,0.102994844,-0.036717188,0.078821525,-0.060641225,0.07550242,0.046154432,-0.117771804,-0.010062709,0.1220558,0.110744976,0.08312256,0.16516206,-0.1584181,-0.03279432,-0.2688852,0.06086023,-0.071790196,0.12080321,0.0317279,-0.0011329167,-0.026362153,-0.023583246,-0.091893345
71,0.0311461,0.073682636,0.05732104,-0.062241413,-0.08195059,-0.042811066,-0.046701368,-0.10812085,-0.03957733,-0.007201223,0.03745733,0.024966098,-0.076919116,-0.08913037,0.19354057,0.007977387,-0.12870285,0.32299548,0.075089924,-0.12921357,-0.22913066,0.13402747,0.07991019,-0.024937063,-0.13267541,-0.015302014,0.36459446,-0.1326414,-0.15806875,0.0065087425
72,0.20694734,-0.071719445,-0.07677768,-0.010290511,0.15901989,-0.014479433,0.14619672,0.036915623,0.06757815,0.08739916,0.23909941,-0.09524827,-0.04847279,0.2370234,-0.022511177,0.12480589,-0.019465415,0.051660735,-0.24597573,0.11994351,0.035388198,0.09473405,0.113670304,0.3170754,0.05343432,0.04504764,0.11695863,0.073096715,0.10033976,-0.1621765
73,0.062478438,0.038785324,-0.14666484,-0.012174709,0.039572068,0.08526418,-0.01584616,0.24086586,-0.1560241,-0.010237043,0.04230536,-0.13948674,-0.07727917,0.38182062,0.13375285,-0.015502412,0.14418778,-0.08293547,-0.106624514,0.010963197,0.090916246,-0.14921366,0.02634379,0.11567023,0.09919684,0.09851251,-0.22034681,0.28182822,0.13875952,-0.14612882
74,-0.117279746,0.107574165,0.10990239,-0.02934594,0.12168859,0.010155674,-0.03022015,0.16633435,-0.028802775,0.09194018,-0.03509491,0.11739083,0.045136355,-0.1587786,0.14350693,0.03235509,0.18281856,0.0025660233,0.17555702,-0.09134895,-0.21609023,-0.20888698,0.08011665,-0.21963686,0.06835751,-0.08043623,0.06953109,0.019175598,0.0029159703,0.13164696
75,-0.0672409,0.062870875,0.12536,-0.043700468,0.052829936,-0.013902966,0.0032507218,-0.029937066,-0.061616566,0.022841431,0.07189839,0.12916003,0.08120573,-0.07147744,0.20192555,-0.054667626,-0.12796739,0.2597108,0.025759866,-0.10686123,-0.21616934,-0.092824645,0.11071469,-0.026478523,-0.19849545,-0.027401766,0.23749264,-0.16803554,0.048272803,-0.10632583
76,0.14668421,0.041722838,0.019859185,-0.054463126,0.03516871,0.012353936,0.11953763,0.050932057,0.06411723,0.078476645,0.056997962,0.21193588,0.13677311,0.18685527,0.111152515,0.028837861,-0.08402424,0.06965012,-0.094199404,0.061210424,-0.112202235,0.031407807,0.17792152,0.14976396,-0.022801846,0.14811777,0.21971416,-0.009789212,0.11943211,0.11793189
77,0.16362786,-0.114135616,-0.0073145153,0.010871619,0.08977462,0.07159552,0.012296407,0.09053441,0.103695914,0.09881374,0.08423525,-0.12419159,0.058149084,0.21124539,0.05551438,0.13638699,0.052418754,-0.0039168475,0.15072282,0.05957622,0.04605119,-0.26510945,0.14829083,0.17610537,0.18419378,0.12049825,-0.030279042,0.244748,0.1461356,-0.17537601
78,0.0069424286,-0.036652565,-0.03622073,-0.0011496046,-0.02546379,0.0069791116,-0.09030967,-0.09119041,0.0075287484,0.039914887,0.120506875,-0.061931264,0.087538764,-0.0614684,0.26594204,0.030957583,0.19818579,0.054932844,0.2500187,-0.15507519,-0.2724142,-0.19272944,0.06799194,-0.21317789,0.15035641,-0.011064153,0.12649262,0.12447426,-0.14608055,-0.05887245
79,-0.094051406,0.010092826,-0.12126613,0.1266767,0.2511882,-0.03950257,-0.07421703,-0.047268417,-0.023673687,0.038995758,0.22428396,-0.087377995,-0.058468457,0.010940425,0.14906976,0.043373004,-0.031333897,0.12573588,-0.09175139,0.0060329847,-0.3426973,0.018607546,-0.051567316,-0.11209396,-0.0824145,-0.040335424,0.17681558,-0.055452444,-0.07507394,-0.076418005
80,0.0711335,0.3435977,-0.15393633,0.004666537,0.05122586,-0.023330245,0.041938446,0.08365843,-0.22744513,-0.051984385,0.16773875,0.040577322,0.0012351796,0.2782965,0.096743524,-0.11844106,-0.17866647,-0.09093631,-0.28761426,0.27071851,-0.043677535,0.212175,-0.007272146,0.014164166,-0.14294589,0.16992909,-0.041208792,0.13550416,0.08324368,0.043202493
81,0.042104572,0.116310865,0.03389308,-0.020596921,0.09710369,0.026762573,0.09731075,0.18851869,0.059685566,-0.00015604822,-0.17281361,-0.041520316,0.2279431,0.15008688,-0.1286454,0.066200934,0.051321637,-0.052470505,-0.0059472187,0.13914438,0.5467047,-0.071038894,0.10804742,0.053573202,0.22906092,0.1426238,-0.3427325,0.3191628,0.41607618,0.013612054
82,-0.04326038,-0.11225026,0.14863433,0.06266298,-0.012614233,0.1392561,-0.11442504,-0.003086452,0.007353953,0.021679582,-0.25511613,0.13891256,0.049071968,-0.30816787,0.108365335,-0.050435785,0.18178183,0.1096932,0.50437874,-0.22877553,0.036536172,-0.32486388,0.09761834,-0.20825712,0.08636361,0.09647234,0.11488289,-0.021233737,-0.041753627,-0.019669345
83,0.026982382,-0.02477926,0.15776494,0.048192114,0.027957184,-0.028619273,-0.04207377,-0.24060628,0.19360323,-0.023557277,0.07022167,-0.015354542,-0.06553857,-0.35069558,0.19070002,0.11247012,-0.0919461,0.2430753,0.24432993,-0.16155538,-0.28353146,-0.018188933,-0.030876046,-0.0042151245,-0.042094983,-0.11144724,0.5044771,-0.13846987,-0.29199722,0.020722486
84,0.13580818,0.09093873,-0.2105405,0.0831678,0.047611788,0.024743441,0.11779468,-0.06369658,-0.025966784,-0.066582814,0.14743626,-0.11501679,-0.09857544,0.25039518,0.020939728,0.03543463,-0.061453685,0.061048966,-0.24768794,0.2397964,-0.066816695,0.24349956,-0.011020094,0.19241399,-0.0491717,0.01700608,0.08837819,0.02934511,-0.044722214,-0.06586061
85,0.1432153,0.036403958,-0.102147035,0.019622223,0.24936065,0.060014125,0.025957033,0.19555777,0.0042859167,0.0062577575,-0.019277338,-0.095861904,0.0203941,0.19732134,-0.046304196,-0.011886587,0.111512735,-0.1896973,-0.20834883,0.18538912,0.24122295,0.0077130115,-0.034805436,0.09567143,0.24970844,0.029527137,-0.29433057,0.21870236,0.21804062,-0.008163609
86,-0.19589014,0.07095059,0.114528745,0.016656168,0.016762607,0.044270817,-0.12074068,0.119806714,-0.15504254,-0.09517475,-0.051896803,0.11182791,0.048037626,-0.18897618,0.0580963,-0.08624965,0.038473383,-0.037868395,0.16730487,-0.075026445,0.07228379,-0.19460003,-0.101928815,-0.28735152,-0.10271602,-0.025653489,0.06913002,0.12311894,-0.013009645,0.022855692
87,-0.05835942,0.16151956,0.13248807,-0.02399804,-0.03848438,-0.046095803,0.05197118,-0.105229065,0.12793353,0.049759053,-0.07136056,0.2125816,0.08247977,-0.15741803,0.020483524,-0.031679668,-0.090477966,0.14790155,0.13768521,0.07759102,-0.025706828,0.11519096,0.035512265,-0.03234086,-0.16756022,0.032555323,0.23040262,-0.2199866,0.092775516,0.28107232
88,0.20759882,-0.019285157,-0.0006973682,-0.04338065,0.015796203,0.0604268,0.11817443,-0.06091262,0.12395262,-0.007299668,-0.078621775,-0.0021039038,0.03905301,0.1533212,-0.034903653,0.04159672,-0.106170766,0.1481857,0.07773597,0.007506031,0.20922844,-0.031456962,0.08513151,0.37379593,0.11794099,0.17119732,0.07622232,0.030554412,0.07751975,-0.097973675
89,0.034077715,-0.13628171,0.012990272,0.016634123,-0.014635773,0.06078983,-0.052318633,-0.048710957,0.26097995,-0.013049919,0.020215422,-0.17927882,0.02945041,-0.01861373,0.030302122,0.11207135,0.19519551,-0.0019916184,0.23400785,-0.09772225,-0.017736245,-0.13658181,0.0010821838,0.02029735,0.25604028,0.023307394,0.14824107,0.21280497,-0.08169909,-0.06411676
90,-0.16153757,0.0017261282,-0.042464264,0.10875801,0.09412646,-0.0061344616,-0.12027654,-0.06161791,-0.03051435,-0.024896612,0.14486954,-0.03376996,-0.030750938,-0.098377086,0.13611577,0.016237484,0.13682559,0.1635975,-0.00027786242,-0.08907968,-0.26247564,-0.029973289,-0.07351395,-0.09419644,-0.001101125,-0.064488344,0.12036497,-0.010678734,-0.25485978,0.018175371
91,-0.009857575,0.24147074,-0.093661666,0.041614845,0.097199574,-0.04582282,0.011172947,0.08634791,0.04680963,-0.03484085,0.13054244,0.012859048,-0.047688916,0.12642388,0.03288989,-0.05275653,-0.09547831,-0.0012720115,-0.29458955,0.1799408,-0.029653586,0.1659752,0.17176285,-0.012033788,-0.23011068,-0.0023903241,0.09918119,-0.08432936,0.030800523,-0.008730162
92,0.1486319,0.036454305,0.05393519,-0.09820762,0.15499686,0.01706123,0.115460545,0.31755358,-0.028338868,0.09501792,-0.07532784,0.07176208,0.21149191,0.25807413,0.039003752,-0.049660094,-0.09565955,-0.046751764,-0.21547318,0.21548283,0.30386335,0.021562595,0.22515593,0.2090574,-0.003988266,0.002812508,-0.18059061,0.16125572,0.34170377,-0.05559008
93,-0.07437522,-0.13892163,0.22258666,-0.10435149,0.18447709,0.07842541,0.007550291,0.1680129,-0.014884885,0.064904116,-0.1189142,0.11590353,0.027583437,-0.040301893,0.13558424,-0.034184895,0.11099188,0.006489098,0.37416118,-0.23643014,0.10496762,-0.3617157,0.21245289,-0.051828627,0.07283274,-0.03487178,-0.03248758,0.08075917,0.14293656,-0.11805243
94,-0.1112747,-0.014368471,0.27157894,0.049850665,0.040884577,0.0059272842,-0.03531223,-0.17865247,0.018796695,-0.043342173,0.053358294,0.13478057,-0.016137743,-0.29245186,0.27836278,0.040199414,-0.07649798,0.24922991,0.30081844,-0.2226139,-0.45882565,-0.07367356,0.2940941,-0.10503553,-0.108570814,-0.020534188,0.47687402,-0.23158666,-0.13933653,0.10480363
95,0.18043004,-0.022231251,-0.12864976,0.16641816,0.3828997,-0.016233867,0.05575729,-0.01967195,0.085068226,-0.05776983,0.23950596,-0.0025159242,0.07566989,0.15881228,0.15157332,0.04018016,-0.15426987,0.17169781,-0.24009514,0.02909682,-0.18804052,0.06300534,0.22065932,0.33265743,-0.10343204,0.10907701,0.34164357,-0.051727034,-0.083557874,-0.10785646
96,0.19549671,0.11095989,-0.13554397,-0.06245854,0.27566957,0.028156215,0.051745187,0.30669132,-0.2191759,-0.15239899,0.08645003,-0.17628199,0.15659943,0.49151722,0.18965514,-0.030617392,-0.01792166,-0.24783897,-0.32712045,0.2305723,0.16070011,0.15038994,0.07750935,0.28278273,-0.10333801,0.036089867,-0.10350532,0.42097798,0.2738366,-0.13981009
97,-0.11516454,0.046049308,0.13757157,-0.0706721,0.28928414,0.22888446,0.06338497,0.3016383,-0.1699105,0.07981622,-0.06413588,0.21252847,0.19767718,-0.008506076,0.07911245,-0.13443683,0.21456338,0.06689389,0.08821511,0.059034877,0.10493048,-0.28116354,0.23040149,-0.051659327,-0.017564572,-0.070659176,-0.26066032,0.12342002,0.27998284,0.043922685
98,-0.018422693,0.062153105,0.31100214,-0.07304451,0.08465176,0.03595784,0.029493337,0.005042973,-0.042045325,0.011380069,-0.013710573,0.26983178,-0.07288174,-0.3691239,0.2991748,-0.11591325,-0.085979484,0.25674653,0.47397685,-0.16658938,-0.2403064,-0.28974414,0.26317704,-0.18563667,-0.21737716,0.08879197,0.34413156,-0.2994398,0.06375349,-0.00052950287
99,0.24615271,-0.06770471,0.18179533,-0.09798943,0.09041901,0.019228444,0.115426965,-0.16959761,0.22595191,-0.0061519705,0.050504226,-0.014450266,0.058761794,0.013138376,0.19443569,0.17589727,-0.27292717,0.4001186,0.13298438,-0.03460714,-0.16365705,0.05962559,0.1679263,0.22530486,0.031668577,0.30070835,0.4238669,-0.08921048,0.0121255,0.2006946
100,0.34225035,-0.1332899,-0.19778009,-0.045945402,0.07977673,0.058562048,-0.015423031,-0.021550596,0.11061066,0.0022519976,0.13204698,-0.32597357,0.002487689,0.25897825,0.0012344794,0.21171524,0.031706,0.13136092,-0.08247799,0.054802407,0.021086002,0.05864388,0.09905685,0.30414888,0.24256478,0.18325923,0.10918429,0.37440965,-0.0894051,-0.30796698
101,-0.109760255,-0.08694279,-0.12254322,0.19739746,0.10303701,-0.003112745,-0.12102944,0.105223686,-0.13589211,-0.0034128719,0.11676252,-0.23261942,-0.11220133,0.10030921,0.118508585,0.07821466,0.29958192,-0.11462304,-0.0042486526,-0.0089896545,-0.063409194,-0.09779594,-0.15001512,0.11814816,0.21967854,-0.15067618,-0.14324318,0.3688122,-0.086010836,-0.19477129
102,-0.28206587,0.24499407,-0.034101605,0.114063784,0.114374235,-0.026944619,-0.10973404,0.10085747,-0.19520053,-0.0029686354,0.13019201,0.18652035,-0.02693411,-0.09000468,0.08874777,-0.14887942,0.22784325,-0.053170092,-0.07056497,0.013167367,-0.29349437,-0.03647557,-0.084566124,-0.32315704,-0.20447636,0.052643247,-0.0018844549,-0.13781826,-0.109380886,0.079896644
103,0.12523925,0.3096139,0.065211214,-0.013058431,0.10571867,-0.035683148,0.102239,0.10572243,0.029365111,-0.0005733799,-0.026797855,0.11456595,0.14501262,0.0796284,0.084825486,-0.0016448703,-0.21738087,0.15151441,-0.2489926,0.31564966,0.10473061,0.1198307,0.09106224,0.055783607,-0.21451955,0.1365114,0.047539346,-0.1713748,0.27041307,0.12802336
104,0.2720933,-0.064182796,0.069499515,-0.14394319,0.04100175,0.053556323,0.11290546,0.19205393,0.066538304,0.102199696,-0.2583499,0.02904471,0.09066108,0.18654089,-0.025704715,0.022122676,-0.082936086,0.023458483,0.10402724,-0.0047477055,0.43814653,-0.12904051,0.12136253,0.21330617,0.22130185,0.10390297,-0.08932537,0.17134015,0.3917523,-0.09431478
105,-0.036030553,-0.2695481,0.24074313,0.09970572,-0.109076366,0.058996864,-0.09231458,-0.055339474,0.0552265,0.059130967,-0.11190402,-0.022100005,-0.046933707,-0.14269668,0.15736814,0.051263735,0.2499978,0.061341718,0.57708687,-0.38214925,-0.15256889,-0.3706012,-0.0026599795,-0.11109848,0.24457091,-0.06372205,0.1790524,0.13647288,-0.24720968,-0.10312534
106,-0.15207991,-0.0865319,0.008367982,0.191941,0.0098407455,-0.031537727,-0.12185249,-0.28691614,0.14413296,0.0008565327,0.28381798,-0.057503063,-0.17391963,-0.25973067,0.12847374,0.19543368,0.11784147,0.24299596,0.08559638,-0.05592534,-0.64419985,0.032424256,0.012256891,-0.14376305,-0.04928968,-0.09398272,0.49640086,-0.17885588,-0.4005161,0.025188128
107,0.16797666,0.28202724,-0.37072384,0.0687985,0.14519547,-0.028790705,0.045387734,0.057921782,-0.14072426,-0.01703754,0.46228945,-0.10449853,0.15314415,0.42623398,0.06663865,0.02026144,-0.16423896,-0.05449081,-0.5972329,0.30180705,-0.10139187,0.33315724,-0.0045098104,0.31163704,-0.1667081,0.054417137,0.01930984,0.07651925,0.048335493,-0.052541606
108,0.12262681,0.22265466,-0.1715117,-0.07017501,0.13621315,0.044963107,0.08754974,0.3667945,-0.22467734,0.04202844,-0.123006776,-0.06555505,0.2602381,0.497974,-0.035087902,-0.06622204,0.2210435,-0.2988172,-0.31416678,0.4441396,0.4167326,-0.06786456,-0.008494156,0.05181129,0.09307428,0.13454656,-0.6138892,0.35623366,0.54349655,-0.095155895
109,-0.17090958,-0.048979763,0.28718844,-0.03387863,0.04665035,0.09320943,-0.04640999,0.17452438,-0.014752097,0.07291972,-0.2944896,0.24651414,0.075796664,-0.31090277,0.06804146,-0.008199468,0.16795923,0.10278993,0.5013553,-0.23507689,0.30789262,-0.43032676,0.07578131,-0.3534653,0.115280315,-0.011054348,-0.13489091,-0.031541776,0.2876376,0.23940125
110,-0.026298016,0.0457111,0.24131924,-0.018295247,-0.0934972,-0.011629286,-0.050386485,-0.29767847,0.14684157,0.03171103,-0.061710387,0.25480577,-0.09078402,-0.47439516,0.1936404,0.036522523,-0.20294125,0.3490702,0.51534927,-0.3441018,-0.3573416,-0.19766313,0.09501863,-0.119224004,-0.040395305,0.012926498,0.6767856,-0.3574996,-0.2382603,0.028793044
111,0.22422092,-0.111420766,-0.13592426,0.0381994,-0.07112976,-0.023471281,0.031807043,-0.2792324,0.16557255,-0.022129595,0.20981923,-0.19009013,-0.060451373,0.18104781,0.1091795,0.14204542,-0.15465288,0.20102471,-0.120236054,0.1661759,-0.11392593,0.19090807,-0.0061094426,0.3490661,0.10152421,0.07653123,0.44326285,0.04338973,-0.17872776,0.002485728
112,0.04799285,-0.028468624,-0.21052313,0.12397682,0.0950379,0.016810372,0.07825068,0.10072634,0.10338794,-0.058407594,0.19505784,-0.30479965,-0.05529939,0.4208032,-0.06553837,0.0894156,0.30449563,-0.23362862,-0.271524,0.16307785,0.10381826,0.0521253,-0.096982695,0.17525013,0.33969992,0.03888402,-0.23908117,0.41917995,0.018638942,-0.233619
113,-0.28296983,0.5615799,-0.09147454,0.10748382,0.187149,0.039485395,-0.16437729,0.20132416,-0.12026529,-0.022344049,0.048746724,0.016307704,0.023157068,-0.05628328,0.05247334,-0.07237144,0.24990436,-0.013560958,-0.053544976,-0.029728657,-0.07286161,-0.16108929,-0.05065645,-0.32885924,-0.055070538,0.009997803,-0.28996786,0.087107375,-0.025741128,0.02100483
114,-0.026947495,0.28703538,0.11445239,-0.07683367,0.058386993,-0.05536888,0.044268753,0.06542851,-0.09799654,-0.0019260142,-0.25738382,0.22704463,0.072975196,-0.1905273,0.104355894,-0.106310315,-0.16084334,0.4069169,-0.029653868,0.090717554,0.04506491,0.07104978,0.059894048,-0.17558376,-0.28502017,-0.044180006,0.16263126,-0.3631468,0.19244564,0.12648855
115,0.27765518,-0.083772525,0.22619991,-0.15589246,0.03976,0.033138383,0.14304823,0.0419447,0.17854603,0.023579272,-0.22942102,0.13905759,-0.105455935,0.08690347,-0.032903418,-0.0080598,-0.22347254,0.17725202,0.006231011,-0.010297345,0.21675976,0.01715354,0.08132926,0.32925272,0.044597924,-0.007257625,0.24777962,-0.0062708706,0.13524991,-0.034402728
116,0.017217979,-0.27273697,0.22062859,-0.005733007,-0.08611854,0.14665005,-0.02172314,-0.012026127,0.09412782,-0.009511141,-0.029158302,-0.10161489,-0.11111936,0.048938543,0.015429331,0.11295516,0.14729768,0.08433023,0.30251592,-0.19652256,-0.027415257,-0.18167867,0.07534598,0.22378094,0.14680234,0.016739786,0.10376294,0.1768712,-0.06791894,-0.094940454
117,-0.09112312,-0.09742667,0.047859143,0.10476005,0.03328962,0.03716392,-0.02600405,-0.13002422,0.1392448,0.10852668,0.18941589,-0.043696325,-0.09951062,-0.17002743,0.10766366,0.08346811,0.2512293,0.21896586,0.20290662,-0.1524072,-0.36827394,-0.11183137,0.20177692,-0.020109743,0.11762736,-0.021245005,0.2988197,-0.09594242,-0.19655095,-0.005313568
118,0.13560177,0.056211554,-0.20140365,0.059219636,0.20086314,0.0525425,-0.052848708,0.07328719,0.06082502,-0.051467538,0.34958237,-0.10956862,-0.095209174,0.17485444,0.19683957,0.02588115,-0.06827297,0.10850984,-0.32146853,0.04092622,-0.18837784,0.10947124,0.056499418,0.22185868,-0.05064305,0.14254034,0.21582122,-0.038541123,-0.123306595,-0.23539641
119,0.27480394,0.22337878,-0.09613399,-0.00882569,0.2202133,-0.025859136,0.147297,0.26012123,-0.1226353,-0.032998227,0.05401345,-0.09844931,0.114246294,0.35289776,0.0449632,0.023642376,0.019443033,-0.20893858,-0.3644163,0.22567567,0.12694897,0.035117235,0.036543056,0.091878004,-0.0036202455,0.06866123,-0.19713184,0.31982002,0.2817114,-0.048323985
120,-0.084966674,-0.016407369,0.16898671,-0.06545527,0.15539607,0.1101194,0.0042354623,0.26995248,-0.13106088,0.04642755,-0.16078025,0.034344077,0.046425458,0.07019606,0.09814717,0.14500362,0.14397605,-0.013243986,0.1989713,-0.03877426,0.2757234,-0.2431121,0.074933805,-0.10641227,0.095696725,-0.0025294386,-0.28076333,0.17476916,0.24279211,-0.04720658
121,-0.05372732,0.038767233,0.14520401,-0.01817698,0.021419253,0.016346488,-0.0439118,-0.038050503,-0.06534174,0.13010189,0.00072992593,0.21913895,-0.016876237,-0.21135391,0.26926866,-0.09679433,-0.03608006,0.2331737,0.35757372,-0.22103828,-0.26169908,-0.24014014,0.19766791,-0.13376231,-0.041748833,-0.00042881817,0.35146967,-0.21749397,-0.14152506,0.03175021
122,0.086047485,-0.053954583,0.042296045,-0.013773229,0.03134848,0.011460118,0.020923799,-0.16317567,0.11341164,-0.015815116,0.15060613,-0.09907363,-0.05670625,0.055281907,0.16815726,0.12192997,-0.18277603,0.2936412,-0.07904778,-0.007282596,-0.24097086,0.052894566,0.103671804,0.30639303,-0.074025095,0.030611522,0.42361066,-0.037137274,-0.087580234,-0.07785098
123,0.13687097,0.017816804,-0.21517657,0.042158604,0.13652402,0.027962465,0.040031657,0.088417105,-0.02808547,0.017068144,0.13893498,-0.10648085,-0.025364295,0.47824404,0.07563159,0.11340415,0.13022938,-0.10712226,-0.21509889,0.14822517,-0.028308086,0.029908998,0.0762993,0.24068673,0.1145266,0.080437586,0.12993021,0.230424,0.11615224,-0.057852082
124,-0.06430923,0.034188185,-0.081754774,0.020936077,0.15181847,0.053490274,-0.045848534,0.18146929,-0.16565678,0.0067676767,0.034551393,-0.0016992055,0.04596611,0.18953212,0.28255758,-0.06660905,0.17648174,-0.0479653,-0.052400928,-0.005002812,-0.09759361,-0.24462292,0.0748939,-0.017186103,0.06663266,0.07711495,-0.1523378,0.22226144,0.051779993,-0.14569804
125,-0.13650829,0.10447319,0.11502408,-0.013329167,0.15758604,-0.010505815,-0.03289814,0.1911605,-0.04422026,-0.024023153,0.05070447,0.10850875,0.08010594,-0.06951342,0.19898194,0.029434586,0.06177926,0.04124302,0.068748415,0.045276787,-0.22770765,-0.15296449,0.14727226,-0.16432947,-0.048599206,-0.042291768,0.18228713,-0.05717663,0.0029166942,0.23911726
126,0.04844885,0.107977554,0.055563077,-0.0066592023,0.19086258,-0.011833394,0.032967985,0.03597491,-0.04536456,0.07440598,0.06632765,0.20674586,0.065396786,0.034604233,0.1877975,-0.07689702,-0.18610285,0.16885045,-0.10448681,0.050116125,-0.075806946,-0.023226753,0.1769735,0.15316704,-0.20006472,0.010211812,0.20749575,-0.08013263,0.08120582,-0.06007175
127,0.11830851,0.14751518,0.045204766,-0.060911536,0.049277008,0.02050802,0.10699956,0.0725027,0.020070795,0.044979706,-0.059708137,-0.013544086,0.011145372,0.23780303,0.16014273,0.012222407,-0.04318092,-0.027099054,-0.00558006,0.12732229,0.08943309,-0.08814592,0.1650654,0.2099508,0.016071536,0.07336911,0.09609865,0.13311785,0.24870332,-0.011877254
128,0.16311091,-0.12813282,0.07095619,0.029176805,0.07634228,0.05401659,0.009976389,0.04294142,0.18490659,0.040462345,-0.10993794,0.009052692,0.093956195,0.04103833,0.11647265,0.04331892,0.1488005,0.11620985,0.1996884,-0.08726275,0.033999156,-0.25474674,0.16264743,0.09232144,0.17695533,0.03328918,0.087594375,0.07488859,0.04779705,0.03864498
129,-0.08470382,-0.17960508,0.05782178,0.041452184,0.13950047,0.016300656,-0.088468835,-0.05030688,0.0028560972,-0.039242726,0.093733445,-0.06350548,-0.13503607,-0.1326185,0.24754351,0.04712965,0.18191814,0.09278189,0.1722351,-0.18157423,-0.36006874,-0.14557806,0.039261132,-0.089946024,0.016750656,-0.08500906,0.28201407,0.07044715,-0.23590678,-0.18999746
130,-0.059603468,0.14192645,-0.094896436,0.056598704,0.19053896,-0.02239642,-0.0047906647,0.00808972,-0.088174276,-0.07196713,0.27811715,0.032239765,-0.028726751,0.0707891,0.14633183,0.120855585,-0.07235231,0.053802967,-0.2353879,0.10792582,-0.34074113,0.113255076,0.16415024,-0.00074260985,-0.22475672,-0.0024952143,0.21816093,-0.060302783,-0.085975245,0.07059501
131,0.20571448,0.31119597,-0.1161625,-0.10483145,0.2298702,0.09916658,0.122102074,0.25487512,-0.17348608,0.025444891,0.10733317,0.038119208,0.14681359,0.4564095,0.14632063,-0.089981556,-0.115525275,-0.04773215,-0.34438068,0.28343076,0.16047898,0.047248505,0.17772867,0.21389563,-0.10336898,0.14559719,-0.15605113,0.092521295,0.37833554,-0.09970327
132,0.0990989,-0.022590837,0.12414613,-0.14405274,0.16160525,0.10565812,0.08233135,0.25813213,-0.030857136,0.0027790433,-0.22751898,0.073997885,0.12026061,0.03289407,0.114998445,-0.027712706,0.07414966,0.0063076597,0.17984007,0.09413873,0.20324814,-0.3066883,0.19350408,-0.061710738,0.11699442,0.16537157,-0.19328143,0.16894743,0.323524,-0.027119346
133,-0.07300349,-0.16875237,0.2599624,-0.07983524,0.039366964,0.06390772,-0.03138692,-0.07146678,0.080007665,0.0053478954,-0.055687383,0.1585261,0.023600865,-0.38013983,0.22213624,0.034001946,-0.026514271,0.28089717,0.47471642,-0.25751424,-0.15623364,-0.29030356,0.1032331,-0.18147118,0.082563855,-0.008829514,0.31827015,-0.062416278,-0.117129914,0.01702647
134,0.025128203,-0.01627773,-0.024652366,0.03456076,0.0019452464,-0.006169555,-0.025654208,-0.23471649,0.10342546,-0.05903235,0.20058204,-0.02926568,-0.09022552,-0.11304022,0.15788098,0.07177478,-0.14093505,0.21370412,0.07055102,-0.08231814,-0.16570638,0.043102812,0.019982556,0.08757987,-0.11394337,0.048063055,0.5209956,-0.05674605,-0.2301175,0.052102406
135,0.15318632,0.11608351,-0.24108441,0.11389475,0.08959351,-0.0126852775,0.10633047,0.0012750275,0.053924095,-0.04867852,0.09133345,-0.15140055,0.048740596,0.35406652,0.014510055,0.072355166,0.014817958,-0.06555712,-0.32489944,0.24484085,0.05756862,0.17382926,-0.030201407,0.2636615,0.025790302,0.07652744,-0.012566436,0.19148694,0.15497488,-0.051227085
136,0.010807328,0.031743288,-0.059777282,0.016468238,0.118546754,0.066717446,-0.00062777195,0.22388737,-0.16321637,0.037007865,-0.07091783,-0.036319233,0.04260808,0.17253342,-0.0069987634,-0.043462846,0.18717353,-0.121832214,-0.041443415,0.140238,0.26098192,-0.13866572,-0.03461512,-0.008112809,0.11554192,0.027533755,-0.30257142,0.2450779,0.15051657,-0.008269444
137,-0.1781399,0.04542455,0.19702508,0.033778753,0.021119758,0.013024565,-0.012054235,0.013276054,-0.05365837,0.006066605,-0.11682506,0.104761034,0.016830884,-0.25173467,0.07974085,-0.045361213,0.15154114,0.061153874,0.24211565,-0.09206866,-0.049555495,-0.15229985,0.1969047,-0.2608016,0.02039612,-0.054134436,0.034495685,-0.05864816,-0.016086895,0.020946518
138,-0.016814929,-0.05723364,0.09163238,0.062054623,0.13996725,0.07806867,0.010135632,-0.05226994,0.11276185,-0.022557918,0.10909998,0.11642333,0.03697261,-0.12521556,0.1344762,-0.00938921,-0.16585384,0.2665346,0.030357959,-0.0756491,-0.12734385,-0.009411257,0.15884168,0.05827757,-0.123375654,-0.003912584,0.363779,-0.24558184,-0.114235334,0.0005356362
139,0.20833059,0.09224243,-0.07000637,-0.042512327,0.07829154,0.017789504,0.069008,0.058269065,-0.021374417,-0.068653405,0.105592206,-0.03171372,-0.0086401915,0.28676105,0.0959951,0.013785497,-0.08550574,-0.08722824,-0.23161283,0.16966368,-0.0036932735,0.11301181,0.14155956,0.2694055,-0.030107282,0.10090114,0.14584903,0.13817945,0.09281147,0.18091744
