,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17
115,0.19536957,-0.09148441,0.17528193,-0.14630328,-0.007158704,0.21790612,0.2521706,0.07429817,0.20565717,0.20179798,-0.103959374,0.027850702,0.04490589,-0.024748826,-0.028722467,-0.0784159,0.20805769,0.019330094,0.05437899,0.04601769,0.033070955,0.015368003,0.045821477,0.13300686,0.024649274,0.041768376,0.00436675,0.0052537527,0.010935061,0.009529739,0.036158886,0.009908384,0.022877997,0.0005723585,0.0015981722,0.013875252
116,0.011281855,0.068468586,-0.08022622,-0.065961644,0.101029456,0.06852053,-0.16729511,-0.08088392,-0.24195774,0.14701821,0.2672432,-0.119103506,0.23568484,0.19926928,0.048781347,-0.14138788,-0.22447391,0.0057240576,0.08801285,0.06344902,0.025339268,0.08722797,0.0055061863,0.012536351,0.0029991472,0.029234067,0.004606261,0.0007576226,0.01726954,0.0006783193,0.015353123,0.0040788148,0.009319256,0.038078897,0.018790713,0.01146239
117,0.054723818,0.16303846,0.281968,0.0051548732,-0.071535334,0.049163632,-0.1348386,0.13810806,-0.10249658,-0.13937837,-0.009258671,-0.005127874,-0.07493529,0.11535021,0.23469931,0.2659594,0.008411359,0.22961761,0.037189912,0.02267521,0.031013524,0.010759122,0.101199284,0.0013960362,0.018494964,0.04553801,0.0020701,0.040072467,0.021621177,0.008914494,0.11679527,1.3596269e-05,0.0647115,0.07670895,0.029777508,0.05829395
118,-0.0015951134,-0.086861685,-0.13239537,0.05103308,-0.011384921,-0.22948545,-0.16372162,0.099550426,-0.32799673,0.045505397,0.09603283,-0.10847424,0.06894926,0.073558345,0.21009152,0.09950787,-0.111150235,-0.09847799,0.03159512,0.014901301,0.0016988271,0.028306084,0.0052216407,0.031088822,0.06208324,0.088642284,0.012615911,0.035657894,0.0023546992,0.022404596,0.027240016,0.020992117,0.098735005,4.181149e-05,4.6839657e-05,0.023407511
119,0.033243757,0.12643436,0.14336948,0.22722992,-0.017406046,-0.05723466,0.09290754,0.0021858755,0.27241695,0.0060192663,-0.07588754,-0.024762018,-0.07334453,-0.03678363,0.1368054,-0.07906815,0.28308102,0.10561392,0.013419676,0.012409326,0.024905479,0.09654821,0.060324788,0.008941196,0.0029834223,0.009315735,0.11978707,0.022956694,0.0053181113,7.4812866e-05,0.033447776,0.004203026,3.9544184e-06,0.049195416,6.36651e-07,0.0003870986
120,0.10856852,-0.15548733,-0.052328054,-0.24705976,-0.03868673,0.14130162,-0.035459317,-0.051447034,-0.06739182,0.25746736,0.10439164,-0.11278111,0.17496634,0.08198406,0.08427637,-0.08011454,-0.02956824,-0.07670078,0.0036565836,0.023226898,0.0005933971,0.00022140658,1.0312858e-05,0.119291835,0.0015972884,0.009439388,0.0241051,0.00030712696,0.026210912,0.00057822204,0.031590976,0.007790234,0.03752251,0.067368254,0.09586026,0.02489536
121,-0.122852005,0.30166465,-0.01471437,0.1929094,-0.030095916,0.01269275,-0.13398942,-0.13271496,0.04625462,-0.056988817,0.013988692,-0.04396372,-0.027789837,0.14000908,0.1703677,-0.102697134,-0.097711846,0.17612685,0.020021236,0.0407996,0.0023124348,0.093700014,0.007546882,0.00017672904,0.007879941,0.0022768213,0.13787206,0.0029392191,0.007507834,0.055724707,0.0018518507,0.04713577,0.008477009,0.034399007,0.024001606,0.018171221
122,0.08173555,-0.14304878,0.06689476,-0.06522058,-0.14048049,-0.05568119,-0.08928565,0.10624337,-0.19675805,-0.04421247,-0.066710755,-0.06026757,-0.16880377,-0.03481474,0.17470495,0.2522326,-0.10693707,-0.064993314,0.00032880626,0.0005240344,0.013018093,0.039542582,0.0012506619,0.017716236,0.0016899301,0.0006490082,0.027571281,0.041728843,0.0012790872,0.016242798,0.003935198,4.6973142e-05,0.05731067,2.5767708e-06,0.01257659,0.00034954157
123,-0.102131486,0.17362542,-0.14799592,0.28157693,0.06854601,-0.18081364,0.013780592,-0.09144422,0.03693454,-0.072233185,-0.056078948,0.12760556,-0.06626153,-0.15098979,0.04230267,-0.096018106,0.08361565,0.039848763,0.0007190458,0.022668356,0.0014068816,0.021023445,0.051208675,0.004297737,0.032113794,0.0008060237,0.032920018,0.018931119,0.021996288,0.1618192,8.918037e-05,0.02738357,0.019892346,0.0075655645,5.4882616e-07,0.025270026
124,0.19029112,-0.11810261,0.18672878,-0.12905864,0.02338382,0.094457805,0.3165149,0.17278297,0.17855127,0.16149877,-0.10140719,0.038737327,-0.045599356,-0.0136747435,-0.15562344,0.12397099,0.21544442,-0.10093501,0.015229658,0.14973438,0.03538325,0.016186371,5.9929275e-06,0.02973451,0.012812447,0.04639929,0.0009792626,0.06731531,0.0053461143,0.0012150703,0.0038212982,0.10088341,0.002113309,0.0022256868,0.033097472,0.01906602
125,6.991997e-05,-0.0094265165,-0.12660636,-0.17668387,0.19133055,0.16058561,-0.107508704,-0.028723799,-0.11634744,0.17997551,0.27679265,-0.03554323,0.27696657,0.12891135,-0.008853183,-0.1598593,-0.107319005,0.005146897,0.052907333,0.011451888,0.039381564,0.005954556,0.076052666,0.07893518,0.006878558,0.056867294,0.0140926475,0.006369847,0.016491698,0.017592315,0.07934458,0.0054494035,0.00197409,0.07272213,0.017682455,2.2544196e-05
126,0.032409966,0.15880632,0.23972473,-0.10340056,0.16569532,0.15539527,-0.0858095,0.084166855,-0.003391868,-0.059731685,0.012160728,-0.010605939,-0.034338318,0.23270784,0.10569596,0.11558503,-0.013683323,0.24251226,0.025086626,0.0048477296,0.0022944268,0.0086652525,0.25939465,0.003592856,0.0134074185,0.011821372,0.00747255,0.012731849,0.0019604615,0.035507873,0.005338941,0.034866165,8.0217416e-07,0.034514442,0.05549143,0.014174376
127,0.044652015,-0.012985073,0.077999204,-0.18729426,-0.060438514,-0.006545456,-0.31921652,0.15077014,-0.377103,0.07411687,0.103099436,-0.10025016,0.057026844,0.08507886,0.0645073,0.3390532,-0.21029615,-0.03844542,0.013504633,0.061768867,0.035674434,0.0010519009,0.00246434,0.020183401,3.9040432e-07,0.023703862,0.0003200883,0.030416962,0.03405841,0.023410358,0.031701636,0.0052518635,0.006162563,0.077652596,0.00035058855,0.00049924804
128,-0.12292426,0.23970552,-0.070520505,0.18107072,-0.096170984,-0.18809584,-0.1276649,-0.039919302,-0.15550904,-0.053543128,-0.05423376,0.03741087,-0.10929794,0.06598664,0.12618044,0.016207535,0.17290257,0.16184549,0.00094212336,0.007529668,0.002607044,0.0063177356,0.0016162891,0.01704941,0.00072649575,0.0012398046,0.0015474715,0.11747228,0.019119339,0.07518782,0.01328134,0.056810606,0.009506679,0.0034365386,0.06122089,0.0018330025
129,0.057634693,-0.22863784,0.056715183,0.043793086,0.022246923,-0.17812751,0.12065724,0.00918752,-0.10883796,0.23501787,-0.035943,0.02113673,-0.15475585,-0.14697239,-0.015491946,0.14771518,0.17120527,-0.21420664,0.015184827,0.021058558,0.013924989,0.012299557,0.019770976,0.017852617,0.0056369584,0.01887609,0.018426646,0.11980792,0.071992345,0.036642786,0.01428743,0.040548895,0.020317199,0.00020023926,0.010885986,0.011983962
130,0.0668769,0.13442874,0.030779686,0.037001178,0.09678175,0.09611446,0.14741926,-0.092069335,0.24177286,0.17309332,-0.014466226,0.043842405,0.0004354939,-0.19500883,-0.11372545,-0.19231415,0.22744615,0.018824149,0.0338569,0.072967246,0.02258483,0.017999433,0.019135213,0.03646423,0.0026585513,0.013140583,0.09683812,0.008967186,0.054414764,0.0018305548,0.019685075,0.0017675601,0.001037016,0.02849483,0.02208151,0.038059343
131,0.0828362,-0.08987741,0.065939404,-0.30523854,-0.015895538,0.2119034,0.07630173,0.025864966,-0.0467895,0.14663701,0.0073985592,-0.017784351,0.09288743,0.09018093,-0.11345234,0.006482118,-0.12525664,0.04369811,0.01594474,0.034322638,0.008832151,0.0052108895,0.0007433333,0.040207405,0.020323189,0.029097144,0.00021467818,0.00027162133,0.00051906926,0.030409029,0.032241095,0.034363065,0.0017438194,0.0032448552,0.011652433,0.020695036
132,-0.15136336,0.10260254,0.15276515,0.07801288,0.067074925,-0.04612988,-0.1108664,0.0091228355,-0.16072175,-0.07703564,0.1196213,-0.026977737,0.21118674,0.08734203,0.034422476,0.05179912,-0.08936768,0.07620941,0.00920369,0.002819883,0.22084276,0.007699128,0.00063620665,0.00095873844,0.08203764,0.0043336134,0.07456643,0.019771732,0.006870146,0.0015645032,0.17189986,6.843645e-05,2.776584e-05,3.4510867e-05,0.007193361,0.016287148
133,0.09389118,-0.024908964,0.13045354,0.016042847,-0.06305179,-0.04031281,-0.10699084,0.10429601,-0.06802632,0.073921755,0.11158559,0.036478538,0.03966977,0.23531234,0.26406395,0.09619069,0.10228993,0.037883617,0.021347275,0.018639889,0.006182815,0.022836253,0.016235875,0.00061591563,0.0034866876,0.004300284,0.024399195,0.1234765,0.012379616,0.0026785468,0.0019286076,0.013582592,0.058253158,0.0027698912,0.073538676,0.07315173
134,-0.022818852,0.014413892,-0.04839139,0.00092066295,0.042211488,-0.0299837,-0.12903325,-0.07896499,-0.17333643,0.28845096,0.13213837,-0.08521929,0.06854739,0.10271649,0.174173,-0.1394581,-0.027593376,-0.060007617,0.00068561995,0.0058014756,0.008968926,0.00028377707,0.004071707,0.077301204,0.015454016,0.0080120675,0.00034413973,0.18019564,0.0033943378,0.064122595,0.006198223,0.0013593952,0.016207548,0.005800671,0.019274047,0.002291688
135,0.023441974,0.1160573,0.18829569,-0.01887102,-0.11254831,0.058451556,-0.05309755,-0.018280271,-0.058416992,-0.01107987,-0.09345014,-0.00481648,-0.18017073,-0.011083618,0.17828752,0.0100240335,0.028616875,0.13226826,0.0018758972,0.0011260111,9.645413e-06,0.038299475,0.0055169635,0.005258711,0.0016827936,0.0042829392,0.056896284,0.0017419942,0.001817473,0.09468071,0.000502895,0.0225492,0.02576806,0.018576704,0.008065858,0.023693658
136,-0.029695887,-0.06450707,-0.058613103,0.105070256,0.010071084,-0.087816305,-0.11523939,-0.03751944,-0.23397586,-0.009492617,0.05553247,-0.09826806,-0.0662837,-0.14554344,0.03692196,0.18482983,-0.054042447,-0.13214572,0.03601378,0.0014729165,0.0063194083,0.030081352,0.0046631475,0.07983931,0.005000666,7.3156574e-05,0.05887816,0.018386275,0.100175634,0.002663491,0.020016985,0.0014026144,0.015087584,0.07114213,0.05725832,9.702375e-05
137,0.057826985,0.22235873,0.09071106,0.13989416,-0.03596633,-0.010265004,0.100205116,-0.04815231,0.20826918,-0.08677022,-0.18278974,0.09628072,-0.1622294,-0.11528659,0.06427493,0.026022779,0.11877068,0.10419805,0.00025631595,0.061186776,0.032317173,0.0009675332,0.09028549,0.020810246,0.0033527196,0.00037690724,0.020456433,0.014018153,0.00054195366,0.0021003855,0.02135977,0.038590584,0.078728415,0.022139538,0.00340728,0.013848035
138,0.05561022,-0.24861203,-0.06745495,-0.08028008,0.047043614,-0.023851842,0.07068458,0.13883376,-0.09934461,0.09885691,0.022716293,-0.070359364,0.040207226,-0.056919284,-0.10747535,0.12059556,0.006710306,-0.12752987,0.003646307,0.018041804,0.041692253,0.0755714,0.0027376567,0.009660342,0.0051239557,0.08287535,0.025398044,0.028484643,0.018479431,0.0007309022,0.022207992,0.02223394,0.0017704315,4.5237433e-05,0.101281226,0.046216775
139,0.024148624,0.18104893,0.008695543,0.05279497,0.07012743,0.049732193,0.048078522,-0.065685034,0.24703002,0.06697345,0.038588576,0.06762602,0.15493032,0.11804406,0.0024619866,-0.22452633,0.14588445,0.20543173,0.040766858,0.005066512,0.0041083232,0.01287467,0.060683187,0.0056695845,0.009145169,0.002139526,0.06787406,0.006956886,0.00020307545,0.006391874,0.06880186,0.07615283,0.023547383,0.0017272665,0.0006907501,0.04585276
140,0.18262845,-0.2216809,0.08478588,-0.28038317,0.06882623,0.088603824,-0.010646734,0.11750346,-0.13527587,0.21824838,0.12660666,-0.07370223,0.15751109,0.23702478,0.003173924,0.07339066,-0.03469208,-0.07986795,0.12116726,0.0045456085,0.03024341,9.481905e-05,0.043155026,0.020835025,0.043776155,0.042268716,0.029745487,0.033107147,0.0012534102,0.021671865,4.570291e-05,0.025373809,0.0056342697,0.008017758,0.07088689,0.00020823881
141,-0.008438297,0.28047103,0.015451967,0.02980636,0.21161926,0.04801212,-0.22477037,0.022834532,-0.089291476,0.053667303,0.16716027,-0.05244123,0.062209066,0.18695918,0.164196,-0.112440616,-0.026581654,0.2485967,0.097340174,0.043220222,0.0029854837,0.00072778057,0.2033661,0.008625104,0.017288001,0.08970079,0.04754161,0.03250346,0.038100623,0.013940293,6.951065e-05,0.031263713,0.041691598,0.013516632,0.019777684,0.11039252
142,0.12425001,-0.025470063,0.31893945,-0.28615895,-0.17467819,0.050332725,-0.104338355,0.17210288,-0.21995412,0.07835195,-0.06554707,-0.07908636,-0.075403154,0.075087644,0.06223209,0.38223144,-0.0023287088,0.08650265,0.0035372013,0.07645194,0.05190737,0.0138477795,0.0011733429,0.0101293465,0.04709389,0.0020414174,0.020313775,0.011760846,0.00027402732,0.06248039,0.010648084,0.00046655923,0.013553341,0.1081571,0.048171163,0.0009868526
143,-0.17036778,0.10722317,-0.2803545,0.20189261,0.046516187,-0.24877143,-0.24718757,-0.1268036,-0.39879757,0.06823219,0.17695981,-0.07576007,0.02839898,-0.022595443,0.19168255,0.15469141,0.0029610414,-0.030597199,0.06005078,0.020860735,0.0033325444,0.0018595718,0.0012962755,0.07603494,0.014535528,0.0025523575,0.002880526,0.08098844,0.11733093,0.028153382,0.0054316404,0.0009664818,0.0987681,0.20892029,0.019326897,0.020147491
144,0.15921113,0.006769021,0.24399358,0.10843596,-0.109613,-0.079735264,0.26027447,0.080099344,0.19625674,-0.01672558,-0.290761,0.042457063,-0.28154996,-0.1928682,0.038253605,0.359943,0.3061738,0.029956473,0.035006728,0.007993904,0.0365802,0.01872334,0.043368366,0.0084512355,0.02229382,0.057709333,6.4846274e-05,0.0022257767,6.1370025e-05,0.00028872717,0.05714822,0.023642333,0.0061017293,0.24265347,0.00631366,1.6785505e-08
145,0.002336566,-0.2047811,-0.32288006,-0.077364616,0.16106075,-0.12648436,0.041069813,-0.100998096,-0.05618153,0.26025286,0.09750095,-0.031733617,0.1591837,-0.09341804,-0.12560287,-0.15860641,-0.028270831,-0.21696971,0.0029250875,0.0048150574,0.010320561,0.0007343905,0.038124386,0.011625186,0.00553634,0.0020972232,0.055743914,0.01650799,0.010114988,0.026884077,0.010423374,0.030844504,0.00482115,0.00011089934,0.00020259024,0.0012361858
146,0.2560406,0.14509888,0.22240075,-0.04959488,-0.00028175302,0.27844578,0.25799915,0.041714422,0.3837694,0.069569774,-0.11032152,0.098283775,-0.033430725,0.07125928,-0.09260366,-0.121207714,0.2792016,0.20635438,0.21419254,0.0021337562,0.013552362,0.0010055912,0.0056010988,0.023559144,0.0024747294,0.018531194,0.010901318,0.011719093,0.043286126,0.029396525,0.0053393706,0.10830228,0.009560697,0.0041463687,0.021538196,0.0018322539
147,-0.014038681,-0.19057894,-0.143556,-0.25887036,0.10903874,0.044319503,-0.21137163,-0.024396185,-0.3991887,0.2347595,0.33557022,-0.12560503,0.23689167,0.19664061,-0.052323695,0.1511089,-0.36368674,-0.06851624,0.010899634,0.024066273,0.0003348703,0.04859583,0.012654529,0.02146373,0.02553939,0.008022887,0.005076001,0.043786153,0.04715968,0.00052997615,0.017492509,0.00045887154,0.036732856,0.10237876,0.0114714615,0.06377682
148,-0.07423125,0.45150334,0.1461249,0.1982974,-0.067967,-0.021535657,-0.11048663,0.077146254,0.044886872,-0.20168194,-0.09630159,0.22135931,-0.1566635,0.03783319,0.09214101,0.087521456,0.18460886,0.29439506,0.0006845584,0.13130765,0.0050235414,0.025656687,0.022185985,1.5653367e-06,0.0010179589,0.0008813549,0.003302525,0.008881225,0.002163993,0.16506398,0.0031820352,0.0024635035,0.005272393,2.7720635e-06,0.0038235623,0.01504331
149,0.104259804,-0.38461372,-0.062126793,-0.15818518,0.072557196,-0.2063926,0.10263351,0.099279515,-0.15026368,0.10050051,0.11551499,0.020689473,0.07615624,-0.02294435,-0.06099032,0.27376202,-0.045275453,-0.29505476,0.039094605,0.05453965,0.005478271,0.026341185,0.0006351149,0.002438833,0.073165074,0.005990768,0.18337782,1.048769e-05,0.048005406,0.110149264,0.0842289,0.003202658,0.029894372,0.0033675397,0.0010599906,0.0008204306
150,0.15640178,0.1793144,-0.02660708,0.1563449,0.14255515,0.13780114,0.16327712,-0.018396294,0.40060383,0.110327706,0.014914877,0.07609217,0.13848573,0.010397378,0.0046057813,-0.29533923,0.29607964,0.1757332,0.19921577,0.0043379567,0.020270487,0.0036678154,0.0059847822,0.04186229,0.007200518,0.01017561,0.0007207926,0.050624702,0.0012593967,0.0013689551,0.0341453,0.028843436,0.04865047,0.0063539376,0.0005434793,0.0727671
151,0.15133855,-0.22278808,0.093431175,-0.44781873,-0.0059192814,0.2007316,0.02180896,0.0696398,-0.10058503,0.29123375,0.20253436,-0.118603915,0.23509398,0.35002437,-0.0471066,-0.02191492,-0.22351158,0.008827645,0.0018885182,0.005519786,6.0882892e-05,0.03410866,0.006262917,0.007696064,0.044558592,0.032248113,0.005717857,0.010283926,0.007982743,0.0125751505,0.0012163094,0.053701077,0.009653351,0.005652024,0.000515572,0.009241264
152,-0.22348921,0.29521897,0.01483335,0.17382827,0.09797954,-0.028259017,-0.375156,-0.014756637,-0.26263767,-0.032089252,0.21892464,-0.09460711,0.07524778,0.20971434,0.21942051,-0.07390349,-0.09131913,0.36531326,0.003379792,0.039475467,0.069977514,0.07618436,0.060324706,0.00026178834,0.006239569,0.004318965,0.02124454,0.056329187,0.034732305,0.0031693808,0.0013477241,0.0033607099,0.016516162,0.008868941,0.0067973216,0.18683769
153,0.1364751,-0.07561801,0.2853327,0.04415235,-0.20762046,-0.15635292,-0.121441476,0.15029636,-0.2525679,0.047700517,-0.111665115,-0.061484363,-0.108664125,0.043588925,0.20551142,0.30355367,0.07984905,0.19787678,0.00057119684,0.033896066,0.00012040333,0.15396178,0.0004875098,2.5771835e-06,0.024006419,0.00088998553,0.0001718523,0.023254689,0.0012847311,0.0012026771,0.022669284,0.0012782245,0.080881864,0.0049462067,0.0006042488,0.19031844
154,-0.07643778,-0.041131977,-0.16622557,0.23088923,0.07248325,-0.38560387,-0.04513766,-0.11803943,-0.2913725,0.17049323,0.05201981,-0.059165426,0.3390804,0.120864995,0.003733091,-0.07422125,0.27880824,-0.18490167,0.0052962727,0.0067109433,0.0039445874,0.021117462,0.0006279351,0.008080203,0.07188888,0.001773865,0.0013019341,9.723464e-05,0.0012101422,4.944612e-06,0.22364776,0.17423987,0.008386686,0.041993383,0.06091289,0.00063592783
155,0.15719983,-0.015316769,0.31038037,0.048335306,-0.06947317,0.0939345,0.18780193,-0.05212751,0.17820783,0.20856048,0.13201383,0.14878361,-0.09682314,0.14318068,0.20403749,-0.07497965,0.39389998,-0.11895261,0.005513592,0.012316802,0.015498769,0.020394707,0.0015698927,0.0014090491,0.0019024013,0.0372182,0.009893228,0.00013114461,0.12699313,0.02291518,0.00039049983,0.016198171,0.04931748,0.032473516,0.078593895,0.0068315035
156,-0.007340217,-0.047105182,-0.002259381,-0.053956002,0.11450723,0.07378788,-0.1993003,-0.18367107,-0.24141471,0.24437359,0.2231252,-0.16138017,0.018429892,0.050446473,0.14442694,-0.15953046,-0.2479564,-0.19170277,0.003228715,0.007085648,0.08937576,0.06568497,7.715674e-05,0.0031195849,5.5652356e-05,0.020920087,0.006026194,0.08374605,0.00017766017,0.008385755,0.00010702215,0.015618868,3.5842131e-06,0.037258446,0.13274765,0.0020195136
157,0.0957155,0.3598661,0.3024402,0.049582765,-0.23395325,0.19217758,0.024837509,0.11391571,0.0020233653,-0.24403241,-0.22352636,-0.012852266,-0.34099627,-0.07798773,0.20353243,0.14106949,-0.10656036,0.29801926,0.06543989,0.02322796,0.029576221,0.0080655,0.006641136,0.030916844,0.16651508,0.10100298,0.03388365,0.017466033,0.010711487,0.015895862,0.0065989397,0.05137847,0.04754461,0.0035547994,0.0022827606,0.057876814
158,0.085738614,-0.23655625,-0.23230356,0.07668583,0.01790921,-0.34772477,-0.21414083,0.07433817,-0.5077898,-0.17079578,0.07493182,-0.14460842,-0.099372625,-0.14586356,0.033099227,0.29583976,-0.21468998,-0.1484586,0.17792386,0.0022902829,0.0023121254,0.029502973,0.038752522,0.011511312,0.0006003177,0.018611345,0.0026925404,0.010041735,0.004224905,0.0027052932,0.0002298709,0.00161887,0.004971727,0.017667972,0.035048727,0.025172396
159,0.0857971,0.25919804,0.24612638,0.40597066,-0.057071123,-0.0526423,0.2918832,0.03148327,0.612609,-0.09116203,-0.31581184,0.21566588,-0.19294472,-0.28901482,-0.17653064,0.06625824,0.63140416,0.17330787,0.03849958,0.061178382,0.107548006,0.018172204,0.019613553,0.06060388,0.0012414847,0.014193499,0.09387671,0.003995369,0.0067067454,0.002843108,0.00024952067,0.025971796,0.032981873,0.058462787,0.09214923,0.058337793
160,0.1753425,-0.47835264,-0.27986133,-0.35038367,0.18195087,0.029880883,0.15668418,-0.08636285,-0.09727503,0.4909771,0.21951869,-0.008016888,0.38414365,0.20857295,-0.28112587,-0.15929818,-0.12964612,-0.32664242,0.00089272985,0.017996022,0.0008829886,0.11436977,0.04276751,0.022750484,0.0010858716,0.009700479,0.0013259985,0.003134709,0.008513602,0.0052571776,0.0006525995,0.0827601,0.004971041,1.5610827e-05,0.0130089,0.004895193
161,-0.08240205,0.34318236,0.19723691,0.039770182,0.25341046,0.34442538,0.08657973,0.015251715,0.22797145,-0.0008514143,0.10101774,0.095835775,0.07290657,0.1921656,-0.026669666,-0.1851904,0.17555563,0.28620455,0.0018143469,7.8062025e-05,0.02008309,0.003130707,0.14768654,0.02913524,0.06988443,0.031005371,0.0009910228,0.00032261843,0.019225005,0.00011540488,0.028381595,0.025613185,1.0468914e-05,0.00078345154,0.0051863585,0.026391212
162,0.14663346,-0.22573882,0.1819505,-0.492398,-0.06724433,0.15997213,-0.3047905,0.15578765,-0.43365547,0.12703241,0.24320891,-0.10748752,0.069563404,0.29800943,0.3336508,0.31016698,-0.43989742,-0.033260267,4.3136257e-05,0.007949693,0.0033406354,0.00037942582,0.012879863,0.009726108,0.014205571,1.5972419e-05,0.0051207207,0.03021506,0.0018340544,0.015623614,0.0008670214,0.015126021,0.22899365,0.008727488,0.011227253,0.009973969
163,-0.23934999,0.41689038,-0.09919201,0.3971161,0.04732395,-0.20694493,-0.33306277,-0.015118073,-0.20369387,-0.31460595,-0.012896392,-0.18979108,-0.10015775,0.077463396,0.32898822,-0.01062499,-0.05259857,0.21346457,0.040471174,0.0012657549,0.012596484,0.03529622,0.05610003,0.012813785,0.040647034,0.006367688,0.06222438,4.420636e-05,6.2287796e-07,0.0059902593,0.0036348188,0.07603888,0.04721532,0.0033022908,0.008750302,1.4982426e-06
164,0.28749418,-0.15220621,0.24648863,0.011027142,-0.33550897,-0.099338874,0.03233523,0.18129334,-0.03467086,-0.04184024,-0.16947712,-0.035740107,-0.25121278,-0.13585022,0.17282528,0.36079252,0.08399301,-0.02734618,0.06527417,0.0050168107,0.0045572217,0.087535374,0.00033026686,0.020167666,0.012894003,0.05272057,0.0010413826,3.713551e-07,0.07186028,0.00034310084,0.049860343,4.523414e-05,0.0023937488,0.06397174,0.017158963,0.0095402505
165,-0.15795709,0.13814372,-0.3734313,0.33241984,0.11844921,-0.3097502,-0.011665697,-0.15150711,-0.06754662,0.08805907,0.09928617,-0.062495023,0.12560122,-0.10348156,-0.024632161,-0.31360462,0.098699674,-0.09471377,0.004283833,0.09633452,0.03850447,0.0598329,2.9494737e-07,0.027074281,0.011854124,0.079148486,0.011526901,0.029696349,0.03755439,0.009304836,0.00398193,0.026208045,0.024707818,0.00015488028,0.032250553,0.016883658
166,0.2533959,-0.097798415,0.48549962,-0.16448198,-0.14029399,0.2217404,0.39146128,0.18032585,0.39467067,0.11937382,-0.11899577,0.0996239,-0.08885168,-0.053340744,0.033944137,0.05849815,0.34127328,0.28798708,0.027961351,0.041711293,0.122982115,0.011034412,0.002987808,0.024032103,0.02937724,0.10069623,0.028393377,0.00017806291,0.05858689,0.005990136,0.079976924,0.0013886268,0.058412023,0.061650954,0.02730367,0.22922055
167,-0.13927823,-0.20855835,-0.3710651,-0.10062562,0.29472718,-0.05739601,-0.27387136,-0.11030494,-0.40408465,0.40286195,0.43433145,-0.20590308,0.59847885,0.23610806,-0.0055209845,-0.242609,-0.19952643,-0.19967268,0.013109749,0.021208368,0.0018602922,0.051319364,0.0049386527,0.1077749,0.003266343,0.0155953355,0.0015532083,0.03613327,0.010529938,0.0013324609,0.05833274,0.0004396417,0.0253907,0.07835122,0.05445164,0.004072709
168,0.102900125,0.4178754,0.5379348,-0.029375728,-0.25481927,0.3006789,0.02015282,0.042948514,0.23883535,-0.019815467,-0.04372407,0.16418569,-0.08586244,0.3447373,0.45348036,-0.05788631,0.4296544,0.4290646,0.005849347,0.002570687,0.018698972,0.006470248,3.0842184e-05,0.020166093,0.026927827,0.003474073,6.611496e-05,0.053146616,0.047526885,0.1065601,0.05657016,0.03470375,0.15452817,0.013449916,0.21226937,0.011648678
169,-0.13110925,-0.34593472,-0.20831825,-0.14107552,0.12796566,-0.32413876,-0.5089563,-0.12395396,-0.92255604,0.17634152,0.4000197,-0.3349433,0.118421815,0.20183916,0.31776202,0.15785126,-0.6386907,-0.44010562,0.010988244,0.019365061,0.08061467,0.00038798503,0.0011118607,0.0073275594,0.0006263279,0.03563296,0.0012735603,3.0619706e-06,0.01815522,0.069101766,0.0006904203,0.004209011,0.0022415624,0.075993806,0.006255614,0.0056100497
170,-0.005124599,0.7667471,0.44319296,0.55939466,-0.314659,0.07699731,-0.0017405419,0.06307795,0.3911261,-0.47636935,-0.49049535,0.12640366,-0.61439353,-0.3425662,0.34669262,0.107796185,0.43760732,0.36988392,0.0014303323,0.113846526,0.00013518175,0.012048395,0.0030180726,0.031072065,0.0004221828,0.006200035,0.029631909,2.6426516e-05,0.0003994495,0.01652774,0.0019764912,1.1126493e-05,0.03487878,0.013115222,0.0051856595,0.0014233056
171,0.15785605,-0.5774715,-0.34554696,-0.26343086,-0.085229024,-0.34992334,-0.017682621,-0.04677503,-0.5525952,0.09416868,0.06042524,-0.21276997,0.017510705,-0.13518059,-0.028064305,0.2658913,-0.41358894,-0.42235827,0.035488218,0.014676939,5.9794216e-05,0.012714474,5.2390504e-05,0.00018039552,0.007927587,0.0332839,7.561084e-06,0.004814562,0.042432968,0.006873132,0.087245665,0.07999619,0.02127575,0.027080653,0.06088828,0.039249048
172,-0.17399003,0.785607,0.017661402,0.6776153,0.0726925,0.012708738,0.32212874,-0.05563226,0.64078563,-0.24178132,-0.31810996,0.24500284,-0.17341155,-0.3219855,-0.07792191,-0.18221903,0.6123017,0.21425651,0.0003399177,0.3454275,0.0040889475,0.0064992886,0.023266528,0.07007301,0.013188273,0.00027753666,0.0074626985,0.0044703917,0.0107692,0.026160114,0.058264844,0.0617654,0.035556544,0.010959239,0.0017897007,0.0059581334
173,0.3755244,-0.7088051,0.004647226,-0.7680666,-0.058624532,0.16672596,0.2781121,0.16663131,-0.06613454,0.31486928,0.20385757,-0.06843089,0.093927436,0.171694,-0.07233762,0.19938189,-0.33279204,-0.26525277,0.00037050212,0.068338096,0.010007323,0.020346154,0.010682884,0.013583677,0.009803033,0.04786432,0.09422015,0.00033014163,0.017737538,0.0054491004,0.03074652,0.035728913,0.024014866,0.005171859,3.2195078e-06,0.054581597
