,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t)
94,0.08939594,-0.33354297,-0.25579423,0.26609066,0.26055828,-0.08261548,-0.093307674,0.013231184,0.17784896,-0.09414631,-0.033618253,-0.19428158,0.09285046,-0.09407728,0.10142472,0.10999738,0.36634982,0.09128332,0.008373234,0.00375833,0.032386377,0.525458
95,-0.11270119,-0.30881193,-0.22681132,0.051697586,0.24427128,-0.4145913,-0.14940098,0.057560593,0.15811495,-0.14724487,-0.0014062487,0.09092689,0.38659677,0.021260653,-0.42436266,0.15524358,0.10771811,0.16292049,0.085941374,0.20643675,-0.13663507,0.37211213
96,-0.080737874,-0.09585096,-0.26881757,0.19318658,0.13004503,-0.23999254,-0.07135648,0.23494016,0.15383984,-0.34460136,0.17151743,0.17795242,0.19742502,0.20702098,-0.6190737,0.023425087,-0.050115153,0.10370929,0.08218497,0.3147355,0.03959748,0.22058049
97,-0.09914626,0.102454476,-0.17204405,0.025943704,-0.024444763,-0.14287806,0.046136934,0.05271257,0.16332763,-0.1763376,-0.024805436,0.22853304,0.14693664,0.2530392,-0.4890877,-0.12968507,-0.21021058,0.061474428,0.070056655,0.42904896,-0.064235486,0.033197157
98,0.02601419,0.19985023,0.074785605,-0.0731521,-0.060535792,-0.0832322,0.18751684,0.015873455,-0.054735854,-0.19773707,-0.0063680857,0.05837269,0.015347628,0.06431914,-0.32873416,-0.20964144,-0.2967321,-0.037997298,0.058269408,0.20647073,-0.007592344,-0.07795793
99,0.18837792,0.2091955,0.15947945,-0.07128039,-0.00088363886,0.09260472,0.18509836,-0.00016050786,-0.05269441,-0.107094385,-0.119408004,-0.15580247,-0.10629382,-0.08615474,-0.02041698,-0.20890792,-0.097075455,-0.17210278,-0.018982753,0.042331293,0.10500897,-0.13136433
100,0.13433416,0.076720245,0.15737097,-0.07197268,-0.022506658,0.12975176,0.10415447,-0.103626125,-0.15387888,0.04840108,-0.14811754,-0.3874529,0.10269415,-0.3155261,0.20232674,-0.098051615,-0.02354718,-0.12236884,-0.072609484,-0.06793899,0.09941249,0.22848353
101,0.076735795,-0.3155309,0.047342483,0.054730374,-0.022314126,-0.1541839,0.033582173,-0.025356663,-0.08358861,-0.16253142,0.02671627,-0.33572313,0.10122072,-0.36119133,0.25322917,-0.020373581,0.25257692,-0.027254276,-0.019376677,-0.14861943,0.05814597,0.28272367
102,0.031298872,-0.34673053,-0.21105173,0.10213814,0.09346434,0.077804044,-0.030294701,0.01104764,0.1811878,-0.13805848,-0.020763379,-0.16684559,-0.01586699,-0.03308335,0.117165506,0.04661396,0.23593065,0.07183777,-0.01354903,0.109781116,0.034119338,0.3691818
103,-0.12087286,-0.22035944,-0.3006507,0.05068977,0.17055617,-0.21465012,-0.054178223,0.08979921,0.1742099,-0.05270403,-0.019306593,0.04366748,0.20199478,0.0047303187,-0.22755913,0.11107686,0.12427145,0.24187747,0.035966795,0.13700965,-0.07826078,0.19323643
104,-0.03889945,-0.030425902,-0.21410497,0.34482414,0.0818226,-0.20206931,-0.030816263,0.06173495,0.10726812,-0.15801899,0.05439126,0.24816833,0.10718971,0.26779538,-0.46213776,-0.026609818,-0.05856344,0.1033697,0.12095968,0.15884887,0.026411822,0.15508473
105,-0.026794834,0.09417822,0.016071143,-0.21291713,0.02939006,-0.11796272,0.0972566,0.03872156,0.13094498,-0.10218587,-0.06744886,0.29972944,0.16355796,0.24760132,-0.40007174,0.051249526,-0.23868406,0.06902689,0.118951246,0.2079934,-0.07829097,-0.06618326
106,-0.050345864,0.22091955,0.09322833,0.09049962,-0.049981315,-0.017892012,0.1972263,0.02722195,-0.07644434,-0.07731743,0.12413312,0.08833048,-0.08624973,0.0013859826,-0.28107548,-0.12252602,-0.25265625,-0.02556225,0.042618915,0.11290926,0.1596196,-0.18172547
107,0.026713885,0.24224988,0.056211505,-0.08708197,-0.24937311,0.14199887,0.25878155,-0.061127547,-0.048289053,0.054846086,-0.18286756,0.029919367,-0.12774906,0.15853372,0.1022766,-0.046704028,-0.12007952,-0.13939986,0.008739147,0.0017832295,0.05577486,-0.08200621
108,0.03200914,0.026159797,0.14473376,-0.12750629,-0.023599526,0.043680504,0.20685706,0.019136788,-0.19925028,0.06175638,0.035207525,-0.20559609,-0.109479435,-0.2142965,0.42560902,0.06617885,-0.017951414,-0.10623211,-0.002783589,-0.12580651,-0.028019672,-0.11783596
109,0.081900835,-0.0844469,-0.020203928,0.18758208,0.020524286,0.15690738,0.08368059,0.06791092,0.012843313,0.04002643,-0.046626344,-0.23504621,-0.13750081,-0.02287288,0.3748913,0.06424719,0.22742635,-0.038123865,-0.0030055828,-0.09769489,0.06556488,0.1504237
110,0.09458171,-0.22030076,-0.03368821,-0.09678703,0.24250974,-0.11372259,0.001901675,0.081110485,0.019132309,0.051927544,-0.08890809,-0.095014766,0.1877366,0.073252656,0.10926308,0.16628018,0.18211894,0.09643301,-0.011319207,-0.044592068,-0.085397825,0.0874707
111,0.020163711,-0.07787153,-0.12792522,0.16480875,0.2367239,-0.059720423,-0.04508537,0.083703004,0.06745697,-0.105790086,0.2995575,-0.08286311,0.2458341,-0.018712051,-0.20812613,-0.007569937,0.14503147,0.11518891,0.04892143,0.040012244,-0.0536092,0.10053696
112,0.011222356,-0.038507305,-0.051556192,0.016447468,0.16732839,-0.12272415,-0.084983364,0.010335413,0.20335737,-0.18287626,0.059227377,0.1848261,0.110814944,0.16936421,-0.32783848,-0.030459918,0.07520321,0.048047706,0.08236165,0.25338373,-0.022894695,0.20611492
113,-0.066774935,0.01695954,0.16406098,0.04095387,0.117219776,-0.19560571,-0.014472101,-0.007295138,0.06105441,-0.13816296,0.055275008,0.17778836,0.21646646,0.10363041,-0.4679127,-0.08497383,-0.1810437,0.086810894,0.067887485,0.30285993,-0.048168726,-0.051695913
114,0.05615509,0.3140687,-0.016071273,-0.021908885,-0.09981089,0.032840963,0.06796375,-0.015163647,0.07708569,-0.21119994,-0.035026997,0.04965127,-5.7966594e-05,0.07343756,-0.34507346,-0.075415954,-0.2111651,-0.049363516,0.05169859,0.3400709,0.087296486,-0.10057315
115,-0.037110355,0.18406008,0.040520832,-0.056067627,-0.13276123,0.014914356,0.23904645,-0.035354745,-0.0626187,0.018102862,-0.19116312,-0.15285239,0.089055076,-0.11496705,-0.11025538,-0.045068823,-0.21105419,-0.087027356,-0.024679719,0.102242805,0.15338112,0.07665572
116,0.056341533,-0.097643554,-0.10389446,-0.0207278,-0.04405903,-0.107551396,0.27315897,-0.015022102,-0.15875115,-0.12368782,-0.1388661,-0.2614278,-0.036570035,-0.14218684,0.1742271,-0.055954643,0.031032782,-0.067639634,-0.02937442,-0.123458326,0.07760469,0.1107437
117,0.10015322,-0.15166067,-0.06880283,-0.0064702462,0.036969107,0.053554356,0.100388706,0.06437522,0.0973128,0.009807412,-0.07779429,-0.3232707,-0.08082207,-0.11557597,0.28419462,0.03629498,0.10968515,-0.06123351,-0.023748517,-0.05357611,-0.009167979,0.21200156
118,-0.024661798,-0.19777659,-0.17315343,0.1892949,0.17454368,-0.14591816,0.033802416,0.0183716,0.15309347,0.01425746,-0.06506422,-0.18331999,0.1622953,-0.115729004,-0.010118892,0.050349936,0.24712983,0.078554854,-0.027652536,-0.04102043,0.06701028,0.26662165
119,-0.09877491,-0.15005285,-0.24100259,0.037000045,0.14634591,-0.27158698,0.038884036,0.05592928,0.0731278,-0.08563743,0.003264919,0.06565544,0.19742699,0.101823464,-0.21949351,0.08801554,0.11265016,0.08822124,0.03927847,0.08317609,-0.07562918,0.29392546
120,-0.039672412,-0.06294788,-0.12842125,0.050946616,0.13306221,-0.19829841,-0.0104854535,0.11654993,0.1624715,-0.1528027,0.108313404,0.15787582,0.15159053,0.13730922,-0.19553183,-0.04514097,-0.05065663,0.11804129,0.050979655,0.19926809,-0.049469132,0.15932238
121,-0.0033258367,0.014355488,-0.024690565,0.17429875,0.06625834,-0.19534782,0.037513524,0.08985651,0.09100971,-0.16440737,0.035020236,0.23922336,0.06585263,0.21047747,-0.31995898,-0.11999531,-0.18276735,0.0009989012,0.061055955,0.19921614,0.001725758,-0.015682468
122,0.046082683,0.13631758,0.18578447,-0.14816935,-0.1000308,0.0223839,0.107453726,-0.04743094,0.03975839,-0.084682465,-0.017254166,0.03058371,0.22044803,0.0842798,-0.19026503,-0.05546549,-0.21906117,0.014122024,0.017872043,0.14261371,-0.036524203,-0.16586211
123,0.026353894,0.09824542,0.091223136,0.047111887,-0.048258703,0.33520266,0.15689778,-0.027628163,-0.075875014,-0.15606818,0.22447821,-0.14755839,-0.10302481,-0.15474339,0.13218221,-0.15861611,-0.11193267,-0.09036492,0.009665007,0.10045055,0.10843105,-0.08998529
124,0.076190084,0.009091236,-0.034759216,-0.071433775,-0.11345513,0.06735468,0.18312225,-0.06659567,0.065153,0.007207088,-0.26896867,-0.1283526,-0.07960389,0.054906882,0.30334145,0.00058330595,0.06547339,-0.10012616,0.031356595,0.059160646,0.08701973,0.14722508
125,-0.03242642,-0.22821629,-0.084363505,-0.04685768,0.08303829,-0.07315494,0.09912306,0.067072175,-0.12649123,-0.08034212,0.006967243,-0.28850308,0.14635357,-0.24876997,0.24609204,0.022651277,0.08881037,-0.026240231,-0.04781393,-0.036083795,-0.07516441,0.050207745
126,0.09026918,-0.15801403,-0.15303504,0.27181792,0.10195192,0.11538492,-0.026944246,0.012553713,0.121067755,-0.15867391,-0.0073143262,-0.21739794,-0.08503878,-0.02337388,0.104587026,-0.04166007,0.19334662,0.04722788,-0.0029053353,0.045861088,0.06403497,0.36696082
127,-0.05846968,-0.21542592,-0.04544112,-0.093503244,0.17340551,-0.16805778,-0.07381327,-0.020374956,0.09271244,-0.05327717,-0.12406158,0.026028693,0.3635493,0.04283193,-0.2125485,0.12108888,0.039947156,0.0582267,0.07679582,0.07702679,-0.13747193,0.12845841
128,-0.035948653,-0.07058608,-0.12653705,0.22668882,0.102786854,-0.066296406,-0.037644923,0.21112972,0.049466465,-0.27231345,0.26799536,-0.07393298,0.07572563,-0.049773507,-0.38132167,-0.10415509,-0.014371826,0.0924674,0.046689283,0.1908938,0.071564265,0.1715025
129,0.05874501,0.03831066,-0.063617475,-0.07020239,-0.030026577,0.026188366,0.0014283564,-0.03543688,0.17335472,-0.07767083,-0.12645328,0.20467158,0.13387603,0.30575055,-0.48142892,-0.12187737,-0.08680654,-0.0047809836,0.064401105,0.2484549,0.0026216134,0.09607798
130,-0.012545919,0.12483813,0.12767911,-0.102976345,0.005966044,-0.0774433,0.114501685,-0.049132407,-0.049434945,-0.003323242,0.15233815,0.06463959,0.13107055,-0.08572961,-0.2992696,-0.18998852,-0.16706795,-0.052402288,0.030628055,0.1368985,-0.05821413,-0.10534985
131,0.14897975,0.20104471,0.18385051,0.14977726,-0.12938145,0.12885827,0.08230585,-0.0801093,0.02540538,-0.11434574,-0.06396207,-0.04340804,-0.103815414,-0.031590134,0.015105579,-0.16365154,0.13174216,-0.02032046,-0.015076053,0.14032623,0.13622242,0.02346864
132,0.020848785,-0.023669124,0.27536237,-0.08944999,0.03174688,-0.1324193,-0.024358917,0.0011929721,-0.09270482,-0.012694938,-0.19904551,-0.070626065,0.09487394,0.008533657,0.14767422,0.059403144,-0.13240413,0.016825624,0.0008178167,0.10351244,-0.06330047,-0.067220815
133,0.048833158,-0.027692618,-0.08389892,0.05968482,0.097393006,0.11407449,0.058204353,0.19015694,-0.07756598,-0.15175876,0.06948933,-0.2511602,0.014788281,-0.10865039,0.093117625,-0.059375882,0.0022020228,-0.010693244,0.008778371,-0.0865316,0.055745196,-0.10250655
134,0.043224577,-0.019881073,-0.06862417,0.0204752,0.049659215,0.13207906,0.012020057,-0.015941085,0.07724832,0.0010721805,-0.017959109,-0.16099137,0.036120277,0.069479406,-0.047016565,-0.049318112,0.07971335,-0.020774353,-0.0014387676,0.026892094,-0.025247773,0.18112163
135,0.017909827,-0.07165379,-0.010937829,-0.041950602,0.17386322,-0.13964067,-0.031479042,0.0025765765,0.014681843,-0.015142523,0.09668589,-0.05867792,0.16619132,-0.117738634,-0.10732619,-0.019104095,0.12300077,0.0120995715,0.005650867,0.0074501224,-0.087255426,0.09652159
136,0.15234111,-0.029943353,0.01824863,0.15375794,0.075684614,-0.021111581,-0.06358095,0.013824207,0.08670536,-0.09471457,0.10225941,0.022812743,0.13295794,0.04838957,-0.22260308,-0.06945346,0.056543436,0.05109582,0.024884762,0.12803803,0.029039277,0.22229546
137,-0.021416793,-0.06318772,0.036061604,-0.07801412,0.03815579,-0.2054474,-0.04339057,-0.03290835,0.066661164,-0.11728251,0.040884066,0.08494887,0.19124098,-0.06261201,-0.32977012,-0.0036000684,-0.0513943,0.013084649,0.079240546,0.16096862,-0.05808531,0.019829497
138,0.006799101,0.098879196,-0.03898236,0.10743118,-0.052112643,0.026253155,0.0058009694,0.043383144,0.052434172,-0.09698655,0.026645891,-0.013798919,-0.041881192,0.009741452,-0.24134377,-0.1313907,-0.076265104,0.04323922,0.034069348,0.17449178,0.10814636,0.08944136
139,-0.005709895,0.11646867,0.017813869,-0.0822294,-0.061726965,-0.108815566,0.048794437,-0.022253864,-0.029765021,-0.050887465,-0.16629353,0.06347221,0.16123536,0.08097907,-0.15013878,-0.07520968,-0.10624817,-0.04763868,0.24902022,0.055508982,0.03602409,0.046372026
140,0.102331795,-0.044398576,0.087545365,0.04388431,-0.05713178,-0.05722916,0.06347026,-0.029725965,-0.13643205,0.0014440119,0.12037543,-0.19780459,0.0592858,-0.035971735,-0.08508837,-0.13067743,-0.11929277,0.026542652,-0.008361349,0.079450004,0.023468014,0.032239318
141,0.12939523,0.09400469,0.012697488,-0.06332893,0.009541842,0.1269075,0.11194867,-0.060918648,0.11601789,-0.13260168,-0.081985876,-0.17385316,-0.05127068,-0.05442166,0.04198742,-0.027095493,0.09714689,-0.07749453,0.013743695,0.015378378,0.07453692,0.054334905
142,-0.07533674,-0.05404931,0.10200502,0.03583938,0.07110123,-0.09930345,0.048413265,-0.013331501,-0.08672695,0.058182582,-0.025127081,-0.09122052,0.12823051,-0.21340086,0.021879558,-0.00355944,0.011477805,0.04031347,-0.035954647,0.080159724,-0.042955123,0.10283174
143,0.06662094,-0.10164448,-0.07856574,0.10619041,0.02610967,-0.0026575737,0.034749255,-0.001319698,0.09516144,-0.15418603,-0.077810794,-0.04720816,-0.045230567,0.043541186,0.001573585,0.15001695,0.076851174,-0.007991377,0.052908182,0.0026816446,0.14097248,0.24210466
144,-0.16342652,-0.16471808,-0.18454131,0.09372226,0.0134482365,-0.18550824,0.08765313,0.0753236,0.012098554,0.031230725,-0.009348072,-0.017256962,0.19217946,-0.013095953,-0.06576205,0.16087084,-0.0045931973,0.13317543,-0.0018831138,0.07227404,-0.07120249,0.07035048
145,-0.050108675,-0.015263066,-0.19822793,0.09385574,0.037400685,-0.047795445,0.16087455,0.08767648,0.08109449,-0.13709076,0.012727715,0.09855444,-0.117062464,0.22033362,-0.121576086,0.06065257,0.03801472,0.040584728,0.066764526,0.06314632,0.05965082,0.23374438
146,-0.05507942,-0.01319183,-0.024638992,-0.03538099,0.050168462,-0.16738991,0.12078135,0.03838761,0.015308417,0.030615626,-0.057234533,0.1927709,0.067948304,0.17314056,-0.055355154,0.062244006,-0.086040616,0.057971887,0.030091856,0.12526025,-0.107002266,-0.08789654
147,0.020202883,0.11270017,0.030247081,0.007349722,0.042546473,0.06598048,0.09889927,0.07299283,0.020815743,-0.06394962,0.024064405,0.022256343,-0.10134166,0.1908424,-0.0022354461,-0.060506515,-0.105444394,-0.03156014,0.032952122,0.096677855,0.07060919,-0.13655037
148,-0.0023286697,0.09008237,0.056300223,-0.1394105,0.01423954,0.06303438,0.21477751,-0.024116429,-0.040371194,0.06557238,0.07582213,-0.053747654,0.03966589,0.04781802,0.022588778,-0.058282264,-0.06280274,-0.034834865,-0.012270898,0.023469182,-0.07244156,-0.17728536
149,0.0922472,0.098492235,0.0737097,0.024041269,0.07198674,0.1363151,0.096893676,-0.027184151,-0.0068705315,-0.019492239,0.049236104,-0.12774596,-0.17053103,-0.06203432,0.2064788,-0.092172734,0.072279215,-0.067862466,0.04755059,-0.020329842,0.0049163825,-0.0045521194
150,0.059207994,-0.017677594,0.105764404,-0.03608032,0.12397152,-0.012411644,0.015692325,-0.03992744,0.011424184,0.074918956,-0.11163592,-0.076604456,0.07071164,-0.03933931,0.11932865,0.020583829,0.0596517,-0.024466742,-0.03389498,-0.014577371,-0.034385487,0.028556611
151,0.0057556187,-0.072634764,0.01827496,0.042344414,0.14233357,-0.008510999,-0.019644542,0.08231135,-0.045544133,-0.05710706,0.07019584,-0.12622009,0.13567784,-0.15949361,0.040351845,0.0074830465,0.09733189,0.039177243,0.012081645,-0.053291168,-0.009300398,0.100052655
152,0.029738275,-0.12570918,-0.0651171,0.10379265,0.13340612,-0.07015434,-0.0460231,0.020977248,0.072413325,-0.12126851,0.037286926,0.10489945,0.08646577,0.090606526,-0.11362685,0.052809283,0.055686094,0.11790142,0.051516727,0.10794998,0.040330045,0.3061886
153,-0.06440079,-0.15758298,-0.07344811,0.008287601,0.04527796,-0.24112694,0.0038149292,0.059388645,0.09422709,-0.15912692,0.07405699,0.17195067,0.16302283,0.18411304,-0.31802723,0.04341289,-0.11622868,0.07630479,0.07175124,0.18944064,-0.029472023,0.016113508
154,-0.040727913,0.13780332,-0.12570325,-0.012937054,-0.034091443,0.22781447,0.096926056,0.03504894,0.12584135,-0.13176464,0.08563751,0.06881286,-0.03762116,0.235868,-0.29228657,-0.09471568,-0.13398673,-0.009762994,0.1474888,0.20180076,0.11170821,-0.050665256
155,-0.039048906,0.14141864,-0.016699772,-0.09056239,0.016443003,0.0029839203,0.20237753,-0.04557385,-0.023282412,-0.005998429,-0.018563379,0.07799767,0.11941634,0.05398574,-0.1044016,-0.13651323,-0.041290425,-0.080462046,-0.0042690095,0.1388445,-0.036359027,-0.054545157
156,0.101142794,0.076277584,0.121305935,-0.052150015,-0.013085268,0.053939275,0.07648546,-0.05495689,-0.044986036,-0.15616828,0.012276655,-0.0899645,-0.08935252,-0.13526301,0.1268553,-0.06266268,-0.047481716,0.0025571585,-0.03589515,0.09831084,0.0066053,0.3020026
157,0.050861645,-0.13148248,0.07783431,0.07002292,-0.0067711435,-0.25428948,0.06526551,-0.02570291,-0.019512836,-0.051861074,-0.13174354,-0.027936587,0.065634854,-0.054094918,0.034716833,-0.018054485,-0.04862672,-0.041759253,0.05885486,0.0030638743,0.07132768,-0.010361765
158,-0.014292194,-0.04645517,-0.07838816,-0.049888782,-0.04767347,0.07647174,0.13705465,-0.0076231556,0.0044556186,-0.07724015,-0.052038547,-0.20959689,0.0498887,-0.077507734,0.058095492,0.035622004,0.0062170494,-0.03213033,0.06711481,-0.006696692,0.0042757834,0.092807315
159,-0.02162064,-0.08527742,-0.12246859,0.06675385,0.06952831,0.077264145,0.094581336,0.034074403,0.044918366,-0.08268638,-0.017450651,-0.1184698,-0.029367156,-0.052610207,0.061664768,-0.02978823,0.090849236,0.03560383,-0.014160674,0.04179381,0.0053722057,0.1932435
160,0.0010288991,-0.088542305,-0.119604036,0.0423032,0.088776104,-0.13974907,0.01839469,-0.0054235244,0.034375947,-0.018625587,0.036693394,0.012777633,0.10675036,0.05546546,0.011396099,0.0020045144,0.01345171,-0.0009257635,0.019593362,0.05994963,-0.02087691,0.10779815
161,-0.00036836695,-0.10178376,-0.05750221,0.09961979,0.046129823,-0.042951282,0.038029667,0.018930903,0.06287389,-0.12424767,0.042340368,0.036966257,0.058151193,-0.02354065,-0.08179748,0.019498479,0.049187623,0.008856606,0.020008814,0.120460436,0.04528356,0.09382708
162,-0.063442,-0.041627206,-0.06551391,-0.0099534355,-0.02343555,-0.053108465,0.027823882,0.010163504,0.07330654,-0.07839066,-0.08822586,0.014059951,0.08083782,0.07312788,-0.11746895,0.00085340976,-0.04294619,0.00880238,0.0047178906,0.24894392,-0.0126963705,0.07844767
163,-0.016597359,-0.011085186,-0.1440025,0.015054728,0.022615429,-0.059261918,0.05102664,0.0016802229,-0.01568589,-0.15316702,-0.046585187,-0.06234177,0.018989919,-0.04646508,-0.08828631,-0.062300075,-0.044082828,-0.01735685,0.028590715,0.11999982,-0.011484041,0.018044302
164,0.046586215,0.056165017,-0.0562222,-0.009440097,0.013269829,0.12964687,0.060134813,-0.026115231,-0.012612116,-0.054288436,-0.10372155,-0.0992244,0.020394621,0.10601671,-0.0675653,-0.041954078,-0.02676389,-0.021386592,0.0015730076,0.08276422,0.07291722,0.17416367
165,0.0041844537,-0.09347535,-0.051508613,-0.09083412,0.055370465,-0.1284408,0.08792871,-0.01257557,-0.034150727,-0.069350585,0.02519744,-0.11143532,0.14869562,-0.16329804,-8.836389e-06,0.123416744,-0.017267447,0.07968766,-0.00682525,0.066254295,-0.06726789,0.014459081
166,-0.003882824,-0.038448878,-0.15341747,0.21497841,0.068475075,-0.0065518613,0.16307959,0.06942232,0.06093319,-0.11486601,-0.020787783,-0.07051229,-0.085033685,-0.0088133095,-0.07750203,-0.024689876,0.041801915,0.009157755,0.15109214,0.04986111,0.10075531,0.1811723
167,-0.06843841,-0.056555647,-0.11759068,-0.113202706,0.031074127,-0.110592335,0.09695466,-0.010886427,0.010041848,0.06468596,-0.2095469,-0.04335036,0.13633192,0.23060435,-0.16096169,0.034697644,-0.025092503,-0.03564162,0.005649848,0.08325812,-0.048139866,0.071627714
168,0.081639126,0.025133653,-0.084576175,-0.010529224,0.1587157,0.017498087,0.11565204,0.02148369,0.041066356,-0.092088535,0.18943866,-0.13257936,0.09757002,-0.18208854,0.059903562,-0.08458523,0.053788155,-0.021162927,-0.0025274558,0.022505984,-0.098857105,0.035908855
169,0.10691993,0.08054873,0.067692384,0.12013303,0.061068837,-0.063457705,0.006465097,-0.040512305,0.08238299,-0.032295994,-0.063434936,-0.038341295,-0.014313039,0.049873278,-0.07266544,0.009146392,0.05157025,-0.0026267804,-0.009686875,0.10270752,0.07388493,0.24081708
170,-0.061764844,-0.06681799,-0.014916946,-0.07158145,0.08474946,-0.2459722,0.050322577,0.0045738607,-0.05660048,-0.03457786,-0.072299786,-0.0063637933,0.32569104,-0.13674007,-0.15814699,0.06589192,-0.028890464,0.030048069,0.0029283543,0.12998658,-0.0027054995,-0.035389535
171,0.05659463,-0.045750707,-0.14486755,0.1223889,-0.061854742,0.1367847,0.046139076,0.0378551,0.028018044,-0.24174897,0.046356507,-0.1273056,-0.07841466,-0.024471639,-0.11720705,-0.112513445,-0.009454025,0.05833313,0.2027343,0.12359652,0.118388504,0.22909863
172,-0.010344498,-0.058680203,-0.09600502,-0.034820043,0.00013870373,-0.1637083,0.086186744,-0.05625186,0.12552509,-0.13052002,-0.17949247,0.06356867,0.10777404,0.17434467,-0.2180749,0.034614295,-0.049694095,-0.018064853,0.03807964,0.16600841,-0.030979693,0.07847127
173,-0.058753047,0.119665556,-0.061894864,0.057891473,0.25681067,-0.04031903,0.10122855,0.025955923,-0.058747344,0.037359133,0.041772336,-0.11597514,0.060244244,-0.16351053,-0.12758623,-0.02567084,-0.10787227,-0.015368691,-0.007662003,0.0965651,-0.019205417,0.0623669
174,0.11060968,0.04123877,-0.05290187,0.037005734,-0.06170552,-0.045407947,0.100265205,-0.01280218,-0.03237907,-0.09231404,-0.12746866,-0.017058767,0.090636455,0.040535036,-0.13236104,-0.012406802,0.08798885,-0.048177365,0.07073374,0.0031584203,0.09304789,0.15340771
175,0.046948053,-0.0954231,0.06849636,-0.087460294,0.02848039,-0.06559189,0.018458491,-0.003926933,-0.037354507,-0.11869722,0.047460545,-0.14684597,0.105903,-0.14414105,-0.03429062,0.069171175,-0.055231713,0.018690541,-0.023810016,0.08949641,-0.06779958,0.10186567
176,0.03294092,0.0054584816,-0.12815802,0.18677273,0.01785573,-0.0011074264,0.028095674,0.040652588,0.07378955,-0.11507461,-0.033545934,-0.11950705,-0.0192938,-0.08703648,-0.12188981,-0.03759111,0.08725464,0.013425626,0.032368638,0.034475863,0.07606349,0.11206044
177,-0.054564897,0.023525525,-0.07552956,0.06405473,0.028296318,-0.09758247,0.06887109,-0.012218311,0.0066314153,-0.0057552992,-0.12961903,-0.01463943,0.13977197,0.062195968,-0.020629883,0.04439368,-0.013032843,0.013755543,0.011638325,0.07434595,-0.051346686,0.16777536
178,0.08239643,-0.08866306,-0.037735514,-0.030653328,0.06704314,-0.057844922,0.06934536,0.21668118,-0.07513107,-0.15307416,0.014599884,-0.052554443,0.1619994,-0.012692923,-0.053264275,0.0040801833,-0.019637745,0.008820979,0.041020386,0.02940271,0.0081462525,0.07019319
179,0.038145684,-0.087588124,-0.029101249,0.022591874,0.094790824,-0.0016006632,0.031215385,0.025857637,0.053202722,-0.16811758,0.060371093,-0.14723419,0.02994756,0.015222945,-0.19505374,-0.06236896,0.019360393,-0.0034409203,0.0642407,0.16677475,0.01671814,0.11008688
180,0.008993782,0.061948583,-0.13796386,-0.02041141,0.08933291,-0.007196175,0.010631269,-0.009306209,0.07440969,-0.10340544,-0.06168854,-0.11389849,0.096936986,-0.051091224,-0.2245113,-0.049405716,0.017365854,-0.016323868,-0.0008822945,0.15329519,0.13489398,0.0813393
181,-0.05761043,-0.039417513,-0.04803721,0.0023838982,-0.025793059,-0.11591502,0.092484124,0.041258667,-0.06173862,-0.09360483,-0.0180601,-0.06248627,0.17609468,-0.11174986,-0.14792709,-0.06430921,-0.02947521,-0.007433363,-0.0018469826,0.08477062,0.031713612,0.19079217
182,0.09075162,-0.057007678,-0.021424308,0.053522438,-0.046404283,-0.10376965,0.050727215,-0.031139486,0.023216413,-0.155047,-0.036990903,-0.059120327,-0.03686119,0.04153187,-0.010081749,-0.07711147,-0.022322401,0.004499048,0.13172892,0.092945494,0.049844015,0.18952115
183,0.026408307,-0.03463511,-0.029084595,-0.04661997,0.02233132,-0.12619899,0.08414327,-0.032419078,0.038111266,-0.070245415,-0.05771779,-0.09672331,0.07218786,-0.044022545,-0.09000558,-0.02208876,-0.06363181,-0.008853938,0.0077954275,0.06595794,-0.02436573,0.002461806
184,0.010621812,0.034387417,-0.033255138,0.054882832,0.14814377,0.13057062,0.078321315,-0.010632108,0.13293238,-0.065105334,-0.024370601,-0.16119595,-0.0062910616,-0.08079771,-0.05726847,-0.034372583,0.019336391,0.06142775,-0.004307411,-0.002723546,0.049119435,0.09864423
185,-0.0710257,-0.039883643,-0.06179466,0.10184709,0.028845422,-0.17334758,0.07221045,0.054911822,-0.02903058,0.06747665,-0.08431414,0.04602734,0.18083301,0.22451954,-0.12064581,0.11196109,0.018598558,-0.023315577,0.03421808,-0.02416169,0.06186417,0.11346237
186,-0.042754747,-0.10203022,-0.102399714,-0.16952379,0.08932378,-0.053887326,0.09206817,0.16159189,-0.00979617,-0.096781865,0.15950826,0.0075062998,0.13200241,0.06151489,-0.06249432,0.11986096,0.045885317,0.035498105,-0.00991997,0.28274894,-0.126018,0.014623175
187,0.009585783,0.09562215,-0.1946853,0.18128078,0.13976656,0.04364096,0.020274444,0.20621827,0.13114566,-0.18966353,0.030997988,0.010520618,-0.13232045,0.03412207,-0.2310834,-0.20387977,0.07786979,0.059353422,0.0643391,0.29685664,0.0113889305,0.079761535
188,0.038187243,0.13883524,0.010590574,-0.0477044,0.07630412,-0.10603763,-0.029119194,-0.08674374,0.0042173974,-0.059011087,-0.15840888,0.10479759,0.17119652,0.19378546,-0.39229703,-0.17162228,-0.1698156,-0.01748609,0.030176217,0.19335905,-0.046930037,0.10115199
