,x0,x1,x2,x3,x4,e0,e1,e2,e3,e4
217,0.17261317,0.20396647,0.24505562,0.13086684,0.011163586,0.04518173,0.008916439,0.069450445,0.0014839601,0.011163586
218,0.0726785,0.25582477,0.13076462,0.14669427,0.00436422,0.0016632857,0.011482783,0.023199588,0.0067694657,0.00436422
219,0.0798137,0.13964224,0.1949257,0.13044095,0.08197891,0.004284451,0.00015605372,0.064831205,0.04181554,0.08197891
220,0.16800852,0.21854787,0.12024331,0.18147089,0.0017613731,0.06179859,0.028073205,0.00943273,0.059681077,0.0017613731
221,0.12734297,0.19299226,0.11057119,0.1788871,0.040418033,0.035726838,0.0030582787,0.00041656746,0.06101609,0.040418033
222,0.1349176,0.1880611,0.12766553,0.16304356,0.05412997,0.02526504,0.014277743,0.010960395,0.04873874,0.05412997
223,0.14851679,0.22750857,0.12539394,0.12138655,0.14610809,0.039930027,0.04192362,0.0042984104,0.0014473841,0.14610809
224,0.17139263,0.2403521,0.20589119,0.14291805,0.016117541,0.037645314,0.036523078,0.019082854,0.0075667035,0.016117541
225,0.11583492,0.2452068,0.22855625,0.13414286,0.06460124,0.03631712,0.016806006,0.100321434,6.3020794e-05,0.06460124
226,0.11243846,0.22247177,0.47163546,0.14806627,6.7755595e-05,0.01306641,0.00059016334,0.31673145,0.012282443,6.7755595e-05
227,0.07745133,0.41447568,0.20746523,0.18502201,0.023899062,0.0033843205,0.08540523,0.096195474,0.0019700374,0.023899062
228,0.107926704,0.20041402,0.26046747,0.15010503,1.5058566e-05,0.0034661698,0.005725459,0.041280113,0.02664562,1.5058566e-05
229,0.10607076,0.24312776,0.10287407,0.12968454,0.011556578,0.031010708,0.021400655,0.0026595267,5.59746e-05,0.011556578
230,0.07063239,0.14040177,0.12904553,0.12640527,0.012799338,1.183045e-05,0.0006190648,0.0017033699,0.038858786,0.012799338
231,0.08311935,0.17366552,0.07760662,0.09411049,0.0077219456,0.0135170445,0.039025415,0.0010060692,0.0093898615,0.0077219456
232,0.053186905,0.17179626,0.105428554,0.07118739,0.022522798,0.0022706878,0.06597518,0.014734822,0.005547795,0.022522798
233,0.07597385,0.17877212,0.13092074,0.06649304,0.0044527203,0.029118756,0.076036856,0.03376121,0.003411628,0.0044527203
234,0.041329853,0.17544736,0.38426095,0.22947639,7.939663e-06,0.0058569703,0.054263618,0.29264852,0.1600163,7.939663e-06
235,0.18297768,0.37592167,0.11208064,0.18264663,0.013203361,0.06823551,0.10575519,0.024352988,0.018877845,0.013203361
236,0.09873811,0.23265634,0.2043523,0.14168845,0.04361807,0.000813109,0.036164682,0.009789796,0.01896137,0.04361807
237,0.112434685,0.21000923,0.15151499,0.15672831,0.10810478,0.019781422,0.012137398,0.013377788,0.03462908,0.10810478
238,0.16220854,0.2016156,0.22394326,0.14189461,0.00042919177,0.029791994,0.0034324774,0.064886265,0.009698917,0.00042919177
239,0.087857656,0.29386628,0.12709683,0.15141177,0.005043374,0.016695755,0.06520943,0.026074432,0.019292874,0.005043374
240,0.07936647,0.14675985,0.29521233,0.092853874,0.00028726237,0.001138899,0.00016881547,0.14575751,1.4582653e-06,0.00028726237
241,0.06746802,0.27928334,0.10984045,0.117043294,0.016445046,0.02089745,0.06870864,0.03631689,0.00011330545,0.016445046
242,0.08457129,0.15434028,0.15788066,0.0818742,0.0051493724,0.017827112,0.032313954,0.010016475,0.004174997,0.0051493724
243,0.08778656,0.14347711,0.102454856,0.0889368,0.020529384,0.044274777,0.00049523666,0.022710029,0.0065679173,0.020529384
244,0.05714328,0.12523398,0.08202884,0.08199017,0.0004527399,0.002410187,0.0027467117,2.5593059e-05,0.007063266,0.0004527399
245,0.07244058,0.13498375,0.06687824,0.07480616,3.9262854e-05,0.031219127,0.04478696,0.0040348754,0.019402403,3.9262854e-05
246,0.052580874,0.13013786,0.15600473,0.059621267,0.07103872,0.015158161,0.04176709,0.08849322,0.006080202,0.07103872
247,0.07461487,0.15067211,0.11292286,0.11469622,0.046353694,0.009284868,0.013714309,0.012334574,0.029884811,0.046353694
248,0.08761871,0.19864652,0.23818435,0.10188115,0.0029045471,0.0070937527,0.064615175,0.13967144,0.014734241,0.0029045471
249,0.063513786,0.20372427,0.10135935,0.11662348,0.073261656,0.011120938,0.014626328,0.0005838222,0.0089763,0.073261656
250,0.23535672,0.23967786,0.14287391,0.092433795,0.021379989,0.14041415,0.109770015,0.004380958,0.0037442269,0.021379989
251,0.06968048,0.21911086,0.1318237,0.13810052,0.06405455,0.012773587,0.0015421057,0.0012947771,0.0150894085,0.06405455
252,0.12066023,0.15145117,0.14159724,0.16208936,0.016725097,0.0195827,0.0001603028,1.4538003e-05,0.06117455,0.016725097
253,0.09031156,0.17601898,0.112109676,0.12592448,0.0016429086,0.00090432673,0.00018664252,0.028021546,0.015656501,0.0016429086
254,0.22101668,0.18791087,0.11256996,0.08266068,0.00041132662,0.15723298,0.054808408,0.023739012,0.00016352335,0.00041132662
255,0.051716287,0.21708432,0.09550146,0.18416281,0.018487709,0.010180283,0.029522995,0.0013403621,0.07999815,0.018487709
256,0.12508196,0.12428019,0.1180771,0.10019356,0.00011707623,0.023756698,8.689937e-06,0.00029108883,0.012726494,0.00011707623
257,0.05120706,0.20110889,0.08118114,0.10389656,0.003527084,0.0010517417,0.054451704,0.018982502,0.018029138,0.003527084
258,0.05603951,0.09424614,0.10298357,0.065357886,0.002922051,0.0023276885,0.0011961276,0.0006655834,0.0054049245,0.002922051
259,0.034519576,0.098999046,0.2220752,0.07033586,0.011922763,0.00037960577,0.0024175285,0.17349109,0.013510102,0.011922763
260,0.049502,0.15123527,0.05904937,0.09907012,0.012992028,0.008372689,0.0023732258,0.0035884667,0.014356773,0.012992028
261,0.056493334,0.08241464,0.11639561,0.08628278,0.0051809987,0.00046226464,0.0001234245,0.03428196,0.031129403,0.0051809987
262,0.046291478,0.19921136,0.16180642,0.06856286,0.08114583,0.00055958563,0.08990094,0.1180086,0.002474677,0.08114583
263,0.09038423,0.14348722,0.14183505,0.13547288,0.020610798,0.015529882,0.0020110968,0.001656462,0.04602123,0.020610798
264,0.12685141,0.2910049,0.0829447,0.0995638,0.006743847,0.048809566,0.13587435,0.00089569396,0.0024880609,0.006743847
265,0.082219236,0.13864884,0.35955527,0.07925563,0.0104115065,0.02906541,0.007173879,0.2106809,0.00022969548,0.0104115065
266,0.08285427,0.28019845,0.07823865,0.13643715,0.000740724,0.038020696,0.036894407,0.003708478,0.003576732,0.000740724
267,0.17944425,0.11993944,0.17655632,0.07528427,0.005912245,0.11085531,0.005098517,0.03608672,0.0007165754,0.005912245
268,0.050115176,0.27786198,0.07063344,0.16441725,0.0059972643,0.009516919,0.07956258,0.0077075977,0.05511798,0.0059972643
269,0.14210351,0.10465055,0.18605375,0.07282569,0.030456318,0.056896247,0.0016726074,0.044124126,3.4905293e-05,0.030456318
270,0.09097042,0.19490884,0.19469473,0.116360456,0.010671246,0.039329413,0.0050097154,0.1271413,0.008500639,0.010671246
271,0.064646825,0.19687347,0.11549794,0.1271187,0.00056789577,0.0011309735,0.022282973,0.0127078965,0.023944493,0.00056789577
272,0.08531443,0.19747946,0.13844256,0.1469968,0.05827254,0.02147113,0.07548542,0.039721873,0.07003895,0.05827254
273,0.107178,0.17805116,0.12805788,0.107713535,2.8229164e-05,0.004543333,0.014855327,0.00018188513,0.0004569551,2.8229164e-05
274,0.05588952,0.21516728,0.11249369,0.09472857,0.15851586,0.002018637,0.070613906,0.023453997,0.008984156,0.15851586
275,0.15038368,0.16427901,0.19870399,0.12630174,0.0007386416,0.023761468,0.0167763,0.011862413,0.020894822,0.0007386416
276,0.07769063,0.2163074,0.09462947,0.15173618,0.0013030949,0.0141704455,0.01000348,0.01212064,0.03270417,0.0013030949
277,0.085167795,0.1393117,0.1294463,0.08518049,0.00653253,0.008648159,0.014891837,0.020641055,0.003840651,0.00653253
278,0.046366505,0.20721157,0.07294393,0.08383834,0.00814012,0.0005099959,0.07697627,2.1814516e-05,0.0072565656,0.00814012
279,0.045997746,0.09406614,0.119082645,0.06443145,0.003973915,8.5171005e-06,0.011416306,0.011406798,0.011609228,0.003973915
280,0.086413756,0.1515873,0.050362922,0.0668401,0.00096053374,0.052211072,0.051945757,0.0013428943,0.0084686605,0.00096053374
281,0.033906806,0.085359134,0.07677347,0.05487137,0.043798815,6.489446e-06,2.0631129e-05,0.00049956015,0.0037270358,0.043798815
282,0.06406214,0.08206421,0.076162934,0.063101135,0.023940636,0.014727046,0.0020565274,0.011583962,0.0107635185,0.023940636
283,0.04444286,0.123718426,0.066146664,0.15064539,0.019475952,0.0009219711,0.03184544,0.013144238,0.09382868,0.019475952
284,0.09417228,0.117567144,0.08311715,0.07370984,0.056133736,0.009111604,0.01974205,0.01151996,0.0035321207,0.056133736
285,0.07605743,0.12120091,0.08799194,0.112659685,0.024315141,0.011135638,9.529733e-05,0.0011414955,0.03587643,0.024315141
286,0.07991096,0.11730342,0.076188706,0.11065374,0.10352689,0.011423541,0.0010350451,0.0034306801,0.035397694,0.10352689
287,0.10786837,0.13175271,0.1456702,0.09646589,0.0003703077,0.00077805936,0.00015772734,0.03525505,0.0038958213,0.0003703077
288,0.051468503,0.15147196,0.06607051,0.108908236,0.0011885694,0.0030504013,0.0004936198,9.000346e-06,0.021314539,0.0011885694
289,0.05590006,0.08630816,0.092032775,0.07786641,0.04207924,0.0008516579,1.4448612e-05,0.015702507,0.020957455,0.04207924
290,0.06606592,0.12182498,0.18831268,0.111732334,0.083739184,0.0060930927,0.017872151,0.12411898,0.04476272,0.083739184
291,0.099217094,0.17609413,0.10599301,0.17353466,8.472946e-05,0.0014813312,3.6942914e-05,0.003210926,0.06107212,8.472946e-05
292,0.08702707,0.30916196,0.09642451,0.095138766,0.0064733545,0.0002173813,0.16315205,0.0083350865,0.0004313972,0.0064733545
293,0.06280253,0.24349567,0.16097996,0.0740983,0.11405362,0.011996472,0.12636684,0.0031622967,0.0028323666,0.11405362
294,0.109308705,0.15939158,0.31028056,0.1258257,0.029130759,0.015232741,0.00046235757,0.13150589,0.022842102,0.029130759
295,0.09611477,0.28791058,0.09670331,0.14527649,7.745478e-05,0.018636543,0.03937681,0.002442144,0.0016400577,7.745478e-05
296,0.07480533,0.18016414,0.16472377,0.08639768,0.13449913,0.0021283536,0.04741661,0.020729752,0.0018546706,0.13449913
297,0.11044841,0.19393161,0.15828286,0.115109466,0.022167543,9.581567e-09,0.01894286,0.0009512181,2.9909982e-06,0.022167543
298,0.07255502,0.17526141,0.11042156,0.10150214,0.0017257225,0.003916513,0.00657652,0.0023719806,7.388031e-08,0.0017257225
299,0.09809236,0.120956495,0.11671016,0.19566044,0.018802917,0.04647843,0.0036612428,0.028216599,0.124109335,0.018802917
300,0.112724535,0.260925,0.07443747,0.12642643,0.0030673791,0.005492859,0.099907875,0.0045577683,0.019109957,0.0030673791
301,0.08441188,0.13049938,0.14551342,0.13885057,0.00065895345,0.019664982,0.0045449357,0.013517231,0.059686624,0.00065895345
302,0.07013784,0.15108134,0.068343565,0.099978186,0.00015200351,0.00038307742,0.0012413095,0.0027643992,0.0076194755,0.00015200351
303,0.06387166,0.10029008,0.07660903,0.063248225,0.03075759,0.013806562,0.006016825,0.0009923544,0.003595321,0.03075759
304,0.051412746,0.11596255,0.0660402,0.058908395,0.10259841,0.004409838,0.022220746,0.00051637203,0.00028676476,0.10259841
305,0.08623315,0.10998201,0.11055002,0.07034565,0.03177211,0.0054797456,0.010878836,0.0012695394,0.0006057109,0.03177211
306,0.07072208,0.1946162,0.11949365,0.07493276,0.006032523,0.019663198,0.070695184,0.048616584,0.00020752684,0.006032523
307,0.053835705,0.17891046,0.15787502,0.07317187,0.019090926,0.013353063,0.06356128,0.05755065,0.0053766165,0.019090926
308,0.048246097,0.14611746,0.10184139,0.15357369,0.006726756,0.0021146974,0.017196398,0.0028406978,0.07758031,0.006726756
309,0.082819276,0.115446836,0.098074675,0.08626109,0.021391945,0.0026690548,0.00032797194,0.021652563,0.00866411,0.021391945
310,0.07733621,0.13256204,0.120813474,0.12792003,0.0019939814,0.023509685,0.0152018,0.05239409,0.055783283,0.0019939814
311,0.06904283,0.13487001,0.0692011,0.09667727,0.039103203,0.0040858225,0.003316653,0.0019230813,0.014661353,0.039103203
312,0.1649869,0.10837397,0.10098219,0.09067802,0.048496515,0.09709665,0.0053068832,0.013995584,0.022171916,0.048496515
313,0.15763941,0.17883894,0.1568569,0.101931356,0.00012785025,0.088052146,0.011060758,0.078421645,0.0006454508,0.00012785025
314,0.055065583,0.18342279,0.09569315,0.13006012,0.0046131006,0.0040359804,0.0006598372,0.0062097507,0.02592124,0.0046131006
315,0.1059515,0.22161183,0.1322134,0.07508034,0.024759118,0.038614888,0.112564154,0.038195454,0.0037223545,0.024759118
316,0.09854,0.14541942,0.13021195,0.08452382,0.002507066,0.04862027,0.0013771089,0.007026476,2.2733264e-05,0.002507066
317,0.11777537,0.17640507,0.09533344,0.100816995,0.00037465387,0.07425993,0.040271368,0.021370206,0.021871287,0.00037465387
318,0.07671754,0.15695854,0.091996714,0.14426842,0.19249983,0.026121715,0.025106223,0.0036068473,0.06569332,0.19249983
319,0.20822681,0.16948286,0.17481034,0.12843515,0.01785951,0.039842676,0.00093366223,8.1151535e-05,0.0020645042,0.01785951
320,0.21290903,0.2284071,0.106692135,0.13811149,0.0767839,0.1397617,0.00031485994,0.013020955,0.0057785325,0.0767839
321,0.10964743,0.23196855,0.16055454,0.1437456,0.013391632,0.002199729,0.018444117,0.0079590315,0.010121461,0.013391632
322,0.081724234,0.20854385,0.15566696,0.114134505,0.0148487985,0.003155621,0.034158554,0.032986876,0.0072997096,0.0148487985
323,0.06481532,0.15127335,0.11609578,0.09197102,0.026205365,0.00032367063,0.00033191868,0.004399455,0.0003773939,0.026205365
324,0.065626495,0.15700278,0.09980102,0.14504221,0.027871031,0.006538304,0.03700313,0.011061661,0.070270345,0.027871031
325,0.09606859,0.12642303,0.101122305,0.095598854,6.942034e-05,0.009611968,0.00048096207,0.0086854,0.011013665,6.942034e-05
326,0.0502179,0.1229257,0.0690065,0.08174621,0.17056973,0.0023837653,0.00041318126,0.005760275,0.00853142,0.17056973
327,0.15923698,0.211822,0.14915262,0.18391663,0.014997299,0.033079013,0.08913081,0.0024049147,0.09103154,0.014997299
328,0.10275724,0.21233231,0.13234395,0.12846126,0.0017160084,0.0033002717,0.008409016,0.01893429,0.0016353787,0.0017160084
329,0.07431283,0.1709395,0.12158487,0.11253825,0.12151059,0.009224197,0.020844597,0.014560712,0.021218637,0.12151059
330,0.12963912,0.19812298,0.1464092,0.11514368,0.047039147,0.012614701,0.041661914,0.00018414234,0.0076570427,0.047039147
331,0.09601972,0.1805516,0.12286404,0.11078448,0.04139166,0.01492831,0.001981753,0.00028297387,0.0012266976,0.04139166
332,0.10164365,0.15183835,0.11215055,0.09594733,0.011902449,0.025555577,0.0043524327,0.0011789191,0.0031823595,0.011902449
333,0.13066614,0.14704007,0.0821996,0.08849742,0.017718747,0.07674124,0.0131805185,0.0003292053,0.008086426,0.017718747
334,0.05313958,0.13456081,0.08347648,0.09093154,0.000308863,3.1492218e-05,0.0015738873,0.0010970675,0.011161069,0.000308863
335,0.05303512,0.21219046,0.072885916,0.059356336,0.06092262,0.0074149175,0.12107234,0.0054510855,0.0023922203,0.06092262
336,0.06403287,0.12242055,0.13721319,0.07686777,0.085501954,0.0038933903,0.029390292,0.000656651,0.015317768,0.085501954
337,0.08256876,0.14512312,0.116570994,0.09968832,0.015959008,0.0013838925,0.0039076633,0.012609739,0.008784377,0.015959008
338,0.067331225,0.12859298,0.082073286,0.08874858,3.0968485e-07,0.009507559,0.000111274974,0.0015322171,0.010051807,3.0968485e-07
339,0.18803504,0.12458768,0.16645461,0.060501467,0.0020913037,0.14366059,0.027698195,0.10215796,0.0009631184,0.0020913037
340,0.0524374,0.20704716,0.070345685,0.24782647,0.0011062848,0.021141011,0.01415413,0.00700619,0.14355586,0.0011062848
341,0.12559614,0.1307151,0.12968943,0.10403058,0.00040227376,0.0011297561,0.007090377,0.025612704,0.011101618,0.00040227376
342,0.079303555,0.16177183,0.06911704,0.09127352,0.04667474,0.027087132,0.008020845,0.0035583533,0.0013439162,0.04667474
343,0.06931808,0.11189978,0.122486636,0.09586288,0.033220638,0.00034395047,0.0032024106,0.01826335,0.024270667,0.033220638
344,0.064777285,0.15900859,0.12674463,0.080969565,0.033416394,0.00023552556,0.030835362,0.05418442,0.00074750715,0.033416394
345,0.06139868,0.14059618,0.1738486,0.076537065,0.0014790561,0.0042056986,0.016238742,0.0776361,6.009872e-05,0.0014790561
346,0.09039089,0.17485774,0.1586676,0.08892124,0.021609712,0.051382825,0.037730064,0.08762997,0.010605386,0.021609712
347,0.055616178,0.15239899,0.11004213,0.08989812,0.12871905,0.00035069906,0.00023700563,0.011808408,7.545273e-07,0.12871905
348,0.17294058,0.31463587,0.16990109,0.09616259,2.4566565e-05,0.06363199,0.17715244,0.02934207,9.371634e-05,2.4566565e-05
349,0.054423943,0.20442943,0.1752107,0.110521115,0.028911002,0.006330368,0.00896179,0.017880486,0.0007639075,0.028911002
350,0.088513464,0.15553874,0.13664497,0.09330478,0.021518812,0.018797401,0.005863384,0.019974757,0.0010380879,0.021518812
351,0.05981157,0.15707734,0.08859365,0.090161666,1.4804428e-05,0.0023997708,0.015792219,6.487258e-05,0.005166162,1.4804428e-05
352,0.05030704,0.17583534,0.079105884,0.06188509,0.0003267539,0.005218804,0.07908862,0.0005598042,0.0022396683,0.0003267539
353,0.03591604,0.10866593,0.12705117,0.098134086,0.0014711982,0.0048101204,0.028406505,0.038970124,0.0502279,0.0014711982
354,0.06707924,0.111103974,0.098055154,0.17661801,0.011516437,0.017276594,0.0047190427,0.04298659,0.11097488,0.011516437
355,0.11096814,0.1318321,0.061310302,0.10429051,0.0092375185,0.01690092,0.0022312806,9.5918075e-08,0.01597329,0.0092375185
356,0.06563311,0.27536422,0.09069244,0.072721705,0.15297522,0.008869096,0.16084297,0.020157637,0.0012700835,0.15297522
357,0.13283429,0.18261582,0.23775952,0.103011444,0.0036641741,0.019985821,0.04802882,0.0235898,0.0075058267,0.0036641741
358,0.05336943,0.2614364,0.09314306,0.25348455,0.0022098785,3.1620322e-05,0.04947059,3.059585e-06,0.1341672,0.0022098785
359,0.1459407,0.14419632,0.16651201,0.10676689,0.0011771484,0.018093493,0.0070164655,0.03468888,0.0062151593,0.0011771484
360,0.15529367,0.23136717,0.07400954,0.107025474,0.0055842684,0.10132165,0.0481548,0.0013228056,0.0019262821,0.0055842684
361,0.06257603,0.14314236,0.11849116,0.11485579,0.083953425,0.006271163,0.00033831364,1.5440939e-05,0.029377548,0.083953425
362,0.105644986,0.14031748,0.113935106,0.09591999,0.059393838,0.006240384,8.158693e-05,0.0003872111,0.00095088454,0.059393838
363,0.15739676,0.16405089,0.13406588,0.0941878,0.064405225,0.07973985,0.0154324,0.03421022,0.0004643288,0.064405225
364,0.098851904,0.18544759,0.1389846,0.1176357,0.0014931022,0.019555392,6.799541e-05,0.024756553,0.005121772,0.0014931022
365,0.062740006,0.21105908,0.096195586,0.19277623,7.020932e-06,0.0031756018,0.06235862,0.0027252438,0.10353491,7.020932e-06
366,0.121658005,0.15286234,0.11530414,0.09325176,8.442531e-05,0.025266381,0.025198726,0.009771095,0.005322046,8.442531e-05
367,0.054258656,0.17795269,0.11856767,0.08838764,0.012952146,0.0075905663,0.03613758,0.042094283,0.0058130645,0.012952146
368,0.05113851,0.16073275,0.122581296,0.105273,0.0107898945,0.00046861506,0.048984636,0.027128873,0.036731474,0.0107898945
369,0.06717995,0.13498352,0.097430825,0.07277752,0.0003427868,0.009148499,0.019107897,0.0116695,0.00033184054,0.0003427868
370,0.045259003,0.22638223,0.07817324,0.25377783,0.03863305,0.00869885,0.12579677,0.010510089,0.19434506,0.03863305
371,0.14625128,0.13806179,0.15290469,0.10531471,0.006753886,4.583237e-05,0.0032429397,0.020397058,0.0013539278,0.006753886
372,0.08082882,0.1796203,0.14580122,0.110893205,0.022752782,0.024794528,0.0020251733,0.07339337,0.0080870725,0.022752782
373,0.122334,0.15327935,0.10119731,0.17333992,8.760516e-06,0.055511013,0.0065528345,1.07726055e-05,0.083270915,8.760516e-06
374,0.08725269,0.25596568,0.078606255,0.10035742,0.0030575881,0.000578354,0.10086285,0.001962202,0.0011374274,0.0030575881
375,0.05887282,0.111658856,0.13363688,0.08141406,0.0010803265,0.0071653128,0.0028756289,0.00412524,0.01409557,0.0010803265
376,0.052181136,0.14779158,0.060396057,0.07935261,0.052402426,0.010933942,0.030913133,0.004026465,0.010601588,0.052402426
377,0.10497379,0.10343048,0.10060612,0.101299755,0.027520152,0.039096273,0.01420312,0.0005091177,0.0402167,0.027520152
378,0.06443697,0.14132996,0.0999082,0.08896127,0.0002935992,2.7018636e-05,0.006335031,0.034432888,0.0053613177,0.0002935992
379,0.09999575,0.10766724,0.103864506,0.06350907,0.010524804,0.05536831,0.0031809378,0.033052724,0.00010905155,0.010524804
380,0.054581665,0.20321679,0.08680511,0.069926396,0.020332849,0.01756473,0.08277819,0.027709093,0.000452864,0.020332849
381,0.06764129,0.09481507,0.1574706,0.06499857,0.00031344508,0.022511663,0.0015568689,0.045695778,0.0070870556,0.00031344508
382,0.06533179,0.15503034,0.048771076,0.11867433,0.009367157,0.03267578,0.026146393,0.0012068186,0.046068355,0.009367157
383,0.068244815,0.09673487,0.09022767,0.075114265,0.074973114,0.0042240685,0.0076730624,0.008028925,0.014578179,0.074973114
384,0.10384742,0.1194532,0.08698575,0.083218046,0.024950052,0.02880373,0.0026951127,0.0011317608,0.0060780807,0.024950052
385,0.07039927,0.14328146,0.16142458,0.14361373,0.006359301,0.016315218,0.020822842,0.08922296,0.0688634,0.006359301
386,0.1591351,0.17584038,0.12020117,0.27619782,0.011974793,0.0841486,0.022435205,0.04538079,0.1807486,0.011974793
387,0.17449506,0.21333127,0.09864326,0.14998242,0.11255269,0.030408759,0.0016199802,0.0047356696,0.008105202,0.11255269
388,0.13640851,0.22797628,0.19198628,0.1769417,0.041801203,0.005140961,0.025773348,0.029044298,0.043023344,0.041801203
389,0.12994264,0.22745481,0.14630675,0.13699593,0.05404798,0.020571189,0.008571697,0.011418011,0.0002115117,0.05404798
390,0.12426088,0.20029978,0.20327282,0.12872882,0.010834143,0.028738925,0.014414107,0.06252142,0.011905485,0.010834143
391,0.07499015,0.2675103,0.12147968,0.14986995,0.018163254,0.00520867,0.06885269,0.015912717,0.033095792,0.018163254
392,0.09209419,0.14088014,0.15698004,0.09342967,9.065416e-09,0.008077589,0.0006369191,0.014143258,0.002303912,9.065416e-09
393,0.05747889,0.15426023,0.0854651,0.16186857,0.0022806972,0.010764049,0.0063657067,0.015025028,0.0762426,0.0022806972
394,0.08666824,0.15265696,0.08117019,0.1385798,3.9399205e-05,0.0045936033,0.040147644,0.0028997231,0.06180648,3.9399205e-05
395,0.12933645,0.122037895,0.122958794,0.09275006,0.0063984157,0.06002684,0.003463886,0.046610612,0.016135648,0.0063984157
396,0.055238117,0.1849844,0.09687622,0.10144727,0.016656484,0.0056638788,0.034049664,0.032658067,0.013586333,0.016656484
397,0.06774323,0.11168605,0.11736886,0.11669326,0.0074898335,0.008691345,0.0061029466,0.016548418,0.049138743,0.0074898335
398,0.06636869,0.13302796,0.06777227,0.08307642,0.019086929,0.004277145,0.009426136,0.008184327,0.00575262,0.019086929
399,0.06622735,0.09530412,0.079453215,0.061141297,0.0055540036,0.015145678,0.0026927956,0.0033957772,0.0020652204,0.0055540036
400,0.050758574,0.09897441,0.1501309,0.103945814,0.00035678336,0.017410923,0.009460302,0.09970184,0.050851848,0.00035678336
401,0.05687006,0.12908016,0.057027765,0.36063826,0.008406389,0.004718758,0.0025597871,0.0073621683,0.28434023,0.008406389
402,0.19386047,0.16326499,0.07023777,0.1398181,0.15937468,0.009338141,0.014054905,0.0014944987,0.019082481,0.15937468
403,0.15721655,0.26981083,0.16258298,0.1427054,0.00061452226,0.0076201535,0.06296351,0.0012631367,0.0018826488,0.00061452226
404,0.09100456,0.21176814,0.16521072,0.11830436,0.04212515,0.019344598,0.016038386,0.029998051,0.0025244933,0.04212515
405,0.2083145,0.26295918,0.16314444,0.1242037,0.031473406,0.12809974,0.09474419,0.0361978,0.020042505,0.031473406
406,0.10700878,0.2556791,0.19400771,0.13524033,0.15956597,0.02917022,0.031030362,0.046791416,0.0034563064,0.15956597
407,0.14947653,0.22612464,0.21107288,0.16091305,0.003302544,0.0020733718,0.0019148277,0.003450348,0.011957355,0.003302544
408,0.08728837,0.25863084,0.12032918,0.1810995,0.00057626347,0.005180572,0.037302263,0.0056155813,0.049908254,0.00057626347
409,0.09559413,0.15424152,0.12962604,0.29775125,0.000298997,0.004756246,0.005013812,2.2491897e-05,0.20042792,0.000298997
410,0.26756856,0.20023791,0.08277966,0.16866614,1.0607825e-05,0.11854343,0.013115276,0.0055094045,0.03784853,1.0607825e-05
411,0.12700021,0.21765855,0.13329805,0.13170555,0.016296756,0.04266184,0.00031525292,0.03317379,0.001949306,0.016296756
412,0.14776164,0.18614154,0.1179945,0.102719665,0.0014312416,0.07376049,0.018991832,0.0010168499,0.0006445181,0.0014312416
413,0.05343621,0.15894786,0.1455624,0.1732499,0.049809363,0.0013607538,3.2065167e-05,0.051776003,0.08077314,0.049809363
414,0.11159816,0.16504215,0.1598365,0.12220719,0.1562545,6.8520305e-05,0.009778039,0.05545789,0.01669272,0.1562545
415,0.16889422,0.20812118,0.17704192,0.13934691,0.0008516067,0.029663365,0.0027884222,0.0163936,0.0018728266,0.0008516067
416,0.072188474,0.20895432,0.16095306,0.1339573,0.08722271,0.0020892203,0.00093662954,0.05646667,0.012423627,0.08722271
417,0.11389777,0.21504477,0.17399587,0.1312994,0.035252787,0.0033077651,0.043178998,0.02590735,0.017719012,0.035252787
418,0.09633959,0.28096515,0.13564636,0.11492893,0.06872027,0.013063499,0.09538026,0.010497588,0.0013174678,0.06872027
419,0.09382506,0.16219561,0.20612034,0.10880759,0.0033577895,0.0020004506,0.00029031455,0.031277623,0.004898805,0.0033577895
420,0.05765082,0.23469402,0.13843136,0.13188903,0.009270569,0.0015681284,0.05667996,0.05565466,0.028861325,0.009270569
421,0.0718059,0.19785886,0.122104146,0.10946853,2.396453e-05,0.0012261078,0.06452787,0.00012185251,0.025158085,2.396453e-05
422,0.054814298,0.2120347,0.12609796,0.09091047,0.0038755343,6.805413e-05,0.087706566,0.027156558,0.015059836,0.0038755343
423,0.086074606,0.13834395,0.20646217,0.10492597,0.0030114225,0.038681604,0.02419132,0.09850705,0.036001407,0.0030114225
424,0.060798593,0.27281612,0.10651457,0.115619436,0.0020078253,0.0068298997,0.09956336,0.035836894,0.01550089,0.0020078253
425,0.069480844,0.11694029,0.15010563,0.07465808,0.000100492,0.010667214,0.003876898,0.01269366,0.003422979,0.000100492
426,0.041772943,0.18023469,0.07356114,0.09556269,0.036111046,0.0043936563,0.051751804,0.015040745,0.021976432,0.036111046
427,0.074363574,0.10604075,0.17612717,0.06295919,0.00042942897,0.008526706,0.015455283,0.067954294,0.0012072317,0.00042942897
428,0.043924645,0.17955214,0.0745593,0.17618681,0.0042908783,0.012230336,0.03845962,0.021324212,0.09771698,0.0042908783
429,0.09308963,0.10624837,0.09438278,0.08656005,0.17404293,0.0028507877,0.0018869708,0.002461267,0.011819639,0.17404293
430,0.18103924,0.28597307,0.14935486,0.18444133,0.0015791573,0.05073776,0.12708615,0.00920922,0.07242249,0.0015791573
431,0.1438888,0.23190108,0.1540675,0.13043036,0.0055110673,0.050878566,0.020198917,0.010291381,0.0013267156,0.0055110673
