,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t)
242,-0.009206118,0.09635772,0.09288559,-0.14726536,0.18231973,-0.30475596,0.008737604,0.02610004,0.08351554,0.020912483,0.10102178,0.03562259,-0.021723446,0.21432635,0.049979225,0.12867507,0.047681738,-0.024075458,0.062195033,-0.026592921,-0.038384404,0.21682931,0.024596345,-0.0592392,0.2301183,0.005205796,0.032798473,-0.015682172,-0.088827014,-0.09665757,-0.048748285,0.20042251,0.08317307,0.07597487,0.20180736,0.14988306,-0.2267618,0.091853544,0.035674788,0.08576171,-0.18915321,0.09642527,-0.09764983,-0.021656897,-0.035016734,-0.04412181,-0.001581125,0.101450205,0.010647564,-0.06853379,-0.17444886,-0.01447191,0.00448012,0.006634008,-0.13289048,0.047970656,-0.13067217,0.022511905,-0.1987611,-0.030646801,-0.08603878,0.080780424,-0.20528235,0.04340898,0.029063107,-0.11250872,-0.2825272,-0.0211358,0.04913877,-0.04930221,-0.08426708,0.11854708,-0.060151715,0.016135229,0.0033768252,0.04877349,0.040485732,1.4248619e-05,0.040058307,1.2590278e-05,0.0007226511,0.13600467,0.08071426,0.0031497655,0.017323585,0.031615112,0.02206448,0.047702912,0.003747518,0.0026566905,0.041397993,0.016097682,0.003473574,0.0004427404,0.0012148971,0.019066434,0.03549816,0.0151832085,0.08963009,0.009161578,0.00036480156,0.025811523,0.00013694254,0.016916094,0.00026663175,0.17843504,0.034348156,0.15807821,0.030449668,0.029113168,0.005266202
243,0.04069739,-0.07648005,0.26140553,-0.091025084,-0.041134153,-0.08250542,-0.03264017,0.11382572,0.16065438,0.099346645,-0.07672968,0.024692051,0.0029501584,0.0865785,0.13465697,0.029958628,-0.030900473,0.07354924,-0.013570036,0.17288162,0.018316321,0.1937012,0.1354959,0.09738899,0.092026755,0.3746569,0.0047953334,-0.00280282,0.039390855,0.20231786,0.0022802558,0.061048817,0.17909339,0.020814812,0.1566631,0.10551094,-0.041964695,-0.009206118,0.09635772,0.09288559,-0.14726536,0.18231973,-0.30475596,0.008737604,0.02610004,0.08351554,0.020912483,0.10102178,0.03562259,-0.021723446,0.21432635,0.049979225,0.12867507,0.047681738,-0.024075458,0.062195033,-0.026592921,-0.038384404,0.21682931,0.024596345,-0.0592392,0.2301183,0.005205796,0.032798473,-0.015682172,-0.088827014,-0.09665757,-0.048748285,0.20042251,0.08317307,0.07597487,0.20180736,0.14988306,-0.2267618,0.04912434,0.011511499,0.038956776,0.021926966,0.02083771,0.0013134525,0.00054359203,0.014161854,0.011351394,0.04789707,0.016147763,0.04128393,0.0068153967,0.0004165025,0.0045994385,0.03991612,4.528336e-05,8.927477e-05,0.003918127,0.0029906514,0.017209694,0.011593113,0.021236949,0.025232194,0.028119426,0.04085656,0.008900395,0.015244677,0.006971753,0.0037053293,0.010515736,0.027497035,0.026715409,0.010507916,0.02745778,0.0009790926,0.015261105
244,0.112644084,-0.10954371,0.14545433,-0.0062700585,0.0347581,0.09035627,0.0436392,0.112556644,0.2330218,-0.086895615,0.046136282,0.014873607,-0.021297758,-0.10631592,0.08611971,-0.25839818,0.2709641,-0.006117743,-0.057619303,0.02007683,0.07524101,-0.23076496,-0.080509946,0.20396806,0.008039534,0.08303197,-0.001219333,0.075561464,-0.07438511,-0.086021245,0.058279514,-0.012648767,0.10182059,0.01906987,-0.122117944,-0.1216277,0.12512477,0.04069739,-0.07648005,0.26140553,-0.091025084,-0.041134153,-0.08250542,-0.03264017,0.11382572,0.16065438,0.099346645,-0.07672968,0.024692051,0.0029501584,0.0865785,0.13465697,0.029958628,-0.030900473,0.07354924,-0.013570036,0.17288162,0.018316321,0.1937012,0.1354959,0.09738899,0.092026755,0.3746569,0.0047953334,-0.00280282,0.039390855,0.20231786,0.0022802558,0.061048817,0.17909339,0.020814812,0.1566631,0.10551094,-0.041964695,0.011919208,0.0001246201,0.013934094,0.060508423,0.00090593024,0.04989773,0.016067483,0.000518779,0.08153788,1.4889015e-05,0.02505281,0.0010877474,9.258601e-05,0.12031134,0.027187418,0.010697293,0.2688854,0.00010833082,0.019673064,0.014789667,0.063561715,0.014849625,0.04291817,0.059194278,0.00085172016,0.0010190274,0.0006103191,0.011863582,0.001055029,0.0011041469,0.0150077585,0.0055715814,0.060567874,0.0136952065,0.0011761703,0.047153085,0.0012951769
245,0.07898544,0.057597004,0.040101763,-0.062763534,0.1886873,-0.061260454,0.18013705,0.015653782,0.19245021,-0.22486824,0.29865292,0.1403291,-0.08928377,-0.10346673,0.09912964,-0.22174649,0.11151494,-0.104152866,-0.03575971,-0.08141858,-0.006804988,0.024795419,-0.16855763,0.07559948,0.030177627,-0.15022177,0.102565646,0.10417499,-0.10235354,-0.25435472,0.11265625,0.06878973,-0.040538795,-0.17719492,0.0683069,-0.12248724,0.14111912,0.112644084,-0.10954371,0.14545433,-0.0062700585,0.0347581,0.09035627,0.0436392,0.112556644,0.2330218,-0.086895615,0.046136282,0.014873607,-0.021297758,-0.10631592,0.08611971,-0.25839818,0.2709641,-0.006117743,-0.057619303,0.02007683,0.07524101,-0.23076496,-0.080509946,0.20396806,0.008039534,0.08303197,-0.001219333,0.075561464,-0.07438511,-0.086021245,0.058279514,-0.012648767,0.10182059,0.01906987,-0.122117944,-0.1216277,0.12512477,3.0183758e-06,0.053061474,0.006783326,0.00033184298,0.0005776574,2.7195221e-05,0.0028123052,0.08015462,0.0006194806,0.022905668,0.08750593,0.051666718,0.00017398308,0.004703185,0.0045025838,0.017505957,0.05296885,0.0028757614,4.411726e-05,0.10019099,0.10177884,0.0023675575,0.02041833,0.042037506,0.0006676847,0.0067036524,0.008589223,0.019087013,0.11008233,0.006181784,0.073577255,0.042246055,0.00463934,0.016908858,0.0018360239,0.00016389598,0.000925177
246,0.13318208,0.062624626,0.05118292,-0.15493438,0.093897596,-0.07391794,0.16136688,0.04096277,0.14051437,-0.10110602,0.07314194,0.12345073,-0.14288989,-0.10756435,0.19864467,-0.029363247,0.043110747,0.11089351,0.15341926,-0.26329604,0.011048898,0.22114518,0.05386088,0.11186804,0.042883687,-0.23651694,0.07030646,0.046119332,-0.03899685,0.07187383,0.16880591,0.011911284,0.12946562,-0.1784767,0.090251125,0.061010268,-0.10483874,0.07898544,0.057597004,0.040101763,-0.062763534,0.1886873,-0.061260454,0.18013705,0.015653782,0.19245021,-0.22486824,0.29865292,0.1403291,-0.08928377,-0.10346673,0.09912964,-0.22174649,0.11151494,-0.104152866,-0.03575971,-0.08141858,-0.006804988,0.024795419,-0.16855763,0.07559948,0.030177627,-0.15022177,0.102565646,0.10417499,-0.10235354,-0.25435472,0.11265625,0.06878973,-0.040538795,-0.17719492,0.0683069,-0.12248724,0.14111912,0.051873848,0.009207897,0.022298964,0.08332588,0.08624443,0.03840815,0.0038981652,0.0019181923,0.02012881,0.0007205335,0.0002448426,0.044716373,8.685735e-05,0.002430358,0.06618625,0.00032079025,0.008575492,0.11863003,0.08823998,0.0003247912,0.028277382,0.00015241856,0.00051507057,0.06976216,7.4827425e-05,0.0022848696,0.003274024,0.020412585,0.0060489355,0.008468912,0.15048435,0.0053763986,0.0988354,0.004668575,0.006554862,0.0051195286,0.06491133
247,0.05701982,0.007473048,0.08096843,-0.33205467,-0.052620567,-0.030865982,0.040726043,0.11583849,0.0017434377,-0.005380615,-0.041990556,0.021123238,-0.11027092,-0.15242015,0.066457026,0.096517734,0.07769871,0.102309816,0.0833316,-0.19177528,-0.035729103,0.11164899,0.12027765,-0.07163129,0.02894747,-0.07036874,0.04311634,-0.05188325,0.025306333,0.097764984,0.046519227,0.031925708,0.07350369,-0.06875939,-0.022233259,0.18220297,0.05277145,0.13318208,0.062624626,0.05118292,-0.15493438,0.093897596,-0.07391794,0.16136688,0.04096277,0.14051437,-0.10110602,0.07314194,0.12345073,-0.14288989,-0.10756435,0.19864467,-0.029363247,0.043110747,0.11089351,0.15341926,-0.26329604,0.011048898,0.22114518,0.05386088,0.11186804,0.042883687,-0.23651694,0.07030646,0.046119332,-0.03899685,0.07187383,0.16880591,0.011911284,0.12946562,-0.1784767,0.090251125,0.061010268,-0.10483874,0.00037377872,0.05845957,0.015973976,0.03135193,0.03236056,0.001209061,0.00097399164,0.00844954,0.012467021,0.007215385,0.010523759,0.0012472123,0.001495876,0.0008222551,0.0039427327,0.0066671087,0.08271058,3.3624427e-05,0.00014525554,0.0014157763,0.015911477,0.025299486,0.001310471,9.346902e-06,0.00016331776,0.13024941,0.003699902,0.0043449923,0.00758149,0.0014971069,0.008402111,0.08387223,0.036544718,0.00991474,0.0294238,0.04045314,0.07434872
248,0.05809425,-0.09885699,0.055869278,-0.22864358,-0.014443813,-0.021749679,-0.07441516,0.045732357,0.30484295,0.08654696,-0.03987538,-0.032433316,0.0042723846,-0.097997144,-0.017954798,0.15342693,0.019407956,0.13462621,0.054206062,-0.16952264,0.12412774,-0.08408573,0.008862089,-0.025684606,0.077998355,-0.06477746,-0.014120837,0.018840497,0.09897848,-0.08957925,-0.007499635,-0.061572336,0.015792938,0.020987814,-0.10968422,0.104128584,0.09804191,0.05701982,0.007473048,0.08096843,-0.33205467,-0.052620567,-0.030865982,0.040726043,0.11583849,0.0017434377,-0.005380615,-0.041990556,0.021123238,-0.11027092,-0.15242015,0.066457026,0.096517734,0.07769871,0.102309816,0.0833316,-0.19177528,-0.035729103,0.11164899,0.12027765,-0.07163129,0.02894747,-0.07036874,0.04311634,-0.05188325,0.025306333,0.097764984,0.046519227,0.031925708,0.07350369,-0.06875939,-0.022233259,0.18220297,0.05277145,0.002266555,0.05016374,0.0027657936,0.010701747,0.00089646666,0.046704408,0.0158146,0.00908112,0.25876522,0.07244232,0.0009769959,0.012681565,0.025044007,0.047333628,0.030180288,0.063437775,0.035999075,0.07877553,0.0038550831,0.0072406447,0.02256634,0.055926297,0.011536477,0.037796464,0.006516132,0.0024989303,0.006883315,0.002587052,0.09034089,0.00093788846,0.051125757,0.006216289,0.0003599465,4.2758038e-05,0.028653884,0.044636596,0.046714153
249,0.06447086,-0.051235557,0.04360763,-0.05053942,0.073566414,-0.19340722,0.15555343,0.028578606,-0.03952292,0.118589744,0.01865333,0.05065287,0.089969344,0.09518465,0.16074519,-0.18570416,-0.013934299,0.01845386,-0.050474707,-0.07120935,0.08928947,0.058923997,-0.019302074,-0.09728703,0.1475361,0.41592276,-0.052169655,0.03553699,-0.066722564,-0.084682465,0.08860982,0.028282892,0.014431973,-0.07813369,0.11258673,0.05305143,-0.030375266,0.05809425,-0.09885699,0.055869278,-0.22864358,-0.014443813,-0.021749679,-0.07441516,0.045732357,0.30484295,0.08654696,-0.03987538,-0.032433316,0.0042723846,-0.097997144,-0.017954798,0.15342693,0.019407956,0.13462621,0.054206062,-0.16952264,0.12412774,-0.08408573,0.008862089,-0.025684606,0.077998355,-0.06477746,-0.014120837,0.018840497,0.09897848,-0.08957925,-0.007499635,-0.061572336,0.015792938,0.020987814,-0.10968422,0.104128584,0.09804191,0.030320456,0.023694916,0.02815536,0.014889432,0.0035889044,0.0005595534,0.055196244,0.02986313,0.00024369116,0.03857979,0.012862691,0.00047427704,0.02844297,0.0022970738,0.00039295532,0.0007238243,0.0006647579,0.028693588,0.0005747887,0.005478734,0.03892411,0.0003648003,0.012819988,0.0008247239,0.031820085,0.17356394,0.033815797,0.039773844,0.010083743,0.040930863,0.008742343,0.07563594,0.0035571337,0.006097122,0.00068435736,0.0006262207,0.0059680617
250,-0.053786974,-0.03265114,0.14316194,-0.17766476,-0.007305931,-0.124434896,0.035694037,0.024637857,0.3262996,-0.26866755,-0.001774312,-0.016029248,-0.05235695,-0.07407398,-0.14043784,-0.114724696,0.002756103,0.0069826343,-0.097480536,-0.10445944,-0.013851903,0.0014078893,-0.1246307,-0.08030195,0.10752394,-0.059041448,0.10819737,0.051280122,0.00845819,-0.10454197,-0.039397016,0.112255305,0.101656206,-0.07248081,-0.2954056,-0.120341554,0.016370595,0.06447086,-0.051235557,0.04360763,-0.05053942,0.073566414,-0.19340722,0.15555343,0.028578606,-0.03952292,0.118589744,0.01865333,0.05065287,0.089969344,0.09518465,0.16074519,-0.18570416,-0.013934299,0.01845386,-0.050474707,-0.07120935,0.08928947,0.058923997,-0.019302074,-0.09728703,0.1475361,0.41592276,-0.052169655,0.03553699,-0.066722564,-0.084682465,0.08860982,0.028282892,0.014431973,-0.07813369,0.11258673,0.05305143,-0.030375266,0.017065365,0.008163876,0.0002062765,0.008087039,0.0003522529,0.014298837,0.08198121,0.03608794,0.0005251461,0.0001481609,0.014291192,0.007114339,0.002850592,0.07279471,0.0005682798,0.02500521,0.008874309,0.00043791762,0.019382384,0.008735904,0.06768339,2.0131893e-08,0.067658566,0.000940793,0.027953317,0.028177867,0.02041016,0.011753465,0.009200443,0.00951979,0.00062978826,0.03390935,0.004952598,0.021411704,0.021959312,0.033149824,0.06700054
251,0.22336546,0.079548076,0.07079455,0.038693696,0.07503494,-0.00097281486,0.23329936,0.1252777,0.113264754,-0.099314846,0.1304617,0.19018735,0.06513526,-0.009565249,0.23388942,-0.17802906,0.038997635,0.031013876,0.065521106,-0.103147924,-0.05498923,0.10675819,0.18659687,0.042172614,0.009996317,-0.015423676,0.020897964,0.06888805,0.08289607,-0.19261631,0.13450094,-0.024645295,0.07411833,-0.11744045,0.30983204,0.23939693,0.021543335,-0.053786974,-0.03265114,0.14316194,-0.17766476,-0.007305931,-0.124434896,0.035694037,0.024637857,0.3262996,-0.26866755,-0.001774312,-0.016029248,-0.05235695,-0.07407398,-0.14043784,-0.114724696,0.002756103,0.0069826343,-0.097480536,-0.10445944,-0.013851903,0.0014078893,-0.1246307,-0.08030195,0.10752394,-0.059041448,0.10819737,0.051280122,0.00845819,-0.10454197,-0.039397016,0.112255305,0.101656206,-0.07248081,-0.2954056,-0.120341554,0.016370595,0.013221623,0.03169623,0.023109227,0.00081350445,0.004157917,0.0028292183,0.009978783,0.03855353,0.020416273,0.003578298,0.022533476,0.07852706,0.006295731,0.044426482,0.014905586,0.07527494,0.0027527804,0.035392653,0.03127104,0.0006047938,5.1034585e-05,0.01310112,0.085083336,0.027991282,0.020058263,0.021702858,9.618328e-06,0.007828854,0.14126,0.009526187,0.009884184,0.005762276,0.011900883,0.0068315356,0.1760874,0.21501234,0.08144469
252,0.13049051,-0.15368567,0.030722644,-0.28199348,-0.015912857,-0.045813974,-0.0029967986,0.0053466726,0.09708973,-0.13105737,0.102695495,0.0062681846,-0.22447376,-0.17424127,-0.026489489,0.11020222,-0.02737318,0.07490097,0.10745078,-0.20604193,-0.073641576,0.04250269,0.12448395,-0.17165309,0.06960519,-0.21589912,0.03675133,0.03291685,0.21514605,0.062259145,0.022357363,0.016879514,0.0024184808,-0.18288931,-0.15891646,0.038754035,-0.00413464,0.22336546,0.079548076,0.07079455,0.038693696,0.07503494,-0.00097281486,0.23329936,0.1252777,0.113264754,-0.099314846,0.1304617,0.19018735,0.06513526,-0.009565249,0.23388942,-0.17802906,0.038997635,0.031013876,0.065521106,-0.103147924,-0.05498923,0.10675819,0.18659687,0.042172614,0.009996317,-0.015423676,0.020897964,0.06888805,0.08289607,-0.19261631,0.13450094,-0.024645295,0.07411833,-0.11744045,0.30983204,0.23939693,0.021543335,0.0039877677,0.028651638,0.016196106,0.014760194,0.002068962,0.0020039857,0.06006929,0.017944647,0.0016292466,0.030816456,0.16874602,0.03780123,0.0055916994,0.019281058,2.7888285e-05,0.032496054,0.0011566278,0.024131743,0.021112848,0.029159838,1.9223066e-06,0.033797067,0.00022747213,0.01443471,0.00011187648,0.011851986,0.018760689,0.0030385547,0.37297526,0.09370572,0.00060619455,0.025759917,0.0019320735,0.00083112565,0.01235609,0.0022691851,0.05123222
253,0.19784065,0.0465738,0.02745148,-0.1558001,0.05058203,-0.098172866,0.042358708,0.024472894,-0.04326171,0.1653597,-0.013256066,0.016079038,-0.023082461,0.021492157,0.1649521,0.06611246,0.017954674,-0.04989305,0.21789846,-0.095819,0.06441514,-0.07937059,0.11660309,-0.1226289,0.07263598,-0.03199278,-0.11446777,0.0029691607,0.069962725,-0.06769408,0.13239083,-0.20587465,0.15896809,0.02084676,-0.071553096,0.2632258,0.030431286,0.13049051,-0.15368567,0.030722644,-0.28199348,-0.015912857,-0.045813974,-0.0029967986,0.0053466726,0.09708973,-0.13105737,0.102695495,0.0062681846,-0.22447376,-0.17424127,-0.026489489,0.11020222,-0.02737318,0.07490097,0.10745078,-0.20604193,-0.073641576,0.04250269,0.12448395,-0.17165309,0.06960519,-0.21589912,0.03675133,0.03291685,0.21514605,0.062259145,0.022357363,0.016879514,0.0024184808,-0.18288931,-0.15891646,0.038754035,-0.00413464,0.009377612,0.068624154,0.00058796676,0.025078118,0.056472052,0.0003856915,0.013190859,0.0050960495,0.057445075,0.010493328,0.006392626,0.0014951145,0.0012312165,0.02006452,0.011728802,0.018157594,0.026306514,0.0013949057,0.09239754,0.0021807768,0.028887048,0.026350902,0.005533719,0.005582872,0.017844114,0.03861974,0.044762645,0.054021217,0.014121064,0.013647528,0.00097099843,0.0139352465,0.1360611,0.003792075,0.012026137,0.13547091,0.102303825
254,0.010023579,-0.14224778,0.008155598,-0.27000615,0.06736145,-0.19850592,-0.14309512,-0.11680362,0.11241166,0.004682485,-0.09227183,-0.036379248,-0.07488611,-0.008230389,-0.02602902,0.15424936,-0.00011926144,0.01150971,0.020641744,-0.059379846,0.18915197,0.015125023,0.014930412,-0.13950591,0.14708957,-0.03826309,-0.026673844,-0.06597938,-0.12631835,-0.096910246,0.064477935,-0.046413057,0.05440125,-0.06473783,0.0029319152,0.10047934,0.062286187,0.19784065,0.0465738,0.02745148,-0.1558001,0.05058203,-0.098172866,0.042358708,0.024472894,-0.04326171,0.1653597,-0.013256066,0.016079038,-0.023082461,0.021492157,0.1649521,0.06611246,0.017954674,-0.04989305,0.21789846,-0.095819,0.06441514,-0.07937059,0.11660309,-0.1226289,0.07263598,-0.03199278,-0.11446777,0.0029691607,0.069962725,-0.06769408,0.13239083,-0.20587465,0.15896809,0.02084676,-0.071553096,0.2632258,0.030431286,0.04399633,0.0016015661,0.00033840482,0.000383688,0.01395042,0.022916676,0.010148623,0.0009881345,0.08729845,0.009142883,0.00039910583,0.040242627,0.0040068175,0.014090366,0.0017154095,0.03196072,0.059568964,0.0004008944,0.014794739,0.0033935474,0.1868115,0.036606267,0.007920466,0.0011451677,0.00041592953,0.038862392,0.017501855,0.030733405,0.008885934,0.0720715,0.11298398,0.00010953968,0.0053148163,0.0012031842,0.10582062,0.00025151108,0.06843617
255,-0.06078611,0.037088446,0.110052064,-0.13137493,0.019092271,-0.14614731,0.020715855,0.044060733,0.008768069,0.20028608,-0.0024904087,0.0029989474,0.1463088,0.094644055,0.2537752,-0.016680345,-0.04993514,0.0008293204,-0.05573958,0.039589405,0.22251043,0.075258926,0.044089522,0.08923881,0.101520844,0.087340325,0.038570087,-0.049808506,0.13369764,-0.05077535,-0.08892267,0.02616161,0.09927967,-0.041880373,0.20897807,0.16631678,-0.10854694,0.010023579,-0.14224778,0.008155598,-0.27000615,0.06736145,-0.19850592,-0.14309512,-0.11680362,0.11241166,0.004682485,-0.09227183,-0.036379248,-0.07488611,-0.008230389,-0.02602902,0.15424936,-0.00011926144,0.01150971,0.020641744,-0.059379846,0.18915197,0.015125023,0.014930412,-0.13950591,0.14708957,-0.03826309,-0.026673844,-0.06597938,-0.12631835,-0.096910246,0.064477935,-0.046413057,0.05440125,-0.06473783,0.0029319152,0.10047934,0.062286187,0.0006365076,0.028926307,0.054538697,0.027120532,0.022576984,0.048744984,0.014749696,0.0005254548,0.0008771736,0.14491509,0.10789342,1.5867174e-05,0.00025256875,0.007334412,0.037750896,0.041566648,0.0043855966,0.04049018,0.0026036808,0.0012795539,0.11351235,0.0061269193,0.035435855,0.02493107,0.006115228,0.00055213715,1.09443214e-07,0.018914174,0.12751515,0.006602032,0.0033198139,0.00044549047,2.6713993e-05,0.0036349413,0.023466451,0.043238018,0.028505504
256,0.11256572,-0.068917096,0.19320808,-0.14387669,0.017400384,-0.10572964,-0.055976555,0.026975572,0.15864812,-0.044953585,-0.037470385,-0.0389981,0.025999632,-0.007715866,0.052863866,0.008468958,-0.0045329053,0.062307205,0.11108152,0.083733864,0.048875593,0.02917682,0.047654252,0.080195665,0.09599449,0.15035218,-0.061009277,0.08563994,-0.037693404,0.071143135,0.050171725,0.038506493,0.073265076,0.018323893,-0.049137183,0.051904783,-0.031580657,-0.06078611,0.037088446,0.110052064,-0.13137493,0.019092271,-0.14614731,0.020715855,0.044060733,0.008768069,0.20028608,-0.0024904087,0.0029989474,0.1463088,0.094644055,0.2537752,-0.016680345,-0.04993514,0.0008293204,-0.05573958,0.039589405,0.22251043,0.075258926,0.044089522,0.08923881,0.101520844,0.087340325,0.038570087,-0.049808506,0.13369764,-0.05077535,-0.08892267,0.02616161,0.09927967,-0.041880373,0.20897807,0.16631678,-0.10854694,0.0908339,0.03627166,0.003978735,0.0005819306,3.8144196e-06,0.002501097,0.022797799,0.0038290368,0.043591496,0.008026144,0.01495935,0.00038907843,0.011864641,0.048177984,0.017825862,0.015636502,0.026031105,0.021035083,0.12349297,0.0081966575,0.05252038,0.0013196729,0.06658348,0.00015385296,0.015581927,0.0130787585,0.00029711754,0.035739783,1.4366717e-06,0.0086108595,0.008025471,0.032200918,0.00019142285,0.00978886,0.010339746,0.02847411,0.0007479346
257,0.12561962,-0.03826823,0.16000593,-0.059500575,0.11556199,-0.048040684,0.05910579,0.103158124,0.07869258,-0.02078651,0.028545124,0.047001623,0.0042226454,-0.011891343,0.14957151,-0.20005915,0.095708475,0.029493319,-0.03601568,0.038866162,-0.023652308,-0.087954804,0.039697196,0.069631964,0.04422401,0.0733752,0.024685718,-0.021175956,-0.07482763,-0.09432565,0.050868127,0.03664741,0.05335466,-0.03913299,0.15398034,-0.0012833588,0.030630017,0.11256572,-0.068917096,0.19320808,-0.14387669,0.017400384,-0.10572964,-0.055976555,0.026975572,0.15864812,-0.044953585,-0.037470385,-0.0389981,0.025999632,-0.007715866,0.052863866,0.008468958,-0.0045329053,0.062307205,0.11108152,0.083733864,0.048875593,0.02917682,0.047654252,0.080195665,0.09599449,0.15035218,-0.061009277,0.08563994,-0.037693404,0.071143135,0.050171725,0.038506493,0.073265076,0.018323893,-0.049137183,0.051904783,-0.031580657,0.02538548,0.0011719465,0.04682446,0.010604679,0.033546355,0.0024120728,0.0057341238,0.10470385,0.040115222,0.0005617202,1.9121392e-06,0.020315787,0.0008335116,0.06438771,0.016233228,0.00062587543,0.10194077,0.027930686,0.00086684816,0.003791114,0.0465746,0.013446174,0.07426789,0.033390217,0.009137587,0.04895249,0.008338186,0.020877017,0.0004772026,0.014497932,0.0137238465,0.004800893,0.00048983714,0.003203391,0.118333615,0.04122802,8.547434e-05
258,0.053843413,-0.023865277,0.14038272,-0.10662901,0.17945129,-0.103490286,0.0566149,0.015156619,0.19207485,-0.20364389,0.115251526,0.026550662,-0.12603456,-0.10853879,0.0880795,-0.06604658,0.030409517,0.061572213,0.0078821685,-0.10801041,-0.028891485,0.009516286,-0.0294006,0.026854023,0.08122119,-0.11481845,0.10762336,0.11299408,-0.0574341,-0.122941166,-0.030141797,0.071151964,0.057614185,-0.15443352,0.083009675,-0.05074786,0.019307658,0.12561962,-0.03826823,0.16000593,-0.059500575,0.11556199,-0.048040684,0.05910579,0.103158124,0.07869258,-0.02078651,0.028545124,0.047001623,0.0042226454,-0.011891343,0.14957151,-0.20005915,0.095708475,0.029493319,-0.03601568,0.038866162,-0.023652308,-0.087954804,0.039697196,0.069631964,0.04422401,0.0733752,0.024685718,-0.021175956,-0.07482763,-0.09432565,0.050868127,0.03664741,0.05335466,-0.03913299,0.15398034,-0.0012833588,0.030630017,0.00086100923,0.027072107,0.04866207,0.0039945627,0.055470917,0.00037068644,0.016626934,0.02855206,0.014334215,0.0028316027,0.0010406086,0.006556678,0.00077287666,0.026393753,0.022833277,0.0064804843,0.0042991466,0.06405133,0.007657506,0.00024113973,0.016529154,0.010928523,0.025224963,0.0005542558,0.016556364,0.0015610657,0.01558063,0.04340718,0.060045812,0.012047876,0.0002295258,0.031626828,0.033593845,0.0016294447,0.08178763,3.993871e-05,0.0022607362
259,0.1442148,0.018689556,0.10707404,-0.14783612,0.06592241,-0.00697894,0.21772836,0.010207057,0.12983814,0.011562042,0.09189431,0.107646905,-0.097299255,0.026426531,0.19834533,-0.053662665,0.12738259,0.14147624,0.06484263,-0.11646382,-0.058120012,0.080693506,0.08099925,0.07930166,0.021740304,-0.06501016,0.03480197,0.14290288,-0.03280112,-0.023912512,0.061075877,0.034144804,0.05195178,-0.05125528,0.13521175,0.07044682,-0.14240667,0.053843413,-0.023865277,0.14038272,-0.10662901,0.17945129,-0.103490286,0.0566149,0.015156619,0.19207485,-0.20364389,0.115251526,0.026550662,-0.12603456,-0.10853879,0.0880795,-0.06604658,0.030409517,0.061572213,0.0078821685,-0.10801041,-0.028891485,0.009516286,-0.0294006,0.026854023,0.08122119,-0.11481845,0.10762336,0.11299408,-0.0574341,-0.122941166,-0.030141797,0.071151964,0.057614185,-0.15443352,0.083009675,-0.05074786,0.019307658,0.00091853586,0.00089393643,0.00012304154,0.011465424,0.0004891882,0.041803718,0.09631701,0.00124028,0.068805926,0.043685734,0.026225466,0.04694123,0.00033101893,0.063786305,0.035226107,0.032395884,0.110906474,0.11148824,0.005870933,0.0003232224,0.00892908,0.0024635876,0.00014004936,0.05546075,0.0017978814,0.03702238,0.01174849,0.13926566,0.022111092,0.038679555,0.0056656417,0.068445034,0.00020663986,0.02785848,0.027650176,0.0036411455,0.0010980141
