,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39
62,0.0569233,0.029589275,-0.008987636,0.060110833,0.014622122,0.032992426,-0.16022651,-0.17947234,0.04771105,0.10750717,-0.06500983,0.041844733,0.05961977,-0.027103504,-0.053049985,-0.04820483,0.07409883,0.059421837,0.12790774,-0.18364592,0.16880213,0.0874592,-0.030525269,0.03694279,0.23626423,0.0016423408,-0.10823326,0.27357137,-0.049730264,-0.36644563,-0.090828024,-0.05330727,-0.14410616,-0.04666567,0.074981645,0.070518,0.088665344,0.11248416,-0.17937599,-0.15735278,0.00014239593,0.007287711,0.010532751,0.0039236504,0.022507593,0.047102787,0.00013177664,0.008254712,0.04771105,0.058393486,0.022559408,0.04043912,0.012468649,0.003591263,0.006927598,0.013226572,0.008159888,0.062225156,0.010915158,0.00014573178,0.04709853,0.0820832,0.007711993,0.04524372,0.05413091,0.020778732,0.0006749902,0.01772836,0.029136365,0.000839871,0.00095511373,0.03343158,0.022636687,0.0032026162,0.002305575,0.051606372,0.027167343,0.030276146,0.008998758,0.0010299638
63,0.0039778613,-0.053819347,-0.0026887,0.07973061,-0.05273836,0.118849896,-0.030040644,-0.16116002,0.07651903,0.080445245,0.044443313,-0.0063026976,-0.025679447,0.02074843,-0.010656683,0.21323222,-0.038257103,-0.13656011,0.025063178,0.14880435,0.06240101,0.14845096,-0.009069587,-0.034889475,0.10370924,-0.123923264,-0.096163824,0.0774777,-0.009120669,-0.08312654,0.022109378,0.08047144,0.13018274,0.1048214,0.078921005,0.032709263,0.2021314,-0.24885081,0.07106433,-0.13990855,0.044728924,0.00029728102,0.00031179033,0.017921865,0.008339895,0.007866865,0.07172336,0.014987557,0.07651903,0.01109618,4.2920124e-06,0.015145529,0.009455326,0.0022770348,0.0073439046,0.097773954,0.010682075,0.00035666468,0.03810348,0.02274424,0.00091737637,0.00034684417,0.0044017173,0.007307666,0.0007051609,0.03774596,0.05811094,3.233363e-05,0.00010094566,0.0008710103,0.074325144,0.03806475,0.0048674517,0.11962771,0.03538528,0.010349133,0.018423896,0.0029484185,0.0031631673,0.06262553
64,0.03909867,-0.047831398,-0.21736045,-0.17341506,0.18786815,0.08602518,0.15284653,0.096295126,0.0039266,-0.07712323,0.21852624,0.07261746,0.07454398,0.11662675,-0.083606794,0.01642086,-0.095346846,-0.10183433,0.058779366,-0.007131789,0.22751415,-0.028163599,0.103047475,-0.10331876,0.13820349,-0.105398595,0.16605943,0.06531984,-0.2594069,0.12890337,0.22837594,0.15220194,-0.105407424,0.24130574,-0.00848438,0.1501483,0.081675984,0.045945086,-0.048295252,0.23698306,0.025013365,0.00025051425,0.020493789,0.055685125,0.022411268,0.12077196,0.019475104,0.00016188216,0.0039266,0.00022917592,0.10488597,0.020505877,0.008794309,0.13407148,0.0021808327,5.553103e-06,0.041325875,0.021296967,0.005941434,0.044642333,0.14501853,1.6697642e-07,0.00562015,0.001365761,0.019239893,0.000109355686,0.03972483,0.028587824,0.009659468,0.010860014,0.026724093,0.0065022823,0.0043087075,0.000110395835,0.00035529395,0.0673282,0.08394869,0.046657585,0.0025071173,0.11405853
65,0.006315423,0.0898302,-0.093913466,0.0854116,-0.09505809,-0.02299546,0.00056364713,-0.15287828,0.028650193,0.12509772,-0.0479238,0.05216507,0.045036297,-0.051508516,-0.043880463,-0.0043093516,-0.05379373,-0.053421855,0.058946356,-0.2584288,0.3523352,0.046493586,-0.0059576686,0.15138656,0.1661364,-0.03272687,-0.05540837,0.17328432,-0.05426279,-0.22095531,0.07586059,-0.03923696,-0.31045997,-0.032518566,0.088767216,0.103035025,0.092198,0.079060555,0.043692797,-0.074852966,0.016217133,0.006800483,0.0018146907,0.007026422,8.969841e-05,0.018764969,0.0023501958,0.09884322,0.028650193,0.0008913503,0.00037161072,0.026846128,0.007569792,0.00015086368,0.053316176,0.0013782985,0.018592382,0.0042483904,0.010110749,0.055431765,0.032286532,0.0565109,0.023637148,0.08893954,0.01429081,0.044547305,0.03739952,0.03803397,0.00080602145,0.01773871,0.0015267804,0.05609191,0.031536646,0.012526259,0.064882435,0.006169806,0.052437972,0.09695626,0.029922292,0.06512625
66,-0.03998909,-0.008903531,0.09356638,0.10909916,0.14446938,0.116255485,-0.12818348,-0.20477542,0.027199011,0.16588014,0.06399138,0.047288105,-0.029507685,0.076628014,-0.0123655265,0.037913002,0.067526504,-0.093222424,0.061498538,-0.13992572,0.054266427,0.28388155,0.043168828,-0.016798347,0.12934105,-0.11114891,-0.05554364,0.089016825,-0.18952109,-0.16301998,0.08336488,0.0537912,-0.1363805,-0.06718184,0.069700405,0.1953304,0.20220049,-0.2373066,0.106586926,-0.2169231,0.06582782,0.018800654,0.07753856,0.0054342607,0.0028956425,0.014255367,0.00033556976,1.4139233e-07,0.027199011,0.007452879,0.05069582,0.057508837,0.021355573,0.00093473383,0.0126892915,0.0051716045,0.059342645,0.027558502,0.011786489,0.028766938,0.008143068,0.11499233,0.021960855,0.0022765133,0.0033974838,4.0691382e-05,0.042863153,0.0004863436,0.0001794028,0.04706494,0.09304097,0.023560021,0.004798657,0.019141514,0.08455878,0.1902188,0.0059549357,0.0028503786,0.01142809,0.03603105
67,0.14853252,-0.0017980095,-0.2369914,0.02527369,0.012166469,0.016529728,0.019797642,-0.2008139,0.006349778,-0.028738545,0.15978271,0.02059501,0.08635305,0.1115119,-0.08889459,0.24196875,-0.09985378,-0.1881382,0.07499929,-0.064308606,0.3007763,0.03687597,0.0065676845,-0.07801149,0.2550161,-0.098898135,0.086028636,-0.08895062,-0.07541643,0.081618875,0.24470049,0.14315607,0.015699454,0.11676118,0.037686728,0.077529766,0.1520187,-0.08162375,-0.023411157,-0.027926024,0.056887385,0.02597381,0.001081605,0.0020391508,3.5274068e-05,0.058498632,0.041376676,0.009741525,0.006349778,0.02485074,0.00013698604,0.00892234,0.04226502,0.119911075,0.015214154,0.07930816,0.025553815,0.008323831,0.019610284,0.0013241052,0.06769962,0.0028751057,0.003954874,0.0009836148,0.0221921,0.018108949,0.034813147,0.0032441653,0.10516401,0.056395788,0.017610578,0.009664962,0.046000946,0.0036136522,0.0021095234,0.0026830297,0.029022545,0.0011590986,3.0861245e-06,0.029571157
68,-0.120696045,0.044190727,-0.18144804,-0.03761629,0.10703924,0.029544132,0.12721652,-0.12763673,0.09808163,0.08281066,0.098854885,0.025959946,0.11065137,-0.03818684,-0.112641685,-0.052780285,-0.20723306,-0.18019798,0.09433582,-0.16334572,0.16923949,0.08871718,0.09485413,0.01831201,0.113479204,0.0315455,0.10087145,0.10728427,-0.44262394,0.027050108,0.22601755,0.19175982,-0.251487,0.09530331,0.10869762,0.20561916,0.06989795,-0.053186618,0.1077837,0.045386005,0.0050943145,0.0011764112,0.06539539,0.00819946,0.0037316363,0.00072734215,0.025297694,0.00021295155,0.09808163,8.829184e-05,0.00056592777,0.0057458626,0.0070348657,0.0008189042,0.06612805,0.021694893,0.0048551047,0.02106746,0.00515119,0.10208943,0.0009007825,0.05983395,0.05715674,0.039404947,0.0020678905,0.0029524288,0.0039617005,0.010150775,0.0020524424,0.031708088,0.005188005,0.061923064,0.100637175,0.014774365,0.103190236,0.03476244,0.0045676464,0.014953851,0.0199117,0.07607573
69,-0.082621135,0.09769955,0.12414873,0.17963776,-0.1000604,0.03274588,-0.030476037,-0.24916437,0.00061203097,0.17997101,0.06860583,0.18589106,-0.0028547803,0.009487804,-0.06495475,0.0071586072,-0.104383186,-0.13553585,0.011729604,-0.28587592,0.35281616,-0.11415242,0.056686103,0.13050984,0.19627316,0.011473987,-0.017161861,0.13445602,-0.23676878,-0.19736415,0.07198855,-0.028466817,-0.2485452,0.14606173,0.011975303,0.25537014,0.1978427,-0.16157223,0.023060232,-0.1463631,0.00025256487,0.047263827,0.10624957,0.021139031,0.031473547,0.040021032,0.005168465,0.00056302705,0.00061203097,0.10549512,0.020599067,0.112494245,0.008372947,0.0003317984,0.046585582,0.089073405,7.35778e-05,0.004610407,0.0032585324,0.008808607,0.015186365,0.0007242809,0.08767823,0.09308611,0.017113684,0.035471324,0.13957511,0.010495866,0.033477988,0.00034454998,0.011135387,0.014620859,0.0038690835,0.07250086,0.0001298483,0.15937328,0.04475604,0.006539897,0.0024842618,0.0038971181
70,0.11538639,-0.007843073,-0.14181225,0.16351907,0.14623408,-0.020671109,-0.05637055,-0.31710756,0.02374683,0.11888087,0.12973024,-0.007751427,-0.08362187,0.3436475,-0.020165589,0.10707945,0.004925101,-0.2036166,0.025307998,-0.08299202,0.29011977,0.16440536,-0.07204074,-0.0044469424,0.18861124,-0.04524977,0.042345613,-0.009847738,-0.23363769,-0.12985605,0.34345603,0.15377927,-0.1796613,-0.23155282,-0.016785134,0.017186206,0.24327625,-0.15865913,0.05539468,-0.14701483,0.014583686,0.00073785713,0.0013285573,0.03274135,0.027443517,0.009632034,0.00013412464,0.0041808323,0.02374683,0.0092992885,0.0006351931,0.0019916617,0.0025431027,0.27839258,0.049808476,0.0009796221,0.004820022,0.034789175,0.041143596,0.041072473,0.045829315,0.025955474,0.0014736821,0.022964057,0.004205433,0.032029863,0.024606694,0.0005031298,0.008241061,0.017231429,0.2004286,0.045624264,0.021506794,0.012126909,0.00637855,0.014525478,0.0013203053,0.0014713213,0.024052566,0.014585698
71,-0.07818191,0.02429442,-0.41871136,0.023635939,-0.018126592,-0.0059235273,0.024445496,-0.15496185,0.038542964,0.107385725,0.2217594,0.051323142,-0.016822405,0.07322116,-0.19815208,-0.075861044,-0.12247257,-0.23707744,0.060319513,-0.2947317,0.2084429,0.078099206,0.0016754651,-0.08614209,0.08930219,0.06532094,0.1652787,-0.22734463,-0.33258533,0.1701577,0.5028759,0.23120844,-0.3426869,-0.077731594,-0.06949122,0.13052437,0.19933139,-0.082579,0.10030763,-0.064354315,0.030687578,0.0031216126,0.011773289,0.014506848,0.09865381,0.0038773653,0.012467845,0.0012948931,0.038542964,0.0057444302,0.002177744,0.0073319105,0.043756086,0.07544463,0.009089473,0.00030849248,0.015249192,0.0003168523,0.0183753,0.00011182843,0.012532686,0.0074664056,0.0057966774,0.0130953565,0.0011264094,0.001269317,0.0066313865,0.01889601,0.0013400827,0.053671606,0.006473705,0.005487432,0.0015800067,0.01997276,3.2438675e-05,0.012938115,0.012996224,0.08383046,0.0016652978,0.014400883
72,-0.1647482,0.09901729,-0.032170773,0.27143294,-0.16687512,0.020178065,-0.011094321,-0.27638772,0.0061190994,0.107907824,0.28673163,0.1861163,0.052201673,0.014640834,-0.17479041,-0.099515595,-0.25005206,-0.13286446,-0.021700472,-0.43426627,0.29576862,-0.07253438,-0.013598885,-0.016608123,0.12294012,0.2615373,0.08558896,0.06327635,-0.49025533,0.031266317,0.25935405,0.06268616,-0.25028253,-0.095772065,0.010464763,0.15458767,0.05307853,-0.16972545,0.166325,-0.11660728,0.011985905,0.01637794,0.10630405,0.0034972026,0.007950435,0.017255478,0.041710403,0.0056994143,0.0061190994,0.0363132,0.024716517,0.124122575,0.05210118,0.05771188,0.012032629,0.015024493,0.0014946697,0.0054749367,0.03059208,0.0024512187,0.030259566,8.467661e-05,0.030555766,0.006833923,0.009723055,0.10047609,0.029467406,0.041035566,0.014701885,0.049936578,0.0040714904,0.029401522,0.00010381392,0.021434763,0.013160137,0.0009065535,8.486669e-08,0.02482317,0.058045592,0.032985453
73,0.018478837,0.046896152,-0.030526081,0.39570388,-0.079852305,-0.024414338,-0.047220327,-0.3697133,0.009808602,0.16681902,0.1951144,0.024250057,-0.08493189,0.00307615,0.042543188,-0.062188156,-0.11875939,-0.23554806,-0.11889121,-0.24107921,0.37496847,-0.00434065,-0.1788833,0.12339534,-0.05893552,0.28907016,0.0110213915,-0.15521927,-0.32765836,0.06125612,0.33103797,0.06773094,-0.24785477,-0.24406454,0.06532174,0.051183015,0.2131526,-0.13867418,0.076348655,-0.11515778,0.036507014,0.0041016727,0.005822224,0.08601848,0.0003208426,0.008764889,0.011488708,0.009218422,0.009808602,0.029788444,0.0064692874,9.3849405e-05,0.018423079,0.011380211,0.074883245,0.00679809,0.017988738,1.3047356e-05,0.00012588405,0.0050248182,0.0009872986,0.004144153,0.0016949325,0.09222971,0.0072049177,0.13557033,0.015502394,0.0032438969,0.0005520943,0.05446079,7.5299167e-06,0.00600934,0.023458011,2.2846557e-06,0.072255366,0.0138001945,0.0010208932,0.0018627901,0.0038362483,0.0010907706
74,-0.14900519,0.048575636,-0.1859718,0.15715352,-0.0015626624,-0.01851708,0.06707863,-0.19430949,0.013154435,0.13728628,0.2607407,0.056311548,-0.13073115,0.07022654,-0.095530964,-0.048780397,-0.028347362,-0.24225658,0.001992464,-0.17042327,0.22280954,0.18652119,-0.13243411,-0.05080291,0.014833003,0.28279412,0.04859732,-0.19313516,-0.45994666,0.06950849,0.51679313,0.14039324,-0.31711107,-0.0029669404,-0.14562224,0.010174017,0.24834256,-0.06501317,0.111604355,-0.10930718,0.0005675384,0.04306494,0.0007191072,9.130495e-06,0.04402647,7.625209e-06,0.07323198,0.0022919339,0.013154435,0.041609425,0.00045174093,0.00475171,0.0023348378,0.008528875,0.019125588,0.031080432,0.0065481584,7.633891e-05,0.027320001,0.06955788,0.010955921,0.09228212,0.0018107722,0.0038460484,0.15579069,0.00047331708,0.00086885656,1.6963343e-06,0.0023358695,0.014654844,0.024012955,0.002013601,0.028836956,0.13647255,0.028721254,0.00047021953,0.06779383,0.006324418,0.0060136714,4.0359982e-06
75,-0.085701495,0.031015255,-0.06135882,0.13408548,-0.10011809,-0.013937173,0.003625989,-0.15929839,0.03639503,0.10012667,0.34743175,0.07831975,-0.21256393,-0.01939223,-0.07899838,-0.038182553,0.035735495,-0.14372256,-0.034903307,-0.33061838,0.28668472,0.08374217,-0.15391144,-0.08785751,-0.095495,0.2954017,0.07640357,-0.019469697,-0.48560143,-0.02647071,0.37556836,0.018600322,-0.19716592,-0.14877427,-0.11561826,0.007808663,0.011837108,-0.10942703,-0.14638673,-0.018885493,0.009948877,0.0067165936,0.055929724,0.00018497572,0.06997695,0.0074380287,0.041053236,0.02147386,0.03639503,0.012252904,0.020087797,0.03714234,0.0018444939,0.006009224,0.0014498415,0.050359275,0.075023815,0.0009863687,0.027012952,0.05100855,0.006266404,0.0567077,0.011962122,0.02757784,0.002171291,0.0060963403,0.07509592,0.0055105914,0.0057797986,0.007483195,0.0007465031,0.0026223143,0.006444289,0.03902487,0.058433298,0.029776381,0.010494133,0.0007563887,0.004102376,0.14256832
76,-0.026935076,0.04329996,-0.0074378285,0.2256995,-0.20878933,0.022792634,-0.017943166,-0.19081816,0.0028877442,0.30048966,0.14007822,0.05022417,-0.23129322,0.0012602359,0.09458387,0.13725476,0.0026480726,-0.101224944,-0.14067115,-0.2030775,0.30012044,0.2022385,-0.15130419,0.05932273,-0.12023305,0.22563419,-0.0038185008,-0.102131784,-0.10205626,-0.02897171,0.3150118,-4.8628077e-05,-0.103860736,-0.1886944,-0.045783833,-0.05944241,0.11662068,0.025904387,-0.016337475,-0.064620845,0.029859515,0.0050981757,0.0006473776,0.003097251,0.0016548265,0.021147152,0.008778512,0.024217319,0.0028877442,0.17088601,0.0009168008,0.018650748,0.047740083,0.04518899,0.031693887,0.13175143,0.0019104148,0.02361101,0.0004113371,0.0011888448,6.784358e-07,0.05032855,0.0014282682,0.03096315,0.0007182624,0.010626727,0.04266752,0.0022065768,0.044125266,0.011087091,0.0012317824,0.019193837,0.026283143,0.00026069337,0.11438419,0.007161765,0.076869816,0.09621915,0.0014514945,0.005334464
77,-0.028982518,0.11735895,-0.023739723,0.041181356,0.14457993,0.013835959,0.02209917,-0.042716637,0.0002640488,0.13780084,0.15130703,0.078085065,-0.22253574,0.034944635,0.0396609,0.0008911267,0.13097224,-0.099144585,-0.024638766,-0.21461494,0.109641954,0.15152517,-0.06845814,-0.052471094,-0.024583519,0.12838446,0.16455522,-0.1220465,-0.31024197,0.0097060185,0.33167705,0.06373398,-0.11817035,-0.009177335,-0.17454964,-0.09470208,0.02243934,-0.015248795,-0.12457214,0.1180378,0.016100252,0.1192682,0.008781003,0.010179238,0.008260701,0.061605837,0.023417067,0.000936682,0.0002640488,0.0033708522,0.002088145,0.041485563,0.009765673,0.005283269,0.039957084,0.017867662,0.00023324188,0.010011154,0.00032558854,0.0070883185,0.03442548,0.00011658854,0.016551765,0.0072962325,0.03285516,0.004931054,0.12466107,0.027411178,0.010118108,0.0015767314,0.0698285,1.4714948e-09,0.12557986,0.034144714,0.009669098,0.0078240475,0.021914834,0.00017075847,0.0027114267,0.19762164
78,0.04958657,0.08494966,0.019982556,0.21443263,-0.13273893,-0.043542594,-0.0035955058,-0.11826547,0.0050402894,0.11233252,0.11871787,0.042835724,-0.22269587,0.0138505325,-0.017151084,-0.0061345655,0.10372027,-0.0162638,-0.006740665,-0.1546192,0.22148696,0.08844141,-0.12294287,0.1766154,-0.035064988,0.2688232,-0.010776404,-0.024052385,-0.0927362,0.014586076,0.10452881,-0.04252993,-0.07045427,-0.020849898,-0.10545247,-0.059786376,-0.06490598,0.009554058,-0.11116227,-0.0146261025,0.0014927041,0.0026720476,0.04180768,0.025293106,0.022826968,0.02469071,0.005917377,0.016901886,0.0050402894,0.05095179,0.001529846,0.020610513,3.3606248e-05,0.04008608,0.01147182,0.0006793631,0.014014846,0.023015102,0.010775784,0.005256736,0.00038858954,1.3009792e-06,0.016370853,0.1453961,0.017489377,0.10208167,0.047320735,0.00072085654,0.028235298,0.08306939,2.4857747e-05,0.001123886,0.0003768086,0.086970225,0.029760487,5.1891988e-05,0.001317343,0.06859223,0.008996331,0.013616452
79,-0.0073772743,0.0072099343,0.0059856707,0.07527179,0.03175023,0.068441555,0.00028880313,-0.023592098,0.05263967,0.124544084,0.057729483,0.023231544,-0.21478681,0.096978016,-0.004834728,0.08748561,0.19197765,-0.054748803,-0.060020395,0.019892026,0.037570823,0.21766856,-0.10054702,0.005359288,-0.109704114,0.34786996,0.021686183,-0.01657506,-0.0022537522,-0.06009433,0.12866321,0.04159401,-0.015644543,-0.13074633,-0.13158864,-0.089529894,0.07312749,-0.025238559,-0.17115848,-0.042265996,0.013147946,0.012598136,0.00047420416,0.0002831068,0.043211143,0.04028431,0.027384039,0.030807579,0.05263967,0.0041196053,0.02029004,0.029658716,0.017927757,0.008670314,9.57309e-05,0.066025,0.0235053,0.0060627926,0.0069482233,0.011155144,0.013989264,0.033799984,0.020837627,0.00013228465,0.07608437,0.19409665,0.0035241672,0.01376499,0.042732205,0.000607504,0.026749158,0.0045712027,0.083940886,0.019091299,0.00017395269,0.0016009111,2.380001e-05,0.00031624574,0.010003105,0.002111127
80,0.061477117,0.021536017,-0.092437126,-0.04278849,-0.0432203,-0.07316663,0.024937415,0.12379595,0.11045154,0.037701618,0.07681667,0.05188224,-0.30205274,0.009024632,0.027594201,0.07734896,0.099729724,0.110866904,-0.012106744,0.014740201,0.006957788,0.094409056,-0.16112432,-0.047260623,-0.14691046,0.13888334,0.102601066,-0.167101,0.06613454,0.10761893,0.183886,0.04636065,0.07620898,-0.07223448,-0.09823589,0.0024973527,-0.058259256,0.014531278,-0.26674992,0.05993569,0.008742696,0.010692925,0.0015462715,5.7236197e-05,0.0030793874,0.0040077767,0.0053852857,0.019427396,0.11045154,0.017418895,0.0027484272,0.00015880409,0.00172883,0.006344988,0.032803003,0.0127013065,0.0004785395,0.08607814,0.008351591,4.568524e-05,0.0027734002,0.00043182855,0.019204067,0.0014202917,0.041255295,0.050110873,0.045850012,0.00758518,0.00091114844,0.016136661,0.011730562,0.004573894,0.002441624,0.01301521,0.028367694,0.06803561,0.02688145,0.00408044,0.028148176,0.013132324
81,-0.111668654,0.058828223,0.009179823,0.046337258,-0.11976613,0.030977586,0.058982834,0.008785086,0.002290832,0.03357301,0.043742005,0.089676,-0.17619032,0.049269177,0.024950782,-0.005709675,0.1142778,0.09024371,-0.04725185,0.009856593,-0.053718973,0.05013357,0.18026786,0.0182847,-0.05765276,0.16926463,0.070195176,0.0018288109,0.18291992,0.007471877,0.12645726,-0.04556846,0.12088223,0.01089507,-0.08662378,-0.0753609,-0.25273716,0.103488706,-0.14458358,0.07620973,0.002577447,0.0075276913,0.008035431,0.041081306,2.3550454e-05,0.0030882326,0.0763118,7.642597e-05,0.002290832,0.025009604,0.0006984569,0.01983338,0.0009743376,0.07289949,0.008014122,0.0029404266,0.0015507964,0.01834518,0.0056916177,0.007914624,0.00028191204,0.01997014,0.23723269,0.04584298,0.0012441619,0.06998214,0.0038345405,0.0031129268,0.1085633,0.0067825047,0.029852781,0.0011725429,0.1010393,0.003727384,0.0007760049,0.0002318158,0.0025228967,0.016098507,0.037311036,0.009720051
82,0.19233674,0.100063846,0.2122273,0.05503487,0.070366666,-0.0773909,0.023608547,0.03205515,0.012030452,0.10593175,-0.0060616853,0.018371724,-0.21492037,0.041762847,-0.009067685,0.060185205,0.2409386,0.036923435,-0.07323736,0.06015891,-0.025075108,0.072740644,-0.09893745,0.046990186,-0.11627941,0.02038405,0.050723266,0.00056530535,0.041669615,0.0027691629,-0.076437786,0.07973659,0.10503456,-0.06145177,0.10225849,-0.007016726,0.07565773,-0.03609112,-0.2515009,0.09057611,0.03881222,0.064966254,0.002914617,0.022010742,0.02878515,0.00021305059,0.00828929,0.008747147,0.012030452,0.0035003123,0.0024730703,0.016805459,0.0005386772,0.032620497,0.0027514833,0.002453732,0.0624466,0.016450673,0.004236075,0.0014884783,0.04942748,0.019676996,1.8629698e-05,0.018551115,0.014611732,0.010425389,0.0026187177,0.035913654,0.031310692,1.187801e-05,0.09710558,0.05195404,0.09670456,0.008506201,0.05396313,0.074186005,0.0036516383,0.02929525,0.0218672,0.048250336
83,-0.025542837,0.055837743,0.046417505,-0.028115494,-0.12340611,-0.059886128,0.06925578,0.13301784,0.018935533,-0.07801666,0.038117748,0.04570912,-0.12844573,0.08736383,-0.1087305,0.11864637,0.2286751,0.051486373,-0.003597891,0.1926267,-0.075845934,0.08124993,-0.029217066,-0.010595971,0.09200827,0.0057274867,0.040759303,-0.23462187,0.2734281,0.0980374,0.32738805,0.036215216,0.18417613,0.15124272,-0.10545944,-0.0043936707,-0.11823599,0.15224302,-0.08505911,0.22253266,0.0076369336,0.030476112,0.21934173,0.0066949297,0.0014257943,1.09601515e-05,0.035200216,0.029372096,0.018935533,0.00010158058,0.011339229,0.0014504059,0.009299378,0.06386874,0.0029742403,0.080249175,0.009595008,0.00085241935,0.015339786,0.026845863,0.005609874,0.013186477,0.004744874,0.00317072,0.088274,0.002953844,0.00914791,0.0024951142,0.030952392,0.0017540095,0.018728523,0.022361895,0.05133963,0.0019279359,0.029213844,0.055988636,0.00726485,0.04698226,0.04540534,0.10468262
84,0.031485476,0.03401032,0.1180067,-0.095928654,0.108947515,-0.016138745,0.06664907,0.11612735,0.0032677276,0.06987367,0.07729593,0.029716644,-0.058149245,0.17703122,-0.0038911402,0.13008705,0.19900057,0.06988133,0.017296702,-0.09028539,-0.14584503,0.05983613,0.010091401,-0.039896175,-0.05714552,0.090293705,0.12929161,-0.008941382,0.083158895,0.039871685,0.02121541,-0.0046347817,0.1005456,0.04309813,-0.0871947,-0.10111783,-0.19197749,0.12701957,-0.2671395,0.039729554,9.859949e-05,0.013630668,0.013677693,0.039328236,0.021351261,0.019461246,0.00030419108,0.023827381,0.0032677276,0.011950219,0.023302466,0.0102956,2.4961269e-06,0.18232921,0.011184255,0.065997005,0.0034685412,0.007622865,0.043048352,0.01696713,0.006371805,0.001529152,0.00022429177,0.02155656,0.0061200997,0.011362689,0.0038671799,0.048445404,0.14769967,0.00041110546,0.0071008536,0.009736904,0.038540646,0.0015482755,0.00076114864,0.0026088567,0.016024688,0.01249067,0.03150939,0.017823633
85,0.10522829,0.10702923,0.15870512,0.053877927,-0.13550137,-0.028220885,0.017121417,0.027744366,0.18231253,0.046013344,-0.102696665,0.033842817,-0.11881526,-0.012053097,0.08611978,0.06935349,0.20659152,0.080423884,0.04910133,0.15705219,-0.038452096,0.061285757,-0.0021921247,0.13541874,-0.018803984,0.036832664,0.021505337,-0.090544865,0.36244556,-0.0109643135,0.094809055,0.01902109,0.12995365,-0.032479193,-0.045993183,-0.062743194,-0.09389479,0.12168183,-0.20323913,0.07174779,0.0056512617,0.042383425,0.10346494,0.009132951,0.0030950136,0.01060189,0.0017892807,2.1505313e-05,0.18231253,0.0028001608,0.00031471503,0.037691824,0.00030088463,0.007894991,0.043111093,0.026164101,0.03165327,0.0011455691,0.088820025,0.0036491053,8.846045e-05,0.032390594,0.08423299,0.05387449,0.023032457,0.042714708,0.00071132154,0.02323939,0.064544596,0.0018765163,0.09097181,0.04379213,0.015416035,0.051762883,0.0064766007,0.02047743,0.026219213,0.0007170516,0.02756391,0.03144723
86,0.10194155,0.024020676,0.11988202,-0.047333963,0.14669876,-0.027746491,0.06521028,0.11297439,0.0037724348,0.00633652,0.062072035,0.0853423,0.008185979,0.06785818,-0.0074938536,0.073502734,0.36825868,0.040354695,0.021207098,0.12797582,-0.20791309,0.0769531,0.044485927,-0.06175473,0.030925754,-0.001204093,0.0825602,-0.014400108,0.10074985,0.020747427,-0.04999209,0.12743449,0.04897971,0.07864991,-0.06467877,-0.055802353,0.07434057,0.0513222,-0.19156906,0.035989635,0.014798904,0.013268008,0.058681305,0.055116206,0.0020469744,0.00078471104,0.0404454,0.00030483192,0.0037724348,0.0009887596,0.013674092,0.0017060908,0.05985101,0.0001488107,0.11158843,0.025199555,0.12624219,0.0019514965,0.03841755,0.020075714,0.006574826,0.0023939337,0.00037019092,0.0012868826,0.09158207,0.0102195395,0.0023047216,3.4882745e-05,0.06267193,0.00014398698,0.010119926,0.08412901,0.005291286,0.008158563,0.0002862501,0.017764233,0.17312326,0.0061439183,0.0010632939,0.0019463734
87,0.105200626,0.059673883,-0.03724226,-0.058906376,-0.09014954,-0.10289635,0.0043733395,0.03213226,0.004367836,-0.099934705,0.037607208,0.052623056,0.07516913,-0.02924674,-0.11233362,0.09528007,0.10365576,0.05111851,0.016792135,0.18987854,-0.012459926,0.053744085,-0.0003472939,0.060410455,-0.025982782,-0.0030988776,0.005671718,-0.055169746,0.2404339,-0.018801844,0.10273565,-0.025084665,0.2514056,0.04062839,-0.014636615,0.1609621,-0.11456478,0.0949609,-0.1525129,0.013879364,0.0045505078,0.018393787,0.059166785,0.00055280415,0.006069262,0.0005424098,6.0831626e-05,0.01509721,0.004367836,0.018297277,0.043678958,0.024179988,0.11240246,0.001630625,0.006122812,0.0166424,0.0049801883,0.0020567132,0.016714687,0.015365259,0.023722805,0.03728853,0.07745339,0.084947914,0.0027247036,0.0077199615,0.0052909264,0.019075634,0.020440988,0.00038243437,0.024663929,0.0020810724,0.008849612,0.0012477643,1.9959569e-07,0.14955373,0.037292313,0.0011587114,0.027527068,0.0018359555
