,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),x42(t-1),x43(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t),e42(t),e43(t)
213,0.036029052,0.076169215,0.00023657245,-0.08122428,0.07276349,-0.0004888512,-0.0066515096,-0.056872338,0.0012340259,-0.06830763,0.03967414,0.07153329,0.09586219,-0.12416835,0.21172681,0.05292739,0.009333938,-0.006227018,0.008298894,0.012467251,0.00277237,-0.0818207,-0.13807106,0.0721758,0.04739918,0.281899,-0.054701924,-0.10044755,-0.10351976,0.09110663,0.049474612,0.15354642,0.042618804,0.03881542,0.1739398,-0.02064015,-0.10800012,0.2459305,-0.0651052,-0.027982853,-0.010824267,-0.13325813,-0.14799613,-0.008541953,0.07480165,-0.010502899,0.00976284,-0.070588015,0.17849995,0.0905225,-0.084166475,0.034584694,-0.019645099,0.033280186,0.01740832,0.03560957,0.19354516,0.049458407,0.28645197,0.0047937776,-0.10553414,-0.21122053,0.07717535,0.01770969,-0.003935691,0.0026137643,-0.024271041,0.19858554,-0.08771548,0.13257043,0.08044072,-0.13464934,-0.0074449396,0.10497405,-0.061887436,0.054562923,0.1560446,-0.15079275,-0.060567528,-0.16574094,-0.30998942,0.071732566,-0.23018987,-0.05470685,-0.1424246,0.0073487093,-0.29745907,0.053799555,0.00016276988,0.0066780946,0.00023657245,0.055513974,0.006848154,0.031101797,0.034135997,0.018524034,0.0024208736,0.0017517912,0.012774364,0.01081131,0.021298625,0.0027884974,0.0003712529,0.000160323,0.009163514,0.0065510483,0.00090206997,0.012467251,0.0003357468,0.00062361907,0.073168136,0.00035042572,0.008812642,0.049809996,0.0011610604,0.00039937903,0.0025077388,0.0032025324,0.018119259,0.0004480942,0.041175112,0.013068799,0.038201038,0.016909208,2.9109551e-05,0.055339463,0.0003520875,0.085721545,0.0024725161,0.011933677,0.008492519,0.004655466
214,0.12373966,-0.009581253,0.0018392305,-0.026830774,0.10693693,0.14015907,-0.16221234,0.04436732,0.051230777,0.037448153,0.0016968516,0.21145101,0.117938146,0.062446855,0.13386266,0.022644814,-0.10560335,-0.09765607,-0.014855631,0.047113936,-0.050700113,0.077155,0.072616816,0.15947188,-0.12527649,0.011177597,0.0090196235,-0.05601912,-0.0058610607,0.15940607,0.05113523,0.10640821,0.012407469,-0.0642114,-0.03966248,-0.16289695,-0.17864019,0.118674345,-0.13524905,-0.08530382,-0.01687529,-0.0046773143,0.015019961,0.040740997,0.036029052,0.076169215,0.00023657245,-0.08122428,0.07276349,-0.0004888512,-0.0066515096,-0.056872338,0.0012340259,-0.06830763,0.03967414,0.07153329,0.09586219,-0.12416835,0.21172681,0.05292739,0.009333938,-0.006227018,0.008298894,0.012467251,0.00277237,-0.0818207,-0.13807106,0.0721758,0.04739918,0.281899,-0.054701924,-0.10044755,-0.10351976,0.09110663,0.049474612,0.15354642,0.042618804,0.03881542,0.1739398,-0.02064015,-0.10800012,0.2459305,-0.0651052,-0.027982853,-0.010824267,-0.13325813,-0.14799613,-0.008541953,0.0007744169,0.019260865,0.0018392305,0.005548458,5.8040365e-05,0.0122788185,0.02529589,0.024959613,0.037365697,0.0043450147,0.005967828,0.21465528,0.019766074,0.05902971,0.025095312,0.027311783,0.014575585,0.070681915,1.355649e-05,0.047113936,0.00019577198,0.010203564,0.058488455,0.020180445,8.717146e-07,0.0033467049,6.84109e-05,0.047902495,0.0028346234,0.08449906,0.0010577327,0.036237072,0.00081517716,0.00028583797,0.107592896,0.0011243128,0.019905725,0.024675481,0.0013985713,0.014951277,0.0010273078,0.0021083562,0.047092684,0.001081837
215,0.060248263,0.05605985,0.0025546346,-0.12766762,0.019106444,-0.055676218,0.08129746,-0.024003748,0.08988626,-0.065456375,0.057205085,0.06885546,0.09631964,-0.064934395,0.048378583,0.13001052,-0.08626385,-0.05957414,0.022182561,0.0048253136,0.04661948,0.013099775,-0.18913999,0.09533083,0.14134726,0.07799932,-0.056945708,0.0059734965,-0.07132998,0.045524064,0.04731401,0.027721325,0.040057182,0.050342098,0.103205405,-0.054495104,-0.018490225,0.070685536,0.015415936,-0.12505676,0.10187685,0.059956186,-0.010803284,-0.005974811,0.12373966,-0.009581253,0.0018392305,-0.026830774,0.10693693,0.14015907,-0.16221234,0.04436732,0.051230777,0.037448153,0.0016968516,0.21145101,0.117938146,0.062446855,0.13386266,0.022644814,-0.10560335,-0.09765607,-0.014855631,0.047113936,-0.050700113,0.077155,0.072616816,0.15947188,-0.12527649,0.011177597,0.0090196235,-0.05601912,-0.0058610607,0.15940607,0.05113523,0.10640821,0.012407469,-0.0642114,-0.03966248,-0.16289695,-0.17864019,0.118674345,-0.13524905,-0.08530382,-0.01687529,-0.0046773143,0.015019961,0.040740997,0.0009110915,0.05029488,0.0025546346,0.007698071,0.006197811,0.0027325212,0.010855623,0.00810195,0.020588621,0.009528964,0.036834586,0.061721027,0.047807124,0.002807448,0.012059805,0.07720883,0.008151598,0.011858891,0.021590687,0.0048253136,0.001713363,9.969563e-07,0.0050177034,0.013299041,2.252768e-05,0.017883398,0.04741965,0.010888775,0.040686596,0.0055931658,0.0074826856,8.920789e-05,0.019692542,0.040242143,0.007296995,0.017377667,0.00013403562,0.0033998343,0.002464382,0.00057341944,0.076299235,0.046562936,9.907088e-06,0.00080240285
216,0.1928828,0.03477839,0.01892445,0.00064652326,0.021329558,0.09074746,0.14174192,0.04325821,0.043915574,-0.023087148,0.009867772,0.06407188,0.13330579,0.06715621,0.042202085,0.06812316,0.04406181,-0.1407379,0.07212507,0.0028574078,0.041688338,0.037576035,0.03997737,0.08137893,-0.02781928,0.03164471,-0.053701047,-0.065099925,0.040204417,0.069869414,0.0034489883,-0.04889177,0.24278685,-0.03399971,0.2205433,0.003907323,-0.2111799,-0.042890757,-0.049346406,-0.013695929,0.04645757,0.10834571,-0.15229923,0.029920604,0.060248263,0.05605985,0.0025546346,-0.12766762,0.019106444,-0.055676218,0.08129746,-0.024003748,0.08988626,-0.065456375,0.057205085,0.06885546,0.09631964,-0.064934395,0.048378583,0.13001052,-0.08626385,-0.05957414,0.022182561,0.0048253136,0.04661948,0.013099775,-0.18913999,0.09533083,0.14134726,0.07799932,-0.056945708,0.0059734965,-0.07132998,0.045524064,0.04731401,0.027721325,0.040057182,0.050342098,0.103205405,-0.054495104,-0.018490225,0.070685536,0.015415936,-0.12505676,0.10187685,0.059956186,-0.010803284,-0.005974811,0.15754004,0.00047923415,0.01892445,0.00065016333,0.0023446814,0.04569465,0.08397456,0.01808716,0.024882723,0.008042904,0.012855178,0.04413393,0.053173184,0.00080220297,0.00085978175,0.02499124,0.03781184,0.00233234,0.006481983,0.0028574078,0.016623639,0.0039780135,0.03207339,0.00036527694,0.0172454,0.011029666,0.013069856,0.00019614161,0.0026794751,3.5808578e-05,0.017862055,0.0010215896,0.15962894,0.027289828,0.14332053,0.025306586,0.0011801554,0.00796199,0.03149684,0.047952715,0.004556189,0.0043609343,0.003284719,0.002253357
217,-0.009946345,0.12540211,0.0027561933,-0.025832487,0.055590935,0.09337929,0.039656587,1.44355e-05,0.23953666,0.07113509,0.17358702,0.01546494,0.027753081,-0.14382567,0.087153114,-0.0068584187,0.110838816,0.080799386,0.114113286,0.0026171089,-0.048226435,-0.04687806,-0.009184843,-0.06657175,0.27122638,0.26182532,-0.11091019,-0.014677573,-0.014803243,0.108878255,-0.052638,0.092163116,-0.016457543,0.058379307,0.19846135,0.21405219,-0.07595009,0.020703876,-0.10940017,-0.04770161,0.030463472,0.069969155,-0.32409802,0.0045041777,0.1928828,0.03477839,0.01892445,0.00064652326,0.021329558,0.09074746,0.14174192,0.04325821,0.043915574,-0.023087148,0.009867772,0.06407188,0.13330579,0.06715621,0.042202085,0.06812316,0.04406181,-0.1407379,0.07212507,0.0028574078,0.041688338,0.037576035,0.03997737,0.08137893,-0.02781928,0.03164471,-0.053701047,-0.065099925,0.040204417,0.069869414,0.0034489883,-0.04889177,0.24278685,-0.03399971,0.2205433,0.003907323,-0.2111799,-0.042890757,-0.049346406,-0.013695929,0.04645757,0.10834571,-0.15229923,0.029920604,0.011499033,0.034303326,0.0027561933,0.02753078,0.015138632,0.0018956569,0.021612495,0.017014291,0.1791578,0.07073329,0.15862672,1.1400148e-06,0.020641722,0.017373277,0.01405751,0.015172486,0.005697095,0.120972626,0.08004264,0.0026171089,0.016805317,0.0134492,0.009038707,0.024478002,0.16078526,0.011343606,0.007417316,0.0010223961,0.010611962,0.042889748,0.0017357542,0.02094375,0.04301165,0.009975376,0.0025911878,0.06547803,0.01011659,7.872448e-05,0.040575325,0.0013597138,0.0131231155,0.013919589,0.018017536,0.026208717
218,0.09716397,0.026279498,0.03161107,-0.0044905934,0.15315588,0.12322887,-0.069960006,0.13965848,-0.06179873,0.055552494,0.008752819,0.0661271,0.05325168,0.070033215,0.31658173,0.030655228,-0.01761254,-0.14983276,0.04459272,0.034115657,-0.08574826,-0.029996885,-0.048381783,0.08518103,-0.105923824,0.13020003,0.181207,-0.055964675,0.08277401,0.05949015,-0.0550438,0.03416327,-0.003269173,-0.17567016,-0.09412664,-0.22356421,-0.19117719,0.19214937,-0.17459027,-0.22230582,-0.05515675,0.0054214373,-0.23491578,0.08651811,-0.009946345,0.12540211,0.0027561933,-0.025832487,0.055590935,0.09337929,0.039656587,1.44355e-05,0.23953666,0.07113509,0.17358702,0.01546494,0.027753081,-0.14382567,0.087153114,-0.0068584187,0.110838816,0.080799386,0.114113286,0.0026171089,-0.048226435,-0.04687806,-0.009184843,-0.06657175,0.27122638,0.26182532,-0.11091019,-0.014677573,-0.014803243,0.108878255,-0.052638,0.092163116,-0.016457543,0.058379307,0.19846135,0.21405219,-0.07595009,0.020703876,-0.10940017,-0.04770161,0.030463472,0.069969155,-0.32409802,0.0045041777,0.08681203,0.058484513,0.03161107,0.022067435,0.009956886,0.0005591667,0.107706495,0.110468835,0.00023108628,0.00014030737,0.00650073,0.004813136,0.014624723,0.09151484,0.012858197,0.086074635,0.041956887,0.036012527,0.0022065209,0.034115657,0.03321939,0.001139464,0.050756894,0.04348118,0.009249414,0.07479656,0.098402284,0.031037536,0.03137221,0.054004673,0.0076468717,0.020088421,0.0012644159,0.013708004,0.008382293,0.0132129155,0.051250856,0.018716488,0.15363894,0.0044053243,0.008463177,0.048008263,0.030803215,0.05493044
219,0.12342024,0.010501575,0.005781666,-0.05261971,0.0884997,-0.026896866,-0.070286945,-0.077056296,0.030108083,-0.07806941,0.10189229,0.087986775,0.007885535,-0.086905256,0.1537553,0.008806323,-0.15802784,-0.12260886,-0.0384995,0.0016369936,0.14771807,-0.048856076,-0.16787536,0.28488827,-0.014067556,0.14595878,0.043248396,-0.10472727,-0.019753348,0.08854341,0.046720535,-0.023195742,0.029188938,0.08680156,0.07400735,-0.10508145,-0.05536978,0.26381275,-0.029830791,-0.105414,0.042251714,-0.083478644,-0.062187366,0.009385486,0.09716397,0.026279498,0.03161107,-0.0044905934,0.15315588,0.12322887,-0.069960006,0.13965848,-0.06179873,0.055552494,0.008752819,0.0661271,0.05325168,0.070033215,0.31658173,0.030655228,-0.01761254,-0.14983276,0.04459272,0.034115657,-0.08574826,-0.029996885,-0.048381783,0.08518103,-0.105923824,0.13020003,0.181207,-0.055964675,0.08277401,0.05949015,-0.0550438,0.03416327,-0.003269173,-0.17567016,-0.09412664,-0.22356421,-0.19117719,0.19214937,-0.17459027,-0.22230582,-0.05515675,0.0054214373,-0.23491578,0.08651811,0.027345551,0.00095736986,0.005781666,0.08201827,0.029853357,0.005168011,0.010817983,0.010778783,0.0038224591,0.00056610245,0.05863324,0.008007372,0.00031162918,0.034893673,0.00035780537,5.3040132e-08,0.0025972824,0.00038153186,0.00017678773,0.0016369936,0.17062102,0.003501798,0.00584619,0.14338191,0.00061576715,0.03961364,0.0002932958,0.0023556293,0.0473114,0.036520682,0.010113497,0.015553823,0.04934383,0.10211841,0.064255096,0.014780537,0.13315092,0.036364593,0.0022875743,0.015407464,0.08405251,0.0033242635,0.044694148,0.009778292
220,0.14022933,0.04020837,0.0006270305,0.015628247,0.0895077,0.06271532,-0.0040897196,0.05906991,0.08098911,-0.019877953,0.007312567,0.082239926,0.18833724,0.09480831,0.156611,0.10563199,-0.07632817,-0.15853482,-0.031478785,0.013972902,0.060479596,0.04482603,-0.06111923,0.13403453,-0.06932876,0.12051813,-0.15355243,-0.04198706,0.06857908,0.15009429,0.06494678,0.10626068,0.07647659,0.0029259324,0.0022945139,-0.076626465,-0.23019604,0.11223726,-0.10881362,-0.013495027,-0.024289437,0.101032406,-0.006909217,0.032048285,0.12342024,0.010501575,0.005781666,-0.05261971,0.0884997,-0.026896866,-0.070286945,-0.077056296,0.030108083,-0.07806941,0.10189229,0.087986775,0.007885535,-0.086905256,0.1537553,0.008806323,-0.15802784,-0.12260886,-0.0384995,0.0016369936,0.14771807,-0.048856076,-0.16787536,0.28488827,-0.014067556,0.14595878,0.043248396,-0.10472727,-0.019753348,0.08854341,0.046720535,-0.023195742,0.029188938,0.08680156,0.07400735,-0.10508145,-0.05536978,0.26381275,-0.029830791,-0.105414,0.042251714,-0.083478644,-0.062187366,0.009385486,0.0083229495,0.024667732,0.0006270305,0.017317668,0.05891335,0.0012836113,0.008254805,0.01566913,2.9235796e-05,0.02060782,0.0026198237,0.08010652,0.002440489,2.6649337e-05,0.020657487,0.026618075,0.0023214847,0.00072182773,0.00038386183,0.013972902,0.0006480098,0.002940324,8.497982e-05,2.4528912e-05,0.021873439,2.5433592e-05,0.00016815883,0.017359057,0.06537347,0.0001443247,0.0029645704,0.017829617,0.004087258,0.11510146,0.00020880572,0.010430051,0.026329258,0.022858433,0.00063875807,0.010402896,0.009574293,0.008386481,0.0035721404,0.0004372606
221,0.05985768,0.04735169,0.1625074,-0.06765233,0.005767357,-0.018514596,0.06778829,0.019836519,0.085863024,-0.059043538,0.02893696,0.031223832,0.15329075,-0.11463368,0.01059983,0.07321173,0.025521278,-0.067790225,0.018637316,0.004252234,0.027200736,0.061313774,-0.11910601,0.074849255,0.09170192,0.16421306,-0.098993674,-0.048021927,-0.09819716,0.105641134,-0.013316745,0.09977384,0.008812447,0.042697445,0.2366596,0.01630696,-0.0064117685,0.033070587,-0.0013954819,-0.11143285,0.119408935,0.05385334,-0.14208062,0.027169498,0.14022933,0.04020837,0.0006270305,0.015628247,0.0895077,0.06271532,-0.0040897196,0.05906991,0.08098911,-0.019877953,0.007312567,0.082239926,0.18833724,0.09480831,0.156611,0.10563199,-0.07632817,-0.15853482,-0.031478785,0.013972902,0.060479596,0.04482603,-0.06111923,0.13403453,-0.06932876,0.12051813,-0.15355243,-0.04198706,0.06857908,0.15009429,0.06494678,0.10626068,0.07647659,0.0029259324,0.0022945139,-0.076626465,-0.23019604,0.11223726,-0.10881362,-0.013495027,-0.024289437,0.101032406,-0.006909217,0.032048285,0.00373905,0.006313409,0.1625074,0.012918297,0.00092817337,0.002751162,0.0068936744,0.018373553,8.967552e-06,0.008655506,0.012912817,0.009743514,0.13367763,0.009704408,0.0036213605,0.035047643,0.064604886,0.011457309,0.0024106514,0.004252234,0.0017158114,0.0045093154,2.9667088e-05,0.027385848,0.032875247,0.06806222,0.017449707,0.017862454,0.016410058,0.009173906,0.0033499354,0.00088120974,0.0060852664,0.007779069,0.045836385,0.04250044,0.04216125,0.0051555936,0.0019940159,0.03524374,0.016182352,0.00053418847,0.00077790994,0.005794102
222,0.017388307,0.034103233,0.028130246,-0.026299288,0.061791435,0.090778105,-0.020830538,0.0631706,0.024939766,0.004616584,0.020060837,0.028921207,0.094743356,0.041581605,0.11159511,0.008863512,0.04132531,-0.24086387,0.07604744,0.0061550736,-0.027124371,0.041075945,0.056844197,0.019862551,-0.06325354,0.17505126,-0.037392106,-0.063930005,0.13601476,0.11437313,-0.024244647,-0.011898603,0.09088652,-0.06885943,0.03320612,0.012062311,-0.1821033,0.008125387,-0.06165521,-0.042017072,0.0037632035,0.13253868,-0.21987894,0.15469912,0.05985768,0.04735169,0.1625074,-0.06765233,0.005767357,-0.018514596,0.06778829,0.019836519,0.085863024,-0.059043538,0.02893696,0.031223832,0.15329075,-0.11463368,0.01059983,0.07321173,0.025521278,-0.067790225,0.018637316,0.004252234,0.027200736,0.061313774,-0.11910601,0.074849255,0.09170192,0.16421306,-0.098993674,-0.048021927,-0.09819716,0.105641134,-0.013316745,0.09977384,0.008812447,0.042697445,0.2366596,0.01630696,-0.0064117685,0.033070587,-0.0013954819,-0.11143285,0.119408935,0.05385334,-0.14208062,0.027169498,0.0008530135,0.007344779,0.028130246,0.007298673,0.018165197,0.0031051913,0.053768333,0.041821875,0.004329583,0.0017742044,0.0064760894,8.183258e-06,1.8906061e-06,0.00023128874,0.008237353,0.021624152,0.07663368,0.009979585,2.2191716e-05,0.0061550736,0.014139001,0.030009722,0.012536348,0.006416564,0.039244846,0.096382424,0.0016412055,0.0027010588,0.08961284,0.04520347,0.0041032135,0.005508749,0.009429099,0.000161026,0.01863643,0.04553231,0.0027380544,0.035980225,0.09913659,0.012466321,0.017398136,0.06445924,0.016022202,0.16017266
223,0.024495726,0.19043365,0.0005296264,-0.07574542,0.16487135,0.027051192,-0.047939263,-0.03369442,0.02469268,-0.009603431,0.07831457,0.03489957,-0.0025501763,-0.13016021,0.12512067,-0.019941721,0.0091778245,-0.1501457,0.008203109,0.034223117,-0.058245603,-0.007475462,-0.023212247,-0.05740352,0.034145962,0.24177316,0.026558418,0.3238461,-0.052166916,0.0744751,0.022953518,0.03677185,-0.038221013,-0.0023696246,0.21223962,-0.010948343,-0.004095223,0.112252235,-0.08639746,-0.083942674,0.107659474,0.008803979,-0.20834793,0.008005708,0.017388307,0.034103233,0.028130246,-0.026299288,0.061791435,0.090778105,-0.020830538,0.0631706,0.024939766,0.004616584,0.020060837,0.028921207,0.094743356,0.041581605,0.11159511,0.008863512,0.04132531,-0.24086387,0.07604744,0.0061550736,-0.027124371,0.041075945,0.056844197,0.019862551,-0.06325354,0.17505126,-0.037392106,-0.063930005,0.13601476,0.11437313,-0.024244647,-0.011898603,0.09088652,-0.06885943,0.03320612,0.012062311,-0.1821033,0.008125387,-0.06165521,-0.042017072,0.0037632035,0.13253868,-0.21987894,0.15469912,0.020433033,0.13711268,0.0005296264,0.018948395,0.104491495,0.030986104,0.006102002,0.00073529565,0.05402225,0.001319213,0.00096501765,0.00026430952,0.00830935,0.002344887,0.008272239,0.0007209333,0.025475496,0.00011573554,0.00994115,0.034223117,0.005937224,0.014938381,0.054670952,0.012987785,0.0009043331,0.03755775,0.00908799,0.33658293,0.0004446875,0.029294187,0.083761536,0.008549963,0.0062908116,0.014911528,0.025492009,0.0018152393,0.0108026005,0.000814881,0.0013751104,0.00013012574,0.03625003,0.007031541,0.0047170096,0.05197907
224,0.08841012,-0.0014006142,0.025154823,-0.042085562,-0.045601282,0.10987589,-0.017993867,0.033079054,0.011578214,0.03903783,0.03811855,0.1258085,0.03915431,0.069986284,0.1745215,0.007328395,-0.101486325,-0.28815305,0.030543145,7.573636e-05,0.033983313,0.020773513,-0.035458274,0.30565786,-0.19265814,0.14844394,0.10435106,-0.03455911,0.029291986,0.0952188,-0.009240782,-0.17636295,0.05922259,-0.14079937,-0.043103207,-0.27996776,-0.0763606,0.19060004,-0.2015279,-0.023540169,-0.10686372,0.28233975,-0.15430024,0.12264478,0.024495726,0.19043365,0.0005296264,-0.07574542,0.16487135,0.027051192,-0.047939263,-0.03369442,0.02469268,-0.009603431,0.07831457,0.03489957,-0.0025501763,-0.13016021,0.12512067,-0.019941721,0.0091778245,-0.1501457,0.008203109,0.034223117,-0.058245603,-0.007475462,-0.023212247,-0.05740352,0.034145962,0.24177316,0.026558418,0.3238461,-0.052166916,0.0744751,0.022953518,0.03677185,-0.038221013,-0.0023696246,0.21223962,-0.010948343,-0.004095223,0.112252235,-0.08639746,-0.083942674,0.107659474,0.008803979,-0.20834793,0.008005708,0.032284,0.018260399,0.025154823,0.013448361,0.0071728867,1.834032e-05,0.09160288,0.034263868,0.0034319058,0.017601712,0.034115694,0.05278649,0.0027759648,0.011542697,0.01780279,0.011917307,0.0038117166,0.0033763023,5.7698115e-05,7.573636e-05,0.0072698877,0.0040608994,0.0032001191,0.00012553413,0.0011558937,0.014704201,0.0082049295,0.022540199,0.0001388911,0.01736214,0.0058792676,0.013455505,0.006336103,0.012964693,0.062309604,0.0050420407,0.0018618179,0.010403456,0.01301397,0.063539535,0.0034270142,0.0046559507,0.008735095,0.0129969185
225,0.09824424,0.109515734,0.0011101536,-0.103702225,0.024560336,-0.028848853,0.11947291,0.02921959,0.12669472,-0.062618524,0.20138147,0.05660884,0.1198286,-0.02126952,0.19398826,0.057114623,-0.03417939,-0.12391085,0.13404074,0.009900446,0.038955007,0.005355579,-0.18760273,0.16040564,-0.0100941695,0.19015424,-0.095504634,-0.09280299,0.021610657,0.1562993,-0.10035697,0.12857838,0.069813415,0.058321208,0.2580171,-0.07665725,-0.111705706,-0.019924767,-0.017567262,-0.09246849,0.014722566,-0.022760287,-0.31383345,-0.027774904,0.08841012,-0.0014006142,0.025154823,-0.042085562,-0.045601282,0.10987589,-0.017993867,0.033079054,0.011578214,0.03903783,0.03811855,0.1258085,0.03915431,0.069986284,0.1745215,0.007328395,-0.101486325,-0.28815305,0.030543145,7.573636e-05,0.033983313,0.020773513,-0.035458274,0.30565786,-0.19265814,0.14844394,0.10435106,-0.03455911,0.029291986,0.0952188,-0.009240782,-0.17636295,0.05922259,-0.14079937,-0.043103207,-0.27996776,-0.0763606,0.19060004,-0.2015279,-0.023540169,-0.10686372,0.28233975,-0.15430024,0.12264478,0.0029442208,0.0017571045,0.0011101536,0.014344738,0.04658883,0.0030895066,0.006402232,0.09961928,0.09776124,0.00466417,0.14005908,0.019047411,0.0019928063,0.0011607573,0.019342057,0.006371459,0.06516123,0.0012515093,0.007516868,0.009900446,0.0041372515,0.0082837315,0.02849919,0.05628847,0.0078074783,3.5966586e-05,0.017551802,0.00031851057,0.026885085,0.049703356,0.007171553,0.005313304,0.011395256,0.00373347,0.020913491,0.0042339712,0.00760546,0.06953769,0.03780456,5.6051296e-05,0.022195466,0.005222126,0.0011961748,0.0030955335
226,-0.0095561175,0.02433984,0.00012277187,-0.029920189,0.17199157,0.1547454,-0.11543106,0.035350047,0.0047061425,-0.0021134205,-0.012845729,0.12142335,0.12789176,0.05579475,0.31046903,0.03425563,0.040008172,-0.18681654,0.043167997,0.00018760553,-0.064327925,-0.022711053,-0.03955305,0.14533576,-0.014612639,0.3268489,-0.036982387,-0.06659222,0.16539511,0.1335849,0.05657942,0.041745234,0.06705809,0.07078079,0.15425387,-0.10743856,-0.27647603,0.20531125,-0.33249015,-0.17895582,0.011411842,-0.011276182,-0.32758275,0.04751545,0.09824424,0.109515734,0.0011101536,-0.103702225,0.024560336,-0.028848853,0.11947291,0.02921959,0.12669472,-0.062618524,0.20138147,0.05660884,0.1198286,-0.02126952,0.19398826,0.057114623,-0.03417939,-0.12391085,0.13404074,0.009900446,0.038955007,0.005355579,-0.18760273,0.16040564,-0.0100941695,0.19015424,-0.095504634,-0.09280299,0.021610657,0.1562993,-0.10035697,0.12857838,0.069813415,0.058321208,0.2580171,-0.07665725,-0.111705706,-0.019924767,-0.017567262,-0.09246849,0.014722566,-0.022760287,-0.31383345,-0.027774904,0.0004062664,0.028714731,0.00012277187,0.024019076,0.0016244001,0.028414637,0.02411499,0.0061894427,0.022604393,0.02958607,0.0010417231,0.00063724694,0.037054192,0.083923146,0.038752057,0.017165935,0.013563868,0.0056505543,0.06535347,0.00018760553,0.002672243,0.03912855,0.00087635627,0.07293143,0.0018973578,0.07743577,0.0051634107,0.02744793,0.0801627,0.010797348,0.029349532,0.013316852,0.027151994,0.09565396,0.05304418,0.0019967502,0.03152784,0.0002781213,0.010358249,0.001388657,0.020533405,0.0064474675,0.0035631221,0.00069510326
227,0.11521201,0.07537022,0.011628927,-0.0297872,0.061996914,0.10385207,-0.15407085,0.03593033,0.086859316,0.0025669576,0.024593292,0.005625002,0.08472595,-0.1836249,0.18859856,-0.017490111,-0.08213143,-0.20691253,0.04225111,0.017971588,0.00064505264,0.058232598,-0.16033672,0.07410789,0.10284764,0.15728422,-0.002202202,-0.18695745,-0.07306617,0.16753015,0.007581711,0.19646817,0.020328052,-0.02428246,0.11700273,-0.2061772,-0.1435972,0.3049402,-0.14371881,-0.21912058,0.11160089,0.054693107,-0.1273788,0.1133115,-0.0095561175,0.02433984,0.00012277187,-0.029920189,0.17199157,0.1547454,-0.11543106,0.035350047,0.0047061425,-0.0021134205,-0.012845729,0.12142335,0.12789176,0.05579475,0.31046903,0.03425563,0.040008172,-0.18681654,0.043167997,0.00018760553,-0.064327925,-0.022711053,-0.03955305,0.14533576,-0.014612639,0.3268489,-0.036982387,-0.06659222,0.16539511,0.1335849,0.05657942,0.041745234,0.06705809,0.07078079,0.15425387,-0.10743856,-0.27647603,0.20531125,-0.33249015,-0.17895582,0.011411842,-0.011276182,-0.32758275,0.04751545,0.012556378,0.032296956,0.011628927,0.0017086586,0.016483521,0.015369609,0.006706058,0.0005399344,0.11322138,0.00023789493,0.0008355669,0.022909323,0.039955445,0.0025145833,0.009901507,0.0025139754,0.012745125,0.0007116793,0.13058676,0.017971588,0.05417415,0.058599524,0.022614911,0.0019212087,0.008070829,0.04113251,0.0001425552,0.009066193,0.0006049473,0.020544607,0.0031081513,0.11856887,0.03174252,0.011878719,0.012090524,0.004238015,0.028526822,0.060418952,0.0051411623,8.450267e-06,0.11983706,1.88402e-05,0.000670436,0.04652596
