,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23
110,0.13925672,0.05420536,-0.2607858,0.32858413,-0.03981262,-0.08271239,-0.06741546,0.061283812,0.17489234,0.10261495,0.25532728,-0.20449668,-0.15788746,-0.13057335,0.11011849,0.1420045,0.115400046,0.07842802,-0.12420255,0.14762141,-0.014487133,-0.09118524,0.00988011,0.17113456,0.0034772155,0.0029248258,0.00083235913,0.00050879025,6.277731e-05,0.00020412117,0.03796256,0.030479545,0.013140202,0.01931566,0.04591966,0.0046836874,0.0125362845,0.007734302,0.027014032,0.009075704,0.11349057,0.008364224,0.005942149,0.004464207,0.0016640304,0.0058998764,0.006375366,0.047978085
111,-0.17604424,0.05300551,-0.03715265,-0.17082085,-0.025352776,0.08152936,-0.101257324,-0.12400598,0.06826213,-0.08942745,0.22463381,-0.043780982,-0.26134205,-0.17881496,-0.07792651,0.256966,0.0016698026,0.40707532,0.4582421,-0.013195276,-0.015814338,0.005666864,-0.11099184,-0.2623891,0.0072053727,0.013791496,0.04826167,0.011139916,0.16604197,0.113505974,0.014346365,0.0047963797,0.039608493,0.001810626,0.06835831,0.06501178,0.00363186,0.00028911597,0.000211845,0.0701306,0.00013447637,0.10929853,1.7907616e-05,0.00011833008,4.3288153e-05,0.00019947522,0.0061947894,0.015885094
112,0.41245657,0.20456699,-0.097771734,0.016853433,0.14519376,0.029577907,0.019129531,0.03400557,0.11705165,-0.07923107,0.26931047,-0.25022465,-0.21290064,-0.2659457,-0.18082492,-0.085843936,0.3249529,0.21969154,0.055216417,0.05061767,-0.35795218,-0.21354377,0.06476782,-0.19634256,0.024827117,0.0010293205,0.02046867,0.0049074595,0.08628609,0.015415135,0.0023520843,0.027371958,0.012710484,0.023167666,0.003631248,0.0038296275,0.036281623,0.0347249,0.00026347316,0.02264847,0.14894308,0.0027338595,0.0062251445,0.008762781,0.0002973597,0.0039693057,0.0063719205,0.0354493
113,-0.18891521,0.15433952,-0.09202525,-0.031733956,-0.067049876,-0.15355426,0.021656035,-0.043726146,0.18677554,0.10088029,0.2623312,0.1284911,-0.4948246,0.123272784,0.0051894356,0.37469172,0.023188535,0.24593385,0.42646763,-0.060850337,0.14995912,-0.165761,0.09216606,0.026892327,0.10975127,0.044493742,0.016678784,0.008667481,0.043660335,0.00011920314,0.004414262,1.0727066e-05,0.06384015,0.028386855,0.112563394,2.39381e-05,0.021440854,0.0011473398,0.02477351,0.010191802,0.02773567,0.059016865,0.024082152,0.0027061566,0.011151558,0.0022992361,0.071430475,0.005488194
114,0.1853704,0.12347808,0.050188705,-0.2549781,-0.01830057,0.052911274,-0.03432104,-0.1370562,-0.008902122,-0.12283955,0.25680324,-0.42389518,-0.20929688,-0.19775967,-0.3470954,-0.39721057,0.1242922,0.21055952,0.13718896,-0.003925927,-0.24121836,-0.065949984,0.20407382,-0.3232538,0.0053844955,0.0005111522,0.09851341,0.039886124,0.04300221,0.003973834,0.029855289,0.033108704,0.0132484315,0.057765387,0.007829036,0.0024301526,0.004472343,0.007111232,0.026703669,0.025297107,0.021123478,0.006077223,0.0024267298,0.09484059,0.021034574,0.00077487144,0.014474722,0.0047590747
115,-0.16339159,0.17808098,-0.21510787,0.09033888,0.066705465,-0.18565251,0.056048367,0.04977285,0.2428829,0.07025004,0.25961623,0.10097847,-0.2980097,0.120818816,-0.020668607,0.29813564,0.082611665,-0.11844882,0.023393612,0.21855353,0.18716976,-0.08698783,0.12974823,0.37046576,0.0019624606,0.072801225,0.022240248,0.013856226,0.00095546024,0.0076795067,0.03232365,0.018866155,0.020709071,0.00043165777,0.046540618,0.00032541764,0.1254688,0.002048197,0.00020242124,0.037260793,4.283303e-06,0.039694518,0.018395599,0.0027182268,0.08693758,0.019987635,0.009334257,0.008285576
116,-0.057225257,-0.053069673,-0.14927174,-0.22488895,-0.091714814,-0.00985077,0.07881464,-0.21416374,-0.13275011,-0.20165193,0.13421132,-0.22286227,-0.0396552,-0.13992096,-0.14061919,-0.25880158,-0.052827317,0.21828932,0.28343934,-0.0051274225,0.09495741,0.17448893,0.26803225,-0.16959332,0.031376086,0.0061547374,0.014799534,0.017822176,0.042495113,0.062512584,0.11256687,0.000103966486,0.0027803816,0.008400713,0.020942593,0.0013482148,0.0006776761,0.07393287,0.027678335,0.017110407,0.004481259,0.019428857,0.00034576934,0.017481752,0.0005086977,0.0035224734,0.26359633,0.009703074
117,0.015429347,0.19294626,-0.18862619,0.20967858,0.14986569,-0.0845156,0.15709981,0.0702098,0.22412898,0.0019277277,0.24036653,0.018872261,-0.2498134,0.094754815,0.023863416,0.2995212,0.29005033,-0.0091161765,-0.19188312,0.23932688,0.071024254,-0.07235246,0.19873673,0.3969289,0.009932577,0.08380159,0.005750403,7.353628e-05,0.010886377,0.0061075245,0.13346757,0.008760135,0.008047508,1.6057782e-05,0.04182972,0.003711389,0.022396307,0.019172627,0.028067727,0.07655932,0.10583786,0.05456472,0.008126919,0.008077475,0.022003774,0.0017052529,0.0064637605,0.07039488
118,-0.20943426,0.017862862,-0.18837085,-0.21397448,-0.19206046,0.11589945,-0.015832245,-0.082310274,-0.034998953,-0.09557006,0.13754457,0.01742868,-0.12803313,-0.15173118,-0.12657177,0.057455257,-0.025462113,0.23623571,0.54070234,0.017475642,0.38329265,0.16802084,0.0025982037,-0.34299493,0.03426723,0.02242095,0.00019064092,0.0033033714,0.009251969,0.10112718,0.009891122,0.07201202,0.0013675251,0.045260753,0.00812718,0.027355595,0.022296516,0.09742907,0.0014344136,0.043957174,0.00071989815,0.013477686,0.0078521725,0.0022804067,0.008497387,0.0131341545,0.03375163,0.022649148
119,0.40575927,0.12272236,-0.10736098,0.30480298,0.17676145,-0.022067871,-0.045656785,0.122878164,0.043309208,-0.1789983,0.21711662,-0.14723052,0.036962666,-0.023690809,-0.05857304,-0.0036911927,-0.0045312434,0.16121252,-0.23651639,0.05635384,-0.0840133,-0.09853312,0.23563993,0.11548953,0.030136274,0.0046045063,0.054964714,0.0065920767,0.07870563,7.4948315e-05,0.0013455361,0.047428966,0.015551078,0.0008505954,0.0075454125,0.024615271,0.017332375,0.046599615,0.0057579605,0.05738518,0.0055065514,0.15058137,0.037211534,0.0060060574,0.17715375,0.0083548045,0.013689677,0.009754163
120,-0.22874503,0.097783536,-0.1856209,0.10474546,-0.2125101,-0.011799623,-0.017473143,-0.03187696,0.026360054,0.11432466,0.14613453,-0.051186074,-0.20211816,-0.109210454,0.039045677,0.4405098,0.15988645,0.026981022,0.21423528,0.19882883,0.28654325,-0.072152786,0.11706284,-0.013948252,0.0424933,0.01717728,5.317482e-05,0.013827922,0.001252572,6.310519e-05,0.0010274685,0.000811582,0.023783524,0.0030081035,0.00053730013,0.007193876,0.0043795933,0.00059418863,0.072114915,0.06230926,0.1983432,0.011860884,0.035805278,2.6145892e-06,6.665365e-05,0.06414614,0.022446198,0.00093092193
121,0.25995028,0.058385313,-0.089719474,-0.064740114,-0.09728814,0.011328846,-0.14880702,-0.011872771,-0.040411662,-0.21941596,0.13886893,-0.21844007,0.15812567,-0.28483054,-0.07473701,-0.15240344,-0.003329852,0.38913363,0.2798192,0.07638538,-0.047661636,0.2158589,0.02856316,-0.35085082,0.0041917968,0.044894803,4.373454e-05,0.09083379,0.0039763567,0.04556579,0.008080276,0.0072070668,0.0026063963,0.00054952846,0.017829377,0.0043324884,0.09098694,0.009787931,4.0027612e-07,0.0016670858,0.002253561,0.038055412,0.009342365,0.0026916612,0.01210115,0.01884446,0.015915537,0.0004327432
122,0.12140393,0.22738852,-0.0952428,0.3728602,0.04388343,-0.07280294,-0.012790814,0.028326035,0.12005921,-0.00384764,0.2685393,-0.108839385,-0.33558556,0.041085865,0.11275278,0.35325786,0.08276164,0.044426233,-0.09877882,0.03132978,-0.1365562,-0.29718202,0.08268601,0.2807235,0.14482604,0.032821696,0.00015123466,0.0057857158,0.04070603,0.0040330086,0.034264557,0.0024557807,0.0062000537,0.055397328,0.0148885725,0.011724333,0.0013516201,0.011666749,0.05651025,0.0011966632,0.082563765,0.007876345,0.04773145,3.8103012e-06,0.03445467,0.002747496,0.016581725,0.0022045074
123,-0.043702032,0.030127935,-0.13297543,-0.31190932,-0.28348333,0.053711772,-0.10167322,-0.0947389,0.023592185,0.04455374,0.19286367,-0.19179924,-0.28385442,-0.24930696,-0.24790344,0.053120125,0.044292048,0.24812967,0.46404436,0.08688874,0.19675589,0.073546365,-0.11194585,-0.38123432,0.058515046,0.00791482,0.028860223,8.301702e-05,0.016641023,0.0020873614,0.02644723,0.0016921768,0.0053210813,0.02440836,0.052488066,0.06422053,0.03193659,0.02553578,0.0056122807,0.0002718897,0.0031227772,0.005524962,0.0043696365,0.013476426,0.062264804,0.0049623367,0.00085863646,0.075127445
124,0.34422362,0.16364704,-0.17264548,0.26672927,0.15942307,-0.14010546,-0.02843719,0.0961882,0.13355619,-0.19559114,0.2766994,-0.13752659,-0.11943207,-0.037813243,0.023110427,-0.028857667,-0.056870263,0.0078059877,-0.18761614,0.029693214,-0.38519305,-0.1692406,0.04331368,0.120147176,0.1004855,0.03958221,0.003441604,0.0075774854,0.018532384,0.019611439,0.04285913,0.08112841,0.006017086,0.020649359,0.0012500818,0.0053325165,0.0036307669,0.041520644,0.09922644,0.0022284803,0.0006446037,0.0053555216,0.009812656,0.026024764,0.0059150048,0.020598121,0.003007426,0.0061667333
125,-0.2706208,0.0054293936,-0.003180027,-0.103835605,-0.20295219,-0.06475748,-0.017560583,-0.10303886,0.088946834,0.263389,0.10054368,-0.14244877,-0.4644128,0.01710229,-0.11270375,0.3022768,0.04933227,0.1429162,0.29831064,0.060212888,0.19457611,-0.09763592,-0.09456001,0.022283487,0.017611068,0.0015263995,0.13171935,0.0034639835,0.012235959,0.010695169,0.010321955,0.03379196,0.0027027763,0.13760445,0.0006313545,0.0318519,0.0062190904,0.009941,0.00041740702,0.0008030581,0.02585303,0.0041954853,0.0006582704,0.014656463,0.005817888,0.008967146,0.003172909,0.008821416
126,0.246225,0.13842207,0.16329731,-0.13581198,0.050008263,-0.04092647,-0.069609664,-0.027294565,0.13174479,-0.23680283,0.18829674,-0.19720629,0.04181891,-0.23657547,-0.23042236,-0.27999586,0.050633643,0.0719811,0.010589352,0.026426524,-0.37088498,0.050833028,-0.05240027,-0.23659836,0.027962828,0.06696398,0.21846564,0.023564354,0.00080515945,0.0035239474,0.0072648716,0.049557593,0.07573852,0.0034994222,9.0333844e-05,0.02264371,0.0381348,0.008540553,0.0026370115,0.037901353,0.018106181,0.014001237,0.027177567,0.0285516,0.004253111,0.012412955,0.0018898858,0.010628543
127,-0.13956802,0.040569954,-0.028582409,0.15910967,-0.0010923629,-0.20017351,0.24205236,-0.0363649,0.18806675,0.10871216,0.15938297,-0.0077800844,-0.35436797,0.11626012,0.14899153,0.13528576,0.04670439,-0.07370678,0.0047136713,0.031904057,0.081113115,-0.09410423,-0.03432591,0.3538022,0.05102329,0.0045794044,0.13541202,0.0020827928,0.00021268074,0.035793383,0.21770075,0.049970727,0.031651773,0.0037219578,0.010729457,0.01059526,0.038805787,0.00064760883,0.051275004,0.0022699784,0.04438489,0.025904262,0.016766706,0.022677347,0.009974316,0.06256056,0.0040588495,0.0010267762
128,-0.16115113,-0.0364614,-0.015887601,-0.28193057,-0.07250661,0.022601806,-0.04650767,-0.14384472,0.0718759,-0.0995012,0.075773396,-0.06849497,-0.2221769,0.01148776,-0.1984403,-0.15578353,0.13319883,0.04549261,0.26161543,-0.10976916,0.037407335,0.14198855,-0.06411921,-0.17819235,0.0017620428,0.0003919899,0.012312572,7.126718e-05,0.027333198,0.0084894365,0.003958412,0.050275423,0.015471678,0.0023902792,0.0011935486,0.07589435,0.0013060289,0.0027783294,0.025096295,0.057252344,0.06708322,0.006527134,0.058068622,0.023833593,5.5132023e-05,0.02023734,0.008826414,0.027015157
129,0.03956324,0.082313776,-0.074231416,0.16061586,0.16721684,-0.0337074,0.21314104,-0.010184554,0.10231256,-0.06411987,0.14768653,0.15355748,-0.10887272,0.076391175,-0.031602804,-0.10137916,0.114811815,-0.14359683,-0.10926455,-0.032345068,-0.11709226,0.021227896,0.15534323,0.07702487,0.0030817783,0.059567466,0.07108407,0.006401086,0.008020845,0.037094813,0.16979635,0.014452493,0.0057551637,0.002283936,0.021837309,0.037887532,0.013951296,0.066925146,0.0017056055,0.00023593,0.04064238,8.49556e-06,0.011231836,0.010342147,0.0008166624,0.027546331,0.048653208,0.004184567
130,-0.17947723,-0.06077319,-0.033526324,-0.08041549,-0.10602279,-0.02290633,0.033042863,-0.00780819,0.21477923,0.06437649,-0.04934158,0.08271694,-0.14615001,0.20621252,-0.021055494,0.08728685,0.17126855,0.024264513,0.31329718,-0.050340947,0.37555584,0.12425942,0.17024514,0.028110074,0.00376602,0.011025225,0.026228594,0.028701637,0.015442026,0.0074523916,0.010166853,0.06020179,0.18044963,0.021396928,0.00037859313,0.0087339785,0.021581244,0.04188212,0.00055424083,4.7802278e-05,0.15661387,0.009810908,0.07618678,0.0070145763,0.027867747,0.019282458,0.05584614,0.0005442659
131,0.05415503,0.072656125,0.005596105,-0.053206272,0.16771467,0.096322864,-0.012947872,-0.11702557,-0.072723754,-0.13199762,0.12111392,0.06346214,0.13072725,0.026258903,-0.0579583,-0.3023853,0.035424132,0.004890628,-0.03992136,-0.043846466,-0.071341686,0.12571643,0.3016893,-0.07153212,0.031915467,0.060523868,0.014878083,0.00079740107,0.09712033,0.009131384,0.004766353,0.0018172152,0.004427625,0.043830592,0.018413581,0.026710255,0.020057466,0.0032441593,0.009461652,0.0008995378,0.0002537223,0.011999963,0.015976205,0.0319404,2.0012722e-05,0.0063726516,0.0112633975,0.0139049655
132,-0.0946699,0.0047525223,-0.032866895,0.048089333,-0.004968592,0.033948798,0.08414864,0.102129065,-0.013714578,0.066689596,-0.0025461502,0.1641861,-0.0047512427,0.14725924,0.12333545,0.19270551,0.21734415,-0.06765142,0.23704071,0.11862165,0.3527648,0.024305962,0.21700352,0.23609142,0.017384833,0.002307208,0.051206052,0.013329258,0.0047563342,0.00041441113,0.0051537654,0.017605761,0.034014788,0.0037900636,0.037162382,0.000508099,0.09632898,0.039905477,0.060577642,0.009550045,0.145318,0.016094854,0.16208789,0.0007244733,0.07255645,0.010831985,0.0025447672,0.034353483
133,-0.049556218,-0.029527375,-0.028133344,-0.052684378,-0.01266503,0.15044037,0.0011250414,0.04113277,-0.12893133,-0.115499906,-0.023736779,0.22026917,0.102177575,0.1867796,0.0024423003,-0.12827267,-0.0730384,0.13418685,0.13507572,-0.068148024,0.14844829,0.19270127,0.100647755,-0.13034397,0.016499462,0.0042983354,0.013085461,0.0027721957,0.013755899,0.015081471,0.016819801,0.017301084,0.001572161,0.006072292,0.00015322462,0.049595036,0.07433456,0.15665634,0.0024058335,0.0051110634,0.0029317527,0.009282427,0.00036206996,0.03206353,0.068813145,0.03015322,0.007520279,0.00026158924
134,0.1785993,0.06995127,-0.059719566,0.22957174,0.051485285,0.20705213,0.03396009,0.19985941,0.033122905,-0.009639967,0.037389543,0.04745622,0.048431795,0.009920374,-0.014506577,0.15662846,-0.019024998,-0.14035423,-0.14296046,0.02813172,0.019831277,-0.095296904,0.14762059,0.114407964,0.041046165,0.0028578455,0.0013215608,0.013104484,0.010379409,0.0036742818,0.019739663,0.06017358,0.021621047,0.0004762678,0.0064522163,0.009085232,0.00010626739,7.575973e-05,0.026134579,0.09460618,0.0037146625,0.033710256,0.06262348,0.0013866829,0.00031085196,0.009802111,2.0179789e-06,0.008609423
135,0.05327247,-0.057171017,-0.14422253,-0.023866009,-0.14004579,0.08697869,-0.026335508,0.094827056,0.16436274,0.13723783,-0.0379579,0.07638451,0.07393388,-0.006689839,0.041897204,0.21068023,-0.016940787,0.11747435,0.15538326,0.285937,0.2724603,0.066977255,-0.0041418667,-0.045830745,0.008423314,0.013006099,0.021532916,0.0028656316,0.009715724,0.020834278,0.022802606,0.00786245,0.17022745,0.010517238,0.0056951204,0.023209734,0.0025171433,0.04952553,0.0036902619,0.002136293,0.13486731,0.02779333,0.0006182268,0.08653222,0.005786609,0.0002815723,0.0011416975,0.055575427
136,0.15450345,0.09326011,0.023988707,0.039449565,0.05390898,0.24161224,-0.046769053,-0.014506824,-0.029751057,-0.20769797,0.10736724,-0.07635978,0.16950409,-0.051270243,0.012719987,-0.042439938,-0.050295934,0.28006953,-0.0068361447,0.001933638,-0.16968647,-0.12012195,-0.036222443,0.034982514,0.0009244704,0.034522936,0.0060391114,0.012772506,0.0133904675,0.15115063,0.002994586,0.024185203,0.00064466044,0.0011732264,0.0032474017,0.00029204428,0.031144759,0.012672131,0.0038659184,0.017885126,0.021120945,0.10601845,0.0009164154,0.03451472,0.018014623,0.00038803238,0.000348351,0.015509586
137,0.04184471,0.14008754,-0.2613937,0.13934499,-0.05555061,0.24190654,-0.0030976757,0.18179648,0.45009884,0.29612496,0.2060608,0.012333447,-0.25756532,-0.1811597,0.00072272774,0.25282776,0.17286748,0.06906745,0.15776855,0.16749902,0.07583889,-0.19130997,-0.15999515,0.026385598,0.011853574,5.277494e-05,0.0011217849,0.07652172,0.010804231,0.07035817,0.003125254,0.046114832,0.26094955,0.013606702,0.016086355,0.00017765374,0.064120114,0.018463701,0.012239511,0.019700827,0.06978939,0.0044584144,0.036209155,0.00025858587,0.008940858,0.022180557,0.0023037118,0.04285653
138,0.13454936,0.07967602,-0.09941934,-0.24332151,-0.13817699,0.057790995,-0.06606287,-0.09800576,-0.0057638236,-0.11332611,0.15882333,-0.0683682,-0.11012169,-0.07644371,-0.045943737,-0.048569508,-0.09322749,0.4276158,0.48545063,-0.11236046,-0.17666061,-0.03692965,-0.027647927,-0.2621725,0.007731128,0.04514229,0.017108588,0.08696737,0.0015392808,0.009789352,0.031570572,0.006090393,0.00044210782,4.3138156e-05,8.9914865e-05,0.010758414,0.005488233,0.044510074,0.04680156,0.004514708,0.03336568,0.00866076,0.0047123455,0.0001926274,0.010384037,4.878429e-05,0.08709973,0.000551009
139,0.12822092,0.23795268,-0.12594429,0.07638013,0.08226725,0.1967549,0.005288981,0.05468318,0.26041833,0.09050419,0.3032538,-0.19816327,-0.48814693,0.04822095,-0.17045513,0.13233453,0.18551102,0.15336175,-0.083656326,-0.027845494,-0.32855985,-0.30902556,0.004810663,0.14310555,0.013184861,0.024144776,4.6465374e-08,0.019559775,0.00044449995,0.12214919,0.033466104,0.022905769,0.0059928545,0.0002173849,0.007818183,0.0015591356,0.05398121,0.023747694,0.004138671,0.035578687,0.04118931,0.03028918,0.004529657,0.003610045,0.00020186372,0.065801024,0.0046756715,0.0020950416
140,0.020342872,0.09170493,-0.32003215,-0.34160513,-0.15624307,0.09929432,-0.010535244,0.11813009,0.2917402,0.12952892,0.23503034,0.029186677,-0.41783017,-0.2748718,-0.21434414,0.16711377,0.06198883,0.1706195,0.5823417,0.14952828,0.12624912,0.015630107,-0.15719682,-0.3412952,0.0842169,0.015024054,0.00036684528,0.005716133,0.0009233404,0.02369352,0.026914336,0.1499618,0.08638583,0.020993335,0.0028009308,0.037365723,0.004905115,0.0032490483,0.050621632,0.0041699563,0.04155779,1.9239436e-05,0.049433596,0.0004891525,0.007909036,0.05653045,0.0052583264,0.01374825
141,0.26488382,0.10073391,-0.06003599,0.094185285,0.14680919,-0.14267911,0.033408366,-0.096190944,0.07646773,-0.28197506,0.2310224,-0.15823686,-0.1789627,0.08941236,-0.12919982,-0.079525925,-0.1316891,0.28867012,-0.010297406,-0.12678751,-0.4062571,-0.2476416,0.06109905,0.11482327,0.0021980554,0.015424159,0.057007894,0.037938327,0.021859102,0.009626815,0.049054854,3.1996664e-05,0.011414028,0.008119623,1.84575e-05,0.005668974,0.011199053,0.020726277,0.0074951733,0.011945941,0.023461455,0.048066095,0.006569144,0.03544038,0.012952112,0.00017087942,0.010699496,0.003361404
142,-0.21799806,0.18758336,-0.20127176,-0.0386553,-0.086830676,-0.019001316,0.24530819,-0.10936305,0.31327742,0.3032132,0.32567894,-0.17810588,-0.49820852,-0.039055593,-0.20519589,0.18899915,0.2765,0.070710294,0.07483168,0.12347741,0.07781846,-0.23559779,0.0049685724,0.09367787,0.017113468,0.043248303,0.032494366,0.019048084,0.010628922,6.443715e-05,0.22063339,0.00021037695,0.028165638,0.003864055,0.046376415,0.030871166,0.10531961,0.038402185,0.0046118763,0.010650043,0.036764726,0.06479823,0.010107759,3.8825856e-05,4.6241967e-06,0.028293258,0.043374162,0.011368941
143,0.058452483,0.039915215,-0.14567955,-0.32590654,-0.05441281,-0.09188138,-0.049323212,-0.14093009,0.16174833,-0.012006879,0.25128585,-0.12537861,-0.11381889,-0.17438716,-0.15153423,-0.19272158,0.028093044,0.2579577,0.490429,0.010728234,0.037825126,0.16114923,-0.025223894,-0.2420061,0.049543466,0.0045600696,0.048904892,0.07011381,0.020051222,0.022067443,0.031324137,0.02520928,0.013410012,0.08876837,0.013861123,0.003805188,0.072128795,0.0016888664,0.03195559,2.5954001e-05,0.0031220494,0.0012502207,0.0088767,0.008404577,0.008116258,0.016799472,0.0023058818,0.001416482
144,-0.06328225,0.24665534,-0.043469414,0.17567462,0.14300945,-0.143736,0.045501478,-0.12474269,0.11000043,-0.07544158,0.24339062,-0.02982904,-0.37506247,0.20756108,0.07926746,0.01126788,0.050597657,0.082315356,-0.10428179,-0.12018897,-0.33817098,-0.23983271,0.1647455,0.34080085,0.0012889407,0.117676504,0.024206743,0.03345287,1.3779731e-05,0.0006759624,0.0012100469,0.0020721732,0.0479983,0.06533442,0.003563057,0.059739366,0.013565731,0.024238063,0.122141525,0.00961973,0.00070823176,0.017243013,0.0004063874,0.034236368,0.008771377,0.020629743,0.006604932,0.0044945893
145,-0.21280952,0.041190796,-0.14628446,-0.45966834,-0.20168424,0.11060416,0.055594504,-0.029623702,0.094508395,0.10073152,0.15031657,-0.18847199,-0.48441342,-0.120032296,-0.3279453,-0.06612256,0.23791423,0.13058865,0.40322018,0.05663916,0.2634394,0.09934794,0.05935947,-0.2653733,0.017482683,3.311656e-05,0.0005255912,0.00026054375,0.009480742,0.018479057,0.08967227,0.097244516,0.0035206967,0.00059261505,0.008072109,0.020121824,0.0014921209,0.061195623,0.00088632404,6.479164e-05,0.010606505,0.04237152,1.3582644e-05,0.012767214,0.05065379,0.0028366146,0.121439315,0.0022850311
146,0.20806341,0.07275105,-0.21147364,0.11456569,0.21180569,-0.12053585,0.0064905183,0.119064614,0.17198308,-0.26494133,0.2356451,0.115707755,0.0049909875,0.010320539,-0.051094458,-0.07698232,-0.07355343,-0.062314976,-0.0880764,0.057975527,-0.1255365,0.035480134,0.19996293,0.123269245,0.06568833,0.007456727,0.00074907107,0.0029038298,0.0025669164,0.015503705,0.0027132528,0.11101673,0.05690029,0.011406485,0.017842308,0.007656398,0.041800134,0.025662357,0.06258415,0.021621728,0.005779656,0.043928448,0.008942189,0.005044704,0.0041822135,0.015131796,0.039062496,0.046718862
147,-0.22436094,-0.027619943,-0.13900217,0.061669894,0.11882672,-0.022821866,0.06629219,-0.12354602,0.002874501,0.07278231,0.146953,-0.066633135,-0.23671216,0.048484154,-0.008069286,0.14672956,0.060533315,0.09010656,0.14976658,0.056529805,0.3078356,-0.061928168,0.12562758,0.17277521,0.0032877563,0.003537544,0.03230215,0.030621475,0.21248509,0.07341177,0.0072185337,0.02271344,0.009065956,0.016543493,0.07228003,0.004391431,0.020058542,0.0012488877,0.00023911378,0.008734691,0.055073433,0.006769567,0.016543562,0.008126805,0.042855833,0.020352708,4.168708e-06,0.007889534
148,0.058335964,0.05167221,-0.05650151,-0.08004769,0.010520365,0.064867005,0.098158814,-0.012791432,-0.057480365,-0.1343811,0.12919515,0.005047338,0.070653506,-0.14355506,-0.10754221,-0.012142789,0.105961144,0.07676779,0.11039874,0.098681554,-0.035127904,0.105417415,0.23253195,-0.19145355,0.000855906,0.0066189277,0.0001817958,0.0057866075,0.02754534,0.033543862,0.047257945,5.675064e-05,0.058026426,0.006415013,0.07908282,0.008878211,1.5567206e-06,0.007355749,0.021405911,0.05629399,0.0013255352,0.002202588,0.014830313,0.005076056,0.00019041664,0.003317483,0.06461541,0.00083707005
149,0.07125013,0.039278712,-0.11504921,0.110040024,0.04297459,-0.036218222,0.036386523,0.06293399,0.1309154,0.016492326,0.06828345,0.0990133,-0.07633392,0.052148104,0.09469125,0.19621876,0.12161125,0.13004133,0.11490599,0.10856174,0.31821698,-0.012962977,0.13193089,0.1171361,0.031309806,0.000894819,0.0019565662,0.0122914305,0.028786851,0.037704963,0.024032472,0.0017603039,0.017673505,0.0043085488,0.0046136077,0.038286634,0.08275408,0.009516738,0.0022098832,0.011501466,0.10354343,0.0032680607,0.0010645709,0.00010504306,0.10444726,0.010620118,0.012169526,0.0007006917
150,-0.019040123,0.09803802,0.17062627,0.095509455,0.013452493,0.09254588,-0.015505778,-0.083450705,-0.15056619,-0.16579992,0.09550335,-0.020285198,0.059175108,-0.014733031,-0.08279505,-0.076424666,-0.02735843,0.10651249,0.09717712,-0.08568731,0.021722743,-0.0266288,0.17781657,-0.15705134,0.055958346,0.03301735,0.16814785,0.094272316,0.08811186,0.0047249864,0.00033661164,0.00011610923,0.00020456465,0.0016829444,0.00068213954,0.020038186,0.016756382,0.03588648,0.004008931,0.0021845635,0.00010232493,0.015874803,0.00012330778,0.0020488666,0.00460559,0.015125901,0.0023208526,0.009411383
151,0.115341395,0.13081773,-0.13159132,0.10853678,-0.095603436,0.024728345,-0.007641554,0.12203805,0.019990264,0.11980066,0.0854038,-0.079903856,0.0073513165,-0.04852715,0.04960327,0.04479943,0.10702248,-0.127119,-0.043589845,0.19047724,0.14269736,0.04008422,0.17911221,0.07992559,0.005555839,0.07756148,0.0014788473,0.009837571,0.0011703018,0.0005913244,0.034019068,0.00048201365,0.0011865707,0.0013365976,0.029753612,0.00228806,0.052523326,0.0017362331,0.05361093,0.0033150266,0.054137662,0.0010949427,0.05341679,0.007965884,0.013052309,0.016623536,0.012025009,0.0047590625
152,-0.08744539,-0.06308028,-0.05792052,0.020291064,-0.11674575,-0.015716996,-0.029542506,0.027221277,-0.089229,-0.11781758,-0.009539697,0.0123826135,0.019883798,0.049594667,0.051807053,0.27576038,-0.19992237,0.12960507,0.17365177,0.042399675,0.16345116,0.24533874,0.083989516,0.13096978,0.028935457,0.00047922417,0.00020810195,0.055482775,0.0029315052,0.0031605249,0.078097835,0.024852237,0.006263041,0.035012353,0.002239153,0.004500855,0.0033304081,0.0054441956,0.02256949,0.12428235,0.0005897377,0.03917606,0.0046990938,0.003127724,0.018399337,0.10945263,0.10727238,0.10372459
153,0.20894572,0.09367773,-0.13591535,0.245893,0.032386016,0.12756576,-0.035439793,0.16124488,0.121989936,-0.053438865,0.14881733,-0.2128966,-0.0034498423,-0.23785502,-0.06288229,0.07360857,0.017197639,0.036003906,-0.19598903,0.23800543,-0.052983124,-0.061453454,-0.03839134,-0.08963652,0.0007250358,0.028875198,0.0083193155,0.049595747,0.010991407,0.052322123,0.012235776,0.12448888,0.02405515,0.040849447,0.0010890411,5.680821e-06,0.019900482,0.008613104,0.019138038,0.007499031,0.006106712,0.003814149,0.030348122,0.04620816,0.049791645,1.7634347e-05,0.0013239249,0.0012335802
