,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t)
194,0.14205527,0.05575135,-0.049348384,0.16228916,0.18742493,0.042693198,0.08020216,0.12947838,0.0659129,0.0006223731,-0.22236806,0.06326114,-0.050151907,0.018886484,-0.013062742,-0.3410315,-0.050847854,-0.1312189,0.079633094,-0.011848422,0.08326897,0.1896146,-0.22124273,-0.054318625,-0.06309518,-0.028967181,0.2565912,0.13323458,-0.090598434,0.26630476,-0.046433184,-0.012634053,0.0780598,0.26390132,0.124156885,-0.03633305,-0.18728127,0.082356416,0.056249946,0.018295981,0.078396566,-0.009388798,0.1469826,0.0064776633,-0.16580895,-0.026133826,0.0065031275,0.18334875,-0.10905912,-0.20779398,-0.11248313,-0.033550687,-0.13040057,0.28708747,-0.24930422,0.15610667,0.101372816,-0.056708954,0.125847,-0.15336435,0.13986547,0.031520106,-0.2286002,0.20702897,0.08438275,0.028113896,0.11209382,0.12889378,0.049177498,0.039991297,0.057289883,0.017715622,0.0068834424,0.10080531,0.013183158,0.11270304,0.02022247,0.017355677,0.020818718,1.4660445e-07,0.0005345027,0.008288011,0.0012621324,0.00012134637,0.02432764,0.006392799,0.0797015,0.0017954508,0.035804223,0.029252324,0.0150084365,0.0017278077,0.009502581,0.0015357707,0.12855653,0.005835406,0.042504463,0.0014979566,0.0008935007,0.00992553,0.05375006,0.052080315
195,-0.036873564,0.07293506,-0.060281858,0.18026718,-0.006662514,0.07910605,-0.08060705,0.10045105,0.0033483356,0.17109656,-0.08518639,0.2418395,0.21024024,0.06316043,0.08060588,0.0826395,-0.06041272,0.11457442,-0.046777543,0.09537515,0.027051134,0.10922449,-0.21115623,0.15558971,0.07268919,-0.025537718,0.12549756,0.13239941,0.07947061,0.34576318,0.19044422,-0.06636372,0.003864251,0.06263651,0.14205527,0.05575135,-0.049348384,0.16228916,0.18742493,0.042693198,0.08020216,0.12947838,0.0659129,0.0006223731,-0.22236806,0.06326114,-0.050151907,0.018886484,-0.013062742,-0.3410315,-0.050847854,-0.1312189,0.079633094,-0.011848422,0.08326897,0.1896146,-0.22124273,-0.054318625,-0.06309518,-0.028967181,0.2565912,0.13323458,-0.090598434,0.26630476,-0.046433184,-0.012634053,0.0780598,0.26390132,0.09696439,0.00631777,0.048452213,0.003570002,0.05647065,0.0011422809,0.008867803,0.0348416,0.00034494186,0.077848874,0.0109937005,0.06694425,0.09961888,0.08137568,0.001918537,0.044801783,0.011336573,0.00019556927,0.00061832136,0.040463913,0.017936802,0.0022811992,0.0019288474,0.056723762,0.0004930239,0.051869433,0.007244884,0.05355008,0.028550448,0.0026969577,0.16410543,0.0011984411,0.023532704,0.0003132663
196,-0.0069292327,0.06633143,-0.09578097,0.15670308,-0.04546176,-0.009239424,0.05644876,-0.04782403,0.25331506,0.019889737,-0.1414899,-0.006257765,0.17592072,0.010635573,-0.064417884,-0.03869432,0.036700163,0.19621,-0.14740951,0.31503886,-0.07175196,-0.097579814,0.08602498,0.11297046,0.15568836,-0.21260244,0.06501431,0.18977374,-0.24805331,0.08856673,0.2418736,-0.10720158,0.014444167,-0.06502686,-0.036873564,0.07293506,-0.060281858,0.18026718,-0.006662514,0.07910605,-0.08060705,0.10045105,0.0033483356,0.17109656,-0.08518639,0.2418395,0.21024024,0.06316043,0.08060588,0.0826395,-0.06041272,0.11457442,-0.046777543,0.09537515,0.027051134,0.10922449,-0.21115623,0.15558971,0.07268919,-0.025537718,0.12549756,0.13239941,0.07947061,0.34576318,0.19044422,-0.06636372,0.003864251,0.06263651,0.0034267765,0.00013172434,0.03075939,0.025221072,0.036742605,0.03360797,0.0006811889,0.00946318,0.1567553,0.002632962,0.015241669,0.031795014,0.0703426,0.000486817,0.00372997,2.7880154e-05,0.032819975,5.5610824e-05,0.047308642,4.672904e-05,0.04632189,7.435936e-05,0.0014644286,1.4736561e-05,0.009390822,0.036565192,8.780283e-05,0.00034476636,0.05092692,0.094088614,4.4763023e-05,3.4240824e-05,0.010180438,0.013905399
197,0.20037688,0.11409715,-0.086953565,0.02726302,-0.07296897,0.021793872,0.10646805,-0.092902325,0.21644753,0.04750053,-0.009928944,-0.039149623,-0.042849455,-0.035223093,-0.12348594,-0.2776333,-0.2657439,-0.13926092,0.020174138,0.15375872,-0.004275332,-0.018038385,0.023959469,-0.11813876,0.12441006,-0.15381868,0.10017465,-0.03946169,-0.35570005,0.31028393,0.1586543,0.03188219,-0.0433125,0.10155687,-0.0069292327,0.06633143,-0.09578097,0.15670308,-0.04546176,-0.009239424,0.05644876,-0.04782403,0.25331506,0.019889737,-0.1414899,-0.006257765,0.17592072,0.010635573,-0.064417884,-0.03869432,0.036700163,0.19621,-0.14740951,0.31503886,-0.07175196,-0.097579814,0.08602498,0.11297046,0.15568836,-0.21260244,0.06501431,0.18977374,-0.24805331,0.08856673,0.2418736,-0.10720158,0.014444167,-0.06502686,0.03642759,0.01921028,0.0014698047,0.0009947405,2.6603211e-05,0.14295055,0.050488707,0.0052026757,0.00010472135,0.034150742,0.0061321906,0.0002593997,0.00016303509,0.0074569397,0.015429692,0.04919647,0.00015359111,0.022916753,0.077403724,0.016837042,0.012495679,0.000354848,0.019995134,0.0030084718,0.13346103,0.003332723,0.0105633605,9.329888e-05,0.00037393416,0.21811807,0.041759655,0.005012446,4.7834194e-05,0.004723668
198,0.11408367,0.0068667885,-0.12838353,0.10800238,0.031083137,0.25307557,-0.076287195,0.116971135,0.122262634,0.099198736,-0.07685084,0.14947045,0.036690578,-0.012834944,-0.05996396,-0.1295864,-0.074348,-0.09300538,-0.038489997,0.064036846,-0.18553853,0.30030546,-0.09128859,0.06915794,0.07748639,-0.086630665,0.017881785,0.096202776,-0.07288781,0.34350115,-0.04424958,-0.06222672,0.12988967,0.35388827,0.20037688,0.11409715,-0.086953565,0.02726302,-0.07296897,0.021793872,0.10646805,-0.092902325,0.21644753,0.04750053,-0.009928944,-0.039149623,-0.042849455,-0.035223093,-0.12348594,-0.2776333,-0.2657439,-0.13926092,0.020174138,0.15375872,-0.004275332,-0.018038385,0.023959469,-0.11813876,0.12441006,-0.15381868,0.10017465,-0.03946169,-0.35570005,0.31028393,0.1586543,0.03188219,-0.0433125,0.10155687,0.02277678,0.026597634,0.0017220487,3.832558e-08,0.0003827955,0.13480367,0.001089383,0.047340672,0.03679716,0.0028015396,0.0019063965,0.024641547,0.048670314,0.0004870444,0.00832982,0.008399359,0.0007238538,0.03945992,0.08039829,0.0077543966,2.314574e-05,0.0022327872,0.0020116493,0.0020558455,0.014840688,0.0024652088,0.009079856,0.010338238,0.1256995,0.039055176,0.0005765939,0.010336706,0.010243641,0.07694544
199,-0.0006597042,0.08745356,-0.11194704,0.15605977,0.057111688,-0.0027616532,-0.07696776,0.07918237,0.15288545,0.15522529,-0.40701663,0.01584178,0.07579319,0.14699583,0.041373376,-0.21005654,0.054661147,0.25113162,-0.04377674,0.05840572,-0.08516611,0.09304124,-0.0067984536,0.08707896,-0.04259686,-0.04667209,0.20981383,0.31763744,-0.08123582,0.3056984,-0.021878367,-0.28421283,0.08115454,0.08775423,0.11408367,0.0068667885,-0.12838353,0.10800238,0.031083137,0.25307557,-0.076287195,0.116971135,0.122262634,0.099198736,-0.07685084,0.14947045,0.036690578,-0.012834944,-0.05996396,-0.1295864,-0.074348,-0.09300538,-0.038489997,0.064036846,-0.18553853,0.30030546,-0.09128859,0.06915794,0.07748639,-0.086630665,0.017881785,0.096202776,-0.07288781,0.34350115,-0.04424958,-0.06222672,0.12988967,0.35388827,0.067109376,0.039352167,0.042872302,0.0007503372,0.016504787,0.007070904,3.1014688e-06,0.032679677,0.0028355932,0.048702728,0.05156703,0.026923412,0.030148894,0.003560828,0.0060334974,0.0034716928,0.0097465115,0.0043264497,0.003917414,0.008538192,0.0022096646,0.0006328701,0.043230526,0.001384562,0.020441137,0.029202478,0.0430681,0.12825787,0.001555691,0.028629819,0.0049376655,0.014708087,0.00958778,0.003274642
200,0.059398927,0.19549432,-0.008328028,0.001049896,-0.015272187,0.07231072,0.1374573,-0.11251195,0.16437925,0.13760994,-0.063370615,0.085471,0.019253483,-0.17308672,0.029225977,-0.058660254,-0.05934134,0.24428253,0.03149277,0.14127898,0.040986408,-0.062481605,-0.15481311,0.051978283,0.05150483,-0.1650236,0.107361495,0.13595778,-0.15683661,0.24174203,0.1425486,-0.07095125,0.1309079,-0.034537338,-0.0006597042,0.08745356,-0.11194704,0.15605977,0.057111688,-0.0027616532,-0.07696776,0.07918237,0.15288545,0.15522529,-0.40701663,0.01584178,0.07579319,0.14699583,0.041373376,-0.21005654,0.054661147,0.25113162,-0.04377674,0.05840572,-0.08516611,0.09304124,-0.0067984536,0.08707896,-0.04259686,-0.04667209,0.20981383,0.31763744,-0.08123582,0.3056984,-0.021878367,-0.28421283,0.08115454,0.08775423,0.07373734,0.036675595,0.024609901,0.00010311344,0.0063090716,0.035209052,0.017802937,0.013053862,0.02258733,0.07390112,0.045176256,0.00048362406,0.015854256,0.0050953133,8.284804e-05,0.006746979,0.0066620414,0.0007936696,0.04702531,0.008423393,0.00062152144,0.025953852,0.0038945817,0.020082688,0.08333097,0.046623718,0.003856995,0.0024472778,0.0051049907,0.0074081304,0.04979205,0.02682881,0.013308692,0.07051922
201,0.0057208193,0.068343356,-0.01967132,0.07510847,-0.31057885,0.1535036,0.0031244964,-0.12129331,0.14768967,0.04435924,0.21788181,0.04075411,0.080574065,-0.09767117,-0.002223812,0.029101215,-0.24406752,0.039624155,-0.060217425,0.38974455,-0.13459921,0.115290724,-0.022865884,0.010720525,0.16711234,-0.17757756,0.09381066,-0.020858278,-0.27756533,0.16850327,0.19905522,-0.016013613,0.08480596,-0.046474088,0.059398927,0.19549432,-0.008328028,0.001049896,-0.015272187,0.07231072,0.1374573,-0.11251195,0.16437925,0.13760994,-0.063370615,0.085471,0.019253483,-0.17308672,0.029225977,-0.058660254,-0.05934134,0.24428253,0.03149277,0.14127898,0.040986408,-0.062481605,-0.15481311,0.051978283,0.05150483,-0.1650236,0.107361495,0.13595778,-0.15683661,0.24174203,0.1425486,-0.07095125,0.1309079,-0.034537338,0.011853072,0.0003644638,0.034334313,0.009325438,0.0044545364,0.008749212,0.0015160354,0.0008479558,0.026492918,0.0058062854,0.0217796,0.007287435,0.0031675063,0.023659995,0.083767675,0.021991946,0.019487951,0.032264955,0.12616956,0.11118808,0.012405602,0.049890317,0.00619057,0.009828638,0.0012518044,0.0009798658,0.00210089,5.471149e-05,0.004826619,0.026788967,0.010594872,0.0007623898,0.07888462,0.003327267
202,0.08916468,0.036676742,-0.07386646,0.110677935,-0.049760185,0.055732563,-0.02185235,0.05211653,0.11222028,-0.08265579,-0.011339091,-0.005406278,0.014995035,0.111222446,-0.18778192,-0.36634922,-0.17722592,-0.12400871,-0.07794331,0.1476415,-0.16357477,0.22454433,0.0968793,-0.05899267,0.15848312,-0.078700855,0.11337401,0.020782972,-0.16973318,0.28552693,0.1734873,0.0659595,0.056674846,0.23026463,0.0057208193,0.068343356,-0.01967132,0.07510847,-0.31057885,0.1535036,0.0031244964,-0.12129331,0.14768967,0.04435924,0.21788181,0.04075411,0.080574065,-0.09767117,-0.002223812,0.029101215,-0.24406752,0.039624155,-0.060217425,0.38974455,-0.13459921,0.115290724,-0.022865884,0.010720525,0.16711234,-0.17757756,0.09381066,-0.020858278,-0.27756533,0.16850327,0.19905522,-0.016013613,0.08480596,-0.046474088,0.0010700168,0.047105882,0.0024241104,0.060838293,0.04231248,0.08371076,0.0019565893,0.071928605,0.0041432916,0.00022636124,0.06283108,0.013562371,0.0035620925,0.011529482,0.009356802,0.012451212,0.051072128,0.007080519,0.027972255,0.0045952746,0.026945844,0.0020486836,0.0102002,0.062311895,0.060686763,0.00096720457,0.042828903,0.0003359044,0.082099006,0.13163804,0.0064627565,0.040594995,0.0052464646,0.04838565
203,0.13578077,0.0142993145,-0.18846709,0.16396601,0.18297893,-0.14021763,-0.01158715,0.06250523,0.06365486,0.107242644,-0.32944718,0.13525048,-0.045924604,0.18367721,0.08880144,-0.32259315,0.020315427,-0.10640959,0.059868105,0.005883429,-0.005004607,0.17951132,-0.13498393,0.08671859,-0.057259813,0.011036057,0.19622105,0.10429958,-0.1407944,0.5093298,-0.010779565,-0.1430888,0.07240635,0.2983462,0.08916468,0.036676742,-0.07386646,0.110677935,-0.049760185,0.055732563,-0.02185235,0.05211653,0.11222028,-0.08265579,-0.011339091,-0.005406278,0.014995035,0.111222446,-0.18778192,-0.36634922,-0.17722592,-0.12400871,-0.07794331,0.1476415,-0.16357477,0.22454433,0.0968793,-0.05899267,0.15848312,-0.078700855,0.11337401,0.020782972,-0.16973318,0.28552693,0.1734873,0.0659595,0.056674846,0.23026463,0.00059746794,0.003907828,0.013408884,0.011842356,0.076589964,0.00079938024,1.7229167e-06,0.0005008759,0.013924134,0.024015263,0.017581727,0.057922445,0.002515049,0.0037059332,0.11025288,3.007242e-06,0.03836366,0.0005610954,0.07340011,0.0399095,0.07701191,0.078594,0.0105142575,0.048432693,0.028511437,0.021477502,0.10247495,0.011982764,0.00085780706,0.15814273,0.0269885,0.0012365056,0.015271895,0.004510067
204,-0.011575583,0.17365436,-0.14317824,0.28018823,0.12408418,0.19321662,0.07928801,0.058222227,0.008051508,0.100942045,-0.17888038,0.0905079,0.09833001,-0.08851849,0.12029718,-0.024759851,0.06735475,0.23974557,-0.13662417,0.16173205,0.06358314,0.24244943,-0.35842937,0.3025929,0.07905254,-0.27097988,0.13389793,0.4089138,-0.012318732,0.36732596,0.020557396,-0.16751707,0.110657685,0.063732915,0.13578077,0.0142993145,-0.18846709,0.16396601,0.18297893,-0.14021763,-0.01158715,0.06250523,0.06365486,0.107242644,-0.32944718,0.13525048,-0.045924604,0.18367721,0.08880144,-0.32259315,0.020315427,-0.10640959,0.059868105,0.005883429,-0.005004607,0.17951132,-0.13498393,0.08671859,-0.057259813,0.011036057,0.19622105,0.10429958,-0.1407944,0.5093298,-0.010779565,-0.1430888,0.07240635,0.2983462,0.06130616,0.12150457,0.00060508307,0.024462633,6.1097e-05,0.04439356,0.0667291,0.0050174347,0.0014751937,0.00016466963,0.009946633,0.021313809,0.03083805,0.0014435297,5.1843097e-05,0.0028016053,0.020414423,0.0043918756,2.2817781e-05,0.072610945,0.0024351277,0.06453843,0.0012691362,0.10287291,0.005820891,0.003183309,0.07196017,0.09650379,0.022575533,0.040051,0.030884609,0.02109308,0.0004063892,0.0029642906
205,-0.13680488,0.21998599,-0.041068092,0.13177241,-0.37969953,-0.09058794,-0.011583844,-0.0745049,0.20538196,-0.052239653,0.07658927,-0.11831819,0.24281874,-0.010770465,0.061934765,-0.1688576,-0.29310036,0.2331498,0.026831817,0.3212319,0.0120116845,-0.006314367,0.08218095,0.14018083,0.21895093,-0.05424495,0.30445898,0.025944903,-0.3590083,0.25764915,0.25298512,-0.18436377,-0.042790543,-0.10645529,-0.011575583,0.17365436,-0.14317824,0.28018823,0.12408418,0.19321662,0.07928801,0.058222227,0.008051508,0.100942045,-0.17888038,0.0905079,0.09833001,-0.08851849,0.12029718,-0.024759851,0.06735475,0.23974557,-0.13662417,0.16173205,0.06358314,0.24244943,-0.35842937,0.3025929,0.07905254,-0.27097988,0.13389793,0.4089138,-0.012318732,0.36732596,0.020557396,-0.16751707,0.110657685,0.063732915,0.0321311,0.0155291,0.0010770641,0.00050968194,3.3476394e-06,0.0016782949,0.01503106,0.045367893,0.016758634,0.0035280362,0.06495327,0.0044494304,0.063604064,0.0006701505,0.08870169,0.038092025,0.050548613,0.05369676,0.03623135,0.021331117,8.229896e-05,0.08467759,0.048812952,0.12057928,0.00068859925,0.0019489066,0.08452908,0.007951989,0.00014964945,0.043523114,0.0060544736,0.0069544106,0.0029467824,0.004471368
206,0.16780545,0.01863621,-0.062924854,0.004057234,-0.20207204,-0.12940152,0.11283766,-0.111423016,0.28971145,-0.009629983,0.18772976,0.05507813,-0.03949774,0.061803833,-0.30506673,-0.36884096,-0.32709163,-0.1338872,0.01837242,0.12366433,-0.08683017,0.047295373,0.020567747,-0.030733958,0.23039412,-0.12731838,-0.030864466,-0.07512778,-0.37257847,0.29459098,0.3101365,0.10250717,0.25279126,0.36445257,-0.13680488,0.21998599,-0.041068092,0.13177241,-0.37969953,-0.09058794,-0.011583844,-0.0745049,0.20538196,-0.052239653,0.07658927,-0.11831819,0.24281874,-0.010770465,0.061934765,-0.1688576,-0.29310036,0.2331498,0.026831817,0.3212319,0.0120116845,-0.006314367,0.08218095,0.14018083,0.21895093,-0.05424495,0.30445898,0.025944903,-0.3590083,0.25764915,0.25298512,-0.18436377,-0.042790543,-0.10645529,0.00022241319,0.0056637577,0.010340059,0.02405685,0.01491045,0.023927847,0.008134214,0.0051518795,0.0811683,0.011662532,0.00972538,0.0019015392,0.0015927348,7.215591e-05,0.00040048538,0.024262378,0.05452534,0.0052303183,0.009041194,0.0060946206,0.0056688404,0.03480104,0.00076372374,0.067210376,0.0017712051,0.007591157,0.0006607815,0.0003304305,6.865483e-05,0.021547811,0.01734382,0.0019763818,0.027161807,0.0055861645
207,0.17920537,-0.032386974,-0.31360903,0.23208553,0.16567127,0.11602286,0.0049468037,0.095028594,0.10997697,0.25188118,-0.25077072,0.042366605,0.021318983,0.2809249,-0.10622302,-0.25482267,0.021538064,-0.06333014,-0.18520698,0.17770311,-0.35622242,0.2741273,-0.32190037,0.055051796,0.11194295,-0.11423772,0.20943424,0.06221253,-0.13221858,0.35771826,-0.19341597,-0.122363344,0.08262465,0.3716915,0.16780545,0.01863621,-0.062924854,0.004057234,-0.20207204,-0.12940152,0.11283766,-0.111423016,0.28971145,-0.009629983,0.18772976,0.05507813,-0.03949774,0.061803833,-0.30506673,-0.36884096,-0.32709163,-0.1338872,0.01837242,0.12366433,-0.08683017,0.047295373,0.020567747,-0.030733958,0.23039412,-0.12731838,-0.030864466,-0.07512778,-0.37257847,0.29459098,0.3101365,0.10250717,0.25279126,0.36445257,0.01385325,0.005176916,0.023685474,0.0053352565,0.07167498,0.087234475,0.022206543,0.028084997,0.027885534,0.00021033904,0.0167952,0.00092007726,0.031602856,0.019227918,0.03148297,0.007726802,0.046352316,0.01299714,0.011794519,0.071205534,0.0042708586,0.0011934608,0.00010883116,0.010169045,8.230057e-06,0.0013118155,0.07509094,0.009027098,0.018249834,0.014516109,0.0059297294,0.040398654,0.017551979,0.023659626
208,-0.20904203,0.032428402,-0.08887547,0.09988333,0.15439549,0.019825105,0.14948744,0.04360428,0.18468042,0.015249938,-0.445913,0.06039952,0.16213994,0.050740372,0.11619564,-0.14777929,0.050551247,0.42045236,0.08026045,0.21184379,0.00022265874,0.17855978,-0.06631877,0.058590464,0.031075085,0.099320374,0.15209797,0.32284003,-0.061080053,0.47263733,-0.02930031,-0.14963411,0.22303455,0.12511152,0.17920537,-0.032386974,-0.31360903,0.23208553,0.16567127,0.11602286,0.0049468037,0.095028594,0.10997697,0.25188118,-0.25077072,0.042366605,0.021318983,0.2809249,-0.10622302,-0.25482267,0.021538064,-0.06333014,-0.18520698,0.17770311,-0.35622242,0.2741273,-0.32190037,0.055051796,0.11194295,-0.11423772,0.20943424,0.06221253,-0.13221858,0.35771826,-0.19341597,-0.122363344,0.08262465,0.3716915,0.048616156,0.0013221381,0.00026229213,0.007114601,0.0010840822,0.00037108778,0.056243204,0.011939209,0.043385673,0.004544128,0.0092988545,0.00013983487,0.0011897554,6.9941248e-06,0.046492897,0.015447499,0.00046159417,0.02154095,0.014462778,0.03749352,0.01682227,0.038669772,0.051795296,0.00991104,0.020361671,0.0047100056,0.0061524943,0.090710804,0.030700104,0.074130386,0.053932928,0.015933003,0.0011666737,0.033725396
209,0.12197453,0.29071024,-0.04011948,0.337341,-0.21792446,-0.06275523,0.15934332,-0.20482436,0.13014573,0.066085175,0.18304737,0.12235568,0.03703045,-0.03789082,-0.061128132,-0.21636452,-0.34346882,0.1791985,0.041021552,0.17203836,0.35769844,-0.11706504,-0.22719081,0.018366301,0.058755532,-0.19481184,0.084761105,0.13017622,-0.18196133,0.24761264,0.36237434,-0.15163274,0.035292592,0.008581279,-0.20904203,0.032428402,-0.08887547,0.09988333,0.15439549,0.019825105,0.14948744,0.04360428,0.18468042,0.015249938,-0.445913,0.06039952,0.16213994,0.050740372,0.11619564,-0.14777929,0.050551247,0.42045236,0.08026045,0.21184379,0.00022265874,0.17855978,-0.06631877,0.058590464,0.031075085,0.099320374,0.15209797,0.32284003,-0.061080053,0.47263733,-0.02930031,-0.14963411,0.22303455,0.12511152,0.16978407,0.12929022,0.0077861263,0.019918028,0.008680149,0.03135028,0.0044569713,0.00540182,0.013288969,0.05571406,0.05129223,0.08239277,0.0038710642,0.075457156,0.017487809,0.016473474,0.017691184,0.029703798,0.009518404,0.04079108,0.10201114,0.049145136,0.006552037,3.163039e-05,0.0003737219,0.041066412,0.0011018786,0.0009129067,0.008559078,0.006034939,0.0009843279,0.005441084,0.024545815,0.0066871108
210,0.08622599,0.10717978,-0.18398258,0.13907048,-0.22955191,0.258885,0.07642268,-0.087862015,0.1992476,0.07828715,0.2352053,0.025636723,0.19523478,0.030100204,-0.20688286,0.051727783,-0.3753858,-0.077533744,-0.32288024,0.40636438,-0.31712234,0.16787644,-0.011863987,0.033283576,0.36283407,-0.31350836,0.119914524,-0.0437045,-0.36256397,0.25783247,0.16377997,0.005905248,-0.019021815,-0.038574412,0.12197453,0.29071024,-0.04011948,0.337341,-0.21792446,-0.06275523,0.15934332,-0.20482436,0.13014573,0.066085175,0.18304737,0.12235568,0.03703045,-0.03789082,-0.061128132,-0.21636452,-0.34346882,0.1791985,0.041021552,0.17203836,0.35769844,-0.11706504,-0.22719081,0.018366301,0.058755532,-0.19481184,0.084761105,0.13017622,-0.18196133,0.24761264,0.36237434,-0.15163274,0.035292592,0.008581279,0.01863422,0.042091675,0.001495234,0.052812375,0.10490069,0.071309954,0.03831289,0.0017372371,0.03534677,0.0064945593,0.033448495,0.0029124785,0.08163938,0.0280734,0.00026626082,0.003011184,0.00030513637,0.008332112,0.013272276,0.033739597,8.8946655e-07,0.002042326,0.002835152,0.0135105485,0.0046863896,0.04334045,0.10727449,0.03127655,0.019258307,0.033509694,0.022151146,0.041909438,0.0004856942,0.010295797
211,0.09036139,-0.0066535473,-0.056006163,0.1016448,0.049023308,-0.21047929,0.040205847,0.044783622,0.32582533,-0.06437585,-0.2776291,0.0114137735,0.06425925,0.2394191,-0.25013283,-0.5415987,-0.18038177,-0.16206068,0.019479612,0.1226327,-0.1312839,0.21282448,0.20001398,-0.016330168,0.13265932,0.08224322,0.10352535,0.12762004,-0.41949567,0.22570968,0.080161035,-0.06445031,0.092784725,0.3643327,0.08622599,0.10717978,-0.18398258,0.13907048,-0.22955191,0.258885,0.07642268,-0.087862015,0.1992476,0.07828715,0.2352053,0.025636723,0.19523478,0.030100204,-0.20688286,0.051727783,-0.3753858,-0.077533744,-0.32288024,0.40636438,-0.31712234,0.16787644,-0.011863987,0.033283576,0.36283407,-0.31350836,0.119914524,-0.0437045,-0.36256397,0.25783247,0.16377997,0.005905248,-0.019021815,-0.038574412,0.0144033935,0.015198702,0.0065966155,0.014432342,0.015584642,0.006190289,0.052996494,0.006016749,0.05077794,0.00788115,0.0037756716,0.019877495,0.058327258,0.032768868,0.00047185502,0.01051476,0.0021962167,0.0017762404,0.0058531705,0.015050584,0.046081666,0.004260184,8.829599e-06,0.06957136,0.039084677,0.016095564,0.00021307624,0.00046749308,0.0012318763,0.014371104,0.0042288513,0.017667174,0.011545455,0.0048070713
212,0.14017539,0.06383861,-0.17537042,0.27942434,0.37916604,-0.04501181,0.0068486906,0.09243362,0.09930223,0.23501606,-0.29023278,0.12438879,-0.09831404,0.14534937,0.076405734,-0.42671767,-0.00010561384,-0.005933455,-0.010377578,-0.13209552,0.08155507,0.23260255,-0.46595165,0.054474182,-0.041054364,-0.14403656,0.028408948,0.17173693,0.030379916,0.56803215,-0.11737869,-0.094558515,0.046170812,0.32048577,0.09036139,-0.0066535473,-0.056006163,0.1016448,0.049023308,-0.21047929,0.040205847,0.044783622,0.32582533,-0.06437585,-0.2776291,0.0114137735,0.06425925,0.2394191,-0.25013283,-0.5415987,-0.18038177,-0.16206068,0.019479612,0.1226327,-0.1312839,0.21282448,0.20001398,-0.016330168,0.13265932,0.08224322,0.10352535,0.12762004,-0.41949567,0.22570968,0.080161035,-0.06445031,0.092784725,0.3643327,8.786958e-05,2.8587194e-05,0.04687644,0.105245,0.107280314,0.02097709,7.448867e-05,0.011403278,0.001587505,0.022296315,0.0039174743,0.0136628775,0.0016929513,0.06900312,0.10412663,0.0037928273,0.00978387,3.569633e-06,0.0024153779,0.000534064,0.031754654,0.018220264,0.024225248,0.08984239,0.00046881006,0.0010212379,0.00074638485,0.028355785,0.0074863895,0.040778473,0.016619885,0.0016754621,0.021411102,6.457652e-05
213,-0.2913671,0.107563585,-0.09858636,0.20421779,-0.007845268,0.16009568,0.05934942,0.008314598,-0.015333118,0.17196777,-0.12594134,0.056822114,0.27160478,-0.027755424,0.34372333,0.17170808,0.12677148,0.48579758,-0.045499604,0.29034153,-0.032286685,0.059605867,-0.1771762,0.26878074,0.29106617,-0.015095584,0.15509169,0.25976366,-0.16682826,0.3859004,-0.034781687,-0.3044029,0.202229,-0.05664316,0.14017539,0.06383861,-0.17537042,0.27942434,0.37916604,-0.04501181,0.0068486906,0.09243362,0.09930223,0.23501606,-0.29023278,0.12438879,-0.09831404,0.14534937,0.076405734,-0.42671767,-0.00010561384,-0.005933455,-0.010377578,-0.13209552,0.08155507,0.23260255,-0.46595165,0.054474182,-0.041054364,-0.14403656,0.028408948,0.17173693,0.030379916,0.56803215,-0.11737869,-0.094558515,0.046170812,0.32048577,0.00029806557,0.021695124,0.002967183,0.0040103006,0.063900426,0.0033783622,0.032575693,0.0053478703,0.009736983,0.00549212,0.028464017,0.012005291,0.038628943,0.035476737,0.10840763,0.018441381,0.029792147,0.018596446,0.036364105,3.035961e-05,0.019080255,0.0069655064,0.021245077,0.0008131097,0.10055113,0.03793618,0.013771193,0.0002027952,0.0023712695,0.013624369,0.00833235,0.034781083,0.038908277,0.025322832
