,x0,x1,x2,x3,x4,x5,x6,e0,e1,e2,e3,e4,e5,e6
154,0.0051983427,2.3933546e-05,0.07250131,0.06239904,0.09822573,0.017501496,0.30462417,0.0051983427,2.3933546e-05,0.009655064,0.00032143024,0.027910706,0.009648404,0.014106751
155,2.1908736e-05,0.00645885,0.06009922,0.09391686,0.047325455,0.023118455,0.2537946,2.1908736e-05,0.00645885,0.020136988,0.044804003,0.00018873102,0.020519285,0.0011770328
156,0.07487853,0.0004905047,0.10724279,0.023751432,0.12519462,0.00018954287,0.23390463,0.07487853,0.0004905047,0.04549571,8.870409e-05,0.08247876,0.00017858851,0.0022831946
157,0.012582209,0.022481095,0.029444903,0.06377196,0.075663134,0.05136752,0.43837655,0.012582209,0.022481095,0.017229164,0.0011746512,0.0008173466,0.013928258,0.2405981
158,0.019492155,0.0059215548,0.0710717,0.05495359,0.060644098,0.13258052,0.37608963,0.019492155,0.0059215548,0.0022614049,0.017122023,0.0010320634,0.12628941,0.041538123
159,0.048233934,0.023832047,0.15344144,0.030747011,0.098915204,0.0201635,0.3503292,0.048233934,0.023832047,0.056713607,0.00042496226,0.025644187,0.010417423,0.053160843
160,3.3525448e-05,0.07612426,0.044499107,0.096304536,0.11298449,0.030985545,0.2772474,3.3525448e-05,0.07612426,0.007127829,0.046846934,0.045453083,0.006868579,0.006650027
161,0.016847668,0.027086869,0.11872733,0.059227984,0.07920467,0.062183697,0.33726287,0.016847668,0.027086869,0.01702016,0.0027357386,8.8200235e-05,0.062166933,0.005078927
162,0.028952936,0.15746848,0.11215913,0.039603747,0.08023255,0.03408692,0.28944272,0.028952936,0.15746848,0.037909858,1.4126637e-06,0.014882912,0.025663087,0.0009268841
163,0.009727092,0.012198197,0.11575503,0.042954672,0.11258943,0.019518267,0.4494626,0.009727092,0.012198197,0.00017545596,0.0028383972,0.020265026,0.0050418004,0.10829902
164,0.0052258736,0.021350607,0.05265376,0.06711423,0.08029573,0.0074978145,0.40880358,0.0052258736,0.021350607,0.015318192,0.010819514,0.028617037,0.0026342683,0.081533335
165,0.022414148,0.02749103,0.072140165,0.08765449,0.046690155,0.013470609,0.31300282,0.022414148,0.02749103,0.024158841,0.047506623,1.26208215e-05,0.0108576715,0.00023011159
166,0.0026896182,0.00097209995,0.18996936,0.057433695,0.07560092,0.04902269,0.27148715,0.0026896182,0.00097209995,0.1256613,0.03408862,0.020567276,0.037815616,0.0019138795
167,0.035361946,0.0044696946,0.12421282,0.055854335,0.12624463,0.018807804,0.22979614,0.035361946,0.0044696946,0.07049857,0.018053873,0.07914248,0.017462995,0.00019208844
168,0.0027074022,0.048217148,0.085161105,0.083646104,0.08207463,0.019024622,0.23896584,0.0027074022,0.048217148,0.04559519,0.020523788,0.013049539,0.0013436493,0.0110004805
169,0.029378925,0.03962479,0.08509303,0.070353314,0.12330163,0.001429318,0.26631913,0.029378925,0.03962479,0.009649088,0.029316004,0.06370731,7.5616845e-05,0.0021452836
170,0.008680266,0.059529,0.06800327,0.062313285,0.13672008,0.02366653,0.2797018,0.008680266,0.059529,0.01229955,0.0006624672,0.06335335,0.008977069,0.0020505106
171,0.0056020236,0.0003749899,0.073158436,0.07097782,0.08153682,0.013303526,0.30804878,0.0056020236,0.0003749899,0.00040403334,0.0026177876,0.006639463,0.008963393,0.0025395134
172,0.0052068587,0.0010678975,0.079514205,0.07317123,0.067344636,0.004987333,0.31190065,0.0052068587,0.0010678975,0.037186038,0.032402817,0.022995332,0.0021863214,0.06026737
173,0.009276721,0.034474295,0.040354803,0.039595593,0.041843556,0.040349137,0.29375914,0.009276721,0.034474295,0.00074157293,0.005923275,0.0025973518,0.037745707,0.047210302
174,0.0035120565,0.13706684,0.07899147,0.031032467,0.0508246,0.017324269,0.24608383,0.0035120565,0.13706684,0.02178196,0.010110689,0.0071205986,0.012685909,0.0126427775
175,0.056743678,0.016085245,0.09624551,0.04375121,0.08176132,0.09448655,0.2870353,0.056743678,0.016085245,0.0035337207,0.01833891,0.020943252,0.09273052,0.008175532
176,0.0001777468,0.0056764074,0.08237209,0.04113779,0.08750193,0.055297855,0.33312005,0.0001777468,0.0056764074,0.0052105864,0.00025712562,0.0001090035,0.026926016,0.08022275
177,0.082096376,0.002707226,0.082433164,0.11635879,0.04816814,0.011769249,0.26602003,0.082096376,0.002707226,0.031377133,0.07260782,0.00067577296,0.011680376,0.0067739193
178,0.043467212,0.042154565,0.18106633,0.028789949,0.08617597,0.0424807,0.25506818,0.043467212,0.042154565,0.11564871,0.004705877,0.00037693154,0.0014325129,0.0057322537
179,0.015820952,0.0025754916,0.06320734,0.043097366,0.081148066,0.030208042,0.2363546,0.015820952,0.0025754916,0.0064947354,9.38039e-06,0.009514158,0.008474436,0.0019039633
180,0.053637657,0.004851318,0.04170733,0.114975154,0.09342618,0.16087842,0.21171102,0.053637657,0.004851318,0.0037668778,0.07440112,0.046258464,0.15296794,0.011153035
181,0.053067546,0.00798807,0.17011946,0.12081576,0.12260153,0.030380921,0.30224058,0.053067546,0.00798807,0.029767023,0.07410267,0.0022499312,0.003562093,0.019582503
182,0.03647359,0.026448116,0.11328851,0.07331628,0.16238658,0.02916802,0.32676998,0.03647359,0.026448116,0.033696126,0.012015517,0.06540623,0.0026342461,0.010150812
183,0.005746711,0.028549485,0.074767,0.14444818,0.09181607,0.023323767,0.3327575,0.005746711,0.028549485,0.010300796,0.063254885,0.0007495224,0.0050869705,0.0060639028
184,0.009427057,0.008186235,0.12883203,0.046972718,0.07679274,0.063362285,0.35203937,0.009427057,0.008186235,0.030671313,0.0010646825,0.0018850125,0.06048893,0.0041733677
185,0.016207952,0.021576341,0.069009274,0.05061373,0.066311136,0.02463104,0.27240014,0.016207952,0.021576341,0.009748655,0.0122173615,0.012769112,0.019917512,0.00077430747
186,0.049310457,0.00014350135,0.08064459,0.036104072,0.052132864,0.01929741,0.23550498,0.049310457,0.00014350135,0.03223404,0.0029485042,0.0032458263,0.011193435,0.005849025
187,0.06699238,0.05770243,0.032110162,0.030156733,0.051981747,0.037388727,0.17617181,0.06699238,0.05770243,0.0043376703,0.0040903017,0.0004070553,0.0127334995,0.00034285145
188,0.039178226,0.004239866,0.1344519,0.029390736,0.10674164,0.03921387,0.29063857,0.039178226,0.004239866,0.07182794,0.0033998627,0.028938038,0.00571768,0.10132025
189,0.00088361016,0.04697342,0.040774282,0.059600543,0.06610515,0.021237303,0.23489068,0.00088361016,0.04697342,0.0043520443,0.0062297233,0.0016195108,0.0016481889,0.0011741669
190,0.043354273,0.0020049543,0.1606546,0.06033369,0.0601452,0.008604356,0.23726286,0.043354273,0.0020049543,0.09674896,0.027281115,0.011224291,0.008162551,0.0015251561
191,0.020384118,0.00093050994,0.043045096,0.04405018,0.06280505,0.043878123,0.22095054,0.020384118,0.00093050994,0.007573594,0.013977582,0.008355861,0.022200985,0.02334145
192,0.0012719773,0.002243232,0.059427448,0.049661808,0.048965562,0.011668662,0.19426164,0.0012719773,0.002243232,0.014998042,0.018259285,0.00085753744,0.0014766025,0.007678808
193,1.20402165e-05,0.070517935,0.03337514,0.13714872,0.037653502,0.013173407,0.17757869,1.20402165e-05,0.070517935,0.0015882881,0.112665944,0.008882697,0.012537418,0.014119139
194,0.02017861,0.003903097,0.27257985,0.036368392,0.12785909,0.028465757,0.38749897,0.02017861,0.003903097,0.16215983,0.017541641,0.06322968,0.028459737,0.120839536
195,3.3134427e-05,0.0024642185,0.034631427,0.06440176,0.06449382,0.08677043,0.32870382,3.3134427e-05,0.0024642185,0.00026280503,0.00047221623,0.0052554323,0.07668112,0.03370474
196,0.025586989,3.6198206e-05,0.07696672,0.03675305,0.09264423,0.0071110083,0.2698268,0.025586989,3.6198206e-05,0.00014851603,0.00450614,0.0380951,0.007094441,0.0013858669
197,1.1611444e-05,0.02112075,0.07183033,0.049460303,0.05770655,0.014364479,0.24058789,1.1611444e-05,0.02112075,0.049880203,0.0031381873,0.010776928,0.0015709852,0.02998269
198,0.05949914,0.0119496845,0.13358954,0.02886494,0.058682106,0.032908626,0.21669035,0.05949914,0.0119496845,0.09111676,1.1666413e-05,0.023013284,0.032902822,0.011016205
199,0.016929204,0.07378215,0.051542953,0.06443454,0.06343798,0.038775675,0.286547,0.016929204,0.07378215,0.014681329,0.035093494,0.00058707566,0.009026103,0.11002265
200,0.0013211226,0.11596958,0.09674165,0.05316823,0.099056974,0.010682416,0.37884235,0.0013211226,0.11596958,0.008245451,0.021449236,0.030484783,0.002217814,0.090493426
201,0.035779193,0.003148323,0.14110866,0.10133155,0.072669685,0.008908847,0.3684848,0.035779193,0.003148323,0.051198546,0.051803056,0.002289825,0.008248286,1.1166056e-05
202,0.007481936,0.0039474745,0.056807145,0.037736688,0.14044431,0.030075062,0.30140045,0.007481936,0.0039474745,0.00011278716,0.0014018436,0.07604011,0.0121854665,0.0002360782
203,0.07630998,0.046505574,0.107138894,0.083191015,0.12927844,0.007990785,0.2865132,0.07630998,0.046505574,0.07125928,0.012968862,0.07248659,0.0042498168,0.026808957
204,9.312615e-07,0.025587022,0.13453214,0.06608308,0.11797237,0.038701072,0.38768017,9.312615e-07,0.025587022,0.065688446,0.0014438609,0.013075924,0.000546083,0.08051419
205,0.0390897,0.00047819194,0.07031787,0.06263845,0.07945868,0.023841754,0.34072667,0.0390897,0.00047819194,0.005132281,0.0036522632,0.017372321,0.023841288,0.009472549
206,0.018422365,0.014296921,0.061311003,0.0640104,0.06656433,0.019557985,0.27226713,0.018422365,0.014296921,0.017831806,0.024281062,0.005415216,1.3135142e-05,0.0088765295
207,3.379712e-05,0.1529052,0.07177653,0.14515816,0.051551804,0.034155704,0.25712872,3.379712e-05,0.1529052,0.02284388,0.111875996,0.0012332115,0.02494452,0.024093006
208,0.023375457,0.006887076,0.18773933,0.31714404,0.10309882,0.004844872,0.40485168,0.023375457,0.006887076,0.021629814,0.29136813,0.0071392125,0.0048279734,0.018424982
209,0.044010807,0.0020827262,0.17340216,0.06457926,0.12206804,0.12052914,0.52101356,0.044010807,0.0020827262,0.0089641735,0.013029853,0.0023866135,0.10884141,0.022803752
210,0.0032145833,0.0050570494,0.10259399,0.063459426,0.18309826,0.038469672,0.40215245,0.0032145833,0.0050570494,0.00899842,0.0024254096,0.08377806,0.016464267,0.00048286744
211,0.020730138,0.008269654,0.06732315,0.09563985,0.08029886,0.11041886,0.40283015,0.020730138,0.008269654,0.013830071,0.004090722,0.00617047,0.10881157,0.049200002
212,0.0077153747,0.0073915636,0.10735723,0.07192111,0.15873322,0.012071802,0.3901774,0.0077153747,0.0073915636,0.00019304611,0.031771675,0.07471134,0.0017067335,0.04307603
213,0.08693003,0.064817294,0.057178684,0.085816264,0.07029025,0.0073145903,0.370245,0.08693003,0.064817294,0.011486446,0.006449651,0.0039031457,0.003456903,0.03328722
214,0.013131329,0.05371061,0.14118856,0.035146136,0.10580834,0.050504632,0.37144193,0.013131329,0.05371061,0.06221448,1.0077193e-06,0.0052837194,0.007039617,0.03637048
215,0.011273406,0.00045281634,0.08916345,0.06737132,0.07959116,0.009732964,0.31896865,0.011273406,0.00045281634,0.01948276,0.014467157,0.0117330635,0.0031673,0.0010747808
216,0.00029754452,0.11068754,0.043520562,0.054745734,0.065160565,0.008572876,0.28241625,0.00029754452,0.11068754,0.004742013,0.014950154,0.020236794,0.0029361735,0.029834997
217,0.03323786,0.0074538486,0.0870638,0.033093944,0.06334548,0.025714342,0.300081,0.03323786,0.0074538486,6.0723763e-05,0.00051366154,0.0034050266,0.02556557,7.4442185e-05
218,0.0052275024,0.009235987,0.03607732,0.03307159,0.051813856,0.018395795,0.24998254,0.0052275024,0.009235987,0.0029462532,0.0013988495,0.0027930222,0.0017768645,0.031429853
219,0.12140715,0.002974573,0.030374147,0.048338957,0.061872482,0.019396327,0.28327563,0.12140715,0.002974573,2.2459073e-05,0.022432031,0.031129422,0.016782576,0.096047804
220,0.004124637,0.021641405,0.039153423,0.12365258,0.13710901,0.061245,0.2162176,0.004124637,0.021641405,0.003798497,0.092716336,0.04325985,0.00054142525,0.00030932366
221,0.00697236,0.0013568781,0.14548594,0.068835415,0.14489922,0.031448375,0.31199515,0.00697236,0.0013568781,0.04221645,0.0002809068,0.056924894,0.029386057,0.011050117
222,0.037886757,0.021630775,0.050834414,0.2315269,0.065467246,0.0075949347,0.29003456,0.037886757,0.021630775,1.4079291e-05,0.15907729,0.00034609405,0.004108755,0.0010810379
223,0.005670601,0.011277605,0.18760368,0.043066476,0.16790865,0.020335134,0.3698317,0.005670601,0.011277605,0.057227366,0.0103328535,0.06741031,0.001391756,0.00031378274
224,0.017655546,0.013538895,0.037341803,0.08514345,0.13572603,0.020256693,0.3344688,0.017655546,0.013538895,2.197039e-06,0.0011891193,0.072243765,0.017421393,0.01975679
225,0.0028457453,0.064559855,0.10614921,0.08043514,0.08507487,0.106587484,0.3396447,0.0028457453,0.064559855,0.046679698,0.012572127,0.012580826,0.09775971,0.025471335
226,0.00047919573,0.00019211166,0.13347602,0.18543722,0.09705719,0.00643619,0.5411814,0.00047919573,0.00019211166,0.0076847705,0.14289978,0.011469976,0.0050133173,0.1934285
227,0.034541875,0.011436296,0.09867476,0.10443707,0.081149265,0.0014556674,0.47902912,0.034541875,0.011436296,0.0026420073,0.055908468,0.008628998,0.0012160696,0.019078786
228,0.012834548,0.032182567,0.07190753,0.058758743,0.081398845,0.021763954,0.36945406,0.012834548,0.032182567,0.013243014,0.018184112,0.014508337,0.004493016,0.002095929
229,0.050056223,0.10770284,0.11357847,0.17352737,0.054973885,0.008849532,0.35090876,0.050056223,0.10770284,0.057225835,0.13282795,3.0586372e-05,0.002432258,0.051835343
230,0.03831729,0.052937757,0.1450448,0.035839114,0.22770947,0.042130835,0.41609973,0.03831729,0.052937757,4.927897e-06,0.008352171,0.11641796,0.017102726,2.3350645e-05
231,0.042192224,0.00019778842,0.06909807,0.114745036,0.14955519,0.019476067,0.5130433,0.042192224,0.00019778842,0.0036442156,0.00089029974,0.04074225,0.0003174223,0.11402336
232,0.024362918,0.0072575225,0.21027559,0.075066395,0.10127265,0.02292058,0.4324266,0.024362918,0.0072575225,0.14306614,0.00028879635,0.009183018,0.0018244684,0.010051259
233,0.071978614,0.01830764,0.054906704,0.051607262,0.067479305,0.015392762,0.3387014,0.071978614,0.01830764,0.0022844544,0.00097093714,0.0036685588,0.0032113027,0.0043786718
234,0.0010518454,0.03739688,0.050801374,0.039548844,0.13941312,0.1320546,0.25939167,0.0010518454,0.03739688,0.008147547,0.005809192,0.06522707,0.09606529,1.6919448e-05
235,0.0012761024,0.008337286,0.10625529,0.10434985,0.12462118,0.0005964564,0.42608237,0.0012761024,0.008337286,0.0017551347,0.034643292,0.036991905,7.05337e-05,0.13595703
236,0.013290898,0.013419967,0.08229984,0.0642794,0.08688586,0.0007641317,0.36094534,0.013290898,0.013419967,0.025658043,0.001968806,0.026771612,0.00012608051,0.0009290889
237,0.002525534,0.003993992,0.06086243,0.045789286,0.050532527,0.0072761346,0.2852288,0.002525534,0.003993992,0.02163068,0.0023463536,0.0025497384,0.0006306857,0.002847624
238,5.5846767e-06,0.018627552,0.06996186,0.025326554,0.03729775,0.050331306,0.41424775,5.5846767e-06,0.018627552,0.041432153,6.0290193e-05,0.009137,0.04906854,0.20721059
239,0.04381572,0.06985959,0.06839993,0.02054149,0.036900252,0.0019938871,0.2800349,0.04381572,0.06985959,0.021257222,0.0018926129,0.004001665,0.0019910948,0.0087137595
240,0.0068210675,0.00013184025,0.07269261,0.1812498,0.15303302,0.021961642,0.23171382,0.0068210675,0.00013184025,0.02649513,0.16279967,0.09880135,5.3781157e-05,0.0049469583
241,0.019379672,0.004383395,0.11745086,0.0832524,0.09263733,0.04322744,0.39781588,0.019379672,0.004383395,0.015779216,0.006735889,0.00013272614,0.03981691,0.063915834
242,0.025053851,0.1276325,0.104071364,0.052771866,0.10819669,0.058436096,0.32422328,0.025053851,0.1276325,0.038639743,0.006453203,0.04263172,0.04874626,0.002462988
243,0.017755313,0.03765833,0.13979468,0.06854508,0.12983228,0.012579193,0.39575416,0.017755313,0.03765833,0.020374445,0.014446735,0.030546065,5.2267256e-05,0.029631896
244,0.010494788,0.054965407,0.115037866,0.065123565,0.16180235,0.016172953,0.34867766,0.010494788,0.054965407,0.055646565,0.00020742086,0.090770975,0.007295297,0.0030870826
245,0.000100053854,0.019308735,0.14770812,0.09099585,0.08513805,0.025636144,0.37971368,0.000100053854,0.019308735,0.07957715,0.010094672,0.0053745904,0.02038875,0.030363701
246,0.0033858013,0.024925318,0.11519823,0.055163402,0.06874049,0.072867036,0.38945478,0.0033858013,0.024925318,0.047227867,0.012594376,0.013420765,0.072817005,0.06789141
247,0.012469401,0.0015335798,0.08524713,0.03437507,0.097527884,0.0017439008,0.3130126,0.012469401,0.0015335798,0.008769251,4.8267266e-06,0.04041092,5.1000105e-05,0.0056316615
248,0.008442878,0.08152002,0.024091711,0.054742996,0.11345042,0.006298523,0.24557653,0.008442878,0.08152002,0.0052654347,0.005979055,0.07342061,6.382251e-05,0.012938821
249,0.011629213,0.029065318,0.1354782,0.07072569,0.06827039,0.010587958,0.28598088,0.011629213,0.029065318,0.06419743,0.014000477,4.596139e-05,0.006366519,0.002695491
250,0.010502822,0.018581446,0.057321206,0.17759937,0.068686694,0.00620621,0.2833345,0.010502822,0.018581446,0.002131721,0.14346418,0.018209746,0.00039160342,0.028718635
251,0.01132899,0.010454231,0.11633907,0.07582256,0.10455014,0.006260797,0.348107,0.01132899,0.010454231,0.015145552,0.04147922,0.0315303,0.001009386,0.023409225
252,9.079136e-05,0.007409392,0.09578848,0.072023176,0.055300735,0.0059884395,0.3224461,9.079136e-05,0.007409392,0.04951968,0.019748108,0.00036430653,0.0003239445,0.02984472
253,0.0677547,0.0037928051,0.04464418,0.1094677,0.040078275,0.013456006,0.25264987,0.0677547,0.0037928051,0.0019336756,0.08181733,0.004852444,0.01341061,0.0027048907
254,0.01263258,0.00013173524,0.079864964,0.033306096,0.07923717,0.053514294,0.23737353,0.01263258,0.00013173524,0.016506713,0.013266958,0.0036611229,0.019636946,0.002700072
255,0.0073453197,0.0051398473,0.067385465,0.039747074,0.08332047,0.033405785,0.19832368,0.0073453197,0.0051398473,0.023909403,0.00012848794,0.035456855,0.027089495,0.0015613948
256,0.012001778,0.0037672466,0.039225426,0.04189344,0.044196848,0.004300632,0.18320753,0.012001778,0.0037672466,7.9074845e-05,0.00023320506,0.00012089506,0.00062797207,0.0003688219
257,0.0076304986,0.0069598723,0.034610994,0.070549145,0.097011015,0.0063728243,0.1598119,0.0076304986,0.0069598723,0.009630333,0.04845072,0.06747058,0.00037193554,0.01078903
258,0.047761735,0.05152143,0.11408682,0.13105658,0.07436248,0.0123839425,0.188138,0.047761735,0.05152143,0.0721459,0.08255107,0.025324015,0.008568693,1.5652414e-06
259,0.0054607894,0.03352539,0.09945434,0.06570368,0.10828452,0.06808904,0.2960128,0.0054607894,0.03352539,0.0019733668,0.028522445,0.017072544,0.044208173,0.024733061
260,0.044386785,0.0036237822,0.08427899,0.054175302,0.095304444,0.024103854,0.30790707,0.044386785,0.0036237822,0.0006199388,3.304344e-05,0.023673391,0.021373458,0.0143143665
261,0.03955547,0.055777054,0.06539059,0.06321866,0.068191424,0.03434595,0.2667618,0.03955547,0.055777054,0.024439115,0.0155664375,0.001696187,0.012152558,0.01578078
262,0.07409548,0.025057806,0.13997446,0.039446414,0.10306888,0.023890182,0.2973312,0.07409548,0.025057806,0.06330363,0.0053506996,0.02790787,0.004112447,0.03202132
263,0.0003898472,0.007989971,0.05240885,0.05192623,0.09580612,0.037182238,0.2546166,0.0003898472,0.007989971,0.008211649,0.00039178814,0.010892555,0.00013449677,6.582087e-05
264,0.010513909,0.028864378,0.052477557,0.06793002,0.13302001,0.022592314,0.23922822,0.010513909,0.028864378,0.0039283386,0.020026961,0.08459896,0.02239739,0.009784167
265,0.0019973451,0.021587564,0.08038679,0.069219664,0.14177862,0.005963725,0.28289065,0.0019973451,0.021587564,0.020693429,0.0027096581,0.07341998,0.0007067706,0.01852266
266,0.010638218,0.035949875,0.056455877,0.074620984,0.07033928,0.0139261875,0.28245795,0.010638218,0.035949875,0.008070398,0.0037316736,0.009703215,0.012927515,0.00052695157
267,0.0023049694,0.06875201,0.1092388,0.035370413,0.05527506,0.023921771,0.27076876,0.0023049694,0.06875201,0.04699028,0.00020077526,0.0012468701,0.018602662,0.007960474
268,0.002099457,0.001884675,0.07149397,0.055047087,0.05550773,0.075407706,0.25366706,0.002099457,0.001884675,0.0074718646,0.02740956,0.008525428,0.07425522,0.0065728966
269,0.03519378,0.03361476,0.084971674,0.048742518,0.11672118,0.008074286,0.3375011,0.03519378,0.03361476,0.018801937,0.02098865,0.06870965,0.007024558,0.12136297
270,0.007836065,0.11458271,0.051794816,0.06811579,0.09951257,0.21822487,0.3035851,0.007836065,0.11458271,0.006579037,0.0097552,0.030127496,0.20062798,0.012687452
271,0.039965402,0.013888797,0.21322802,0.061303195,0.13026059,0.12848856,0.39820358,0.039965402,0.013888797,0.012766333,0.01154691,0.0012335683,0.12457052,0.005074638
272,0.024047025,0.00057742774,0.17853247,0.11733975,0.13449982,0.020803634,0.38075104,0.024047025,0.00057742774,0.076692194,0.05220946,0.031031838,0.00082093384,0.028002825
273,0.045245454,0.010530134,0.08999953,0.13363862,0.13069099,0.03116418,0.4074851,0.045245454,0.010530134,0.020639118,0.066388704,0.05036232,0.019140668,0.05622086
274,0.019877063,0.028737413,0.124139965,0.06784541,0.0991322,0.02365353,0.40543082,0.019877063,0.028737413,0.0364735,0.0024999145,3.4963384e-06,0.001030803,0.020425202
275,0.010724386,0.011571655,0.06322314,0.09681061,0.070309736,0.017354423,0.3646569,0.010724386,0.011571655,0.00310496,0.04724451,0.0055290693,0.007415891,0.034024864
276,0.038463607,0.036952235,0.0698696,0.03538342,0.07958779,0.03663362,0.35017607,0.038463607,0.036952235,0.0070012608,0.00022855142,0.025213994,0.031271424,0.04706744
277,0.082384594,0.018417675,0.21959111,0.08371824,0.20372623,0.02285919,0.30003807,0.082384594,0.018417675,0.16510648,0.043924343,0.13735516,0.0036273857,0.021745997
278,0.00038751145,0.008021419,0.07806088,0.11783087,0.12600838,0.041596264,0.33429033,0.00038751145,0.008021419,0.015563329,0.015967755,0.0026357458,0.00040396786,9.146131e-05
279,0.008943762,0.008375126,0.10755809,0.06488766,0.10939425,0.022954635,0.33947518,0.008943762,0.008375126,0.02383381,0.0018834723,0.03583627,0.02276088,0.0045375614
280,0.03066602,0.035611324,0.04813375,0.071001805,0.085377514,0.019643169,0.29650122,0.03066602,0.035611324,2.5042853e-05,0.016304677,0.029502718,0.015171288,0.011380753
281,0.017974239,0.021162165,0.18860656,0.042847928,0.08116157,0.0185649,0.31288278,0.017974239,0.021162165,0.1254784,0.00015916978,0.012920109,0.0032318907,0.03707278
282,0.009909624,0.178919,0.08788741,0.04349317,0.05178461,0.017356485,0.25752103,0.009909624,0.178919,0.04659991,0.0029123828,0.0018633498,0.008369366,0.007850047
283,0.0023056502,0.02184641,0.1286515,0.0577941,0.117572196,0.0062469905,0.40414685,0.0023056502,0.02184641,0.008767165,0.0319018,0.039729066,0.0012921784,0.07834582
284,3.8451526e-06,0.024306607,0.04876505,0.08498111,0.05369426,0.0013918073,0.33852956,3.8451526e-06,0.024306607,0.005821297,0.026195014,0.0016765117,0.0002389822,0.016377887
285,0.004129364,0.137053,0.08998042,0.12376294,0.04115778,0.0068513537,0.36777025,0.004129364,0.137053,0.03464066,0.09691581,6.2408144e-05,0.006849431,0.08934458
286,0.06769137,0.031169515,0.14359605,0.028928967,0.091863684,0.017126106,0.42705557,0.06769137,0.031169515,0.009762403,0.008350078,0.01259273,0.015061424,0.025266739
287,0.054646134,0.0041682357,0.03883358,0.04709176,0.096862964,0.22835678,0.32164022,0.054646134,0.0041682357,0.00022128622,0.0011599162,0.02074521,0.1945111,0.012825201
288,0.021313846,0.019088447,0.15366736,0.05273246,0.12356599,0.044461295,0.30486336,0.021313846,0.019088447,0.013858971,0.0043009766,0.0021229805,0.017138228,7.7589226e-05
289,0.00020497171,0.0045251427,0.05962633,0.10154783,0.089177206,0.010661104,0.2820749,0.00020497171,0.0045251427,0.0014852283,0.039764836,0.018558232,4.1802505e-06,0.0028792447
290,0.006424849,0.032562055,0.085092984,0.046326593,0.055690706,0.00011479605,0.26786715,0.006424849,0.032562055,0.02672595,0.0017379902,0.004110399,1.2310191e-05,2.108647e-05
291,0.0033319073,0.016261686,0.04016783,0.033702623,0.03702172,0.067502946,0.28312057,0.0033319073,0.016261686,0.00066610845,0.00585727,0.00013575394,0.06429052,0.062146466
292,0.022369605,0.0009126415,0.136228,0.023510534,0.06903371,0.038946886,0.21905011,0.022369605,0.0009126415,0.07749436,0.004999674,0.028745517,0.037280932,0.004629999
293,0.003793073,0.010641482,0.03306367,0.048593346,0.05092865,0.020442339,0.18423477,0.003793073,0.010641482,0.0013786366,0.01407649,0.006642905,0.009257536,0.012138748
294,0.16122527,0.024552124,0.094343714,0.025465056,0.12803991,0.005062918,0.16722901,0.16122527,0.024552124,0.054505132,7.321808e-07,0.09349192,0.0031663817,0.000110597364
295,0.061142355,0.003682221,0.0329526,0.13684136,0.14378147,0.0914055,0.19368176,0.061142355,0.003682221,0.0054125516,0.07282139,0.01738884,0.010792864,0.007268685
296,0.013484076,0.00015167493,0.12999503,0.09981328,0.13063824,0.03136497,0.2985717,0.013484076,0.00015167493,0.01403049,0.027922546,0.006139425,0.00079379044,0.0015960372
297,3.3940705e-06,0.0021621648,0.11212455,0.0722584,0.07256499,0.007841241,0.31509173,3.3940705e-06,0.0021621648,0.04645959,0.0069392794,0.00033090857,0.0010992031,0.017671803
298,0.0013150766,0.044404294,0.058343202,0.03738542,0.038717426,0.018918743,0.26058954,0.0013150766,0.044404294,0.017212301,0.0011029246,9.028315e-06,0.018917046,0.008985475
299,0.00923047,0.11679734,0.051093902,0.038651813,0.1300871,0.0034781597,0.3992812,0.00923047,0.11679734,0.000739673,0.0192931,0.0945731,0.0028206212,0.18355572
300,0.039050646,0.0042806165,0.13195772,0.150545,0.08359968,0.017062092,0.39670086,0.039050646,0.0042806165,0.052494075,0.085501455,0.006730846,0.012446857,0.014560326
301,0.024519298,0.025289727,0.18489036,0.044329695,0.09321654,0.05302401,0.36146104,0.024519298,0.025289727,0.0989465,0.0025298556,0.00981937,0.033498686,0.0009260384
302,0.02243783,0.00269895,0.11652258,0.05029829,0.11797718,0.07378846,0.344833,0.02243783,0.00269895,0.055200864,0.0036900195,0.051752537,0.061528806,0.05202363
303,0.052523635,0.002055381,0.08783227,0.065102845,0.08937121,0.08358745,0.29679438,0.052523635,0.002055381,0.024439424,0.006114253,0.016961582,0.07236854,0.0071942513
304,0.08665025,0.0006392236,0.17677614,0.052248526,0.09289882,0.04706244,0.31880924,0.08665025,0.0006392236,0.101403296,0.0075629205,0.00660778,0.020800626,0.054460913
305,0.054970384,0.012910306,0.055005983,0.04910819,0.11178827,0.078904495,0.35188475,0.054970384,0.012910306,0.0050308853,0.002658776,0.02025089,0.035579365,0.09459931
306,4.805743e-06,0.08584066,0.07783097,0.18385391,0.122015595,0.02772268,0.29944676,4.805743e-06,0.08584066,0.0073694726,0.12795977,0.031352583,0.000237487,0.0013702599
307,0.03714033,0.0077690114,0.15862274,0.17408988,0.21823263,0.07131355,0.42138535,0.03714033,0.0077690114,0.009914122,0.11308209,0.113372006,0.071311146,0.0014525772
308,0.03800692,0.02474897,0.14500561,0.110225245,0.14371699,0.028087597,0.5236114,0.03800692,0.02474897,0.018419387,0.0011089271,0.0072955503,0.009517432,0.04957985
