,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t)
111,-0.2509158,-0.22028464,0.021981325,0.03938695,-0.059272584,0.071624115,0.3454796,0.07129167,0.0006546753,-0.06150027,0.24652107,0.058966264,0.15321715,0.15707685,0.0030555949,-0.21391661,0.054697093,0.3289092,-0.11868279,-0.019839281,0.26028055,-0.13124284,-0.06667316,0.20804164,-0.6515224,0.4949589,0.100945994,0.16502073,-0.0254126,0.45984727,0.06515136,0.0022168795,0.10977721,0.113424644,-0.030763753,-0.45081046,0.12823683,0.0010554779,0.044736516,-0.2683751,-0.017398324,-0.046633426,0.072847724,0.17205398,0.21113637,0.22674021,-0.13472727,-0.059118874,0.037649255,0.08880512,0.18351905,-0.03310979,-0.31690398,0.64026064,-0.43056235,-0.03816651,0.21107362,0.028284699,0.05940798,0.00963899,0.021981325,0.004007428,0.023509186,0.029832331,0.0067042764,0.021384936,0.0006546753,0.0012100079,4.7325045e-07,0.0022812102,0.028132347,0.00062967365,0.09310899,0.0036875776,0.0003437496,0.002295054,0.010202107,0.023121083,0.08379881,0.02217569,0.03145756,2.644197e-07,8.3549945e-05,0.05839177,0.0014305422,0.03531119,0.03933995
112,0.19160068,0.20890562,0.00022248099,0.044353522,-0.20155041,-0.11110005,-0.10752798,0.098874435,0.004669914,-0.06635994,-0.108923525,0.045216765,-0.10901802,0.0034758858,-0.06679239,0.22527443,-0.04569225,0.3209806,0.18848936,-0.0092207715,0.03598012,0.15202475,0.06271736,-0.010666497,0.40370393,-0.21627143,-0.19531727,0.14195928,-0.12609419,-0.2509158,-0.22028464,0.021981325,0.03938695,-0.059272584,0.071624115,0.3454796,0.07129167,0.0006546753,-0.06150027,0.24652107,0.058966264,0.15321715,0.15707685,0.0030555949,-0.21391661,0.054697093,0.3289092,-0.11868279,-0.019839281,0.26028055,-0.13124284,-0.06667316,0.20804164,-0.6515224,0.4949589,0.100945994,0.16502073,-0.0254126,0.009398008,0.083447725,0.00022248099,0.020936584,7.7808465e-05,0.0073498343,0.037863277,0.00010090216,0.004669914,0.011776434,0.048469305,0.03154249,0.0040373197,0.0128296055,0.037164733,0.002683092,0.030068688,0.12126623,0.0049224845,0.00028223576,0.097000465,0.0030705384,0.0799456,0.015851341,0.00862388,0.016070722,0.028119875,0.053913154,8.0641235e-05
113,0.0066649076,-0.00430423,0.004625584,-0.015349746,-0.1669674,0.071980074,0.030998819,-0.07911848,0.019408595,0.0880819,0.05679986,-0.00513193,0.3498755,0.12449941,0.08890565,0.12835924,0.014554601,0.22424407,-0.14578308,0.02037542,0.22281721,0.09733173,0.082770474,0.22771233,-0.39959064,0.25727335,0.06200532,0.15955554,0.010065787,0.19160068,0.20890562,0.00022248099,0.044353522,-0.20155041,-0.11110005,-0.10752798,0.098874435,0.004669914,-0.06635994,-0.108923525,0.045216765,-0.10901802,0.0034758858,-0.06679239,0.22527443,-0.04569225,0.3209806,0.18848936,-0.0092207715,0.03598012,0.15202475,0.06271736,-0.010666497,0.40370393,-0.21627143,-0.19531727,0.14195928,-0.12609419,0.02692146,0.09149611,0.004625584,0.020619322,0.009563921,0.03900568,8.095343e-05,0.005650944,0.019408595,0.00017668701,0.045545977,0.0062911324,0.15225449,8.8027844e-07,0.011550516,0.00023454709,0.00065721234,0.005367531,0.021363135,0.0071245255,0.028885012,0.025572794,0.0035376947,0.039885666,2.2078073e-05,0.029863512,0.0057529924,0.015767252,0.028661534
114,-0.022502553,0.021459367,1.7559965e-05,-0.011763075,-0.09880385,0.15960482,-0.006043515,-0.020068254,0.00047440807,-0.21362172,-0.20502812,0.085013114,-0.07009804,0.09900503,-0.09621135,0.1599142,-0.36700246,0.0006050653,0.13307412,0.38379174,-0.269826,0.025755532,-0.035852965,-0.24413694,0.09199874,-0.02181067,-0.005061092,0.2590561,-0.1680527,0.0066649076,-0.00430423,0.004625584,-0.015349746,-0.1669674,0.071980074,0.030998819,-0.07911848,0.019408595,0.0880819,0.05679986,-0.00513193,0.3498755,0.12449941,0.08890565,0.12835924,0.014554601,0.22424407,-0.14578308,0.02037542,0.22281721,0.09733173,0.082770474,0.22771233,-0.39959064,0.25727335,0.06200532,0.15955554,0.010065787,0.0041380688,0.024791822,1.7559965e-05,0.019434452,0.018211776,0.1535618,0.0021785938,0.002493066,0.00047440807,0.005768848,0.045240395,0.08137447,0.04641318,0.09417782,0.0860037,0.02197767,0.007831048,0.00094875315,0.02231598,0.0768952,0.021200106,0.012497454,3.4000098e-07,0.0022527762,0.021021055,0.03889404,0.0062910113,0.024856811,0.0199249
115,0.059067965,0.020132646,0.0011436811,0.34120977,0.058618385,0.19543333,-0.17921878,0.14661588,0.018625814,0.11143635,-0.045746315,-0.09162331,0.12920837,0.10787928,0.24274582,-0.124450594,0.24910706,0.13215874,-0.113289356,-0.007435402,0.19974616,0.21014564,-0.043996356,-0.024318509,0.19987802,-0.25182828,-0.029927002,0.12326993,-0.023965213,-0.022502553,0.021459367,1.7559965e-05,-0.011763075,-0.09880385,0.15960482,-0.006043515,-0.020068254,0.00047440807,-0.21362172,-0.20502812,0.085013114,-0.07009804,0.09900503,-0.09621135,0.1599142,-0.36700246,0.0006050653,0.13307412,0.38379174,-0.269826,0.025755532,-0.035852965,-0.24413694,0.09199874,-0.02181067,-0.005061092,0.2590561,-0.1680527,0.0139752645,0.008881371,0.0011436811,0.1313874,0.0007811147,0.034478456,0.001260678,0.018293858,0.018625814,0.028281657,0.00017316175,0.0001272973,0.009127737,0.0011492674,0.024195565,0.0025264292,0.017553773,0.012956535,0.0017167599,0.0034030695,0.10025119,0.002592063,0.046163894,0.108938344,0.0076799192,0.0025005692,0.0027614362,0.03697269,0.036769096
116,-0.20603143,-0.008281436,0.16366601,0.021279074,-0.26056454,0.04036146,0.23294921,-0.12335563,0.0054378645,-0.1856848,0.27260172,0.06854507,-0.14126886,-0.022609822,-0.14955458,0.11599214,-0.18699276,0.32405144,0.17574036,0.11004804,0.24638875,0.061362483,0.016659169,0.10523178,-0.51273376,0.3205821,-0.0050606476,0.034027983,-0.016302537,0.059067965,0.020132646,0.0011436811,0.34120977,0.058618385,0.19543333,-0.17921878,0.14661588,0.018625814,0.11143635,-0.045746315,-0.09162331,0.12920837,0.10787928,0.24274582,-0.124450594,0.24910706,0.13215874,-0.113289356,-0.007435402,0.19974616,0.21014564,-0.043996356,-0.024318509,0.19987802,-0.25182828,-0.029927002,0.12326993,-0.023965213,0.0043790312,0.021252546,0.16366601,0.002998598,0.00019569376,0.05970976,0.0187863,0.043333042,0.0054378645,0.0002923044,0.00069308,0.006268305,0.037123844,0.0052633965,0.03960315,0.027662108,0.0002893867,0.07329084,0.048910886,0.10037987,0.0043026484,0.07659327,0.034295388,0.0002509614,0.01405269,0.044459864,0.00847724,0.004717325,0.0019849357
117,0.27561596,0.11296435,0.018757978,0.26373696,-0.021317333,-0.011644989,-0.20984556,0.14891101,0.00090778776,0.16077586,-0.2641751,-0.014713142,-0.036618497,-0.056204006,0.1644073,0.19315751,0.06610224,-0.071027234,-0.10305261,0.00079535245,0.107262954,0.22949517,0.064906746,-0.021886483,0.32474935,-0.2699599,-0.087904334,0.23200628,0.11459885,-0.20603143,-0.008281436,0.16366601,0.021279074,-0.26056454,0.04036146,0.23294921,-0.12335563,0.0054378645,-0.1856848,0.27260172,0.06854507,-0.14126886,-0.022609822,-0.14955458,0.11599214,-0.18699276,0.32405144,0.17574036,0.11004804,0.24638875,0.061362483,0.016659169,0.10523178,-0.51273376,0.3205821,-0.0050606476,0.034027983,-0.016302537,0.0025310784,0.009948633,0.018757978,0.21704252,0.004253282,0.031401068,0.00012542115,0.008052572,0.00090778776,0.015364128,0.0019273347,0.03203505,0.0019153669,0.0001217666,0.00027649754,0.013459393,0.00095375336,0.019985935,0.025577893,0.00060922204,0.022707956,0.018876338,0.013316277,0.0035535698,0.004074098,0.0092894,0.0007816942,0.015372554,0.013167037
118,-0.17759882,-0.0709048,0.009815888,0.010401417,-0.042568065,0.07293732,0.1440012,-0.009692676,0.00027283098,-0.060603127,0.022470841,0.044140242,0.010883321,0.010091494,-0.0030047111,-0.005485706,-0.0907422,0.098185755,-0.005989492,-0.017487071,0.23647514,-0.05443693,0.02089883,0.0098344805,-0.46977818,0.24791658,0.19512771,0.18901464,-0.012457367,0.27561596,0.11296435,0.018757978,0.26373696,-0.021317333,-0.011644989,-0.20984556,0.14891101,0.00090778776,0.16077586,-0.2641751,-0.014713142,-0.036618497,-0.056204006,0.1644073,0.19315751,0.06610224,-0.071027234,-0.10305261,0.00079535245,0.107262954,0.22949517,0.064906746,-0.021886483,0.32474935,-0.2699599,-0.087904334,0.23200628,0.11459885,0.00014861372,0.06690318,0.009815888,0.042457115,0.078577474,0.017114723,0.0060272994,0.06852856,0.00027283098,0.0032912712,0.0059776804,0.027614683,0.0041448222,0.0003722528,0.0117371585,0.008112587,0.10692266,0.005819341,0.10889851,0.021361794,6.871828e-05,0.01844032,0.051787797,0.000430507,0.037576728,0.0041397973,0.008366421,0.08343197,0.0036257277
119,0.12986311,0.1334454,0.014624885,-0.019092038,-0.03566562,0.01473773,-0.084664926,0.100334525,0.0011769714,0.04580701,-0.18124743,-0.021570131,-0.13131231,-0.08024642,0.055439156,0.12372576,0.03608385,0.0048151193,0.009931152,-0.01181663,-0.0030021085,0.18098362,-0.07297715,-0.07068419,0.28919342,-0.33056483,-0.03553987,0.14452536,-0.0077324323,-0.17759882,-0.0709048,0.009815888,0.010401417,-0.042568065,0.07293732,0.1440012,-0.009692676,0.00027283098,-0.060603127,0.022470841,0.044140242,0.010883321,0.010091494,-0.0030047111,-0.005485706,-0.0907422,0.098185755,-0.005989492,-0.017487071,0.23647514,-0.05443693,0.02089883,0.0098344805,-0.46977818,0.24791658,0.19512771,0.18901464,-0.012457367,0.05145222,0.044645984,0.014624885,0.000100913225,0.0070785615,0.00857208,0.032706775,0.001620294,0.0011769714,0.049746316,0.05232938,0.0011154192,0.00044571926,0.002786701,0.015509717,0.00166686,0.043247785,0.00013314487,0.0017466383,0.02372141,0.0071627335,0.0005352268,0.0050924816,0.039099947,0.03237277,0.00037317123,0.002544445,0.0012993553,0.046854693
120,0.01809688,-0.04202246,0.0069712754,0.038203437,-0.07611857,0.013526304,0.061907712,-0.12319982,0.019784218,0.14821258,0.1891063,0.03140763,-0.019515872,-0.035488397,0.049409457,0.07095073,0.047199056,0.042773984,-0.1270284,-0.084408686,0.13443637,0.06571141,0.06352817,-0.047997512,-0.33252725,0.2633931,0.18447791,0.06424419,0.21116701,0.12986311,0.1334454,0.014624885,-0.019092038,-0.03566562,0.01473773,-0.084664926,0.100334525,0.0011769714,0.04580701,-0.18124743,-0.021570131,-0.13131231,-0.08024642,0.055439156,0.12372576,0.03608385,0.0048151193,0.009931152,-0.01181663,-0.0030021085,0.18098362,-0.07297715,-0.07068419,0.28919342,-0.33056483,-0.03553987,0.14452536,-0.0077324323,0.080836475,0.022909097,0.0069712754,0.0076231775,0.0041758297,0.00019843105,0.0015333273,0.0010444309,0.019784218,0.110276006,0.028835442,0.022386665,0.0072086966,0.0017642069,0.0017952241,0.0046832543,0.017621633,0.0021342968,0.0004906282,0.008077854,0.015476929,0.052826226,0.067790784,0.019624492,0.00029708902,0.08289492,0.05067863,0.053026535,0.14903319
121,0.00983593,0.0486922,0.0036753984,-0.028906234,0.071036845,-0.017774027,-0.0067856987,0.24269636,0.0089462055,-0.012605365,-0.22959891,0.07198316,0.13004637,-0.020845324,-0.013771743,0.0022908815,-0.16509095,-0.07428348,0.01417619,0.17488383,-0.09287849,-0.025939863,-0.04381474,-0.017250873,0.07112463,-0.016775392,0.12688556,0.1346807,0.061602406,0.01809688,-0.04202246,0.0069712754,0.038203437,-0.07611857,0.013526304,0.061907712,-0.12319982,0.019784218,0.14821258,0.1891063,0.03140763,-0.019515872,-0.035488397,0.049409457,0.07095073,0.047199056,0.042773984,-0.1270284,-0.084408686,0.13443637,0.06571141,0.06352817,-0.047997512,-0.33252725,0.2633931,0.18447791,0.06424419,0.21116701,0.00010116516,0.05774064,0.0036753984,0.04506219,0.05552866,0.010692883,0.0005686299,0.05099963,0.0089462055,0.0023414271,0.0065657496,0.060183395,0.16909014,0.01415865,6.984928e-05,0.00025543122,0.009326726,0.04073921,0.05940949,0.0502513,0.0008758198,0.0046085757,0.011847972,0.0023096611,0.0006432968,0.002290386,0.099586904,0.061531108,0.0046073203
122,0.006547429,-0.003920738,0.010086011,0.118773766,-0.0715604,0.101301335,-0.044306602,0.07538541,0.001012069,0.014951602,0.0031454116,0.01898371,0.13332269,0.051533576,0.09112822,-0.013814201,0.13511,0.14587496,0.07545322,-0.1726929,0.0261753,0.15034854,0.027642665,0.016802862,0.16636395,-0.08080765,0.09638635,-0.006965123,-0.061062284,0.00983593,0.0486922,0.0036753984,-0.028906234,0.071036845,-0.017774027,-0.0067856987,0.24269636,0.0089462055,-0.012605365,-0.22959891,0.07198316,0.13004637,-0.020845324,-0.013771743,0.0022908815,-0.16509095,-0.07428348,0.01417619,0.17488383,-0.09287849,-0.025939863,-0.04381474,-0.017250873,0.07112463,-0.016775392,0.12688556,0.1346807,0.061602406,0.0012167081,0.0009972268,0.010086011,0.009424488,0.005760174,0.021421222,0.03484602,0.035584796,0.001012069,0.073088914,0.014456108,0.060256448,0.060811635,0.02447122,0.07360593,0.008694178,0.09146707,0.0420197,0.011575479,0.0036142117,0.0037475624,0.076364964,0.00915326,0.15548511,0.0849684,0.032129787,0.04466527,0.007478606,0.008246103
123,-0.060299393,-0.002940902,0.029887503,-0.09430161,-0.13931309,-0.009016324,0.09065222,-0.08197309,0.0015263439,-0.08782595,0.10887311,0.033780783,0.009142921,0.09111238,-0.04162851,0.15940079,-0.1484107,0.13847446,0.10108166,0.11430948,0.0021544066,0.034307033,0.11726063,0.22226557,-0.09210115,0.20017987,-0.028834844,-0.00014214858,-0.05718152,0.006547429,-0.003920738,0.010086011,0.118773766,-0.0715604,0.101301335,-0.044306602,0.07538541,0.001012069,0.014951602,0.0031454116,0.01898371,0.13332269,0.051533576,0.09112822,-0.013814201,0.13511,0.14587496,0.07545322,-0.1726929,0.0261753,0.15034854,0.027642665,0.016802862,0.16636395,-0.08080765,0.09638635,-0.006965123,-0.061062284,0.0023750116,0.00033281257,0.029887503,0.005866172,0.016881218,0.027201477,0.0009439136,0.0032022486,0.0015263439,0.024399512,0.034806915,3.2819416e-06,0.0008001674,0.06035579,0.09258783,0.012102039,0.006669691,0.0017012365,0.027513219,0.03735984,0.0020530713,0.0028306628,0.04030516,0.08086123,0.11179013,0.0002008325,0.0016738396,0.0016880158,0.00011811695
124,0.11561869,0.11132753,0.060013432,-0.00025939208,0.3196828,0.050037615,-0.07464217,-0.007550262,0.0012775648,0.09132457,-0.16267589,-0.028876442,0.1756087,0.09218646,0.070116505,0.09006687,-0.12083966,-0.023169354,-0.069008544,0.17804615,-0.032892585,0.15877345,0.029123986,0.030372463,0.17550306,-0.048592716,-0.058451444,0.16816095,-0.006641727,-0.060299393,-0.002940902,0.029887503,-0.09430161,-0.13931309,-0.009016324,0.09065222,-0.08197309,0.0015263439,-0.08782595,0.10887311,0.033780783,0.009142921,0.09111238,-0.04162851,0.15940079,-0.1484107,0.13847446,0.10108166,0.11430948,0.0021544066,0.034307033,0.11726063,0.22226557,-0.09210115,0.20017987,-0.028834844,-0.00014214858,-0.05718152,0.03453457,0.08117783,0.060013432,0.0012161805,0.32711923,0.016374325,0.04488929,0.0032452166,0.0012775648,0.07508177,0.0036888334,0.008226231,0.09893953,0.01583311,0.00048261805,0.064720966,9.687478e-05,0.015161395,0.006120391,0.026982768,0.010867136,0.07739082,0.00038291237,0.052187875,0.0065701446,0.052165106,0.0041113338,0.004724483,0.017710622
125,-0.025495043,-0.034535944,0.028170342,0.1249854,-0.010949304,0.083644986,-0.022989158,-0.03633081,0.00012567737,-0.11185993,0.009489756,0.033797525,0.046981882,0.08944744,0.023246396,-0.20193358,-0.220118,0.05209525,0.13519825,-0.055501677,0.17347738,-0.00085294107,-0.2293089,-0.16566771,-0.11421335,0.105978966,0.052384403,0.10581718,-0.08720954,0.11561869,0.11132753,0.060013432,-0.00025939208,0.3196828,0.050037615,-0.07464217,-0.007550262,0.0012775648,0.09132457,-0.16267589,-0.028876442,0.1756087,0.09218646,0.070116505,0.09006687,-0.12083966,-0.023169354,-0.069008544,0.17804615,-0.032892585,0.15877345,0.029123986,0.030372463,0.17550306,-0.048592716,-0.058451444,0.16816095,-0.006641727,0.016877579,0.023273401,0.028170342,0.05052432,0.00874914,0.0020388425,0.000109590685,0.02323026,0.00012567737,0.011002668,0.0028606353,0.06400744,0.004118511,0.007470194,0.050630912,0.0060193683,0.00022203899,0.0014800174,0.09242734,0.019739168,0.085573085,0.006741421,0.018388107,0.0092787715,0.026806174,0.016021635,0.0046029105,0.00092688896,0.015749838
126,0.007239572,0.027806433,0.011818712,0.08759211,-0.017864969,0.11778463,-0.09815315,0.15972078,0.0025836313,-0.016228538,0.024320766,-0.03804978,0.00048517156,0.04003982,0.086765245,0.04837099,0.17519164,0.21001762,0.12506057,-0.024301957,0.21759735,0.16263849,-0.06422404,0.3307609,0.107295476,-0.15955779,-0.13163355,0.08725038,0.00093064085,-0.025495043,-0.034535944,0.028170342,0.1249854,-0.010949304,0.083644986,-0.022989158,-0.03633081,0.00012567737,-0.11185993,0.009489756,0.033797525,0.046981882,0.08944744,0.023246396,-0.20193358,-0.220118,0.05209525,0.13519825,-0.055501677,0.17347738,-0.00085294107,-0.2293089,-0.16566771,-0.11421335,0.105978966,0.052384403,0.10581718,-0.08720954,0.016272178,0.015058911,0.011818712,0.0006884948,0.0016404481,0.0032093225,0.00041127126,0.017946003,0.0025836313,0.018885601,0.037531413,0.016979722,0.005700558,0.001110672,0.00019718497,0.0045768893,0.0005902105,0.02317449,0.0006028388,0.00876503,0.0056736907,0.029320415,0.0013753005,0.1626337,0.005623171,0.011687029,0.0022975174,0.0017252556,0.043122225
127,-0.084676385,0.034579117,0.0031529828,0.020049771,-0.22822574,0.03125861,0.13712174,-0.15507041,0.015741426,-0.033394814,0.20300095,0.044639967,-0.0866615,-0.01525824,0.0019642338,0.13722515,-0.08623062,0.19892855,-0.016541284,-0.043189753,0.1389624,0.12265377,0.07233281,0.16941126,-0.34512115,0.17302895,0.0019650254,0.22295883,0.048402518,0.007239572,0.027806433,0.011818712,0.08759211,-0.017864969,0.11778463,-0.09815315,0.15972078,0.0025836313,-0.016228538,0.024320766,-0.03804978,0.00048517156,0.04003982,0.086765245,0.04837099,0.17519164,0.21001762,0.12506057,-0.024301957,0.21759735,0.16263849,-0.06422404,0.3307609,0.107295476,-0.15955779,-0.13163355,0.08725038,0.00093064085,0.0018734575,0.038198903,0.0031529828,8.872871e-05,2.608414e-05,0.07557951,0.00044934492,0.07969946,0.015741426,0.010230397,0.0042597544,0.0008420562,6.7280365e-05,0.0071812943,0.08980264,0.003173643,0.01389411,0.021361964,0.007401627,0.005591975,0.010496965,0.018826263,0.027165124,0.0985121,0.009698128,0.00074918213,0.009225253,0.113752656,0.0017270148
128,0.06915669,0.048270393,0.04372838,-0.05497633,-0.013416151,0.049350828,-0.10207524,0.026805144,0.082324624,0.042371813,-0.24213056,0.018519383,-0.07782324,-0.06106319,0.088125646,0.2806125,-0.11162417,-0.014500225,-0.1119072,0.1438347,-0.027353913,0.17210504,-0.016418282,-0.0062866895,0.17050576,-0.06507701,0.16670989,0.15571015,0.103719,-0.084676385,0.034579117,0.0031529828,0.020049771,-0.22822574,0.03125861,0.13712174,-0.15507041,0.015741426,-0.033394814,0.20300095,0.044639967,-0.0866615,-0.01525824,0.0019642338,0.13722515,-0.08623062,0.19892855,-0.016541284,-0.043189753,0.1389624,0.12265377,0.07233281,0.16941126,-0.34512115,0.17302895,0.0019650254,0.22295883,0.048402518,1.4473777e-06,0.0059322,0.04372838,0.0027849528,0.009495037,0.04081314,0.009600936,0.0052667307,0.082324624,2.3179244e-05,0.018574167,0.040077038,0.008054092,8.914137e-05,0.0016795835,0.12467869,0.005287413,0.0276558,3.6130044e-05,0.012348682,0.0017412648,0.018687362,0.058483463,0.005890085,0.007985199,0.107785136,0.1871627,0.0036878355,0.00013961965
129,-0.065722816,-0.034574885,0.00010696772,0.089073956,-0.012827441,0.11649649,-0.002149761,0.10719539,0.009864775,-0.0041910326,0.053273052,-0.02316571,0.0919209,0.005740938,0.13841017,-0.089572266,0.023011144,-0.04986515,-0.1790551,-0.008118164,0.11014993,0.028688075,-0.03510331,-0.17058131,-0.22841293,0.056707844,0.21473092,0.15090206,-0.0009623342,0.06915669,0.048270393,0.04372838,-0.05497633,-0.013416151,0.049350828,-0.10207524,0.026805144,0.082324624,0.042371813,-0.24213056,0.018519383,-0.07782324,-0.06106319,0.088125646,0.2806125,-0.11162417,-0.014500225,-0.1119072,0.1438347,-0.027353913,0.17210504,-0.016418282,-0.0062866895,0.17050576,-0.06507701,0.16670989,0.15571015,0.103719,0.007513439,3.4624475e-06,0.00010696772,0.008947473,0.03738784,0.024066279,0.0026247015,0.088627785,0.009864775,0.00096017204,0.019397913,0.004740331,0.05672048,0.0100277355,0.04368646,0.03149375,0.050276,7.251933e-05,0.00016277374,0.0065779765,0.012801217,0.00020263466,0.022641115,0.03841707,0.011615006,0.023847755,0.0063881297,0.026898326,0.005632264
130,-0.039767753,0.034950353,0.040967442,0.05224343,-0.09773137,0.024611613,0.02083775,0.10080473,0.019389555,-0.10639639,-0.0049093384,0.027230784,-0.010672957,-0.0879581,-0.027455436,0.11471092,-0.018040538,0.079353906,0.14937155,-0.04756071,-0.024066456,0.0468482,-0.01042345,-0.028054753,0.31837466,-0.11327479,-0.018779047,0.0809226,-0.0061604735,-0.065722816,-0.034574885,0.00010696772,0.089073956,-0.012827441,0.11649649,-0.002149761,0.10719539,0.009864775,-0.0041910326,0.053273052,-0.02316571,0.0919209,0.005740938,0.13841017,-0.089572266,0.023011144,-0.04986515,-0.1790551,-0.008118164,0.11014993,0.028688075,-0.03510331,-0.17058131,-0.22841293,0.056707844,0.21473092,0.15090206,-0.0009623342,0.03045873,0.0020889468,0.040967442,0.038750857,0.00013883109,0.0010039435,0.008257299,0.001976512,0.019389555,0.008769136,0.02904935,0.021477997,0.17239821,0.0089223655,0.030010587,0.00041970075,3.1169606e-05,0.000111599235,0.058624968,0.0003898517,0.0020301188,0.023130914,0.005016165,0.0116714,0.21082382,0.017036878,0.010126694,0.073516086,0.008340397
131,0.047590297,0.046226196,0.00086574483,-0.016321694,-0.056681816,4.397705e-06,-0.016383493,0.004885534,0.00027341157,0.025089564,0.15832695,0.010792703,0.12008506,0.022352006,0.015183888,0.06536599,0.12225725,0.107511856,-0.021230713,-0.09340735,0.1556192,0.23611608,0.060247626,0.18151382,-0.14175703,0.067244925,0.11452833,0.006006633,0.073947035,-0.039767753,0.034950353,0.040967442,0.05224343,-0.09773137,0.024611613,0.02083775,0.10080473,0.019389555,-0.10639639,-0.0049093384,0.027230784,-0.010672957,-0.0879581,-0.027455436,0.11471092,-0.018040538,0.079353906,0.14937155,-0.04756071,-0.024066456,0.0468482,-0.01042345,-0.028054753,0.31837466,-0.11327479,-0.018779047,0.0809226,-0.0061604735,0.0029599825,0.026342317,0.00086574483,0.0022469366,0.01966979,0.013299286,0.0030556503,0.0073195314,0.00027341157,0.006025368,0.0059640016,0.015302838,0.00013394473,0.011326466,0.0008271407,0.0015108875,0.0076531842,0.009736532,0.04146123,0.00027621217,0.0015513946,0.091390334,0.0014408792,0.04323045,0.00093091396,0.0013210103,0.06435623,0.00015331521,0.005724227
132,0.006094048,0.023042047,0.00055440306,0.09957553,-0.062489472,-0.05226169,0.13006715,0.09770518,0.080923945,-0.0676128,-0.106778696,0.11823639,-0.0063821077,0.007710187,-0.120134234,0.11943364,-0.23656157,0.023495786,0.103538856,0.13310757,-0.16466282,-0.029294096,0.048561223,0.049208254,0.1172667,0.15590687,-0.017655078,0.098537765,0.088633664,0.047590297,0.046226196,0.00086574483,-0.016321694,-0.056681816,4.397705e-06,-0.016383493,0.004885534,0.00027341157,0.025089564,0.15832695,0.010792703,0.12008506,0.022352006,0.015183888,0.06536599,0.12225725,0.107511856,-0.021230713,-0.09340735,0.1556192,0.23611608,0.060247626,0.18151382,-0.14175703,0.067244925,0.11452833,0.006006633,0.073947035,0.021444866,0.046837196,0.00055440306,0.17640302,0.0013011637,0.0011915244,0.060746778,0.118513316,0.080923945,2.1683742e-05,0.0007002483,0.08767208,0.021171961,0.004362431,0.0010369229,0.0075043626,0.007820926,0.0014049896,0.076179326,0.041536823,0.002168378,0.0019763857,0.020780865,0.0022514397,0.10692439,0.0009964852,0.013050242,0.007433483,0.078602284
133,0.13877663,0.026278663,0.00011339058,0.05617577,0.036423344,0.058285974,-0.15598528,0.24088341,1.3934753e-06,0.07237734,-0.10062022,-0.040587954,0.2666716,0.13327932,0.13318034,0.031777192,0.17276111,0.08158928,0.072456375,-0.052307244,0.14921674,0.14081264,0.05709281,0.042423125,0.14020559,-0.09496865,0.18067099,0.076430134,-0.014790943,0.006094048,0.023042047,0.00055440306,0.09957553,-0.062489472,-0.05226169,0.13006715,0.09770518,0.080923945,-0.0676128,-0.106778696,0.11823639,-0.0063821077,0.007710187,-0.120134234,0.11943364,-0.23656157,0.023495786,0.103538856,0.13310757,-0.16466282,-0.029294096,0.048561223,0.049208254,0.1172667,0.15590687,-0.017655078,0.098537765,0.088633664,0.013398731,0.029325688,0.00011339058,0.013902592,0.03695671,0.002694139,0.027329078,0.10788736,1.3934753e-06,0.009119168,0.02433646,0.018552437,0.009375994,1.4657267e-05,0.011708495,0.069578156,0.08871439,0.018284198,0.13536425,0.0050310306,0.013189955,0.002359382,0.026264366,0.0023802912,0.0047980365,0.043173727,0.13397333,0.03604924,0.013022607
