,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38
126,-0.004710178,-0.03374773,0.023509143,-0.046248414,-0.17275262,0.034499917,0.041872796,0.14023918,0.12040329,0.156207,-0.059001427,-0.059693366,-0.06885414,0.10462896,0.15375851,-0.10942037,0.065455705,0.20618935,-0.05430531,0.14211017,0.06999432,0.18376425,0.009508032,-0.0969948,-0.12131023,0.11622882,0.079606205,0.050833736,-0.049265753,0.07605618,0.058975272,0.052133545,0.1209326,-0.12658663,0.1613224,-0.047618255,0.09545843,0.019072095,-0.065931015,0.007710344,2.2171671e-05,0.00017661878,0.0001781547,0.01760509,0.008932269,0.0028484573,0.016576044,0.0041169394,0.06385734,0.0069192396,0.016711622,0.016743807,0.024085691,0.011809811,0.0015074535,0.0006179791,0.02003641,0.00357457,0.11392941,9.6315765e-05,0.13486665,0.030934446,0.00046522144,4.910728e-05,0.001730385,0.01789162,7.3168725e-05,0.00763439,0.00861384,0.013879126,0.10845196,0.011080162,0.024165304,0.060589705,0.019877622,0.032269944,0.0010576468,0.006269894
127,0.004637154,0.09580616,0.21332625,-0.024034375,0.07417426,0.053472303,-0.111131206,0.019834056,0.059820786,-0.04997864,0.022979215,-0.110014915,-0.030119158,-0.018030481,0.055695117,-0.06371996,0.10679961,0.041526984,0.018052017,0.20043401,0.14062586,-0.05628461,0.04317099,-0.017652728,-0.029242253,0.10339686,0.07484723,0.0715671,0.034347393,0.033568736,0.037630092,-0.0482215,-0.15799999,0.07963227,-0.015410875,-0.09451502,0.009134639,0.027312338,-0.14759916,0.016244391,0.117367685,0.017027244,0.015768727,0.013519149,0.00023709616,0.0094086705,0.007837438,0.014446659,0.03285003,0.15129784,0.00069797214,0.030013457,0.00064864906,0.007420504,0.04419617,7.3671516e-05,0.0026454425,0.012901539,0.0069097704,0.014574818,0.00054876937,0.012004846,0.06824621,0.010674553,0.06856908,0.013631584,0.020236626,0.047673468,0.0010418468,0.010666509,0.044604287,0.032866247,0.03038203,0.009282929,0.011063323,0.001095778,0.008215753,0.066795744
128,-0.03190123,-0.03486007,0.044986136,-0.02680903,0.04225117,0.20859398,-0.0049442886,0.03711616,0.008459254,-0.010925859,-0.08111893,-0.055603795,-0.048526354,0.011732906,0.04838543,0.00679478,0.09916046,-0.031681646,0.033327587,-0.06060547,-0.029296126,-0.047904484,-0.014131205,0.10517235,-0.04765334,0.03591608,-0.008402521,0.063740484,0.011854126,-0.096950576,0.033618193,-0.03376941,-0.07699133,0.092822015,0.03391881,0.20516638,0.008739645,0.06467608,-0.089263394,0.033423807,0.01681127,0.034732625,0.010614585,0.027630044,0.124851674,0.005532176,4.737933e-05,0.0015733576,0.016821293,0.016500387,0.025437424,0.03004574,0.04201193,0.04756676,5.2030457e-05,0.01630545,0.0017087285,0.018022113,0.0036697786,0.0023637076,0.018738294,0.0010056436,0.123389594,0.011336033,0.0036595352,9.902752e-05,0.0043268064,0.003407753,0.070702985,0.010261505,0.009733278,0.02947385,0.116144404,0.0043691816,0.16489343,0.014404532,0.069220506,0.015817387
129,0.14103247,-0.0039338707,-0.005049736,0.0050615375,0.025561951,0.1660262,0.009551726,0.023780236,0.017376844,-0.067299716,-0.089774005,-0.013463694,-0.036254417,0.038361236,0.08634993,0.065775394,0.0536079,-0.033815067,0.13370734,-0.0016325293,0.044063803,-0.07859379,0.09656143,-0.035179928,-0.12763238,0.061118085,0.08077,0.007887339,0.039580368,0.010575123,0.013883436,0.013977369,0.0064888448,-0.0022654198,0.012852743,0.1567806,-0.044509992,0.0036164187,-0.055275142,0.029870208,0.004304143,0.001719029,0.0008602771,0.0017352806,0.08597439,0.0203556,0.013632175,0.028957635,0.009231871,0.0002808458,0.00033946027,0.0036130175,0.009110307,0.06241287,0.0062949173,0.0016132846,0.020954397,0.17615731,0.0114030065,0.041605067,0.02235495,0.05391972,0.07411066,0.006733983,0.03532794,0.018761797,0.00019042028,0.002374696,0.12667903,0.0005226304,0.026277708,0.08998138,0.028460084,0.0031385934,0.06326937,0.007895077,0.017600529,0.0014648424
130,0.07313127,-0.059784215,0.049275804,-0.02636128,0.07366972,0.08432269,-0.014839947,0.016068392,0.0944618,-0.06720867,-0.0031053498,-0.048283577,0.0018939227,0.03441317,0.083302185,0.16621566,0.050005022,0.047543198,0.015412859,-0.014949612,0.06488651,0.03014766,0.043202978,-0.030460253,0.03592314,0.026046108,0.05178155,-0.007925516,0.08555345,-0.026021183,0.059397057,0.10911219,0.027539732,-0.035105772,0.016416552,0.032677606,0.016167441,0.0018302603,0.06062323,0.01981674,0.009797503,0.009781661,0.01402372,0.009853528,0.012336996,0.039052237,0.008145208,0.046200555,8.385138e-06,0.006844677,0.0030520544,0.030064728,0.015738256,0.028320279,0.07981644,9.821196e-05,0.0011384195,0.000112804155,0.07824621,0.122165374,0.00068502186,0.00891194,0.049704075,0.014511867,0.012493585,0.03973279,0.007820247,0.04281101,0.14121622,0.0023435615,0.039583553,0.011178464,0.0046835486,0.0011162463,0.0066901427,0.0006187071,0.013861863,0.13678685
131,0.040658344,-0.03705036,0.056891948,-0.025441209,-0.01789289,0.1310318,0.015398774,0.06594925,0.10866892,-0.030440219,-0.036642805,-0.058030445,0.010356829,0.108992994,-0.008462964,0.08586918,0.08779614,0.13025509,0.028084164,0.028054122,-0.023220215,0.09402695,0.070343636,-0.10518928,0.23246183,0.01137394,0.018918792,-0.10942021,0.057506006,0.08163349,0.17016259,0.016506722,0.116769776,-0.03268998,0.03626685,0.012090474,-0.020999067,0.17039281,0.008490365,0.005182083,0.010455226,0.059801836,0.0004495669,6.86797e-05,0.051353473,0.013894306,0.041837104,0.06401957,0.011839703,0.015564192,0.011900718,0.06456695,0.087575324,0.010804124,0.025254771,0.022003252,0.11227257,0.019782698,0.05718154,0.0035675508,0.035344277,0.0044524097,0.0006718091,0.034917545,0.00025244852,0.005158746,0.0059190406,0.10272643,0.111932635,0.021407705,0.005461441,0.025173923,0.007346865,0.0024733427,0.020564962,0.036054313,0.16680852,0.05341248
132,-0.038631108,-0.10193525,0.18570536,-0.0090081645,-0.057681147,0.19636069,-0.06424766,-0.06270735,0.016737392,0.11595469,-0.14934641,-0.15548865,0.0773751,-0.08174701,0.024874695,-0.056583308,0.055514306,-0.03077447,-0.037444204,0.1401968,0.11523596,0.095029384,0.0530067,0.14062223,0.17432812,0.02658739,0.029827073,-0.025917359,-0.011750683,0.14712052,0.093266636,-0.12926893,0.13109559,-0.11332691,0.096546896,0.038636047,-0.15213914,-0.047245666,-0.06122919,0.0229913,0.0031049661,0.13432491,0.000451231,0.058549765,0.022348985,0.0049167243,0.00032806036,0.0069077536,0.01324149,0.009463509,0.026085328,0.23117478,0.0010076425,0.030202026,0.0018260784,0.030730566,0.00019975333,0.0031811243,0.12646586,0.011779085,0.014368729,0.0025679523,0.17426324,0.00013222129,0.07415205,0.02268656,0.020355772,0.09818531,0.00014726173,0.00096719776,0.00083290675,6.0692295e-05,0.023279903,0.015540038,0.020582087,0.0041849785,0.0006023054,0.025138078
133,-0.24435097,0.060793385,0.014791742,-0.014642524,-0.080294564,0.049247134,0.02185174,0.029817801,0.013985917,0.16205452,-0.0518459,0.053894747,-0.0043799784,0.09335609,0.07369213,0.02710376,0.11558157,-0.10923639,0.051889006,0.06646521,0.0321699,0.033717193,-0.03730397,0.034348205,-0.10401534,-0.009823615,-0.10446177,0.07490998,0.09239193,0.15923361,0.17583829,-0.022317061,0.1494476,0.07030239,0.16670895,-0.028765434,0.008250459,0.01728649,0.015496723,0.00014319918,0.19840981,0.002391309,0.00027101304,0.0068694972,0.04412056,0.072767854,0.00079576357,0.109371044,0.0096988985,0.051070355,0.057974104,0.003881706,0.02020934,0.015641881,0.00676548,0.02539989,0.09107107,0.07201535,0.0029193487,0.002402701,1.2754704e-05,0.01552892,0.044176713,0.0003299041,0.02553189,0.008045085,0.029676424,5.363293e-05,0.022901373,0.015191123,3.7307582e-06,0.0045553697,0.032179195,0.0019665046,0.0013573144,0.0021020987,0.04350986,0.06827006
134,0.06106183,-0.023626916,0.17831865,0.07548886,0.053771555,0.31114143,0.07077567,0.043837976,-0.1112213,0.04609952,-0.031276,-0.12836242,-0.037992533,-0.017633505,0.099115044,-0.09592634,0.0274932,-0.23704645,0.09241019,0.095896535,-0.019321458,-0.1104557,-0.00967816,0.037095748,-0.017670332,0.023826059,-0.02858334,-0.050310176,-0.099348746,0.05064927,0.011762597,-0.18131244,-0.15451403,0.13327375,-0.004403813,0.09380722,-0.12017977,0.04375166,-0.005529743,0.10292745,0.007936117,0.17549334,0.023257975,0.0017638837,0.23100945,0.08297199,8.227211e-05,0.0068289586,0.025483342,0.022996303,0.00017341274,0.055044446,0.0033792104,0.08946544,0.00030950102,0.017594509,2.028015e-06,0.04937787,0.0010790935,0.0013726649,0.019778779,0.0010598439,0.039728615,0.0012356065,0.0024541349,0.08740348,0.011108302,0.06679282,0.045360196,0.031260572,0.010938521,0.060539838,0.09207731,0.020775909,2.1476026e-05,0.02075179,0.04601067,0.00024206692
135,0.00063034147,-0.048060834,-0.018352117,0.08963345,0.027986765,-0.011673971,-0.07081984,-0.048211507,0.007528685,0.07330991,-0.05090618,0.0003897458,0.08051196,0.049459733,0.13800786,0.054084014,0.12446696,-0.124527395,-0.07182591,0.023189157,0.032210283,0.071396485,-0.049492195,-0.09448896,0.016203798,-0.025912248,0.08171278,0.13546905,0.07200594,-0.1856089,0.04744765,0.021367125,0.044332292,0.02743973,0.19408402,0.118355155,0.031112242,-0.040543877,-0.07007538,0.032586295,0.0036186809,0.00090634223,0.075341776,0.019151598,0.009032977,0.0015598065,0.00092216145,0.037087657,0.0012097992,0.007812914,0.0014697708,0.004548949,0.0029661653,0.015069941,0.003701956,0.010728233,9.412427e-05,0.0020160289,0.077947,0.015887927,0.014726218,8.826108e-05,0.0014551412,0.024398547,0.00016053929,0.091649376,0.0116291465,0.037461374,0.009975257,0.10008814,0.0028802166,0.0066480287,0.04215637,0.08154235,0.043103427,0.001809923,0.00043897948,1.5698557e-05
136,0.12553386,-0.04901516,0.0054626744,-0.038111735,-0.007741114,-0.044754345,0.03834053,0.11452626,0.14789677,-0.08648997,0.1292217,-0.11708295,0.03101828,0.12503354,0.1043867,0.029410684,0.12120132,0.006859116,0.044192653,-0.016175067,0.1282175,-0.0047785006,0.04549191,0.01535519,-0.09000952,0.026766585,0.07267231,-0.008639526,0.0067523606,0.05772918,0.13801461,0.029947858,-0.0059468495,-0.033061974,0.02335726,-0.0139386095,0.021823071,0.04061743,0.03902793,0.1288862,8.938405e-06,0.0027054192,0.0027446572,0.00036078488,7.527449e-05,5.7279616e-05,0.012189892,0.13202548,0.0019769247,0.03726012,0.016118824,0.07360436,0.046040263,0.008947428,0.0023680641,0.05239226,0.0005277539,0.027892638,0.00063144654,0.14879417,0.053749267,0.022978691,0.03009425,0.00083714206,0.005938916,0.032981742,0.021150395,0.057384085,3.601678e-05,0.023924617,0.010598149,0.0022132278,0.018400783,0.0004579019,0.011324797,0.009564071,0.022703398,0.05171899
137,0.013499856,-0.0886905,0.118650414,0.021619983,0.08900568,0.07680212,-0.08593799,0.046097483,0.08405098,0.0009623617,-0.13910984,-0.116909295,-0.06783794,-0.08020331,0.085960746,0.055649124,0.110740125,-0.01614482,0.008407147,-0.043105464,0.063980445,0.05540951,0.08474187,0.024716893,0.056364402,-0.017701784,0.028252594,0.009750837,-0.068636045,-0.06523477,0.07828519,-0.07436451,-0.006118922,-0.058720656,0.06292017,-0.02069037,-0.019700617,-0.0046973913,-0.10032383,0.087224476,0.005741427,0.02118058,0.057956137,0.044000916,0.002354534,0.00914852,0.028981334,0.010372519,0.09105091,0.017734459,0.00502109,0.0002628899,0.056193143,0.079786524,0.06298089,5.294614e-06,0.008563197,0.0028398717,0.0075130654,0.04943716,4.8077395e-06,0.008970858,0.025465103,0.0071772253,0.0008371784,0.0016522799,0.002590878,0.004237977,0.014924,0.0038779688,6.5390785e-05,2.8170127e-05,0.035192065,0.040966675,0.04194924,0.013990511,1.1982394e-06,0.027316147
138,-0.10760132,-0.056611076,-0.006159692,-0.013142008,-0.019145347,0.044032566,0.08693066,0.101045765,0.019009063,0.028753381,-0.11371849,-0.08027071,-0.034940563,0.07159783,0.023754481,0.011135123,0.10182555,-0.022698972,0.026750755,0.0027902038,0.06028484,-0.05357062,-0.020107469,-0.020099072,0.0038939659,0.04632887,0.11003719,0.026670208,0.009115221,0.12908106,0.12399311,-0.08547929,0.07554166,-0.056221195,0.075166136,-0.011299391,-0.039757315,0.0008515329,0.0009820163,0.0005878525,0.0065081255,0.0011681085,0.0009842892,0.009036853,0.026030703,0.11616581,0.059776533,0.022109443,0.07521406,0.0006079097,0.0018835026,0.0053201965,0.09560428,0.0031788005,0.0003573084,0.00039053048,0.0149813,0.05321518,0.0005243351,0.0006107577,0.006008559,0.00943107,0.0002776399,0.02183736,4.733115e-08,0.033159934,0.018862704,0.00022362579,0.17705242,0.0011637775,0.00016584134,0.07222438,0.0005709828,0.000507219,0.00046006535,0.00028235326,0.004602339,0.038010385
139,-0.04498467,-0.07628091,0.20727211,-0.05313445,-0.00034764002,0.10707487,-0.0005950928,0.018820262,-0.07063134,0.068091914,-0.09696771,-0.0959112,-0.032347407,-0.043354854,0.0040090727,-0.007138172,0.052239794,-0.22157043,0.0003968887,-0.03757365,0.0009852871,0.0055400655,0.04000407,0.08820177,0.01902975,0.023891224,-0.016781751,0.00082039426,-0.019013016,-0.0330386,0.06207472,-0.030568551,-0.04682444,0.16312756,0.07785396,0.049845707,-0.018289413,0.0005465159,-0.043919884,0.08483642,0.060612906,0.09215797,0.0018841461,0.0015993429,0.009603303,0.12736353,0.0035340243,0.0030479815,0.011108938,0.02168992,0.02704767,0.0005019909,0.0005026627,0.0020248007,0.02885455,0.00022720172,0.0005056676,0.010389822,0.0015101001,0.03190244,0.0028489304,0.0776796,0.025037805,0.0029026289,0.016378209,0.027797576,0.00048797173,0.009728029,0.0005276054,0.04316117,0.0014633205,0.01354049,0.05896944,0.030995518,0.010418295,0.0074077286,0.010698728,0.06302081
140,0.11022951,-0.030794816,0.0016633782,0.013966918,-0.005278895,0.05225395,-0.017248414,0.03555816,-0.010707786,0.096607,-0.09950884,0.0026672948,0.0042191036,0.08144747,0.14655031,-0.0007617871,0.058331415,-0.0348376,-0.031075517,0.062378425,0.026594698,-0.033886284,-0.0057771015,-0.04720445,-0.08080793,0.019953782,0.034616675,0.07062796,0.036092795,0.099592336,-0.036025684,0.003238935,-0.0064744893,0.032646913,0.07089084,0.04287718,-0.028243054,0.030416511,-0.030145453,0.038118053,0.000996376,0.0004703027,0.0055760425,0.0042359796,0.0028506787,0.0019029606,0.018988939,0.020929256,0.068295754,0.032311697,0.015723666,0.038154997,0.08591508,0.073561125,0.00011643331,0.00837128,0.04783823,0.016387438,0.0056133904,0.0140449,0.0006058074,0.0003791271,0.00013317888,0.018928131,0.00013417589,0.0008012534,0.06759312,1.4481714e-05,0.15332444,0.056915212,0.05281396,0.0015787677,0.0051964438,0.032008626,0.034349296,0.0029900002,0.035125494,0.007513394
141,-0.0050121956,-0.0118997535,0.09770367,-0.006966452,0.115281895,0.031598482,-0.050278258,0.020541897,0.07078783,0.016946342,0.03446543,-0.026755221,0.035367586,0.051249683,0.13795915,0.039978325,0.073600166,0.09555155,0.031792473,0.038625393,-0.018384082,0.1153065,0.015980266,-0.050353836,-0.026760895,-0.009176226,-0.03834007,0.02135982,-0.007951699,-0.04856356,-0.0067211813,0.012050912,0.027530441,-0.095259465,0.03176797,-0.07034924,0.04420867,-0.0036497125,-0.072170205,0.0010030753,0.0015172686,0.05997681,0.0103418855,0.074877925,0.00072832924,0.00048578053,0.022534749,0.029794602,0.0022002463,0.0021699085,0.007999866,0.0010383604,0.0026050317,2.1289046e-05,0.03704754,0.0016586577,0.08498864,0.017161477,0.0050067003,0.001397202,0.05923725,0.0062819384,0.0066548497,0.009350031,0.0019049031,0.012011115,0.0021017785,0.021224372,0.0030897516,0.0006936476,0.0016676269,0.045317225,1.4101103e-06,0.0018776726,5.5366986e-06,0.035080653,0.011015179,0.00024500693
142,-0.08867836,0.073494755,-0.050993804,0.020948444,0.07258357,-0.042311914,0.17091152,0.06772368,0.15689415,-0.06099192,-0.002652424,0.084523566,-0.0112634525,0.028112177,0.012177425,0.013486188,0.096124694,0.08699086,-0.019712213,0.1227562,0.066013224,-0.0759006,0.0338761,-0.06245535,0.038194392,0.03725466,0.06830687,-0.0110155735,0.017326862,0.04781544,0.15041657,-0.059433524,-0.051831417,-0.013261694,0.047327746,0.042745944,-0.024759501,0.022523688,0.004647815,0.020480085,0.028859792,0.015546236,0.0017784084,0.05920312,6.840454e-06,0.12580812,0.023182046,0.13729592,0.01206422,0.004823036,0.14313997,0.028909631,0.035122365,0.0048041856,0.037011985,0.013767509,0.034807485,0.0028574388,0.036745753,0.0062089837,0.008803688,0.041294303,0.022865413,0.0011217792,0.029709294,0.016050896,0.0051999255,0.12395358,0.050229356,0.0068717645,0.0035488924,0.0062323334,0.052932072,0.03494371,0.054192666,0.002233591,0.010559093,0.0070558456
143,-0.069576465,-0.019813836,0.04048588,0.0404852,-0.0018809587,0.07857464,-0.06206696,0.023469813,0.07011159,0.074181646,-0.020799167,-0.132755,0.04148671,0.013613494,-0.08345023,0.050835554,-0.029988019,-0.012257822,0.076875284,-0.11665541,-0.031355236,-0.019312134,0.061322235,0.18291444,0.031114733,0.0040259417,-0.00284391,0.04143009,-0.006457135,0.013794934,0.29046643,0.10327721,0.15038627,0.12458752,0.086099215,0.05196287,0.015176166,0.01863885,0.022107244,0.00020853936,0.10192764,0.008762394,0.074638635,0.017216237,0.0026211299,3.637078e-05,0.009790104,0.12683052,0.109623805,0.0005510696,0.02174331,0.11616255,0.04307961,0.02176964,0.008226533,0.0061850525,0.10968264,0.0016068885,1.5019469e-05,0.00399665,0.023347499,0.00027860142,0.053084433,0.0017466947,0.0031147578,0.0048001306,0.046815887,0.022706304,0.025527071,0.1367933,0.071433626,0.1089674,0.0014096011,0.082257405,0.0011593545,0.038041107,0.030459646,0.044140704
144,0.1534454,-0.052644663,0.017351251,0.04063963,-0.013044665,0.047961425,-0.0066792816,-0.023776699,-0.027071245,0.013209659,-0.17714436,-0.037277903,-0.11723668,-0.10542299,-0.01726358,0.06445271,0.02691699,-0.09063966,-0.07787366,-0.05825775,0.0051758895,-0.022401221,0.17814362,0.12656304,0.0162525,-0.01894065,0.016404184,-0.0786757,0.08421916,0.057025965,0.021659622,-0.14397925,0.0013335603,0.011184923,0.048797075,0.073106214,-0.10777415,0.0038022432,-0.015972022,0.01169285,0.083578505,0.0060978206,0.039217677,0.0025127018,0.01474494,0.0030942576,0.002610147,0.00012890433,0.025810618,4.7731055e-06,0.0015040817,0.0005873828,0.00034509695,0.030483633,0.04009536,0.0022646063,0.012833743,0.004181454,0.0005882616,0.002283964,0.008344847,0.049394786,0.16170357,0.04592613,0.016032834,1.749171e-05,0.0119807515,0.009077513,0.0026286605,0.016817832,0.033265643,0.0067211906,0.0113539705,0.03628028,0.00046528477,0.048385326,0.004667914,0.00865357
145,-0.037008774,-0.048695564,0.0273304,-0.00746,0.024175057,0.13896123,-0.020131247,-0.007826336,0.025546627,0.054097038,-0.005236199,0.086973995,-0.041222356,0.08338018,0.12790096,0.091610804,0.011524049,-0.047666095,-0.015964942,-0.011623336,-0.043180704,0.1444703,-0.038414992,0.10384309,-0.063491635,0.04373627,-0.07081369,0.056675076,0.096940584,-0.012479655,-0.025917584,0.018106839,0.36881337,-0.067704186,0.06674846,-0.08642134,0.044062532,-0.0006758291,0.0065109795,0.001562512,0.024223417,0.024494326,0.0007420917,0.032301307,0.02019251,0.023285521,0.0016156558,0.0027110076,0.0039221835,0.002957782,0.047980778,0.005153821,0.0058834376,0.01757932,0.07245058,0.0015168873,0.00079267804,8.606542e-05,0.028752388,0.008228362,0.046545155,0.032025248,0.024378268,0.00891441,0.00033860808,0.0029753097,0.005493996,0.026683802,0.033180065,0.0033459938,0.002605738,0.25920546,2.0559073e-06,0.0037946776,0.0053704227,0.011703711,0.02721827,0.0044128336
146,-0.022104373,0.09147152,-0.039537974,0.053745277,0.032219034,0.057251118,0.09255714,0.025384322,0.0035269682,-0.03544202,0.10871573,0.091384836,-0.020689487,0.13399427,0.0045525786,-0.055537198,0.059732065,0.06602204,0.038168147,0.14640236,0.028365493,-0.052997485,-0.030793175,-0.118025675,0.11388229,0.14726916,0.04459428,-0.041097637,-0.11144989,0.17006649,0.13856918,-0.048301913,-0.11720938,-0.006507804,-0.023062326,0.14419523,-0.036755346,0.08566916,-0.0021965117,0.009024555,0.02107462,0.011869567,0.018338429,0.00047321606,0.019976012,0.040908933,0.006312166,8.8719595e-08,0.015316936,0.04376642,0.03226652,0.0052602524,0.005600222,0.003019736,0.0029383202,0.039268583,0.06993981,0.0162715,0.021162454,0.004938547,0.005334311,0.005581372,0.005938547,0.012442526,0.11063579,0.07777257,0.011997745,2.9584186e-05,0.012679687,0.09644201,0.009536354,9.577945e-06,0.0042768666,0.0046101077,0.13364534,0.0028729662,0.07448457,0.004030637
147,0.012662599,-0.0927601,0.020590084,0.026046269,-0.055030916,0.06941882,0.0033383481,-0.028470153,-0.026793318,0.14109986,-0.036805317,-0.12816195,0.02708611,-0.057954386,-0.0006541037,0.072996825,0.08782174,-0.0011778995,0.105968244,-0.10861792,0.07266677,0.223418,0.02547378,0.07485394,-0.017329631,-0.0105097415,0.022906467,0.04378291,-0.04939055,-0.0018182516,0.08910802,0.06569436,0.034546707,0.083443224,0.025792537,0.11990504,-0.037756678,0.0015756655,-0.07751397,0.0058688056,0.017199306,0.0017102989,0.04834341,0.0019102284,0.043857377,0.043848075,3.331086e-05,0.0026365418,0.00088896387,0.00093003525,0.030001512,0.043915153,0.0015609486,1.6543532e-05,0.00047297432,0.13123786,0.016788054,0.04609308,0.0019192673,0.0006059963,0.15431443,0.015123227,0.002640774,0.0017363366,0.0011647055,0.06863702,0.006578281,0.00074021774,6.2242207e-06,5.7929055e-06,0.042833474,0.027303167,0.032595474,0.0006523567,0.043569464,0.0005335724,0.032181792,0.0052697277
148,0.065191776,-0.05918006,0.025239805,-0.0055770674,0.1036844,-0.012775768,-0.013222692,0.0679799,0.33080122,0.0040301117,-0.07915598,0.0154001415,0.048042677,-0.07531119,0.13449371,0.02550421,0.22671255,0.07076629,-0.011944015,0.13422957,0.15867198,-0.008399921,0.22126266,-0.057877224,-0.14784783,0.005810419,0.023924941,-0.048334938,0.06583201,0.011145038,-0.030518845,0.0046567144,0.095874414,0.037279904,0.04973091,-0.017464727,-0.048950434,-0.007437955,-0.039308935,0.007002736,0.015705526,0.00050619076,0.0058761663,0.09501959,0.0002550742,0.0037873785,0.027178494,0.34334826,0.00020739433,0.015914338,0.06643805,0.0658886,0.003904913,0.00030495835,0.00064462866,0.16295864,0.07138054,0.015803576,0.000114927534,0.021479867,0.01638779,0.18970011,0.0041135354,0.00038803852,0.00011358691,4.6899946e-05,0.027284179,0.00074820104,0.0009260706,0.0017772326,0.009423449,0.00046737533,0.04972495,0.0033080224,0.031565417,0.0013819751,0.0023951312,7.387686e-05
149,-0.1490093,0.056258682,0.004966758,0.02853014,0.12017161,0.02420963,-0.04831095,0.08787963,0.015894616,-0.22849561,0.064487986,-0.1268588,-0.035763092,0.046147406,0.11926067,0.08681725,0.10208715,0.030758083,0.08737483,0.050778873,-0.0360032,-0.08633914,0.25107926,-0.003618097,0.10232618,0.008115675,0.036306508,-0.010499361,-0.045756042,0.0058652507,0.3863861,0.02336818,0.05570114,-0.06359897,0.035229933,-0.040821023,-0.0023153215,0.01592685,-0.027862344,0.0006076,0.07743695,0.010856539,0.04049261,0.046247687,0.005656273,0.007209328,3.6956208e-05,0.0077739446,0.0052564014,0.015383129,0.00017666274,0.0012402073,0.01630082,0.13669406,0.0777277,0.042540364,0.012092221,0.00033877173,0.031531792,0.0048317476,0.01161421,0.10723315,0.011506636,0.06275804,0.0028319699,0.0012719283,0.00052076485,0.0029697116,0.015087527,0.15495583,0.03220281,0.009948139,0.00085318676,0.017943282,0.029348694,0.004135298,0.02630497,1.1880459e-05
150,-0.023063015,-0.17827262,0.03608489,-0.01774605,-0.00018616766,0.0958639,-0.0032349601,0.11187953,-0.05592902,0.060877904,-0.22949772,-0.21021761,-0.0816401,-0.06929721,-0.109684944,0.04823176,0.13489783,-0.15612204,-0.08096295,-0.2553758,-0.008350546,-0.038921215,-0.022964677,0.14464176,0.0929099,0.017588044,0.08714481,-0.058326382,-1.9546598e-05,-0.054176413,0.118756086,-0.25556538,-0.041091416,0.021164052,0.099380665,0.20385864,-0.19446313,0.0027669272,-0.07040158,0.051782582,0.03423133,0.034077626,0.0004072038,0.05097692,0.00091004453,0.042866148,0.09134811,0.019733297,0.014729494,0.030088618,0.035828054,0.10669812,0.102866516,0.035971258,0.07760164,0.011838089,0.020963747,0.0004680514,9.891174e-06,0.00397758,0.017363777,0.0018436225,0.12370855,0.00049787527,0.0007151591,0.019266136,0.03459749,0.053402204,0.021654358,0.0003888124,0.0022546365,0.01865685,0.0027024748,0.011111589,0.034183677,0.00044533165,0.00732747,0.00017146581
151,-0.060452774,-0.19936779,0.107010424,-0.0416524,-0.034070976,0.15187253,-0.20055263,-0.006542971,-0.07724359,0.05379795,-0.16908473,-0.049134977,-0.019479502,0.008557575,0.1875117,0.031561937,0.052893832,-0.3226144,-0.08404152,0.01569766,-0.014602477,0.08197522,-0.05340403,0.15517585,-0.21085739,-0.0005988451,0.054354437,0.056847237,0.13480082,-0.0037895571,0.10537358,-0.05311614,0.10268402,0.13797334,0.15093271,0.058621556,-0.0377157,0.09006621,-0.083541505,0.078678995,0.00081423385,0.0074051777,0.0019200033,0.012383976,0.0007147503,0.0024213383,0.0039772415,0.031519488,0.0064666937,0.029818304,0.005371101,0.0070211785,0.008212434,0.07319083,0.001349892,0.0026275003,0.012828075,0.02524256,0.019351635,0.0034648948,0.08325569,0.008360756,0.0003672649,0.0070723593,0.0021340428,0.0030309309,0.0075619617,0.018666843,0.028034108,0.12825872,0.005140724,0.030151334,0.11526271,0.005340499,0.12918444,0.0028973413,0.13937372,0.000880044
152,0.13261025,-0.07025599,0.048582137,0.049200226,0.1354555,0.19943705,0.03446593,0.08582391,0.0016663484,-0.040988833,-0.10199743,0.019624736,-0.053751495,0.06985978,0.061742105,-0.01904864,0.13971356,-0.13344559,-0.031632632,0.053212557,0.040273145,-0.041305363,0.0037960578,-0.040664338,-0.10655016,-0.007293381,-0.020955343,-0.011370101,0.09649803,-0.017406035,-0.09644433,-0.131813,-0.21687576,-0.059468463,0.038864765,0.01985502,0.017976478,-0.030102957,-0.08603051,0.09643588,0.028465873,0.0076409155,0.076377444,0.030026805,0.0070766476,0.070522904,0.11220328,0.050750587,0.027712842,0.00018237294,0.021170516,0.06082498,0.012275892,8.1257e-07,0.0024242238,0.02139021,0.019383203,0.0002360951,0.006067526,0.02165284,0.051454,0.026277242,0.018514598,0.017271284,5.31448e-05,0.020727035,0.0023949172,0.039088123,0.0015368131,0.010006206,0.0014378224,0.019604867,0.057688236,0.013559593,0.0023039037,0.14342035,0.0018425214,0.015818894
